value_loss,avg reward,total_timesteps,policy_entropy,nupdates,fps,learning rate,explained_variance
0.03966328874230385,1.0540984693914652,2264000,1.7653264999389648,28300,1918,0.001,0.6340770423412323
0.05473931506276131,0.741942869980312,2272000,1.7669384479522705,28400,1918,0.001,0.6947864294052124
0.021814916282892227,1.434895852766931,2280000,1.7533166408538818,28500,1918,0.001,0.8853821307420731
0.051912933588027954,1.7459837891161443,2288000,1.7538620233535767,28600,1918,0.001,0.7025647759437561
0.011506810784339905,1.8581001102924346,2296000,1.7509101629257202,28700,1918,0.001,0.9056646972894669
0.024976614862680435,1.3699420135468245,2304000,1.741106629371643,28800,1918,0.001,0.6833401024341583
0.039790648967027664,1.4233619997277855,2312000,1.7535960674285889,28900,1918,0.001,0.8452146202325821
0.027640443295240402,1.7063997276127338,2320000,1.7528331279754639,29000,1918,0.001,0.9146070554852486
0.019827350974082947,1.5585267649032175,2328000,1.7118221521377563,29100,1918,0.001,0.9168062061071396
0.011089978739619255,1.614248637855053,2336000,1.7271783351898193,29200,1918,0.001,0.9307206273078918
0.05007876083254814,1.4744742877781392,2344000,1.6535251140594482,29300,1918,0.001,0.9391153044998646
0.044685717672109604,1.6165208619087934,2352000,1.7375818490982056,29400,1917,0.001,0.8402939289808273
0.10829701274633408,1.8969805475324393,2360000,1.7366634607315063,29500,1917,0.001,0.6104522049427032
0.022941334173083305,1.0650616735219955,2368000,1.7439310550689697,29600,1917,0.001,0.9063347578048706
0.029317889362573624,2.163661129772663,2376000,1.6409912109375,29700,1916,0.001,0.9498210176825523
0.028799455612897873,1.3273277623578905,2384000,1.7448583841323853,29800,1917,0.001,0.851739227771759
0.012932618148624897,1.8402792569249868,2392000,1.7336738109588623,29900,1917,0.001,0.970227787271142
0.037222154438495636,1.5149367954581976,2400000,1.7469873428344727,30000,1917,0.001,0.8920821249485016
0.0549224391579628,1.888985232450068,2408000,1.7093051671981812,30100,1917,0.001,0.832208439707756
0.024138320237398148,1.0798821676522494,2416000,1.7483327388763428,30200,1917,0.001,0.8437899798154831
0.011661628261208534,1.9471380330622197,2424000,1.7212530374526978,30300,1917,0.001,0.9612757936120033
0.1100357174873352,1.6381161279714433,2432000,1.693512201309204,30400,1917,0.001,0.7976555675268173
0.05155428498983383,1.3670183888170868,2440000,1.7444851398468018,30500,1916,0.001,0.9045958891510963
0.057875193655490875,1.4153202790766954,2448000,1.7276684045791626,30600,1916,0.001,0.8937745690345764
0.09994133561849594,1.7312029749155045,2456000,1.7136704921722412,30700,1916,0.001,0.8181764930486679
0.07494668662548065,1.913280781172216,2464000,1.713706612586975,30800,1916,0.001,0.79925137758255
0.04353395104408264,1.8023583909496665,2472000,1.7454345226287842,30900,1916,0.001,0.91844442486763
0.018526149913668633,2.4629557222127914,2480000,1.7181155681610107,31000,1916,0.001,0.9522640779614449
0.09130185097455978,1.4064306901942474,2488000,1.7180455923080444,31100,1916,0.001,0.8659699261188507
0.07235173881053925,2.3946811869740485,2496000,1.7368285655975342,31200,1916,0.001,0.8453776836395264
0.02583332732319832,1.4347320410888642,2504000,1.723301649093628,31300,1916,0.001,0.9526615664362907
0.008263050578534603,1.0213855125010014,2512000,1.6805155277252197,31400,1916,0.001,0.9772571381181479
0.06037379056215286,1.582752312719822,2520000,1.7032486200332642,31500,1917,0.001,0.7004365026950836
0.030453121289610863,1.428466694522649,2528000,1.7109578847885132,31600,1917,0.001,0.9288133904337883
0.07047166675329208,1.8390249997377395,2536000,1.6706268787384033,31700,1917,0.001,0.8290814906358719
0.015216810628771782,2.1358233840670438,2544000,1.6449124813079834,31800,1917,0.001,0.9659213125705719
0.052604496479034424,2.288449178636074,2552000,1.6500259637832642,31900,1917,0.001,0.8894274309277534
0.011698382906615734,0.8931697487831116,2560000,1.7283191680908203,32000,1917,0.001,0.9194611459970474
0.03923673555254936,1.8623698107898234,2568000,1.6789413690567017,32100,1917,0.001,0.9170813634991646
0.03271672874689102,2.4376368924975393,2576000,1.6762081384658813,32200,1917,0.001,0.9393984712660313
0.03649800270795822,1.5646880757063628,2584000,1.6883840560913086,32300,1917,0.001,0.9109700471162796
0.04964127019047737,1.765128841996193,2592000,1.6781610250473022,32400,1916,0.001,0.9421927519142628
0.03522157296538353,1.5396968727422062,2600000,1.7112945318222046,32500,1917,0.001,0.9336194023489952
0.034068513661623,1.7506284751929342,2608000,1.6439727544784546,32600,1917,0.001,0.9152606055140495
0.056320320814847946,2.00778292901814,2616000,1.6988252401351929,32700,1917,0.001,0.8608519285917282
0.05940571427345276,1.0663362825289369,2624000,1.6939351558685303,32800,1917,0.001,0.9187313541769981
0.03201916813850403,1.0891124719229992,2632000,1.6875050067901611,32900,1917,0.001,0.9151718020439148
0.06386812776327133,0.9569128811359405,2640000,1.666986107826233,33000,1917,0.001,0.8564496338367462
0.061967719346284866,0.8638834132347256,2648000,1.6999921798706055,33100,1917,0.001,0.8484690636396408
0.046570923179388046,1.578329262882471,2656000,1.6601518392562866,33200,1917,0.001,0.8887357637286186
0.03222103789448738,1.4713572949171065,2664000,1.6869227886199951,33300,1917,0.001,0.9246416687965393
0.05589495971798897,1.3265141527168454,2672000,1.730727195739746,33400,1917,0.001,0.8459270000457764
0.034304700791835785,1.5669427008368075,2680000,1.6270993947982788,33500,1917,0.001,0.9227050915360451
0.01848563179373741,1.485140528716147,2688000,1.6878464221954346,33600,1917,0.001,0.9440660141408443
0.03540017083287239,2.1865321611985564,2696000,1.665494680404663,33700,1917,0.001,0.9029930531978607
0.013570698909461498,1.69501686245203,2704000,1.6893272399902344,33800,1918,0.001,0.9033693894743919
0.05545707792043686,1.99612394310534,2712000,1.6777843236923218,33900,1918,0.001,0.7698168754577637
0.03029605746269226,1.6333522215485572,2720000,1.6913741827011108,34000,1918,0.001,0.8765746504068375
0.014615762047469616,1.3717440421227365,2728000,1.707339882850647,34100,1918,0.001,0.9207221269607544
0.07376354187726974,1.1988334069028497,2736000,1.7064144611358643,34200,1918,0.001,0.7186488807201385
0.03235853463411331,1.7311951186507941,2744000,1.7066481113433838,34300,1918,0.001,0.9409449100494385
0.03103812038898468,1.850682196766138,2752000,1.5950708389282227,34400,1917,0.001,0.957850456237793
0.030808785930275917,2.9043269746005533,2760000,1.590679407119751,34500,1918,0.001,0.9827120434492826
0.027975579723715782,2.305202153325081,2768000,1.6703453063964844,34600,1918,0.001,0.9348250478506088
0.04734504222869873,2.231680175056681,2776000,1.6320126056671143,34700,1918,0.001,0.9275950118899345
0.035793550312519073,1.6181530105881392,2784000,1.6996996402740479,34800,1918,0.001,0.8832554891705513
0.03855716437101364,1.0715969380689785,2792000,1.7346642017364502,34900,1918,0.001,0.9368707090616226
0.09012652933597565,1.5496083116158843,2800000,1.6770248413085938,35000,1918,0.001,0.7019230425357819
0.0869506224989891,2.097829123586416,2808000,1.707439661026001,35100,1918,0.001,0.8765630796551704
0.0347016267478466,1.6535546379163861,2816000,1.6686809062957764,35200,1918,0.001,0.9585474468767643
0.08455400168895721,2.0435886925086377,2824000,1.6795387268066406,35300,1918,0.001,0.888715572655201
0.05867211893200874,2.5595445349812507,2832000,1.6265723705291748,35400,1918,0.001,0.7326094508171082
0.0209991242736578,2.264396334858611,2840000,1.6380155086517334,35500,1918,0.001,0.9668895490467548
0.025576209649443626,3.1619044557213782,2848000,1.576011300086975,35600,1918,0.001,0.927501879632473
0.01735822856426239,2.159529826277867,2856000,1.6782824993133545,35700,1919,0.001,0.9864335898309946
0.028409386053681374,1.9991547986865044,2864000,1.691613793373108,35800,1919,0.001,0.9596583843231201
0.02605019509792328,1.9175359071232378,2872000,1.670309066772461,35900,1919,0.001,0.9656964354217052
0.07837070524692535,1.6424358082935213,2880000,1.700126051902771,36000,1919,0.001,0.9432630576193333
0.0563204400241375,2.631189326941967,2888000,1.6379438638687134,36100,1919,0.001,0.8890873342752457
0.0600278377532959,1.8954924803227187,2896000,1.6972583532333374,36200,1919,0.001,0.7959191352128983
0.03893033415079117,1.482471823086962,2904000,1.6879297494888306,36300,1919,0.001,0.8980776369571686
0.05427343398332596,1.5264380020962562,2912000,1.6634893417358398,36400,1919,0.001,0.8933320268988609
0.019401103258132935,1.3703001422341914,2920000,1.6444721221923828,36500,1919,0.001,0.972285620868206
0.023357223719358444,1.756588996015489,2928000,1.62651789188385,36600,1920,0.001,0.9509559534490108
0.032311730086803436,2.3662790685892103,2936000,1.6085584163665771,36700,1920,0.001,0.9041329249739647
0.02004087157547474,1.7883837305009365,2944000,1.6611799001693726,36800,1920,0.001,0.9619260989129543
0.022700130939483643,1.7321412378456444,2952000,1.645991563796997,36900,1920,0.001,0.9477866776287556
0.02076323702931404,1.4886890860274433,2960000,1.6738201379776,37000,1920,0.001,0.970245536416769
0.054904352873563766,2.9691615462303163,2968000,1.5901837348937988,37100,1920,0.001,0.9167422354221344
0.02231711521744728,2.3510100468527524,2976000,1.6809632778167725,37200,1920,0.001,0.9732157066464424
0.047440677881240845,1.7829512845724822,2984000,1.7152084112167358,37300,1920,0.001,0.9144656360149384
0.03161634877324104,2.1033368767180947,2992000,1.6861934661865234,37400,1921,0.001,0.9493455663323402
0.05872208625078201,2.267250153142959,3000000,1.6708406209945679,37500,1921,0.001,0.900776132941246
0.03037288784980774,1.800625346042216,3008000,1.6486753225326538,37600,1921,0.001,0.9633751846849918
0.06105232983827591,2.4252105986699464,3016000,1.611143708229065,37700,1921,0.001,0.9337398707866669
0.03374893590807915,1.4788987531326712,3024000,1.6883901357650757,37800,1921,0.001,0.9086724072694778
0.02070068195462227,2.2063103223219516,3032000,1.6531753540039062,37900,1921,0.001,0.9565515518188477
0.05823349207639694,1.902121852338314,3040000,1.6374642848968506,38000,1921,0.001,0.9434020519256592
0.03812295198440552,2.006229297805112,3048000,1.6477744579315186,38100,1921,0.001,0.9501823782920837
0.0157883670181036,1.8033653429127299,3056000,1.698354721069336,38200,1922,0.001,0.9691483434289694
0.10466630756855011,1.94731576545164,3064000,1.6721045970916748,38300,1922,0.001,0.8985016122460365
0.020333077758550644,2.7834928266704084,3072000,1.6321098804473877,38400,1922,0.001,0.9644740149378777
0.01883966661989689,1.9574570193886758,3080000,1.7088019847869873,38500,1922,0.001,0.9359477311372757
0.05948110669851303,1.1175125514389948,3088000,1.680562973022461,38600,1922,0.001,0.8720156699419022
0.03964143991470337,1.5813434390351175,3096000,1.6674633026123047,38700,1922,0.001,0.9282870516180992
0.03435619920492172,1.8681727991439403,3104000,1.7148792743682861,38800,1922,0.001,0.9465820826590061
0.044288624078035355,2.4249804191291333,3112000,1.670482873916626,38900,1922,0.001,0.8772422820329666
0.07059892266988754,2.0703795321285723,3120000,1.6550483703613281,39000,1922,0.001,0.8925331383943558
0.0454786941409111,2.5897282689809797,3128000,1.5714834928512573,39100,1922,0.001,0.9550432600080967
0.060118913650512695,2.8114405140280723,3136000,1.6045891046524048,39200,1922,0.001,0.9020998105406761
0.09814436733722687,2.1742889853194356,3144000,1.6278648376464844,39300,1922,0.001,0.7548238337039948
0.031794752925634384,1.8623756235465407,3152000,1.6557143926620483,39400,1923,0.001,0.9555494897067547
0.010742158629000187,2.048679796140641,3160000,1.6784021854400635,39500,1923,0.001,0.9797432851046324
0.04893321916460991,1.6570536548271775,3168000,1.6638481616973877,39600,1923,0.001,0.9303053244948387
0.06130959838628769,1.8940514197573066,3176000,1.6974875926971436,39700,1923,0.001,0.8916658535599709
0.06636960804462433,1.712819565460086,3184000,1.611485242843628,39800,1923,0.001,0.8826929107308388
0.05610321834683418,1.5945606203749776,3192000,1.7239458560943604,39900,1923,0.001,0.8249734342098236
0.025520283728837967,2.027072103135288,3200000,1.6721365451812744,40000,1924,0.001,0.9467318616807461
0.05986513942480087,1.618687295773998,3208000,1.6688976287841797,40100,1924,0.001,0.8732519000768661
0.03315042704343796,1.4980070117395372,3216000,1.6464900970458984,40200,1924,0.001,0.9435244537889957
0.046440236270427704,1.97076593413949,3224000,1.7160799503326416,40300,1924,0.001,0.7407920956611633
0.04474157840013504,3.118674023076892,3232000,1.57362961769104,40400,1924,0.001,0.9298562705516815
0.040032897144556046,2.628698828606866,3240000,1.651239037513733,40500,1924,0.001,0.9621199555695057
0.009013330563902855,1.6681652665138245,3248000,1.6773773431777954,40600,1924,0.001,0.9804581049829721
0.05961553007364273,2.278924636542797,3256000,1.645287275314331,40700,1924,0.001,0.8369362503290176
0.062247563153505325,2.3712463401257993,3264000,1.6050283908843994,40800,1924,0.001,0.9221982359886169
0.09277491271495819,1.577953284769319,3272000,1.6644271612167358,40900,1924,0.001,0.8524459451436996
0.02886817790567875,2.163029851578176,3280000,1.6177785396575928,41000,1924,0.001,0.9216102436184883
0.03892987221479416,1.7831022292375565,3288000,1.6964967250823975,41100,1924,0.001,0.889955036342144
0.060454361140728,2.2701372191659175,3296000,1.6555417776107788,41200,1924,0.001,0.900112085044384
0.07704421132802963,1.6248888460919262,3304000,1.6478855609893799,41300,1925,0.001,0.907205805182457
0.03537842631340027,2.6697451144456865,3312000,1.5893309116363525,41400,1925,0.001,0.9425764381885529
0.06275244802236557,2.4901089165359735,3320000,1.6109707355499268,41500,1925,0.001,0.8879530802369118
0.09367434680461884,2.366446346603334,3328000,1.5932643413543701,41600,1925,0.001,0.8876034691929817
0.051972098648548126,2.718768572807312,3336000,1.549537181854248,41700,1925,0.001,0.8713885992765427
0.047132719308137894,1.8523945740424097,3344000,1.5932884216308594,41800,1925,0.001,0.9059844985604286
0.04816025495529175,2.807612346112728,3352000,1.6199190616607666,41900,1925,0.001,0.7956070154905319
0.15117309987545013,2.5428918272256853,3360000,1.5869054794311523,42000,1925,0.001,0.7937489300966263
0.059619612991809845,2.7697970680892467,3368000,1.6368341445922852,42100,1925,0.001,0.8299171924591064
0.04749521613121033,3.0607869006693362,3376000,1.6354475021362305,42200,1925,0.001,0.9141749292612076
0.04686334729194641,2.1977959469892085,3384000,1.6574360132217407,42300,1925,0.001,0.927998498082161
0.010373122990131378,1.4833876071497798,3392000,1.6447944641113281,42400,1926,0.001,0.978428291156888
0.0688759833574295,2.386830945312977,3400000,1.5903211832046509,42500,1926,0.001,0.793837383389473
0.017794620245695114,2.0978870459832253,3408000,1.6675266027450562,42600,1926,0.001,0.9650979340076447
0.024568170309066772,1.9567685075919143,3416000,1.6691482067108154,42700,1926,0.001,0.9676050692796707
0.05202281475067139,3.078539638221264,3424000,1.5733976364135742,42800,1926,0.001,0.8076023161411285
0.04869135841727257,1.8516375128412619,3432000,1.6802263259887695,42900,1926,0.001,0.939535204321146
0.049597613513469696,2.6538386583328246,3440000,1.5987532138824463,43000,1926,0.001,0.9142760261893272
0.05193515866994858,2.8733099937438964,3448000,1.6069934368133545,43100,1926,0.001,0.8640078008174896
0.11415313184261322,2.624703199416399,3456000,1.5892657041549683,43200,1926,0.001,0.8702642768621445
0.042716752737760544,2.1225268942303956,3464000,1.6181373596191406,43300,1926,0.001,0.9100997373461723
0.035174112766981125,2.714889645576477,3472000,1.5115911960601807,43400,1926,0.001,0.9051694422960281
0.025499621406197548,1.8241658871993423,3480000,1.6781005859375,43500,1926,0.001,0.9729933738708496
0.0698700100183487,2.101860795542598,3488000,1.7009658813476562,43600,1926,0.001,0.8580198734998703
0.06608966737985611,2.4299179792404173,3496000,1.6486974954605103,43700,1926,0.001,0.9286049082875252
0.0305867288261652,2.290577169507742,3504000,1.648931860923767,43800,1926,0.001,0.930287666618824
0.028789233416318893,1.4811266247881576,3512000,1.5573384761810303,43900,1926,0.001,0.9593527242541313
0.03550316020846367,1.6699902823660522,3520000,1.653363585472107,44000,1926,0.001,0.9376641251146793
0.06018174812197685,2.318881097435951,3528000,1.6466516256332397,44100,1926,0.001,0.8380956500768661
0.03925982862710953,2.752115082740784,3536000,1.5696611404418945,44200,1926,0.001,0.9125224128365517
0.031931012868881226,1.9832549378275872,3544000,1.687621831893921,44300,1926,0.001,0.8490587621927261
0.09377242624759674,2.27439493406564,3552000,1.4741426706314087,44400,1926,0.001,0.8689834326505661
0.015165057964622974,1.4463406091555953,3560000,1.6852948665618896,44500,1926,0.001,0.9694836903363466
0.07874824851751328,1.5253612663567764,3568000,1.6709816455841064,44600,1927,0.001,0.8939528614282608
0.04855343699455261,2.092394636385143,3576000,1.6769565343856812,44700,1926,0.001,0.9069122225046158
0.1033625453710556,2.501109379529953,3584000,1.6399753093719482,44800,1926,0.001,0.8156722038984299
0.02608324959874153,2.6583601415157316,3592000,1.5494861602783203,44900,1926,0.001,0.9805386066436768
0.043901242315769196,2.9296631257981063,3600000,1.6045795679092407,45000,1927,0.001,0.9469741806387901
0.0520532950758934,2.7105366328731177,3608000,1.5915920734405518,45100,1927,0.001,0.9384593181312084
0.0283326655626297,2.3667246129363777,3616000,1.635105848312378,45200,1927,0.001,0.9708088580518961
0.0168474018573761,1.677882455708459,3624000,1.6816949844360352,45300,1927,0.001,0.982486754655838
0.05919015407562256,2.6413257074542345,3632000,1.6190903186798096,45400,1926,0.001,0.8962215706706047
0.006842548493295908,2.201089173555374,3640000,1.6450726985931396,45500,1926,0.001,0.9624368846416473
0.06600882858037949,2.116604733839631,3648000,1.5862195491790771,45600,1926,0.001,0.9270600229501724
0.07725577056407928,1.7192628044635057,3656000,1.5794670581817627,45700,1927,0.001,0.9076360464096069
0.043559666723012924,1.1000104758888483,3664000,1.676458716392517,45800,1927,0.001,0.9470727704465389
0.1365053355693817,2.7633865300565956,3672000,1.574215054512024,45900,1927,0.001,0.8805335611104965
0.051453154534101486,2.0218879176303743,3680000,1.6252458095550537,46000,1927,0.001,0.9132102578878403
0.06245192140340805,2.3906716104596852,3688000,1.584242582321167,46100,1927,0.001,0.908239983022213
0.1190205067396164,3.251767991296947,3696000,1.543405294418335,46200,1927,0.001,0.9241298958659172
0.0353018119931221,2.2491552578751,3704000,1.6222366094589233,46300,1927,0.001,0.9517419636249542
0.08370701223611832,2.828812674432993,3712000,1.5838141441345215,46400,1928,0.001,0.8513073325157166
0.05328350141644478,2.1596039801836016,3720000,1.5917656421661377,46500,1928,0.001,0.9360015317797661
0.04824969172477722,2.0884967086836697,3728000,1.6020164489746094,46600,1928,0.001,0.9106855317950249
0.024559523910284042,2.3263448853045703,3736000,1.6382468938827515,46700,1928,0.001,0.9700749684125185
0.06700398027896881,2.357132005970925,3744000,1.5167670249938965,46800,1928,0.001,0.9443825595080853
0.077598936855793,3.1527937639504673,3752000,1.3948930501937866,46900,1928,0.001,0.9394028149545193
0.035124920308589935,2.26418299973011,3760000,1.617791771888733,47000,1929,0.001,0.9557015895843506
0.043774548918008804,2.926372885517776,3768000,1.5463430881500244,47100,1929,0.001,0.9779736679047346
0.09722980856895447,2.1735163860023023,3776000,1.6363747119903564,47200,1929,0.001,0.8834907338023186
0.056846775114536285,1.88590679904446,3784000,1.6455047130584717,47300,1929,0.001,0.8857994899153709
0.012424380518496037,2.5525762595236303,3792000,1.4696497917175293,47400,1929,0.001,0.9845466976985335
0.04248789697885513,2.3233672928065063,3800000,1.5309902429580688,47500,1930,0.001,0.940370935946703
0.06491934508085251,3.0494036048650743,3808000,1.521263837814331,47600,1930,0.001,0.930350124835968
0.0574825182557106,2.001980698807165,3816000,1.6057895421981812,47700,1930,0.001,0.9191471114754677
0.04770861938595772,3.2006491288542747,3824000,1.5805318355560303,47800,1930,0.001,0.9598548226058483
0.03888591751456261,2.1644529454410075,3832000,1.6159944534301758,47900,1930,0.001,0.9740416333079338
0.0430738665163517,2.836658366024494,3840000,1.5865238904953003,48000,1930,0.001,0.9499739445745945
0.026376381516456604,2.298338309302926,3848000,1.526710867881775,48100,1931,0.001,0.9484280385077
0.049822159111499786,2.5447427995502947,3856000,1.5429524183273315,48200,1931,0.001,0.9254198968410492
0.09267012774944305,2.1487477023154495,3864000,1.6054948568344116,48300,1931,0.001,0.8899741321802139
0.03293837979435921,1.8360794190317393,3872000,1.656389594078064,48400,1931,0.001,0.9488537423312664
0.03430677577853203,2.7008918967097997,3880000,1.604028344154358,48500,1931,0.001,0.9519625008106232
0.16992737352848053,3.5977976826950906,3888000,1.5160824060440063,48600,1931,0.001,0.8890425786376
0.02654380165040493,1.7463755782693624,3896000,1.6138393878936768,48700,1931,0.001,0.9531162492930889
0.13317976891994476,1.4127761755837127,3904000,1.657432198524475,48800,1932,0.001,0.7693887054920197
0.034228868782520294,2.7333139565889724,3912000,1.5415937900543213,48900,1932,0.001,0.9429000169038773
0.09187201410531998,1.8657170237973333,3920000,1.569575548171997,49000,1932,0.001,0.9364927038550377
0.03846319764852524,2.649620475131087,3928000,1.5848257541656494,49100,1932,0.001,0.9691885653883219
0.0499705895781517,2.7482880178838967,3936000,1.5528255701065063,49200,1932,0.001,0.9356600940227509
0.028841346502304077,2.517934021167457,3944000,1.6218492984771729,49300,1932,0.001,0.9649593010544777
0.08160283416509628,3.4202390924096107,3952000,1.5221202373504639,49400,1932,0.001,0.9497465193271637
0.23361453413963318,2.7337952505331486,3960000,1.5184850692749023,49500,1933,0.001,0.8816473856568336
0.06615382432937622,2.6479862194508312,3968000,1.5686309337615967,49600,1933,0.001,0.944378349930048
0.060937296599149704,2.330466297175735,3976000,1.5084238052368164,49700,1933,0.001,0.9252261966466904
0.06472236663103104,2.4504541981965304,3984000,1.5352046489715576,49800,1933,0.001,0.9367551431059837
0.04734884575009346,3.07238709256053,3992000,1.4785659313201904,49900,1934,0.001,0.9516490250825882
0.03213787078857422,3.1734000936150553,4000000,1.475416898727417,50000,1934,0.001,0.9506185054779053
0.030033448711037636,3.542369891703129,4008000,1.4259278774261475,50100,1934,0.001,0.9593400992453098
0.021944595500826836,3.004639589227736,4016000,1.4364944696426392,50200,1934,0.001,0.9865004112944007
0.04433682560920715,2.6510619282722474,4024000,1.487563967704773,50300,1934,0.001,0.964210607111454
0.03500300273299217,2.771619825065136,4032000,1.4767844676971436,50400,1934,0.001,0.9632735811173916
0.021342547610402107,2.285930921882391,4040000,1.565285086631775,50500,1934,0.001,0.9353329688310623
0.028018474578857422,2.101758143119514,4048000,1.5221219062805176,50600,1934,0.001,0.9768971111625433
0.05879492312669754,2.091919480636716,4056000,1.6456464529037476,50700,1935,0.001,0.9351735413074493
0.027257254347205162,2.1751204896718264,4064000,1.6211040019989014,50800,1935,0.001,0.8163015842437744
0.03671499341726303,3.0715020703151823,4072000,1.523307204246521,50900,1935,0.001,0.9582073390483856
0.020487641915678978,2.0798086380586027,4080000,1.6020256280899048,51000,1935,0.001,0.9736856445670128
0.06282924115657806,2.6379356063902377,4088000,1.5418603420257568,51100,1935,0.001,0.9540180191397667
0.08846422284841537,2.169134985934943,4096000,1.5663468837738037,51200,1935,0.001,0.9350588023662567
0.027407163754105568,2.3197942225262524,4104000,1.5622632503509521,51300,1936,0.001,0.9640649110078812
0.035732727497816086,3.7981223821640016,4112000,1.4127181768417358,51400,1936,0.001,0.9544139169156551
0.02626342698931694,2.5867248706519606,4120000,1.5305593013763428,51500,1936,0.001,0.9813087098300457
0.12455402314662933,2.1329977683722974,4128000,1.5868167877197266,51600,1936,0.001,0.700693666934967
0.026632050052285194,2.86384835280478,4136000,1.5229642391204834,51700,1936,0.001,0.9848816525191069
0.05797687917947769,2.5313582748174666,4144000,1.5642144680023193,51800,1936,0.001,0.8643448352813721
0.023930564522743225,2.057174402847886,4152000,1.4745880365371704,51900,1936,0.001,0.970138730481267
0.04141915217041969,2.1258951641619204,4160000,1.5313026905059814,52000,1936,0.001,0.9330646842718124
0.02596018649637699,2.050000318605453,4168000,1.622775673866272,52100,1936,0.001,0.9703255090862513
0.06988506764173508,2.885323551110923,4176000,1.5320122241973877,52200,1936,0.001,0.9275333434343338
0.02861895225942135,2.45992131754756,4184000,1.5586456060409546,52300,1937,0.001,0.9756462704390287
0.04176200181245804,2.622515002824366,4192000,1.5279682874679565,52400,1937,0.001,0.9635722823441029
0.018144799396395683,2.1878618240356444,4200000,1.583470106124878,52500,1937,0.001,0.9702958967536688
0.047379814088344574,2.713989725150168,4208000,1.5742228031158447,52600,1936,0.001,0.9647134393453598
0.033320508897304535,1.9424678589217366,4216000,1.6293456554412842,52700,1937,0.001,0.9547511339187622
0.019791442900896072,2.7193145499099045,4224000,1.538649320602417,52800,1937,0.001,0.9865398937836289
0.06417202949523926,2.299875583406538,4232000,1.4141677618026733,52900,1937,0.001,0.9070648774504662
0.06757383048534393,2.6819518795236945,4240000,1.4846035242080688,53000,1937,0.001,0.9303630292415619
0.04471566528081894,3.0324471826665103,4248000,1.5653276443481445,53100,1937,0.001,0.9627659767866135
0.06071270629763603,2.7741528801620006,4256000,1.566562294960022,53200,1938,0.001,0.9211194664239883
0.04452754929661751,2.380942499311641,4264000,1.6169376373291016,53300,1938,0.001,0.9463214948773384
0.028029853478074074,2.569138314668089,4272000,1.536141276359558,53400,1938,0.001,0.9682917110621929
0.050351113080978394,3.3156510680913924,4280000,1.5114399194717407,53500,1938,0.001,0.8864991739392281
0.09610916674137115,2.3565259531140326,4288000,1.5436182022094727,53600,1938,0.001,0.9223513305187225
0.03366832807660103,2.5780982362572105,4296000,1.490765929222107,53700,1938,0.001,0.9828002098947763
0.06999421119689941,2.9259719828143718,4304000,1.5090601444244385,53800,1938,0.001,0.9443600662052631
0.06353068351745605,3.0570162910968066,4312000,1.5284103155136108,53900,1939,0.001,0.9305322095751762
0.09687606990337372,3.0638794731348753,4320000,1.4398366212844849,54000,1939,0.001,0.9197977930307388
0.029596244916319847,2.575174195319414,4328000,1.5955121517181396,54100,1939,0.001,0.9577454887330532
0.0941758081316948,2.2204855918884276,4336000,1.5974905490875244,54200,1939,0.001,0.9008886441588402
0.015119999647140503,2.614279843121767,4344000,1.4782464504241943,54300,1939,0.001,0.9849401200190187
0.00916305836290121,1.8112498753704132,4352000,1.584313154220581,54400,1939,0.001,0.9865122074261308
0.0312210526317358,2.8093228846788407,4360000,1.5212600231170654,54500,1940,0.001,0.9664175063371658
0.026791051030158997,2.4191387133672833,4368000,1.3972766399383545,54600,1940,0.001,0.926935613155365
0.0434909351170063,2.5535126589238644,4376000,1.598848819732666,54700,1940,0.001,0.9250051900744438
0.09712402522563934,3.07992639914155,4384000,1.5517975091934204,54800,1940,0.001,0.9209100604057312
0.032043375074863434,2.595062940195203,4392000,1.3521963357925415,54900,1941,0.001,0.9665355980396271
0.024958303198218346,1.603563672117889,4400000,1.5047916173934937,55000,1941,0.001,0.9706540293991566
0.03537541255354881,2.7162850484251977,4408000,1.3306224346160889,55100,1941,0.001,0.8929273262619972
0.03396797180175781,2.5949911028146744,4416000,1.5068572759628296,55200,1941,0.001,0.8999913930892944
0.07690546661615372,2.8548221364617348,4424000,1.467825174331665,55300,1941,0.001,0.8663125336170197
0.03779711574316025,2.1268527222797275,4432000,1.6072053909301758,55400,1941,0.001,0.9281937777996063
0.10327694565057755,2.8946981776505707,4440000,1.568918228149414,55500,1942,0.001,0.8516215533018112
0.025128638371825218,2.187886020541191,4448000,1.5830978155136108,55600,1942,0.001,0.9790478367358446
0.050375450402498245,3.068225210905075,4456000,1.5108847618103027,55700,1942,0.001,0.8976249694824219
0.07776772975921631,2.2985658288002013,4464000,1.5686655044555664,55800,1942,0.001,0.9381968937814236
0.07413186877965927,2.2763842433691024,4472000,1.5414091348648071,55900,1942,0.001,0.8988779336214066
0.028672147542238235,2.506344850169262,4480000,1.459946632385254,56000,1943,0.001,0.9771978780627251
0.044496990740299225,1.6263963998295368,4488000,1.5885522365570068,56100,1943,0.001,0.9399632215499878
0.05683073401451111,2.646203543129377,4496000,1.4717309474945068,56200,1943,0.001,0.9329584613442421
0.02081429958343506,2.9166172122582794,4504000,1.37691068649292,56300,1943,0.001,0.9845455661416054
0.0360548198223114,2.9711648689582946,4512000,1.3873364925384521,56400,1943,0.001,0.9498204216361046
