explained_variance,avg reward,fps,nupdates,policy_entropy,value_loss,total_timesteps
0.9631060771644115,-65.07817259375005,1892,73200,0.0,73.66582489013672,5856000
0.9924104674719274,-102.99211805313826,1892,73300,0.0,33.313453674316406,5864000
0.7851282060146332,13.789865744113921,1892,73400,0.0,15.984796524047852,5872000
0.9952365793287754,55.850611343979836,1892,73500,0.0,7.763548851013184,5880000
0.9982313876971602,-46.209601843822746,1892,73600,0.0,2.652573347091675,5888000
0.9831807352602482,21.614895045757294,1892,73700,0.0,2.304877996444702,5896000
0.9952696543186903,-68.43320581428706,1892,73800,0.0,9.70130729675293,5904000
0.9152592867612839,174.82307723164558,1892,73900,0.0,602.4354248046875,5912000
0.9983489388832822,-62.89761649356224,1892,74000,0.0,5.585715293884277,5920000
0.8590272068977356,37.383686824142934,1892,74100,0.0,90.31565856933594,5928000
0.9964131156448275,-77.2757291539514,1892,74200,1.7215619074654554e-16,9.452702522277832,5936000
0.6723709404468536,-8.757067231810652,1892,74300,0.012928579933941364,12.160520553588867,5944000
0.9897266095504165,-54.779000128805635,1892,74400,0.0,6.820068359375,5952000
0.9958981275558472,85.25938591510058,1892,74500,0.018656138330698013,13.795621871948242,5960000
0.990439404733479,-54.64421704187989,1892,74600,0.015815282240509987,8.124978065490723,5968000
0.7951904237270355,5.883373409509659,1892,74700,0.06839544326066971,2.3628244400024414,5976000
0.9968430334702134,56.83105698153376,1892,74800,0.014076312072575092,6.3110032081604,5984000
0.9923830050975084,39.30965405404568,1892,74900,0.0033321119844913483,4.771127700805664,5992000
0.9636922180652618,22.63905402570963,1892,75000,0.011264113709330559,10.253164291381836,6000000
0.9445653781294823,-11.651666823402048,1893,75100,0.045817963778972626,6.990190029144287,6008000
0.9942972515709698,55.62174353301525,1893,75200,0.02613404393196106,7.822159767150879,6016000
0.9948262446559966,-50.926959151029585,1893,75300,0.025019582360982895,7.264401912689209,6024000
0.9586972668766975,86.03960560411215,1893,75400,0.0,44.019874572753906,6032000
0.9980582777643576,-7.365400142967701,1893,75500,9.245945895640741e-16,0.11716294288635254,6040000
