avg reward,policy_entropy,epsilonValue,nupdates,value_loss,total_timesteps,explained_variance,fps
1.1448171304538846,1.5942258834838867,0.0007272674851696304,45200,0.016984593123197556,3616000,0.9459735602140427,1913
1.2123012069030665,1.4926667213439941,0.0007272674851696304,45300,0.01100049540400505,3624000,0.9760943930596113,1913
1.170934088062495,1.4426268339157104,0.0007272674851696304,45400,0.010779060423374176,3632000,0.9801663272082806,1914
1.139362799905939,1.5663846731185913,0.0007272674851696304,45500,0.010567164048552513,3640000,0.9807741604745388,1914
1.969711036980152,1.441913366317749,0.0007272674851696304,45600,0.006924052722752094,3648000,0.9942288110032678,1914
1.232431479357183,1.5773746967315674,0.0007272674851696304,45700,0.0026452611200511456,3656000,0.9906663196161389,1914
1.063487390242517,1.631951093673706,0.0007272674851696304,45800,0.0059578558430075645,3664000,0.9854938862845302,1914
1.058634382020682,1.5922294855117798,0.0007272674851696304,45900,0.008249050006270409,3672000,0.9807512629777193,1914
1.4403984756208956,1.5736058950424194,0.0007272674851696304,46000,0.01593661867082119,3680000,0.9655640944838524,1915
1.2245273992419243,1.6209239959716797,0.0007272674851696304,46100,0.004572020377963781,3688000,0.9868486924096942,1915
1.7259380480274558,1.5542742013931274,0.0007272674851696304,46200,0.006315595470368862,3696000,0.993514901958406,1915
1.5835003904998302,1.5897762775421143,0.0007272674851696304,46300,0.013085385784506798,3704000,0.9606931768357754,1915
1.163952464889735,1.6313949823379517,0.0007272674851696304,46400,0.009900174103677273,3712000,0.9701953046023846,1915
1.3402983802836388,1.5826349258422852,0.0007272674851696304,46500,0.011985063552856445,3720000,0.9860370932146907,1915
1.6994834732264281,1.5407392978668213,0.0007272674851696304,46600,0.0035336532164365053,3728000,0.9895380921661854,1915
1.7299532710108907,1.5608857870101929,0.0007272674851696304,46700,0.025047138333320618,3736000,0.9709094557911158,1915
1.6543661773204803,1.589247703552246,0.0007272674851696304,46800,0.005722064524888992,3744000,0.9943601093254983,1915
1.9294910466996953,1.5299400091171265,0.0007272674851696304,46900,0.0202166847884655,3752000,0.9747435338795185,1916
1.419051112694433,1.604702353477478,0.0007272674851696304,47000,0.004877827130258083,3760000,0.9905577907338738,1916
1.6354999963194132,1.5858148336410522,0.0007272674851696304,47100,0.016464972868561745,3768000,0.9783388469368219,1916
1.422245043888688,1.6219364404678345,0.0007272674851696304,47200,0.008002002723515034,3776000,0.9851759802550077,1916
1.2784681577497394,1.6720815896987915,0.0007272674851696304,47300,0.0017858340870589018,3784000,0.9961342278402299,1916
2.2828616365790366,1.5418622493743896,0.0007272674851696304,47400,0.04669948294758797,3792000,0.9585977792739868,1916
1.6252758249640464,1.5292036533355713,0.0007272674851696304,47500,0.012538296170532703,3800000,0.9480760172009468,1917
1.2707929594442249,1.6037334203720093,0.0007272674851696304,47600,0.002847871510311961,3808000,0.991713042370975,1917
0.9490525656699902,1.680930495262146,0.0007272674851696304,47700,0.0019606556743383408,3816000,0.9916411135345697,1917
1.3447492266073824,1.5907773971557617,0.0007272674851696304,47800,0.009679453447461128,3824000,0.9838586207479239,1917
1.2916988990735263,1.6240278482437134,0.0007272674851696304,47900,0.0177227221429348,3832000,0.9558973461389542,1917
1.05927307336824,1.6489613056182861,0.0007272674851696304,48000,0.0021167458035051823,3840000,0.9958056462928653,1917
1.3196665313793345,1.6572163105010986,0.0007272674851696304,48100,0.0016729306662455201,3848000,0.9963160026818514,1918
1.4830186028033494,1.6633049249649048,0.0007272674851696304,48200,0.005091304890811443,3856000,0.9897926552221179,1918
0.8933794178941753,1.7070318460464478,0.0007272674851696304,48300,0.02088506892323494,3864000,0.944105077534914,1918
1.4165261269081384,1.676285982131958,0.0007272674851696304,48400,0.04708990082144737,3872000,0.9151910617947578,1918
2.12492360410979,1.5732131004333496,0.0007272674851696304,48500,0.010269821621477604,3880000,0.98889453522861,1918
1.1437952442094683,1.6238393783569336,0.0007272674851696304,48600,0.0069604902528226376,3888000,0.97472233325243,1918
