total_timesteps,explained_variance,value_loss,policy_entropy,fps,nupdates
40296000,0.9766650330275297,0.06867929548025131,1.0258066654205322,1959,503700
40304000,0.9841042067855597,0.02514517866075039,1.01044499874115,1959,503800
40312000,0.9932907237671316,0.01971411146223545,1.0873019695281982,1959,503900
40320000,0.98546679969877,0.023183591663837433,1.0710840225219727,1959,504000
40328000,0.9906969582661986,0.03797413781285286,1.002357840538025,1959,504100
40336000,0.9904749235138297,0.0476585254073143,1.0297696590423584,1959,504200
40344000,0.9969207141548395,0.004639139864593744,1.0611623525619507,1959,504300
40352000,0.9906800203025341,0.01928330585360527,1.0063817501068115,1959,504400
40360000,0.9471887983381748,0.21353498101234436,0.9575010538101196,1959,504500
40368000,0.9886305769905448,0.04196801409125328,1.093981146812439,1959,504600
40376000,0.9805890824645758,0.05706785246729851,1.0621681213378906,1959,504700
40384000,0.9903895827010274,0.015502559952437878,1.0841611623764038,1959,504800
40392000,0.8946583420038223,0.23573239147663116,1.1128530502319336,1959,504900
40400000,0.9930461179465055,0.04254043847322464,1.0265398025512695,1959,505000
40408000,0.9129671901464462,0.2142314463853836,0.9960233569145203,1959,505100
40416000,0.9776291213929653,0.03125717118382454,1.0817956924438477,1959,505200
40424000,0.9963960228487849,0.014675264246761799,1.1686501502990723,1959,505300
40432000,0.9940954647026956,0.029654210433363914,1.0670454502105713,1960,505400
40440000,0.9776092432439327,0.087466299533844,1.0916849374771118,1960,505500
40448000,0.9364238232374191,0.06425400078296661,1.2792161703109741,1960,505600
40456000,0.7684162706136703,0.7136119604110718,1.016963005065918,1960,505700
40464000,0.9812616650015116,0.015701159834861755,1.12730872631073,1960,505800
40472000,0.9865634953603148,0.01791076548397541,1.1315298080444336,1960,505900
40480000,0.9914499362930655,0.05752585455775261,0.9646579623222351,1960,506000
40488000,0.9658403843641281,0.0764952003955841,1.0772892236709595,1960,506100
40496000,0.9882429866120219,0.01753425970673561,1.1535905599594116,1960,506200
40504000,0.9893436478450894,0.020712872967123985,1.030905842781067,1960,506300
40512000,0.9880377193912864,0.030458297580480576,1.2016441822052002,1960,506400
40520000,0.9754798114299774,0.032935790717601776,1.1352198123931885,1960,506500
40528000,0.9653041511774063,0.030700579285621643,1.121442437171936,1960,506600
40536000,0.9801744259893894,0.04397973045706749,1.191224455833435,1960,506700
40544000,0.6979767084121704,0.8611869812011719,1.1375938653945923,1960,506800
40552000,0.9932848028838634,0.03079206310212612,1.0690017938613892,1960,506900
40560000,0.9817536678165197,0.03415895998477936,1.1535788774490356,1960,507000
40568000,0.9776842724531889,0.03572087734937668,1.0468806028366089,1960,507100
40576000,0.9850298473611474,0.032050106674432755,1.0692145824432373,1960,507200
40584000,0.9540332295000553,0.10775723308324814,0.9749549031257629,1960,507300
40592000,0.9937516376376152,0.009214911609888077,1.1544822454452515,1960,507400
40600000,0.9693093430250883,0.08323191106319427,1.111467957496643,1960,507500
40608000,0.8154941648244858,0.9658597707748413,1.0666768550872803,1960,507600
40616000,0.9976555178873241,0.016586676239967346,1.0807863473892212,1960,507700
40624000,0.9908843971788883,0.047143302857875824,1.0662673711776733,1960,507800
40632000,0.9758260380476713,0.06132274866104126,1.128609299659729,1960,507900
40640000,0.171120285987854,0.989346981048584,1.1568430662155151,1960,508000
40648000,0.9835087675601244,0.018075603991746902,1.1613177061080933,1960,508100
40656000,0.9865603344514966,0.025790158659219742,1.0741567611694336,1960,508200
40664000,0.963811457157135,0.03704065829515457,1.0864101648330688,1960,508300
40672000,0.9795986879616976,0.0540819950401783,1.115099310874939,1960,508400
40680000,0.56039959192276,0.894515872001648,1.085233211517334,1960,508500
40688000,0.9925361033529043,0.021715933457016945,1.1005529165267944,1960,508600
40696000,0.9940051436424255,0.01691957376897335,1.0573194026947021,1960,508700
40704000,0.9871579883620143,0.027135377749800682,1.042026162147522,1960,508800
40712000,0.9933755812235177,0.029157450422644615,1.0677502155303955,1960,508900
40720000,0.9719622787088156,0.025728413835167885,1.183014154434204,1960,509000
40728000,0.9957927712239325,0.026162490248680115,1.1011861562728882,1960,509100
40736000,0.9925764761865139,0.047140933573246,1.0237817764282227,1960,509200
40744000,0.9890749510377645,0.031240632757544518,1.1091158390045166,1960,509300
40752000,0.9938841257244349,0.027798619121313095,1.245543360710144,1961,509400
40760000,0.9747387934476137,0.07172610610723495,1.1658644676208496,1961,509500
40768000,0.7086294293403625,0.44277113676071167,1.1609772443771362,1961,509600
40776000,0.9862851453945041,0.023951342329382896,1.161421298980713,1961,509700
40784000,0.987870192155242,0.014872494153678417,1.2380101680755615,1961,509800
40792000,0.9850871562957764,0.009889611043035984,1.0150620937347412,1961,509900
40800000,0.9840885456651449,0.03317064791917801,1.206234335899353,1961,510000
40808000,0.8829753547906876,0.45853981375694275,0.9863002896308899,1961,510100
40816000,0.9935122509486973,0.02564030885696411,0.9918674230575562,1961,510200
40824000,0.991738080047071,0.015517583116889,1.2179938554763794,1961,510300
40832000,0.9920452404767275,0.022319087758660316,1.0004078149795532,1961,510400
40840000,0.9842037800699472,0.01875799335539341,1.1035945415496826,1961,510500
40848000,0.993592070415616,0.011649297550320625,1.0905613899230957,1961,510600
40856000,0.98762546479702,0.030977630987763405,1.0959117412567139,1961,510700
40864000,0.8161615282297134,0.7981801629066467,1.031147837638855,1961,510800
40872000,0.9868164276704192,0.028570670634508133,1.1606279611587524,1961,510900
40880000,0.984126728028059,0.036607008427381516,1.1946465969085693,1961,511000
40888000,0.9927692534402013,0.01728488877415657,1.11056387424469,1961,511100
40896000,0.9884860785678029,0.06518254429101944,1.044256329536438,1961,511200
40904000,0.993289340287447,0.016389286145567894,1.0044353008270264,1961,511300
40912000,0.9867408173158765,0.03381185606122017,1.2052606344223022,1961,511400
40920000,0.9780470300465822,0.03245043009519577,1.2357933521270752,1961,511500
40928000,0.9933979650959373,0.016303371638059616,1.139900803565979,1961,511600
40936000,0.9820892456918955,0.09641992300748825,0.9714592695236206,1961,511700
40944000,0.9912896146997809,0.016225464642047882,1.0976978540420532,1961,511800
40952000,0.9826580863445997,0.054522134363651276,1.1294792890548706,1961,511900
40960000,0.9890197813510895,0.020050613209605217,1.081133246421814,1961,512000
40968000,0.9867326011881232,0.02070932276546955,1.120856761932373,1961,512100
40976000,0.9305001199245453,0.21988627314567566,1.126635193824768,1961,512200
40984000,0.98917106539011,0.021625423803925514,1.1224392652511597,1961,512300
40992000,0.9910522326827049,0.020489677786827087,0.9946020841598511,1961,512400
41000000,0.9558744542300701,0.2474987953901291,1.2494292259216309,1961,512500
41008000,0.5160810351371765,1.17649507522583,1.1285446882247925,1961,512600
41016000,0.9816341176629066,0.025456946343183517,1.0401397943496704,1961,512700
41024000,0.963079433888197,0.03589903563261032,1.0700500011444092,1961,512800
41032000,0.9785172380506992,0.024389244616031647,1.0112357139587402,1961,512900
41040000,0.97458272613585,0.05990873649716377,1.034343957901001,1961,513000
41048000,0.9871368547901511,0.02342076599597931,1.0911003351211548,1961,513100
41056000,0.9862729934975505,0.02837974950671196,1.008436918258667,1961,513200
41064000,0.9964177384972572,0.014476130716502666,1.022059679031372,1961,513300
41072000,0.8895121589303017,0.18142500519752502,1.1403571367263794,1961,513400
41080000,0.7801302224397659,0.2596472203731537,1.1250396966934204,1961,513500
41088000,0.9818537179380655,0.06891337782144547,1.0264726877212524,1961,513600
41096000,0.9709115531295538,0.045014388859272,1.1250849962234497,1961,513700
41104000,0.9967383532784879,0.02763434313237667,1.0508280992507935,1961,513800
41112000,0.9879881730303168,0.025353580713272095,0.9847313761711121,1961,513900
41120000,0.9827435836195946,0.027239173650741577,1.075785756111145,1961,514000
41128000,0.9943464044481516,0.0077704256400465965,1.1541922092437744,1962,514100
41136000,0.757586658000946,0.5696147680282593,0.9344179034233093,1962,514200
41144000,0.956196341663599,0.0408964529633522,1.15269935131073,1962,514300
41152000,0.9833394680172205,0.025537649169564247,0.9805991053581238,1962,514400
41160000,0.9873692542314529,0.026873230934143066,1.0298751592636108,1962,514500
41168000,0.9894226910546422,0.011543834581971169,1.1624581813812256,1962,514600
41176000,0.991705197840929,0.024229440838098526,1.018234372138977,1962,514700
41184000,0.9918116452172399,0.030103083699941635,1.0136257410049438,1962,514800
41192000,0.9352057874202728,0.05702812224626541,1.0150212049484253,1962,514900
41200000,0.9782896265387535,0.042952969670295715,1.0686763525009155,1962,515000
41208000,0.9740731734782457,0.038854099810123444,1.09353768825531,1962,515100
41216000,0.9838255997747183,0.047999363392591476,1.1669782400131226,1962,515200
41224000,0.9717136304825544,0.018227973952889442,1.1264592409133911,1962,515300
41232000,0.9684570990502834,0.06485135853290558,1.04592764377594,1962,515400
41240000,0.9615568704903126,0.1073528528213501,0.9846493005752563,1962,515500
41248000,0.974625376984477,0.050698935985565186,1.1559035778045654,1962,515600
41256000,0.9756437242031097,0.031229812651872635,1.186754822731018,1962,515700
41264000,0.987428180873394,0.0170846339315176,1.1064651012420654,1962,515800
41272000,0.9906942276284099,0.048264529556035995,1.0324125289916992,1962,515900
41280000,0.9788464400917292,0.023540465161204338,1.0548031330108643,1962,516000
41288000,0.9027379006147385,0.09921873360872269,1.112325668334961,1962,516100
41296000,0.9868368152529001,0.030667457729578018,1.0805957317352295,1962,516200
41304000,0.980466928333044,0.031424738466739655,1.1475290060043335,1962,516300
41312000,0.9701824318617582,0.07222246378660202,1.0988949537277222,1962,516400
41320000,0.9382795430719852,0.14579619467258453,1.0926867723464966,1962,516500
41328000,0.9874032186344266,0.026013975962996483,1.220613718032837,1962,516600
41336000,0.995090002194047,0.010083853267133236,1.0837072134017944,1962,516700
41344000,0.9140392616391182,0.15694886445999146,1.1541855335235596,1962,516800
41352000,0.9589965343475342,0.06521626561880112,1.107325792312622,1962,516900
41360000,0.988770455121994,0.024414528161287308,1.188240647315979,1962,517000
41368000,0.994818554725498,0.019845759496092796,0.9857883453369141,1962,517100
41376000,0.6634251475334167,1.0462278127670288,1.0812386274337769,1962,517200
41384000,0.9763749577105045,0.053168319165706635,1.1166787147521973,1962,517300
41392000,0.9800050258636475,0.024864744395017624,1.0836772918701172,1962,517400
41400000,0.9847533227875829,0.01999632641673088,1.1151514053344727,1962,517500
41408000,0.9957169406116009,0.016742056235671043,0.9403018951416016,1962,517600
41416000,0.9921533735468984,0.042477045208215714,1.0948941707611084,1962,517700
41424000,0.9896557852625847,0.028449486941099167,0.999650776386261,1962,517800
41432000,0.9886894421651959,0.0160559993237257,0.9268133044242859,1962,517900
41440000,0.9921246571466327,0.00714417640119791,1.1402615308761597,1962,518000
41448000,0.9372601732611656,0.33543911576271057,1.0438787937164307,1962,518100
41456000,0.986662651412189,0.05633901432156563,1.0349498987197876,1962,518200
41464000,0.9795894734561443,0.026197383180260658,1.1577755212783813,1962,518300
41472000,0.9846088541671634,0.044889260083436966,1.087162733078003,1962,518400
41480000,0.8910482600331306,0.43483811616897583,1.1483920812606812,1962,518500
41488000,0.994123668409884,0.012861286289989948,1.1072218418121338,1963,518600
41496000,0.8958137556910515,0.5418336987495422,1.0916545391082764,1963,518700
41504000,0.9845686927437782,0.06143145635724068,1.2023793458938599,1963,518800
41512000,0.9940419089980423,0.015735644847154617,0.987465500831604,1963,518900
41520000,0.9274350106716156,0.4575260579586029,1.1796907186508179,1963,519000
41528000,0.9913777066394687,0.05782489851117134,1.1907603740692139,1963,519100
41536000,0.9957478903234005,0.01842215284705162,1.0679280757904053,1963,519200
41544000,0.9412735141813755,0.186518132686615,1.0540106296539307,1963,519300
41552000,0.9722730107605457,0.04530103877186775,1.2001769542694092,1963,519400
41560000,0.9882554933428764,0.0316205769777298,1.0497138500213623,1963,519500
41568000,0.9075666815042496,0.16960778832435608,1.099897861480713,1963,519600
41576000,0.9894620459526777,0.01738695614039898,1.1793262958526611,1963,519700
41584000,0.9258969277143478,0.11499714851379395,1.1794885396957397,1963,519800
41592000,0.9912536265328526,0.025900280103087425,1.2123137712478638,1963,519900
41600000,0.9900943599641323,0.01437370479106903,1.126705288887024,1963,520000
41608000,0.9595918543636799,0.2731592655181885,1.119473934173584,1963,520100
41616000,0.97268988750875,0.04838049039244652,1.102711796760559,1963,520200
41624000,0.9487893171608448,0.10798265784978867,1.1654822826385498,1963,520300
41632000,0.9735961239784956,0.01893048919737339,1.0321428775787354,1963,520400
41640000,0.9242458865046501,0.526600182056427,0.9906514286994934,1963,520500
41648000,0.9945361278951168,0.044085804373025894,1.021607518196106,1963,520600
41656000,0.9935022317804396,0.013186763040721416,1.1178944110870361,1963,520700
41664000,0.9944073804654181,0.019250791519880295,1.2113430500030518,1963,520800
41672000,0.983095046132803,0.04731489717960358,1.0533006191253662,1963,520900
41680000,0.9585342891514301,0.21061058342456818,1.0396753549575806,1963,521000
41688000,0.984824538230896,0.02522280253469944,1.2136428356170654,1963,521100
41696000,0.9882246572524309,0.01392664946615696,1.1513112783432007,1963,521200
41704000,0.998354893643409,0.009905821643769741,1.1988511085510254,1963,521300
41712000,0.9919849066063762,0.03017064370214939,1.1936695575714111,1963,521400
41720000,0.9809036515653133,0.03816484287381172,1.271336555480957,1963,521500
41728000,0.8310959339141846,0.44498300552368164,1.0847923755645752,1963,521600
41736000,0.9891306841745973,0.017775539308786392,1.0878002643585205,1963,521700
41744000,0.9652078226208687,0.03570901229977608,0.9427840113639832,1963,521800
41752000,0.9901428371667862,0.026521682739257812,1.1258119344711304,1963,521900
41760000,0.9858710747212172,0.024162396788597107,1.1293588876724243,1963,522000
41768000,0.9890159927308559,0.011320357210934162,1.0156724452972412,1963,522100
41776000,0.9923249543644488,0.01700739935040474,1.0806999206542969,1963,522200
41784000,0.9859890146180987,0.020275462418794632,1.0039652585983276,1963,522300
41792000,0.9768567066639662,0.11045197397470474,1.1761466264724731,1963,522400
41800000,0.977482657879591,0.028248358517885208,1.224462866783142,1963,522500
41808000,0.9828314557671547,0.019086945801973343,1.1307098865509033,1963,522600
41816000,0.9166983217000961,0.18435892462730408,1.1542447805404663,1963,522700
41824000,0.9891453068703413,0.01822052337229252,1.1599655151367188,1963,522800
41832000,0.977528290823102,0.018867697566747665,1.0712411403656006,1963,522900
41840000,0.857788935303688,0.2516651153564453,1.023315668106079,1963,523000
41848000,0.9834533985704184,0.029655907303094864,1.06636643409729,1963,523100
41856000,0.8856025487184525,0.39983102679252625,1.0521777868270874,1963,523200
41864000,0.9967647758312523,0.007451729383319616,1.1405458450317383,1963,523300
41872000,0.993505778722465,0.01727493293583393,1.186600923538208,1963,523400
41880000,0.992774270940572,0.03446761518716812,1.0660275220870972,1963,523500
41888000,0.9302733391523361,0.1280224621295929,1.1155955791473389,1964,523600
41896000,0.9831346999853849,0.04449693113565445,1.1633933782577515,1964,523700
41904000,0.9928836789913476,0.014277865178883076,1.08384108543396,1964,523800
41912000,0.9879292519763112,0.019891906529664993,1.0202707052230835,1964,523900
41920000,0.9651362597942352,0.05277662351727486,1.0032883882522583,1964,524000
41928000,0.900017186999321,0.09317886829376221,1.096994161605835,1964,524100
41936000,0.976664025336504,0.13870953023433685,1.1996612548828125,1964,524200
41944000,0.9870420536026359,0.016022080555558205,1.193888783454895,1964,524300
41952000,0.9940760657191277,0.018620530143380165,1.0653953552246094,1964,524400
41960000,0.9818476922810078,0.03999122977256775,0.9616880416870117,1964,524500
41968000,0.9859432876110077,0.022575924172997475,0.9689438939094543,1964,524600
41976000,0.6939057409763336,0.5113231539726257,0.7912172079086304,1964,524700
41984000,0.9887055307626724,0.021067718043923378,1.07662034034729,1964,524800
41992000,0.9886920507997274,0.0341523215174675,0.9849430322647095,1964,524900
42000000,0.9804787393659353,0.08469368517398834,1.0308582782745361,1964,525000
42008000,0.581971675157547,0.6596336960792542,1.127813458442688,1964,525100
42016000,0.9936233065091074,0.02012445032596588,1.1450910568237305,1964,525200
42024000,0.9931338527239859,0.03215595334768295,1.2146375179290771,1964,525300
42032000,0.9926814059726894,0.014019044116139412,1.1722705364227295,1964,525400
42040000,0.9511639326810837,0.08483582735061646,1.006174921989441,1964,525500
42048000,0.9699465222656727,0.04815397411584854,0.951701819896698,1964,525600
42056000,0.9861977752298117,0.04025936871767044,0.9790511131286621,1964,525700
42064000,0.9713961556553841,0.059542037546634674,1.0338108539581299,1964,525800
42072000,0.9905609842389822,0.07681946456432343,1.0557559728622437,1964,525900
42080000,0.985212660394609,0.027884745970368385,1.2222111225128174,1964,526000
42088000,0.9949319660663605,0.010595669969916344,1.1717898845672607,1964,526100
42096000,0.9859687192365527,0.03464031592011452,1.110601544380188,1964,526200
42104000,0.9883687859401107,0.04707010090351105,1.0420658588409424,1964,526300
42112000,0.9943944942206144,0.008473592810332775,0.9911233186721802,1964,526400
42120000,0.9973106991965324,0.014442259445786476,1.1223089694976807,1964,526500
42128000,0.9896766738966107,0.023575404658913612,1.0078080892562866,1964,526600
42136000,0.9865984069183469,0.04966934397816658,1.0079329013824463,1964,526700
42144000,0.9827448595315218,0.029026824980974197,1.0790636539459229,1964,526800
42152000,0.9689444079995155,0.030812546610832214,1.1558798551559448,1964,526900
42160000,0.9946751492097974,0.01462005078792572,1.0707274675369263,1964,527000
42168000,0.9841502718627453,0.040864426642656326,1.184464693069458,1964,527100
42176000,0.9887584103271365,0.016679752618074417,1.1031566858291626,1964,527200
42184000,0.9755612425506115,0.02366168238222599,1.0249433517456055,1964,527300
42192000,0.9961326464544982,0.015622866339981556,1.0801838636398315,1964,527400
42200000,0.9902538564056158,0.03781656175851822,1.135096788406372,1964,527500
42208000,0.9939042148180306,0.020207056775689125,1.2808688879013062,1964,527600
42216000,0.9819108117371798,0.039498813450336456,1.2268718481063843,1964,527700
42224000,0.9957305332645774,0.007810462266206741,1.0970659255981445,1964,527800
42232000,0.9770106598734856,0.0494789183139801,1.1612639427185059,1965,527900
42240000,0.6411991715431213,0.9321173429489136,1.13080894947052,1965,528000
42248000,0.9831871353089809,0.015608934685587883,1.2288774251937866,1965,528100
42256000,0.9921824363991618,0.015196403488516808,1.027580976486206,1965,528200
42264000,0.9929524688050151,0.015257811173796654,1.1314424276351929,1965,528300
42272000,0.9432202093303204,0.06627009063959122,0.9594632983207703,1965,528400
42280000,0.9944878169335425,0.018063407391309738,0.9503974914550781,1965,528500
42288000,0.9738766457885504,0.05108027905225754,1.0575072765350342,1965,528600
42296000,0.9684481732547283,0.04967016354203224,1.1247146129608154,1965,528700
42304000,0.9609736911952496,0.06997991353273392,0.9916434288024902,1965,528800
42312000,0.9810132533311844,0.025418739765882492,1.094049096107483,1965,528900
42320000,0.992562503553927,0.017091214656829834,1.1991205215454102,1965,529000
42328000,0.9820703063160181,0.03477376699447632,1.124353289604187,1965,529100
42336000,0.9947901275008917,0.04071357473731041,1.0093717575073242,1965,529200
42344000,0.9491525404155254,0.10099182277917862,0.8495237231254578,1965,529300
42352000,0.9822151400148869,0.0534285306930542,1.1701691150665283,1965,529400
42360000,0.9903891356661916,0.016267811879515648,1.0133756399154663,1965,529500
42368000,0.9736648108810186,0.04825810343027115,1.169052004814148,1965,529600
42376000,0.9830156750977039,0.03283832222223282,1.0965464115142822,1965,529700
42384000,0.9582871496677399,0.06970029324293137,1.158034086227417,1965,529800
42392000,0.9919766150414944,0.013692319393157959,1.1463606357574463,1965,529900
42400000,0.971023989841342,0.02561946213245392,1.0836291313171387,1965,530000
42408000,0.9933607974089682,0.006502615753561258,1.169264554977417,1965,530100
42416000,0.8369733244180679,0.444718599319458,1.1936631202697754,1965,530200
42424000,0.9883962702006102,0.023560861125588417,1.1632530689239502,1965,530300
42432000,0.9872617833316326,0.03950246423482895,0.8883211016654968,1965,530400
42440000,0.8527314364910126,0.352722704410553,1.0505081415176392,1965,530500
42448000,0.9819374680519104,0.07011435925960541,1.1656570434570312,1965,530600
42456000,0.9940196350216866,0.04730690270662308,1.054978370666504,1965,530700
42464000,0.9937519449740648,0.017341647297143936,1.1258471012115479,1965,530800
42472000,0.983933450654149,0.02511698566377163,1.0877505540847778,1965,530900
42480000,0.9803706109523773,0.02795318327844143,1.1226170063018799,1965,531000
42488000,0.9778077714145184,0.05508732050657272,1.085626482963562,1965,531100
42496000,0.9792915508151054,0.03700028732419014,1.0960193872451782,1965,531200
42504000,0.9849365567788482,0.06690038740634918,1.0184643268585205,1965,531300
42512000,0.9028486832976341,0.12144874036312103,1.0392471551895142,1965,531400
42520000,0.9847814803943038,0.040460869669914246,1.1317298412322998,1965,531500
42528000,-0.16977500915527344,2.187295436859131,1.0055410861968994,1965,531600
42536000,0.9478054456412792,0.14917904138565063,1.0454343557357788,1965,531700
42544000,0.9052447825670242,0.1623399555683136,1.130896806716919,1965,531800
42552000,0.9037941992282867,0.21387016773223877,1.1111276149749756,1965,531900
42560000,0.7618503570556641,0.4682750701904297,1.0688015222549438,1965,532000
42568000,0.992090086452663,0.029291773214936256,0.9461113810539246,1965,532100
42576000,0.9790386278182268,0.048139818012714386,1.1586681604385376,1965,532200
42584000,0.8793375492095947,0.3053421378135681,1.1849677562713623,1965,532300
42592000,0.9918536795303226,0.021875226870179176,1.1222474575042725,1965,532400
42600000,0.9802048187702894,0.04068070277571678,1.164184331893921,1965,532500
42608000,0.9890384189784527,0.024516144767403603,1.0416628122329712,1965,532600
42616000,0.9553792588412762,0.0896889865398407,1.005671501159668,1965,532700
42624000,0.9518989659845829,0.11052118241786957,1.0651596784591675,1965,532800
42632000,0.9771275501698256,0.04559739679098129,1.2122743129730225,1965,532900
42640000,0.986531944014132,0.048237115144729614,1.0322469472885132,1965,533000
42648000,0.9926555305719376,0.022993886843323708,0.8202100992202759,1965,533100
42656000,0.9939644131809473,0.01597767509520054,0.9971376657485962,1966,533200
42664000,0.9902232876047492,0.020094329491257668,1.109370470046997,1966,533300
42672000,0.9910273915156722,0.02431664988398552,1.2218440771102905,1966,533400
42680000,0.9584397226572037,0.0768701583147049,1.1019262075424194,1966,533500
42688000,0.843180924654007,0.5255265235900879,1.1944304704666138,1966,533600
42696000,0.9862251011654735,0.04447424039244652,1.118558645248413,1966,533700
42704000,0.974803976714611,0.03427412733435631,1.1184711456298828,1966,533800
42712000,0.915412537753582,0.1311347782611847,1.1788122653961182,1966,533900
42720000,0.9824452809989452,0.021851493045687675,1.073628306388855,1966,534000
42728000,0.9925381550565362,0.011197604238986969,1.0485808849334717,1966,534100
42736000,0.9901079656556249,0.022407352924346924,1.1292306184768677,1966,534200
42744000,0.9531926028430462,0.08187220245599747,1.1641125679016113,1966,534300
42752000,0.9901838088408113,0.025856325402855873,0.9729794263839722,1966,534400
42760000,0.9890793301165104,0.017337847501039505,1.1031622886657715,1966,534500
42768000,0.9862454310059547,0.011957959271967411,1.1220824718475342,1966,534600
42776000,0.9909923980012536,0.033852510154247284,1.0335601568222046,1966,534700
42784000,0.9821659810841084,0.026972943916916847,1.2032592296600342,1966,534800
42792000,0.982989139854908,0.04429171606898308,1.1842548847198486,1966,534900
42800000,0.9919981649145484,0.018483910709619522,1.0954723358154297,1966,535000
42808000,0.9896192047744989,0.01587745174765587,1.2778688669204712,1966,535100
42816000,0.8807751461863518,0.5082672238349915,1.007633924484253,1966,535200
42824000,0.9796808883547783,0.03221096843481064,1.0191876888275146,1966,535300
42832000,0.9943516752682626,0.021189291030168533,1.1010768413543701,1966,535400
42840000,0.952170979231596,0.13010425865650177,0.9731243848800659,1966,535500
42848000,0.9931504502892494,0.03770584613084793,1.0235410928726196,1966,535600
42856000,0.9702612869441509,0.07390011847019196,1.1816190481185913,1966,535700
42864000,0.808680385351181,0.3817550241947174,1.0290353298187256,1966,535800
42872000,0.991660594008863,0.05877499654889107,1.2305028438568115,1966,535900
42880000,0.976808113977313,0.0527450256049633,1.1102197170257568,1966,536000
42888000,0.9107756838202477,0.25740477442741394,1.0563395023345947,1966,536100
42896000,0.9942339230328798,0.015316163189709187,1.0460703372955322,1966,536200
42904000,0.9768167622387409,0.04853147640824318,1.0522396564483643,1966,536300
42912000,0.973727647215128,0.08369055390357971,1.1495301723480225,1966,536400
42920000,0.9913056530058384,0.040603749454021454,1.1195985078811646,1966,536500
42928000,0.9901843089610338,0.02102367952466011,0.9825921058654785,1966,536600
42936000,0.9909314075484872,0.03245510533452034,1.0532829761505127,1966,536700
42944000,0.9512588866055012,0.08726106584072113,1.0454033613204956,1966,536800
42952000,0.9795406777411699,0.08048324286937714,1.0330297946929932,1966,536900
42960000,0.9518443532288074,0.05885626748204231,1.0982216596603394,1966,537000
42968000,0.9383015371859074,0.3316531181335449,0.9697480201721191,1966,537100
42976000,0.9544319584965706,0.11301060765981674,0.9267781972885132,1966,537200
42984000,0.9898024024441838,0.03922232240438461,1.0963670015335083,1966,537300
42992000,0.9406135492026806,0.06343771517276764,1.1011468172073364,1966,537400
43000000,0.9863687418401241,0.07900503277778625,1.0819593667984009,1966,537500
43008000,0.9869227223098278,0.04850118234753609,1.1898391246795654,1966,537600
43016000,0.9867997597903013,0.017686348408460617,1.0107053518295288,1966,537700
43024000,0.9883901514112949,0.02399182878434658,0.9736925363540649,1966,537800
43032000,0.9477079510688782,0.08607630431652069,0.9467345476150513,1966,537900
43040000,0.9533616974949837,0.04012594744563103,1.1794402599334717,1966,538000
43048000,0.8850826472043991,0.21640408039093018,1.0060696601867676,1966,538100
43056000,0.9730133078992367,0.14527109265327454,1.1199634075164795,1966,538200
43064000,0.9822300467640162,0.01743556372821331,1.0891904830932617,1966,538300
43072000,0.9718241840600967,0.0868430882692337,1.122607946395874,1966,538400
43080000,0.9946023928932846,0.01620134338736534,1.0653988122940063,1967,538500
43088000,0.983028456568718,0.03609056398272514,1.0721222162246704,1967,538600
43096000,0.9876792468130589,0.019000956788659096,1.0038721561431885,1967,538700
43104000,0.9936051950789988,0.01760203018784523,1.1087868213653564,1967,538800
43112000,0.991883959621191,0.021443545818328857,1.0631940364837646,1967,538900
43120000,0.9738295301795006,0.02232392691075802,1.1058416366577148,1967,539000
43128000,0.9949330575764179,0.020998621359467506,0.9586660265922546,1967,539100
43136000,0.9974423358216882,0.011630149558186531,1.102398157119751,1967,539200
43144000,0.9871840849518776,0.041844844818115234,1.0615638494491577,1967,539300
43152000,0.9693803004920483,0.04206838831305504,1.0886447429656982,1967,539400
43160000,0.9730402659624815,0.022168660536408424,1.0723483562469482,1967,539500
43168000,0.98259018920362,0.027258938178420067,1.1026650667190552,1967,539600
43176000,0.9915764732286334,0.031148144975304604,1.0500823259353638,1967,539700
43184000,0.9919963832944632,0.014599882066249847,0.9948418736457825,1967,539800
43192000,0.9917422858998179,0.017697224393486977,1.1746872663497925,1967,539900
43200000,0.8819904178380966,0.28772926330566406,1.0880476236343384,1967,540000
43208000,0.9949502861127257,0.010139945894479752,1.0293426513671875,1967,540100
43216000,0.9847340229898691,0.015488559380173683,0.8749102354049683,1967,540200
43224000,0.975080443546176,0.02721567079424858,0.986599326133728,1967,540300
43232000,0.9771107714623213,0.038677722215652466,1.1279332637786865,1967,540400
43240000,0.9953744993545115,0.027474254369735718,1.0892436504364014,1967,540500
43248000,0.9877554439008236,0.01316278986632824,1.2001023292541504,1967,540600
43256000,0.9773242231458426,0.0528644323348999,0.868915855884552,1967,540700
43264000,0.9681325331330299,0.07026157528162003,0.987348198890686,1967,540800
43272000,0.9928664616309106,0.015456805005669594,1.0809526443481445,1967,540900
43280000,0.9644002914428711,0.052467476576566696,1.0459812879562378,1967,541000
43288000,0.9907019939273596,0.011701680719852448,1.1624702215194702,1967,541100
43296000,0.9728162996470928,0.02458018995821476,1.0981446504592896,1967,541200
43304000,0.9928518487140536,0.032594408839941025,1.0575147867202759,1967,541300
43312000,0.9880625382065773,0.02317262440919876,1.0679407119750977,1967,541400
43320000,0.982929864898324,0.02973906695842743,1.148666501045227,1967,541500
43328000,0.9953074329532683,0.012644353322684765,1.0230743885040283,1967,541600
43336000,0.9780331328511238,0.023583773523569107,1.1876592636108398,1967,541700
