nupdates,value_loss,explained_variance,avg reward,total_timesteps,policy_entropy,fps
55700,1.7876578795039677e-06,0.1438189148902893,-7.138583860069047e-05,4456000,2.1972203254699707,2006
55800,1.7287578884861432e-05,-1.0515861511230469,-0.0009061518916496425,4464000,2.197221040725708,2006
55900,1.4962838577048387e-06,-0.4310981035232544,-0.00038250773684467276,4472000,2.1972227096557617,2005
56000,1.9695642095030053e-06,-2.598503351211548,-0.0017884254284581402,4480000,2.197221517562866,2006
56100,2.385718516961788e-06,-1.3240222930908203,0.001370517460230758,4488000,2.19722318649292,2006
56200,1.1949337022088002e-05,-0.6215503215789795,0.0003359421807090257,4496000,2.1972222328186035,2006
56300,1.302144141845929e-06,-1.3605973720550537,0.0025384152664628345,4504000,2.197221279144287,2006
56400,1.83138508873526e-05,-1.428675889968872,0.0014132787866401487,4512000,2.1972222328186035,2006
56500,3.2502371141163167e-06,-0.046326279640197754,0.0006845595045888331,4520000,2.197222948074341,2005
56600,2.268395746796159e-06,-0.20123755931854248,-0.0006168752002849942,4528000,2.19722318649292,2006
56700,2.6435457129991846e-06,-0.6734812259674072,-0.0037745412817457693,4536000,2.1972200870513916,2006
56800,3.4859017432609107e-06,-0.011321663856506348,0.0009631550870835781,4544000,2.1972227096557617,2006
56900,1.1688838640111499e-05,-0.9433385133743286,0.0016618653295154217,4552000,2.197221279144287,2006
57000,1.5473831354029244e-06,0.025861799716949463,0.00017065697429643478,4560000,2.1972219944000244,2006
57100,1.4563219338015188e-05,-1.3504753112792969,0.0015790641595231137,4568000,2.1972198486328125,2006
57200,1.2195230283396086e-06,0.28490936756134033,0.0011758306371120852,4576000,2.1972241401672363,2006
57300,3.3196677122759866e-06,-0.05928146839141846,0.00016954726379481144,4584000,2.1972172260284424,2006
57400,8.305963092425372e-06,-0.6199789047241211,0.0012492709633079358,4592000,2.1972146034240723,2006
57500,4.157848707109224e-06,-0.36802077293395996,0.0010046946437796578,4600000,2.1972224712371826,2006
57600,1.0711459253798239e-05,-0.17169463634490967,-0.00036200320209900383,4608000,2.1972217559814453,2006
57700,1.1007521152350819e-06,-0.3929145336151123,-0.0003868566787787131,4616000,2.1972227096557617,2006
57800,1.1701586117851548e-05,-0.3839287757873535,-0.0005249276618997101,4624000,2.197218894958496,2006
57900,2.507471663193428e-06,-1.0176472663879395,-0.0012046331398323673,4632000,2.19722318649292,2006
58000,3.016588152604527e-06,-0.9826948642730713,0.00010825000600789281,4640000,2.1972179412841797,2006
58100,4.843427632295061e-06,-0.8834425210952759,0.00017759351508175313,4648000,2.19722318649292,2006
58200,8.959415936260484e-06,-0.904191255569458,0.0024582938269304576,4656000,2.197220802307129,2006
58300,1.3267848544273875e-06,-0.07332313060760498,0.0011797393047800141,4664000,2.1972222328186035,2006
58400,1.266642902919557e-05,-2.146183729171753,0.0007288708580745151,4672000,2.197221040725708,2006
58500,1.9981337118224474e-06,-0.5293154716491699,0.0017561855615213062,4680000,2.1972222328186035,2006
58600,1.679857291492226e-06,0.011131763458251953,-3.837789699900896e-06,4688000,2.1972227096557617,2006
58700,4.268939392204629e-06,-0.14078497886657715,-0.0018815528366758372,4696000,2.1972203254699707,2006
58800,2.7734188279282534e-06,-0.10908854007720947,0.00033641033116964535,4704000,2.1972227096557617,2006
58900,7.12536120772711e-06,-0.3800162076950073,-0.0010112719333847052,4712000,2.1972222328186035,2006
59000,1.4708907656313386e-06,-0.36017906665802,-0.0012696649244389846,4720000,2.1972219944000244,2006
59100,1.5498178981943056e-05,-1.7061879634857178,0.000984511984643177,4728000,2.1972217559814453,2006
59200,1.8334209244130761e-06,-0.6896867752075195,7.716168286151515e-05,4736000,2.19722318649292,2006
59300,1.9544143015082227e-06,-0.3953697681427002,0.0006043649046659994,4744000,2.1972179412841797,2006
59400,3.2003276828618255e-06,-1.1973931789398193,0.0013908120310588857,4752000,2.1972146034240723,2006
59500,1.4366718460223638e-05,-0.3407477140426636,-0.00030176094769558405,4760000,2.197221517562866,2006
59600,2.564068836363731e-06,-0.584175705909729,0.0010615441698746508,4768000,2.197221517562866,2006
59700,1.0535313776927069e-05,-0.8485358953475952,-0.001600470219818817,4776000,2.197221279144287,2006
59800,9.536767720419448e-06,-1.2674152851104736,0.001814880340680247,4784000,2.1972198486328125,2006
59900,2.6032600999315036e-06,-0.10193359851837158,0.0012980809064174537,4792000,2.19722318649292,2006
60000,2.3782608877809253e-06,-0.6849342584609985,0.0010717572371504503,4800000,2.1972179412841797,2006
60100,4.197484486212488e-06,-1.8989675045013428,0.0008544039799744496,4808000,2.19722318649292,2006
60200,7.115756943676388e-06,-0.3823559284210205,0.0006270174547353235,4816000,2.1972203254699707,2006
60300,1.1950528460147325e-06,-0.3742586374282837,0.0006121512880895352,4824000,2.1972224712371826,2006
60400,8.126628927129786e-06,-0.07952427864074707,-5.8387712851981635e-05,4832000,2.197221517562866,2006
60500,1.8272901343152625e-06,0.0609549880027771,0.0011717130057149916,4840000,2.197223663330078,2006
60600,2.4595867671450833e-06,-0.5165153741836548,-1.5127275673876284e-05,4848000,2.19722318649292,2006
60700,3.9176288737508e-06,-0.9743022918701172,-0.0037707732553826645,4856000,2.1972177028656006,2006
60800,2.985146011269535e-06,-0.34223413467407227,-0.0011187739233719184,4864000,2.197223424911499,2006
60900,7.966143130033743e-06,-0.43417978286743164,-0.0004416024563397514,4872000,2.197221040725708,2006
61000,1.3202723039285047e-06,-0.4912407398223877,-0.0019180148075975012,4880000,2.197223663330078,2006
61100,1.7436163034290075e-05,-1.727262258529663,0.0033342865672238986,4888000,2.197218656539917,2006
61200,1.7419890809833305e-06,-1.2615966796875,0.0010525081186642637,4896000,2.197223663330078,2006
61300,1.5316809367504902e-06,-1.921492576599121,0.003977225779090076,4904000,2.1972174644470215,2006
61400,2.504338908693171e-06,-0.4049779176712036,0.0011397779740946134,4912000,2.19722318649292,2006
61500,9.651557775214314e-06,-0.28944408893585205,0.002704367174419531,4920000,2.197221517562866,2006
61600,1.3357987427298212e-06,-0.07952761650085449,-0.0003648864780188887,4928000,2.1972227096557617,2006
61700,1.35763357320684e-05,-0.5037510395050049,0.0033052599444545194,4936000,2.197221279144287,2006
61800,4.563456514006248e-06,-1.116600751876831,0.001426727946545725,4944000,2.1972224712371826,2006
61900,1.569017740621348e-06,-0.2510361671447754,0.00010327325990999725,4952000,2.19722318649292,2006
62000,2.1512619241548236e-06,-1.118940830230713,-0.0028382631309796123,4960000,2.1972179412841797,2006
62100,2.1535363430302823e-06,-0.5307289361953735,7.212670898297802e-05,4968000,2.19722318649292,2006
62200,7.207097041828092e-06,-2.462794780731201,-0.000706272223033011,4976000,2.19722056388855,2006
62300,1.5676043858547928e-06,0.17665624618530273,0.0003734344751137542,4984000,2.1972227096557617,2006
62400,1.5571438780170865e-05,-0.2386760711669922,0.000651358331379015,4992000,2.197221040725708,2006
62500,2.20588844968006e-06,-0.35058069229125977,0.000970932674132996,5000000,2.19722318649292,2006
62600,2.4666169338161126e-06,-0.48471546173095703,-0.001329931684631447,5008000,2.197223663330078,2006
62700,3.6248106880520936e-06,0.20960330963134766,-0.0007480337008018978,5016000,2.1972198486328125,2006
62800,4.138335953030037e-06,-1.4299163818359375,0.000264962973051297,5024000,2.1972222328186035,2006
62900,7.869432010920718e-06,-0.6475720405578613,-0.002001156998994702,5032000,2.1972217559814453,2006
63000,1.682961396909377e-06,-0.7647056579589844,-0.0006293437396152513,5040000,2.1972222328186035,2006
63100,1.19335873023374e-05,-0.5969815254211426,-0.002234095865242125,5048000,2.19722056388855,2006
63200,1.0743190159701044e-06,-1.6543357372283936,0.0001781388394192618,5056000,2.1972241401672363,2006
63300,1.7015357798300101e-06,-0.3868422508239746,-0.000433287106352509,5064000,2.197218656539917,2006
63400,3.342331865496817e-06,-0.24504566192626953,0.001167691140108218,5072000,2.1972222328186035,2006
63500,1.0443216524436139e-05,-0.24932289123535156,0.0013626035368361044,5080000,2.1972222328186035,2006
63600,1.3965359357825946e-06,-0.8253533840179443,0.0005046402015068452,5088000,2.197220802307129,2006
63700,1.6377141946577467e-05,-0.5425734519958496,-0.000437804039393086,5096000,2.1972222328186035,2006
63800,3.184105253239977e-06,-0.646426796913147,0.001417485719321121,5104000,2.197221040725708,2006
63900,2.312073775101453e-06,0.08250856399536133,-0.0001145027845268487,5112000,2.1972219944000244,2006
64000,2.874531446650508e-06,0.37373262643814087,0.0013425519437760159,5120000,2.1972203254699707,2006
64100,1.6594871112829424e-06,0.18902653455734253,-0.002054282122571749,5128000,2.197221040725708,2006
64200,1.5046588487166446e-05,-1.3567171096801758,-0.0037438277855471823,5136000,2.197221279144287,2006
64300,9.54627466853708e-07,0.42739373445510864,-0.0015270851274181041,5144000,2.1972196102142334,2006
64400,9.160256922768895e-06,-1.262049674987793,0.002228521152801477,5152000,2.1972219944000244,2006
64500,1.3125788882462075e-06,-0.6802160739898682,-2.0900123035971774e-05,5160000,2.1972222328186035,2006
64600,2.288380755999242e-06,-0.5264722108840942,0.000913696090611893,5168000,2.197220802307129,2006
64700,3.379467216291232e-06,0.14292556047439575,0.0019568907478969776,5176000,2.1972203254699707,2006
64800,3.4219549434055807e-06,-0.7744463682174683,0.00015233141457429155,5184000,2.197221517562866,2006
64900,7.761189408483915e-06,-1.0315697193145752,-0.0001712767448680097,5192000,2.197221279144287,2006
65000,1.584102051310765e-06,-1.4009995460510254,-0.000305146746131868,5200000,2.1972217559814453,2006
65100,1.4195752555679064e-05,-0.6773744821548462,0.0003070415363254142,5208000,2.1972198486328125,2006
65200,1.9454682842479087e-06,-0.9350563287734985,-0.0009659849235958973,5216000,2.197222948074341,2006
65300,1.4451358083533705e-06,-0.19552850723266602,-0.0008783096822753578,5224000,2.1972198486328125,2006
65400,3.4065101317537483e-06,-1.1063005924224854,0.0010013729148340643,5232000,2.1972222328186035,2006
65500,8.617082130513154e-06,-1.0742104053497314,-0.0016492893038957846,5240000,2.197221517562866,2006
65600,8.750333222451445e-07,-0.0973811149597168,-0.002686120636644773,5248000,2.1972222328186035,2006
65700,1.012742541206535e-05,-0.3285229206085205,-0.00022998953509159036,5256000,2.1972217559814453,2006
65800,3.960518370149657e-06,-1.5189597606658936,0.0002841526387783233,5264000,2.19722318649292,2006
65900,2.0912118543492397e-06,0.2747352123260498,-0.0004870157489676785,5272000,2.197223424911499,2006
66000,4.043173703394132e-06,-0.625006914138794,-0.0006906596867338521,5280000,2.1972217559814453,2006
66100,3.102464233961655e-06,-0.08732306957244873,-0.0002657286231624312,5288000,2.1972222328186035,2006
66200,1.1212083336431533e-05,-0.5915728807449341,-0.0028035105009621476,5296000,2.197220802307129,2006
66300,1.2568623333208961e-06,-1.345736026763916,0.0004272484555258416,5304000,2.1972222328186035,2006
66400,1.4374791135196574e-05,-1.523974895477295,0.0009673782795289298,5312000,2.1972198486328125,2006
66500,1.7321335690212436e-06,-1.7533509731292725,7.867714621170307e-05,5320000,2.197223663330078,2006
66600,2.808637418638682e-06,-1.4255273342132568,-0.0009589791086909826,5328000,2.197219133377075,2006
66700,7.507605914724991e-06,-0.6643562316894531,0.0006414553075956064,5336000,2.197209358215332,2006
66800,4.888968305749586e-06,-1.7181599140167236,0.0015830338424621005,5344000,2.1972224712371826,2006
66900,8.688236448506359e-06,-1.012702465057373,-0.0006149011343040911,5352000,2.197221279144287,2006
67000,1.1438678484410048e-06,-0.13975954055786133,0.00035433359171292976,5360000,2.1972222328186035,2006
67100,1.2306727512623183e-05,-0.43741726875305176,-0.001177624403135269,5368000,2.1972172260284424,2006
67200,1.5801906556589529e-06,-0.8184088468551636,-0.0010999784321029439,5376000,2.197223663330078,2006
67300,1.6801698166091228e-06,-0.15443193912506104,0.0008344734387662811,5384000,2.197219133377075,2006
67400,2.7267947189102415e-06,-1.2236506938934326,-0.00045135726322769186,5392000,2.19722318649292,2006
67500,6.987794677115744e-06,-0.07151424884796143,-0.001346612064207875,5400000,2.197221279144287,2006
67600,8.00098405306926e-07,-0.16301727294921875,-0.0005866653079465323,5408000,2.197221279144287,2006
67700,1.1987196558038704e-05,-0.3157769441604614,-0.001690820573230667,5416000,2.19722056388855,2006
67800,2.483359139660024e-06,-0.373649001121521,0.00217712360463338,5424000,2.1972227096557617,2006
67900,2.01958573597949e-06,-0.03399360179901123,0.000997136720616254,5432000,2.19722318649292,2006
68000,3.738331997737987e-06,-0.7277573347091675,0.001870140819301014,5440000,2.19722056388855,2006
68100,1.943886900335201e-06,-1.015242576599121,0.0001532634123009302,5448000,2.1972224712371826,2006
68200,8.08248751127394e-06,-2.013089418411255,7.118586108845193e-05,5456000,2.1972217559814453,2006
68300,1.3154522093827836e-06,-0.14552569389343262,-0.00030404875687963797,5464000,2.197221279144287,2006
68400,8.78005721460795e-06,-0.6469945907592773,-0.0007566477127511461,5472000,2.197221517562866,2006
68500,1.7564605059305904e-06,-1.4891576766967773,-0.0005892543518712046,5480000,2.19722318649292,2006
68600,2.7684352517098887e-06,-0.8245334625244141,0.0012217900411997107,5488000,2.1972203254699707,2006
68700,4.8898227760219015e-06,-2.0490617752075195,0.0002588157768741439,5496000,2.197214126586914,2006
68800,1.2074434380338062e-05,-0.34005916118621826,-0.0008107942961487425,5504000,2.1972227096557617,2006
68900,6.206445505085867e-06,-0.8295654058456421,0.0005586815896094777,5512000,2.197221279144287,2006
69000,5.484058874571929e-06,-0.45108652114868164,-9.551337774951207e-05,5520000,2.1972224712371826,2006
69100,1.0059340638690628e-05,-1.104872465133667,-0.0008437337199211469,5528000,2.1972193717956543,2006
69200,1.5992793578334386e-06,-0.7678828239440918,0.0008011763769900426,5536000,2.197223663330078,2006
69300,2.568466243246803e-06,-1.5869100093841553,-0.0017087552469490675,5544000,2.1972203254699707,2006
69400,1.7947388641914586e-06,-0.5866392850875854,0.0007889074395279749,5552000,2.19722318649292,2006
69500,1.015645102597773e-05,-1.2335782051086426,0.00038335368610660226,5560000,2.197220802307129,2006
69600,1.0661491387509159e-06,-0.019875049591064453,0.00011208354139853327,5568000,2.197220802307129,2006
69700,5.719678483728785e-06,0.16345298290252686,0.0007904029815108515,5576000,2.197221279144287,2006
69800,1.9996143691969337e-06,-0.369587779045105,0.0026973519001330716,5584000,2.19722318649292,2006
69900,1.7076696394724422e-06,-0.32473230361938477,0.0012435269502020674,5592000,2.19722318649292,2006
70000,4.2191045395156834e-06,-0.8382726907730103,0.0020327212228949064,5600000,2.1972203254699707,2006
70100,1.9037075844607898e-06,-0.12997150421142578,0.00030579421440961595,5608000,2.19722318649292,2006
70200,6.892239525768673e-06,-0.31279969215393066,-0.0008064894601830019,5616000,2.1972203254699707,2006
70300,1.2633039432330406e-06,-0.1946789026260376,-0.0003772790248149249,5624000,2.1972222328186035,2006
70400,1.0598791050142609e-05,-1.2295784950256348,0.0004956285424668749,5632000,2.1972177028656006,2006
70500,1.5733958207420073e-06,-0.13077008724212646,-0.0009391837861585373,5640000,2.1972222328186035,2006
70600,1.3959391935713938e-06,-0.5510169267654419,-0.0028257094556465743,5648000,2.1972174644470215,2006
70700,2.0775805751327425e-06,-1.4004690647125244,-0.0001820694360503694,5656000,2.1972222328186035,2006
70800,6.525554454128724e-06,-1.0063910484313965,-0.0009717949023738015,5664000,2.1972203254699707,2006
70900,1.9973201688117115e-06,-0.4856760501861572,0.0003053123778954614,5672000,2.1972196102142334,2006
71000,4.1939251786971e-06,-0.721588134765625,-0.0007582750398796634,5680000,2.1972196102142334,2006
71100,5.114075065648649e-06,-1.0403251647949219,-0.000238327318447773,5688000,2.1972200870513916,2006
71200,1.5770647223689593e-06,-1.0045127868652344,-0.0005933041005505401,5696000,2.1972219944000244,2006
71300,3.4128195238736225e-06,-0.31463003158569336,-0.0010170466026465873,5704000,2.197216033935547,2006
71400,2.9085429105180083e-06,-0.22791814804077148,-0.0005809657820918801,5712000,2.19722056388855,2006
71500,7.309053216886241e-06,-0.9274135828018188,-0.0012937689243699424,5720000,2.19722056388855,2006
71600,6.09482697200292e-07,0.25748515129089355,0.00044105899387432147,5728000,2.1972198486328125,2006
71700,7.37468963052379e-06,-1.2837121486663818,-0.0004038620158098638,5736000,2.197221279144287,2006
71800,1.4951336879676091e-06,-0.747711181640625,0.0011097745038568974,5744000,2.1972224712371826,2006
71900,1.419198497387697e-06,-0.026692986488342285,0.0006770682393835159,5752000,2.1972222328186035,2006
72000,4.120588982914342e-06,-1.0991313457489014,-0.0007499330133214244,5760000,2.1972193717956543,2006
72100,3.1887059321888955e-06,-0.1628955602645874,-0.00011219876892027969,5768000,2.1972222328186035,2006
72200,1.0052087418443989e-05,-0.8150177001953125,-0.0011164419316628481,5776000,2.1972217559814453,2006
72300,1.0491224884390249e-06,-0.6879750490188599,-0.0008811922281211082,5784000,2.1972217559814453,2006
72400,7.36773381504463e-06,-0.5906515121459961,0.0002761887903034221,5792000,2.1972198486328125,2006
72500,1.1921644045287394e-06,-0.252358078956604,0.0007434913591168879,5800000,2.197223424911499,2006
72600,1.7276291828238755e-06,-0.1638249158859253,-0.0005743587295000907,5808000,2.1972227096557617,2006
72700,2.582563638497959e-06,-0.6337834596633911,0.0014052445023480687,5816000,2.1972224712371826,2006
72800,1.3619879609905183e-05,-0.9823988676071167,-0.0004111969385121483,5824000,2.1972227096557617,2006
72900,1.0180802973991376e-06,0.32525718212127686,-0.00043827110525853643,5832000,2.197221279144287,2006
73000,6.446115548897069e-06,-0.9052088260650635,-0.0012029332647216506,5840000,2.1972222328186035,2006
73100,3.0746555239602458e-06,-1.201803207397461,0.000997861759242369,5848000,2.1972227096557617,2006
73200,1.5487000837310916e-06,-0.8222155570983887,0.00014101303506777185,5856000,2.19722318649292,2006
73300,6.9790207817277405e-06,-0.4783642292022705,-0.0019983364682047977,5864000,2.197221279144287,2006
73400,1.6480487374792574e-06,-0.8188912868499756,0.001289998343690968,5872000,2.1972222328186035,2006
73500,6.87003057464608e-06,-1.2043771743774414,0.0005467501179907686,5880000,2.1972222328186035,2006
73600,8.353756015822e-07,-0.8083904981613159,0.0002726848744032395,5888000,2.1972217559814453,2006
73700,8.324642294610385e-06,-0.3208017349243164,0.0002441245553200133,5896000,2.197221279144287,2007
73800,1.186465169666917e-06,0.08050227165222168,0.001413642141415039,5904000,2.19722318649292,2006
73900,6.754962669219822e-06,-0.5460062026977539,0.0006006751102177077,5912000,2.1972217559814453,2006
74000,2.237142780359136e-06,-0.233373761177063,-0.003941248693445231,5920000,2.1972198486328125,2006
74100,2.5369929517182754e-06,0.0030532479286193848,-0.0005969533313873399,5928000,2.1972219944000244,2006
74200,6.16977331446833e-06,-1.0988795757293701,-0.0012495005465098074,5936000,2.1972224712371826,2006
74300,1.2022089777019573e-06,-0.8090349435806274,-0.00020461886160774156,5944000,2.197221040725708,2007
74400,2.2137517589726485e-05,-0.9469296932220459,0.000768006464750215,5952000,2.19722056388855,2007
74500,1.146697854892409e-06,-0.04567861557006836,0.0008186084312910679,5960000,2.19722318649292,2006
74600,2.1295586520864163e-06,-0.1531127691268921,-0.003216202808835078,5968000,2.1972193717956543,2006
74700,2.1725863916799426e-06,-0.11557483673095703,0.0004299218784638015,5976000,2.1972217559814453,2006
74800,8.879625966073945e-06,0.00882863998413086,-0.00023646320187253878,5984000,2.197222948074341,2006
74900,1.6279861938528484e-06,-0.5548484325408936,-0.0007406899151192192,5992000,2.197219133377075,2006
75000,6.517876954603707e-06,-1.4718348979949951,0.0012265422046766616,6000000,2.19722318649292,2006
75100,3.93166419598856e-06,-4.295769214630127,0.0008385023516893853,6008000,2.1972222328186035,2006
75200,1.823599404815468e-06,-0.9244709014892578,-0.0003953668751933037,6016000,2.1972222328186035,2006
75300,1.8429385590934544e-06,-0.04696834087371826,0.001052890767880399,6024000,2.1972193717956543,2006
75400,1.9668464119604323e-06,-0.23913371562957764,0.00047890851956253753,6032000,2.197221040725708,2006
75500,7.383232969004894e-06,-1.1964941024780273,0.0007714536966886953,6040000,2.1972222328186035,2006
75600,1.3781907455268083e-06,-0.4474823474884033,-0.00028030186222167687,6048000,2.1972193717956543,2006
75700,9.455771760258358e-06,-1.4139249324798584,0.002322219868437969,6056000,2.197221279144287,2006
75800,2.16810667552636e-06,-1.0297319889068604,0.0010325916195370155,6064000,2.1972224712371826,2006
75900,1.4315110092866234e-06,-1.68868088722229,-0.0005295385147292108,6072000,2.197221279144287,2006
76000,3.826277406915324e-06,0.36294281482696533,-0.0015628815873242274,6080000,2.1972196102142334,2006
76100,4.4971793613513e-06,-0.9292758703231812,-0.0012947702200108325,6088000,2.197222948074341,2006
76200,8.774837624514475e-06,-0.375996470451355,0.002149530905444408,6096000,2.1972222328186035,2006
76300,8.037479233280465e-07,0.4052923321723938,0.0006601467579457676,6104000,2.197221279144287,2006
76400,1.1478330634417944e-05,-0.2811974287033081,0.0028093318913306577,6112000,2.1972203254699707,2006
76500,1.1058128848162596e-06,-0.9315319061279297,0.0014059025132155511,6120000,2.19722318649292,2006
76600,1.5256683809639071e-06,-0.9981397390365601,-0.00030006183073965075,6128000,2.197218179702759,2006
76700,4.820272351935273e-06,-0.8089324235916138,-0.00014114326750132024,6136000,2.197222948074341,2006
76800,7.510153409384657e-06,-1.9752955436706543,-0.00010791558452183381,6144000,2.1972222328186035,2006
76900,6.552126023962046e-07,0.26329511404037476,-0.00037211723206382886,6152000,2.197221040725708,2006
77000,6.319241947494447e-06,-0.03720366954803467,-1.3191827747505158e-05,6160000,2.19722318649292,2006
77100,2.2920980882190634e-06,-0.763340950012207,0.0010742598651404477,6168000,2.1972227096557617,2006
77200,1.7233487596968189e-06,-0.7990697622299194,-0.0005361286460356495,6176000,2.19722318649292,2006
77300,3.922219093510648e-06,-0.787545919418335,-0.0006478979012172204,6184000,2.19722056388855,2006
77400,2.7529870294529246e-06,-0.2439737319946289,-0.0007887729189860693,6192000,2.1972217559814453,2006
77500,6.649502665823093e-06,-0.889773964881897,0.0006277589225646806,6200000,2.1972227096557617,2007
77600,8.932797754823696e-07,-0.7966364622116089,-0.0011974665112575167,6208000,2.197221040725708,2007
77700,8.344351044797804e-06,-0.40561890602111816,-0.00036540437231451505,6216000,2.1972203254699707,2007
77800,1.195055119751487e-06,-0.34240972995758057,0.00027453907032395366,6224000,2.19722318649292,2006
77900,1.9666808839247096e-06,-1.4181044101715088,-0.0010114410444657552,6232000,2.1972193717956543,2006
78000,7.737135092611425e-06,-0.8148287534713745,0.0010877691497626074,6240000,2.1972134113311768,2006
78100,4.700960744230542e-06,-0.5656017065048218,0.00042863208800554277,6248000,2.197222948074341,2007
78200,6.045746886229608e-06,-0.697928786277771,-0.0003543507884387509,6256000,2.1972217559814453,2007
78300,3.5657644730235916e-06,-0.9456882476806641,5.150748474989086e-05,6264000,2.1972222328186035,2007
78400,8.497201633872464e-06,-1.755126953125,0.00106813292222796,6272000,2.197219133377075,2007
78500,1.4511293784380541e-06,-0.6893445253372192,0.0007565696666006261,6280000,2.197223663330078,2006
78600,1.6552370425415575e-06,-0.29766809940338135,-0.0002819782644564839,6288000,2.197218179702759,2006
78700,1.8108819404005772e-06,-4.181640625,0.0018325142011235585,6296000,2.197223663330078,2006
78800,5.60182161279954e-06,-0.43365800380706787,0.00011578987650864291,6304000,2.19722056388855,2007
78900,1.1803758752648719e-06,-0.5594416856765747,0.00040253277347801486,6312000,2.1972227096557617,2007
79000,1.0805218153109308e-05,-1.0111138820648193,0.0004350212468011705,6320000,2.197221040725708,2007
79100,1.146082809100335e-06,0.16160953044891357,0.00043535598888411187,6328000,2.197223663330078,2006
79200,1.2835545248890412e-06,-0.10196864604949951,0.00015771247235534246,6336000,2.197223663330078,2006
79300,1.697846528259106e-06,0.10870885848999023,0.0028383410592141443,6344000,2.1972179412841797,2006
79400,2.7185499220649945e-06,-2.2915091514587402,0.0006813683940890769,6352000,2.19722318649292,2006
79500,6.397508059308166e-06,-0.5075117349624634,0.0003647462148364866,6360000,2.1972203254699707,2006
79600,8.699036584403075e-07,-1.108098030090332,-0.0012960315782947873,6368000,2.1972227096557617,2006
79700,6.879727152409032e-06,-1.9590439796447754,0.00211178628160269,6376000,2.197218418121338,2006
79800,1.1516327731442288e-06,-0.6510305404663086,5.805395585127826e-05,6384000,2.197223663330078,2006
79900,2.3227971723827068e-06,-0.16408324241638184,-0.00048295373799192023,6392000,2.1972179412841797,2006
80000,3.7984245864208788e-06,-1.7958178520202637,0.00011188847597622952,6400000,2.1972174644470215,2006
80100,5.457683982967865e-06,-0.3281475305557251,-0.000992394609420444,6408000,2.197221279144287,2006
80200,1.7701004253467545e-06,-1.3947453498840332,-0.0007198872830940673,6416000,2.197221279144287,2006
80300,1.1452499165898189e-05,-2.751474142074585,0.0009220083169566351,6424000,2.197220802307129,2007
80400,7.188087238318985e-06,-1.5132195949554443,0.002079065086218179,6432000,2.1972200870513916,2006
80500,1.025577603286365e-06,-0.14207005500793457,-0.00011890809146279935,6440000,2.197223663330078,2006
80600,1.932719669639482e-06,0.1125415563583374,-0.0030623772865510544,6448000,2.197221279144287,2006
80700,1.6361558436983614e-06,-0.12044179439544678,0.0006994112683969434,6456000,2.19722318649292,2006
80800,5.194847290113103e-06,-0.37025487422943115,-0.001036310902418336,6464000,2.197220802307129,2006
80900,7.24089659343008e-07,-1.897956371307373,-0.0010261564122629352,6472000,2.19722318649292,2006
81000,9.215998034051154e-06,-1.6684677600860596,0.00042699996392911996,6480000,2.197221279144287,2007
81100,2.638047135405941e-06,-0.8693317174911499,0.00031338308822341786,6488000,2.1972239017486572,2006
81200,8.911958389035135e-07,-0.4309309720993042,-0.0006117040046774491,6496000,2.1972241401672363,2006
81300,2.387169388384791e-06,-0.06927347183227539,-0.0017889043080685952,6504000,2.1972193717956543,2006
81400,1.5355237792391563e-06,0.1625778079032898,-0.0004126639121750486,6512000,2.197223663330078,2006
81500,7.296960575331468e-06,-0.4210773706436157,-0.0012579048242059797,6520000,2.197221279144287,2006
81600,8.376268851861823e-07,-0.43608880043029785,-0.0008269578744148021,6528000,2.19722318649292,2006
81700,1.4974165424064267e-05,-0.7272366285324097,0.0017667056246864377,6536000,2.197219133377075,2006
81800,1.9795625121332705e-06,-0.37415146827697754,0.0004966824530129088,6544000,2.19722318649292,2006
81900,1.0821740943356417e-06,0.04806804656982422,-0.0016799448214271707,6552000,2.197221279144287,2006
82000,2.313845698154182e-06,-0.8362605571746826,-0.00039042290754878197,6560000,2.19722318649292,2006
82100,1.0608890079311095e-05,-0.42379701137542725,-0.0014785772662321505,6568000,2.1972222328186035,2006
82200,1.0301480415364495e-06,0.09755033254623413,-0.0015846607702542314,6576000,2.1972222328186035,2006
82300,5.480569143401226e-06,-0.7119019031524658,0.0012446535720755491,6584000,2.1972217559814453,2006
82400,4.5145043259253725e-06,-3.8194313049316406,0.0006335008461974212,6592000,2.1972222328186035,2006
82500,1.811493348213844e-06,-0.03930199146270752,-0.0006219584122050037,6600000,2.197222948074341,2006
82600,1.9274807527835947e-06,-0.15896844863891602,-0.00024516889802725925,6608000,2.1972217559814453,2006
82700,2.4897310595406452e-06,-0.9741113185882568,-6.635264544456732e-05,6616000,2.197222948074341,2006
82800,6.719367775076535e-06,-1.3032505512237549,-0.00033350237972626926,6624000,2.197221279144287,2006
82900,7.531369305979752e-07,-0.16285407543182373,0.00010045881981568527,6632000,2.197222948074341,2006
83000,8.99140923138475e-06,-0.495810866355896,-0.003033280295858276,6640000,2.19722056388855,2006
83100,1.0552920457485016e-06,-0.8795661926269531,0.0009014511435225358,6648000,2.197223663330078,2006
83200,1.9020301351702074e-06,-1.6658735275268555,0.0004206666635127476,6656000,2.197223663330078,2006
83300,1.8765058484859765e-06,-0.1910712718963623,-0.0017807272201025627,6664000,2.197218418121338,2006
83400,1.934496594913071e-06,-0.2097409963607788,0.0003629780300229868,6672000,2.19722318649292,2006
