learning rate,nupdates,policy_entropy,explained_variance,total_timesteps,fps,value_loss,avg reward
0.001,51600,1.0986100435256958,-0.5694354772567749,4128000,1870,2.61614195551374e-06,0.0015338130521740823
0.001,51700,1.0986086130142212,-0.5851774215698242,4136000,1870,2.2556246221938636e-06,0.0014397285809536696
0.001,51800,1.0986113548278809,-0.9971462488174438,4144000,1870,1.5239947970258072e-06,0.002112740082839082
0.001,51900,1.0986106395721436,-0.8724559545516968,4152000,1870,1.9371109374333173e-06,0.0027817177183806054
0.001,52000,1.0986111164093018,-0.47584033012390137,4160000,1870,2.215641416114522e-06,0.0013060116894109796
0.001,52100,1.0986078977584839,-0.8673528432846069,4168000,1870,3.774022843572311e-06,0.0010053362011603895
0.001,52200,1.0986095666885376,-0.8640544414520264,4176000,1870,2.288670657435432e-06,0.0004114316998396816
0.001,52300,1.0986018180847168,-1.032698392868042,4184000,1870,2.0910097191517707e-06,0.0023057824964780593
0.001,52400,1.098606824874878,-1.2492947578430176,4192000,1869,1.541032588647795e-06,-0.0005269893560580386
0.001,52500,1.098606824874878,-1.027345895767212,4200000,1869,1.3293841902850545e-06,0.0012999233760638163
0.001,52600,1.098609209060669,-0.8068642616271973,4208000,1870,2.3066841094987467e-06,0.0007151692031129641
0.001,52700,1.098611831665039,-0.4332461357116699,4216000,1870,1.885597839645925e-06,-0.0007289878372830572
0.001,52800,1.0986111164093018,-0.7959902286529541,4224000,1869,1.7630112552069477e-06,0.0008006981406651903
0.001,52900,1.098611831665039,-0.6221814155578613,4232000,1869,1.918548150570132e-06,-0.0006707691121846437
0.001,53000,1.0986114740371704,-1.5758578777313232,4240000,1869,2.3111290374799864e-06,0.0025663048603746575
0.001,53100,1.098610281944275,-0.9787157773971558,4248000,1870,2.284819174747099e-06,0.0010321175463559485
0.001,53200,1.0986095666885376,-0.6305629014968872,4256000,1869,2.3410534595313948e-06,-0.003841884205758106
0.001,53300,1.098610281944275,-1.014308214187622,4264000,1869,1.6463345673400909e-06,-0.0018125300335668725
0.001,53400,1.0986120700836182,-0.8839373588562012,4272000,1869,1.816774556573364e-06,0.002477151689799939
0.001,53500,1.098611831665039,-0.6976443529129028,4280000,1870,2.4808512080198852e-06,-0.0014860144730846514
0.001,53600,1.0986123085021973,-0.29583704471588135,4288000,1869,2.1795347038278123e-06,0.0014278103620199544
0.001,53700,1.0986111164093018,-1.6148622035980225,4296000,1869,1.8322913319934742e-06,-0.000807921638715925
0.001,53800,1.0986113548278809,-1.0911016464233398,4304000,1869,1.7086169918911764e-06,-0.00115691162955045
0.001,53900,1.0986114740371704,-1.4133567810058594,4312000,1869,1.9121741843264317e-06,-9.3163195924717e-05
0.001,54000,1.0986099243164062,-0.6707578897476196,4320000,1869,2.3387331111734966e-06,0.0027092524298495844
0.001,54100,1.09861159324646,-0.41255664825439453,4328000,1869,1.840423124122026e-06,0.0031920972774969413
0.001,54200,1.0986099243164062,-2.1549482345581055,4336000,1869,1.9005170770469704e-06,0.0024132924285368063
0.001,54300,1.0986080169677734,-1.3054001331329346,4344000,1869,1.4878144156682538e-06,0.0013143066923362312
0.001,54400,1.0986049175262451,-0.9679454565048218,4352000,1869,2.7215689897275297e-06,0.0012960072509713427
0.001,54500,1.0986089706420898,-1.1163928508758545,4360000,1869,2.2424278540711384e-06,-0.0006134860050224233
0.001,54600,1.09861159324646,-0.5317449569702148,4368000,1869,2.785560582196922e-06,0.0019840076529362705
0.001,54700,1.0986112356185913,-0.5963135957717896,4376000,1869,1.6783229739303351e-06,-0.0005200018757022917
0.001,54800,1.0986087322235107,-1.4051027297973633,4384000,1869,2.0855309230682906e-06,-0.0005823075141051959
0.001,54900,1.0986099243164062,-0.620360255241394,4392000,1869,2.017527549469378e-06,0.002991512747757952
0.001,55000,1.0986120700836182,-0.6732510328292847,4400000,1869,2.075560132652754e-06,0.0010609191991534316
0.001,55100,1.09861159324646,-1.052785873413086,4408000,1869,1.8384487248113146e-06,0.0011169780049158362
0.001,55200,1.098605751991272,-1.2907209396362305,4416000,1869,2.1564076178037794e-06,-0.0016843382975366694
0.001,55300,1.09861159324646,-0.9552644491195679,4424000,1869,1.923821855598362e-06,0.00040742611222412963
0.001,55400,1.098611831665039,-0.09919595718383789,4432000,1869,1.5367780861197389e-06,0.0010503677014185087
0.001,55500,1.0986114740371704,-0.08237612247467041,4440000,1869,2.9448888199112844e-06,0.00033302732649644897
0.001,55600,1.0986086130142212,-0.8270978927612305,4448000,1869,1.941450591402827e-06,0.002436430271518475
0.001,55700,1.0986101627349854,-0.8997162580490112,4456000,1869,4.139080374443438e-06,-0.000783038284978943
0.001,55800,1.0986114740371704,-1.9778358936309814,4464000,1869,2.1661230675817933e-06,0.0004124754658732854
0.001,55900,1.0986112356185913,-0.586275577545166,4472000,1869,2.0774755284946878e-06,-0.0003388855033335858
0.001,56000,1.098611831665039,-0.2977045774459839,4480000,1869,2.3034881451167166e-06,-0.0010209779436763712
0.001,56100,1.0986071825027466,-1.3798718452453613,4488000,1869,1.466445382902748e-06,0.002768119329266483
0.001,56200,1.0986052751541138,-0.6871005296707153,4496000,1869,2.5857086711766897e-06,0.0012802819515854934
0.001,56300,1.0986051559448242,-0.6415022611618042,4504000,1869,1.8775320995700895e-06,0.003201156130671734
0.001,56400,1.0986098051071167,-0.28467845916748047,4512000,1869,1.5292014268197818e-06,0.003134411070823262
0.001,56500,1.098607063293457,-0.5315836668014526,4520000,1869,1.916797373269219e-06,-0.0013996397494338453
0.001,56600,1.0986073017120361,-0.3628324270248413,4528000,1869,2.4985843083413783e-06,0.0012060712821039487
0.001,56700,1.0986064672470093,-0.4960829019546509,4536000,1869,1.79191306415305e-06,-0.000622335229854798
0.001,56800,1.0986053943634033,-1.136850357055664,4544000,1869,1.8877320826504729e-06,-0.0017127417911979137
0.001,56900,1.0986086130142212,-1.129077434539795,4552000,1869,1.85306657840556e-06,0.002626788489760656
0.001,57000,1.0986101627349854,-1.03621244430542,4560000,1869,2.28328576667991e-06,0.0008453769871266559
0.001,57100,1.098610758781433,-0.6091208457946777,4568000,1869,1.8791370166582055e-06,0.0005897134711631225
0.001,57200,1.098610520362854,-0.6486252546310425,4576000,1869,1.6792509995866567e-06,-0.0002186328505331403
0.001,57300,1.0986071825027466,-0.36753129959106445,4584000,1869,1.7131827689809143e-06,-0.0011643752660916106
0.001,57400,1.0986111164093018,-1.0323026180267334,4592000,1869,2.0842044250457548e-06,-0.002849920535754791
0.001,57500,1.09861159324646,-0.8085014820098877,4600000,1869,2.2257765976974042e-06,-0.0021932467263468423
0.001,57600,1.0986117124557495,-1.8799548149108887,4608000,1869,1.9338262973178644e-06,-0.004311908784438856
0.001,57700,1.098610281944275,-0.21440351009368896,4616000,1869,2.263824399051373e-06,0.0011128274681226457
0.001,57800,1.0986111164093018,-0.7931183576583862,4624000,1869,1.979117541850428e-06,0.0007624182902418397
0.001,57900,1.098611831665039,-1.0550286769866943,4632000,1869,1.439308789485949e-06,0.00045310524017168065
0.001,58000,1.0986075401306152,-0.9163124561309814,4640000,1869,1.4013909321874962e-06,-0.0014244116972918163
0.001,58100,1.0986098051071167,-0.5757601261138916,4648000,1869,2.40023973674397e-06,0.0027020449309929973
0.001,58200,1.098609209060669,-1.109774112701416,4656000,1869,1.541107280900178e-06,0.0015246256407863256
0.001,58300,1.0986114740371704,-0.36702489852905273,4664000,1869,1.4053709946892923e-06,-0.001821137099977932
0.001,58400,1.09861159324646,-2.6278860569000244,4672000,1869,1.491651914875547e-06,0.004256199736846611
0.001,58500,1.0986114740371704,-0.2849457263946533,4680000,1869,2.0152333490841556e-06,0.0010320830982891494
0.001,58600,1.0986117124557495,-0.562328577041626,4688000,1869,2.1538041892199544e-06,-0.000668379574563005
0.001,58700,1.098610281944275,-1.6410033702850342,4696000,1869,1.8012793816524209e-06,0.00021428148543236602
0.001,58800,1.098609209060669,-1.3646774291992188,4704000,1869,2.1670402929885313e-06,0.0022514542983429918
0.001,58900,1.098611831665039,-0.9546644687652588,4712000,1868,2.089830559270922e-06,-0.0021251374870189465
0.001,59000,1.0986106395721436,-1.3975083827972412,4720000,1868,1.975359737116378e-06,-0.0018572646526990866
0.001,59100,1.09861159324646,-1.2737534046173096,4728000,1868,2.1992011625115993e-06,-0.0009740641457028687
0.001,59200,1.0986075401306152,-0.1611795425415039,4736000,1869,2.078837724184268e-06,-0.003314038836833788
0.001,59300,1.0986077785491943,-1.217756986618042,4744000,1868,2.237803073512623e-06,-0.001438098313519731
0.001,59400,1.0986047983169556,-1.2577497959136963,4752000,1868,1.6055797686931328e-06,-0.0007379695910458394
0.001,59500,1.0986015796661377,-0.7220826148986816,4760000,1868,1.3786060435450054e-06,-0.0006720468740240903
0.001,59600,1.0986058712005615,-0.5338659286499023,4768000,1869,2.060335191345075e-06,-0.0007578339282190427
0.001,59700,1.0986040830612183,-0.9244405031204224,4776000,1868,2.124292677763151e-06,0.0001348315822724544
0.001,59800,1.0986099243164062,-0.9706306457519531,4784000,1868,3.0357118703250308e-06,0.0008856191641825717
0.001,59900,1.0986101627349854,-0.9296355247497559,4792000,1868,2.1832479433214758e-06,-0.0012106716309062903
0.001,60000,1.0986120700836182,-0.043273210525512695,4800000,1868,2.0646766643039882e-06,-0.0013915715697294217
0.001,60100,1.098610520362854,-0.6248713731765747,4808000,1868,2.2736505798093276e-06,-0.0035197044308006298
0.001,60200,1.0986117124557495,-0.3306537866592407,4816000,1868,2.6158206765103387e-06,-0.0008922651719331043
0.001,60300,1.0986106395721436,-1.093094825744629,4824000,1868,1.7268961300942465e-06,6.788546716052224e-06
0.001,60400,1.09861159324646,-0.8283413648605347,4832000,1868,2.1825533167429967e-06,3.4119598058168774e-05
0.001,60500,1.09861159324646,0.018528997898101807,4840000,1868,1.975067334569758e-06,-0.0014050454460630135
0.001,60600,1.0986120700836182,-1.1054859161376953,4848000,1868,1.8192622519563884e-06,0.0014017031773619238
0.001,60700,1.0986100435256958,-0.24626600742340088,4856000,1868,2.2991557671048213e-06,0.0031411881374879156
0.001,60800,1.098541259765625,-0.01649153232574463,4864000,1868,1.3692357242689468e-05,0.0043901290318899555
0.001,60900,1.0985651016235352,-0.3966639041900635,4872000,1868,9.78141360974405e-06,0.011864144849823788
0.001,61000,1.0985231399536133,-0.30629873275756836,4880000,1868,1.029779468808556e-05,5.8432476680536635e-05
0.001,61100,1.0985639095306396,-0.5106751918792725,4888000,1868,8.542790965293534e-06,0.0051488774348399605
0.001,61200,1.0985875129699707,-1.6324567794799805,4896000,1868,7.4783320087590255e-06,-0.0003723832440300612
0.001,61300,1.0986024141311646,-0.5480741262435913,4904000,1869,5.610791504295776e-06,-0.0021122268699400593
0.001,61400,1.0986080169677734,-1.1790523529052734,4912000,1868,7.222267413453665e-06,-0.00023623820206921664
0.001,61500,1.0986073017120361,-0.5898771286010742,4920000,1868,9.916739145410247e-06,-0.003061894650636532
0.001,61600,1.098608374595642,-0.22740685939788818,4928000,1868,6.162471891002497e-06,-0.0004503738666244317
0.001,61700,1.0986038446426392,-0.793370246887207,4936000,1868,6.0001489146088716e-06,-0.0023136409289691074
0.001,61800,1.098598837852478,-0.6679897308349609,4944000,1868,5.179374966246542e-06,-0.0014017719793455008
0.001,61900,1.0985958576202393,-0.027095794677734375,4952000,1868,4.6202449084375985e-06,-0.004234782150160754
0.001,62000,1.0986030101776123,-0.5816994905471802,4960000,1868,3.7726047139585717e-06,-0.004225597182085039
0.001,62100,1.0986011028289795,-1.3595499992370605,4968000,1868,3.6125845781498356e-06,-0.0022651708024568505
0.001,62200,1.098608374595642,-0.14561831951141357,4976000,1868,2.9465991246979684e-06,-0.0003586223183447146
0.001,62300,1.098609209060669,-1.0805201530456543,4984000,1868,2.704817916310276e-06,-0.0002348101122152002
0.001,62400,1.09861159324646,-0.3017491102218628,4992000,1868,3.3618621273490135e-06,0.0012453304068912984
0.001,62500,1.0986034870147705,-0.7106742858886719,5000000,1868,3.5681591725733597e-06,-0.0008316987577018153
0.001,62600,1.0986086130142212,-0.5700448751449585,5008000,1868,3.2189097964874236e-06,-0.0007489597241146839
0.001,62700,1.098608374595642,-0.620074987411499,5016000,1868,4.9005529945134185e-06,0.004508367304151761
0.001,62800,1.0986112356185913,-0.7990080118179321,5024000,1868,4.0128425098373555e-06,-0.0006558518805832136
0.001,62900,1.0986113548278809,-0.3988906145095825,5032000,1868,6.304154339886736e-06,0.0026058041876240168
0.001,63000,1.0986082553863525,-0.30228090286254883,5040000,1868,2.8665203899436165e-06,-0.000639261984906625
0.001,63100,1.098605751991272,-0.0993497371673584,5048000,1868,2.8043239126418484e-06,-0.0012558970265672542
0.001,63200,1.0986111164093018,-1.4058763980865479,5056000,1868,2.7226021757087437e-06,-0.0028623206206248144
0.001,63300,1.09861159324646,-1.8899908065795898,5064000,1868,3.091571898039547e-06,-0.0004807114741197438
0.001,63400,1.09861159324646,-0.8368192911148071,5072000,1868,3.00470378533646e-06,0.001438631813380198
0.001,63500,1.09861159324646,0.05361109972000122,5080000,1868,3.0707560654263943e-06,0.002085299653481343
0.001,63600,1.0986120700836182,-1.4053714275360107,5088000,1868,3.018926463482785e-06,0.004144560209533665
0.001,63700,1.0986120700836182,-0.6597015857696533,5096000,1868,2.993190264533041e-06,0.003517560556792887
0.001,63800,1.0986086130142212,-1.3876793384552002,5104000,1868,2.928136382251978e-06,2.3105006039259025e-05
0.001,63900,1.0986077785491943,-0.5004488229751587,5112000,1868,3.0192991289368365e-06,-0.0011157464858115417
0.001,64000,1.0986075401306152,-0.5845619440078735,5120000,1868,3.4863853670685785e-06,-0.0033309918813756666
0.001,64100,1.0986099243164062,-1.6246838569641113,5128000,1868,3.455564637988573e-06,0.001604434953242162
0.001,64200,1.098609209060669,-2.304290294647217,5136000,1868,3.626861825978267e-06,-0.0016313204445395969
0.001,64300,1.0986123085021973,-0.6386047601699829,5144000,1868,2.398641299805604e-06,-0.0009180686241961666
0.001,64400,1.098611831665039,-0.7814664840698242,5152000,1868,2.647122983034933e-06,-0.0016495300364795184
0.001,64500,1.098609447479248,-0.8838516473770142,5160000,1868,3.467808710411191e-06,-0.0007603900178764888
0.001,64600,1.0986052751541138,-1.9943947792053223,5168000,1868,3.8557623156521e-06,-0.0017370728739479091
0.001,64700,1.0986051559448242,-2.1003499031066895,5176000,1868,1.9628564587037545e-06,-0.0007011655465930744
0.001,64800,1.0986084938049316,-1.2430346012115479,5184000,1868,3.0128046546451515e-06,0.0038906631840291083
0.001,64900,1.0986106395721436,-0.6435586214065552,5192000,1868,4.2816795939870644e-06,0.0011178652092326048
0.001,65000,1.0986086130142212,-0.02109682559967041,5200000,1869,2.3321329081227304e-06,0.00015888051311776507
0.001,65100,1.0986101627349854,-0.3627811670303345,5208000,1868,2.6999678084393963e-06,0.0009282720149712987
0.001,65200,1.0986030101776123,-1.096991777420044,5216000,1868,2.7017465527023887e-06,-0.00090453754637565
0.001,65300,1.098609209060669,-1.1536617279052734,5224000,1868,2.9085297228448326e-06,0.0005194888266487396
0.001,65400,1.0986087322235107,-1.545921802520752,5232000,1869,3.342058334965259e-06,0.00030593317533202937
0.001,65500,1.0986114740371704,-0.41787445545196533,5240000,1868,1.7437023416277952e-06,-0.0072119713411666455
0.001,65600,1.098608374595642,-0.24111032485961914,5248000,1868,2.294342721143039e-06,-0.0017878288169413282
0.001,65700,1.09861159324646,-0.3972405195236206,5256000,1868,1.981559762498364e-06,-0.0007903407041339961
0.001,65800,1.09861159324646,-0.8913379907608032,5264000,1868,2.3187935767055023e-06,-0.0029853049258235843
0.001,65900,1.0986114740371704,-1.127112865447998,5272000,1868,2.6839729798666667e-06,-0.0009417938523256453
0.001,66000,1.0986093282699585,-0.15591001510620117,5280000,1868,2.2607302980759414e-06,0.0031417929993040163
0.001,66100,1.0986120700836182,-0.5110505819320679,5288000,1868,2.3471820895792916e-06,0.0007989210332766561
0.001,66200,1.09861159324646,-0.23111820220947266,5296000,1868,1.7682193629298126e-06,0.0014568033184332307
0.001,66300,1.098610758781433,-0.5641063451766968,5304000,1868,2.293276793352561e-06,-0.0031092614561202938
0.001,66400,1.0986120700836182,-0.5261250734329224,5312000,1868,1.8672238866201951e-06,-0.0029336180836253335
0.001,66500,1.0986108779907227,-0.6755164861679077,5320000,1868,2.0709665022877743e-06,-0.00356251354678534
0.001,66600,1.0986120700836182,-0.4560267925262451,5328000,1869,1.9186675217497395e-06,-0.003412307543476345
0.001,66700,1.0986123085021973,-0.7918975353240967,5336000,1868,2.237658463855041e-06,0.001357265301589905
0.001,66800,1.09861159324646,-0.401089072227478,5344000,1868,2.7440567009762162e-06,-0.0002898015844039037
0.001,66900,1.0986093282699585,-1.6803288459777832,5352000,1869,2.374576524744043e-06,-0.0017017763062398216
0.001,67000,1.098608374595642,-0.8518491983413696,5360000,1869,2.1075136373838177e-06,0.0006079271795897511
0.001,67100,1.0986096858978271,-0.3871840238571167,5368000,1868,1.8498891449780785e-06,-0.000626682029087533
0.001,67200,1.0986099243164062,-1.4578001499176025,5376000,1868,2.4969381229311693e-06,-0.0018852796431588104
0.001,67300,1.0986098051071167,-0.6000043153762817,5384000,1869,1.8111195458914153e-06,0.004206422016432043
0.001,67400,1.098611831665039,-1.007481575012207,5392000,1869,2.372946710238466e-06,0.0011378046987374547
0.001,67500,1.0986101627349854,0.21997857093811035,5400000,1868,1.2728229421554715e-06,-0.0014318630685920652
0.001,67600,1.098608136177063,-1.1178405284881592,5408000,1868,2.027519713010406e-06,-0.003210635094364989
0.001,67700,1.0986096858978271,-0.6486897468566895,5416000,1869,1.4998753385953023e-06,-0.002382159942135331
0.001,67800,1.0986082553863525,-0.1729508638381958,5424000,1869,1.5871519281063229e-06,-0.0007781196040014038
0.001,67900,1.098609209060669,-0.5117601156234741,5432000,1868,1.808327169783297e-06,0.0022035661393601915
0.001,68000,1.098610281944275,-0.7752424478530884,5440000,1869,1.3742530882154824e-06,0.00012775260811395128
0.001,68100,1.0986101627349854,-0.9590317010879517,5448000,1869,1.5969332025633776e-06,0.0024528298519726375
0.001,68200,1.0986108779907227,-0.9739176034927368,5456000,1869,1.7543892454341403e-06,0.0028354625806969124
0.001,68300,1.0986101627349854,-2.5325920581817627,5464000,1869,1.600659061296028e-06,0.0009171519121991878
0.001,68400,1.0986111164093018,-1.3184680938720703,5472000,1869,1.9546948806237197e-06,0.004196143281296827
0.001,68500,1.0986109972000122,-0.8605748414993286,5480000,1869,1.7774648313206853e-06,0.001892525295136238
0.001,68600,1.0986111164093018,-0.7902630567550659,5488000,1869,1.9770893686654745e-06,0.003123607538145734
0.001,68700,1.0986113548278809,-0.7428770065307617,5496000,1869,2.9492025532817934e-06,-3.059520649912883e-05
0.001,68800,1.098611831665039,-0.4249563217163086,5504000,1869,2.0213069547025952e-06,-0.0023744123394862982
0.001,68900,1.0986119508743286,-3.7484774589538574,5512000,1869,1.9293947843834758e-06,-0.0019707999912498054
0.001,69000,1.09861159324646,-0.2361462116241455,5520000,1869,1.6849080566316843e-06,-0.0032585349596047307
0.001,69100,1.0986120700836182,-0.5279245376586914,5528000,1869,2.080774265778018e-06,-0.0007964425193677016
0.001,69200,1.0986093282699585,-0.7738050222396851,5536000,1869,1.7397172769051394e-06,0.003111651669314597
0.001,69300,1.0986113548278809,-1.0471210479736328,5544000,1869,2.4148835109372158e-06,0.0007600114632623445
0.001,69400,1.0986120700836182,-0.22521376609802246,5552000,1869,1.873236556093616e-06,0.004008712980430573
0.001,69500,1.0986106395721436,-0.8068814277648926,5560000,1869,2.6184075068158563e-06,0.0029603672212033414
0.001,69600,1.0986109972000122,-0.678464412689209,5568000,1869,2.9874045139877126e-06,0.0002604087825602619
0.001,69700,1.09861159324646,-0.9802589416503906,5576000,1869,2.4266842046927195e-06,0.0008414264251769054
0.001,69800,1.0986108779907227,-2.862870454788208,5584000,1869,2.3309783045988297e-06,-0.0014374618945566908
0.001,69900,1.09861159324646,-0.29309773445129395,5592000,1869,1.8907794583356008e-06,-0.0004264949926437112
0.001,70000,1.0986111164093018,-0.8972305059432983,5600000,1869,2.4571552330598934e-06,-0.00288206228033232
0.001,70100,1.098610520362854,-0.6494213342666626,5608000,1869,1.78132870587433e-06,-0.0017948161716049072
0.001,70200,1.0986120700836182,-0.38108980655670166,5616000,1869,2.241155470983358e-06,-0.003044456819043262
0.001,70300,1.0986123085021973,-4.045709609985352,5624000,1870,1.7282005728702643e-06,-9.98372679532622e-06
0.001,70400,1.0986106395721436,-0.19181227684020996,5632000,1869,3.286414312242414e-06,0.002057508137113473
0.001,70500,1.09861159324646,-0.33768177032470703,5640000,1869,1.836485921558051e-06,0.0031781762516402525
0.001,70600,1.0986112356185913,-0.8550739288330078,5648000,1870,8.631162700112327e-07,0.002273804210472008
0.001,70700,1.098611831665039,-2.079622983932495,5656000,1870,2.378811814196524e-06,-0.00047088984938454815
0.001,70800,1.0986120700836182,-2.0720667839050293,5664000,1869,1.187040197692113e-06,0.002531435432319995
0.001,70900,1.0986117124557495,-2.177243709564209,5672000,1870,2.463356622683932e-06,0.001685292507909253
0.001,71000,1.0986120700836182,-0.7011094093322754,5680000,1870,2.0412178400874836e-06,-0.0002387658590123465
0.001,71100,1.0986111164093018,-0.7305852174758911,5688000,1870,1.5882399111433187e-06,0.0010724309723051384
0.001,71200,1.0986108779907227,-0.2856200933456421,5696000,1869,2.1110420220793458e-06,0.0002948588216895587
0.001,71300,1.0986112356185913,-0.2213050127029419,5704000,1869,1.3050034795014653e-06,0.00013488659874383302
0.001,71400,1.0986082553863525,-2.0357604026794434,5712000,1870,1.6526385024917545e-06,-0.0013736621112911962
0.001,71500,1.0986088514328003,-0.7975074052810669,5720000,1870,1.3138354688635445e-06,0.0017521378620131145
0.001,71600,1.0986108779907227,-0.7492572069168091,5728000,1869,9.961997875507222e-07,-0.0005634584187646397
0.001,71700,1.0986109972000122,0.1825081706047058,5736000,1869,1.6515443803655216e-06,0.0038753313368943055
0.001,71800,1.0986106395721436,-1.2685577869415283,5744000,1870,4.034244739159476e-06,0.0009098692431507516
0.001,71900,1.09861159324646,-0.6058034896850586,5752000,1870,1.2802803439626587e-06,0.00045141253158362813
0.001,72000,1.098611831665039,-0.5544509887695312,5760000,1869,1.49322454490175e-06,-0.0015619230585798504
0.001,72100,1.0986093282699585,-0.5001611709594727,5768000,1869,1.7917973309522495e-06,0.0007737921308944351
0.001,72200,1.098610520362854,-1.4223814010620117,5776000,1870,1.1617833024502033e-06,-0.0005970766932023253
0.001,72300,1.0986099243164062,-1.5497310161590576,5784000,1870,1.8780665413942188e-06,-0.0002633063005077929
0.001,72400,1.0986114740371704,-1.4525156021118164,5792000,1869,1.325950279351673e-06,-0.0019045234730583616
0.001,72500,1.0986114740371704,-1.2670073509216309,5800000,1870,1.383600306326116e-06,-0.0012992484649657853
0.001,72600,1.0986106395721436,-0.19238245487213135,5808000,1870,1.599072106728272e-06,-0.0016457752283713489
0.001,72700,1.0986090898513794,-0.7594362497329712,5816000,1870,1.9805520423687994e-06,-0.0012475776524297545
0.001,72800,1.0986099243164062,-0.49652421474456787,5824000,1869,1.7252275483770063e-06,-0.00031746503122285217
0.001,72900,1.0986089706420898,-0.7155510187149048,5832000,1869,1.2640377917705337e-06,0.002615840800353908
0.001,73000,1.09861159324646,-0.35922420024871826,5840000,1870,1.1147385521326214e-06,0.0008056568379629425
0.001,73100,1.0986106395721436,-0.7437598705291748,5848000,1870,1.424280412720691e-06,-0.000989228472008108
0.001,73200,1.098607063293457,-0.355787992477417,5856000,1869,1.734089551064244e-06,-8.714282375876792e-05
0.001,73300,1.0986120700836182,-0.38148677349090576,5864000,1869,1.3564533674070844e-06,0.000973489205534861
0.001,73400,1.0986113548278809,-0.30603718757629395,5872000,1869,1.767446519806981e-06,-0.00014933014717826153
0.001,73500,1.0986082553863525,-2.307941436767578,5880000,1870,1.5930733070490533e-06,0.0014237401061109266
0.001,73600,1.0986063480377197,-0.8582992553710938,5888000,1869,2.0915163077006582e-06,0.00038814837535028346
0.001,73700,1.0986098051071167,-0.305478572845459,5896000,1869,1.5841411595829413e-06,-4.943031890434213e-05
0.001,73800,1.0986119508743286,-1.4779767990112305,5904000,1869,2.393067234152113e-06,-0.0016013120296292983
0.001,73900,1.0986123085021973,-0.1099853515625,5912000,1869,3.248326947868918e-06,0.0003043605358470813
0.001,74000,1.0986093282699585,-1.2914948463439941,5920000,1870,1.8283211602465599e-06,-0.0018462976995124337
0.001,74100,1.0986093282699585,-0.42240118980407715,5928000,1869,1.0234689398203045e-06,-0.0007238900991069386
0.001,74200,1.0986095666885376,-1.5399420261383057,5936000,1869,1.3766391475655837e-06,0.0013703164462640417
0.001,74300,1.0986121892929077,-0.6566170454025269,5944000,1869,1.4354645827552304e-06,-0.00013292007060954346
0.001,74400,1.0986077785491943,-1.8195970058441162,5952000,1870,1.5871380583121208e-06,0.00180191250583448
0.001,74500,1.09861159324646,-2.757579803466797,5960000,1869,1.4456364851866965e-06,0.0006184888856296311
0.001,74600,1.0986096858978271,-0.4150581359863281,5968000,1869,1.501918973190186e-06,-9.614509017410455e-05
0.001,74700,1.098609209060669,-1.061237096786499,5976000,1869,1.4870986433379585e-06,-0.0012515445601820828
0.001,74800,1.0986109972000122,-1.1304340362548828,5984000,1870,1.3116161881043809e-06,-0.0005119326335261576
0.001,74900,1.09861159324646,-0.40657126903533936,5992000,1869,1.7325389762845589e-06,0.00216836183808482
0.001,75000,1.0986120700836182,-0.18559801578521729,6000000,1869,1.6496894659212558e-06,0.001464463088973389
0.001,75100,1.098610520362854,-0.1258453130722046,6008000,1869,2.0417066934896866e-06,-0.0013946903498435858
0.001,75200,1.0986051559448242,-0.6142699718475342,6016000,1869,1.8130560874851653e-06,-0.0005409685627455474
0.001,75300,1.0986106395721436,-0.7014086246490479,6024000,1869,1.332966348854825e-06,0.0017261760697692807
0.001,75400,1.0986114740371704,-2.1026926040649414,6032000,1869,1.5592088402627269e-06,0.002332929709518794
0.001,75500,1.0986113548278809,-0.9645755290985107,6040000,1869,1.8546328419688507e-06,0.003443502061418258
0.001,75600,1.0986113548278809,-0.9046887159347534,6048000,1869,1.6086476080090506e-06,-0.0001978143705855473
0.001,75700,1.0986109972000122,-0.28580713272094727,6056000,1869,1.1925220633202116e-06,-0.00033281487474141614
0.001,75800,1.0986096858978271,-1.1211204528808594,6064000,1869,1.4783505548621179e-06,0.0012260193404699748
0.001,75900,1.098611831665039,-0.29553043842315674,6072000,1869,1.5284661003533984e-06,-0.0016299281700639767
0.001,76000,1.0986120700836182,-2.0540003776550293,6080000,1870,1.2509015050454764e-06,-0.0014470960420112533
0.001,76100,1.0986108779907227,-0.01884019374847412,6088000,1869,1.2685198953477084e-06,-0.0005399112056693412
0.001,76200,1.0986100435256958,-0.2595926523208618,6096000,1869,2.6419570531288628e-06,-0.0011347634262563132
0.001,76300,1.098610520362854,-0.6212583780288696,6104000,1869,1.8775712078422657e-06,-0.0020886901860649233
0.001,76400,1.0986101627349854,-0.1231151819229126,6112000,1869,2.3797877020115266e-06,-0.003153128630401625
0.001,76500,1.0986114740371704,-1.2762434482574463,6120000,1869,1.8612903431858285e-06,0.0007883034701990255
0.001,76600,1.0986114740371704,-0.4537773132324219,6128000,1869,2.776904466372798e-06,0.0013536969783672248
0.001,76700,1.0986121892929077,-0.5908180475234985,6136000,1869,1.1377791224731482e-06,0.0007186838973211706
0.001,76800,1.09861159324646,-0.35836219787597656,6144000,1869,1.5188846873570583e-06,0.001104830323450301
0.001,76900,1.0986111164093018,-0.40396642684936523,6152000,1869,1.446598048460146e-06,0.0009463649885219638
0.001,77000,1.09861159324646,-0.7518870830535889,6160000,1869,2.31481931223243e-06,0.0005807520660482624
