total_timesteps,avg reward,fps,policy_entropy,value_loss,nupdates,explained_variance
3496000,-0.002306823609978892,2021,2.197221279144287,1.1816387086582836e-06,43700,0.2549770474433899
3504000,-0.0009289247311244254,2022,2.197221517562866,1.3417067748378031e-05,43800,-1.3745899200439453
3512000,-0.000775982707455114,2021,2.1972227096557617,4.3387071855249815e-06,43900,-0.5283677577972412
3520000,-0.0010163168752569617,2021,2.19722318649292,5.217444595473353e-06,44000,-0.7161788940429688
3528000,-0.00031938776824063097,2021,2.197216272354126,4.8642209549143445e-06,44100,-1.003211259841919
3536000,0.00024991528680402554,2021,2.19722318649292,8.235286259150598e-06,44200,-0.4375096559524536
3544000,-0.003825454325078681,2022,2.197221279144287,1.6259693438769318e-05,44300,-0.9918752908706665
3552000,-0.0008471235999877536,2022,2.1972224712371826,1.6021600686144666e-06,44400,-0.41648685932159424
3560000,0.00018849212683562654,2022,2.1972198486328125,2.395244882791303e-05,44500,-1.9316816329956055
3568000,0.002895314041961683,2021,2.19722318649292,2.299867674082634e-06,44600,-0.6290982961654663
3576000,-0.0024010210797769105,2021,2.1972134113311768,3.2105781428981572e-06,44700,-0.5718623399734497
3584000,0.0009826417849922108,2021,2.19722318649292,3.82572125090519e-06,44800,-2.513279914855957
3592000,-0.0014342768381538917,2022,2.1972203254699707,1.6080806744867004e-05,44900,-0.5192232131958008
3600000,-0.00021345546306292818,2022,2.197222948074341,1.0212346523985616e-06,45000,-0.219215989112854
3608000,-0.001861114552229992,2022,2.197220802307129,1.444613553758245e-05,45100,-0.24397754669189453
3616000,0.0018386027601081877,2021,2.197222948074341,3.2584084692643955e-06,45200,-1.241605281829834
3624000,-0.000782410260103461,2021,2.1972222328186035,3.8285133996396326e-06,45300,-0.12415492534637451
3632000,0.0039568337023411,2021,2.1972126960754395,4.075904598721536e-06,45400,0.31342655420303345
3640000,-0.002163310300602461,2021,2.1972227096557617,3.192649501215783e-06,45500,-0.8954874277114868
3648000,-0.0010095095203723758,2021,2.1972193717956543,1.5815381630090997e-05,45600,-0.3258192539215088
3656000,-0.0010366576624619484,2021,2.1972227096557617,1.871226913863211e-06,45700,-0.35787224769592285
3664000,-0.001800198401997477,2022,2.197218418121338,2.0961399059160613e-05,45800,-0.6273289918899536
3672000,-0.0007470099955298792,2021,2.1972222328186035,3.3106189221143723e-06,45900,-0.5036311149597168
3680000,-0.002138748759534792,2021,2.1972107887268066,6.163359557831427e-06,46000,-1.7049367427825928
3688000,-0.0032128063892287173,2021,2.1972131729125977,5.3085509534867015e-06,46100,-0.6757864952087402
3696000,-0.001006742897152435,2021,2.197223663330078,6.9889260885247495e-06,46200,-0.18419623374938965
3704000,-0.00331276436772896,2021,2.1972198486328125,1.1042954611184541e-05,46300,-0.2221357822418213
3712000,-0.0014073918915528338,2021,2.1972227096557617,2.0282154764572624e-06,46400,-0.2834116220474243
3720000,0.0019109637039946392,2021,2.1972174644470215,2.1389769244706258e-05,46500,-0.10288465023040771
3728000,0.0008733463443604706,2020,2.1972217559814453,2.2920364699530182e-06,46600,-0.49709200859069824
3736000,0.001990369830673444,2020,2.197216033935547,2.571870481915539e-06,46700,-1.1580214500427246
3744000,0.00035519855564416505,2021,2.1972227096557617,3.2680593449185835e-06,46800,-0.4268723726272583
3752000,-0.0013571378560300218,2021,2.1972193717956543,1.5174419786490034e-05,46900,-1.0262413024902344
3760000,-0.0011190739600351663,2021,2.19722318649292,1.7673431784714921e-06,47000,0.23631900548934937
3768000,-0.0015390811238830792,2021,2.197219133377075,2.1016663595219143e-05,47100,-0.9121216535568237
3776000,0.0027324146758473944,2020,2.19722318649292,8.160882316587958e-06,47200,-0.2898803949356079
3784000,0.00046188500455173197,2020,2.1972222328186035,4.184957106190268e-06,47300,-0.2355254888534546
3792000,-0.0020642554824007674,2020,2.1972131729125977,4.0593358789919876e-06,47400,0.4298400282859802
3800000,6.592810070742417e-05,2020,2.197222948074341,3.143653884762898e-06,47500,-1.3620288372039795
3808000,-0.00043155741586815567,2020,2.197218894958496,1.341327151749283e-05,47600,-1.4507355690002441
3816000,-0.0007761487126117572,2020,2.1972227096557617,1.5100091559361317e-06,47700,-0.08698010444641113
3824000,0.00032954564594547266,2021,2.197213649749756,1.9627677829703316e-05,47800,-0.7248959541320801
3832000,0.0002726344740494824,2020,2.197221279144287,2.789624431898119e-06,47900,-0.05269181728363037
3840000,-0.00204205182599253,2020,2.197206974029541,3.7820086618012283e-06,48000,-0.5705833435058594
3848000,-0.0010646105565683683,2020,2.197216749191284,5.446884188131662e-06,48100,-0.08923482894897461
3856000,-0.0011835111885375228,2020,2.1972200870513916,1.1842453204735648e-05,48200,-0.28877365589141846
3864000,0.0015799254524608841,2020,2.1972193717956543,7.803362677805126e-06,48300,-1.9202039241790771
3872000,0.0005014328866081996,2020,2.1972227096557617,1.8454468317941064e-06,48400,-0.24519062042236328
3880000,-0.0009397455243743025,2020,2.1972174644470215,2.351923831156455e-05,48500,-0.30897223949432373
3888000,0.0023488682389142925,2019,2.1972222328186035,1.682081347098574e-06,48600,-0.035386085510253906
3896000,0.0005803895544886472,2019,2.197216272354126,2.912948730227072e-06,48700,-0.7500576972961426
3904000,0.0015727170380159805,2019,2.19722318649292,3.342045147292083e-06,48800,-0.368330717086792
3912000,-0.0008436613583398866,2019,2.1972198486328125,1.1507572708069347e-05,48900,-1.1133546829223633
3920000,-0.00038911487499717625,2019,2.19722318649292,1.0952715001621982e-06,49000,-0.7250226736068726
3928000,-0.0016791463691333774,2019,2.1972198486328125,1.0892835234699305e-05,49100,-0.8708177804946899
3936000,0.002320475674878253,2019,2.1972227096557617,2.541959020163631e-06,49200,-0.19384729862213135
3944000,0.00014454287747867056,2019,2.1972227096557617,2.4212413336499594e-06,49300,-0.6737209558486938
3952000,-0.003551579074701294,2019,2.1972198486328125,4.1755502024898306e-06,49400,-0.07579326629638672
3960000,-0.00031556322123833526,2019,2.19722318649292,2.985687842738116e-06,49500,-0.30815231800079346
3968000,0.0001532357107862481,2019,2.19722056388855,8.5238443716662e-06,49600,-0.24399244785308838
3976000,-0.0011144159008836141,2019,2.19722318649292,9.722625691210851e-07,49700,-0.06992828845977783
3984000,0.001849861934533692,2019,2.1972193717956543,1.167044865724165e-05,49800,-1.8255863189697266
3992000,0.0006691656446491834,2019,2.1972227096557617,2.6418354082125006e-06,49900,-0.7578006982803345
4000000,-0.00013746586919296532,2019,2.1972193717956543,1.8537566575105302e-06,50000,-0.999405026435852
4008000,-0.0006670652774118935,2019,2.1972227096557617,2.840432443917962e-06,50100,-0.3445061445236206
4016000,-0.0015651530389732215,2019,2.1972193717956543,1.7675494746072218e-05,50200,-0.4955035448074341
4024000,-0.0024425850735497077,2019,2.1972219944000244,7.699828529439401e-06,50300,-2.2947962284088135
4032000,-0.0012333826528447389,2019,2.1972203254699707,9.790293006517459e-06,50400,-3.2218995094299316
4040000,-0.0005655311835653265,2019,2.1972198486328125,1.1763311704271473e-05,50500,-0.8813490867614746
4048000,0.0006502918896899246,2018,2.197221517562866,2.6614757189236116e-06,50600,-0.4172765016555786
4056000,0.00135184476566792,2018,2.1972179412841797,1.8160797026212094e-06,50700,-0.3945876359939575
4064000,-0.0002819621474827727,2019,2.197221040725708,2.923511829067138e-06,50800,0.15054643154144287
4072000,0.0014146500816423213,2019,2.197218418121338,1.4731356714037247e-05,50900,-1.260270118713379
4080000,0.00113165804395976,2019,2.1972217559814453,1.565637148814858e-06,51000,-0.3490304946899414
4088000,0.0023561767797218637,2019,2.1972196102142334,1.000608335743891e-05,51100,-0.2945065498352051
4096000,0.000918425321651739,2018,2.1972217559814453,2.8052375000697793e-06,51200,-0.8251605033874512
4104000,-0.0005221761623943166,2018,2.1972222328186035,3.0809733289061114e-06,51300,0.1058691143989563
4112000,0.0028840583239798435,2019,2.197218179702759,3.5893476706405636e-06,51400,-1.056896448135376
4120000,0.0005510445236723172,2019,2.197223424911499,2.3907400645839516e-06,51500,0.04191821813583374
4128000,-0.0023289682367249043,2019,2.1972198486328125,1.0663019565981813e-05,51600,-0.37184298038482666
4136000,-0.0004920887044136179,2019,2.197223663330078,1.326094889009255e-06,51700,-0.462455153465271
4144000,0.0008054302561504301,2019,2.1972179412841797,1.4773211660212837e-05,51800,-1.0031945705413818
4152000,0.00046901021923986266,2018,2.1972227096557617,2.5726458261488006e-06,51900,-0.5122418403625488
4160000,-0.004183560590900015,2018,2.197221279144287,2.3324710127781145e-06,52000,-1.7815086841583252
4168000,-0.0010237729164288111,2018,2.197222948074341,2.1483624550455716e-06,52100,-0.4366765022277832
4176000,-0.003230638012610143,2018,2.1972203254699707,2.2075846572988667e-05,52200,-0.8534470796585083
4184000,-0.0009547407583340827,2018,2.19722318649292,1.5158236692514038e-06,52300,-0.6184488534927368
4192000,-0.0007480952879632241,2019,2.197221279144287,1.3272567230160348e-05,52400,-0.6196950674057007
4200000,0.00040981685208407725,2018,2.197223424911499,4.1123662413156126e-06,52500,-1.5348644256591797
4208000,-0.0008239709019107977,2018,2.19722318649292,2.181268882850418e-06,52600,-0.9616316556930542
4216000,-0.0008568656172428746,2018,2.197221040725708,2.018648046941962e-06,52700,0.1781768798828125
4224000,-0.00012119875141252124,2018,2.19722318649292,3.57524368155282e-06,52800,-1.8080050945281982
4232000,0.0014326923994133268,2018,2.1972203254699707,9.816298188525252e-06,52900,-0.29579830169677734
4240000,0.00011390220815883367,2019,2.19722318649292,1.303901399296592e-06,53000,-0.0928812026977539
4248000,0.0016587865567089465,2019,2.1972203254699707,1.2891793630842585e-05,53100,-0.4902390241622925
4256000,0.0007842585737307672,2018,2.19722318649292,3.4092845453415066e-06,53200,-1.405794620513916
4264000,-0.0010884943534165358,2018,2.19722318649292,4.383399755170103e-06,53300,-0.683840274810791
4272000,0.0014535547079503885,2018,2.1972222328186035,4.516620265349047e-06,53400,-0.09667158126831055
4280000,0.0017057545184798073,2018,2.19722318649292,2.313838876943919e-06,53500,0.4124187231063843
4288000,-0.0017628509378482704,2018,2.19722056388855,1.2764462553604972e-05,53600,-1.4098379611968994
4296000,-0.001177217551776266,2018,2.197223663330078,1.1566175999178085e-06,53700,-0.7541406154632568
4304000,0.00027944387045408803,2018,2.197218656539917,1.7183843738166615e-05,53800,-1.7278997898101807
4312000,0.0012050854385734055,2018,2.197222948074341,2.040273557213368e-06,53900,-0.7646024227142334
4320000,0.00033246189741475973,2018,2.1972198486328125,2.2154847556521418e-06,54000,-0.278955340385437
4328000,0.0020470656281759148,2018,2.197222948074341,4.811829512618715e-06,54100,-2.174339532852173
4336000,0.0024591069348389285,2018,2.1972198486328125,6.824678621342173e-06,54200,-1.7483716011047363
4344000,1.9383710423426237e-06,2018,2.197223663330078,1.527946778878686e-06,54300,-1.346972942352295
4352000,0.0008162470623119588,2018,2.19722056388855,1.6615778804407455e-05,54400,-0.6002583503723145
4360000,0.0010315778976291768,2018,2.197223663330078,4.22521770815365e-06,54500,-0.4563103914260864
4368000,-0.0004891374128419557,2018,2.19722318649292,2.8807701255573193e-06,54600,-0.2917900085449219
4376000,-0.001812258178688353,2018,2.197221040725708,2.290792281200993e-06,54700,0.03623133897781372
4384000,0.0010271335632751287,2018,2.197223663330078,3.7815516407135874e-06,54800,-1.6797890663146973
4392000,-0.002015053103241371,2018,2.19722056388855,9.01662770047551e-06,54900,-1.8410639762878418
4400000,0.0004058416817997568,2018,2.197223663330078,1.2281892622922896e-06,55000,-1.088867425918579
4408000,-0.0028959459514453557,2018,2.1972203254699707,2.0267110812710598e-05,55100,-0.9693130254745483
4416000,0.00029555590872405447,2017,2.1972227096557617,2.6159616481891135e-06,55200,-0.4171581268310547
4424000,-0.0006821959488661378,2018,2.19722056388855,2.668727120180847e-06,55300,-0.8055627346038818
4432000,-0.0017185710828925948,2018,2.1972174644470215,3.902519438270247e-06,55400,-0.4435163736343384
4440000,-1.1355003516655416e-05,2018,2.19722318649292,2.3047516606311547e-06,55500,-1.0423359870910645
4448000,-0.002252390891590039,2018,2.197218418121338,9.892155503621325e-06,55600,-0.48415088653564453
4456000,-0.0009296729767811485,2018,2.19722318649292,1.044308419295703e-06,55700,-0.08662962913513184
4464000,0.0005700203395463177,2018,2.197216272354126,1.5767200238769874e-05,55800,-0.39840102195739746
4472000,0.0006974426681381374,2018,2.197221279144287,1.665709760345635e-06,55900,-0.6073770523071289
4480000,0.0018361266847932711,2018,2.197218894958496,2.4087116798909847e-06,56000,-1.3686041831970215
4488000,-7.934367240522989e-05,2018,2.197221279144287,2.578684870968573e-06,56100,-0.7604244947433472
4496000,-0.0006461059392677271,2018,2.197218179702759,1.0925114111159928e-05,56200,-0.6012977361679077
4504000,-0.00040127768401134747,2018,2.197221279144287,1.0423934782011202e-06,56300,0.0696190595626831
4512000,-0.000487384253028722,2018,2.197218179702759,8.014314516913146e-06,56400,-1.0855839252471924
4520000,0.0015932591679302277,2018,2.197221279144287,3.2195443964155857e-06,56500,-0.8799635171890259
4528000,-0.0002761151293270814,2018,2.197221279144287,2.6305460778530687e-06,56600,-0.7468925714492798
4536000,-0.0010100514908117475,2018,2.197221279144287,2.92144795821514e-06,56700,0.08691757917404175
4544000,0.00039657572424403045,2018,2.1972222328186035,2.418908024992561e-06,56800,-1.447596549987793
4552000,0.00037208049780019793,2018,2.197218418121338,9.703135219751857e-06,56900,-0.27719950675964355
4560000,-0.0013146264510396576,2018,2.1972222328186035,2.347038616790087e-06,57000,-0.053555846214294434
4568000,-0.000637461568476283,2018,2.197216749191284,1.9913513824576512e-05,57100,-0.4433680772781372
4576000,4.902272863205326e-05,2017,2.197220802307129,2.4691992166481214e-06,57200,-2.305996894836426
4584000,0.0002257791771171469,2018,2.197216272354126,4.250140136718983e-06,57300,0.01958298683166504
4592000,-0.0009475025885876676,2018,2.1972177028656006,5.556214091484435e-06,57400,-0.188551664352417
4600000,-0.0012783973330442676,2018,2.197220802307129,4.136890311201569e-06,57500,-0.023183703422546387
4608000,-0.000930833244274254,2018,2.197218894958496,8.608674761489965e-06,57600,-0.5942366123199463
4616000,-0.000862196318740871,2018,2.1972222328186035,1.1606344969550264e-06,57700,-0.15175127983093262
4624000,-0.002911127773950284,2018,2.197218418121338,1.4830910004093312e-05,57800,-0.7061090469360352
4632000,-0.00024239873985152372,2018,2.197221279144287,1.634248860682419e-06,57900,-0.17040514945983887
4640000,0.0009118509175095824,2018,2.1972193717956543,1.940171841852134e-06,58000,-0.7768542766571045
4648000,-0.0015842673023144017,2018,2.197221279144287,4.191197604086483e-06,58100,-1.5401206016540527
4656000,-0.002846348138700705,2018,2.1972203254699707,1.0353178367950022e-05,58200,-0.5565071105957031
4664000,-0.0004176554830337409,2018,2.1972222328186035,1.6410489251938998e-06,58300,-0.7632379531860352
4672000,0.0013765533949481323,2018,2.19722056388855,9.70248493104009e-06,58400,-0.7139194011688232
4680000,0.0014569274909263185,2017,2.1972217559814453,2.7476148716232274e-06,58500,-1.2318496704101562
4688000,0.0003250871458931215,2018,2.1972219944000244,3.5588607261161087e-06,58600,-1.1258020401000977
4696000,-0.0036522202339256183,2018,2.1972222328186035,2.3339991912507685e-06,58700,0.04139149188995361
4704000,0.0006207861411894555,2018,2.1972217559814453,3.7542945392488036e-06,58800,0.006775319576263428
4712000,-0.0005238159414147958,2018,2.197219133377075,1.1537191312527284e-05,58900,-0.7011492252349854
4720000,-0.00026891749585047366,2018,2.1972222328186035,8.748649520384788e-07,59000,0.20373982191085815
4728000,-8.115448908938561e-05,2018,2.1972177028656006,1.3144223885319661e-05,59100,-1.781496286392212
4736000,0.0008108027150228736,2017,2.1972219944000244,1.988857093238039e-06,59200,-0.4462968111038208
4744000,-0.0008961142512692533,2017,2.1972193717956543,2.1923549411440035e-06,59300,-0.45981836318969727
4752000,8.217072208935861e-05,2018,2.197218894958496,5.750524906034116e-06,59400,-4.533863067626953
4760000,-0.0017247007783453227,2018,2.1972203254699707,8.424926818406675e-06,59500,-0.004170417785644531
4768000,-0.0011861778985803539,2018,2.197220802307129,2.28393992074416e-06,59600,-2.0426013469696045
4776000,-0.0012475268566049635,2018,2.19722056388855,6.159806616778951e-06,59700,-2.875162124633789
4784000,0.0019924732661820597,2018,2.1972193717956543,1.2861439245170914e-05,59800,-0.8090028762817383
4792000,0.0008817496917345125,2017,2.197221279144287,3.296142267572577e-06,59900,-0.37636876106262207
4800000,-0.0011968604589128518,2018,2.1972174644470215,2.3000807232165243e-06,60000,0.05292123556137085
4808000,0.00028130481127845995,2018,2.1972217559814453,2.7676630907080835e-06,60100,-0.9727456569671631
4816000,0.002248065448657144,2018,2.1972198486328125,9.491288437857293e-06,60200,-0.8213523626327515
4824000,7.966964041088432e-05,2018,2.1972222328186035,8.946579441726499e-07,60300,0.09402668476104736
4832000,-0.0008950921124778688,2018,2.1972193717956543,6.992023372731637e-06,60400,-0.04447031021118164
4840000,0.0018544252059655264,2018,2.1972222328186035,3.381804390301113e-06,60500,-1.102489709854126
4848000,-0.0003656191977825074,2018,2.1972222328186035,1.6319181668222882e-06,60600,0.13887077569961548
4856000,0.0017460994090924941,2018,2.197220802307129,2.6380587314633885e-06,60700,-0.5076920986175537
4864000,-0.0002842481533662067,2018,2.1972227096557617,3.807273287748103e-06,60800,-0.8815234899520874
4872000,0.0011966791906161233,2018,2.1972174644470215,9.608253094484098e-06,60900,-0.18474113941192627
4880000,-0.0007292837532077101,2018,2.1972227096557617,1.123318838835985e-06,61000,-0.7421426773071289
4888000,-0.0004122823595025693,2018,2.197216749191284,1.20422382678953e-05,61100,-1.187917709350586
4896000,-0.000184716679768826,2018,2.1972227096557617,2.419228167127585e-06,61200,-1.2996618747711182
4904000,-0.001644854343108193,2018,2.1972196102142334,2.40843996834883e-06,61300,-0.9459985494613647
4912000,-0.0010177195765209035,2018,2.19722318649292,2.515496817068197e-06,61400,-0.2644108533859253
4920000,-0.0008529441065547871,2018,2.197221040725708,9.883403436106164e-06,61500,-1.1710920333862305
4928000,-0.0013327889693300677,2018,2.1972227096557617,1.6991318716463866e-06,61600,-0.28567326068878174
4936000,0.0012319558820308885,2018,2.197221040725708,7.419032044708729e-06,61700,-0.03565502166748047
4944000,-0.00012299727713980247,2018,2.1972222328186035,4.024967438454041e-06,61800,-1.0006859302520752
4952000,0.00045586926034957287,2018,2.1972227096557617,2.7128071451443247e-06,61900,-0.5188522338867188
4960000,-0.002737229002741515,2018,2.197218894958496,2.862313067453215e-06,62000,-0.5578911304473877
4968000,0.001343278829517658,2018,2.197222948074341,1.6710234831407433e-06,62100,-0.3430887460708618
4976000,0.0006896804718053318,2018,2.1972193717956543,9.969387974706478e-06,62200,-1.5015926361083984
4984000,-0.0003307689975372341,2018,2.19722318649292,1.1414283562771743e-06,62300,-0.7695133686065674
4992000,0.0017435259455851337,2018,2.1972198486328125,8.313273610838223e-06,62400,-0.7823482751846313
5000000,0.0011976738159319212,2018,2.1972227096557617,2.4864973511284916e-06,62500,-0.7698252201080322
5008000,-0.0001859619298556936,2018,2.1972227096557617,1.9058664975091233e-06,62600,-1.0348920822143555
5016000,-0.001508363608718355,2018,2.197221040725708,3.772366426346707e-06,62700,-0.35089075565338135
5024000,0.0007091364543157397,2018,2.1972222328186035,2.198263700847747e-06,62800,0.1440909504890442
5032000,0.00031624513612769076,2018,2.1972196102142334,9.844889063970186e-06,62900,-0.07485306262969971
5040000,-0.0006773889601163318,2018,2.1972227096557617,1.217685166921001e-06,63000,0.202531635761261
5048000,0.0025525958361868107,2018,2.197218894958496,1.2158046956756152e-05,63100,-1.9318768978118896
5056000,0.00021882413366256515,2017,2.19722318649292,1.0066265758723603e-06,63200,-0.7171260118484497
5064000,0.001634485683280218,2017,2.1972203254699707,2.1326443402358564e-06,63300,-0.08980238437652588
5072000,0.0007881872959387692,2018,2.19722318649292,1.6707290342310444e-06,63400,0.08056581020355225
5080000,0.0024822125249215786,2018,2.197221279144287,9.185879207507242e-06,63500,-0.7882391214370728
5088000,-0.0006899787455040496,2018,2.197223663330078,8.274217293546826e-07,63600,-2.3828768730163574
5096000,-0.0019503436618833804,2018,2.197221279144287,8.105224878818262e-06,63700,0.10034322738647461
5104000,0.001742251830000896,2017,2.197223663330078,3.0014284675417002e-06,63800,-0.30143165588378906
5112000,-0.0002378149948981445,2017,2.197223663330078,2.0010957086924464e-06,63900,-0.34662485122680664
5120000,-0.001304831640845805,2018,2.197218894958496,2.5033048132172553e-06,64000,-1.2583472728729248
5128000,-0.00015543504696324817,2018,2.197223663330078,2.9772595553367864e-06,64100,-1.108884572982788
5136000,-0.0007515125991631067,2018,2.197218894958496,1.1175785402883776e-05,64200,-0.8485656976699829
5144000,7.098996907188848e-05,2018,2.197223663330078,1.3024674672124092e-06,64300,-0.5487520694732666
5152000,-0.001803194223839455,2018,2.1972196102142334,9.56725034484407e-06,64400,-0.26973557472229004
5160000,-9.519178668142559e-05,2017,2.19722318649292,3.6578851450030925e-06,64500,-2.2878754138946533
5168000,-0.0005726722409235662,2018,2.1972222328186035,2.6606242045090767e-06,64600,-1.1774239540100098
5176000,0.0005592086965407362,2018,2.1972203254699707,3.1196645977615844e-06,64700,-0.2647368907928467
5184000,-7.841695201022958e-05,2018,2.197222948074341,2.6902482659352245e-06,64800,0.04113423824310303
5192000,-0.0013002874116864404,2018,2.1972198486328125,1.3080434655421413e-05,64900,-3.5427846908569336
5200000,-0.0005195312070554792,2018,2.1972227096557617,1.0779347121570027e-06,65000,-0.31332457065582275
5208000,0.001088876329595223,2018,2.197216510772705,1.8392576748738065e-05,65100,-1.0094122886657715
5216000,0.001541051816093386,2017,2.19722318649292,1.5098573840077734e-06,65200,-1.43556809425354
5224000,0.001659298596496228,2018,2.1972222328186035,2.077342287520878e-06,65300,-0.9554598331451416
5232000,0.0010193115404263154,2018,2.19722318649292,2.535211706344853e-06,65400,-1.0011098384857178
5240000,0.0011709204085491366,2018,2.1972203254699707,5.079406946606468e-06,65500,-0.5805078744888306
5248000,0.00045532927229032796,2018,2.19722318649292,1.0756647270682151e-06,65600,-0.5140405893325806
5256000,0.0013130087003446534,2018,2.1972203254699707,7.285038009285927e-06,65700,-0.921729326248169
5264000,0.0011540310181146652,2018,2.197223663330078,4.832004378840793e-06,65800,-0.19248902797698975
5272000,0.0009192535704642069,2018,2.19722318649292,2.8572158043971285e-06,65900,0.02627187967300415
5280000,0.002815402435226133,2018,2.1972217559814453,1.980793967959471e-06,66000,0.063809335231781
5288000,-0.00015035529213491827,2018,2.1972239017486572,3.0364412850758526e-06,66100,-0.5080443620681763
5296000,0.0004227493799589865,2018,2.197221040725708,1.576081740495283e-05,66200,-0.1637253761291504
5304000,-0.0010718509964135591,2018,2.1972241401672363,1.1568565696506994e-06,66300,0.2823261618614197
5312000,0.0003707003779709339,2018,2.1972200870513916,1.5300149243557826e-05,66400,-0.3812521696090698
5320000,-0.000537332412750402,2018,2.197223663330078,1.4394596519196057e-06,66500,-0.27217304706573486
5328000,0.0005008765012462391,2018,2.197221040725708,4.781269581144443e-06,66600,-1.1468560695648193
5336000,0.002813096217869315,2018,2.197218418121338,1.3011808732699137e-05,66700,-2.236476421356201
5344000,-0.00022477747488665046,2018,2.197223424911499,4.5717606553807855e-06,66800,-1.25032639503479
5352000,0.0005115396052133292,2018,2.197221279144287,1.0725620086304843e-05,66900,-1.0172266960144043
5360000,-8.61859714405e-05,2018,2.1972241401672363,1.234572891917196e-06,67000,-0.3246272802352905
5368000,0.0017285725887631997,2018,2.197218894958496,2.2488418835564516e-05,67100,-1.5004785060882568
5376000,0.0012174851675808896,2018,2.1972241401672363,1.962314399861498e-06,67200,-0.14642739295959473
5384000,0.0008653989752929192,2018,2.1972198486328125,1.7709960502543254e-06,67300,-0.045201778411865234
5392000,0.0004948816604155581,2018,2.197223663330078,2.731407221290283e-06,67400,-1.0193822383880615
5400000,-0.0007606032962939935,2018,2.197220802307129,1.0975137229252141e-05,67500,-0.16333508491516113
5408000,-0.0014977849037677514,2018,2.197223663330078,1.0708550917115645e-06,67600,-0.28218722343444824
5416000,-0.00044887500480399466,2019,2.197221279144287,1.391051773680374e-05,67700,-1.2921786308288574
5424000,0.0011602738593921914,2018,2.197223424911499,2.997592218889622e-06,67800,-1.0383851528167725
5432000,-0.0005863552264600003,2018,2.19722318649292,1.7399263469997095e-06,67900,-0.06708049774169922
5440000,0.0005080043374618981,2018,2.197216510772705,3.317442633488099e-06,68000,0.02079939842224121
5448000,-4.833010648326308e-05,2018,2.19722318649292,1.1741567504941486e-06,68100,-0.7739248275756836
5456000,0.00015791640707902844,2019,2.19722056388855,6.219900569703896e-06,68200,-0.8322792053222656
5464000,-0.0001987071605071833,2019,2.1972227096557617,1.7860390926216496e-06,68300,-0.6430126428604126
5472000,0.0031548585298878606,2019,2.1972198486328125,9.387234968016855e-06,68400,-1.054992437362671
5480000,-0.00030344416851448843,2018,2.197223424911499,1.3738128927798243e-06,68500,-0.5732115507125854
5488000,0.0002165694510836147,2018,2.197216272354126,2.3802954274287913e-06,68600,-0.34895431995391846
5496000,0.0009633060901251156,2018,2.197218656539917,2.98479199045687e-06,68700,-0.32303571701049805
5504000,-0.0014915590356395115,2018,2.19722318649292,1.0216171176580247e-05,68800,-1.1248104572296143
5512000,0.0005283284277538769,2019,2.1972224712371826,4.409794200910255e-06,68900,-0.29081010818481445
5520000,0.001180473832937423,2019,2.19722318649292,2.2532874481839826e-06,69000,-0.9002479314804077
5528000,0.0004712969437605352,2019,2.19722056388855,9.563527783029713e-06,69100,-1.2610516548156738
5536000,-0.00019273108537163353,2018,2.1972241401672363,2.7379307994124247e-06,69200,-0.7129232883453369
5544000,-0.00290745636812062,2018,2.197218894958496,1.3448434401652776e-06,69300,-0.36986052989959717
5552000,-0.0007302604110464017,2018,2.1972241401672363,1.4913778159098001e-06,69400,-1.5686607360839844
5560000,0.0005663842755893711,2019,2.1972222328186035,7.831639777577948e-06,69500,-1.0169296264648438
5568000,-0.0017373106482409639,2019,2.19722318649292,8.676806828589179e-07,69600,-0.09391045570373535
5576000,-0.0010604116993363278,2019,2.197221517562866,6.157851203170139e-06,69700,-0.3194549083709717
5584000,0.0008975281893071951,2018,2.197223663330078,1.8593316326587228e-06,69800,-0.7341364622116089
5592000,-0.0004993344787976639,2018,2.197223663330078,1.930606003952562e-06,69900,-1.9343576431274414
5600000,0.0014218799860145736,2019,2.1972193717956543,2.9962652661197353e-06,70000,-0.08018636703491211
5608000,4.2124367519136284e-05,2019,2.19722318649292,1.6325363958458183e-06,70100,-0.9931350946426392
5616000,-0.0019218363315303578,2019,2.1972217559814453,6.546370968862902e-06,70200,-0.2950320243835449
5624000,-0.0028601042708032765,2019,2.1972227096557617,1.1320411203996628e-06,70300,-1.0342926979064941
5632000,-0.00021691777365049348,2019,2.1972198486328125,7.293904673133511e-06,70400,-1.645010232925415
5640000,-0.00028791048298444367,2018,2.19722318649292,1.6515407423867146e-06,70500,-2.0590193271636963
5648000,0.0007905836839199765,2018,2.197218418121338,1.8846112652681768e-06,70600,-0.15065240859985352
5656000,-0.0008424729989201296,2019,2.19722318649292,1.8751450170384487e-06,70700,-0.6236182451248169
5664000,-0.001903226308786543,2019,2.197221279144287,6.905457212269539e-06,70800,-0.673169732093811
5672000,-0.0019253537400800269,2019,2.1972219944000244,1.2872330898971995e-06,70900,-2.293790340423584
5680000,-0.0009454799128434388,2019,2.197221279144287,9.66322113526985e-06,71000,-0.9456206560134888
5688000,0.0005851859990798402,2019,2.197221040725708,8.338304724020418e-06,71100,-0.6558983325958252
5696000,0.00032762826619290306,2018,2.197223663330078,1.4792957472309354e-06,71200,-0.11357879638671875
5704000,-0.0011023719040167634,2019,2.197218894958496,1.8925596805274836e-06,71300,-0.3179665803909302
5712000,-0.0003122445261396933,2019,2.197223663330078,1.9957026324846083e-06,71400,-0.22785210609436035
