nupdates,fps,explained_variance,policy_entropy,total_timesteps,value_loss,avg reward,learning rate
32700,1824,-1.6860852241516113,1.0986108779907227,2616000,3.619980589064653e-06,0.0013028590000430996,0.001
32800,1823,-0.9161211252212524,1.0986043214797974,2624000,3.255439423810458e-06,0.0006176212899362099,0.001
32900,1823,-0.12227964401245117,1.098610520362854,2632000,3.333958375151269e-06,0.001881789113576815,0.001
33000,1824,-0.7547169923782349,1.0986100435256958,2640000,4.947920388076454e-06,0.0003233477162211784,0.001
33100,1824,-0.13918864727020264,1.0986112356185913,2648000,2.307535396539606e-06,0.0030584666259528604,0.001
33200,1823,-0.09098315238952637,1.098611831665039,2656000,3.1197400858218316e-06,-0.002879602544089721,0.001
33300,1823,-0.7784160375595093,1.0986120700836182,2664000,3.850651410175487e-06,1.2372005585348233e-06,0.001
33400,1824,-0.9184818267822266,1.098611831665039,2672000,4.02128853238537e-06,-0.003021667303255526,0.001
33500,1824,-1.45823073387146,1.0986075401306152,2680000,4.323114808357786e-06,-0.00021306258677213918,0.001
33600,1823,-0.5699875354766846,1.0986108779907227,2688000,3.853183898172574e-06,0.00018848842428269562,0.001
33700,1823,-4.1572160720825195,1.098609447479248,2696000,1.960998588401708e-06,0.003450671283644624,0.001
33800,1823,-1.3331737518310547,1.0986082553863525,2704000,2.717868483159691e-06,0.0015086692488694097,0.001
33900,1824,-0.268613338470459,1.0986106395721436,2712000,2.816861751853139e-06,0.005878161606233334,0.001
34000,1823,-0.6711536645889282,1.0986053943634033,2720000,3.1110582767723827e-06,0.0038867431328981185,0.001
34100,1823,-0.9787780046463013,1.0986098051071167,2728000,5.794180196971865e-06,-0.004223691880179103,0.001
34200,1823,-0.789034366607666,1.098607063293457,2736000,2.3219424747367157e-06,-0.0014595655462471767,0.001
34300,1824,-2.553010940551758,1.0986112356185913,2744000,2.3610471089341445e-06,-0.003647742072644178,0.001
34400,1823,-1.5415027141571045,1.0986120700836182,2752000,2.8907418254675576e-06,-0.002542813833861146,0.001
34500,1823,-0.7261478900909424,1.0986120700836182,2760000,3.0241644708439708e-06,0.00018327735779166687,0.001
34600,1823,-1.3932039737701416,1.0986082553863525,2768000,3.128894149995176e-06,0.0010195472187660925,0.001
34700,1824,-1.1659512519836426,1.0986120700836182,2776000,3.279518296039896e-06,-0.00461200408753939,0.001
34800,1823,-0.8459179401397705,1.0986114740371704,2784000,3.2252712571789743e-06,-0.0022712954250891926,0.001
34900,1823,-1.0421347618103027,1.0986104011535645,2792000,3.254385319451103e-06,0.0006980514537644922,0.001
35000,1823,0.11162346601486206,1.0986112356185913,2800000,2.712936520765652e-06,0.003585346566251246,0.001
35100,1824,-0.3969014883041382,1.0986093282699585,2808000,3.239149009459652e-06,0.003866727004060522,0.001
35200,1823,-0.8016829490661621,1.0986104011535645,2816000,2.1327737158571836e-06,-0.0008144145975165884,0.001
35300,1823,-0.055414438247680664,1.0986080169677734,2824000,2.328837126697181e-06,0.002934707818349125,0.001
35400,1823,-0.45234835147857666,1.0986101627349854,2832000,3.029535491805291e-06,-0.002109586897222471,0.001
35500,1823,-1.0717480182647705,1.098611831665039,2840000,3.666744760266738e-06,0.0014397930165614525,0.001
35600,1823,-0.012798070907592773,1.0986063480377197,2848000,2.4232722353190184e-06,0.003234907973092049,0.001
35700,1823,-0.220902681350708,1.0986101627349854,2856000,3.89873548556352e-06,0.0007694638390148611,0.001
35800,1823,-1.3138325214385986,1.0986088514328003,2864000,4.491811978368787e-06,0.0013217164626439625,0.001
35900,1823,-0.5386683940887451,1.0986007452011108,2872000,3.98737984141917e-06,0.0030592213501222433,0.001
36000,1823,-0.8981868028640747,1.098611831665039,2880000,2.437617922623758e-06,-0.0008579402725445107,0.001
36100,1823,-0.40583646297454834,1.098602294921875,2888000,2.857366325770272e-06,0.0010750210311016417,0.001
36200,1823,-0.1447160243988037,1.0986030101776123,2896000,2.965443172797677e-06,0.0011931512526643928,0.001
36300,1823,-1.8134973049163818,1.0986064672470093,2904000,3.3042590530385496e-06,0.002983994601709128,0.001
36400,1823,-0.49532151222229004,1.0986096858978271,2912000,2.153123659809353e-06,-0.00036168199294479565,0.001
36500,1823,-0.8496403694152832,1.098611831665039,2920000,4.164849542576121e-06,-0.005344316356058698,0.001
36600,1823,-0.7702845335006714,1.0986096858978271,2928000,1.9282092580397148e-06,-0.006398203544085846,0.001
36700,1824,-0.38102102279663086,1.09861159324646,2936000,2.445335212541977e-06,0.0007563578009467164,0.001
36800,1823,-0.45982277393341064,1.098600149154663,2944000,3.3006192552420544e-06,-0.00013037729022471466,0.001
36900,1823,-0.7641386985778809,1.0986095666885376,2952000,3.4363463328190846e-06,0.004958166132564656,0.001
37000,1823,-0.3483431339263916,1.098611831665039,2960000,1.8568136965768645e-06,0.006325484396074899,0.001
37100,1823,-1.2764620780944824,1.0986101627349854,2968000,3.1754923384141875e-06,0.0023010299163161107,0.001
37200,1824,-0.5850653648376465,1.0986051559448242,2976000,3.157539367748541e-06,0.002593985189014347,0.001
37300,1823,-0.578394889831543,1.0986062288284302,2984000,3.4438467082509305e-06,0.003207808931256295,0.001
37400,1823,-2.4466278553009033,1.0986039638519287,2992000,2.012948243645951e-06,0.006375101360026747,0.001
37500,1823,-0.7540899515151978,1.0986018180847168,3000000,3.1398844839714e-06,0.0020856911294686144,0.001
37600,1824,-1.9177188873291016,1.0986028909683228,3008000,2.7111479994346155e-06,0.00579022208112292,0.001
37700,1823,-0.997238039970398,1.0986108779907227,3016000,2.9824316243320936e-06,0.0009933183903740427,0.001
37800,1823,-1.0647523403167725,1.0986120700836182,3024000,3.6955461837351322e-06,0.0009075942536583171,0.001
37900,1823,-0.3586374521255493,1.098610520362854,3032000,2.710266471694922e-06,0.0017587314987395075,0.001
38000,1824,-0.7233009338378906,1.0986120700836182,3040000,2.9209809326857794e-06,0.0031517230752797333,0.001
38100,1823,-0.7273833751678467,1.0986087322235107,3048000,1.746735506458208e-06,0.002007797863916494,0.001
38200,1823,-1.6182186603546143,1.0986080169677734,3056000,3.980249857704621e-06,0.000720739266353121,0.001
38300,1823,-0.18185651302337646,1.0986090898513794,3064000,4.006445124105085e-06,0.001541420068951993,0.001
38400,1824,-0.6223174333572388,1.0986063480377197,3072000,4.693239588959841e-06,-0.001194823454534344,0.001
38500,1823,-0.4593381881713867,1.0986086130142212,3080000,4.156862814852502e-06,0.0005370997281715972,0.001
38600,1823,-1.4539375305175781,1.0986089706420898,3088000,1.9389012777537573e-06,-0.002914850367233157,0.001
38700,1823,-0.6040852069854736,1.098606824874878,3096000,2.1071750779810827e-06,-0.003185418299108278,0.001
38800,1824,-0.5754464864730835,1.0986101627349854,3104000,2.4897522052924614e-06,0.0035617565212305636,0.001
38900,1823,-1.147904872894287,1.0986101627349854,3112000,2.505722477508243e-06,0.004720052730408497,0.001
39000,1823,-2.2420356273651123,1.0986106395721436,3120000,2.812523916873033e-06,-0.00018041232774521632,0.001
39100,1823,-0.5993257761001587,1.0986080169677734,3128000,2.2218871436052723e-06,0.000985421442783263,0.001
39200,1824,-1.084930419921875,1.0986038446426392,3136000,2.2508788788400125e-06,-0.0024760407955909613,0.001
39300,1823,-0.7700455188751221,1.0986096858978271,3144000,2.6374887056590524e-06,0.0007316973401884752,0.001
39400,1823,-1.0012362003326416,1.0986120700836182,3152000,2.228431185358204e-06,-0.00039807356133678693,0.001
39500,1823,-0.455119252204895,1.098609209060669,3160000,1.6652305703246384e-06,0.0017505284511571517,0.001
39600,1824,-1.445082426071167,1.0986106395721436,3168000,2.368373316130601e-06,-0.0021621828271236156,0.001
39700,1823,-0.636425256729126,1.0986067056655884,3176000,2.218045210611308e-06,0.0007760214772133623,0.001
39800,1823,-1.0544013977050781,1.09861159324646,3184000,2.911050160037121e-06,0.003951485329525895,0.001
39900,1823,-1.1644573211669922,1.0986120700836182,3192000,3.2066029689303832e-06,0.00385132535448065,0.001
40000,1824,-1.3774194717407227,1.0986089706420898,3200000,3.712048510351451e-06,0.003328869626420783,0.001
40100,1823,-1.573106050491333,1.0986114740371704,3208000,2.0632301129808184e-06,0.005204535249504261,0.001
40200,1823,-0.22428572177886963,1.0986093282699585,3216000,2.604386736493325e-06,0.002780360316955921,0.001
40300,1824,-0.5373462438583374,1.0986080169677734,3224000,2.221281192760216e-06,0.006110138128860854,0.001
40400,1824,-3.3656601905822754,1.098602294921875,3232000,3.9872124943940435e-06,0.0013899067193051452,0.001
40500,1823,-1.4619989395141602,1.098610281944275,3240000,2.6204256755590905e-06,-0.004889391243341379,0.001
40600,1823,-0.7315534353256226,1.0986108779907227,3248000,1.985732978937449e-06,0.0012481100634886388,0.001
40700,1823,-1.2614240646362305,1.0986111164093018,3256000,1.0678570561140077e-06,0.0021326527938072106,0.001
40800,1824,-2.2855241298675537,1.0986071825027466,3264000,2.0349095848359866e-06,0.006253400357672944,0.001
40900,1823,0.03421926498413086,1.0986096858978271,3272000,1.6736399857109063e-06,0.0014888715904817218,0.001
41000,1823,-0.24999678134918213,1.0986104011535645,3280000,1.8378457298240392e-06,-0.0022899427778611424,0.001
41100,1823,-0.6565978527069092,1.09861159324646,3288000,2.4235878299805336e-06,-0.0023699838191532764,0.001
41200,1823,-5.411519527435303,1.0986106395721436,3296000,1.8060951560983085e-06,-0.0001685937865431697,0.001
41300,1823,-0.29183340072631836,1.0985805988311768,3304000,3.307365432192455e-06,0.0017504902254586341,0.001
41400,1823,-2.28483510017395,1.0986111164093018,3312000,3.3997253012785222e-06,0.0022207358211744576,0.001
41500,1823,-0.42782604694366455,1.098610758781433,3320000,2.2414096747525036e-06,0.0009938277467881561,0.001
41600,1824,-1.1341071128845215,1.0986064672470093,3328000,3.3423953027522657e-06,0.00021203084352237057,0.001
41700,1824,-0.15688753128051758,1.098611831665039,3336000,3.5177690733689815e-06,0.002594933822956591,0.001
41800,1823,-0.6894586086273193,1.098611831665039,3344000,2.782030151138315e-06,-0.000641266311504296,0.001
41900,1824,-1.257539987564087,1.0986106395721436,3352000,1.7426988279112265e-06,-0.0002384956086643797,0.001
42000,1824,-2.6802849769592285,1.0986067056655884,3360000,1.7746858702594182e-06,0.002073392734382651,0.001
42100,1824,-1.0627803802490234,1.098610520362854,3368000,2.937292265414726e-06,-0.004035177548939828,0.001
42200,1823,-0.6002603769302368,1.0986073017120361,3376000,2.9445727705024183e-06,-0.002533430189214414,0.001
42300,1824,-0.45624589920043945,1.0986106395721436,3384000,2.8774593374691904e-06,-0.002695062094971945,0.001
42400,1824,-0.6302574872970581,1.0986096858978271,3392000,1.8337756273467676e-06,-0.0014620549609389855,0.001
42500,1824,-0.7032030820846558,1.0986095666885376,3400000,2.4918740564316977e-06,-0.0006782993080605593,0.001
42600,1823,-0.8917657136917114,1.0986073017120361,3408000,2.7593566755967913e-06,-0.000886804066756497,0.001
42700,1824,-0.10218024253845215,1.098602533340454,3416000,2.165623300243169e-06,0.00011237999624427175,0.001
42800,1824,-1.7900211811065674,1.0986087322235107,3424000,2.7857834083988564e-06,-0.00038001548891770655,0.001
42900,1824,-1.1774578094482422,1.0986099243164062,3432000,2.7972298539680196e-06,5.672400020557688e-05,0.001
43000,1823,-1.0603172779083252,1.0986077785491943,3440000,1.6951786392382928e-06,0.0007409932695736643,0.001
43100,1823,-1.782825231552124,1.098609209060669,3448000,1.6411125898230239e-06,6.692201945952547e-05,0.001
43200,1824,-0.8315191268920898,1.0986087322235107,3456000,1.712577272883209e-06,0.00045004276190638846,0.001
43300,1824,-0.985302209854126,1.098610520362854,3464000,1.7390884750057012e-06,0.0026646279788110406,0.001
43400,1823,-1.3056936264038086,1.0986101627349854,3472000,2.469935225235531e-06,0.004715842782752588,0.001
43500,1824,-1.141643762588501,1.0986067056655884,3480000,2.420062173769111e-06,0.0035483033032505775,0.001
43600,1824,-1.3155105113983154,1.0986076593399048,3488000,1.8099588032782776e-06,0.00347500838470296,0.001
43700,1824,-1.0644268989562988,1.098607063293457,3496000,2.6585689738567453e-06,-0.0007175793938586139,0.001
43800,1823,-0.6126432418823242,1.098608374595642,3504000,2.9053389880573377e-06,0.0028136903791164515,0.001
43900,1823,-2.329455614089966,1.098609209060669,3512000,2.359989593969658e-06,0.005399839131860063,0.001
44000,1824,-2.3230323791503906,1.0986065864562988,3520000,3.348041445860872e-06,0.0038152048669871873,0.001
44100,1824,-1.7735681533813477,1.0986043214797974,3528000,2.3321017579291947e-06,0.0054041337309172375,0.001
44200,1823,-0.47871339321136475,1.0986061096191406,3536000,2.4532309907954186e-06,-0.004858122687437572,0.001
44300,1824,-1.395796298980713,1.098611831665039,3544000,2.0389697965583764e-06,-0.0020418168169271667,0.001
44400,1824,-1.1229331493377686,1.098610758781433,3552000,1.6882191857803264e-06,-0.006100815476384014,0.001
44500,1824,-0.7689448595046997,1.0986106395721436,3560000,2.2423535028792685e-06,-0.0024146798641595524,0.001
44600,1823,-2.5379457473754883,1.098610520362854,3568000,1.4986712812969927e-06,0.000731922802333429,0.001
44700,1824,-0.361031174659729,1.0986111164093018,3576000,1.5456944311154075e-06,0.0016818252453731474,0.001
44800,1824,-0.7628797292709351,1.0986111164093018,3584000,2.1327248305169633e-06,-0.0007159138096540119,0.001
44900,1824,-0.4190034866333008,1.098611831665039,3592000,1.918888756335946e-06,-0.0018870184252591572,0.001
45000,1823,-0.9879213571548462,1.098611831665039,3600000,1.9317219539516373e-06,0.0042422953818459066,0.001
45100,1823,-0.6346777677536011,1.0986096858978271,3608000,2.091038595608552e-06,0.0013265293872791518,0.001
45200,1824,-0.6893854141235352,1.0986111164093018,3616000,2.030383711826289e-06,0.0006149889493826776,0.001
45300,1824,-1.303450584411621,1.0986111164093018,3624000,2.1405910501925973e-06,-0.002141187709821679,0.001
45400,1823,-1.5491828918457031,1.0986120700836182,3632000,1.5554620631519356e-06,0.003557621002255473,0.001
45500,1823,-0.7321646213531494,1.0986117124557495,3640000,2.2614799490838777e-06,0.00394188753052731,0.001
45600,1823,-1.4003570079803467,1.098609447479248,3648000,1.705834051790589e-06,-0.00012183966723569028,0.001
45700,1824,-0.3449965715408325,1.0986117124557495,3656000,1.361746967631916e-06,-0.00038859791802678954,0.001
45800,1823,-0.9200725555419922,1.0985972881317139,3664000,2.387566382822115e-06,0.002407337383010599,0.001
45900,1823,-1.069002628326416,1.09860360622406,3672000,1.88700471426273e-06,0.001565904312337807,0.001
46000,1823,0.2463209629058838,1.09860360622406,3680000,1.424641368430457e-06,-0.002545516084319388,0.001
46100,1824,-0.8848761320114136,1.098604440689087,3688000,3.172108336002566e-06,5.9032348326581995e-05,0.001
46200,1824,-1.252253532409668,1.0986106395721436,3696000,2.6950283427140675e-06,-0.00019962633778050076,0.001
46300,1823,-0.21054768562316895,1.0986093282699585,3704000,2.7254711767454864e-06,-0.0017595926230569603,0.001
46400,1824,-0.6884959936141968,1.0986111164093018,3712000,2.225054231530521e-06,-0.002371983399598321,0.001
46500,1824,-1.9678473472595215,1.0986120700836182,3720000,1.947350483533228e-06,0.0013654642143592355,0.001
46600,1824,-0.32595062255859375,1.098611831665039,3728000,2.016415464822785e-06,-0.0030045691218674618,0.001
46700,1823,-0.37252676486968994,1.0986080169677734,3736000,2.995257545990171e-06,0.0007807869880707586,0.001
46800,1824,-2.565810441970825,1.0986095666885376,3744000,2.6957295631291345e-06,-5.845645755471196e-05,0.001
46900,1824,-1.8728806972503662,1.098610281944275,3752000,2.478263013472315e-06,0.001807068173366133,0.001
47000,1824,-0.8733092546463013,1.0986111164093018,3760000,2.6035017981485e-06,0.0039665770062129015,0.001
47100,1823,-0.8523192405700684,1.0986087322235107,3768000,2.6356728994869627e-06,-0.0006014508900989313,0.001
47200,1824,-0.554741382598877,1.0986101627349854,3776000,1.6604092252237024e-06,-0.0007966031511159599,0.001
47300,1824,-0.5327969789505005,1.09861159324646,3784000,1.8091470792569453e-06,0.0011217089882848085,0.001
47400,1824,-0.8621577024459839,1.0986100435256958,3792000,1.5811596085768542e-06,0.0024656729932758027,0.001
47500,1823,-1.765979528427124,1.0986087322235107,3800000,1.8689745502342703e-06,-0.0013430978321594012,0.001
47600,1824,-6.150273323059082,1.098609447479248,3808000,1.9674293980642688e-06,-0.002932371098722797,0.001
47700,1824,-0.6857825517654419,1.0986098051071167,3816000,1.7170652881759452e-06,-0.0009814338460273574,0.001
47800,1824,-1.1260452270507812,1.0986034870147705,3824000,1.7578049664734863e-06,0.002432165847858414,0.001
47900,1823,-1.5317299365997314,1.098609447479248,3832000,1.7248087260668399e-06,-0.0017274847938779203,0.001
48000,1824,-0.3667811155319214,1.0986093282699585,3840000,2.352356204937678e-06,-0.0037941871007205917,0.001
48100,1824,-0.7232592105865479,1.0986111164093018,3848000,1.6143410448421491e-06,-0.0019466322924017732,0.001
48200,1824,-0.40200042724609375,1.0986120700836182,3856000,1.7448883227189071e-06,-0.002913330218871124,0.001
48300,1824,-2.1073601245880127,1.098611831665039,3864000,1.4924295328455628e-06,-0.00022550780613528332,0.001
48400,1824,-0.5854225158691406,1.0986108779907227,3872000,1.937723254741286e-06,0.0009178148760838667,0.001
48500,1824,-0.6511563062667847,1.0986111164093018,3880000,1.8916209683084162e-06,0.0016585601815677364,0.001
48600,1824,-0.36779022216796875,1.09861159324646,3888000,2.0829752429563086e-06,-0.003836112578369466,0.001
48700,1824,-1.7685856819152832,1.0986095666885376,3896000,1.425532104804006e-06,-0.0016316915403876918,0.001
48800,1824,-2.3758928775787354,1.0986112356185913,3904000,1.3169926660339115e-06,-0.0017371270434523467,0.001
48900,1824,-0.3644130229949951,1.0986100435256958,3912000,1.6985725324047962e-06,-0.004678995828726329,0.001
49000,1824,-0.06866765022277832,1.0986086130142212,3920000,2.415510607534088e-06,-0.004676886467495933,0.001
49100,1823,-1.9895424842834473,1.0986082553863525,3928000,1.6953920294326963e-06,0.00021610714193229797,0.001
49200,1823,-0.9077601432800293,1.0986073017120361,3936000,2.156895334337605e-06,-0.00355135093559511,0.001
49300,1824,-1.2184197902679443,1.0986099243164062,3944000,2.199242999267881e-06,-0.0017472928652750852,0.001
49400,1824,-0.813363790512085,1.0986075401306152,3952000,1.735563841975818e-06,-0.002551109379510308,0.001
49500,1823,-0.9324712753295898,1.098606824874878,3960000,1.764137437021418e-06,0.0013954352782093338,0.001
49600,1823,-1.2134418487548828,1.0986087322235107,3968000,2.341666686334065e-06,-0.0008374378860935394,0.001
49700,1824,-0.792894721031189,1.0986086130142212,3976000,1.6548405028515845e-06,0.00020059547437085713,0.001
49800,1824,-0.23605847358703613,1.0986098051071167,3984000,1.9508904642862035e-06,-0.007242093770764768,0.001
49900,1823,-1.0531795024871826,1.0986106395721436,3992000,1.76150422248611e-06,0.0008541531601167663,0.001
50000,1824,-0.35588157176971436,1.0986120700836182,4000000,2.0993529687984847e-06,-0.0015082191734109075,0.001
50100,1824,-0.2613563537597656,1.0986112356185913,4008000,2.03720173885813e-06,-0.001132918819257611,0.001
50200,1824,-0.5233759880065918,1.0986111164093018,4016000,2.097869128192542e-06,-0.002543237649661023,0.001
50300,1824,-0.4972728490829468,1.0986095666885376,4024000,2.6314633032598067e-06,-0.0006085165312697427,0.001
50400,1824,-0.7557699680328369,1.0986106395721436,4032000,2.7849432626680937e-06,-0.0007732192250671233,0.001
50500,1824,-0.9243382215499878,1.098611831665039,4040000,1.4033397519597202e-06,-0.0020197594676574226,0.001
50600,1824,-2.0685582160949707,1.09861159324646,4048000,1.7690056210994953e-06,-0.005865131295286119,0.001
50700,1824,-0.9966048002243042,1.0985956192016602,4056000,2.018310397033929e-06,-0.0019673047554533696,0.001
50800,1824,-1.2535533905029297,1.098611831665039,4064000,1.707233195702429e-06,0.0002871517290259362,0.001
50900,1824,-0.7694981098175049,1.0986101627349854,4072000,1.3617537888421793e-06,-0.0008809616401777021,0.001
51000,1824,-0.7304220199584961,1.0986099243164062,4080000,2.022608896368183e-06,-0.0009167243975753081,0.001
51100,1824,-0.15049195289611816,1.0986077785491943,4088000,1.9820997749775415e-06,-0.0026546102664724456,0.001
51200,1824,-0.569097638130188,1.0986058712005615,4096000,2.735067027970217e-06,-0.004270796419586986,0.001
51300,1824,-1.5647854804992676,1.0986080169677734,4104000,1.442567736376077e-06,-0.0024025010665354785,0.001
51400,1824,-0.07343637943267822,1.098607063293457,4112000,2.2279134554992197e-06,-0.0019246060788418618,0.001
51500,1824,-1.2618563175201416,1.0986113548278809,4120000,1.9432848148426274e-06,-0.0015770394287756063,0.001
51600,1824,-0.6072485446929932,1.098609447479248,4128000,1.912453399199876e-06,-0.0017350678223010617,0.001
51700,1824,-0.4481579065322876,1.0986003875732422,4136000,3.0018554753041826e-06,-0.0012913966966152657,0.001
51800,1824,-0.21269464492797852,1.0986071825027466,4144000,3.7098750453878893e-06,-0.0015155973556829848,0.001
51900,1824,-0.3156259059906006,1.0986087322235107,4152000,2.2967633412918076e-06,0.00026445544590387727,0.001
52000,1824,-1.0537598133087158,1.09861159324646,4160000,2.3424076971423347e-06,-0.00031318077253672527,0.001
52100,1824,-1.0109772682189941,1.0986120700836182,4168000,1.4835229649179382e-06,-0.0018645828811713727,0.001
52200,1824,-0.641132116317749,1.09861159324646,4176000,3.2109194307849975e-06,0.0004520091808444704,0.001
52300,1824,-0.6652753353118896,1.098611831665039,4184000,2.5934707537089707e-06,0.0024533714131393936,0.001
52400,1824,-0.7089616060256958,1.0986087322235107,4192000,2.5440542685828405e-06,4.158541814831551e-05,0.001
52500,1824,-0.34405314922332764,1.0986099243164062,4200000,1.7267359453398967e-06,-0.0005617546180019418,0.001
52600,1824,-1.2465615272521973,1.0986096858978271,4208000,1.7374535445924266e-06,0.002361350418505026,0.001
52700,1824,-0.6237637996673584,1.0986121892929077,4216000,1.86106922228646e-06,-0.0014842389118712163,0.001
52800,1824,-1.9497790336608887,1.0986120700836182,4224000,1.1446720691310475e-06,-0.0015718878494226374,0.001
52900,1824,-0.6897275447845459,1.0986120700836182,4232000,2.347090457988088e-06,-0.0023851025076510267,0.001
53000,1824,-0.8113288879394531,1.0986111164093018,4240000,2.354875505261589e-06,-0.0009820020153256336,0.001
53100,1824,-1.4939861297607422,1.098610758781433,4248000,1.2887662705907132e-06,0.001053458759838577,0.001
53200,1824,-0.2793353796005249,1.098611831665039,4256000,1.6881709825611324e-06,-0.00021450095809996128,0.001
53300,1824,-2.134629249572754,1.098610281944275,4264000,1.9696094568644185e-06,-0.003041556901007425,0.001
53400,1824,-0.48509883880615234,1.098611831665039,4272000,1.8987220755661838e-06,-0.001202316991839325,0.001
53500,1824,-0.6343704462051392,1.0986099243164062,4280000,2.074732719847816e-06,-0.0023910394417271164,0.001
53600,1824,-1.1715524196624756,1.0986119508743286,4288000,2.9911584533692803e-06,-0.00044309141485427973,0.001
53700,1824,-1.3776566982269287,1.0986117124557495,4296000,1.765305796652683e-06,0.0005901771524349897,0.001
53800,1824,-0.6075649261474609,1.0986108779907227,4304000,1.748609975038562e-06,0.0003391110921256768,0.001
53900,1824,-1.2391281127929688,1.0986106395721436,4312000,1.5533948953816434e-06,-0.0006672957496448362,0.001
54000,1823,-2.1132872104644775,1.0986106395721436,4320000,1.6104683027151623e-06,0.004664648327161558,0.001
54100,1824,-0.7416757345199585,1.0986120700836182,4328000,2.035102170339087e-06,0.002311165580795205,0.001
54200,1824,-1.1424627304077148,1.0986120700836182,4336000,2.2987117063166806e-06,0.0019771655330259818,0.001
54300,1824,-0.3170301914215088,1.0986111164093018,4344000,2.3431841782439733e-06,0.0010804339915921446,0.001
54400,1823,-0.5865074396133423,1.0986114740371704,4352000,2.145895678040688e-06,-0.004103130694420543,0.001
54500,1823,-1.3847949504852295,1.0986087322235107,4360000,2.5570334400981665e-06,0.00025187708611156266,0.001
54600,1823,-0.7111290693283081,1.0986082553863525,4368000,1.3642934391100425e-06,-0.00044192308423589565,0.001
54700,1824,-0.22480237483978271,1.098606824874878,4376000,2.275643737448263e-06,-0.002042284635535907,0.001
54800,1823,-0.8248354196548462,1.0986111164093018,4384000,2.3627333121112315e-06,0.0029180858458857984,0.001
54900,1823,0.1465412974357605,1.0986119508743286,4392000,1.896585331451206e-06,0.00039648174424655735,0.001
55000,1823,-2.354416608810425,1.0986100435256958,4400000,2.2070375962357502e-06,-0.00029774471149721646,0.001
55100,1824,-0.7161434888839722,1.098611831665039,4408000,1.7431884771212935e-06,-0.00039118268932725186,0.001
55200,1823,-1.3096866607666016,1.0985922813415527,4416000,2.2004392121743876e-06,-0.0008855957441483043,0.001
55300,1823,-0.2877699136734009,1.0986112356185913,4424000,1.4526256109093083e-06,0.005389063945040106,0.001
55400,1823,-0.8136358261108398,1.0986077785491943,4432000,1.2770553894370096e-06,0.003184899561892962,0.001
55500,1824,-0.7496100664138794,1.0986080169677734,4440000,1.7257901845368906e-06,0.0017306609614024637,0.001
55600,1824,-1.4402656555175781,1.098602056503296,4448000,3.516028300509788e-06,0.0031574011552947924,0.001
55700,1823,-0.6147967576980591,1.098611831665039,4456000,2.3692184640822234e-06,0.0020271169252737307,0.001
55800,1823,-0.6554262638092041,1.098610281944275,4464000,2.210906359323417e-06,-0.0011177017067893757,0.001
55900,1823,-0.2656639814376831,1.0986106395721436,4472000,2.5113392894127173e-06,0.0025572023425411315,0.001
56000,1824,-1.3607087135314941,1.0986113548278809,4480000,2.634079237395781e-06,0.0007177713671353558,0.001
56100,1823,-0.5910438299179077,1.09861159324646,4488000,2.569635853433283e-06,0.001030611098758527,0.001
56200,1823,-1.1413354873657227,1.0986112356185913,4496000,1.2298842193558812e-06,0.004072926320077386,0.001
56300,1823,0.10101515054702759,1.0986100435256958,4504000,1.6946214600466192e-06,0.002614640886167763,0.001
56400,1824,-0.9756591320037842,1.0986099243164062,4512000,1.646118448661582e-06,0.004824696903233417,0.001
56500,1823,-0.7677140235900879,1.0986099243164062,4520000,1.9864971818606136e-06,0.0002478289508871967,0.001
56600,1823,-0.6893157958984375,1.0986099243164062,4528000,1.4136883237370057e-06,-0.0027168790176801847,0.001
56700,1823,-0.6793022155761719,1.0986108779907227,4536000,2.7005844458471984e-06,0.0015653025064239045,0.001
56800,1823,-0.40287601947784424,1.0986123085021973,4544000,1.7965434153666138e-06,0.002220810726294076,0.001
56900,1823,-1.21834397315979,1.0986114740371704,4552000,2.511862930987263e-06,0.002624692719837185,0.001
57000,1823,-0.9334515333175659,1.0986100435256958,4560000,1.8836308299796656e-06,-0.0007881932869622688,0.001
57100,1823,-1.0350558757781982,1.0986120700836182,4568000,1.6374827964682481e-06,-0.0001511332845666402,0.001
57200,1824,-0.8174833059310913,1.0986120700836182,4576000,1.5341069001806318e-06,0.001159089000293534,0.001
57300,1823,-1.7487545013427734,1.09861159324646,4584000,1.302546820625139e-06,-0.0008195272228476824,0.001
57400,1823,-0.1923511028289795,1.0986111164093018,4592000,3.573865342332283e-06,-0.0024953730737252043,0.001
57500,1824,-1.2446274757385254,1.098610520362854,4600000,1.5805811699465266e-06,-0.002094794324693794,0.001
57600,1824,-0.9111090898513794,1.098611831665039,4608000,2.2710255507263355e-06,-0.005036669879336842,0.001
57700,1823,-0.6694948673248291,1.098610520362854,4616000,1.7127052842624835e-06,-0.0027222955868637655,0.001
57800,1823,-0.9000567197799683,1.0986101627349854,4624000,1.8878502032748656e-06,-0.001711791121852002,0.001
57900,1823,-0.6554927825927734,1.0986063480377197,4632000,1.6297605043291696e-06,-0.000946058596673538,0.001
58000,1824,-0.8589047193527222,1.0986095666885376,4640000,1.4342128906719154e-06,-0.003458832523028832,0.001
58100,1823,-0.990066409111023,1.098609209060669,4648000,1.994501644730917e-06,-0.00047275721858,0.001
58200,1823,-1.8776335716247559,1.0986108779907227,4656000,1.3898268207412912e-06,0.004317738662939519,0.001
58300,1824,-0.9053843021392822,1.0986111164093018,4664000,2.3474801764677977e-06,0.0023699531488091453,0.001
