policy_loss,learning rate,nupdates,policy_entropy,total_timesteps,explained_variance,fps,avg reward,value_loss
0.10498823970556259,0.001,23700,1.7578709125518799,1896000,0.8609608858823776,1955,1.4743214190006255,0.04015124961733818
-0.04703915864229202,0.001,23800,1.7478758096694946,1904000,0.9670734442770481,1954,1.6751578386873007,0.017868150025606155
0.16771383583545685,0.001,23900,1.7371165752410889,1912000,0.8978922963142395,1954,1.3846370335668325,0.05657194182276726
0.1655922830104828,0.001,24000,1.7327467203140259,1920000,0.7625280320644379,1955,2.0417265340685846,0.06658272445201874
-0.011048594489693642,0.001,24100,1.6888008117675781,1928000,0.7633951008319855,1955,1.895041933655739,0.024897461757063866
0.025494422763586044,0.001,24200,1.7424392700195312,1936000,0.8386929631233215,1955,1.7243456475436687,0.032696060836315155
0.07051827758550644,0.001,24300,1.7410520315170288,1944000,0.7740359455347061,1953,1.3918109983205795,0.044953905045986176
-0.06837435811758041,0.001,24400,1.7319284677505493,1952000,0.8818689957261086,1953,1.482861553132534,0.04399345442652702
-0.07849036902189255,0.001,24500,1.7209599018096924,1960000,0.9435590244829655,1953,1.5739186868071555,0.02501734532415867
-0.12346826493740082,0.001,24600,1.689953088760376,1968000,0.9754041694104671,1953,1.9765369474887848,0.01154955942183733
-0.015615111216902733,0.001,24700,1.7421844005584717,1976000,0.7946268320083618,1953,1.3865666478872298,0.07930035889148712
-0.008978557772934437,0.001,24800,1.6826374530792236,1984000,0.9091578647494316,1953,1.8410727266222238,0.025731835514307022
-0.03288579359650612,0.001,24900,1.6512342691421509,1992000,0.9366699382662773,1953,1.9024926209822297,0.025560665875673294
0.13869012892246246,0.001,25000,1.6962512731552124,2000000,0.863262802362442,1953,1.6213424961082636,0.044502563774585724
-0.0581386461853981,0.001,25100,1.5699822902679443,2008000,0.9690754543989897,1953,2.1246865208493544,0.013305163010954857
-0.004566544201225042,0.001,25200,1.7424808740615845,2016000,0.9267522767186165,1954,1.3701963060069828,0.031647685915231705
0.14332441985607147,0.001,25300,1.7213150262832642,2024000,0.9419227354228497,1954,1.2622130617499352,0.03120182454586029
-0.057030726224184036,0.001,25400,1.7124303579330444,2032000,0.8306898325681686,1954,1.8694088345393538,0.055962421000003815
0.024645807221531868,0.001,25500,1.7389116287231445,2040000,0.872589498758316,1954,1.4961087487637996,0.019525419920682907
-0.09962315857410431,0.001,25600,1.7361068725585938,2048000,0.8520330935716629,1954,1.7551992684602737,0.034687865525484085
0.044315289705991745,0.001,25700,1.6661961078643799,2056000,0.8243133872747421,1954,2.790726000070572,0.05836237221956253
-0.04837886244058609,0.001,25800,1.7169678211212158,2064000,0.8986523970961571,1954,1.5907194022089244,0.044762399047613144
0.024820562452077866,0.001,25900,1.618863821029663,2072000,0.7902773320674896,1954,2.2379820853471757,0.04520153999328613
-0.04932233691215515,0.001,26000,1.6325689554214478,2080000,0.8765979111194611,1954,1.858828748203814,0.06577444076538086
0.035741161555051804,0.001,26100,1.558685541152954,2088000,0.8545058220624924,1954,2.0257628969848156,0.04261578619480133
-0.09956907480955124,0.001,26200,1.6726129055023193,2096000,0.9462854191660881,1954,1.7796220967546106,0.04621511325240135
-0.07268982380628586,0.001,26300,1.6958634853363037,2104000,0.8374807238578796,1955,2.0765434935688973,0.032186705619096756
-0.015362548641860485,0.001,26400,1.6560564041137695,2112000,0.9092084318399429,1954,1.7125476262066512,0.03335298225283623
0.005962350871413946,0.001,26500,1.692425012588501,2120000,0.9271491318941116,1954,1.7669840835034847,0.030158942565321922
0.01587466523051262,0.001,26600,1.6135574579238892,2128000,0.9871402131393552,1954,2.0206130302511154,0.009183618240058422
-0.06286634504795074,0.001,26700,1.741034746170044,2136000,0.9731502737849951,1954,1.3391710199415683,0.00865643098950386
-0.01717790588736534,0.001,26800,1.726189374923706,2144000,0.8929896354675293,1955,2.2954407230950893,0.07029423862695694
-0.05164061859250069,0.001,26900,1.6810321807861328,2152000,0.9135798066854477,1955,1.6132385278469883,0.033064305782318115
0.1017250269651413,0.001,27000,1.741146445274353,2160000,0.9163460060954094,1955,1.2757881838828324,0.0410686731338501
-0.10723534971475601,0.001,27100,1.658651351928711,2168000,0.9646192081272602,1955,2.115163194015622,0.019896890968084335
-0.028364097699522972,0.001,27200,1.6501023769378662,2176000,0.9115141332149506,1955,2.309112493507564,0.029197782278060913
-0.03397950902581215,0.001,27300,1.671761155128479,2184000,0.7833612412214279,1955,1.9732589051127434,0.043783243745565414
0.06339692324399948,0.001,27400,1.6469827890396118,2192000,0.9219533801078796,1955,0.9424800992244855,0.03667045757174492
0.1809312403202057,0.001,27500,1.6823772192001343,2200000,0.9029764533042908,1955,1.4264993037562816,0.05019117146730423
-0.08547236770391464,0.001,27600,1.6220924854278564,2208000,0.916839174926281,1955,2.3995612502098083,0.033799223601818085
-0.058954037725925446,0.001,27700,1.7184553146362305,2216000,0.9187386110424995,1955,1.379758139885962,0.04588843137025833
0.1247100681066513,0.001,27800,1.6463390588760376,2224000,0.9542053863406181,1955,1.8242405246943236,0.035253457725048065
0.24079427123069763,0.001,27900,1.7270050048828125,2232000,0.9182432815432549,1956,1.690621251054108,0.07030884921550751
-0.07730782777070999,0.001,28000,1.568143606185913,2240000,0.9568935185670853,1955,2.1487153604626656,0.023402545601129532
-0.05704488232731819,0.001,28100,1.7305386066436768,2248000,0.7296812832355499,1955,1.5985548270400614,0.0890856683254242
-0.02724786475300789,0.001,28200,1.716795563697815,2256000,0.9412112571299076,1955,1.5007912771077827,0.027578284963965416
0.17905986309051514,0.001,28300,1.7160251140594482,2264000,0.9443638101220131,1956,1.1218532826125738,0.05028654262423515
0.10646110773086548,0.001,28400,1.6456639766693115,2272000,0.7443906962871552,1955,2.4321998029947283,0.07090465724468231
-0.0953025296330452,0.001,28500,1.713205099105835,2280000,0.9080474078655243,1956,1.8835821428336204,0.06006910279393196
-0.0015611511189490557,0.001,28600,1.697780966758728,2288000,0.9891075044870377,1956,1.8826671069022267,0.009292086586356163
0.2427678108215332,0.001,28700,1.7131385803222656,2296000,0.8914101719856262,1956,1.2607100981287658,0.057251978665590286
0.042119067162275314,0.001,28800,1.726928472518921,2304000,0.9487024806439877,1955,1.8311363031389192,0.026413943618535995
-0.06554754078388214,0.001,28900,1.6750056743621826,2312000,0.9426206350326538,1956,1.9707452785922215,0.04165516421198845
-0.21995210647583008,0.001,29000,1.6731277704238892,2320000,0.9649187959730625,1956,2.6923521149903538,0.02604592964053154
0.07480666786432266,0.001,29100,1.7107791900634766,2328000,0.8723528534173965,1956,1.983695457689464,0.037776172161102295
0.042960282415151596,0.001,29200,1.74070143699646,2336000,0.9491624757647514,1956,1.3084560950286686,0.019520290195941925
-0.09483546763658524,0.001,29300,1.607408881187439,2344000,0.945618748664856,1956,2.3568467114120724,0.023839054629206657
0.027486849576234818,0.001,29400,1.641179084777832,2352000,0.9186067879199982,1957,2.350553414970636,0.04575235769152641
-0.1411755383014679,0.001,29500,1.6792099475860596,2360000,0.8426563441753387,1957,2.2505003862082957,0.1006350964307785
-0.06659545004367828,0.001,29600,1.6722091436386108,2368000,0.9268865138292313,1957,1.8546380693325772,0.045517295598983765
0.10964939743280411,0.001,29700,1.4599955081939697,2376000,0.928090825676918,1957,2.613418800383806,0.06453122198581696
0.07399686425924301,0.001,29800,1.502241849899292,2384000,0.9513293951749802,1957,1.703313624113798,0.04247240349650383
0.23088273406028748,0.001,29900,1.702829360961914,2392000,0.8577602207660675,1957,1.8853164691943676,0.06243079900741577
-0.26849377155303955,0.001,30000,1.53761887550354,2400000,0.8037678003311157,1957,2.6124795459210874,0.07950960844755173
-0.008135204203426838,0.001,30100,1.6981258392333984,2408000,0.9574926644563675,1957,1.7320099245756864,0.018712515011429787
-0.055919744074344635,0.001,30200,1.6999925374984741,2416000,0.9428064487874508,1957,1.47817784328945,0.017301714047789574
-0.04209255799651146,0.001,30300,1.6642907857894897,2424000,0.9518183991312981,1957,2.1492686606943607,0.021056806668639183
-0.0680093988776207,0.001,30400,1.6845073699951172,2432000,0.969995865598321,1957,2.0445522762835027,0.015616923570632935
-0.011422703973948956,0.001,30500,1.618329405784607,2440000,0.901478722691536,1957,2.1696209046058357,0.06179467588663101
0.056246913969516754,0.001,30600,1.657095193862915,2448000,0.919935867190361,1957,1.947827786207199,0.04074854776263237
-0.09848737716674805,0.001,30700,1.6738678216934204,2456000,0.8488241881132126,1957,1.9820619376376272,0.07142388820648193
-0.14677004516124725,0.001,30800,1.674605131149292,2464000,0.8803811743855476,1958,2.5521877631545067,0.03420472517609596
0.0036587133072316647,0.001,30900,1.5656249523162842,2472000,0.9555754959583282,1957,2.6899465531110764,0.028246888890862465
0.004920015577226877,0.001,31000,1.6502978801727295,2480000,0.9037743359804153,1958,2.312130790948868,0.036673497408628464
0.04001908749341965,0.001,31100,1.69034743309021,2488000,0.9139847084879875,1958,1.5548688079230488,0.0526675283908844
0.12246878445148468,0.001,31200,1.6086517572402954,2496000,0.9328736439347267,1958,2.1036265421658755,0.05258970707654953
0.11447672545909882,0.001,31300,1.5818157196044922,2504000,0.854850098490715,1958,2.7872682079672813,0.042811326682567596
-0.11606196314096451,0.001,31400,1.6721429824829102,2512000,0.9177550971508026,1958,2.207590051740408,0.06314717233181
-0.047968000173568726,0.001,31500,1.689782738685608,2520000,0.6572763919830322,1958,2.028806736320257,0.07934398949146271
0.07735462486743927,0.001,31600,1.6982742547988892,2528000,0.850816547870636,1958,1.7749441668391228,0.05190806835889816
-0.07438436150550842,0.001,31700,1.7011711597442627,2536000,0.9566580168902874,1958,1.6874728773109382,0.018565978854894638
-0.11691273748874664,0.001,31800,1.6373405456542969,2544000,0.9022636711597443,1958,2.0063693158328535,0.04478327929973602
0.005767336580902338,0.001,31900,1.6059383153915405,2552000,0.9361395761370659,1958,2.3084481220692394,0.04299280047416687
0.13494634628295898,0.001,32000,1.7247194051742554,2560000,0.9540863260626793,1959,2.239009879529476,0.037518277764320374
-0.10421339422464371,0.001,32100,1.6692079305648804,2568000,0.7595584392547607,1959,2.6196921452879907,0.11115171760320663
0.1075814962387085,0.001,32200,1.52338445186615,2576000,0.8111113607883453,1959,2.9323127277195455,0.08019579201936722
0.07719846814870834,0.001,32300,1.5735303163528442,2584000,0.9313419237732887,1959,2.2064100017771127,0.04794500768184662
-0.020695095881819725,0.001,32400,1.685148000717163,2592000,0.9014761596918106,1959,2.014925984479487,0.06401528418064117
-0.0785369724035263,0.001,32500,1.6089451313018799,2600000,0.9605857245624065,1959,1.8661115620285273,0.012922534719109535
0.06845031678676605,0.001,32600,1.60430109500885,2608000,0.9108237102627754,1960,1.3776554154697807,0.07328759133815765
-0.01788043975830078,0.001,32700,1.6027921438217163,2616000,0.9307655617594719,1960,2.6482576072216033,0.022235175594687462
-0.12553752958774567,0.001,32800,1.5424935817718506,2624000,0.7747620940208435,1960,2.731232722196728,0.1260012686252594
-0.07708805054426193,0.001,32900,1.6322330236434937,2632000,0.9263543114066124,1960,2.104488775879145,0.059956200420856476
-0.03302745148539543,0.001,33000,1.63176691532135,2640000,0.9559931084513664,1960,1.6199529417324812,0.03194501996040344
0.3055124878883362,0.001,33100,1.6411383152008057,2648000,0.8570120632648468,1959,2.3098980568349363,0.08447936922311783
0.14343713223934174,0.001,33200,1.6260311603546143,2656000,0.942189984023571,1960,2.3609901323914526,0.04019232094287872
0.17510788142681122,0.001,33300,1.6810760498046875,2664000,0.9265626221895218,1960,1.901802273094654,0.051313549280166626
0.00011814832396339625,0.001,33400,1.6457067728042603,2672000,0.9159998372197151,1960,2.564983610995114,0.04037605598568916
0.09343868494033813,0.001,33500,1.6257426738739014,2680000,0.8839678466320038,1960,2.019921816140413,0.045809902250766754
0.24795284867286682,0.001,33600,1.6722099781036377,2688000,0.8959717303514481,1960,2.0430909072980286,0.07249912619590759
-0.10476814210414886,0.001,33700,1.6667182445526123,2696000,0.9164498969912529,1960,2.140608949586749,0.039943844079971313
-0.05483008548617363,0.001,33800,1.660614013671875,2704000,0.8960376679897308,1960,2.0800917290151117,0.024936776608228683
-0.10071246325969696,0.001,33900,1.6874297857284546,2712000,0.9624712057411671,1960,2.0461780596524477,0.020267004147171974
-0.09417414665222168,0.001,34000,1.6487464904785156,2720000,0.9422911256551743,1960,1.9368051707744598,0.054005902260541916
0.07452642917633057,0.001,34100,1.6213401556015015,2728000,0.9302435144782066,1960,2.1752977608237414,0.06582412868738174
0.08273135870695114,0.001,34200,1.4610130786895752,2736000,0.9459546469151974,1960,3.140173763036728,0.060983337461948395
-0.04082579165697098,0.001,34300,1.6445354223251343,2744000,0.9604742974042892,1961,2.757210253924131,0.01704506203532219
-0.1620817929506302,0.001,34400,1.657570242881775,2752000,0.8912018164992332,1961,1.9781829926301726,0.06802017241716385
0.05505288764834404,0.001,34500,1.6092700958251953,2760000,0.9443895593285561,1960,1.8209546893835067,0.028386786580085754
0.07900573313236237,0.001,34600,1.5715364217758179,2768000,0.936364620923996,1960,2.2767206301912664,0.04253622144460678
0.1253259778022766,0.001,34700,1.6576671600341797,2776000,0.8891144022345543,1961,1.6510428310837597,0.04763603210449219
-0.006519359536468983,0.001,34800,1.6059764623641968,2784000,0.7798327654600143,1961,2.482147420942783,0.06336511671543121
0.07949956506490707,0.001,34900,1.691760778427124,2792000,0.6704136729240417,1961,2.109697937965393,0.05144347995519638
-0.14046144485473633,0.001,35000,1.7153056859970093,2800000,0.8742161691188812,1961,1.5924347274005413,0.04543033987283707
-0.04807387664914131,0.001,35100,1.6429532766342163,2808000,0.8980869874358177,1961,1.6434043370187283,0.05202150344848633
0.04935423284769058,0.001,35200,1.680482268333435,2816000,0.8498039245605469,1962,2.5574166640639304,0.0857917070388794
-0.012111621908843517,0.001,35300,1.6883363723754883,2824000,0.8555238991975784,1962,2.484408401325345,0.0695764347910881
0.10211122035980225,0.001,35400,1.6311877965927124,2832000,0.8942872807383537,1961,2.5121316872537136,0.048152901232242584
-0.02535424567759037,0.001,35500,1.6863523721694946,2840000,0.9464768692851067,1961,2.2452041182667015,0.04344119876623154
0.09949446469545364,0.001,35600,1.5917112827301025,2848000,0.937205083668232,1961,2.2494524512585485,0.04563489183783531
-0.0318685844540596,0.001,35700,1.5770641565322876,2856000,0.9833273142576218,1962,2.5505425370763986,0.014770287089049816
0.052382923662662506,0.001,35800,1.5967648029327393,2864000,0.9480087459087372,1962,2.695441306382418,0.03885514289140701
0.14584101736545563,0.001,35900,1.6097217798233032,2872000,0.8909558802843094,1962,2.9003200594335796,0.0871414989233017
-0.0020460740197449923,0.001,36000,1.5211529731750488,2880000,0.945755947381258,1962,3.4244215101003648,0.03709114342927933
0.003264404833316803,0.001,36100,1.5778772830963135,2888000,0.9444776251912117,1962,1.9017862810753285,0.03067844547331333
0.21558305621147156,0.001,36200,1.7090198993682861,2896000,0.8360094875097275,1962,1.9940723594278098,0.08254820853471756
-0.1309773474931717,0.001,36300,1.6803619861602783,2904000,0.8824418187141418,1962,1.927658535540104,0.05958699434995651
0.009955530986189842,0.001,36400,1.634481430053711,2912000,0.9155454784631729,1962,2.0017092587426304,0.03614084795117378
0.03261274844408035,0.001,36500,1.631606101989746,2920000,0.9538162536919117,1962,2.1141549727879463,0.025465702638030052
0.09300236403942108,0.001,36600,1.5910725593566895,2928000,0.9517363086342812,1962,2.504678571077238,0.027870137244462967
-0.16673001646995544,0.001,36700,1.629172682762146,2936000,0.9395629987120628,1963,2.1215469278395176,0.04836340993642807
-0.018180489540100098,0.001,36800,1.54302978515625,2944000,0.7018684148788452,1963,2.4054718129336834,0.15387901663780212
-0.12431850284337997,0.001,36900,1.6259034872055054,2952000,0.9358318746089935,1963,2.8241047278046607,0.06755596399307251
-0.159195676445961,0.001,37000,1.5677874088287354,2960000,0.9230054840445518,1963,2.8296254171058535,0.1214844211935997
-0.11868389695882797,0.001,37100,1.5551148653030396,2968000,0.9382293522357941,1963,2.726773082182626,0.04949932545423508
-0.03654581680893898,0.001,37200,1.617913842201233,2976000,0.8931225016713142,1963,3.342833621799946,0.05258268117904663
-0.08521312475204468,0.001,37300,1.674517273902893,2984000,0.9314818307757378,1964,2.5474617460742595,0.0701337680220604
-0.16387613117694855,0.001,37400,1.5941646099090576,2992000,0.8868007808923721,1964,2.414236106351018,0.10292669385671616
-0.2046041488647461,0.001,37500,1.6268770694732666,3000000,0.9579175710678101,1964,2.2506638726219537,0.03585554286837578
-0.00946345366537571,0.001,37600,1.6611249446868896,3008000,0.967849176377058,1964,2.05900219399482,0.0393732525408268
0.01281782053411007,0.001,37700,1.5929782390594482,3016000,0.9637398533523083,1964,2.644620102830231,0.032077062875032425
-0.11989376693964005,0.001,37800,1.668338418006897,3024000,0.9603384621441364,1964,1.8854925568215548,0.026461144909262657
0.0680147185921669,0.001,37900,1.6881015300750732,3032000,0.9245135188102722,1964,2.2846053815446794,0.04710937663912773
-0.030960317701101303,0.001,38000,1.661450982093811,3040000,0.9694618824869394,1964,2.3198889631778004,0.02737448178231716
0.09105740487575531,0.001,38100,1.6951652765274048,3048000,0.9676610343158245,1965,2.214031112380326,0.0365290530025959
-0.016285207122564316,0.001,38200,1.6869144439697266,3056000,0.8978373482823372,1965,1.6453601151588373,0.07255895435810089
0.11313952505588531,0.001,38300,1.659510850906372,3064000,0.9405259564518929,1965,2.147557751327986,0.0480986051261425
-0.0916006937623024,0.001,38400,1.7157495021820068,3072000,0.3329836130142212,1965,2.1689606038853526,0.17222632467746735
0.006320034619420767,0.001,38500,1.628793478012085,3080000,0.9315638467669487,1965,2.549507994949818,0.030555356293916702
0.048219192773103714,0.001,38600,1.599013090133667,3088000,0.9608909897506237,1965,2.1013669919222595,0.0303817056119442
-0.01158396527171135,0.001,38700,1.5704014301300049,3096000,0.9679354503750801,1965,2.784428296983242,0.015919378027319908
0.06234295293688774,0.001,38800,1.6169109344482422,3104000,0.8549330085515976,1965,3.188571573793888,0.05384838581085205
0.054912127554416656,0.001,38900,1.548672080039978,3112000,0.9507699236273766,1966,3.0336862582713366,0.06419399380683899
0.039279986172914505,0.001,39000,1.7013137340545654,3120000,0.9654295220971107,1966,2.202695648558438,0.0335053876042366
-0.03750002384185791,0.001,39100,1.7105261087417603,3128000,0.9392999596893787,1966,1.966493153758347,0.027464473620057106
0.03610558062791824,0.001,39200,1.5427347421646118,3136000,0.9464721754193306,1966,2.5631340796127917,0.04080596938729286
0.15137526392936707,0.001,39300,1.5273789167404175,3144000,0.8725150674581528,1966,2.245954556018114,0.08425590395927429
0.13059058785438538,0.001,39400,1.627724289894104,3152000,0.9249948710203171,1966,1.4812732577323913,0.08426307886838913
-0.015765490010380745,0.001,39500,1.527847170829773,3160000,0.9605966843664646,1966,2.5241768643260003,0.026424938812851906
-0.1287156492471695,0.001,39600,1.548579216003418,3168000,0.9590236470103264,1966,2.5091210499405863,0.03617522120475769
-0.06553776562213898,0.001,39700,1.58663010597229,3176000,0.9292909353971481,1967,2.1999002401717007,0.030766582116484642
-0.06017853692173958,0.001,39800,1.633135437965393,3184000,0.9841576721519232,1967,2.0849498619325457,0.013736404478549957
-0.031227529048919678,0.001,39900,1.5515013933181763,3192000,0.966178584843874,1967,2.2306649714708326,0.033005379140377045
0.05231158807873726,0.001,40000,1.5126416683197021,3200000,0.9649586267769337,1967,2.4374747758731248,0.04226445034146309
0.07389650493860245,0.001,40100,1.580196738243103,3208000,0.9034013375639915,1967,3.0848655441775916,0.05953346565365791
-0.19220420718193054,0.001,40200,1.5932105779647827,3216000,0.973577156662941,1968,1.9889285441022366,0.036825668066740036
0.04167375713586807,0.001,40300,1.5688722133636475,3224000,0.9748596884310246,1968,2.221874652535189,0.035308390855789185
0.005955872125923634,0.001,40400,1.5601496696472168,3232000,0.9709977842867374,1968,2.5946044869255274,0.03382997214794159
0.009638364426791668,0.001,40500,1.695368766784668,3240000,0.941409558057785,1968,2.151859361678362,0.03441249579191208
0.1574201136827469,0.001,40600,1.6694437265396118,3248000,0.8037277609109879,1968,1.9699388779699802,0.07727210223674774
0.07591734826564789,0.001,40700,1.612011194229126,3256000,0.9834438990801573,1968,2.0980634121224284,0.017466722056269646
-0.07884427160024643,0.001,40800,1.5541391372680664,3264000,0.973788820207119,1968,2.4671633318066597,0.0246838741004467
0.11191500723361969,0.001,40900,1.5876052379608154,3272000,0.9598171263933182,1968,2.2000623237341643,0.04271463304758072
0.1749815046787262,0.001,41000,1.6188348531723022,3280000,0.9219939708709717,1968,2.7278682455420493,0.05518285185098648
0.010917088016867638,0.001,41100,1.553043007850647,3288000,0.9559202939271927,1969,1.6947114444337785,0.0488092303276062
-0.14353814721107483,0.001,41200,1.5798289775848389,3296000,0.9048649668693542,1969,2.873470576573163,0.09482432901859283
-0.035930927842855453,0.001,41300,1.6207863092422485,3304000,0.817438155412674,1969,2.7157038703560827,0.11219396442174911
0.027321377769112587,0.001,41400,1.6406688690185547,3312000,0.9458436705172062,1969,1.905078310612589,0.046504098922014236
0.026846718043088913,0.001,41500,1.466905117034912,3320000,0.9477421194314957,1969,2.2927289810031652,0.04357413575053215
0.06525476276874542,0.001,41600,1.5830199718475342,3328000,0.9644284024834633,1969,2.5579469174146654,0.029377475380897522
-0.1645648181438446,0.001,41700,1.5792063474655151,3336000,0.9409070834517479,1969,2.194779670611024,0.06302414834499359
0.023986849933862686,0.001,41800,1.5516998767852783,3344000,0.930977575480938,1969,3.0079899564385415,0.038035351783037186
0.04339968413114548,0.001,41900,1.4167804718017578,3352000,0.9484799839556217,1969,2.5677904296666383,0.0488264262676239
0.03155983239412308,0.001,42000,1.6633121967315674,3360000,0.9686313755810261,1969,1.9202641253359616,0.02989412285387516
0.021798746660351753,0.001,42100,1.61996591091156,3368000,0.9308753609657288,1969,2.071166095882654,0.032589539885520935
0.012212762609124184,0.001,42200,1.6397056579589844,3376000,0.9347167983651161,1970,2.003557426854968,0.027892380952835083
-0.0029963075648993254,0.001,42300,1.6344258785247803,3384000,0.9364131987094879,1969,2.4157974081113935,0.04870850220322609
-0.10810299962759018,0.001,42400,1.620171308517456,3392000,0.9578301012516022,1970,2.6505390502512456,0.02757946029305458
0.1787312775850296,0.001,42500,1.6021978855133057,3400000,0.8766604214906693,1970,2.7948526117950676,0.105294369161129
-0.014563227072358131,0.001,42600,1.4493257999420166,3408000,0.9873308828100562,1970,2.9483034839679023,0.020793216302990913
0.04499039798974991,0.001,42700,1.4493379592895508,3416000,0.9757862463593483,1970,2.547745618596673,0.035891368985176086
-0.2083665132522583,0.001,42800,1.5003814697265625,3424000,0.979769529774785,1970,2.5728476010262966,0.025492385029792786
0.001871043466962874,0.001,42900,1.6034839153289795,3432000,0.9583320580422878,1970,1.8331394916400314,0.031076619401574135
0.007769518997520208,0.001,43000,1.4125511646270752,3440000,0.9185353368520737,1970,3.335001968964934,0.05824299529194832
-0.015139803290367126,0.001,43100,1.60542893409729,3448000,0.9587683789432049,1970,2.612525991536677,0.034686390310525894
-0.018062960356473923,0.001,43200,1.4979817867279053,3456000,0.9325573444366455,1970,3.143497686088085,0.0328015461564064
-0.10406486690044403,0.001,43300,1.462735891342163,3464000,0.9490122199058533,1970,2.7279215095564724,0.061448000371456146
0.0567484088242054,0.001,43400,1.5941864252090454,3472000,0.9501828849315643,1970,2.3235752464272084,0.06381754577159882
0.13355852663516998,0.001,43500,1.4157965183258057,3480000,0.9426969289779663,1971,3.0674079161137344,0.055065322667360306
-0.041009485721588135,0.001,43600,1.6022090911865234,3488000,0.9774716403335333,1971,2.555433212593198,0.026644403114914894
-0.12188978493213654,0.001,43700,1.5504207611083984,3496000,0.9636392705142498,1971,2.3599847909994423,0.025495778769254684
0.10748787224292755,0.001,43800,1.5199602842330933,3504000,0.9529019594192505,1971,2.2212211044505237,0.0442742183804512
-0.14299055933952332,0.001,43900,1.624587059020996,3512000,0.9672204963862896,1971,2.4476743381470443,0.0184160266071558
-0.06758071482181549,0.001,44000,1.5024383068084717,3520000,0.9838224165141582,1971,2.3413057632744314,0.011089532636106014
0.030282527208328247,0.001,44100,1.5108697414398193,3528000,0.9666776247322559,1972,3.1909742541611195,0.028865164145827293
0.0891086682677269,0.001,44200,1.6320011615753174,3536000,0.9539184644818306,1972,2.2259916695707944,0.046197157353162766
0.14388534426689148,0.001,44300,1.5882751941680908,3544000,0.8829404264688492,1972,2.439793798327446,0.09757564961910248
-0.042787469923496246,0.001,44400,1.471522569656372,3552000,0.9808631930500269,1972,2.7993888042867185,0.015698473900556564
-0.06196779012680054,0.001,44500,1.5205237865447998,3560000,0.9344942942261696,1972,2.5850864589214324,0.020314618945121765
0.11259319633245468,0.001,44600,1.6661897897720337,3568000,0.47345060110092163,1972,1.6931866969913245,0.18699143826961517
0.012460796162486076,0.001,44700,1.5968050956726074,3576000,0.9270427972078323,1972,1.9997897624969483,0.027979407459497452
-0.05369978025555611,0.001,44800,1.5470445156097412,3584000,0.9558460228145123,1972,2.871276466548443,0.03559897840023041
-0.07767178118228912,0.001,44900,1.5209758281707764,3592000,0.9687345325946808,1973,2.1730957750231026,0.03483698517084122
0.07010805606842041,0.001,45000,1.4571939706802368,3600000,0.9077883064746857,1973,2.836371910967864,0.09030234813690186
-0.1253109723329544,0.001,45100,1.3847397565841675,3608000,0.9421558082103729,1973,3.2483792513608933,0.08747262507677078
-0.020111171528697014,0.001,45200,1.531678318977356,3616000,0.9679778143763542,1973,1.9594863820821047,0.025437405332922935
-0.12572869658470154,0.001,45300,1.5135689973831177,3624000,0.9339645951986313,1973,2.3392766177654267,0.032990504056215286
0.05167205259203911,0.001,45400,1.40593421459198,3632000,0.9125844538211823,1973,2.5287660939618943,0.054465215653181076
0.12099392712116241,0.001,45500,1.5042494535446167,3640000,0.9407704770565033,1974,2.2915492571890352,0.05378387123346329
-0.08814315497875214,0.001,45600,1.441418170928955,3648000,0.8617667555809021,1974,1.8689570045098662,0.12285671383142471
0.03323902562260628,0.001,45700,1.5175175666809082,3656000,0.9012047722935677,1974,2.9410117492079735,0.10461737960577011
0.19695152342319489,0.001,45800,1.5684608221054077,3664000,0.8935563936829567,1974,2.485648235422559,0.09424793720245361
0.0477018728852272,0.001,45900,1.3831636905670166,3672000,0.9096700772643089,1975,2.6176653474569322,0.07092106342315674
0.05487898737192154,0.001,46000,1.4401085376739502,3680000,0.975381525233388,1975,2.6568912605755033,0.02333528734743595
0.025812309235334396,0.001,46100,1.4282023906707764,3688000,0.924447663128376,1975,2.4732484340667726,0.04962260276079178
-0.08210430294275284,0.001,46200,1.6232366561889648,3696000,0.9573625288903713,1975,2.460964382183738,0.04737556353211403
0.02438807114958763,0.001,46300,1.3817815780639648,3704000,0.9054204449057579,1976,2.735114113986492,0.06399567425251007
0.05389136075973511,0.001,46400,1.5049371719360352,3712000,0.941843144595623,1976,2.970959860831499,0.025270164012908936
-0.05095456913113594,0.001,46500,1.4709503650665283,3720000,0.9600741006433964,1976,2.7893115770071746,0.02983386255800724
0.012711415067315102,0.001,46600,1.5431958436965942,3728000,0.9657681062817574,1976,1.6929205780848862,0.02649408020079136
0.0689360499382019,0.001,46700,1.3250768184661865,3736000,0.9596166722476482,1976,2.956838698685169,0.03806105628609657
0.04630042240023613,0.001,46800,1.5114322900772095,3744000,0.9570253603160381,1976,2.302743914537132,0.040328580886125565
-0.028041716665029526,0.001,46900,1.382528305053711,3752000,0.9471592791378498,1976,2.7954551860690118,0.06712092459201813
-0.03652114048600197,0.001,47000,1.5632892847061157,3760000,0.8543459177017212,1976,2.357008928991854,0.10973013937473297
0.07150915265083313,0.001,47100,1.5305582284927368,3768000,0.9778562746942043,1976,2.492313067615032,0.028983687981963158
-0.035591043531894684,0.001,47200,1.4891493320465088,3776000,0.9689498282968998,1976,1.7504556387662888,0.012276158668100834
-0.010210883803665638,0.001,47300,1.4801121950149536,3784000,0.9371625855565071,1977,2.0608528152108194,0.06192068010568619
