nupdates,value_loss,policy_entropy,explained_variance,total_timesteps,avg reward,fps
52500,4.1922502517700195,0.4178840219974518,0.8709033727645874,4200000,5.894394429028035,1908
52600,0.07373121380805969,0.9722835421562195,0.4968124032020569,4208000,1.0660420979373157,1908
52700,5.528206825256348,0.8161197900772095,0.9296633303165436,4216000,-4.317826437577605,1908
52800,0.11012556403875351,0.5922471880912781,0.7488352954387665,4224000,1.7596664607524872,1908
52900,0.09303487837314606,0.7463223934173584,0.5005768537521362,4232000,1.3771418699994684,1908
53000,0.028671428561210632,0.9448541402816772,0.671013355255127,4240000,1.5371767699718475,1908
53100,4.111771106719971,0.9750913381576538,0.722810685634613,4248000,3.8600605756044386,1908
53200,0.0722384974360466,0.9223986864089966,0.6221267580986023,4256000,1.434024927020073,1908
53300,1.406293272972107,0.5451034903526306,0.9519501551985741,4264000,-2.07396170347929,1908
53400,0.14286625385284424,0.7887125015258789,0.21959424018859863,4272000,1.7508193418383597,1908
53500,6.841043949127197,0.7624871134757996,0.8914910778403282,4280000,-4.458812884008512,1908
53600,3.815248966217041,0.749959409236908,0.651896595954895,4288000,3.860494449734688,1908
53700,0.3085919916629791,0.5592458844184875,0.5757670998573303,4296000,2.533940914273262,1909
53800,3.0733401775360107,0.703229546546936,0.6478036046028137,4304000,4.586627846956253,1908
53900,0.5344198346138,0.608191967010498,0.7042308449745178,4312000,2.622680254280567,1909
54000,0.12522676587104797,0.9071853756904602,0.8489634692668915,4320000,1.8067511692643166,1909
54100,0.05081205442547798,0.5875459909439087,0.3590925335884094,4328000,1.0356819918146356,1909
54200,5.668972969055176,0.7107152938842773,0.14537489414215088,4336000,3.1913793206214907,1909
54300,0.028068378567695618,0.7553998231887817,0.5311763882637024,4344000,1.277542245388031,1909
54400,36.953636169433594,0.7476623058319092,0.5788527131080627,4352000,-6.474743143469095,1909
54500,0.5699005722999573,0.44227537512779236,0.8463896960020065,4360000,3.5421142876148224,1909
54600,15.7619047164917,0.4055560231208801,0.45858049392700195,4368000,6.424339509010315,1909
54700,0.2612897455692291,0.6760857105255127,0.7783445119857788,4376000,0.504548691958189,1909
54800,3.437537431716919,0.7675391435623169,0.8432084023952484,4384000,6.7012074261903765,1909
54900,0.5008702278137207,0.7488982677459717,0.8156260550022125,4392000,3.784416541457176,1909
55000,13.208684921264648,0.7352064847946167,0.791253462433815,4400000,7.891387800872326,1909
55100,0.8359084129333496,1.1263654232025146,0.7325518429279327,4408000,2.9708034440875055,1909
55200,0.016562726348638535,1.0143357515335083,0.9057013243436813,4416000,1.8498069301247597,1909
55300,0.0791856124997139,1.112361192703247,0.8034004271030426,4424000,1.4327683590352536,1909
55400,1.3424845933914185,0.7075504660606384,0.7194964587688446,4432000,4.287776552140713,1909
55500,0.07830393314361572,1.060738444328308,0.8623721748590469,4440000,1.5707952044904232,1909
55600,0.08190175145864487,0.9281042218208313,-0.678635835647583,4448000,1.7727575078606606,1909
55700,0.09780710190534592,0.5381115674972534,0.8721646666526794,4456000,1.932720209658146,1909
55800,1.3515979051589966,0.9844918251037598,0.7663009911775589,4464000,-0.3021102952770889,1909
55900,0.03361979126930237,0.9364575147628784,0.9912681989371777,4472000,0.6310045316815376,1910
56000,0.2365126609802246,1.2407658100128174,0.6647715270519257,4480000,1.112101186066866,1910
56100,8.941678047180176,0.8558827638626099,0.7360609769821167,4488000,-3.8817276425659655,1910
56200,0.19519133865833282,0.7695682644844055,0.7684916853904724,4496000,1.0615840726532042,1910
56300,23.991989135742188,1.0939613580703735,0.3922973871231079,4504000,6.14249105155468,1910
56400,0.3151330053806305,1.2658377885818481,0.569175660610199,4512000,0.8602138984948396,1910
56500,0.28572338819503784,0.8972877264022827,0.3961697816848755,4520000,1.2329829351510853,1910
56600,0.9165445566177368,1.2728787660598755,-4.617591381072998,4528000,0.9324909389019013,1910
56700,0.03274570778012276,1.2620148658752441,0.8542183041572571,4536000,1.2157404147088529,1910
56800,0.5997147560119629,1.3016860485076904,0.7555946409702301,4544000,1.9393672987818718,1910
56900,0.7302876114845276,1.3180173635482788,0.8803008645772934,4552000,2.3573709107935428,1910
57000,0.8336688876152039,1.0195493698120117,0.7189728617668152,4560000,-0.10428863568231464,1910
57100,0.6633376479148865,0.6232224702835083,0.6950139105319977,4568000,2.255076055973768,1910
57200,0.47339218854904175,0.9087532758712769,0.6102648675441742,4576000,0.3559833691455424,1911
57300,4.378240585327148,0.8611236810684204,0.6819764673709869,4584000,-0.7539705066708848,1911
57400,0.083903968334198,0.6247393488883972,0.6094537675380707,4592000,0.8277801752090455,1911
57500,1.8583729267120361,0.8335374593734741,0.5161117911338806,4600000,-0.539914358779788,1911
57600,1.6324799060821533,0.6510859727859497,0.7145881354808807,4608000,3.4548617504537105,1911
57700,5.2435126304626465,1.0657341480255127,0.8855937421321869,4616000,6.478246952593326,1911
57800,5.02479362487793,0.8832446932792664,0.7038106620311737,4624000,-2.7098700481001288,1911
57900,22.82756805419922,0.9635680913925171,0.7884278148412704,4632000,-6.52423652857542,1911
58000,1.0566776990890503,0.9427229762077332,0.3595653772354126,4640000,2.4399960055947303,1911
58100,6.917542457580566,1.2414473295211792,0.43259578943252563,4648000,-0.8712498016655446,1911
58200,0.1063670665025711,0.9304043054580688,0.9919870356097817,4656000,3.5243699595332147,1911
58300,0.5732580423355103,0.45212993025779724,0.8566797971725464,4664000,2.9159597396850585,1911
58400,15.345370292663574,0.952836811542511,-0.3499186038970947,4672000,4.1866423100233074,1911
58500,0.1239294782280922,0.9910279512405396,0.9035942927002907,4680000,0.5867807820439339,1911
58600,0.1919972449541092,1.0554119348526,0.7228028476238251,4688000,1.6905174666084348,1911
58700,0.03907850384712219,1.1071414947509766,0.7373000979423523,4696000,0.8140480325557291,1911
58800,1.6006696224212646,1.1238130331039429,0.5392506420612335,4704000,0.39177811443805693,1911
58900,0.9433789253234863,1.1952565908432007,0.6120833456516266,4712000,0.6382864385843277,1911
59000,33.9854850769043,1.202864170074463,0.9308800399303436,4720000,-10.73251677453518,1911
59100,0.17192615568637848,1.0170328617095947,0.8683483898639679,4728000,2.3331846594810486,1911
59200,0.5226713418960571,1.0784404277801514,0.8526505082845688,4736000,1.4767541460692883,1911
59300,0.3326724171638489,1.345526933670044,0.9662013687193394,4744000,-0.4925506815314293,1911
59400,47.46137237548828,0.9171295166015625,-67.62511444091797,4752000,1.4051935754716396,1911
59500,2.2439658641815186,1.1660493612289429,0.9430468082427979,4760000,-2.9377630181610583,1911
59600,6.322408199310303,1.101595163345337,0.5869109928607941,4768000,-0.8808858335018158,1911
59700,0.28223881125450134,0.9258010983467102,0.9852847373113036,4776000,3.655061562359333,1911
59800,0.29298093914985657,0.984066367149353,0.464333713054657,4784000,0.7896495141088963,1911
59900,1.3169200420379639,0.30274641513824463,0.9678177759051323,4792000,-3.710632811486721,1912
60000,10.262479782104492,0.5846545696258545,0.9334922432899475,4800000,-11.069742731750011,1912
60100,4.597887992858887,0.6713939309120178,0.9230765327811241,4808000,-4.678944964706898,1912
60200,0.2117205560207367,1.0601327419281006,0.7501508742570877,4816000,2.2480571761727335,1912
60300,1.8339307308197021,0.9709089398384094,0.5923279225826263,4824000,2.6022044852375985,1912
60400,0.12091121822595596,0.7065891027450562,0.7927810251712799,4832000,1.6636323917657136,1912
60500,0.13248248398303986,1.0607496500015259,0.9532570652663708,4840000,0.42183753103017807,1912
60600,1.3522121906280518,0.7200851440429688,0.9488398544490337,4848000,5.655937394499778,1912
60700,2.979656457901001,1.0859949588775635,0.9678534232079983,4856000,-8.320841190218925,1912
60800,2.6713836193084717,0.8592610359191895,0.9754931479692459,4864000,8.185714003443717,1912
60900,0.7482618093490601,0.9427722096443176,0.9716561026871204,4872000,-1.3130939975380898,1912
61000,1.4835317134857178,1.19546377658844,0.962657455354929,4880000,6.094228160381317,1912
61100,0.6544880867004395,0.9772895574569702,0.9586763456463814,4888000,5.4237307354807855,1912
61200,2.061863422393799,0.9412428140640259,0.985976105555892,4896000,-6.904473707079887,1912
61300,0.5241422653198242,1.2852551937103271,0.9550231397151947,4904000,-0.8151628026738763,1912
61400,0.3966084122657776,1.3867273330688477,0.8201387524604797,4912000,2.679274928569794,1912
61500,17.7801513671875,1.1874291896820068,0.932246245443821,4920000,-11.024544211477041,1912
61600,0.02233296073973179,1.046899437904358,0.8584234267473221,4928000,1.0563917703926564,1912
61700,0.658685564994812,1.1517900228500366,0.9790026396512985,4936000,5.760205359756947,1912
61800,0.06800360977649689,1.4683349132537842,0.38657379150390625,4944000,0.8492617048323154,1912
61900,0.13507750630378723,1.6162248849868774,0.24696654081344604,4952000,1.459253915399313,1912
62000,0.037584464997053146,0.7779059410095215,0.6913495361804962,4960000,0.9166890706866979,1912
62100,0.6590952277183533,1.2331215143203735,0.8533332794904709,4968000,2.7807690225541593,1912
62200,0.445640504360199,1.555229902267456,0.9468628503382206,4976000,2.184715532511473,1912
62300,3.043522357940674,0.9795786142349243,0.8672550618648529,4984000,5.230437136441469,1912
62400,0.06853459030389786,1.097983717918396,0.883171059191227,4992000,0.6954236686229706,1912
62500,0.0764530748128891,1.1038916110992432,0.9330903366208076,5000000,1.4113515183329581,1912
62600,0.38729697465896606,1.2051554918289185,0.83891461789608,5008000,0.41848099455237386,1911
62700,0.13075320422649384,1.3251049518585205,0.4685783386230469,5016000,0.7048323560506106,1911
62800,1.3537110090255737,1.3950579166412354,0.921043761074543,5024000,3.050636697933078,1911
62900,0.04150881618261337,1.6243435144424438,0.669592559337616,5032000,0.5938319906592369,1911
63000,0.573464035987854,1.5134930610656738,0.8870539665222168,5040000,1.8552670013159513,1911
63100,4.455754280090332,0.6917620301246643,0.9707106817513704,5048000,-11.233112000674009,1911
63200,0.20784559845924377,0.9738270044326782,0.8795774430036545,5056000,0.6435442179441452,1912
63300,0.9506921768188477,1.010896921157837,0.9734736774116755,5064000,6.227601070702076,1911
63400,0.016178399324417114,1.3103419542312622,0.978659788146615,5072000,1.919340143352747,1911
63500,3.6479480266571045,1.3586606979370117,0.6094045639038086,5080000,-0.7199905291199684,1911
63600,0.0323655791580677,1.1893336772918701,0.8423226326704025,5088000,1.487659687548876,1911
63700,0.2765103280544281,1.1153252124786377,0.9371445700526237,5096000,-0.14528013691306113,1911
63800,0.0628262385725975,1.2118476629257202,0.7371174693107605,5104000,1.2559874892234801,1911
63900,0.5043695569038391,1.5571072101593018,0.9101284369826317,5112000,2.435835525393486,1911
64000,12.31087589263916,1.2249987125396729,0.9264687299728394,5120000,-8.717183461785316,1911
64100,0.6470908522605896,1.2705481052398682,0.9875670513138175,5128000,-1.7213998891413211,1911
64200,0.5068913698196411,0.757958173751831,0.988015154376626,5136000,-1.9964174620807171,1911
64300,0.32811257243156433,0.8742905855178833,0.9970006439834833,5144000,8.521781492233277,1911
64400,42.35134506225586,1.0798221826553345,-55.971805572509766,5152000,1.1773723475635052,1911
64500,3.5182693004608154,1.06252121925354,0.9852901753038168,5160000,-8.757761341333389,1911
64600,3.520913600921631,0.5693498849868774,0.9863023376092315,5168000,-8.408971758186818,1911
64700,48.46550369262695,0.5115517377853394,0.6479937136173248,5176000,-8.132134702987969,1911
64800,62.734779357910156,0.44090813398361206,0.8985901921987534,5184000,25.203898980468512,1911
64900,42.2121467590332,0.08983154594898224,0.9581333436071873,5192000,-26.572121080756187,1911
65000,1.5744343996047974,0.7483783960342407,0.9386190585792065,5200000,4.799459842592478,1911
65100,5.161550521850586,0.39495933055877686,0.9787992276251316,5208000,-9.336225321888923,1911
65200,8.30500602722168,0.3949968218803406,0.8553203642368317,5216000,-4.7228303624782715,1910
65300,69.18812561035156,0.5472763180732727,-2.908433198928833,5224000,6.019512052834034,1910
65400,12.091715812683105,0.6265228986740112,0.8555072844028473,5232000,8.477471265941858,1910
65500,0.22197170555591583,0.7957175374031067,0.8780392929911613,5240000,1.690729120746255,1910
65600,236.9783172607422,0.7211952209472656,0.9465702697634697,5248000,-53.77044841572642,1910
65700,817.8418579101562,0.8976930379867554,0.7402590811252594,5256000,-36.58579037003219,1910
65800,19.754474639892578,0.6553239226341248,0.8576221168041229,5264000,13.256036472320556,1910
65900,54.711143493652344,0.4827519357204437,0.77354496717453,5272000,-11.267108269454912,1910
66000,16.95994758605957,0.6750431656837463,0.9431433528661728,5280000,16.16017578691244,1910
66100,4.17287540435791,0.7679234743118286,0.9320394992828369,5288000,6.573802800476551,1910
66200,6.822959899902344,0.7288306951522827,0.9799129720777273,5296000,-13.599651892483234,1910
66300,2.538466691970825,0.504649817943573,0.7184802889823914,5304000,3.758700433373451,1910
66400,4.295490264892578,0.6524831056594849,0.9520036764442921,5312000,12.332793880999088,1911
66500,14.267016410827637,0.6119122505187988,0.9709896426647902,5320000,25.08105969429016,1911
66600,82.55013275146484,0.942943274974823,0.9325917139649391,5328000,29.718557448685168,1911
66700,25.19575309753418,0.66056227684021,0.9330462217330933,5336000,25.853566017746925,1911
66800,652.0548706054688,0.6779507994651794,0.8596857786178589,5344000,81.04579568356276,1911
66900,0.3017943799495697,1.1968790292739868,0.9133231192827225,5352000,0.5037948753684759,1911
67000,140.09426879882812,0.8469775915145874,0.5519184172153473,5360000,-10.1057325407397,1911
67100,5.56755256652832,0.6154128313064575,0.9739952478557825,5368000,-12.394286386668682,1911
67200,5.619683265686035,0.7403333783149719,0.9637343473732471,5376000,-7.724844365939498,1911
67300,77.07698822021484,0.5987108945846558,0.6968954205513,5384000,13.892777271568775,1911
67400,2.2886240482330322,0.8231658935546875,0.9888034388422966,5392000,-7.380840764916502,1911
67500,31.780908584594727,0.9169362187385559,0.9591416157782078,5400000,25.116534948349,1911
67600,17.817625045776367,0.3728811740875244,0.9466370269656181,5408000,21.389278534054757,1911
67700,85.9787368774414,1.130706548690796,0.6876179277896881,5416000,-9.1154572872445,1911
67800,35.95841598510742,0.6322782635688782,0.9003425687551498,5424000,14.60220835506916,1912
67900,29.056243896484375,0.2616497874259949,0.9148727133870125,5432000,20.92573513686657,1912
68000,18.064279556274414,0.9339960217475891,0.962979219853878,5440000,-17.944378931075335,1911
68100,506.9822692871094,0.8421021699905396,0.644559919834137,5448000,34.537685081362724,1911
68200,44.79336929321289,0.19806912541389465,0.8352707326412201,5456000,-16.361081805825233,1911
68300,43.96864700317383,0.5413563847541809,0.9793983604758978,5464000,46.720090474188325,1911
68400,9.874947547912598,0.7649428248405457,0.9233964011073112,5472000,9.320965212583541,1912
68500,55.01552200317383,0.5835438370704651,0.7937660366296768,5480000,18.519824169576168,1912
68600,77.27288818359375,0.5998204350471497,0.7900967448949814,5488000,23.233935406804086,1912
68700,22.446491241455078,0.8061310052871704,0.7656303644180298,5496000,-6.64383028075099,1912
68800,36.672908782958984,0.7224756479263306,0.9600524865090847,5504000,-19.061388191394506,1912
68900,0.19217325747013092,0.5272414684295654,0.9381261132657528,5512000,3.3248459205031393,1912
69000,0.07210591435432434,0.7679579854011536,0.854609876871109,5520000,1.7024806700646877,1912
69100,0.28554514050483704,0.7609425783157349,0.9811229892075062,5528000,4.70115859657526,1912
69200,0.19017547369003296,0.9455978274345398,0.6382539570331573,5536000,1.7857791259884834,1912
69300,0.09184630215167999,0.8568159937858582,0.9084952399134636,5544000,0.7081930983811617,1912
69400,123.34309387207031,0.8029948472976685,0.7383442521095276,5552000,22.269203238934278,1912
69500,1.4572594165802002,1.0205228328704834,0.7198624908924103,5560000,3.2994353130459784,1912
69600,6.470076084136963,0.76898193359375,0.522851288318634,5568000,3.7014243975281715,1912
69700,2.437044858932495,0.5395389795303345,0.9211803078651428,5576000,-2.66546643525362,1912
69800,7.258642673492432,0.7768963575363159,0.8388485610485077,5584000,7.627789172530174,1912
69900,16.788475036621094,0.5938637256622314,0.562958300113678,5592000,-5.64334456063807,1912
70000,0.07100458443164825,1.110551118850708,0.86610047519207,5600000,1.2534198738634585,1912
70100,0.02303371950984001,0.6652823686599731,0.7134888470172882,5608000,1.0532449759542941,1912
70200,0.03323189169168472,1.7419922351837158,0.3988805413246155,5616000,0.9949267625808715,1912
70300,0.741769015789032,0.02617621421813965,0.4331793785095215,5624000,2.0264655739068984,1912
70400,0.36339056491851807,2.1686873217380276e-13,-0.11394155025482178,5632000,2.5634643495082856,1912
70500,1.8902019262313843,2.162474447686691e-05,0.8993853852152824,5640000,-2.1249149000272154,1913
70600,0.7867081761360168,3.2144585020432714e-06,0.8403648734092712,5648000,-0.3760477419011295,1913
70700,0.27021104097366333,3.436408178458805e-06,0.6440930962562561,5656000,2.149381147325039,1913
70800,0.027145078405737877,0.0003167607355862856,0.7217322587966919,5664000,1.7705265074968337,1913
70900,3.465543746948242,0.0007492470322176814,0.40774965286254883,5672000,2.859616521000862,1913
71000,0.2754315137863159,0.009770212695002556,0.9950357424095273,5680000,4.610244132578373,1913
71100,68.68476867675781,0.013798721134662628,0.6497286260128021,5688000,-6.075109997391701,1913
71200,0.29661300778388977,0.019766150042414665,0.23175913095474243,5696000,1.56380947381258,1913
71300,0.06598033756017685,0.29693445563316345,0.7216829061508179,5704000,1.204401296377182,1913
71400,0.028323117643594742,0.25233638286590576,0.915007509291172,5712000,1.1134653389453888,1913
71500,1.578582763671875,0.6150561571121216,0.014884531497955322,5720000,0.5869855662807822,1913
71600,7.807424068450928,0.5287752151489258,0.9037140905857086,5728000,-6.5479908404871825,1913
71700,6.876657962799072,0.4457415044307709,0.2516571879386902,5736000,3.963210844993591,1913
71800,0.7668734788894653,0.34319937229156494,0.8495447635650635,5744000,-0.3262866735458374,1913
71900,4.723576068878174,0.6937146782875061,0.8028824180364609,5752000,4.5480485409498215,1913
72000,0.5204709768295288,0.34144631028175354,0.6341055929660797,5760000,0.4269444175995886,1913
72100,0.04473152011632919,0.886095404624939,0.7510889023542404,5768000,1.3294010443612934,1913
72200,0.5151681900024414,0.8425691723823547,0.9279512614011765,5776000,-0.1800010273233056,1913
72300,0.05905948951840401,0.8401373028755188,0.8176653981208801,5784000,1.4698743157088756,1913
72400,5.075433254241943,0.9705408215522766,0.3462674617767334,5792000,3.4693459987640383,1912
72500,3.5309557914733887,0.9204123616218567,0.858851969242096,5800000,4.475657394528389,1912
72600,1.8637301921844482,1.4583032131195068,0.6576052308082581,5808000,0.33785747513175013,1913
72700,1.3759169578552246,0.8378236889839172,0.8475297093391418,5816000,3.934340979158878,1913
72800,4.106209754943848,0.59220951795578,0.9602828733623028,5824000,-5.421821565181017,1913
72900,0.25462812185287476,0.9361772537231445,0.6211938261985779,5832000,1.72850811034441,1913
73000,14.739641189575195,1.0101343393325806,0.5656215846538544,5840000,5.814216834306717,1913
73100,0.05353881046175957,1.1290738582611084,0.5168775022029877,5848000,1.1032907007262112,1913
73200,0.12519757449626923,1.0090663433074951,0.7890753746032715,5856000,1.8865202724933625,1913
73300,0.2960142195224762,0.9299646615982056,0.4881061315536499,5864000,1.438567755371332,1913
73400,0.8353948593139648,1.0664024353027344,-2.6222238540649414,5872000,1.5571155577898026,1913
73500,3.673903226852417,1.24247145652771,0.7955568581819534,5880000,4.40479846149683,1913
73600,1.3041670322418213,1.0778052806854248,0.817928746342659,5888000,-0.7455355435609817,1913
73700,0.03137476369738579,1.1464459896087646,0.7605275511741638,5896000,0.7813711220398545,1913
73800,0.03990321233868599,1.4872462749481201,0.6260833740234375,5904000,1.09685400351882,1913
73900,0.07023585587739944,1.1497608423233032,0.49557846784591675,5912000,0.588734726794064,1913
74000,0.045496050268411636,1.1365749835968018,-0.05834555625915527,5920000,1.2138101585209369,1913
74100,13.239862442016602,1.0234664678573608,0.6415868103504181,5928000,4.567133643478155,1913
74200,0.6359379887580872,1.2549350261688232,-1.2243998050689697,5936000,1.0731285363435745,1913
74300,0.09486512839794159,1.1694376468658447,0.04987853765487671,5944000,1.0842760231345892,1913
74400,0.13023421168327332,1.1387560367584229,-0.002469182014465332,5952000,1.394798830896616,1913
74500,1.9715105295181274,1.0121331214904785,-3.1481142044067383,5960000,2.0005621045827864,1913
74600,0.08972212672233582,1.5977199077606201,0.4676920771598816,5968000,1.9711951658129692,1913
74700,0.07883674651384354,1.5157661437988281,0.27799785137176514,5976000,0.9774524863809347,1913
74800,0.4028443396091461,1.1943464279174805,0.05456811189651489,5984000,1.3371065750718116,1913
74900,0.012609070166945457,1.433410882949829,0.9047572612762451,5992000,0.9225689835846425,1913
75000,0.1643684208393097,1.3602112531661987,0.81813645362854,6000000,1.6613901622593403,1913
75100,0.43135061860084534,1.2180910110473633,0.46151572465896606,6008000,1.5607793509960175,1914
75200,0.08164726197719574,1.10469651222229,0.28043556213378906,6016000,1.0895205640699714,1914
75300,7.325325012207031,1.1972883939743042,0.944793812930584,6024000,-4.808170206472278,1914
75400,0.4583107829093933,1.2551956176757812,0.8446259498596191,6032000,0.26229827627539637,1914
75500,0.23962819576263428,0.9517048001289368,0.24906951189041138,6040000,1.350788450986147,1914
75600,0.025479525327682495,1.39814031124115,-0.3907433748245239,6048000,1.0264692530035973,1914
75700,0.09883856028318405,1.1297969818115234,0.8177847862243652,6056000,1.513159777224064,1914
75800,0.1849924772977829,0.9936784505844116,0.7157393097877502,6064000,0.5847767926752567,1914
75900,1.0208054780960083,1.4318015575408936,0.5353083908557892,6072000,0.4851902201771736,1914
76000,0.5661424398422241,1.2019412517547607,-2.8448822498321533,6080000,0.9139620698988438,1914
76100,2.1834006309509277,1.1281465291976929,-0.04458129405975342,6088000,2.1342238590121267,1914
76200,0.01197829656302929,1.6523220539093018,0.7787861227989197,6096000,1.2015903994441033,1914
76300,0.06434789299964905,1.1606061458587646,0.5801262259483337,6104000,1.3452585697174073,1915
76400,0.05804440379142761,1.1975561380386353,0.4407491683959961,6112000,1.652104924619198,1915
76500,0.3966142237186432,1.466415524482727,0.28745031356811523,6120000,0.8528033167123794,1915
76600,2.5312485694885254,1.2069456577301025,0.5588231682777405,6128000,2.816790644824505,1915
76700,0.08374456316232681,0.9884597659111023,0.9567843303084373,6136000,2.0876771405339243,1915
76800,0.06435642391443253,0.9842966198921204,0.707344651222229,6144000,0.8725893508642912,1915
76900,0.031711891293525696,1.0987732410430908,0.4218483567237854,6152000,0.9833164980635047,1915
77000,13.232083320617676,0.8874505758285522,-0.3960174322128296,6160000,3.550793731957674,1915
77100,0.312757283449173,0.8033499717712402,0.26313167810440063,6168000,0.7503520503640175,1915
77200,3.6915035247802734,0.8255189657211304,0.5311070084571838,6176000,3.7401837378740312,1915
77300,0.5114980936050415,1.3162648677825928,0.7621781527996063,6184000,1.7213696114718915,1916
77400,0.6048723459243774,0.695515513420105,0.45880013704299927,6192000,0.3987498955801129,1916
77500,2.237353801727295,0.9174208641052246,0.7851260006427765,6200000,3.0456789806485176,1916
77600,9.352071762084961,0.844756007194519,0.6780266463756561,6208000,-3.5916519336402417,1916
77700,0.08774012327194214,1.4615246057510376,0.6184548437595367,6216000,1.4195914439857007,1916
77800,0.2134847193956375,0.993770956993103,0.6132122576236725,6224000,1.5343869209289551,1916
77900,12.463545799255371,0.8866051435470581,0.6252297163009644,6232000,4.819759055972099,1916
78000,0.026461968198418617,1.2182133197784424,0.9478721730411053,6240000,1.5093501411378383,1916
78100,0.4217248857021332,1.0649724006652832,-0.29288244247436523,6248000,0.9955900281667709,1916
78200,0.19054420292377472,1.3720333576202393,-0.43583405017852783,6256000,0.960274801403284,1916
78300,0.06693298369646072,1.4773657321929932,0.9661500491201878,6264000,0.651149520277977,1916
78400,0.013080144301056862,1.553344964981079,0.236555278301239,6272000,1.3232352688908577,1916
78500,1.4722774028778076,1.0945801734924316,0.5275377929210663,6280000,1.9677519425749779,1916
78600,0.05391409993171692,1.265242099761963,0.787973552942276,6288000,1.5032063633203507,1916
78700,0.07968974113464355,1.26072096824646,0.24102556705474854,6296000,1.1812373958528042,1916
78800,0.07784387469291687,1.3010358810424805,-0.07688987255096436,6304000,1.4042567543685436,1916
78900,0.14771108329296112,1.3350000381469727,0.2599729895591736,6312000,1.059770977497101,1916
79000,1.7347300052642822,0.9942843317985535,0.32871413230895996,6320000,1.759754729270935,1916
79100,0.03628269210457802,1.4883421659469604,0.5353042185306549,6328000,1.407593772560358,1916
79200,0.0661628320813179,1.6216617822647095,0.5408238172531128,6336000,1.4510478243231772,1916
79300,0.18542596697807312,1.3746531009674072,0.5319562554359436,6344000,1.9143139943480492,1916
79400,1.7603018283843994,1.1984198093414307,0.5066892206668854,6352000,0.33594964668154714,1916
79500,0.09189094603061676,1.276002287864685,0.2707693576812744,6360000,1.2661913864314556,1916
79600,0.04958287253975868,1.6931579113006592,0.36289817094802856,6368000,0.9654213696718216,1916
79700,0.010571794584393501,1.548280119895935,0.7997612208127975,6376000,0.9180845624767244,1916
79800,0.2364058941602707,1.4938552379608154,0.41780906915664673,6384000,0.7954933524131775,1916
79900,0.08626976609230042,1.7160142660140991,0.3469700217247009,6392000,1.335937859863043,1916
80000,0.17761024832725525,1.3831840753555298,0.8451501578092575,6400000,1.8071944519877434,1916
80100,0.3203248977661133,0.7564100027084351,0.6959100067615509,6408000,0.3724375877529383,1916
80200,0.015498173423111439,1.4087207317352295,0.001574397087097168,6416000,1.201619351655245,1916
80300,0.3284655809402466,1.0703216791152954,0.857487142086029,6424000,2.2898497581481934,1916
80400,0.6318423748016357,0.8224568367004395,0.7590153068304062,6432000,2.713382451236248,1916
80500,3.01960825920105,1.2171623706817627,0.10370427370071411,6440000,0.41974618285894394,1916
80600,0.73308926820755,0.9097732305526733,0.7082937657833099,6448000,-0.13629290275275707,1916
80700,0.1712837517261505,1.0362908840179443,0.10713160037994385,6456000,0.9712064310908317,1916
80800,0.12249461561441422,1.470233678817749,0.8782206326723099,6464000,0.5590719312429429,1916
80900,0.1562950164079666,1.0095853805541992,0.6837731301784515,6472000,0.7055060334037989,1916
81000,0.18511731922626495,1.1436411142349243,0.38885968923568726,6480000,1.4800444446504115,1917
81100,0.11925996840000153,1.4473637342453003,0.9265264272689819,6488000,0.30990279633551837,1917
81200,0.07614526897668839,0.9123460650444031,0.8208217173814774,6496000,1.241555892676115,1917
81300,1.2658430337905884,1.0688230991363525,0.7152908146381378,6504000,3.0829905554652215,1917
81400,0.6877723932266235,1.2017463445663452,0.8735837787389755,6512000,2.9971848890185355,1917
81500,0.022067412734031677,1.3563615083694458,0.8617687076330185,6520000,1.3909383538179099,1917
81600,0.24899013340473175,1.2198492288589478,0.7514830380678177,6528000,0.49714905470609666,1917
81700,0.634949266910553,1.0026113986968994,0.9259764105081558,6536000,3.1425958327949046,1917
81800,0.14668098092079163,1.110101580619812,0.7579585909843445,6544000,1.249872100353241,1917
81900,0.05560110881924629,1.4396183490753174,0.9529876485466957,6552000,1.9207323789596558,1917
82000,0.5614444017410278,1.2888636589050293,0.832213506102562,6560000,2.6460962653160096,1917
82100,0.428630530834198,1.1598886251449585,0.4767138361930847,6568000,2.15720682144165,1917
82200,0.47297579050064087,1.1145455837249756,0.8632185906171799,6576000,2.439258413016796,1917
82300,0.6383997797966003,1.0010573863983154,0.6665207743644714,6584000,0.724827017635107,1917
82400,2.8725650310516357,0.97308349609375,0.7737076431512833,6592000,-1.0339685706421733,1916
82500,4.415154933929443,1.0483663082122803,0.9834344070404768,6600000,11.04653920531273,1917
82600,0.34408795833587646,1.1950271129608154,0.7582324743270874,6608000,1.9680474042892455,1917
82700,22.637508392333984,1.4195131063461304,0.8590188175439835,6616000,-4.566212069988251,1917
82800,3.32804799079895,0.6883575320243835,0.9360471591353416,6624000,7.0399981662631035,1917
82900,0.22230330109596252,1.1297478675842285,0.9785355199128389,6632000,3.675138085335493,1917
83000,3.8065085411071777,0.9570072889328003,0.8794604986906052,6640000,6.934281837940216,1917
83100,0.20376865565776825,1.201026201248169,0.7932523339986801,6648000,1.8938134424388409,1917
83200,0.7167591452598572,1.355944275856018,0.9924622122198343,6656000,-2.1132243644446134,1917
