fps,policy_entropy,nupdates,total_timesteps,value_loss,avg reward,explained_variance
1986,1.6621417999267578,61500,4920000,0.018340924754738808,1.8490127298980952,0.980194017291069
1986,1.6386730670928955,61600,4928000,0.04493165761232376,1.9376689076423645,0.9655427187681198
1986,1.584222435951233,61700,4936000,0.054583728313446045,2.0832569820806386,0.8745352625846863
1986,1.5913512706756592,61800,4944000,0.024911124259233475,2.314517822675407,0.9528259672224522
1987,1.6456397771835327,61900,4952000,0.030024677515029907,2.0632448113523423,0.9684103056788445
1987,1.6109812259674072,62000,4960000,0.0664580762386322,2.4594284487888216,0.9292144402861595
1987,1.6656343936920166,62100,4968000,0.02764235995709896,1.756939920433797,0.9723514970391989
1987,1.649104356765747,62200,4976000,0.024621328338980675,1.893774321861565,0.9735584612935781
1987,1.6292991638183594,62300,4984000,0.024265669286251068,2.4072073452174663,0.9655343107879162
1987,1.6267578601837158,62400,4992000,0.0405590645968914,1.9958747141063213,0.9147147163748741
1987,1.6108468770980835,62500,5000000,0.019398340955376625,2.2209998350124804,0.9809725377708673
1987,1.660651445388794,62600,5008000,0.021281767636537552,2.0778929859399797,0.9669521674513817
1987,1.680772066116333,62700,5016000,0.01439385861158371,2.3300637386739256,0.9738047085702419
1988,1.6773366928100586,62800,5024000,0.01617543399333954,1.8972621027380228,0.9632973074913025
1988,1.6338207721710205,62900,5032000,0.0205875001847744,1.9430739410221576,0.9818921498954296
1988,1.7013345956802368,63000,5040000,0.02940446138381958,1.4719715628772974,0.902251660823822
1988,1.6773765087127686,63100,5048000,0.01923804171383381,1.932287222146988,0.9777455944567919
1988,1.627139687538147,63200,5056000,0.047374177724123,2.2524399153888224,0.8753235563635826
1989,1.644862413406372,63300,5064000,0.013570192269980907,2.1590333499014376,0.9781851712614298
1989,1.6195755004882812,63400,5072000,0.06230192258954048,2.542696757987142,0.8590965121984482
1989,1.5880918502807617,63500,5080000,0.07363568246364594,1.9153717728331685,0.9259408712387085
1989,1.7208484411239624,63600,5088000,0.07940618693828583,1.4280161736533046,0.8042808324098587
1989,1.5854402780532837,63700,5096000,0.075190469622612,2.684785929322243,0.9055029079318047
1989,1.6469703912734985,63800,5104000,0.06572577357292175,2.30005956615787,0.9437628425657749
1989,1.6554456949234009,63900,5112000,0.022071683779358864,1.4359725505346432,0.9697488751262426
1990,1.501786470413208,64000,5120000,0.050635553896427155,2.4254291504621506,0.9268040508031845
1990,1.6448854207992554,64100,5128000,0.013968117535114288,1.6827290749177337,0.97573521733284
1990,1.6434080600738525,64200,5136000,0.010943645611405373,1.92086484991014,0.9848691103979945
1990,1.6719608306884766,64300,5144000,0.03853035718202591,2.102760574966669,0.9191477671265602
1990,1.6358318328857422,64400,5152000,0.041738323867321014,1.9342168857809157,0.9758818726986647
1990,1.64492666721344,64500,5160000,0.01242436096072197,1.7904155268333852,0.9917588075622916
1990,1.6864078044891357,64600,5168000,0.0215644221752882,1.9093966280575843,0.9804284851998091
1990,1.655779242515564,64700,5176000,0.035128429532051086,2.288364449888468,0.9521629102528095
1991,1.6598167419433594,64800,5184000,0.020673474296927452,2.2945657186210155,0.9660698473453522
1991,1.6211150884628296,64900,5192000,0.016182074323296547,1.9041488215327262,0.9525735080242157
1991,1.6667972803115845,65000,5200000,0.027878906577825546,2.1058149501681327,0.9461739249527454
1991,1.6232852935791016,65100,5208000,0.08780339360237122,1.969270209595561,0.8834148421883583
1991,1.618412733078003,65200,5216000,0.033799558877944946,2.5828196495771407,0.973124323412776
1991,1.6210267543792725,65300,5224000,0.020543551072478294,2.301633613416925,0.9803965073078871
1991,1.690603256225586,65400,5232000,0.051852304488420486,1.630188994668424,0.9336929023265839
1992,1.653817892074585,65500,5240000,0.006867418996989727,1.8132077910006046,0.9937969944439828
1992,1.6647469997406006,65600,5248000,0.01949409209191799,1.8141201838850975,0.9551154710352421
1992,1.5957212448120117,65700,5256000,0.018229153007268906,2.1205310456454756,0.979518610984087
1992,1.6466033458709717,65800,5264000,0.12964719533920288,2.6737281708046794,0.885253556072712
1992,1.545159101486206,65900,5272000,0.025803217664361,1.8667126609012485,0.9616902880370617
1992,1.6123778820037842,66000,5280000,0.017950018867850304,1.8984697033651172,0.9554966874420643
1992,1.543983817100525,66100,5288000,0.04155358672142029,2.5597892666235564,0.9689203016459942
1992,1.6425727605819702,66200,5296000,0.034875791519880295,1.9398046999238432,0.9591960497200489
1993,1.6588046550750732,66300,5304000,0.004614918492734432,1.7874508216395042,0.9930460387840867
1992,1.5293594598770142,66400,5312000,0.04376590996980667,2.398637501709163,0.9624049365520477
1992,1.494278907775879,66500,5320000,0.020556684583425522,2.298850317869801,0.9799882285296917
1992,1.6149749755859375,66600,5328000,0.08668429404497147,1.8780617509037256,0.9214299023151398
1992,1.6194270849227905,66700,5336000,0.020832862704992294,2.0146866180468352,0.9796077068895102
1992,1.7144863605499268,66800,5344000,0.0499831959605217,1.8806082852184773,0.9387058205902576
1992,1.6695811748504639,66900,5352000,0.039670009166002274,2.451430145278573,0.9589559733867645
1993,1.6256107091903687,67000,5360000,0.01644452102482319,1.2832066858187319,0.9799251854419708
1993,1.6448745727539062,67100,5368000,0.007641735021024942,1.7895084604620934,0.9907760340720415
1993,1.6865228414535522,67200,5376000,0.03585918992757797,1.9212793927639722,0.9691331256181002
1992,1.567967176437378,67300,5384000,0.039144761860370636,2.8756969034671784,0.9483045674860477
1993,1.6836700439453125,67400,5392000,0.031406331807374954,1.283481150586158,0.9382416270673275
1993,1.6540082693099976,67500,5400000,0.033966802060604095,1.8356438253074885,0.9386863559484482
1993,1.6101016998291016,67600,5408000,0.014114920981228352,1.7993287863209844,0.9863150985911489
1993,1.6493768692016602,67700,5416000,0.040011875331401825,2.3867959383875132,0.9293171167373657
1993,1.556206226348877,67800,5424000,0.10065968334674835,2.4248933143913747,0.8770555704832077
1993,1.6110893487930298,67900,5432000,0.03232896327972412,1.7856385451741517,0.9369238615036011
1994,1.6508868932724,68000,5440000,0.017210576683282852,2.326542127877474,0.9493203051388264
1994,1.6441478729248047,68100,5448000,0.04443413391709328,1.9844341207295657,0.9460067003965378
1994,1.6622123718261719,68200,5456000,0.023632986471056938,1.6283785415347665,0.9688794761896133
1994,1.5834250450134277,68300,5464000,0.02688663825392723,2.560368876904249,0.9577885083854198
1994,1.6578845977783203,68400,5472000,0.012243228033185005,2.2440888665616514,0.9852661397308111
1994,1.6419780254364014,68500,5480000,0.02436722442507744,2.3829668194055555,0.9671371765434742
1995,1.6850879192352295,68600,5488000,0.004579348489642143,1.251700181234628,0.9848207524046302
1995,1.6181981563568115,68700,5496000,0.021010402590036392,1.6718443886376917,0.9669584669172764
1995,1.5876542329788208,68800,5504000,0.05481506511569023,2.296349649876356,0.9220835044980049
1995,1.6072629690170288,68900,5512000,0.08906649053096771,2.0762631252408026,0.8575656861066818
1995,1.65576171875,69000,5520000,0.04335717111825943,1.9981690131127834,0.9300521463155746
1995,1.6020581722259521,69100,5528000,0.014608489349484444,1.4435195489088073,0.9799248799681664
1995,1.624707818031311,69200,5536000,0.030486052855849266,1.9310787580907345,0.9553087279200554
1995,1.6419795751571655,69300,5544000,0.03199301287531853,1.9377741866512224,0.9527921453118324
1996,1.5726902484893799,69400,5552000,0.06683407723903656,2.3090433000586925,0.9601469002664089
1996,1.5745657682418823,69500,5560000,0.049842432141304016,2.3990528114140033,0.8928239643573761
1996,1.5986442565917969,69600,5568000,0.054637737572193146,2.4986038438975813,0.9228609129786491
1996,1.54640793800354,69700,5576000,0.04311522841453552,1.8939350020140409,0.9046019911766052
1996,1.602250099182129,69800,5584000,0.04802507162094116,2.1598563220351936,0.9527831673622131
1996,1.5699636936187744,69900,5592000,0.021145664155483246,1.9919388897716999,0.975398350507021
1996,1.5336846113204956,70000,5600000,0.018898390233516693,2.218803089670837,0.9591516479849815
1996,1.6575500965118408,70100,5608000,0.024174224585294724,1.4689747583121062,0.9715800583362579
1997,1.5641777515411377,70200,5616000,0.04468651860952377,2.389358866214752,0.9351979717612267
1997,1.6084785461425781,70300,5624000,0.03562210500240326,1.421376146748662,0.9239094778895378
1997,1.6144710779190063,70400,5632000,0.01927867718040943,1.6416754574514925,0.984356202185154
1997,1.6261794567108154,70500,5640000,0.01620614156126976,2.263900689501315,0.9879316631704569
1997,1.6140129566192627,70600,5648000,0.018808646127581596,1.8832091599702836,0.9742523171007633
1997,1.5858981609344482,70700,5656000,0.0685783177614212,2.1681734288111327,0.9173831194639206
1997,1.6266565322875977,70800,5664000,0.0102163041010499,2.3184220246970653,0.9855331992730498
1997,1.6889307498931885,70900,5672000,0.02104846015572548,1.8181418674066663,0.9698585607111454
1998,1.6354782581329346,71000,5680000,0.013322891667485237,1.8718699797987939,0.9823910109698772
1998,1.5062147378921509,71100,5688000,0.018533607944846153,2.786102336132899,0.9850631589069963
1998,1.620826005935669,71200,5696000,0.018910493701696396,2.265283223986626,0.9829412437975407
1998,1.5567283630371094,71300,5704000,0.006138774566352367,1.6548435572534799,0.9909221855923533
1998,1.6174169778823853,71400,5712000,0.03907141089439392,2.2590770406648515,0.970509385690093
1998,1.6058613061904907,71500,5720000,0.038835011422634125,2.5708520928397776,0.9687545765191317
1998,1.5645692348480225,71600,5728000,0.03469215705990791,2.3840827339794486,0.9496186040341854
1999,1.5462617874145508,71700,5736000,0.09712432324886322,1.801269652316114,0.8758025020360947
1999,1.5725194215774536,71800,5744000,0.048217881470918655,2.09576624147594,0.8801515176892281
1999,1.6475626230239868,71900,5752000,0.028727149590849876,1.938531508296728,0.901752158999443
1999,1.6404705047607422,72000,5760000,0.030675599351525307,2.2618077944964172,0.9522411786019802
1999,1.6243083477020264,72100,5768000,0.05400081351399422,1.9846787158399821,0.9233014136552811
1999,1.6433082818984985,72200,5776000,0.019725512713193893,1.6409362152218818,0.9656572192907333
1999,1.6347992420196533,72300,5784000,0.015321796759963036,1.8626097857952117,0.9784175101667643
1999,1.6345984935760498,72400,5792000,0.033321503549814224,2.1891739647835493,0.9725968074053526
1999,1.687269926071167,72500,5800000,0.015196122229099274,1.8198241801932453,0.9880773881450295
2000,1.6098483800888062,72600,5808000,0.05114583298563957,2.3706952571868896,0.895222581923008
2000,1.5873594284057617,72700,5816000,0.05927879735827446,2.0610941376537086,0.9202169328927994
2000,1.6639235019683838,72800,5824000,0.025250595062971115,1.992394460644573,0.916195347905159
2000,1.6695191860198975,72900,5832000,0.03563462942838669,1.9530177034437657,0.9445946216583252
2000,1.6372750997543335,73000,5840000,0.036418814212083817,1.7924700442701578,0.9724114574491978
2000,1.6116430759429932,73100,5848000,0.12644627690315247,2.207571412064135,0.8506749272346497
2000,1.5501370429992676,73200,5856000,0.03594847396016121,2.3262308962643146,0.895601712167263
2000,1.6089096069335938,73300,5864000,0.04162416607141495,2.2338784568011762,0.9715017098933458
2000,1.6045467853546143,73400,5872000,0.06797666847705841,2.414226671680808,0.9082662090659142
2000,1.6161549091339111,73500,5880000,0.06674286723136902,1.835209112521261,0.9353225603699684
2000,1.6639915704727173,73600,5888000,0.026204269379377365,2.1572739540133625,0.9674795269966125
2000,1.6756023168563843,73700,5896000,0.01616077683866024,1.87729091119254,0.9747442975640297
2000,1.6233514547348022,73800,5904000,0.02705245092511177,1.9221133306622504,0.9494946785271168
2000,1.6388218402862549,73900,5912000,0.008683336898684502,2.0651425695046783,0.9817827716469765
2001,1.6347639560699463,74000,5920000,0.024346288293600082,2.309063880814938,0.9749600924551487
2001,1.6128870248794556,74100,5928000,0.034181397408246994,2.534366612881422,0.9491646662354469
2001,1.6412805318832397,74200,5936000,0.03345871716737747,2.71867623180151,0.9485334604978561
2001,1.6469647884368896,74300,5944000,0.030222002416849136,2.1114598963409663,0.9814673606306314
2001,1.612749695777893,74400,5952000,0.02925492264330387,2.6990357395261526,0.9759272783994675
2001,1.689244031906128,74500,5960000,0.0543338879942894,1.8884691026061773,0.9373807534575462
2001,1.6872020959854126,74600,5968000,0.027468238025903702,1.8629537855740637,0.9782147668302059
2001,1.5950279235839844,74700,5976000,0.029651233926415443,2.6906971205491574,0.9598442055284977
2001,1.5582666397094727,74800,5984000,0.03712720796465874,2.369946312531829,0.9104065448045731
2001,1.6308742761611938,74900,5992000,0.0908547043800354,2.1591084824874995,0.9164751395583153
2001,1.6726696491241455,75000,6000000,0.03312910720705986,1.8697560857981443,0.9652728214859962
2001,1.6744587421417236,75100,6008000,0.05124584957957268,2.3424826439470054,0.9158907607197762
2001,1.6532844305038452,75200,6016000,0.04555346816778183,2.4192186491563916,0.9486512467265129
2001,1.6744682788848877,75300,6024000,0.031143013387918472,2.347260470688343,0.9651138596236706
2002,1.6988801956176758,75400,6032000,0.016389602795243263,2.1289902802556755,0.956963337957859
2002,1.6824382543563843,75500,6040000,0.016940433531999588,2.076798546500504,0.9768979232758284
2002,1.6424026489257812,75600,6048000,0.02875668928027153,2.405569073557854,0.9491017498075962
2002,1.5953664779663086,75700,6056000,0.008597738109529018,2.41765610575676,0.9898980548605323
2002,1.6811797618865967,75800,6064000,0.012083818204700947,2.1883893984369935,0.9910370064899325
2002,1.6640186309814453,75900,6072000,0.015362052246928215,1.8711237736046313,0.9890921758487821
2002,1.5945180654525757,76000,6080000,0.1770472228527069,2.7383509327657523,0.8937472626566887
2003,1.681976318359375,76100,6088000,0.007833012379705906,1.9155508203431963,0.9944253200665116
2003,1.671531081199646,76200,6096000,0.02882620133459568,2.166943124681711,0.9367148727178574
2003,1.645223617553711,76300,6104000,0.1053958535194397,2.1844700114801525,0.8684217482805252
2003,1.5856291055679321,76400,6112000,0.029397737234830856,2.653530979156494,0.9638519920408726
2003,1.655295729637146,76500,6120000,0.06407766044139862,2.005432768771425,0.9011846482753754
2003,1.5051895380020142,76600,6128000,0.022174060344696045,2.3186901185661553,0.9772398099303246
2003,1.645729422569275,76700,6136000,0.036874864250421524,1.827570091187954,0.9569111242890358
2003,1.6964313983917236,76800,6144000,0.015763122588396072,1.9994427099823953,0.9751538820564747
2003,1.5857654809951782,76900,6152000,0.02455131523311138,2.6255924680270253,0.9730526264756918
2003,1.6122297048568726,77000,6160000,0.01481278520077467,2.5084601365961134,0.9852256067097187
2003,1.5556533336639404,77100,6168000,0.01950346678495407,2.121994029171765,0.9756838772445917
2003,1.5737991333007812,77200,6176000,0.07328023761510849,2.64315500035882,0.9257005378603935
2004,1.6596200466156006,77300,6184000,0.05355142802000046,1.9250549841672182,0.9126028120517731
2004,1.5714062452316284,77400,6192000,0.019476214423775673,2.2636026948690415,0.9716848190873861
2004,1.5661417245864868,77500,6200000,0.012692248448729515,1.4294811998959631,0.9756358545273542
2004,1.4620457887649536,77600,6208000,0.04440272971987724,2.8867365388199686,0.9367958307266235
2004,1.473923921585083,77700,6216000,0.017137188464403152,2.4222433373397507,0.9814614988863468
2004,1.6612281799316406,77800,6224000,0.02051776833832264,1.5175782214850186,0.9712492246180773
2004,1.6326320171356201,77900,6232000,0.019208040088415146,2.359312992170453,0.9823648445308208
2004,1.647783875465393,78000,6240000,0.04612991213798523,2.285186218377203,0.9465296864509583
2005,1.6273658275604248,78100,6248000,0.022808602079749107,2.468725234642625,0.9790074601769447
2005,1.6509201526641846,78200,6256000,0.034223008900880814,2.125395321659744,0.961292739957571
2005,1.5792137384414673,78300,6264000,0.026030579581856728,2.593408063799143,0.9568967930972576
2005,1.6848857402801514,78400,6272000,0.0975906103849411,1.644652657955885,0.8469850271940231
2005,1.5244783163070679,78500,6280000,0.08174359053373337,2.4676929146051405,0.8920441269874573
2005,1.6461479663848877,78600,6288000,0.029457246884703636,1.7077463330700993,0.9499958120286465
2005,1.6799815893173218,78700,6296000,0.0061332182958722115,1.8918756511062385,0.9930253541097045
2005,1.6705840826034546,78800,6304000,0.05475379899144173,2.211114747822285,0.9129790142178535
2005,1.6604125499725342,78900,6312000,0.0401734858751297,1.7698352372739463,0.9490001350641251
2006,1.5817970037460327,79000,6320000,0.039466261863708496,2.338754791766405,0.9455141499638557
2006,1.5981823205947876,79100,6328000,0.02080235257744789,1.9454169273376465,0.9731794353574514
2006,1.650326132774353,79200,6336000,0.02571558952331543,2.210202444763854,0.9659675136208534
2006,1.5601035356521606,79300,6344000,0.02631375566124916,1.8921272753737868,0.9611303396522999
2006,1.6449062824249268,79400,6352000,0.016856268048286438,1.9323911279439927,0.979172695428133
2006,1.6300890445709229,79500,6360000,0.020772164687514305,1.876868938654661,0.9447920098900795
2006,1.5831050872802734,79600,6368000,0.032985325902700424,1.9663169679231942,0.9672204479575157
2006,1.5871446132659912,79700,6376000,0.031015152111649513,2.8445670038461683,0.9530769698321819
2007,1.6309760808944702,79800,6384000,0.029085714370012283,2.4685651756823064,0.9462434723973274
2007,1.5799801349639893,79900,6392000,0.1648295819759369,2.390259615355171,0.8551392257213593
2007,1.5970696210861206,80000,6400000,0.028444403782486916,2.263359908759594,0.9512946344912052
2007,1.6104328632354736,80100,6408000,0.0627019852399826,2.0417383547872303,0.856842115521431
2007,1.6156715154647827,80200,6416000,0.010284853167831898,1.978977895900607,0.98943489510566
2007,1.5651345252990723,80300,6424000,0.04463786631822586,3.004321304708719,0.9688676875084639
2007,1.5349514484405518,80400,6432000,0.009491792879998684,1.9754758499562741,0.9899165825918317
2007,1.5073682069778442,80500,6440000,0.02197112888097763,2.4326801124960182,0.9806316029280424
2007,1.5150045156478882,80600,6448000,0.03768622502684593,2.2048120957799258,0.9480909071862698
2007,1.4703468084335327,80700,6456000,0.05750720947980881,2.591601599752903,0.9596188738942146
2007,1.5681886672973633,80800,6464000,0.1716683804988861,2.031012825667858,0.8040476739406586
2007,1.5419236421585083,80900,6472000,0.05287023261189461,2.9839304357767107,0.9490888118743896
2007,1.529099702835083,81000,6480000,0.019131416454911232,2.191512561403215,0.986533940769732
2007,1.5378919839859009,81100,6488000,0.021700244396924973,2.451498135738075,0.9840165227651596
2008,1.5215553045272827,81200,6496000,0.018364228308200836,2.411679990729317,0.9901301385834813
2008,1.5762137174606323,81300,6504000,0.04047476127743721,2.314306582370773,0.9544855244457722
2008,1.5304505825042725,81400,6512000,0.018485374748706818,2.9641047447919844,0.9858605731278658
2008,1.5469675064086914,81500,6520000,0.03101089596748352,2.4843387193977833,0.9546013250946999
2008,1.6353015899658203,81600,6528000,0.052568309009075165,2.260082950256765,0.9573118761181831
2008,1.5604549646377563,81700,6536000,0.07557611912488937,2.5676974544301627,0.9049535915255547
2008,1.5383036136627197,81800,6544000,0.02966279163956642,2.0727660901844502,0.9508528336882591
2008,1.6137850284576416,81900,6552000,0.01855296455323696,2.3007567258551718,0.985674032010138
2008,1.5262362957000732,82000,6560000,0.017891714349389076,2.6925020523369314,0.9709473196417093
2008,1.606848955154419,82100,6568000,0.017713654786348343,2.25703339651227,0.9779680129140615
2008,1.7158321142196655,82200,6576000,0.008157042786478996,1.2165417849086224,0.9838230200111866
2008,1.5142309665679932,82300,6584000,0.06699331104755402,3.373270967975259,0.9753667693585157
2008,1.5201860666275024,82400,6592000,0.03696461766958237,2.2321494214236735,0.9551468789577484
2008,1.6262956857681274,82500,6600000,0.05350016802549362,1.9549042344093324,0.9643348939716816
2008,1.6096382141113281,82600,6608000,0.02023434452712536,2.009897727891803,0.9770611245185137
2009,1.6494674682617188,82700,6616000,0.024297412484884262,1.871565604954958,0.9453490488231182
2009,1.6458247900009155,82800,6624000,0.0079303327947855,1.8240703068673612,0.993178229779005
2009,1.5224815607070923,82900,6632000,0.06944241374731064,2.2688423447310924,0.9284876435995102
2009,1.5649487972259521,83000,6640000,0.03478851169347763,3.0804642647504807,0.9655710384249687
2009,1.6554864645004272,83100,6648000,0.03971964120864868,1.7184406187385322,0.9023664519190788
2009,1.6066890954971313,83200,6656000,0.03285905346274376,2.327439794689417,0.9339867606759071
2009,1.6348222494125366,83300,6664000,0.009371103718876839,1.896701702941209,0.9865768058225513
2009,1.6189095973968506,83400,6672000,0.016857635229825974,2.039956430345774,0.9824793860316277
2009,1.581756830215454,83500,6680000,0.039213307201862335,2.0254680258221924,0.9549587666988373
2009,1.591257095336914,83600,6688000,0.028042960911989212,2.4424655094742773,0.9678239822387695
2009,1.530226469039917,83700,6696000,0.04971585422754288,2.3124218029901384,0.9459221325814724
2009,1.6543118953704834,83800,6704000,0.0322793647646904,2.3472110833972692,0.9676264300942421
2009,1.6735169887542725,83900,6712000,0.013404376804828644,1.761386191053316,0.9779609572142363
2009,1.5861138105392456,84000,6720000,0.022025438025593758,2.750049328804016,0.9777377378195524
2009,1.6963268518447876,84100,6728000,0.0263524167239666,2.2495013043284415,0.9732199963182211
2009,1.602394461631775,84200,6736000,0.011679361574351788,1.935755005478859,0.9868175955489278
2009,1.6744168996810913,84300,6744000,0.023464087396860123,2.282571054226719,0.978093583136797
2009,1.6607786417007446,84400,6752000,0.14073479175567627,1.9502732746303082,0.8162073791027069
2009,1.6023666858673096,84500,6760000,0.018439678475260735,2.374558939784765,0.9790449980646372
2009,1.6375837326049805,84600,6768000,0.008192098699510098,1.6356529757380485,0.9851943776011467
2010,1.611891508102417,84700,6776000,0.02302125096321106,2.6853682354092596,0.979967724531889
2010,1.6092599630355835,84800,6784000,0.011025667190551758,1.7326945770531892,0.9804272577166557
2010,1.574827790260315,84900,6792000,0.03601223602890968,2.2170393150299788,0.9547389857470989
2010,1.5900359153747559,85000,6800000,0.03706565871834755,2.168029641872272,0.9647079706192017
2010,1.6558430194854736,85100,6808000,0.015149913728237152,1.9201925650238991,0.9826153311878443
2010,1.5871247053146362,85200,6816000,0.02511708438396454,2.732579675060697,0.9859275706112385
2010,1.575602650642395,85300,6824000,0.025715623050928116,2.6254311431199313,0.9736724682152271
2010,1.6447948217391968,85400,6832000,0.012543624266982079,2.4120307244360446,0.9622710607945919
2010,1.5953409671783447,85500,6840000,0.02384107932448387,2.276293709129095,0.9611655250191689
2010,1.5988458395004272,85600,6848000,0.02653173729777336,2.286164655536413,0.9247442856431007
2011,1.6144832372665405,85700,6856000,0.03183145076036453,1.9810950425453484,0.9673157371580601
2011,1.6036713123321533,85800,6864000,0.025550061836838722,2.5189038645476103,0.9726611487567425
2011,1.5999252796173096,85900,6872000,0.02191045507788658,2.429589864611626,0.9782856162637472
2011,1.6055549383163452,86000,6880000,0.07964859157800674,2.6775325080379844,0.9370120316743851
2011,1.6186416149139404,86100,6888000,0.0077766492031514645,2.2174739215057344,0.9914226485416293
2011,1.6571391820907593,86200,6896000,0.07271342724561691,1.7941431909799577,0.9014735519886017
2011,1.5541411638259888,86300,6904000,0.047494594007730484,2.5555994527414443,0.9610844366252422
2011,1.6288909912109375,86400,6912000,0.04013611376285553,2.8958672118140383,0.9617589078843594
2011,1.6209964752197266,86500,6920000,0.020861292257905006,1.8368354266567621,0.9659900963306427
2012,1.6334575414657593,86600,6928000,0.028919029980897903,2.36685703843832,0.9672119580209255
2012,1.6360660791397095,86700,6936000,0.14235801994800568,2.2795810459181665,0.8888494074344635
2012,1.571737289428711,86800,6944000,0.015638593584299088,2.3722184743732213,0.9910525707527995
2012,1.6271553039550781,86900,6952000,0.009997507557272911,2.2819843612611295,0.9906231500208378
2012,1.6445688009262085,87000,6960000,0.015066740103065968,2.2844646751880644,0.9849832598119974
2012,1.5959627628326416,87100,6968000,0.023290883749723434,2.2274924371391536,0.9751136507838964
2012,1.6480224132537842,87200,6976000,0.01400461234152317,2.4490695647895335,0.9816734623163939
2012,1.6139490604400635,87300,6984000,0.029293254017829895,2.231003174930811,0.9628985449671745
2012,1.5928326845169067,87400,6992000,0.02464231476187706,2.512046219781041,0.9785705599933863
2012,1.5916365385055542,87500,7000000,0.030509334057569504,2.699294229596853,0.9488629661500454
2013,1.6496349573135376,87600,7008000,0.18577814102172852,1.5353380370885135,0.7419750094413757
2013,1.5631951093673706,87700,7016000,0.023540498688817024,2.46531077362597,0.9796865750104189
2013,1.5798091888427734,87800,7024000,0.024252070114016533,2.1747476901859044,0.9661420211195946
2013,1.5896087884902954,87900,7032000,0.03050140105187893,2.529949673265219,0.9642617218196392
2013,1.6315927505493164,88000,7040000,0.016071999445557594,1.818913680780679,0.9726295042783022
2013,1.59684157371521,88100,7048000,0.013191242702305317,1.8241163131780922,0.9675546772778034
2013,1.630953073501587,88200,7056000,0.01562514528632164,2.108534695801791,0.9870672542601824
2013,1.518165946006775,88300,7064000,0.018341783434152603,2.636288197990507,0.9806244596838951
2013,1.500044584274292,88400,7072000,0.07061726599931717,2.2104310557246207,0.9307689368724823
2013,1.5614591836929321,88500,7080000,0.014116242527961731,2.0080585341900585,0.9858304308727384
2013,1.6480162143707275,88600,7088000,0.01455092616379261,2.3202465919777753,0.9773567281663418
2013,1.609796166419983,88700,7096000,0.045294422656297684,2.232219191081822,0.9430616423487663
2013,1.6668479442596436,88800,7104000,0.005993497092276812,1.685284588020295,0.9943503420799971
2013,1.520646095275879,88900,7112000,0.02383597381412983,2.6390136372298003,0.9778036773204803
2014,1.638048529624939,89000,7120000,0.012775616720318794,1.7646347371395676,0.9898905428126454
2014,1.5025243759155273,89100,7128000,0.01779254525899887,2.653629469498992,0.9860373493283987
2014,1.5910438299179077,89200,7136000,0.07845498621463776,2.2054311376065017,0.8930121436715126
2014,1.6397192478179932,89300,7144000,0.031177842989563942,2.10652715805918,0.9684930108487606
2014,1.5974868535995483,89400,7152000,0.012124782428145409,2.399292477965355,0.9878321243450046
2014,1.6131864786148071,89500,7160000,0.02118491940200329,1.849388721678406,0.9762494377791882
2014,1.5919272899627686,89600,7168000,0.025157850235700607,2.669599674013443,0.9718547984957695
2014,1.5478030443191528,89700,7176000,0.025815818458795547,2.555178301036358,0.9636837504804134
2014,1.5892879962921143,89800,7184000,0.030067335814237595,1.708666981663555,0.9345075488090515
2014,1.5942214727401733,89900,7192000,0.020482677966356277,2.212622606009245,0.9778980147093534
2014,1.580552339553833,90000,7200000,0.01565907709300518,2.7894653521478174,0.9840041175484657
2014,1.6092560291290283,90100,7208000,0.02681153453886509,2.1241033619269727,0.9709884617477655
2014,1.5208368301391602,90200,7216000,0.05116286873817444,2.9148913947865367,0.9533661268651485
2015,1.5179097652435303,90300,7224000,0.12761828303337097,2.557436232641339,0.9327448010444641
2015,1.63298761844635,90400,7232000,0.05855513736605644,2.5850636813789607,0.9382190592586994
2015,1.598052740097046,90500,7240000,0.0299423485994339,2.3012261484749614,0.9601252898573875
2015,1.6094309091567993,90600,7248000,0.00935308076441288,2.0911210756748915,0.9861752996221185
2015,1.6403707265853882,90700,7256000,0.016680056229233742,1.8634099256247283,0.9781096447259188
2015,1.609511137008667,90800,7264000,0.03997337073087692,2.6956760078668593,0.9499506130814552
2015,1.6249231100082397,90900,7272000,0.02363869734108448,2.169618821889162,0.9713415671139956
2015,1.6596107482910156,91000,7280000,0.06265778839588165,0.894776650716085,0.7834484130144119
2015,1.630399465560913,91100,7288000,0.054814018309116364,2.161127970740199,0.9309295117855072
2015,1.6743615865707397,91200,7296000,0.025037605315446854,1.9572723114397377,0.9754492621868849
2016,1.621962547302246,91300,7304000,0.052612848579883575,2.1338503934442996,0.8568678945302963
2016,1.6065372228622437,91400,7312000,0.010392686352133751,2.0412665545009077,0.9848363250494003
2016,1.6225578784942627,91500,7320000,0.037997692823410034,2.3152387216687202,0.9411170557141304
2016,1.5481667518615723,91600,7328000,0.12044946849346161,2.9957678578794003,0.8307320028543472
2016,1.5686537027359009,91700,7336000,0.02243104577064514,2.164630351960659,0.9682932570576668
2016,1.6016080379486084,91800,7344000,0.03071664273738861,2.4663072670809925,0.9782679956406355
2016,1.602098822593689,91900,7352000,0.03899978846311569,2.1787817109376193,0.9609902799129486
2016,1.6198869943618774,92000,7360000,0.03568172827363014,2.017153696762398,0.9649216569960117
2016,1.6305606365203857,92100,7368000,0.03522350266575813,2.6808390118181706,0.940483495593071
