explained_variance,total_timesteps,value_loss,fps,nupdates,policy_entropy
0.9754541777074337,472000,0.013772504404187202,1925,5900,1.6288315057754517
0.9887271095067263,480000,0.00610416941344738,1925,6000,1.6695035696029663
0.9738472998142242,488000,0.010114112868905067,1925,6100,1.6145679950714111
0.9146900922060013,496000,0.03411775082349777,1926,6200,1.6416046619415283
0.9418829418718815,504000,0.033134713768959045,1927,6300,1.6032698154449463
0.9836096335202456,512000,0.005021205637603998,1928,6400,1.6893399953842163
0.9568921364843845,520000,0.020544474944472313,1929,6500,1.5706584453582764
0.9668032675981522,528000,0.013622905127704144,1929,6600,1.612159013748169
0.9832309279590845,536000,0.008639203384518623,1930,6700,1.53688645362854
0.9842695314437151,544000,0.006307276431471109,1930,6800,1.6400905847549438
0.9630181938409805,552000,0.020989807322621346,1931,6900,1.6458985805511475
0.9837168380618095,560000,0.008431468158960342,1932,7000,1.645503282546997
0.9758216589689255,568000,0.014735585078597069,1931,7100,1.6382739543914795
0.9742241371423006,576000,0.018836019560694695,1932,7200,1.6705563068389893
0.9716171436011791,584000,0.024996260181069374,1934,7300,1.6375716924667358
0.9939003214240074,592000,0.004328116774559021,1934,7400,1.6448678970336914
0.9074642807245255,600000,0.02516968548297882,1935,7500,1.7079401016235352
0.9740125797688961,608000,0.02067272923886776,1936,7600,1.6458196640014648
0.9682948105037212,616000,0.015463659539818764,1937,7700,1.6578983068466187
0.9852728014811873,624000,0.013693195767700672,1939,7800,1.6588666439056396
0.9813694953918457,632000,0.008514604531228542,1941,7900,1.710361123085022
0.9545897841453552,640000,0.00931946374475956,1940,8000,1.699987769126892
0.9131837636232376,648000,0.02583751082420349,1941,8100,1.680098533630371
0.9790057837963104,656000,0.010553020983934402,1941,8200,1.675794005393982
0.9580293148756027,664000,0.011217920109629631,1941,8300,1.7093842029571533
0.9756032396107912,672000,0.012716208584606647,1941,8400,1.6772406101226807
0.9707271419465542,680000,0.020067714154720306,1941,8500,1.6756271123886108
0.9665734060108662,688000,0.012318428605794907,1941,8600,1.6756900548934937
0.8168004751205444,696000,0.10195545852184296,1941,8700,1.6574499607086182
0.9765982013195753,704000,0.014642814174294472,1942,8800,1.6533596515655518
0.9405517131090164,712000,0.021773014217615128,1943,8900,1.6821924448013306
0.9939497821033001,720000,0.004687758162617683,1944,9000,1.6284958124160767
0.9642159417271614,728000,0.010053016245365143,1942,9100,1.6796430349349976
0.9332962036132812,736000,0.035114530473947525,1942,9200,1.6435047388076782
0.9793944992125034,744000,0.012680168263614178,1943,9300,1.6549139022827148
0.9520020633935928,752000,0.01807878166437149,1943,9400,1.660733938217163
0.9682763330638409,760000,0.02070825919508934,1944,9500,1.6260133981704712
0.9520190916955471,768000,0.014103886671364307,1945,9600,1.662347435951233
0.9811644740402699,776000,0.010410701856017113,1944,9700,1.6764215230941772
0.9454532042145729,784000,0.014470366761088371,1944,9800,1.7122094631195068
0.9613221362233162,792000,0.02555367909371853,1944,9900,1.6821422576904297
0.9274223074316978,800000,0.041124820709228516,1944,10000,1.7069082260131836
0.9659727923572063,808000,0.017255131155252457,1943,10100,1.7302353382110596
0.976570000872016,816000,0.00859464518725872,1944,10200,1.7298429012298584
0.962773609906435,824000,0.01909787952899933,1944,10300,1.6952998638153076
0.9807250183075666,832000,0.009611299261450768,1944,10400,1.682187795639038
0.9737844467163086,840000,0.018817074596881866,1943,10500,1.6447410583496094
0.9737791009247303,848000,0.009902830235660076,1944,10600,1.7001920938491821
0.9652461931109428,856000,0.00972141046077013,1944,10700,1.6818249225616455
0.9407948181033134,864000,0.034097667783498764,1944,10800,1.6378209590911865
0.9773520864546299,872000,0.014179450459778309,1945,10900,1.7224178314208984
0.985278726555407,880000,0.00947966706007719,1945,11000,1.6994426250457764
0.9602392166852951,888000,0.021252082660794258,1944,11100,1.7356054782867432
0.8472415655851364,896000,0.05317508056759834,1944,11200,1.7614610195159912
0.948067307472229,904000,0.03388860076665878,1945,11300,1.7189267873764038
0.9705794937908649,912000,0.008352229371666908,1944,11400,1.69550359249115
0.9599928073585033,920000,0.013143260963261127,1943,11500,1.6918891668319702
0.897453561425209,928000,0.020542215555906296,1944,11600,1.6435458660125732
0.9398844055831432,936000,0.01591486483812332,1944,11700,1.6713154315948486
0.9545694217085838,944000,0.014413028955459595,1944,11800,1.6512171030044556
0.9304047748446465,952000,0.021680278703570366,1944,11900,1.7052714824676514
0.974203972145915,960000,0.015364401042461395,1944,12000,1.6503021717071533
0.9534222595393658,968000,0.010170461609959602,1945,12100,1.7032489776611328
0.9856761377304792,976000,0.009559767320752144,1944,12200,1.6956844329833984
0.9171633124351501,984000,0.01639208011329174,1945,12300,1.7340519428253174
0.9646775312721729,992000,0.013108650222420692,1946,12400,1.7152525186538696
0.9450279995799065,1000000,0.01607787236571312,1946,12500,1.7277319431304932
0.9609497077763081,1008000,0.01760546863079071,1946,12600,1.7259151935577393
0.9524170868098736,1016000,0.03051605261862278,1946,12700,1.6718851327896118
0.9917695466428995,1024000,0.003078219946473837,1946,12800,1.62787663936615
0.9869799595326185,1032000,0.009686725214123726,1946,12900,1.6054586172103882
0.9617377482354641,1040000,0.012486865743994713,1947,13000,1.6701228618621826
0.9587338007986546,1048000,0.01134991180151701,1948,13100,1.6898174285888672
0.9577023237943649,1056000,0.015991006046533585,1948,13200,1.676190733909607
0.986211322247982,1064000,0.01170345488935709,1949,13300,1.659967064857483
0.9817273430526257,1072000,0.011068865656852722,1948,13400,1.6971886157989502
0.9140606746077538,1080000,0.020646166056394577,1948,13500,1.7480828762054443
0.9010239094495773,1088000,0.04604586586356163,1949,13600,1.7244598865509033
0.9528068378567696,1096000,0.01836887001991272,1950,13700,1.7027051448822021
0.9903786815702915,1104000,0.00516110984608531,1951,13800,1.7109458446502686
0.9541342742741108,1112000,0.010830911807715893,1951,13900,1.736773133277893
0.9372801184654236,1120000,0.028386440128087997,1951,14000,1.716304063796997
0.9731792192906141,1128000,0.017230529338121414,1951,14100,1.729906678199768
0.9304143115878105,1136000,0.020265623927116394,1951,14200,1.6886389255523682
0.9880088260397315,1144000,0.0069190338253974915,1951,14300,1.664419174194336
0.9643040187656879,1152000,0.013759802095592022,1951,14400,1.6995618343353271
0.9187653288245201,1160000,0.016861792653799057,1952,14500,1.7192580699920654
0.9804728627204895,1168000,0.006122655235230923,1952,14600,1.7385774850845337
0.9752468056976795,1176000,0.011861832812428474,1953,14700,1.7216413021087646
0.9815095067024231,1184000,0.00964801199734211,1953,14800,1.7099857330322266
0.9773398917168379,1192000,0.01007759477943182,1952,14900,1.7190382480621338
0.9857982937246561,1200000,0.004456316586583853,1952,15000,1.7165658473968506
0.9662586487829685,1208000,0.014105859212577343,1952,15100,1.7149146795272827
0.9746600706130266,1216000,0.01885112188756466,1952,15200,1.6579210758209229
0.9645049311220646,1224000,0.03145638480782509,1953,15300,1.6648504734039307
0.9839760847389698,1232000,0.0074608055874705315,1953,15400,1.7120174169540405
0.9830758050084114,1240000,0.007871409878134727,1953,15500,1.6853935718536377
0.9279452711343765,1248000,0.0575324222445488,1954,15600,1.5544989109039307
0.9698823895305395,1256000,0.01635092683136463,1955,15700,1.614166259765625
0.9772879034280777,1264000,0.00841144286096096,1955,15800,1.7101093530654907
0.9443026259541512,1272000,0.022216496989130974,1955,15900,1.7059667110443115
0.9265290126204491,1280000,0.015429554507136345,1955,16000,1.7365249395370483
0.9398513287305832,1288000,0.03280046582221985,1955,16100,1.7232582569122314
0.9631616324186325,1296000,0.011366812512278557,1954,16200,1.7353203296661377
0.9782071504741907,1304000,0.010451426729559898,1955,16300,1.7178471088409424
0.9848191300407052,1312000,0.004068248905241489,1954,16400,1.728532075881958
0.972553975880146,1320000,0.01763978600502014,1955,16500,1.6795402765274048
0.9664502032101154,1328000,0.013200444169342518,1955,16600,1.7066940069198608
0.923786424100399,1336000,0.03333478420972824,1956,16700,1.7423406839370728
0.9869829649105668,1344000,0.0033246115781366825,1956,16800,1.76479971408844
0.9408823475241661,1352000,0.01577344909310341,1957,16900,1.6944501399993896
0.9443636536598206,1360000,0.030631426721811295,1957,17000,1.6850703954696655
0.879039853811264,1368000,0.05016734451055527,1957,17100,1.6795666217803955
0.9465595670044422,1376000,0.02310924232006073,1957,17200,1.7322819232940674
0.977811636403203,1384000,0.014528634957969189,1958,17300,1.647077202796936
0.95960683375597,1392000,0.018615316599607468,1958,17400,1.7111568450927734
0.9550822004675865,1400000,0.008724319748580456,1958,17500,1.7396866083145142
0.9545030817389488,1408000,0.012480358593165874,1957,17600,1.7023546695709229
0.9664809629321098,1416000,0.012447347864508629,1957,17700,1.7609453201293945
0.9446172975003719,1424000,0.02028467133641243,1957,17800,1.7052053213119507
0.9723829459398985,1432000,0.012104499153792858,1957,17900,1.7200896739959717
0.9729042109102011,1440000,0.025570517405867577,1957,18000,1.5507700443267822
0.9818655885756016,1448000,0.011067293584346771,1957,18100,1.6666616201400757
0.9392212815582752,1456000,0.028093254193663597,1957,18200,1.7104461193084717
0.9668707139790058,1464000,0.00562825333327055,1957,18300,1.7216033935546875
0.9920379370450974,1472000,0.004161945544183254,1958,18400,1.7137482166290283
0.8775142356753349,1480000,0.06683628261089325,1958,18500,1.6960961818695068
0.9553627632558346,1488000,0.03840961307287216,1959,18600,1.7042487859725952
0.8933646380901337,1496000,0.07615803927183151,1958,18700,1.7406423091888428
0.9811800345778465,1504000,0.0162409208714962,1958,18800,1.6773386001586914
0.9827295728027821,1512000,0.006726759485900402,1958,18900,1.7375577688217163
0.9273037984967232,1520000,0.030639490112662315,1959,19000,1.7060260772705078
0.989076660014689,1528000,0.008841480128467083,1959,19100,1.655465841293335
0.9664458520710468,1536000,0.015751104801893234,1959,19200,1.7184200286865234
0.9304627403616905,1544000,0.01352118980139494,1958,19300,1.747794508934021
0.9277147129178047,1552000,0.007629799656569958,1959,19400,1.7280282974243164
0.9478104785084724,1560000,0.025912757962942123,1959,19500,1.7165663242340088
0.9816937055438757,1568000,0.00783711951225996,1959,19600,1.7138334512710571
0.9815651848912239,1576000,0.011967800557613373,1960,19700,1.6800384521484375
0.9732230063527822,1584000,0.021091481670737267,1961,19800,1.7174065113067627
0.9603281952440739,1592000,0.009838218800723553,1960,19900,1.7096717357635498
0.9834201987832785,1600000,0.009078918024897575,1960,20000,1.6629232168197632
0.9489117451012135,1608000,0.01952238380908966,1960,20100,1.723019003868103
0.85350401699543,1616000,0.0471746101975441,1960,20200,1.7118847370147705
0.9556977525353432,1624000,0.010937833227217197,1960,20300,1.6981217861175537
0.9602616764605045,1632000,0.015476131811738014,1961,20400,1.7178748846054077
0.9679040126502514,1640000,0.030055666342377663,1961,20500,1.6392743587493896
0.9751462452113628,1648000,0.018283721059560776,1961,20600,1.7046066522598267
0.9719346780329943,1656000,0.010913742706179619,1962,20700,1.745703101158142
0.9563510604202747,1664000,0.01484639197587967,1962,20800,1.7023050785064697
0.9727669078856707,1672000,0.017854010686278343,1962,20900,1.68208909034729
0.9403319805860519,1680000,0.02227797731757164,1962,21000,1.687873125076294
0.9827647637575865,1688000,0.0053510041907429695,1962,21100,1.746138334274292
0.9042442813515663,1696000,0.01739622838795185,1962,21200,1.7300571203231812
0.959184393286705,1704000,0.02681012824177742,1962,21300,1.6653835773468018
0.9197252318263054,1712000,0.03388156741857529,1962,21400,1.6483948230743408
0.9849840151146054,1720000,0.008221734315156937,1962,21500,1.6747806072235107
0.9330362677574158,1728000,0.03529002517461777,1962,21600,1.749495506286621
0.9717876967042685,1736000,0.026382168754935265,1963,21700,1.6519705057144165
0.9553923942148685,1744000,0.016335630789399147,1963,21800,1.716813087463379
0.9535569436848164,1752000,0.007269785739481449,1963,21900,1.752112627029419
0.9858774598687887,1760000,0.008912887424230576,1962,22000,1.71230947971344
0.9927602554671466,1768000,0.005793838296085596,1963,22100,1.7474876642227173
0.9450192525982857,1776000,0.01943770982325077,1963,22200,1.7515414953231812
0.9742620177567005,1784000,0.010966606438159943,1963,22300,1.7006042003631592
0.950109176337719,1792000,0.015150296501815319,1963,22400,1.7076228857040405
0.9872039025649428,1800000,0.013087769970297813,1964,22500,1.627838134765625
0.9586813785135746,1808000,0.018334580585360527,1963,22600,1.6933889389038086
0.9717894196510315,1816000,0.012347937561571598,1963,22700,1.7190793752670288
0.9710833877325058,1824000,0.008890663273632526,1963,22800,1.7487930059432983
0.9628898464143276,1832000,0.01850101724267006,1963,22900,1.7484190464019775
0.9434086307883263,1840000,0.04853879287838936,1964,23000,1.6578998565673828
0.9452392272651196,1848000,0.022991472855210304,1964,23100,1.666306495666504
0.9860276486724615,1856000,0.008571547456085682,1964,23200,1.7481826543807983
0.915204644203186,1864000,0.031199265271425247,1965,23300,1.7531827688217163
0.9676326140761375,1872000,0.010420759208500385,1965,23400,1.7170785665512085
0.9640055075287819,1880000,0.013659538701176643,1965,23500,1.7546123266220093
0.966075275093317,1888000,0.006276243831962347,1965,23600,1.7581764459609985
0.984292309731245,1896000,0.009372138418257236,1965,23700,1.6466305255889893
0.92001623660326,1904000,0.046326227486133575,1965,23800,1.7382618188858032
0.9412767179310322,1912000,0.018622329458594322,1964,23900,1.753263235092163
0.9272861480712891,1920000,0.05054925009608269,1964,24000,1.6962807178497314
0.9853041870519519,1928000,0.008644632995128632,1965,24100,1.7327239513397217
0.9681587293744087,1936000,0.01423691213130951,1965,24200,1.7485246658325195
0.9718100130558014,1944000,0.008580442517995834,1966,24300,1.7323591709136963
0.9582854695618153,1952000,0.007437150925397873,1966,24400,1.7572441101074219
0.9343935325741768,1960000,0.02637980319559574,1967,24500,1.7551887035369873
0.9696209412068129,1968000,0.016048360615968704,1967,24600,1.7458667755126953
0.979961022734642,1976000,0.015854088589549065,1967,24700,1.5089277029037476
0.9752543903887272,1984000,0.010008899495005608,1967,24800,1.647308349609375
0.971170237287879,1992000,0.006980769336223602,1966,24900,1.741697072982788
0.9626459181308746,2000000,0.007519937120378017,1967,25000,1.7543048858642578
0.9234852120280266,2008000,0.04361923784017563,1966,25100,1.7121810913085938
0.9881711378693581,2016000,0.008709276095032692,1967,25200,1.7107614278793335
0.9793586656451225,2024000,0.011085132136940956,1967,25300,1.6820967197418213
0.9732580985873938,2032000,0.02359483763575554,1967,25400,1.7234163284301758
0.9609978124499321,2040000,0.006196471396833658,1967,25500,1.7344058752059937
0.9587220810353756,2048000,0.01833203062415123,1967,25600,1.7257916927337646
0.9543827138841152,2056000,0.016895892098546028,1967,25700,1.7157819271087646
0.9496178850531578,2064000,0.025092583149671555,1967,25800,1.7356808185577393
0.9886617818847299,2072000,0.003406254108995199,1967,25900,1.7506122589111328
0.9622567854821682,2080000,0.019782381132245064,1967,26000,1.6975774765014648
0.9460977725684643,2088000,0.02553706243634224,1968,26100,1.692129135131836
0.9452485777437687,2096000,0.018639450892806053,1967,26200,1.7435327768325806
0.9310745820403099,2104000,0.03420932963490486,1968,26300,1.682639479637146
0.9457131028175354,2112000,0.02484375238418579,1968,26400,1.7432479858398438
0.9504776522517204,2120000,0.02560960315167904,1967,26500,1.7340967655181885
0.8867532014846802,2128000,0.04108734056353569,1967,26600,1.729762315750122
0.914282001554966,2136000,0.04173491150140762,1967,26700,1.6643720865249634
0.9720250219106674,2144000,0.025042444467544556,1968,26800,1.5863010883331299
0.9510198459029198,2152000,0.03239800035953522,1968,26900,1.7477836608886719
0.9618569277226925,2160000,0.02504335343837738,1968,27000,1.69672429561615
0.9843953270465136,2168000,0.006984843406826258,1968,27100,1.7472553253173828
0.8802007585763931,2176000,0.037224091589450836,1968,27200,1.7114166021347046
0.9033906534314156,2184000,0.03195519000291824,1969,27300,1.7092454433441162
0.9586158096790314,2192000,0.016985204070806503,1968,27400,1.7261464595794678
0.9424320012331009,2200000,0.020551493391394615,1968,27500,1.7261651754379272
0.9792890772223473,2208000,0.008233063854277134,1968,27600,1.734156847000122
0.9856163999065757,2216000,0.008314060978591442,1968,27700,1.6559337377548218
0.9708640407770872,2224000,0.006801433861255646,1968,27800,1.7782008647918701
0.9605652913451195,2232000,0.010119529440999031,1968,27900,1.7236568927764893
0.9766820259392262,2240000,0.019259635359048843,1969,28000,1.6594845056533813
0.9427169412374496,2248000,0.025807302445173264,1969,28100,1.67388916015625
0.957559123635292,2256000,0.02233203873038292,1970,28200,1.6664499044418335
0.9567548222839832,2264000,0.0393732525408268,1970,28300,1.6782996654510498
0.8995403423905373,2272000,0.026483649387955666,1971,28400,1.7101233005523682
0.91373610496521,2280000,0.026409735903143883,1970,28500,1.7224485874176025
0.8073246628046036,2288000,0.055351126939058304,1970,28600,1.7324178218841553
0.962820366024971,2296000,0.019865144044160843,1971,28700,1.732059121131897
0.9494788013398647,2304000,0.011618677526712418,1971,28800,1.761853575706482
0.9707443155348301,2312000,0.01838436722755432,1971,28900,1.730211853981018
0.9286100417375565,2320000,0.033605799078941345,1971,29000,1.7316267490386963
0.7600709795951843,2328000,0.02805950678884983,1972,29100,1.7484073638916016
0.920013964176178,2336000,0.039504848420619965,1971,29200,1.7696624994277954
0.8079770356416702,2344000,0.0155496746301651,1971,29300,1.762166976928711
0.8675954341888428,2352000,0.05896998196840286,1971,29400,1.7303962707519531
0.86246457695961,2360000,0.03914997726678848,1970,29500,1.7382125854492188
0.9546651691198349,2368000,0.02872982621192932,1970,29600,1.6705958843231201
0.7578071653842926,2376000,0.16426846385002136,1970,29700,1.7185840606689453
0.9135783687233925,2384000,0.04804143309593201,1971,29800,1.7270383834838867
0.9755868390202522,2392000,0.008041564375162125,1971,29900,1.72943913936615
0.9805748388171196,2400000,0.0169485192745924,1971,30000,1.6915136575698853
0.8963250070810318,2408000,0.05675585940480232,1971,30100,1.7369571924209595
0.9096046686172485,2416000,0.04193160682916641,1971,30200,1.7375484704971313
0.40452712774276733,2424000,0.030267607420682907,1971,30300,1.7493585348129272
0.8028899729251862,2432000,0.048555511981248856,1971,30400,1.7357900142669678
0.9197788760066032,2440000,0.018042199313640594,1971,30500,1.7300138473510742
0.9620666541159153,2448000,0.0072580548003315926,1971,30600,1.759463906288147
0.9364779964089394,2456000,0.03342806547880173,1972,30700,1.6748956441879272
0.8644197583198547,2464000,0.02809937670826912,1972,30800,1.708070158958435
0.950821727514267,2472000,0.00487073790282011,1972,30900,1.7163851261138916
0.9063442200422287,2480000,0.04947797209024429,1971,31000,1.6947047710418701
0.8671272695064545,2488000,0.042368389666080475,1972,31100,1.724717378616333
0.9726925138384104,2496000,0.012001180090010166,1972,31200,1.689761757850647
0.9087325558066368,2504000,0.030226850882172585,1972,31300,1.7315126657485962
0.8439081311225891,2512000,0.04054044932126999,1972,31400,1.707343339920044
0.7068698108196259,2520000,0.14604060351848602,1972,31500,1.7270972728729248
0.9132367223501205,2528000,0.02961883321404457,1972,31600,1.735150694847107
0.9607576876878738,2536000,0.020311694592237473,1972,31700,1.713496208190918
0.9478626996278763,2544000,0.01641625352203846,1971,31800,1.7381746768951416
0.783615380525589,2552000,0.0412038154900074,1971,31900,1.750592827796936
0.8402723968029022,2560000,0.018415186554193497,1971,32000,1.7356669902801514
0.47831857204437256,2568000,0.07811735570430756,1971,32100,1.7355788946151733
0.9364597201347351,2576000,0.031064635142683983,1971,32200,1.7127472162246704
0.9367226734757423,2584000,0.017186887562274933,1971,32300,1.6999890804290771
0.8793865591287613,2592000,0.04178069904446602,1971,32400,1.6813255548477173
0.9208135679364204,2600000,0.021756719797849655,1971,32500,1.710394263267517
0.9408112801611423,2608000,0.03392462059855461,1971,32600,1.7059999704360962
0.8876298144459724,2616000,0.02306821569800377,1971,32700,1.7239723205566406
0.939815454185009,2624000,0.022329645231366158,1971,32800,1.729622483253479
0.9332810267806053,2632000,0.023862263187766075,1971,32900,1.675925850868225
0.7329163253307343,2640000,0.039031438529491425,1971,33000,1.7266343832015991
0.8737357258796692,2648000,0.07424067705869675,1971,33100,1.6794025897979736
0.9304802194237709,2656000,0.03417746722698212,1971,33200,1.7281713485717773
0.9137864634394646,2664000,0.01744062267243862,1971,33300,1.7388836145401
0.9451071470975876,2672000,0.019255811348557472,1971,33400,1.7430963516235352
0.6718415021896362,2680000,0.05183215066790581,1972,33500,1.7262157201766968
0.7770880162715912,2688000,0.03515186160802841,1971,33600,1.721863031387329
0.9703318793326616,2696000,0.02771076001226902,1971,33700,1.5397717952728271
0.8609246164560318,2704000,0.03241441398859024,1971,33800,1.692165732383728
0.9171117916703224,2712000,0.022439884021878242,1971,33900,1.7063567638397217
0.9316303431987762,2720000,0.022351417690515518,1971,34000,1.7397384643554688
0.8876668885350227,2728000,0.05350734665989876,1971,34100,1.7353715896606445
0.8987123668193817,2736000,0.04605601727962494,1971,34200,1.724988341331482
0.861774131655693,2744000,0.0600225031375885,1971,34300,1.7427699565887451
0.9057118892669678,2752000,0.028218284249305725,1971,34400,1.6964609622955322
0.9359078481793404,2760000,0.032219965010881424,1971,34500,1.7338504791259766
0.9072034880518913,2768000,0.04687841609120369,1971,34600,1.7337146997451782
0.8770537227392197,2776000,0.038916394114494324,1971,34700,1.7284486293792725
0.7889256626367569,2784000,0.08827884495258331,1971,34800,1.6950922012329102
0.7704171687364578,2792000,0.09984938055276871,1971,34900,1.680384874343872
0.9176015481352806,2800000,0.03221394866704941,1972,35000,1.719785451889038
0.8666615188121796,2808000,0.03862860053777695,1972,35100,1.736978530883789
0.9531334191560745,2816000,0.02386740781366825,1972,35200,1.7091941833496094
0.8118644505739212,2824000,0.10211207717657089,1972,35300,1.7325084209442139
0.968610480427742,2832000,0.018412871286273003,1972,35400,1.6864731311798096
0.9415102414786816,2840000,0.02962605282664299,1972,35500,1.691216230392456
0.5546547770500183,2848000,0.0768725574016571,1972,35600,1.665111780166626
0.9459652528166771,2856000,0.01881054975092411,1972,35700,1.7129733562469482
0.8630088418722153,2864000,0.06775781512260437,1972,35800,1.6368499994277954
0.8753529116511345,2872000,0.07494701445102692,1972,35900,1.690124750137329
0.9674798548221588,2880000,0.015315517783164978,1972,36000,1.6829242706298828
0.7862218171358109,2888000,0.08148755133152008,1972,36100,1.695834755897522
0.8929893299937248,2896000,0.03686818480491638,1972,36200,1.7252029180526733
0.949211873114109,2904000,0.028786618262529373,1972,36300,1.7171924114227295
0.8225243091583252,2912000,0.028912385925650597,1972,36400,1.706162452697754
0.9050905555486679,2920000,0.05565065145492554,1972,36500,1.7180551290512085
0.9504165947437286,2928000,0.01602240279316902,1972,36600,1.7303950786590576
0.8642745018005371,2936000,0.045532651245594025,1973,36700,1.6846634149551392
0.9223084226250648,2944000,0.03194945305585861,1973,36800,1.6979938745498657
0.9644395709037781,2952000,0.04099593311548233,1973,36900,1.6990305185317993
0.8643326759338379,2960000,0.025799330323934555,1973,37000,1.7112224102020264
0.9191619902849197,2968000,0.05675698071718216,1973,37100,1.7138135433197021
0.9716731943190098,2976000,0.017497461289167404,1973,37200,1.7192456722259521
0.9451849237084389,2984000,0.04305880516767502,1973,37300,1.6541202068328857
0.9560297355055809,2992000,0.01679210551083088,1973,37400,1.7260429859161377
0.9430126436054707,3000000,0.032760392874479294,1973,37500,1.6863682270050049
0.9638416022062302,3008000,0.018680762499570847,1972,37600,1.6595213413238525
0.9645228907465935,3016000,0.024679725989699364,1972,37700,1.5849254131317139
0.9439932778477669,3024000,0.034243129193782806,1972,37800,1.6406387090682983
0.87250155210495,3032000,0.047240130603313446,1973,37900,1.6694061756134033
0.8887094631791115,3040000,0.05048022419214249,1972,38000,1.6274343729019165
0.9193077832460403,3048000,0.03443155810236931,1973,38100,1.7139838933944702
0.9149367734789848,3056000,0.02943684160709381,1973,38200,1.7363159656524658
0.8008202165365219,3064000,0.09328711777925491,1973,38300,1.7161403894424438
0.9021902680397034,3072000,0.03904455900192261,1973,38400,1.6905215978622437
0.9722538832575083,3080000,0.010533986613154411,1973,38500,1.6972954273223877
0.9403595142066479,3088000,0.029605034738779068,1974,38600,1.6754341125488281
0.8837370947003365,3096000,0.05968960002064705,1974,38700,1.5797244310379028
0.9023145288228989,3104000,0.045670293271541595,1974,38800,1.619645357131958
0.802082970738411,3112000,0.11871366202831268,1974,38900,1.6341922283172607
0.8937202841043472,3120000,0.035770513117313385,1974,39000,1.7244923114776611
0.8389561027288437,3128000,0.043664444237947464,1974,39100,1.6988414525985718
0.7607836276292801,3136000,0.0611000582575798,1974,39200,1.6563689708709717
0.9329155907034874,3144000,0.044578295201063156,1973,39300,1.630555510520935
0.8679675310850143,3152000,0.04237476736307144,1973,39400,1.6947062015533447
0.8950133249163628,3160000,0.04175916686654091,1973,39500,1.6632999181747437
0.9547346755862236,3168000,0.022566303610801697,1973,39600,1.6748981475830078
0.8777365237474442,3176000,0.06539516150951385,1973,39700,1.6284492015838623
0.9161662980914116,3184000,0.04658069461584091,1972,39800,1.5599944591522217
0.9581808634102345,3192000,0.02822336181998253,1973,39900,1.6626882553100586
0.7672184854745865,3200000,0.06178349256515503,1972,40000,1.6258656978607178
0.828352689743042,3208000,0.06793179363012314,1973,40100,1.7151048183441162
0.9402837753295898,3216000,0.04421611875295639,1972,40200,1.638465166091919
0.9344353377819061,3224000,0.034136686474084854,1972,40300,1.6261909008026123
0.8886532709002495,3232000,0.07532159984111786,1972,40400,1.702042579650879
0.8319451063871384,3240000,0.06228575110435486,1972,40500,1.7014343738555908
0.8830306753516197,3248000,0.0511443130671978,1972,40600,1.638284683227539
0.8509591817855835,3256000,0.07420109212398529,1972,40700,1.650594711303711
0.9553042575716972,3264000,0.02484114095568657,1973,40800,1.694075584411621
0.9511513896286488,3272000,0.01744503527879715,1973,40900,1.6929985284805298
0.8903119564056396,3280000,0.06538839638233185,1973,41000,1.6404575109481812
0.884041003882885,3288000,0.0547892227768898,1972,41100,1.6406198740005493
0.9383287094533443,3296000,0.041797082871198654,1972,41200,1.6339530944824219
0.8938433602452278,3304000,0.06454215943813324,1972,41300,1.720846176147461
0.9592184573411942,3312000,0.018320607021450996,1972,41400,1.7147483825683594
0.9599256031215191,3320000,0.0402369424700737,1972,41500,1.7073348760604858
0.6683055460453033,3328000,0.09091709554195404,1973,41600,1.6821190118789673
0.9550857283174992,3336000,0.0246354341506958,1973,41700,1.674586296081543
0.9475444369018078,3344000,0.04759163036942482,1973,41800,1.713433861732483
0.9730013962835073,3352000,0.030862877145409584,1973,41900,1.6469447612762451
0.9522095620632172,3360000,0.025364939123392105,1973,42000,1.6849415302276611
0.9471991248428822,3368000,0.06218839809298515,1974,42100,1.683114767074585
0.9639671556651592,3376000,0.02261965349316597,1974,42200,1.5680538415908813
0.8849629610776901,3384000,0.0696568563580513,1974,42300,1.6687408685684204
0.9493661001324654,3392000,0.04829449579119682,1974,42400,1.7047933340072632
0.972555810585618,3400000,0.018741382285952568,1974,42500,1.692578911781311
0.9306035786867142,3408000,0.06954430043697357,1974,42600,1.6490236520767212
0.9397603794932365,3416000,0.0480058416724205,1975,42700,1.7359654903411865
0.924496553838253,3424000,0.049948520958423615,1975,42800,1.6474422216415405
0.9217396602034569,3432000,0.051766056567430496,1975,42900,1.6676982641220093
0.947597548365593,3440000,0.019800696521997452,1975,43000,1.6564691066741943
0.5745222270488739,3448000,0.10028734058141708,1975,43100,1.6659395694732666
0.8548525124788284,3456000,0.08821983635425568,1976,43200,1.592518925666809
0.9396536760032177,3464000,0.07267405092716217,1976,43300,1.6790720224380493
0.9678259380161762,3472000,0.031008124351501465,1976,43400,1.6550037860870361
0.9011056199669838,3480000,0.07022058218717575,1976,43500,1.5687860250473022
0.9292203709483147,3488000,0.03703366965055466,1976,43600,1.6072957515716553
0.979926211759448,3496000,0.0201573483645916,1976,43700,1.5964479446411133
0.9014199897646904,3504000,0.06675183773040771,1977,43800,1.5794947147369385
0.9330287203192711,3512000,0.057315777987241745,1977,43900,1.6782522201538086
0.8866216987371445,3520000,0.06171189621090889,1976,44000,1.6300039291381836
