value_loss,explained_variance,policy_entropy,nupdates,fps,total_timesteps,avg reward
4318943744.0,-43.477779388427734,0.0,118700,2074,9496000,-944820.2375
577594496.0,0.02711653709411621,0.0,118800,2074,9504000,-1019010.90390625
92066693120.0,0.00725167989730835,0.0,118900,2074,9512000,-1727242.4242549874
1608075648.0,-0.029079914093017578,0.0,119000,2074,9520000,-1648240.7421875
53519320.0,0.2301310896873474,0.0,119100,2074,9528000,328049.562109375
273607136.0,0.09213614463806152,0.0,119200,2074,9536000,-692410.9875
451530336.0,0.012061834335327148,0.0,119300,2074,9544000,-884759.39453125
244332512.0,0.05152690410614014,0.0,119400,2074,9552000,-650432.8328125
1505906688.0,0.02392631769180298,0.0,119500,2074,9560000,1634012.865625
7631565824.0,-14.659214973449707,0.0,119600,2074,9568000,2036579.484375
2764677120.0,-0.020047664642333984,0.0,119700,2074,9576000,2183374.621875
742347648.0,0.08372992277145386,0.0,119800,2074,9584000,-1184303.621875
2223227392.0,0.020069658756256104,0.0,119900,2075,9592000,-2007099.7875
2089647744.0,0.00017517805099487305,0.0,120000,2074,9600000,1930503.3109375
3451825408.0,0.003264904022216797,0.0,120100,2074,9608000,2465743.759375
2880933.0,0.519694060087204,0.0,120200,2074,9616000,-25933.20224609375
7959531520.0,-0.44430017471313477,0.0,120300,2074,9624000,639815.7704374999
130484092928.0,0.0040100812911987305,0.0,120400,2074,9632000,-2051242.5055049874
2168495104.0,0.05305910110473633,0.0,120500,2074,9640000,-1994683.828125
2178310656.0,0.02129143476486206,0.0,120600,2074,9648000,-1955350.81875
1428078.5,0.5845451951026917,0.0,120700,2074,9656000,9298.54012451172
2537729280.0,0.005043923854827881,0.0,120800,2074,9664000,-2090305.0796875
4221893.5,0.4769545793533325,0.0,120900,2074,9672000,43450.53061523438
39253036.0,0.3747183680534363,0.0,121000,2074,9680000,-256270.6431640625
4153760256.0,-0.004428386688232422,0.0,121100,2074,9688000,2690464.63125
639452480.0,0.02567458152770996,0.0,121200,2074,9696000,1076015.2703125
383723520.0,0.10624158382415771,0.0,121300,2074,9704000,852067.85
1881914112.0,0.015097558498382568,0.0,121400,2074,9712000,-1829254.99375
3030571008.0,0.02911698818206787,0.0,121500,2074,9720000,-2334984.05625
2551907584.0,0.015874385833740234,0.0,121600,2074,9728000,-2124016.9984375
13258694.0,0.10847491025924683,0.0,121700,2074,9736000,125806.22978515625
958187200.0,-0.006172895431518555,0.0,121800,2074,9744000,-1293858.559375
427599872.0,-0.016252756118774414,0.0,121900,2074,9752000,845692.8125
65655752.0,0.07052803039550781,0.0,122000,2074,9760000,327692.546484375
1694048384.0,0.011185765266418457,0.0,122100,2074,9768000,1743867.0171875
1314563712.0,-0.005924582481384277,0.0,122200,2074,9776000,1517159.746875
1454898048.0,-0.0035091638565063477,0.0,122300,2074,9784000,-1588939.5953125
468114944.0,0.008551478385925293,0.0,122400,2074,9792000,-905777.33046875
1616972032.0,0.02546793222427368,0.0,122500,2074,9800000,-1707042.428125
1123934464.0,0.033423423767089844,0.0,122600,2074,9808000,-192268.80189170613
5483576832.0,-2.642901659011841,0.0,122700,2074,9816000,2697629.66875
1961601408.0,0.015865087509155273,0.0,122800,2074,9824000,-1856617.30625
1746787968.0,0.014509499073028564,0.0,122900,2074,9832000,1753387.1046875
276326272.0,0.09796524047851562,0.0,123000,2074,9840000,-684130.64765625
460969152.0,-0.05743527412414551,0.0,123100,2074,9848000,879133.446875
2222311680.0,0.02060222625732422,0.0,123200,2074,9856000,-1983259.7140625
4445267456.0,0.008223891258239746,0.0,123300,2074,9864000,2798428.084375
494421664.0,0.04079395532608032,0.0,123400,2074,9872000,-930358.59609375
