total_timesteps,policy_entropy,learning rate,explained_variance,nupdates,fps,avg reward,value_loss
6488000,1.681412935256958,0.0007,0.9162183329463005,81100,1982,-0.052616806875448674,0.007890256121754646
6496000,1.657876968383789,0.0007,0.7005221843719482,81200,1982,-0.554985374212265,0.011860571801662445
6504000,1.618262529373169,0.0007,0.8470298796892166,81300,1982,-0.12957288741599768,0.014357706531882286
6512000,1.682642936706543,0.0007,0.8507976084947586,81400,1982,-0.32684917747974396,0.013464239425957203
6520000,1.707183599472046,0.0007,0.8568265289068222,81500,1982,-0.23936278629116714,0.004153111483901739
6528000,1.6748707294464111,0.0007,0.8211982846260071,81600,1982,-0.3782786360941827,0.007164402399212122
6536000,1.577404260635376,0.0007,0.8789537325501442,81700,1982,-0.2830423631705344,0.007505517452955246
6544000,1.5970923900604248,0.0007,0.8305942118167877,81800,1983,-0.48271581418812276,0.014883850701153278
6552000,1.5933887958526611,0.0007,0.9393110312521458,81900,1983,-0.22577971294522287,0.00898837111890316
6560000,1.7255890369415283,0.0007,0.880112424492836,82000,1983,-0.2698354213498533,0.00794844888150692
6568000,1.5503270626068115,0.0007,0.8281753808259964,82100,1984,-0.26372642451897266,0.009036574512720108
6576000,1.658143401145935,0.0007,0.8661440461874008,82200,1984,-0.266967539023608,0.01681838557124138
6584000,1.6233351230621338,0.0007,0.9240040183067322,82300,1984,-0.010135379154235125,0.01100778765976429
6592000,1.7082569599151611,0.0007,0.9151181653141975,82400,1984,-0.27206771296914667,0.006625444628298283
6600000,1.7138553857803345,0.0007,0.8822060227394104,82500,1984,-0.026643912523286416,0.009568357840180397
6608000,1.7020766735076904,0.0007,0.9470243975520134,82600,1985,-0.022878822205530013,0.005823426879942417
6616000,1.5373013019561768,0.0007,0.8589981198310852,82700,1985,-0.07197064603678882,0.012152556329965591
6624000,1.7020347118377686,0.0007,0.8498012721538544,82800,1985,-0.23892013961449265,0.020299267023801804
6632000,1.4569246768951416,0.0007,0.6165314614772797,82900,1985,0.05768144033499993,0.04426252096891403
6640000,1.6023002862930298,0.0007,0.9167596623301506,83000,1985,-0.014939170610159636,0.00972163025289774
6648000,1.5472135543823242,0.0007,0.6060993373394012,83100,1985,-0.5609629256068729,0.04022308066487312
6656000,1.6786502599716187,0.0007,0.2634626626968384,83200,1985,-0.2554161935579032,0.01308239996433258
6664000,1.7053978443145752,0.0007,0.7537067234516144,83300,1985,-0.25097603152971715,0.01559440791606903
6672000,1.5878692865371704,0.0007,0.8123851865530014,83400,1985,-0.17335773184895514,0.020730692893266678
6680000,1.5088971853256226,0.0007,0.839026004076004,83500,1985,0.06429383708164096,0.024291932582855225
6688000,1.717045545578003,0.0007,0.9386457167565823,83600,1985,0.2165832302183844,0.01016002893447876
6696000,1.6337496042251587,0.0007,0.9357967749238014,83700,1986,-0.0356813280028291,0.005639075767248869
6704000,1.6776926517486572,0.0007,0.9259332492947578,83800,1986,-0.04697554097510874,0.00929961632937193
6712000,1.4761483669281006,0.0007,0.9303723648190498,83900,1986,-0.10601677658269182,0.005689376033842564
6720000,1.5308289527893066,0.0007,0.9103910177946091,84000,1986,0.09545349851250648,0.012310119345784187
6728000,1.6149768829345703,0.0007,0.788833737373352,84100,1986,-0.17720140470191836,0.027781059965491295
6736000,1.6166858673095703,0.0007,0.8441234976053238,84200,1986,-0.11801577039295807,0.013997462578117847
6744000,1.650286316871643,0.0007,0.08493483066558838,84300,1987,-0.1431547061773017,0.029528990387916565
6752000,1.4451078176498413,0.0007,0.6236337125301361,84400,1987,-0.23641249360516667,0.01772758550941944
6760000,1.5656613111495972,0.0007,0.9491371996700764,84500,1987,-0.14100521984801162,0.006285733077675104
6768000,1.4862161874771118,0.0007,0.801137700676918,84600,1987,0.22190608577802778,0.04240269213914871
6776000,1.6222892999649048,0.0007,0.918630488216877,84700,1987,0.13759616027236915,0.011350731365382671
6784000,1.5699454545974731,0.0007,0.8943614065647125,84800,1988,0.2518813129048795,0.016536282375454903
6792000,1.5814663171768188,0.0007,0.9449805952608585,84900,1988,-0.05754048398230225,0.015629377216100693
6800000,1.6228821277618408,0.0007,0.9007156863808632,85000,1988,-0.010127188917249442,0.008320027962327003
6808000,1.637952446937561,0.0007,0.9365500435233116,85100,1988,-0.05430541278328747,0.004471535328775644
6816000,1.6104891300201416,0.0007,0.8625688254833221,85200,1988,-0.15326515324413775,0.013200866058468819
6824000,1.5851233005523682,0.0007,0.8824998140335083,85300,1988,-0.1638383382000029,0.010693620890378952
6832000,1.4290497303009033,0.0007,0.4659005403518677,85400,1988,-0.2518562332727015,0.028498023748397827
6840000,1.6035594940185547,0.0007,0.8991820737719536,85500,1988,0.06975103585282341,0.012552037835121155
6848000,1.5430463552474976,0.0007,0.9354623481631279,85600,1989,0.18414648801990552,0.00816970132291317
6856000,1.666601538658142,0.0007,0.8961968347430229,85700,1989,-0.18516521920682863,0.00716037955135107
6864000,1.631002426147461,0.0007,0.9235200434923172,85800,1989,-0.03158632271224633,0.007388390600681305
6872000,1.7244911193847656,0.0007,0.9094826653599739,85900,1989,-0.04408639970351942,0.011004703119397163
6880000,1.5273621082305908,0.0007,0.7984551191329956,86000,1989,0.07218641639919951,0.03493618220090866
6888000,1.7077144384384155,0.0007,0.872416689991951,86100,1989,0.020190675370395185,0.01593228057026863
6896000,1.5573716163635254,0.0007,0.9148607924580574,86200,1989,-0.4939219574560411,0.013257605023682117
6904000,1.576163649559021,0.0007,0.9610577188432217,86300,1989,0.014781594835221767,0.007528060115873814
6912000,1.5843292474746704,0.0007,0.8897351324558258,86400,1989,-0.07247069627046585,0.007590831723064184
6920000,1.7327293157577515,0.0007,0.8535467386245728,86500,1989,-0.2071735231205821,0.00633824011310935
6928000,1.5233323574066162,0.0007,0.8458408564329147,86600,1989,0.13695754886139183,0.017575163394212723
6936000,1.5896137952804565,0.0007,0.9391314573585987,86700,1990,-0.19214601265266537,0.0065017519518733025
6944000,1.554213523864746,0.0007,0.8486925810575485,86800,1990,-0.04285463795531541,0.01624382473528385
6952000,1.6519687175750732,0.0007,0.3980000615119934,86900,1990,0.20288396617397667,0.030308213084936142
6960000,1.692222237586975,0.0007,0.9232899695634842,87000,1990,-0.06714816031744704,0.007318183779716492
6968000,1.550173282623291,0.0007,0.8784509897232056,87100,1990,0.05578510741470381,0.015573753044009209
6976000,1.7052381038665771,0.0007,0.9339732751250267,87200,1990,-0.14283327163429932,0.008064931258559227
6984000,1.6986398696899414,0.0007,0.9254194647073746,87300,1990,-0.1980765657266602,0.010675583966076374
6992000,1.6483854055404663,0.0007,0.802116721868515,87400,1990,0.0663408833934227,0.01116044819355011
7000000,1.5360925197601318,0.0007,0.9223781526088715,87500,1990,-0.0204268173314631,0.013058481737971306
7008000,1.6248384714126587,0.0007,0.8764101341366768,87600,1990,0.04604163832264021,0.0061111594550311565
7016000,1.4767110347747803,0.0007,0.8803804218769073,87700,1990,0.4920257648220286,0.014338701963424683
7024000,1.7415835857391357,0.0007,0.9709248691797256,87800,1990,0.059488915861584245,0.004345648922026157
7032000,1.4861555099487305,0.0007,0.4081646800041199,87900,1990,-0.18902614479884505,0.019273284822702408
7040000,1.5298633575439453,0.0007,0.7526442855596542,88000,1990,-0.3333323372411542,0.021394331008195877
7048000,1.6169029474258423,0.0007,0.9050660729408264,88100,1991,-0.20298344721086323,0.005550512578338385
7056000,1.5070253610610962,0.0007,0.9450069889426231,88200,1991,0.006673545145895332,0.0065353428944945335
7064000,1.679532766342163,0.0007,0.4924951195716858,88300,1991,0.04084147900575772,0.03606610372662544
7072000,1.6024291515350342,0.0007,0.954206008464098,88400,1991,-0.07857661154121161,0.007664764765650034
7080000,1.6141979694366455,0.0007,0.8432736545801163,88500,1991,0.12320201575057581,0.01819388009607792
7088000,1.6529080867767334,0.0007,0.789031594991684,88600,1991,0.052549262222601104,0.014998945407569408
7096000,1.6263110637664795,0.0007,0.49695777893066406,88700,1991,0.11398875315207987,0.051523733884096146
7104000,1.6379308700561523,0.0007,0.8712140172719955,88800,1991,0.06215387075208127,0.013475936837494373
7112000,1.6397464275360107,0.0007,0.9556678049266338,88900,1991,0.09092168370261788,0.006290269084274769
7120000,1.6637754440307617,0.0007,0.9515313878655434,89000,1991,-0.12063118027290329,0.003931975923478603
7128000,1.6338529586791992,0.0007,0.8485459089279175,89100,1991,0.07505981298163533,0.020772553980350494
7136000,1.6566699743270874,0.0007,0.5504508912563324,89200,1991,-0.21720738169969991,0.012272346764802933
7144000,1.7211421728134155,0.0007,0.8747820109128952,89300,1991,0.09399894353700802,0.009987028315663338
7152000,1.5040820837020874,0.0007,0.11451709270477295,89400,1990,0.3155712922802195,0.08203719556331635
7160000,1.6317901611328125,0.0007,0.8759784251451492,89500,1990,0.26151399756781757,0.015532170422375202
7168000,1.6484644412994385,0.0007,0.8503398895263672,89600,1990,0.07743052273290232,0.010004454292356968
7176000,1.614715814590454,0.0007,0.8466873317956924,89700,1990,-0.4594062958378345,0.007703379727900028
7184000,1.7065904140472412,0.0007,0.8342531472444534,89800,1990,-0.04392390133580193,0.008706735447049141
7192000,1.6962308883666992,0.0007,0.9322828575968742,89900,1990,0.015694615204120056,0.010102465748786926
7200000,1.6357753276824951,0.0007,0.6318372786045074,90000,1990,-0.2130909997038543,0.015974389389157295
7208000,1.6477200984954834,0.0007,0.9629494696855545,90100,1990,-0.07554891775362194,0.004765731282532215
7216000,1.5948172807693481,0.0007,0.6503405869007111,90200,1990,0.14367591245099903,0.03986063599586487
7224000,1.6516697406768799,0.0007,0.9572759978473186,90300,1990,0.09382585744824609,0.005028598941862583
7232000,1.5966615676879883,0.0007,0.5996679365634918,90400,1990,-0.20102814553538337,0.020857658237218857
7240000,1.6521800756454468,0.0007,0.8474851548671722,90500,1990,-0.1847622978624713,0.008543360978364944
7248000,1.7396328449249268,0.0007,0.9557656161487103,90600,1990,0.08002968486398458,0.0034668054431676865
7256000,1.6267207860946655,0.0007,0.8846359997987747,90700,1990,0.09663237303029745,0.014575904235243797
7264000,1.6094646453857422,0.0007,0.6865870952606201,90800,1990,0.21777314362116157,0.03485943004488945
7272000,1.7012485265731812,0.0007,0.6198217272758484,90900,1990,-0.03183901159791276,0.012217728421092033
7280000,1.622230887413025,0.0007,0.4840998649597168,91000,1990,-0.18795495252416003,0.0077899545431137085
7288000,1.6442009210586548,0.0007,0.9341185390949249,91100,1990,0.2850281557068229,0.009641798213124275
7296000,1.7071555852890015,0.0007,0.9256864562630653,91200,1990,0.16714973184280096,0.005711941979825497
7304000,1.7481458187103271,0.0007,0.9201774299144745,91300,1990,0.34066752530634403,0.004469194449484348
7312000,1.5814695358276367,0.0007,0.8629182279109955,91400,1990,0.016237276000902058,0.02292882651090622
7320000,1.5482304096221924,0.0007,0.7314155697822571,91500,1990,-0.03879391915979795,0.021687231957912445
7328000,1.6143001317977905,0.0007,0.9428852498531342,91600,1990,0.023768366285366938,0.004358422942459583
7336000,1.6963815689086914,0.0007,0.9390636757016182,91700,1990,0.026895586354658007,0.004047776106745005
7344000,1.6532423496246338,0.0007,0.9600658230483532,91800,1990,-0.06282412767468486,0.004379723221063614
7352000,1.5265763998031616,0.0007,0.7311944365501404,91900,1990,0.16910581091651694,0.03107696771621704
7360000,1.4603923559188843,0.0007,0.7863598614931107,92000,1990,0.04962767176912166,0.017015332356095314
7368000,1.6205813884735107,0.0007,0.7545088231563568,92100,1990,-0.015430521266534925,0.023845624178647995
7376000,1.727146863937378,0.0007,0.898513562977314,92200,1990,0.0658912078011781,0.01523791067302227
7384000,1.6348718404769897,0.0007,0.9094496071338654,92300,1990,0.043680831911956375,0.011508909054100513
7392000,1.5849529504776,0.0007,0.7785270512104034,92400,1990,0.05688370848074555,0.021697290241718292
7400000,1.7112681865692139,0.0007,0.7455288171768188,92500,1990,-0.3210593804717064,0.00987559650093317
7408000,1.654577612876892,0.0007,0.8709368109703064,92600,1990,0.007827547378838062,0.013054871931672096
7416000,1.6931511163711548,0.0007,0.8245038539171219,92700,1990,0.2404065786569845,0.02259189821779728
7424000,1.501203179359436,0.0007,0.8166899979114532,92800,1990,-0.03161238189786673,0.02203953266143799
7432000,1.5773252248764038,0.0007,0.8168770968914032,92900,1990,0.2430164808407426,0.02090151235461235
7440000,1.7056283950805664,0.0007,0.939381517469883,93000,1990,0.09115255904616788,0.010420693084597588
7448000,1.6437199115753174,0.0007,0.9120082780718803,93100,1990,0.10339926849119366,0.01335536502301693
7456000,1.6775789260864258,0.0007,0.8833634555339813,93200,1990,-0.20937231974676251,0.015289279632270336
7464000,1.6718637943267822,0.0007,0.9432379007339478,93300,1990,0.09126737732440234,0.004586606286466122
7472000,1.667507529258728,0.0007,0.8963204994797707,93400,1990,0.06868861617258518,0.011198931373655796
7480000,1.608001470565796,0.0007,0.911397822201252,93500,1990,-0.015831962577067316,0.004006469156593084
7488000,1.610210657119751,0.0007,0.8901153206825256,93600,1990,0.19105004253797234,0.016423694789409637
7496000,1.6305214166641235,0.0007,0.632086843252182,93700,1990,0.14124280612450094,0.03316231444478035
7504000,1.5770788192749023,0.0007,0.7310023009777069,93800,1990,0.1527067837305367,0.01597326062619686
7512000,1.6722873449325562,0.0007,0.9580073691904545,93900,1990,0.18940240927040577,0.008471528068184853
7520000,1.6036059856414795,0.0007,0.962541613727808,94000,1990,-0.14396562159527093,0.00246616592630744
7528000,1.6727783679962158,0.0007,0.9275254756212234,94100,1990,0.2819887327030301,0.008235109969973564
7536000,1.6965839862823486,0.0007,0.9369407445192337,94200,1990,0.38663543071597817,0.00937439315021038
7544000,1.6223185062408447,0.0007,0.8695609420537949,94300,1990,0.36385450083762405,0.008388139307498932
7552000,1.615952730178833,0.0007,0.7831579297780991,94400,1990,-0.08638369656400754,0.023852664977312088
7560000,1.6223846673965454,0.0007,0.8134189993143082,94500,1990,0.11228971015661955,0.012221621349453926
7568000,1.6841766834259033,0.0007,0.7255195677280426,94600,1990,-0.1258667587302625,0.021573610603809357
7576000,1.6556955575942993,0.0007,0.9141971096396446,94700,1990,0.08717716662213207,0.010308535769581795
7584000,1.5303062200546265,0.0007,0.7158442437648773,94800,1990,-0.3700129320845008,0.02959487959742546
7592000,1.5904569625854492,0.0007,0.8714883774518967,94900,1990,0.16103000049479305,0.01170596294105053
7600000,1.6364963054656982,0.0007,0.9589634649455547,95000,1990,0.3818108428269625,0.007092473097145557
7608000,1.6378333568572998,0.0007,0.8819956332445145,95100,1990,0.08960914062336087,0.011137659661471844
7616000,1.6140739917755127,0.0007,0.8427147716283798,95200,1990,0.32540771360509096,0.014445789158344269
7624000,1.5672690868377686,0.0007,0.8268839716911316,95300,1990,0.1583789547905326,0.017664054408669472
7632000,1.7060619592666626,0.0007,0.9660584069788456,95400,1990,0.208966360980412,0.0032350949477404356
7640000,1.6953504085540771,0.0007,0.9553108289837837,95500,1991,0.2894127113744617,0.004580685403198004
7648000,1.5348665714263916,0.0007,0.6120879054069519,95600,1991,0.15266453886870296,0.06611641496419907
7656000,1.7078664302825928,0.0007,0.9630306474864483,95700,1991,0.24551395913586022,0.005117173306643963
7664000,1.5698459148406982,0.0007,0.8661780506372452,95800,1991,0.12818810190074145,0.012164966203272343
7672000,1.7286655902862549,0.0007,0.9456420466303825,95900,1991,0.3986960779875517,0.005596166010946035
7680000,1.5260264873504639,0.0007,0.8500978201627731,96000,1991,0.41400329617317766,0.017755502834916115
7688000,1.5853830575942993,0.0007,0.887494333088398,96100,1991,0.46031484864652156,0.009117735549807549
7696000,1.6162141561508179,0.0007,0.9778577424585819,96200,1991,0.6538734996691347,0.002968731801956892
7704000,1.611707329750061,0.0007,0.9224880486726761,96300,1991,0.4121417515911162,0.00904078409075737
7712000,1.6406810283660889,0.0007,0.9697855096310377,96400,1991,0.283565079420805,0.0025078055914491415
7720000,1.6130883693695068,0.0007,0.8204193115234375,96500,1991,0.4782396135851741,0.03239813446998596
7728000,1.5720629692077637,0.0007,0.9201933518052101,96600,1991,0.49618152698967605,0.008547144010663033
7736000,1.5923069715499878,0.0007,0.8632508963346481,96700,1991,0.20615136977285148,0.010516912676393986
7744000,1.6154496669769287,0.0007,0.9266055226325989,96800,1991,-0.14426733599975705,0.005848749540746212
7752000,1.5885549783706665,0.0007,0.9275974705815315,96900,1991,0.4118927483912557,0.011887950822710991
7760000,1.5248616933822632,0.0007,0.881609708070755,97000,1991,0.36746159847825766,0.015345762483775616
7768000,1.619192123413086,0.0007,0.9262993186712265,97100,1991,0.479417089279741,0.010294211097061634
7776000,1.6908382177352905,0.0007,0.8933690935373306,97200,1991,0.3796886458294466,0.020586367696523666
7784000,1.7251701354980469,0.0007,0.9491408467292786,97300,1990,0.35198146346956494,0.004317889455705881
7792000,1.6553643941879272,0.0007,0.874254122376442,97400,1990,0.2058123208465986,0.018238093703985214
7800000,1.4839848279953003,0.0007,0.9106700122356415,97500,1990,0.03938605790026486,0.006629869341850281
7808000,1.7171074151992798,0.0007,0.9164792746305466,97600,1990,0.10420637559145689,0.009733246639370918
7816000,1.6727914810180664,0.0007,0.9428064040839672,97700,1990,0.1724178242497146,0.0038393617141991854
7824000,1.7056524753570557,0.0007,0.9695650450885296,97800,1990,0.08044787074904888,0.003987868316471577
7832000,1.6579139232635498,0.0007,0.39916783571243286,97900,1990,0.20232486352324486,0.03416287526488304
7840000,1.6703050136566162,0.0007,0.8720352500677109,98000,1990,0.41342265566345304,0.014967339113354683
7848000,1.6304254531860352,0.0007,0.8505011796951294,98100,1990,0.26943783084861933,0.019466260448098183
7856000,1.6986013650894165,0.0007,0.7536018788814545,98200,1990,0.3949596116319299,0.011145944707095623
7864000,1.6911251544952393,0.0007,0.792141929268837,98300,1990,0.31623449488542976,0.013151302933692932
7872000,1.6025407314300537,0.0007,0.9707856085151434,98400,1990,0.20532857633661478,0.00190692616160959
7880000,1.6146557331085205,0.0007,0.9000123739242554,98500,1990,0.0771440137643367,0.010287104174494743
7888000,1.6539703607559204,0.0007,0.9332882687449455,98600,1990,0.06292804507538677,0.00640140613541007
7896000,1.5560812950134277,0.0007,0.8837858140468597,98700,1990,0.2568151728482917,0.0038309029769152403
7904000,1.579585075378418,0.0007,0.8940982520580292,98800,1990,0.5141450091265142,0.017920702695846558
7912000,1.5587660074234009,0.0007,0.8462525606155396,98900,1990,0.29064513510093093,0.007646527141332626
7920000,1.6640279293060303,0.0007,0.9310815557837486,99000,1990,0.42631033512298017,0.007605803664773703
7928000,1.6692498922348022,0.0007,0.9393008537590504,99100,1990,0.5296540478710086,0.00695874635130167
7936000,1.604421615600586,0.0007,0.9143345877528191,99200,1990,0.3068452898412943,0.01723090186715126
7944000,1.6506328582763672,0.0007,0.8977971374988556,99300,1990,0.15508128906367347,0.007006893400102854
7952000,1.6880340576171875,0.0007,0.9325090423226357,99400,1990,-0.07220070839393884,0.005698131863027811
7960000,1.66448175907135,0.0007,0.8929195925593376,99500,1990,0.24087751591578127,0.016086863353848457
7968000,1.6048450469970703,0.0007,0.9722054470330477,99600,1990,0.48860411886125804,0.003026885213330388
7976000,1.6265735626220703,0.0007,0.8826570361852646,99700,1990,0.38001742474734784,0.013970738276839256
7984000,1.6800785064697266,0.0007,0.8165791034698486,99800,1990,0.5362958182638977,0.01374267041683197
7992000,1.5687973499298096,0.0007,0.9251400232315063,99900,1990,0.10005943169817329,0.00554406363517046
8000000,1.5975825786590576,0.0007,0.9478274658322334,100000,1990,0.4268227031454444,0.0032549116294831038
8008000,1.5010501146316528,0.0007,0.874568372964859,100100,1989,0.2373602998442948,0.010644957423210144
8016000,1.652876853942871,0.0007,0.9234069585800171,100200,1989,0.2248591952957213,0.007827231660485268
8024000,1.7210460901260376,0.0007,0.9515833482146263,100300,1989,0.05109790051355958,0.007059360854327679
8032000,1.6114816665649414,0.0007,0.7971909493207932,100400,1989,0.02460159594193101,0.02149149589240551
8040000,1.5845141410827637,0.0007,0.7870942503213882,100500,1989,0.27578471768647433,0.017248233780264854
8048000,1.6492373943328857,0.0007,0.9564005583524704,100600,1989,0.3513944402337074,0.005165841896086931
8056000,1.602539300918579,0.0007,0.9356135353446007,100700,1989,0.14982979632914067,0.009056026116013527
8064000,1.6250169277191162,0.0007,0.8182960599660873,100800,1989,0.1496166287921369,0.015094938687980175
8072000,1.6622825860977173,0.0007,0.8569386452436447,100900,1989,0.2987204222939909,0.006432230584323406
8080000,1.6556403636932373,0.0007,0.9227823168039322,101000,1989,0.5415251275524497,0.009744126349687576
8088000,1.5986695289611816,0.0007,0.8846973776817322,101100,1989,0.45886094864690674,0.013488873839378357
8096000,1.5634596347808838,0.0007,0.8732460141181946,101200,1989,0.13825153005018365,0.007679653353989124
8104000,1.703831672668457,0.0007,0.9295720532536507,101300,1989,0.24523569969460368,0.006820633076131344
8112000,1.6870393753051758,0.0007,0.93680140376091,101400,1989,0.40943878116086124,0.010701935738325119
8120000,1.658280611038208,0.0007,0.7965677231550217,101500,1989,0.3255964584648609,0.024361152201890945
8128000,1.6838548183441162,0.0007,0.9584536366164684,101600,1989,0.09540830347687006,0.004336537793278694
8136000,1.5525449514389038,0.0007,0.8767366483807564,101700,1989,0.3974118337733671,0.01673484966158867
8144000,1.641650915145874,0.0007,0.8972303718328476,101800,1989,0.39664356962312014,0.0077614919282495975
8152000,1.5077089071273804,0.0007,0.8318560868501663,101900,1989,-0.08193472561542876,0.020471088588237762
8160000,1.6683307886123657,0.0007,0.9202239736914635,102000,1989,0.2542998123914003,0.007491611875593662
8168000,1.6541168689727783,0.0007,0.8643506914377213,102100,1989,0.004653965949546546,0.005990995559841394
8176000,1.6420881748199463,0.0007,0.8926536813378334,102200,1989,0.23034831415861845,0.017037585377693176
8184000,1.658731460571289,0.0007,0.907396174967289,102300,1989,0.2938044483307749,0.014443079009652138
8192000,1.5237267017364502,0.0007,0.9084173142910004,102400,1989,0.3147336047142744,0.010409624315798283
8200000,1.545918345451355,0.0007,0.7950368225574493,102500,1989,0.1197569583542645,0.025816654786467552
8208000,1.5742876529693604,0.0007,0.8620696365833282,102600,1989,0.21426186307799072,0.019788239151239395
8216000,1.572177767753601,0.0007,0.901300922036171,102700,1989,0.2511795047670603,0.004848950542509556
8224000,1.5323541164398193,0.0007,0.6270875632762909,102800,1989,0.36333775501698257,0.07209677994251251
8232000,1.5614360570907593,0.0007,0.7247066795825958,102900,1989,0.270946728810668,0.02838032878935337
8240000,1.553594708442688,0.0007,0.9450526870787144,103000,1989,0.43265750939026476,0.01306909043341875
8248000,1.5843017101287842,0.0007,0.9264324828982353,103100,1989,0.6098569080000743,0.01082505565136671
8256000,1.6460282802581787,0.0007,0.9151861220598221,103200,1989,0.37519681714475156,0.008150037378072739
8264000,1.6401792764663696,0.0007,0.8921341300010681,103300,1989,0.1319249324325938,0.007884988561272621
8272000,1.6088581085205078,0.0007,0.8842442557215691,103400,1988,0.06791198244318367,0.009097100235521793
8280000,1.7008006572723389,0.0007,0.9126354455947876,103500,1989,0.1669301066547632,0.008749216794967651
8288000,1.5743200778961182,0.0007,0.9423966556787491,103600,1989,0.45235124110477043,0.005910070147365332
8296000,1.6076099872589111,0.0007,0.9333280697464943,103700,1989,0.6399552517570555,0.00722869485616684
8304000,1.690330147743225,0.0007,0.8615970462560654,103800,1989,0.15661032497882843,0.010211481712758541
8312000,1.6340192556381226,0.0007,0.9564959295094013,103900,1988,0.4261174554238096,0.006675402168184519
8320000,1.522016167640686,0.0007,0.9263048842549324,104000,1989,0.3001537733245641,0.009468721225857735
8328000,1.383599042892456,0.0007,0.7675660103559494,104100,1989,0.04999128944473341,0.02236826904118061
8336000,1.3971627950668335,0.0007,0.7477282285690308,104200,1989,0.6505748419091105,0.02204555831849575
8344000,1.5792113542556763,0.0007,0.8568693995475769,104300,1989,0.5009766272967682,0.011521628126502037
8352000,1.4749276638031006,0.0007,0.875296525657177,104400,1989,0.10704098865389824,0.016919363290071487
8360000,1.5503429174423218,0.0007,0.8801576271653175,104500,1989,0.047668258845806125,0.010823194868862629
8368000,1.553076982498169,0.0007,0.879927396774292,104600,1989,0.08015653938055038,0.008035863749682903
8376000,1.4403413534164429,0.0007,0.8063670843839645,104700,1988,0.03848482007160783,0.02955446019768715
8384000,1.5579700469970703,0.0007,0.9003736302256584,104800,1988,0.010744595248252154,0.01734805479645729
8392000,1.6568464040756226,0.0007,0.888209879398346,104900,1988,0.37448271838948133,0.012242501601576805
8400000,1.7309478521347046,0.0007,0.9447947517037392,105000,1988,0.22007682267576456,0.005618832539767027
8408000,1.6833120584487915,0.0007,0.9387184977531433,105100,1988,0.3545205470174551,0.012093017809092999
8416000,1.6949079036712646,0.0007,0.9575261697173119,105200,1988,0.32538602816639467,0.009057080373167992
8424000,1.6315281391143799,0.0007,0.9189086407423019,105300,1988,0.31560221714898945,0.008205053396522999
8432000,1.6198070049285889,0.0007,0.8896193653345108,105400,1988,0.28118072552606466,0.00920790620148182
8440000,1.5563793182373047,0.0007,0.9636148065328598,105500,1988,0.3625149404630065,0.005334093701094389
8448000,1.5928195714950562,0.0007,0.9826074186712503,105600,1988,0.19127535792067646,0.002746906131505966
8456000,1.457503080368042,0.0007,0.7117140889167786,105700,1988,0.1479864395223558,0.03350076824426651
8464000,1.74398672580719,0.0007,0.9484287276864052,105800,1988,0.1514309060294181,0.003642013296484947
8472000,1.679449439048767,0.0007,0.9592395387589931,105900,1988,0.3168882355093956,0.00581200048327446
8480000,1.7067943811416626,0.0007,0.9648220650851727,106000,1988,0.24340779073536395,0.003720472101122141
8488000,1.7247200012207031,0.0007,0.9051047265529633,106100,1988,-0.026725601265206934,0.008289898745715618
8496000,1.695320725440979,0.0007,0.9578036516904831,106200,1988,0.5327479458414018,0.005395459942519665
8504000,1.6078910827636719,0.0007,0.7908201217651367,106300,1988,0.02851573873194866,0.020656201988458633
8512000,1.680019736289978,0.0007,0.9674106910824776,106400,1988,0.6150509219616651,0.003298493567854166
8520000,1.563884973526001,0.0007,0.9271469265222549,106500,1988,0.49243574012070895,0.014151844196021557
8528000,1.6571235656738281,0.0007,0.836034283041954,106600,1988,0.5361940360628068,0.04063597321510315
8536000,1.3930895328521729,0.0007,0.7394806444644928,106700,1988,0.14778074771165847,0.03493611887097359
8544000,1.488541841506958,0.0007,0.9081652015447617,106800,1988,0.31621200395748017,0.011470208875834942
8552000,1.6362674236297607,0.0007,0.9412218630313873,106900,1988,0.14297465598210693,0.005143779795616865
8560000,1.6613891124725342,0.0007,0.9202403873205185,107000,1988,0.17198961339890956,0.00870023388415575
8568000,1.601897954940796,0.0007,0.8905177190899849,107100,1989,0.31859453711658714,0.015429079532623291
8576000,1.6117277145385742,0.0007,0.8692803680896759,107200,1988,0.3121379630407318,0.0122796930372715
8584000,1.6183372735977173,0.0007,0.897979274392128,107300,1988,0.26173641562927513,0.009156495332717896
8592000,1.6400378942489624,0.0007,0.8603543788194656,107400,1988,0.2583527803144534,0.00711797084659338
8600000,1.589748740196228,0.0007,0.9609108492732048,107500,1988,0.3188916375860572,0.004766310565173626
8608000,1.6396538019180298,0.0007,0.9574415981769562,107600,1988,0.25276330709457395,0.00444685947149992
8616000,1.5655585527420044,0.0007,0.9034995883703232,107700,1988,0.17272006585262717,0.006275964435189962
8624000,1.7068744897842407,0.0007,0.8682191222906113,107800,1988,0.14313841911498457,0.012953502126038074
8632000,1.7229989767074585,0.0007,0.8755482658743858,107900,1988,0.0636789359850809,0.006479125469923019
8640000,1.6939808130264282,0.0007,0.9620935842394829,108000,1988,0.25375584517605604,0.007638341281563044
8648000,1.5373817682266235,0.0007,0.946927834302187,108100,1988,0.34914698665961624,0.0064333053305745125
8656000,1.6048740148544312,0.0007,0.898185707628727,108200,1988,0.1745441966508679,0.005458553321659565
8664000,1.7226797342300415,0.0007,0.9503216743469238,108300,1988,0.1424925355706364,0.003155024256557226
