fps,explained_variance,nupdates,value_loss,total_timesteps,policy_entropy,learning rate,epsilonValue,avg reward,policy_loss
1852,-0.4325857162475586,71000,1.3629461363962037e-06,5680000,1.0986093282699585,0.001,0.0007272674363255627,-0.0011212809388780442,8.218069706344977e-05
1852,0.006123006343841553,71100,8.369955253328953e-07,5688000,1.098609447479248,0.001,0.0007272674363255627,-0.0016332836075889645,-0.0003585169033613056
1851,-0.656055212020874,71200,2.458450353515218e-06,5696000,1.0986111164093018,0.001,0.0007272674363255627,0.0024625501061564135,-0.00019769786740653217
1851,-0.16321027278900146,71300,1.2541250953290728e-06,5704000,1.0986106395721436,0.001,0.0007272674363255627,-0.0010130004568054574,-0.00022326009639073163
1852,-1.0716125965118408,71400,9.629545729694655e-07,5712000,1.098606824874878,0.001,0.0007272674363255627,-0.00039465259278586017,5.6075816246448085e-05
1852,-0.347040057182312,71500,1.0121015066033578e-06,5720000,1.0986077785491943,0.001,0.0007272674363255627,0.0001730034096908639,-0.00023567708558402956
1851,-0.7234269380569458,71600,1.3595488326245686e-06,5728000,1.0986093282699585,0.001,0.0007272674363255627,0.0004676804965129122,-0.0004200965631753206
1852,-1.2933769226074219,71700,1.4611721326218685e-06,5736000,1.0986082553863525,0.001,0.0007272674363255627,0.0027987949608359484,-0.00026135187363252044
1852,-0.7850422859191895,71800,1.4464998230323545e-06,5744000,1.0986077785491943,0.001,0.0007272674363255627,0.0014847743386781076,0.0003696945495903492
1852,-0.8418205976486206,71900,1.908217655000044e-06,5752000,1.0986111164093018,0.001,0.0007272674363255627,0.0021908759939833545,-0.001032367697916925
1852,-0.31283044815063477,72000,1.7194840893353103e-06,5760000,1.098610520362854,0.001,0.0007272674363255627,0.00039619209501324805,-0.00012258805509191006
1852,-0.22267425060272217,72100,1.5623302260792116e-06,5768000,1.09861159324646,0.001,0.0007272674363255627,-0.0003040544019313529,-0.0002492738713044673
1852,-0.5748049020767212,72200,1.4944379245207529e-06,5776000,1.098609209060669,0.001,0.0007272674363255627,0.0025994058885771667,0.00030040956335142255
1852,-0.8049980401992798,72300,2.25703342948691e-06,5784000,1.0986104011535645,0.001,0.0007272674363255627,0.0009823678499742527,-0.000375102914404124
1851,-1.3354523181915283,72400,1.5357767324530869e-06,5792000,1.0986086130142212,0.001,0.0007272674363255627,0.0005073515938420314,0.000372529320884496
1851,-3.4880447387695312,72500,1.4242194765756722e-06,5800000,1.098606824874878,0.001,0.0007272674363255627,-0.0007640716382411484,-0.00034628401044756174
1852,-0.42549455165863037,72600,1.1591731663429528e-06,5808000,1.0986034870147705,0.001,0.0007272674363255627,-0.0003229118538001785,-0.0002887179725803435
1852,-3.994541645050049,72700,1.076559101420571e-06,5816000,1.0986052751541138,0.001,0.0007272674363255627,-0.0007965649620018667,7.181731234595645e-06
1851,-0.41685056686401367,72800,1.7200991351273842e-06,5824000,1.0986111164093018,0.001,0.0007272674363255627,0.0010235319459752645,1.6047060853452422e-05
1852,-0.5935537815093994,72900,1.254622816304618e-06,5832000,1.0986076593399048,0.001,0.0007272674363255627,0.0007655601872102125,0.0002633414987940341
1852,-0.3492746353149414,73000,1.6584357354076928e-06,5840000,1.0986065864562988,0.001,0.0007272674363255627,-0.00039869298443591107,-0.0005374382017180324
1852,-0.5610971450805664,73100,2.267344143547234e-06,5848000,1.0986062288284302,0.001,0.0007272674363255627,0.0010879302118155464,-0.0003178573097102344
1851,-0.31212055683135986,73200,1.6593141936027678e-06,5856000,1.098610520362854,0.001,0.0007272674363255627,-0.0008850050971886958,0.0008384830434806645
1852,-0.7914091348648071,73300,9.155273801297881e-07,5864000,1.0986077785491943,0.001,0.0007272674363255627,0.0031761278980411587,8.832960884319618e-05
1852,-1.0969243049621582,73400,1.234961700902204e-06,5872000,1.0986053943634033,0.001,0.0007272674363255627,0.0024444813214358875,-0.0002723878715187311
1852,-0.16104519367218018,73500,1.5491777958231978e-06,5880000,1.0986071825027466,0.001,0.0007272674363255627,0.003284065653497237,0.00016006504301913083
1852,-0.9300988912582397,73600,1.5632116401320673e-06,5888000,1.0986018180847168,0.001,0.0007272674363255627,0.00034564810175652383,-6.542870687553659e-05
1852,-1.0292589664459229,73700,1.4332592854771065e-06,5896000,1.0986082553863525,0.001,0.0007272674363255627,-0.0019447698980002315,-0.00013831279648002237
1852,-0.2487964630126953,73800,1.3777953427052125e-06,5904000,1.0986086130142212,0.001,0.0007272674363255627,-0.002723562303617655,-0.00018905557226389647
1852,-1.8493013381958008,73900,1.219017235598585e-06,5912000,1.0986053943634033,0.001,0.0007272674363255627,-0.0013828798727445247,-4.8125766625162214e-05
1852,-0.4422268867492676,74000,1.1851058161482797e-06,5920000,1.0986075401306152,0.001,0.0007272674363255627,-0.0013617905307910406,-0.00018368562450632453
1852,-0.2440711259841919,74100,1.4128867178442306e-06,5928000,1.0986082553863525,0.001,0.0007272674363255627,0.0006733245485520456,0.0002621069725137204
1852,0.01815897226333618,74200,1.525130187474133e-06,5936000,1.098607063293457,0.001,0.0007272674363255627,0.0007940546404824999,-0.00034942151978611946
1852,-1.1240222454071045,74300,1.6511214653291972e-06,5944000,1.0986090898513794,0.001,0.0007272674363255627,-0.0007565811840777315,-0.0008094393415376544
1852,-0.4890894889831543,74400,1.7367107147947536e-06,5952000,1.0986043214797974,0.001,0.0007272674363255627,0.0033890816048369743,-0.0002253686252515763
1852,-0.5812064409255981,74500,1.2906482425023569e-06,5960000,1.0986073017120361,0.001,0.0007272674363255627,-0.00027302415765007026,-2.518759538361337e-05
1852,-0.6098356246948242,74600,1.7023924101522425e-06,5968000,1.0986082553863525,0.001,0.0007272674363255627,7.380307906714733e-05,-7.184527203207836e-05
1852,-0.0811697244644165,74700,1.5033853060231195e-06,5976000,1.098606824874878,0.001,0.0007272674363255627,-0.00030602309202549806,0.0002580735890660435
1852,-0.6571828126907349,74800,1.5816951872693608e-06,5984000,1.0986078977584839,0.001,0.0007272674363255627,0.0007339901902014389,-0.00031452675466425717
1852,-1.0526139736175537,74900,1.5896763443379314e-06,5992000,1.0986101627349854,0.001,0.0007272674363255627,0.0014827058944121064,-0.0001938089553732425
1852,-0.5206819772720337,75000,2.432381279504625e-06,6000000,1.098610281944275,0.001,0.0007272674363255627,0.001992275784323283,0.00012117503501940519
1852,-0.23401451110839844,75100,1.8657865439308807e-06,6008000,1.0986074209213257,0.001,0.0007272674363255627,0.0011905146351637087,-5.76000202272553e-05
1852,-0.36820828914642334,75200,1.3123910775902914e-06,6016000,1.0986096858978271,0.001,0.0007272674363255627,0.0038752330485294804,0.0005347863771021366
1852,-0.46576404571533203,75300,1.235873241967056e-06,6024000,1.0986104011535645,0.001,0.0007272674363255627,0.0033386078430339694,-0.00015331331815104932
1852,-1.5376989841461182,75400,2.236197360616643e-06,6032000,1.0986096858978271,0.001,0.0007272674363255627,0.0031368560426926705,0.0007913579465821385
1852,-0.1487562656402588,75500,1.4902136626915308e-06,6040000,1.0986106395721436,0.001,0.0007272674363255627,0.0030253657270804977,-0.0002504982112441212
1852,-0.4484274387359619,75600,9.53601215769595e-07,6048000,1.0986112356185913,0.001,0.0007272674363255627,-9.79041496066202e-05,0.00014220774755813181
1852,-0.6659213304519653,75700,8.746427511141519e-07,6056000,1.0986120700836182,0.001,0.0007272674363255627,-0.000769085800720859,0.00015065757906995714
1852,-2.03879714012146,75800,1.2898572094854899e-06,6064000,1.0986120700836182,0.001,0.0007272674363255627,-0.0005665297036784977,-0.0004719251301139593
1852,-0.0928727388381958,75900,1.2896222187919193e-06,6072000,1.0986123085021973,0.001,0.0007272674363255627,2.6603800506563857e-05,0.0002052595082204789
1852,-0.7931704521179199,76000,1.7123342104241601e-06,6080000,1.098610281944275,0.001,0.0007272674363255627,-0.0014212193324055987,-0.00022172494209371507
1852,-0.95223069190979,76100,1.0508174455026165e-06,6088000,1.0986109972000122,0.001,0.0007272674363255627,-0.0020984481590858193,-9.521756146568805e-05
1852,0.21983975172042847,76200,1.58030456987035e-06,6096000,1.0986104011535645,0.001,0.0007272674363255627,0.0005254000169315987,-0.0003965681535191834
1852,-1.0044469833374023,76300,1.454235189157771e-06,6104000,1.0986100435256958,0.001,0.0007272674363255627,-0.0040154474292648954,1.4023389667272568e-05
1852,-0.5758999586105347,76400,1.7527087265989394e-06,6112000,1.0986095666885376,0.001,0.0007272674363255627,-0.0029225444828625768,-0.00017054061754606664
1852,-0.7381980419158936,76500,1.0633027613948798e-06,6120000,1.0986099243164062,0.001,0.0007272674363255627,-0.0010244427157886093,0.0004076461191289127
1852,0.0035068392753601074,76600,1.909446154968464e-06,6128000,1.0986095666885376,0.001,0.0007272674363255627,-0.0021623141139571088,-0.0007153319893404841
1852,-0.3377164602279663,76700,1.3684634723176714e-06,6136000,1.0986101627349854,0.001,0.0007272674363255627,-0.0020179760678729506,0.0007597183575853705
1852,-0.5233246088027954,76800,1.3663436675415142e-06,6144000,1.0986089706420898,0.001,0.0007272674363255627,-0.0010430124844788224,-0.000347746885381639
1852,-0.7921268939971924,76900,2.094137471431168e-06,6152000,1.0986087322235107,0.001,0.0007272674363255627,0.000445660149489413,-0.0003780823608394712
1852,-0.7383131980895996,77000,1.8747093690762995e-06,6160000,1.0986080169677734,0.001,0.0007272674363255627,-0.0008058358122525533,-0.00028692407067865133
1852,-0.19901955127716064,77100,1.456230961593974e-06,6168000,1.0986106395721436,0.001,0.0007272674363255627,-0.0006084642194764456,0.0001354678242933005
1852,-0.05690491199493408,77200,3.033766233784263e-06,6176000,1.0986089706420898,0.001,0.0007272674363255627,-0.0011029743414837866,-0.00048409774899482727
1852,0.027534067630767822,77300,1.1179830607943586e-06,6184000,1.0986082553863525,0.001,0.0007272674363255627,-0.0006915846297488315,-0.00015110388631001115
1852,-0.7399518489837646,77400,1.3284918622957775e-06,6192000,1.0986114740371704,0.001,0.0007272674363255627,-0.0009642898781294206,0.00028412003302946687
1852,-1.258781909942627,77500,1.4821220020166948e-06,6200000,1.0986104011535645,0.001,0.0007272674363255627,-0.0003472893571995428,0.0008530531194992363
1852,-0.6739712953567505,77600,1.1269773949607043e-06,6208000,1.0986106395721436,0.001,0.0007272674363255627,-0.0012210772634716704,-0.00024820846738293767
1852,-0.27781176567077637,77700,1.5855321180424653e-06,6216000,1.0986109972000122,0.001,0.0007272674363255627,-0.003580606683681253,-0.000645870459266007
1852,-1.9297206401824951,77800,1.5527311916230246e-06,6224000,1.0986117124557495,0.001,0.0007272674363255627,-0.0019737712329515487,-0.00042836982174776495
1852,-0.5524944067001343,77900,9.831494480749825e-07,6232000,1.0986106395721436,0.001,0.0007272674363255627,-0.0025743755897565277,0.0004905984387733042
1853,0.23860710859298706,78000,6.6898917339131e-07,6240000,1.0986113548278809,0.001,0.0007272674363255627,-0.0011378906418030965,5.5939319281606004e-05
1852,-2.553262948989868,78100,2.0630968720070086e-06,6248000,1.0986062288284302,0.001,0.0007272674363255627,-0.00013050658208157984,-0.00038012495497241616
1852,-0.14365756511688232,78200,1.6739380725994124e-06,6256000,1.0986106395721436,0.001,0.0007272674363255627,-0.0013406295542381485,-0.00028989228303544223
1852,0.021499216556549072,78300,1.4438734297073097e-06,6264000,1.098611831665039,0.001,0.0007272674363255627,-0.002373875817647786,-0.0008023472619242966
1853,-1.2889251708984375,78400,2.0511206457740627e-06,6272000,1.0986106395721436,0.001,0.0007272674363255627,-0.0003709474195943585,-0.0002696904120966792
1853,-1.187730312347412,78500,1.202583234771737e-06,6280000,1.098605751991272,0.001,0.0007272674363255627,-0.0011544761928234948,-0.0002539166307542473
1852,-0.5515708923339844,78600,1.6083455420812243e-06,6288000,1.0986101627349854,0.001,0.0007272674363255627,0.0008816199100692756,-0.0003281828248873353
1852,-0.42485105991363525,78700,1.1658401035674615e-06,6296000,1.0986108779907227,0.001,0.0007272674363255627,0.0013019338494814291,2.2661638467980083e-06
1853,-0.9606777429580688,78800,1.6359515484509757e-06,6304000,1.0986074209213257,0.001,0.0007272674363255627,0.0008794506968115457,-0.00012678871280513704
1853,-1.6734619140625,78900,1.492526621404977e-06,6312000,1.0986063480377197,0.001,0.0007272674363255627,0.001679380359564675,-0.00035508308792486787
1852,-0.46156084537506104,79000,6.68711095386243e-07,6320000,1.0986077785491943,0.001,0.0007272674363255627,-0.0016069235585746354,-0.00014745013322681189
1852,-0.03871023654937744,79100,1.3215733360993909e-06,6328000,1.098609447479248,0.001,0.0007272674363255627,-0.00047344573904410935,8.658176375320181e-05
1852,-0.5704295635223389,79200,1.5540796312052407e-06,6336000,1.0986080169677734,0.001,0.0007272674363255627,-0.0011938019416902535,0.00013393831613939255
1853,-0.13996648788452148,79300,1.7576263644514256e-06,6344000,1.098610281944275,0.001,0.0007272674363255627,0.0001591824686329346,-0.0006366578163579106
1852,-0.6142691373825073,79400,1.295350671171036e-06,6352000,1.098609209060669,0.001,0.0007272674363255627,-0.0029534197725297417,-9.638878691475838e-05
1852,-1.5380563735961914,79500,1.2187744005132117e-06,6360000,1.098609209060669,0.001,0.0007272674363255627,-0.000351469375891611,-0.0005141691071912646
1852,-0.7021298408508301,79600,1.8200638578491635e-06,6368000,1.098607063293457,0.001,0.0007272674363255627,-0.0027845513061038217,0.0004240783746354282
1852,-0.48995256423950195,79700,1.2069934882674715e-06,6376000,1.0986093282699585,0.001,0.0007272674363255627,-0.00017085144034467703,0.00038283277535811067
1852,-0.42241644859313965,79800,1.8969309394378797e-06,6384000,1.098610520362854,0.001,0.0007272674363255627,0.002027166199513886,-0.0007218073587864637
1852,-0.9189757108688354,79900,1.7970393173527555e-06,6392000,1.0986120700836182,0.001,0.0007272674363255627,0.0008723378788772606,0.00026038449141196907
1852,-0.43188440799713135,80000,1.003576471703127e-06,6400000,1.0986121892929077,0.001,0.0007272674363255627,0.0015129549325138213,-0.0003988745156675577
1852,-0.9289973974227905,80100,1.0263461263093632e-06,6408000,1.0986087322235107,0.001,0.0007272674363255627,0.001253567913772713,0.0003729632298927754
1852,-0.6589771509170532,80200,1.3891825574319228e-06,6416000,1.0986093282699585,0.001,0.0007272674363255627,0.0007369560752977123,0.0002074028307106346
1852,-0.5788512229919434,80300,8.508434916620899e-07,6424000,1.098609209060669,0.001,0.0007272674363255627,0.0006258247810819739,-0.00032111589098349214
1852,-0.9980770349502563,80400,1.2179615396235022e-06,6432000,1.098610758781433,0.001,0.0007272674363255627,0.0006843745632068021,5.210532253840938e-05
1852,0.3113015294075012,80500,1.151058086179546e-06,6440000,1.098607063293457,0.001,0.0007272674363255627,0.0008618828059297811,-0.0002202473842771724
1852,-1.1164960861206055,80600,1.0008258186644525e-06,6448000,1.0986109972000122,0.001,0.0007272674363255627,-0.0013569051590820891,-0.0002228980592917651
1852,-0.536507248878479,80700,1.2380085081531433e-06,6456000,1.09861159324646,0.001,0.0007272674363255627,0.0006283747294219211,-0.0002588944335002452
1852,-0.005481719970703125,80800,9.828012252910412e-07,6464000,1.098611831665039,0.001,0.0007272674363255627,3.192336180291022e-05,-0.0003802633145824075
1852,-0.1964486837387085,80900,8.451515896013007e-07,6472000,1.0986120700836182,0.001,0.0007272674363255627,0.0011816886677479487,0.000670518318656832
1852,-0.6996700763702393,81000,1.1378072031220654e-06,6480000,1.0986095666885376,0.001,0.0007272674363255627,-0.0003964957148582471,-0.00047080227523110807
1852,-0.07300353050231934,81100,1.2664768291870132e-06,6488000,1.098609209060669,0.001,0.0007272674363255627,0.001509032676131028,0.0003567523090168834
1852,-0.4798012971878052,81200,7.456879984601983e-07,6496000,1.0986030101776123,0.001,0.0007272674363255627,0.002636928802166949,0.0002946111198980361
1852,-1.0127758979797363,81300,1.2388742334223934e-06,6504000,1.0986038446426392,0.001,0.0007272674363255627,0.003926282891188748,0.00032643883605487645
1851,-0.8697085380554199,81400,9.775043281479157e-07,6512000,1.0986052751541138,0.001,0.0007272674363255627,-0.0008310198074468645,-9.246635954696103e-07
1851,-0.3700885772705078,81500,1.8558145029601292e-06,6520000,1.0986093282699585,0.001,0.0007272674363255627,-0.00036419442358237575,-9.238417260348797e-05
1851,-0.18843376636505127,81600,8.16141266568593e-07,6528000,1.0986111164093018,0.001,0.0007272674363255627,-0.0014859425433769503,0.00025178625946864486
1852,-0.35179996490478516,81700,1.4274148725235136e-06,6536000,1.0986086130142212,0.001,0.0007272674363255627,-0.0007850429035897832,-0.0007246615714393556
1851,0.12634652853012085,81800,7.871399247960653e-07,6544000,1.098608374595642,0.001,0.0007272674363255627,-0.00011002754035871476,0.00033196769072674215
1851,-1.1323316097259521,81900,1.6198916910070693e-06,6552000,1.0986088514328003,0.001,0.0007272674363255627,-0.0022128700482426213,0.00018972357793245465
1851,-0.11771512031555176,82000,1.2142816103732912e-06,6560000,1.0986114740371704,0.001,0.0007272674363255627,-0.00014438956104640966,-5.47541058040224e-05
1851,-1.1441495418548584,82100,9.798659448279068e-07,6568000,1.098609209060669,0.001,0.0007272674363255627,-0.0007954761034852708,0.00026596494717523456
1851,-2.241316795349121,82200,1.1707170415320434e-06,6576000,1.0986096858978271,0.001,0.0007272674363255627,-0.0007686607674258994,-0.0003186508547514677
1851,-0.734178900718689,82300,9.56821736508573e-07,6584000,1.0986096858978271,0.001,0.0007272674363255627,-0.0017771336048099328,0.00027909385971724987
1851,-1.3127288818359375,82400,1.8280910580870113e-06,6592000,1.0986101627349854,0.001,0.0007272674363255627,-0.0009859254218099523,-0.0002983043377753347
1852,-0.615310549736023,82500,1.4260729130910477e-06,6600000,1.0986101627349854,0.001,0.0007272674363255627,-0.0004985082985513145,-0.00026397284818813205
1851,-0.5833814144134521,82600,1.5720318060630234e-06,6608000,1.0986051559448242,0.001,0.0007272674363255627,-0.000352930516419292,-0.0003792433417402208
1851,-0.878036618232727,82700,1.5354374909293256e-06,6616000,1.0986053943634033,0.001,0.0007272674363255627,0.0007813963392436562,0.0001410642871633172
1851,-1.6834819316864014,82800,1.536682475489215e-06,6624000,1.0986082553863525,0.001,0.0007272674363255627,-0.0004033835487916804,-0.00010836102592293173
1852,0.11823803186416626,82900,8.326182978635188e-07,6632000,1.0986099243164062,0.001,0.0007272674363255627,-0.0006315350452609891,4.539899600786157e-05
1851,-0.443328857421875,83000,1.4844991937934537e-06,6640000,1.0986052751541138,0.001,0.0007272674363255627,-0.0010928142566626776,-0.0002527694159653038
1851,-1.4413788318634033,83100,2.4068770017038332e-06,6648000,1.0986099243164062,0.001,0.0007272674363255627,0.0004714735582638241,-0.0005178506253287196
1851,-0.3550901412963867,83200,1.929066002048785e-06,6656000,1.098610520362854,0.001,0.0007272674363255627,9.99303756543668e-07,-0.0006409288034774363
1851,-0.008682847023010254,83300,1.6066809394033044e-06,6664000,1.098609209060669,0.001,0.0007272674363255627,-0.0007394811549602309,-0.0005827830755151808
1852,-3.022763252258301,83400,3.523374743963359e-06,6672000,1.0986073017120361,0.001,0.0007272674363255627,0.0015668336325234122,0.00010962833039229736
1851,-0.2978743314743042,83500,1.2558374464788358e-06,6680000,1.09861159324646,0.001,0.0007272674363255627,0.0021893859116971725,0.0002750717685557902
1851,-0.2996509075164795,83600,1.474935174883285e-06,6688000,1.09861159324646,0.001,0.0007272674363255627,0.002441171372993267,3.8654870877508074e-05
1851,-0.3445312976837158,83700,1.178765160148032e-06,6696000,1.098610520362854,0.001,0.0007272674363255627,-0.0002522674759347865,0.00043684113188646734
1851,-1.3695547580718994,83800,1.093476726055087e-06,6704000,1.098609447479248,0.001,0.0007272674363255627,1.5582540527248056e-06,7.712897058809176e-05
1851,-0.11080622673034668,83900,1.1760297411456122e-06,6712000,1.0986099243164062,0.001,0.0007272674363255627,-0.000625852650455272,-0.0002823856775648892
1851,-0.20908617973327637,84000,1.9911858544219285e-06,6720000,1.0986076593399048,0.001,0.0007272674363255627,-0.0008290296649647644,-0.00028379628201946616
1851,0.023556649684906006,84100,1.1202785117347958e-06,6728000,1.098608374595642,0.001,0.0007272674363255627,0.0006006749208609108,-1.2948992207384435e-06
1851,-0.8464140892028809,84200,1.3204859214965836e-06,6736000,1.0986090898513794,0.001,0.0007272674363255627,0.0012115688903577392,-9.245002001989633e-05
1851,-0.6544848680496216,84300,1.3387410717768944e-06,6744000,1.0986039638519287,0.001,0.0007272674363255627,-0.0009622735206903599,0.0003052585234399885
1851,-0.5098370313644409,84400,1.4205393199517857e-06,6752000,1.0986011028289795,0.001,0.0007272674363255627,0.0005577902246104216,-0.000335479446221143
1851,-1.0671849250793457,84500,9.274707508666324e-07,6760000,1.098604679107666,0.001,0.0007272674363255627,-0.0002939672701359086,8.987257024273276e-05
1851,-0.4126405715942383,84600,8.914553291106131e-07,6768000,1.0986049175262451,0.001,0.0007272674363255627,-0.0007487204381050105,9.614950613467954e-06
1851,-0.5782604217529297,84700,1.4068499467612128e-06,6776000,1.098608374595642,0.001,0.0007272674363255627,-0.0005267932863262104,-0.0002531078062020242
1851,-0.43519818782806396,84800,9.021599112202239e-07,6784000,1.098608374595642,0.001,0.0007272674363255627,-0.0013878061423383769,-7.958289643283933e-05
1851,-3.5827364921569824,84900,6.870209290354978e-07,6792000,1.0986090898513794,0.001,0.0007272674363255627,-0.0007680794567932025,-0.0002484805299900472
1851,-0.5094385147094727,85000,9.370525731355883e-06,6800000,1.0985113382339478,0.001,0.0007272674363255627,-0.0007350109008257277,0.0005272431299090385
1851,-0.8566039800643921,85100,7.965277291077655e-06,6808000,1.0985287427902222,0.001,0.0007272674363255627,0.005866381960368016,0.00018983501649927348
1851,-0.6614000797271729,85200,3.627873866207665e-06,6816000,1.0985766649246216,0.001,0.0007272674363255627,0.0026947415091171933,0.00022819000878371298
1851,-0.5340348482131958,85300,4.736633400170831e-06,6824000,1.0985957384109497,0.001,0.0007272674363255627,0.006307571845536586,0.0010522822849452496
1851,-1.256166696548462,85400,5.894847618037602e-06,6832000,1.0986076593399048,0.001,0.0007272674363255627,-0.0013252239414555333,0.001126601709984243
1851,0.009347319602966309,85500,6.145716270111734e-06,6840000,1.098607063293457,0.001,0.0007272674363255627,0.0004126743577216985,0.0016286280006170273
1851,-0.48068439960479736,85600,3.3639475987001788e-06,6848000,1.0986038446426392,0.001,0.0007272674363255627,1.5343403674705769e-06,-0.00025234415079467
1851,-0.4411962032318115,85700,4.933991476718802e-06,6856000,1.0986088514328003,0.001,0.0007272674363255627,0.0008506390811021447,0.00010910800483543426
1851,-0.6950700283050537,85800,5.507276910066139e-06,6864000,1.0986111164093018,0.001,0.0007272674363255627,-0.0062271335773402825,0.0012539249146357179
1851,-0.4911552667617798,85900,4.231131242704578e-06,6872000,1.0986088514328003,0.001,0.0007272674363255627,-0.0016844035882968456,0.00010652546916389838
1851,0.02423340082168579,86000,1.2573684216476977e-05,6880000,1.0982894897460938,0.001,0.0007272674363255627,0.004057541867223335,0.0008572590304538608
1851,-0.2714430093765259,86100,5.013075679016765e-06,6888000,1.0984342098236084,0.001,0.0007272674363255627,0.010119524807669223,-0.0003011864027939737
1851,-1.3221197128295898,86200,8.370387149625458e-06,6896000,1.0984776020050049,0.001,0.0007272674363255627,0.002415570688117441,-0.0013823010958731174
1851,-1.085554838180542,86300,4.984193310519913e-06,6904000,1.0985095500946045,0.001,0.0007272674363255627,0.0051629011963086665,-0.00015280672232620418
1851,-1.145688772201538,86400,5.98530732531799e-06,6912000,1.0985186100006104,0.001,0.0007272674363255627,0.0006967780916966148,-0.0003284763661213219
1851,-1.0744438171386719,86500,5.606706054095412e-06,6920000,1.0985491275787354,0.001,0.0007272674363255627,0.0006323559180600568,-0.0012951300013810396
1851,0.07212191820144653,86600,4.414027443999657e-06,6928000,1.0985677242279053,0.001,0.0007272674363255627,0.001913335962126439,-0.0011190364602953196
1851,-0.638617753982544,86700,5.5838040680100676e-06,6936000,1.098583459854126,0.001,0.0007272674363255627,-0.004633856943110004,-0.0003796910459641367
1851,-0.05911827087402344,86800,5.611472261080053e-06,6944000,1.0985817909240723,0.001,0.0007272674363255627,-0.0036146632075542582,-0.00022945021919440478
1851,-0.7530319690704346,86900,3.696124167618109e-06,6952000,1.0985870361328125,0.001,0.0007272674363255627,-0.0037516284290177284,5.867795698577538e-05
1851,-1.2925255298614502,87000,3.077990641031647e-06,6960000,1.0985989570617676,0.001,0.0007272674363255627,-0.0041918864779290745,1.5692849046899937e-05
1850,-0.3922240734100342,87100,4.575336333800806e-06,6968000,1.098597764968872,0.001,0.0007272674363255627,-0.00026001494770753195,-3.5612039937404916e-05
1851,-0.6483138799667358,87200,5.138795131642837e-06,6976000,1.0986002683639526,0.001,0.0007272674363255627,0.0011942208249820397,-0.0003303125558886677
1851,-0.7045822143554688,87300,6.33617219136795e-06,6984000,1.0985974073410034,0.001,0.0007272674363255627,0.006783679229556583,-0.0004757004790008068
1851,-0.5890672206878662,87400,6.214422228367766e-06,6992000,1.0986047983169556,0.001,0.0007272674363255627,0.007001035090070218,-0.00036387742147780955
1851,-2.290651798248291,87500,4.196796908217948e-06,7000000,1.0986095666885376,0.001,0.0007272674363255627,0.005129447369836271,0.001452944939956069
1850,0.08682411909103394,87600,3.5755917906499235e-06,7008000,1.0986062288284302,0.001,0.0007272674363255627,0.004430606533423998,0.0003280197852291167
1851,-0.36609911918640137,87700,3.0775368031754624e-06,7016000,1.0986093282699585,0.001,0.0007272674363255627,0.0024962061565020123,2.57114891155652e-07
1851,-0.6390661001205444,87800,2.485119694028981e-06,7024000,1.0986117124557495,0.001,0.0007272674363255627,0.00114202221375308,0.00018017087131738663
1851,-0.009236693382263184,87900,4.0391009861195926e-06,7032000,1.0986120700836182,0.001,0.0007272674363255627,-0.000823012123873923,0.0014441318344324827
1850,-2.72702693939209,88000,3.36971174874634e-06,7040000,1.098610520362854,0.001,0.0007272674363255627,-0.0026975005341228096,4.4115091441199183e-05
1850,-0.5654153823852539,88100,2.7230175874137785e-06,7048000,1.098611831665039,0.001,0.0007272674363255627,-0.004341096415009816,0.0006665002438239753
1850,-0.021013736724853516,88200,3.47533637068409e-06,7056000,1.0986108779907227,0.001,0.0007272674363255627,-0.001581999547943269,-4.755293412017636e-05
1850,-0.9066466093063354,88300,2.2611695840168977e-06,7064000,1.0986080169677734,0.001,0.0007272674363255627,-0.0005340478892321698,-0.00014911105972714722
1850,-1.140087604522705,88400,2.7509499886946287e-06,7072000,1.0986096858978271,0.001,0.0007272674363255627,-0.0008406393913901411,0.000291960226604715
1850,-0.5872846841812134,88500,4.157603598287096e-06,7080000,1.0986114740371704,0.001,0.0007272674363255627,-0.000523268597862625,0.0003769718750845641
1850,-1.5854475498199463,88600,2.5065660338441376e-06,7088000,1.0986099243164062,0.001,0.0007272674363255627,0.0013592463386885357,-0.0006957392324693501
1850,-0.16244161128997803,88700,2.7462519938126206e-06,7096000,1.0986112356185913,0.001,0.0007272674363255627,0.001545959574286826,0.00031828813371248543
1850,-0.1245276927947998,88800,2.0008715182484593e-06,7104000,1.0986108779907227,0.001,0.0007272674363255627,-0.0025735069553775246,-0.0003634221793618053
1850,-1.3546054363250732,88900,4.766424353874754e-06,7112000,1.0986111164093018,0.001,0.0007272674363255627,0.0028422512601537163,0.00010500208009034395
1850,-2.677696466445923,89000,1.7178381312987767e-06,7120000,1.0986120700836182,0.001,0.0007272674363255627,-0.0005111521549736153,-0.00027884545852430165
1850,0.11765086650848389,89100,2.786012601063703e-06,7128000,1.0986120700836182,0.001,0.0007272674363255627,0.0019390404948353534,0.00037269233143888414
1850,-1.152174472808838,89200,2.440393018332543e-06,7136000,1.0986117124557495,0.001,0.0007272674363255627,0.002152225924874074,-0.00039968089549802244
1850,-0.8847705125808716,89300,1.8845170188797056e-06,7144000,1.09861159324646,0.001,0.0007272674363255627,0.0013032944345468423,-0.000272156554274261
1850,-1.3433129787445068,89400,2.7448277251096442e-06,7152000,1.0986120700836182,0.001,0.0007272674363255627,0.00026361650325270605,-0.0003453125536907464
