nupdates,policy_entropy,total_timesteps,fps,explained_variance,value_loss
63000,2.8903658390045166,5040000,1723,-2.73563814163208,3.9264114093384705e-06
63100,2.8903660774230957,5048000,1723,-0.40289926528930664,3.3033052204700653e-06
63200,2.8903653621673584,5056000,1723,-0.22678422927856445,1.381815650347562e-06
63300,2.8903660774230957,5064000,1723,-0.8197472095489502,4.534594154392835e-06
63400,2.8903653621673584,5072000,1723,0.12722843885421753,1.7846117543740547e-06
63500,2.890366792678833,5080000,1723,-0.7604351043701172,3.7266720482875826e-06
63600,2.8903660774230957,5088000,1723,-1.559952974319458,1.763464410942106e-06
63700,2.890366792678833,5096000,1723,-0.5333495140075684,2.791352244457812e-06
63800,2.8903675079345703,5104000,1723,-0.6594065427780151,3.849686436296906e-06
63900,2.890367031097412,5112000,1723,-0.9294682741165161,6.8136296249576844e-06
64000,2.890367031097412,5120000,1723,-1.1463892459869385,3.1186104934022296e-06
64100,2.8903675079345703,5128000,1723,-0.9664744138717651,2.0099873836443294e-06
64200,2.8903679847717285,5136000,1723,-1.7628331184387207,4.140705641475506e-06
64300,2.890367031097412,5144000,1723,-0.21918773651123047,4.054782493767561e-06
64400,2.890367031097412,5152000,1723,-2.6849875450134277,3.030283551197499e-06
64500,2.890366792678833,5160000,1723,-1.114441156387329,2.9173565962992143e-06
64600,2.8903660774230957,5168000,1723,-0.7154395580291748,4.838595486944541e-06
64700,2.890366315841675,5176000,1723,-0.4089239835739136,4.118152901355643e-06
64800,2.890367031097412,5184000,1723,-1.116013526916504,3.2821239983604755e-06
64900,2.890366792678833,5192000,1723,-0.40310347080230713,4.77827234135475e-06
65000,2.890367269515991,5200000,1723,-1.0200555324554443,3.3818257634266047e-06
65100,2.8903675079345703,5208000,1723,-0.6954895257949829,1.1498361800477142e-06
65200,2.8903679847717285,5216000,1723,-0.3541274070739746,5.475935722643044e-06
65300,2.8903675079345703,5224000,1723,-0.5006979703903198,2.44567786467087e-06
65400,2.890366554260254,5232000,1723,-0.08688986301422119,2.450586634950014e-06
65500,2.890367031097412,5240000,1723,-1.6532158851623535,2.2400856778403977e-06
65600,2.8903675079345703,5248000,1723,-0.2935965061187744,2.5197571176249767e-06
65700,2.8903675079345703,5256000,1723,-0.5549805164337158,3.2745788303145673e-06
65800,2.8903555870056152,5264000,1723,-0.6203136444091797,3.1164804568106774e-06
65900,2.890357494354248,5272000,1723,0.02588731050491333,3.0338112537720008e-06
66000,2.8903586864471436,5280000,1723,-0.26855993270874023,1.7013987871905556e-06
66100,2.890362024307251,5288000,1723,-0.7130304574966431,5.190773208596511e-06
66200,2.8903632164001465,5296000,1723,-0.939274787902832,5.256432359601604e-06
66300,2.890364170074463,5304000,1723,-0.8442856073379517,3.5800410387309967e-06
66400,2.890366315841675,5312000,1723,-0.744982123374939,3.522412953316234e-06
66500,2.890366792678833,5320000,1723,-1.8258867263793945,2.495369244570611e-06
66600,2.890366315841675,5328000,1723,-1.0082154273986816,2.0246493477316108e-06
66700,2.8903660774230957,5336000,1723,-1.5655832290649414,4.2801370909728575e-06
66800,2.8903660774230957,5344000,1723,-0.4913492202758789,3.815623585978756e-06
66900,2.890366792678833,5352000,1722,-1.6468372344970703,1.685299366727122e-06
67000,2.890367031097412,5360000,1722,-0.04974687099456787,2.4918924736994086e-06
67100,2.890367031097412,5368000,1722,-0.9997973442077637,3.932542767870473e-06
67200,2.890366792678833,5376000,1723,-1.1385657787322998,2.5840054149739444e-06
67300,2.8903675079345703,5384000,1723,-0.460482120513916,3.6318226648290874e-06
67400,2.8903675079345703,5392000,1722,-0.962165355682373,2.068774392682826e-06
67500,2.890367031097412,5400000,1723,-0.9174554347991943,3.212148385500768e-06
67600,2.890367031097412,5408000,1722,-0.5078226327896118,3.986012416135054e-06
67700,2.890367031097412,5416000,1722,-0.6782174110412598,3.747583832591772e-06
67800,2.890366792678833,5424000,1722,-1.8696668148040771,2.9142242965463083e-06
67900,2.8903656005859375,5432000,1722,-0.548640251159668,2.404084625595715e-06
68000,2.8903660774230957,5440000,1722,-0.07399988174438477,4.084354259248357e-06
68100,2.8903653621673584,5448000,1722,-0.9624922275543213,3.999617547378875e-06
68200,2.8903651237487793,5456000,1722,-0.19397568702697754,2.451750788168283e-06
68300,2.8903656005859375,5464000,1722,0.041423499584198,1.6311818171743653e-06
68400,2.890366315841675,5472000,1722,-1.0927214622497559,3.0349433473020326e-06
68500,2.890364646911621,5480000,1722,-0.4241222143173218,3.323867758808774e-06
68600,2.8903656005859375,5488000,1722,-3.431077480316162,3.4971665172633948e-06
68700,2.8903660774230957,5496000,1722,-2.784144878387451,1.8822796619133442e-06
68800,2.890366315841675,5504000,1722,-1.0679666996002197,2.306126134499209e-06
68900,2.890366315841675,5512000,1722,-1.3209941387176514,1.8759376416710438e-06
69000,2.890367031097412,5520000,1722,-1.0523099899291992,4.749118033942068e-06
69100,2.890366792678833,5528000,1722,-0.21988284587860107,2.4866430976544507e-06
69200,2.890367031097412,5536000,1722,-0.5637686252593994,2.5311760509794112e-06
69300,2.890367269515991,5544000,1722,-1.8680179119110107,4.083549356437288e-06
69400,2.8903579711914062,5552000,1722,-1.4281041622161865,3.062677933485247e-06
69500,2.8903591632843018,5560000,1722,-0.9425897598266602,4.068065209139604e-06
69600,2.8903603553771973,5568000,1722,-0.07819890975952148,2.8483314054028597e-06
69700,2.890362501144409,5576000,1722,-0.06840896606445312,2.1344333163142437e-06
69800,2.8903615474700928,5584000,1722,-0.593482494354248,1.8397197436570423e-06
69900,2.890362501144409,5592000,1722,-1.208982229232788,2.7338821837474825e-06
70000,2.89036226272583,5600000,1722,-1.8056268692016602,2.0518150449788664e-06
70100,2.8903636932373047,5608000,1722,-1.3099806308746338,1.8287288412466296e-06
70200,2.89036226272583,5616000,1722,-0.4817335605621338,2.640329967107391e-06
70300,2.8903613090515137,5624000,1722,-1.4508864879608154,2.557491370680509e-06
70400,2.8903613090515137,5632000,1722,-1.1715147495269775,1.742633685353212e-06
70500,2.8903629779815674,5640000,1722,-3.9709300994873047,3.125619741695118e-06
70600,2.890363931655884,5648000,1722,-2.2902863025665283,4.406597781780874e-06
70700,2.8903632164001465,5656000,1722,-1.1051836013793945,3.6641104088630527e-06
70800,2.890362501144409,5664000,1722,-0.507622480392456,2.4269072582683293e-06
70900,2.89036226272583,5672000,1722,-0.2853660583496094,2.4286089228553465e-06
71000,2.8903632164001465,5680000,1722,-0.4055647850036621,1.3509659311239375e-06
71100,2.89036226272583,5688000,1722,-0.975804328918457,2.3390871319861617e-06
71200,2.890362024307251,5696000,1722,-0.7483800649642944,3.252606347814435e-06
71300,2.8903610706329346,5704000,1722,-0.7979707717895508,2.134984470103518e-06
71400,2.8903632164001465,5712000,1722,-1.358687400817871,3.4816980587493163e-06
71500,2.8903613090515137,5720000,1722,-1.9499075412750244,2.2459912543126848e-06
71600,2.8903605937957764,5728000,1722,-3.080662727355957,2.9628240554302465e-06
71700,2.8903603553771973,5736000,1722,-3.8743772506713867,3.1607578421244398e-06
71800,2.89036226272583,5744000,1722,-0.11280429363250732,3.823644419753691e-06
71900,2.8903636932373047,5752000,1722,-0.7619574069976807,3.6891397030558437e-06
72000,2.8903634548187256,5760000,1722,-0.49039316177368164,3.775602863242966e-06
72100,2.890364646911621,5768000,1722,-0.6870558261871338,2.9317384360183496e-06
72200,2.890364408493042,5776000,1722,-0.994991660118103,2.585151833045529e-06
72300,2.890364408493042,5784000,1722,-0.3534144163131714,3.5938639939558925e-06
72400,2.890363931655884,5792000,1722,-2.8434696197509766,2.4097796540445415e-06
72500,2.8903629779815674,5800000,1722,-0.7044603824615479,2.63012088907999e-06
72600,2.8903632164001465,5808000,1722,-1.2801234722137451,4.266414634912508e-06
72700,2.8903636932373047,5816000,1722,-0.10947787761688232,1.4732278259543818e-06
72800,2.8903648853302,5824000,1722,-0.26472628116607666,4.3377940528444014e-06
72900,2.8903648853302,5832000,1722,-1.174565315246582,3.435895678194356e-06
73000,2.8903648853302,5840000,1722,-0.6658345460891724,2.28310364036588e-06
73100,2.8903651237487793,5848000,1722,-1.6047585010528564,3.108168357357499e-06
73200,2.8903648853302,5856000,1722,-1.0497307777404785,1.4560065437763114e-06
73300,2.8903648853302,5864000,1722,-0.4400980472564697,1.3940268672740785e-06
73400,2.890366315841675,5872000,1722,-1.3203825950622559,3.1958093131834175e-06
73500,2.890366792678833,5880000,1722,-0.4172765016555786,4.5635779315489344e-06
73600,2.890366792678833,5888000,1722,-1.4630813598632812,3.2733564694353845e-06
73700,2.8903682231903076,5896000,1722,-0.35873734951019287,2.0536658666969743e-06
73800,2.8903675079345703,5904000,1722,-2.0438387393951416,3.6977203308197204e-06
73900,2.8903675079345703,5912000,1722,-0.660377025604248,2.7724108804250136e-06
74000,2.8903675079345703,5920000,1722,-0.7376054525375366,3.0635753773822216e-06
74100,2.8903679847717285,5928000,1722,-1.141993522644043,2.675111772987293e-06
74200,2.8903679847717285,5936000,1722,-0.9729737043380737,3.122257567156339e-06
74300,2.8903679847717285,5944000,1722,-1.8556385040283203,1.8988608871950419e-06
74400,2.8903682231903076,5952000,1722,-0.46760571002960205,1.8934524632641114e-06
74500,2.890368938446045,5960000,1722,-1.1362707614898682,4.790533239429351e-06
74600,2.890369415283203,5968000,1722,-0.34569835662841797,3.118332188023487e-06
74700,2.890369415283203,5976000,1722,-0.7113735675811768,1.7824604583438486e-06
74800,2.8903698921203613,5984000,1722,-1.4755609035491943,3.0315943604364293e-06
74900,2.8903698921203613,5992000,1722,-0.9386301040649414,4.356953922979301e-06
75000,2.8903701305389404,6000000,1722,-0.1919393539428711,2.1834523522556992e-06
75100,2.8903701305389404,6008000,1722,-2.0434043407440186,1.9477274690871127e-06
75200,2.8903698921203613,6016000,1722,-0.4954291582107544,2.570281594671542e-06
75300,2.8903698921203613,6024000,1722,-0.9593139886856079,4.831262231164146e-06
75400,2.8903698921203613,6032000,1722,-1.6323912143707275,1.6809310636745067e-06
75500,2.8903698921203613,6040000,1722,-1.079390287399292,3.2282318898069207e-06
75600,2.8903698921203613,6048000,1722,-0.18048095703125,2.495527269275044e-06
75700,2.8903701305389404,6056000,1722,-1.1596100330352783,2.648248937475728e-06
75800,2.8903701305389404,6064000,1722,-3.578181743621826,2.660944574017776e-06
75900,2.8903698921203613,6072000,1722,-0.6422498226165771,1.6198757748497883e-06
76000,2.890368938446045,6080000,1722,-3.340421676635742,1.7509848930785665e-06
76100,2.890368938446045,6088000,1722,-1.1120247840881348,2.9343852929741843e-06
76200,2.8903679847717285,6096000,1722,-1.2891857624053955,2.3718271222605836e-06
76300,2.8903679847717285,6104000,1722,-0.13305938243865967,2.1486634977918584e-06
76400,2.8903677463531494,6112000,1722,-0.5767167806625366,2.383889750490198e-06
76500,2.890367031097412,6120000,1722,-0.8693118095397949,1.247839236384607e-06
76600,2.890367031097412,6128000,1722,-2.818760395050049,1.5796234720255597e-06
76700,2.8903679847717285,6136000,1722,-0.5986957550048828,1.327617724200536e-06
76800,2.8903679847717285,6144000,1722,-2.4862964153289795,1.244808572664624e-06
76900,2.890369415283203,6152000,1721,-1.9927191734313965,3.020477834070334e-06
77000,2.8903682231903076,6160000,1721,-0.34879541397094727,2.4935138753789943e-06
77100,2.890368938446045,6168000,1721,0.13577646017074585,1.7433428638469195e-06
77200,2.890368938446045,6176000,1721,-0.843453049659729,1.7276909147767583e-06
77300,2.890368938446045,6184000,1721,-0.3708845376968384,2.865830765585997e-06
77400,2.890369415283203,6192000,1722,-0.20740783214569092,2.5538836325722514e-06
77500,2.890368700027466,6200000,1722,-0.48311710357666016,2.252630565635627e-06
77600,2.890368700027466,6208000,1722,-1.1747510433197021,2.9787722723995103e-06
77700,2.890368938446045,6216000,1722,-1.878584623336792,1.783206812433491e-06
77800,2.890368938446045,6224000,1722,-0.8424484729766846,3.4040908758470323e-06
77900,2.890369415283203,6232000,1722,-0.009455561637878418,1.337025992143026e-06
78000,2.890368938446045,6240000,1722,-0.8700672388076782,2.7935923299082788e-06
78100,2.8903679847717285,6248000,1722,-0.9997446537017822,1.5344934354288853e-06
78200,2.890368938446045,6256000,1722,-1.3516266345977783,1.9427384359005373e-06
78300,2.890368700027466,6264000,1722,-0.365946888923645,2.005484248002176e-06
78400,2.8903675079345703,6272000,1722,-1.6508378982543945,2.700412323974888e-06
78500,2.8903679847717285,6280000,1723,-0.054874300956726074,2.10980533665861e-06
78600,2.8903679847717285,6288000,1723,-1.0275819301605225,2.365817181271268e-06
78700,2.890367031097412,6296000,1723,-1.1536567211151123,1.2756529486068757e-06
78800,2.890367269515991,6304000,1723,-0.8570947647094727,1.576513568579685e-06
78900,2.8903675079345703,6312000,1723,-1.728041410446167,3.572954710762133e-06
79000,2.8903682231903076,6320000,1723,-0.6918294429779053,2.2126391741039697e-06
79100,2.8903682231903076,6328000,1723,-0.4562119245529175,1.4938221966076526e-06
79200,2.8903682231903076,6336000,1723,-0.8719513416290283,4.104563231521752e-06
79300,2.890367031097412,6344000,1723,-1.5642149448394775,3.5198077057430055e-06
79400,2.8903679847717285,6352000,1723,-0.7548202276229858,2.00180807041761e-06
79500,2.8903675079345703,6360000,1723,-0.5153836011886597,2.3589777811139356e-06
79600,2.890367269515991,6368000,1723,-1.0812759399414062,3.065119699385832e-06
79700,2.8903675079345703,6376000,1723,-1.2181689739227295,3.4684337606449844e-06
79800,2.890368700027466,6384000,1723,-0.50473952293396,2.703098971323925e-06
79900,2.8903682231903076,6392000,1723,-0.116233229637146,2.875747213693103e-06
80000,2.890368700027466,6400000,1723,-0.7115896940231323,2.25324765779078e-06
80100,2.890368700027466,6408000,1723,-3.1281847953796387,2.1894934434385505e-06
80200,2.890368938446045,6416000,1723,-0.9362881183624268,1.3501307876140345e-06
80300,2.890369415283203,6424000,1723,-1.7420954704284668,1.7748473055689828e-06
80400,2.890368938446045,6432000,1723,-1.3524260520935059,2.6882144084083848e-06
80500,2.8903698921203613,6440000,1723,-0.37343859672546387,3.6146689126326237e-06
80600,2.890368700027466,6448000,1724,-0.7016304731369019,1.718783437354432e-06
80700,2.890369415283203,6456000,1724,-0.10500693321228027,2.5094871034525568e-06
80800,2.890369415283203,6464000,1724,-1.243725061416626,3.2853429274837254e-06
80900,2.890369176864624,6472000,1724,-1.8090434074401855,2.947135044450988e-06
81000,2.890368938446045,6480000,1724,-0.818818211555481,2.0064976524736267e-06
81100,2.890368938446045,6488000,1724,-1.249776840209961,3.373279014340369e-06
81200,2.8903679847717285,6496000,1724,-1.3438842296600342,2.28918770517339e-06
81300,2.8903682231903076,6504000,1724,-0.8090778589248657,4.0059330785879865e-06
81400,2.8903682231903076,6512000,1724,-1.4205560684204102,3.050587110919878e-06
81500,2.890368700027466,6520000,1724,-0.5976603031158447,2.50246080213401e-06
81600,2.8903679847717285,6528000,1724,-1.1623845100402832,3.811548594967462e-06
81700,2.890368938446045,6536000,1724,-0.5457795858383179,2.4071182451734785e-06
81800,2.890368938446045,6544000,1724,-1.8118188381195068,1.5197964557955856e-06
81900,2.890368938446045,6552000,1724,-1.5269567966461182,3.697831971294363e-06
82000,2.890369415283203,6560000,1724,0.00689244270324707,1.1292224826320307e-06
82100,2.8903696537017822,6568000,1723,-2.189180850982666,2.200737526436569e-06
82200,2.8903679847717285,6576000,1724,-0.9983130693435669,3.0741925911570434e-06
82300,2.8903682231903076,6584000,1724,-0.22254681587219238,2.4708881483093137e-06
82400,2.8903682231903076,6592000,1724,-0.5176581144332886,1.4207101912688813e-06
82500,2.890368700027466,6600000,1724,-0.5704184770584106,1.4835640058663557e-06
82600,2.8903684616088867,6608000,1724,-0.3145259618759155,1.6082565252872882e-06
82700,2.890367269515991,6616000,1724,-1.4597995281219482,2.2903689114173176e-06
82800,2.8903679847717285,6624000,1724,-0.3100626468658447,2.425761522317771e-06
82900,2.8903682231903076,6632000,1723,-0.9066860675811768,2.986463414345053e-06
83000,2.8903591632843018,6640000,1723,-0.21498513221740723,2.4044481961027486e-06
83100,2.89033579826355,6648000,1724,0.6105117797851562,1.78255868377164e-06
83200,2.890343189239502,6656000,1723,-0.6582051515579224,1.8372811609879136e-06
83300,2.8903446197509766,6664000,1723,-0.532916784286499,1.9082708604400977e-06
83400,2.890347719192505,6672000,1723,-1.054255485534668,2.000521590161952e-06
83500,2.8903493881225586,6680000,1723,-0.5863850116729736,1.158457962446846e-06
83600,2.8903396129608154,6688000,1723,-0.7359039783477783,4.1148496165988036e-06
83700,2.8903439044952393,6696000,1723,-0.8949735164642334,2.054244305327302e-06
83800,2.890347719192505,6704000,1723,-0.7918531894683838,1.6388543144785217e-06
83900,2.890350818634033,6712000,1723,-0.7764254808425903,1.3553859616877162e-06
84000,2.8903555870056152,6720000,1724,-2.334440231323242,3.1789422791916877e-06
84100,2.8903582096099854,6728000,1724,-3.054703712463379,2.0033776308991946e-06
84200,2.8903586864471436,6736000,1723,-0.3363628387451172,3.578702717277338e-06
84300,2.89035964012146,6744000,1723,-0.7974966764450073,2.6937493657896994e-06
84400,2.89035964012146,6752000,1723,-1.301344394683838,2.0969268916815054e-06
84500,2.8903603553771973,6760000,1724,-1.5195386409759521,1.9194262677046936e-06
84600,2.8903613090515137,6768000,1723,-0.8397872447967529,2.5153863134619314e-06
84700,2.890361785888672,6776000,1724,-1.6275689601898193,1.983118409043527e-06
84800,2.89036226272583,6784000,1724,-0.07801187038421631,1.3630213970827754e-06
84900,2.890362501144409,6792000,1724,-2.0761516094207764,2.7326072995492723e-06
85000,2.8903627395629883,6800000,1724,-0.36185526847839355,1.3719168237003032e-06
85100,2.890362501144409,6808000,1724,-0.32790684700012207,1.270436996492208e-06
85200,2.890364170074463,6816000,1724,-0.9689432382583618,1.9029648683499545e-06
85300,2.890364170074463,6824000,1724,-1.2182447910308838,2.1750640826212475e-06
85400,2.8903648853302,6832000,1724,-0.60768723487854,3.7614779557770817e-06
85500,2.8903651237487793,6840000,1724,-1.9552698135375977,2.8128979465691373e-06
85600,2.8903656005859375,6848000,1724,0.17985248565673828,1.2852823374487343e-06
85700,2.8903660774230957,6856000,1724,-0.7249526977539062,2.065948820018093e-06
85800,2.890364408493042,6864000,1724,-0.7910393476486206,2.6844222702493425e-06
85900,2.8903648853302,6872000,1724,-0.5013302564620972,1.7603549622435821e-06
86000,2.8903653621673584,6880000,1724,-0.6879761219024658,1.8124158032151172e-06
86100,2.8903656005859375,6888000,1723,-0.6950122117996216,3.1758240766066592e-06
86200,2.890367031097412,6896000,1723,-0.6025633811950684,2.4979981390060857e-06
86300,2.890367031097412,6904000,1723,-1.0621023178100586,1.8963525008075521e-06
86400,2.8903658390045166,6912000,1723,-1.1805450916290283,3.78571598957933e-06
86500,2.890366315841675,6920000,1723,-0.5046725273132324,1.3371336535783485e-06
86600,2.890366554260254,6928000,1723,0.02388864755630493,1.8315083707420854e-06
86700,2.8903679847717285,6936000,1723,-0.5857696533203125,1.5364443015641882e-06
86800,2.8903679847717285,6944000,1723,-0.5857436656951904,2.9368195555434795e-06
86900,2.890367269515991,6952000,1723,-0.6446369886398315,1.8670889403438196e-06
87000,2.890367031097412,6960000,1723,-0.37423574924468994,1.420572289134725e-06
87100,2.890367031097412,6968000,1723,-0.17940902709960938,1.9743981738429284e-06
87200,2.890367031097412,6976000,1723,-2.196676254272461,2.745168330875458e-06
87300,2.890367031097412,6984000,1723,-1.5803821086883545,1.8955461200675927e-06
87400,2.890368700027466,6992000,1723,0.008786261081695557,1.127585164795164e-06
87500,2.8903677463531494,7000000,1723,0.11443549394607544,1.4609460095016402e-06
87600,2.8903679847717285,7008000,1724,-1.61680006980896,1.7054366026059142e-06
87700,2.8903677463531494,7016000,1724,-0.1602109670639038,8.837017730911612e-07
87800,2.8903675079345703,7024000,1724,-0.47166168689727783,2.2088797777541913e-06
87900,2.8903660774230957,7032000,1724,-0.6600348949432373,1.4433777550948435e-06
88000,2.890366315841675,7040000,1724,-0.8155332803726196,2.485740424162941e-06
88100,2.8903660774230957,7048000,1724,-0.0763847827911377,2.258075937788817e-06
88200,2.8903675079345703,7056000,1724,-1.5834572315216064,2.6056300157506485e-06
88300,2.8903677463531494,7064000,1724,-0.3833266496658325,2.9345069378905464e-06
88400,2.8903675079345703,7072000,1724,-0.519933819770813,1.6193146166187944e-06
88500,2.8903675079345703,7080000,1724,-1.282228708267212,2.4623000172141474e-06
88600,2.8903682231903076,7088000,1724,-0.6440656185150146,1.6768884734119638e-06
88700,2.8903684616088867,7096000,1724,-2.1578116416931152,1.8188318335887743e-06
88800,2.8903684616088867,7104000,1724,-0.7852892875671387,2.504328676877776e-06
88900,2.8903684616088867,7112000,1724,-0.21116089820861816,1.4189578223522403e-06
89000,2.890368700027466,7120000,1724,-2.4574778079986572,2.074327994705527e-06
89100,2.890368938446045,7128000,1724,-1.3883423805236816,2.176976749979076e-06
89200,2.890368938446045,7136000,1724,-0.9083435535430908,3.1660661079513375e-06
89300,2.8903682231903076,7144000,1724,-0.8525686264038086,3.2317002478521317e-06
89400,2.8903682231903076,7152000,1724,-2.6905605792999268,1.678585249464959e-06
89500,2.890368938446045,7160000,1724,-1.4732089042663574,1.9551735022105277e-06
89600,2.8903684616088867,7168000,1724,-0.18943321704864502,2.326312369405059e-06
89700,2.890368700027466,7176000,1724,-0.5770895481109619,1.6792225778772263e-06
89800,2.8903679847717285,7184000,1724,-0.48211991786956787,1.2182701993879164e-06
89900,2.890368700027466,7192000,1724,-0.0008983612060546875,1.9726571736100595e-06
90000,2.8903682231903076,7200000,1724,-0.10453641414642334,1.7761533399607288e-06
90100,2.8903682231903076,7208000,1724,-0.7668604850769043,2.166930926250643e-06
90200,2.8903679847717285,7216000,1724,-0.1387554407119751,1.110823973249353e-06
90300,2.8903679847717285,7224000,1724,-2.1788694858551025,2.4236267108790344e-06
90400,2.8903679847717285,7232000,1724,-1.0978045463562012,2.2587291823583655e-06
90500,2.8903679847717285,7240000,1724,-1.6471266746520996,1.99243572751584e-06
90600,2.8903679847717285,7248000,1724,-0.9863981008529663,7.945328661662643e-07
90700,2.8903684616088867,7256000,1724,-0.5802593231201172,4.095300937478896e-06
90800,2.8903684616088867,7264000,1724,0.10797685384750366,1.1779094393205014e-06
90900,2.890368938446045,7272000,1724,-1.5621237754821777,2.6280947622581152e-06
91000,2.890369176864624,7280000,1724,-1.4393949508666992,2.831463916663779e-06
91100,2.890369415283203,7288000,1724,-0.20044374465942383,1.6602240293650539e-06
91200,2.890368700027466,7296000,1724,-0.798446536064148,2.005416945394245e-06
91300,2.8903684616088867,7304000,1724,-0.821881890296936,3.5834498248732416e-06
91400,2.8903679847717285,7312000,1724,-1.8442497253417969,3.565915449144086e-06
91500,2.890369176864624,7320000,1724,-1.6416645050048828,3.912384272553027e-06
91600,2.890368938446045,7328000,1724,-1.1969530582427979,2.2067790723667713e-06
91700,2.890368938446045,7336000,1724,-2.2943997383117676,8.606986625636637e-07
91800,2.890368938446045,7344000,1724,-0.7341535091400146,1.8958205600938527e-06
91900,2.890368700027466,7352000,1724,-1.523627758026123,2.806369593599811e-06
92000,2.890368938446045,7360000,1724,0.30313247442245483,1.3133861784808687e-06
92100,2.890368700027466,7368000,1724,-0.40165483951568604,2.189254246331984e-06
92200,2.8903684616088867,7376000,1724,-0.9677035808563232,1.0930127700703451e-06
92300,2.890369176864624,7384000,1724,-2.3857975006103516,1.360672513328609e-06
92400,2.890369415283203,7392000,1724,-0.1934502124786377,1.2020029771520058e-06
92500,2.890369176864624,7400000,1724,-0.39035022258758545,1.4586624956791638e-06
92600,2.890369415283203,7408000,1724,-1.0431861877441406,1.4267859569372376e-06
92700,2.8903696537017822,7416000,1724,-0.9521443843841553,2.033475993812317e-06
92800,2.890369415283203,7424000,1724,-0.6100072860717773,1.8708444713411154e-06
92900,2.890368938446045,7432000,1724,-1.136458158493042,1.9296892332931748e-06
93000,2.890369415283203,7440000,1724,-0.8646800518035889,1.668117192821228e-06
93100,2.890368700027466,7448000,1724,-1.4486196041107178,1.6326828244928038e-06
93200,2.890368700027466,7456000,1724,-0.6118897199630737,1.228196879310417e-06
93300,2.8903682231903076,7464000,1724,-0.8055744171142578,1.4397348877537297e-06
93400,2.890368700027466,7472000,1724,-0.5086337327957153,1.879411684058141e-06
93500,2.890368700027466,7480000,1724,-1.0047740936279297,1.6774532696217648e-06
93600,2.8903679847717285,7488000,1724,-1.4441454410552979,2.3707330001343507e-06
93700,2.8903682231903076,7496000,1724,-0.29612720012664795,1.8450452898832737e-06
93800,2.890368700027466,7504000,1723,-1.058469295501709,2.638824753375957e-06
93900,2.890369415283203,7512000,1723,-0.4176607131958008,1.997158278754796e-06
94000,2.890369176864624,7520000,1723,-0.4739644527435303,2.310603576916037e-06
94100,2.890368938446045,7528000,1723,-0.33129072189331055,2.5512981665087864e-06
94200,2.890368700027466,7536000,1723,-0.34960734844207764,1.4255273299568216e-06
94300,2.8903684616088867,7544000,1723,-0.5826681852340698,1.9384601728233974e-06
94400,2.890368938446045,7552000,1723,-0.3971811532974243,1.1664733392535709e-06
94500,2.890369415283203,7560000,1723,-1.5768201351165771,1.011004542306182e-06
94600,2.890368938446045,7568000,1723,-0.35804176330566406,2.002566816372564e-06
94700,2.890369176864624,7576000,1723,-1.1632983684539795,1.2998907550354488e-06
94800,2.8903679847717285,7584000,1723,-1.9759609699249268,9.261340778721205e-07
94900,2.8903684616088867,7592000,1723,-1.6457178592681885,2.4038345145527273e-06
95000,2.8903679847717285,7600000,1723,-1.3154942989349365,2.7958217287959997e-06
95100,2.8903679847717285,7608000,1723,-0.09305524826049805,8.635497579234652e-07
95200,2.8903677463531494,7616000,1723,-3.9970932006835938,2.2905710466147866e-06
95300,2.8903679847717285,7624000,1723,-0.291265606880188,1.1434170801294385e-06
95400,2.890368700027466,7632000,1724,-0.7028324604034424,2.4197659058700083e-06
95500,2.8903679847717285,7640000,1724,-0.2185574769973755,1.2709840575553244e-06
95600,2.890368938446045,7648000,1724,-0.06942546367645264,1.5048310615384253e-06
95700,2.890368938446045,7656000,1724,-0.5215095281600952,1.3160637308828882e-06
95800,2.8903682231903076,7664000,1724,-0.6600974798202515,1.1408409363866667e-06
95900,2.890368938446045,7672000,1724,-0.4660428762435913,3.2271550480800215e-06
96000,2.890368938446045,7680000,1724,-1.6936604976654053,1.7028545471475809e-06
96100,2.8903696537017822,7688000,1724,-0.8154658079147339,2.8404451768437866e-06
96200,2.890369415283203,7696000,1724,-0.127793550491333,2.0836193925788393e-06
96300,2.890369415283203,7704000,1724,-0.4356834888458252,1.0162050330109196e-06
96400,2.8903698921203613,7712000,1724,-2.3117010593414307,2.475748942742939e-06
96500,2.890369415283203,7720000,1724,0.3468053340911865,8.687559898135078e-07
96600,2.8903698921203613,7728000,1724,-1.950136423110962,1.0522422826397815e-06
96700,2.890368938446045,7736000,1724,-1.460655689239502,6.305231181613635e-07
96800,2.890369415283203,7744000,1724,-0.6762470006942749,1.3213726788308122e-06
96900,2.8903696537017822,7752000,1724,-0.3107565641403198,1.7877734990179306e-06
97000,2.8903696537017822,7760000,1724,0.12428730726242065,1.8483069652575068e-06
97100,2.890369415283203,7768000,1724,-2.114971876144409,1.5085246332091629e-06
97200,2.890368938446045,7776000,1724,-0.9742846488952637,2.7642636268865317e-06
97300,2.890368938446045,7784000,1724,-0.8089113235473633,1.5392930663438165e-06
97400,2.890369415283203,7792000,1724,-1.6322944164276123,1.8954082179334364e-06
97500,2.890368938446045,7800000,1724,-1.3278121948242188,1.3585829492512858e-06
97600,2.890359401702881,7808000,1724,-1.0018904209136963,7.937597956697573e-07
97700,2.890360116958618,7816000,1724,-1.4337189197540283,1.8121812672688975e-06
97800,2.890361785888672,7824000,1724,-0.4149407148361206,1.0521023341425462e-06
97900,2.890362501144409,7832000,1723,-1.7655611038208008,1.5524237824138254e-06
