value_loss,total_timesteps,fps,policy_entropy,nupdates,explained_variance
0.04134761542081833,8000000,1596,1.0250051021575928,100000,0.8799538761377335
0.0058091008104383945,8008000,1596,1.030168890953064,100100,0.9132383167743683
0.029778797179460526,8016000,1597,0.9828564524650574,100200,0.3678058981895447
0.012247204780578613,8024000,1597,0.8545281291007996,100300,0.7441933453083038
0.009488262236118317,8032000,1597,1.0113098621368408,100400,0.9535420201718807
0.005439466796815395,8040000,1597,0.9752065539360046,100500,0.8636322766542435
0.08176382631063461,8048000,1598,0.8935695886611938,100600,0.3934828042984009
0.9163034558296204,8056000,1598,0.8559427261352539,100700,0.9079026132822037
0.01135137677192688,8064000,1598,1.0705726146697998,100800,0.9282265231013298
0.11456737667322159,8072000,1599,0.8693071603775024,100900,0.5834968388080597
0.1029948964715004,8080000,1599,1.0617181062698364,101000,0.7391173839569092
0.012968790717422962,8088000,1599,0.9615564346313477,101100,0.9558633603155613
0.09745067358016968,8096000,1600,0.8898744583129883,101200,0.9322751685976982
0.09808001667261124,8104000,1600,0.8622605204582214,101300,0.6532423198223114
0.0650956928730011,8112000,1600,0.9121586084365845,101400,0.7489608824253082
0.015137726441025734,8120000,1600,1.0546095371246338,101500,0.7395253777503967
0.012442595325410366,8128000,1601,0.8951476812362671,101600,0.7196767032146454
0.0868687555193901,8136000,1601,0.9230928421020508,101700,0.7598405033349991
0.017277326434850693,8144000,1601,0.9314205050468445,101800,0.6599562466144562
0.025444749742746353,8152000,1601,0.9521471261978149,101900,0.68233522772789
0.13608311116695404,8160000,1602,1.0148091316223145,102000,0.6060438752174377
0.015114965848624706,8168000,1602,0.8234306573867798,102100,0.5057089924812317
1.6021511554718018,8176000,1602,0.9634296298027039,102200,-0.16893374919891357
0.18364500999450684,8184000,1603,0.9971765279769897,102300,0.4440780282020569
0.013454625383019447,8192000,1603,0.9923838376998901,102400,0.6336943805217743
0.07687471061944962,8200000,1603,1.0035409927368164,102500,0.6196005344390869
0.005682687275111675,8208000,1604,0.9074063301086426,102600,0.9112485572695732
0.014879239723086357,8216000,1604,1.0116283893585205,102700,0.7739313840866089
0.06108997389674187,8224000,1604,0.9072926640510559,102800,0.7270216345787048
0.026678312569856644,8232000,1604,0.9270601272583008,102900,0.5661413371562958
0.22589094936847687,8240000,1605,0.8016314506530762,103000,0.3744121193885803
0.031477440148591995,8248000,1605,1.0636537075042725,103100,0.6501950323581696
0.009337128140032291,8256000,1605,1.031198263168335,103200,0.8642603009939194
0.0210573710501194,8264000,1605,1.01624596118927,103300,0.8117263168096542
0.052709560841321945,8272000,1606,1.019002079963684,103400,0.3260303735733032
0.055252183228731155,8280000,1606,0.970541775226593,103500,0.4227824807167053
0.035185832530260086,8288000,1606,0.9186981320381165,103600,0.9150803685188293
0.019242502748966217,8296000,1606,0.830062747001648,103700,0.5330276191234589
0.17155525088310242,8304000,1607,0.8622967004776001,103800,0.6828767657279968
0.011641507036983967,8312000,1607,0.9281823039054871,103900,0.73453289270401
0.0035624082665890455,8320000,1607,0.9140437245368958,104000,0.9196788519620895
0.020769739523530006,8328000,1608,0.9527883529663086,104100,0.7713349461555481
0.020954936742782593,8336000,1608,0.9753109216690063,104200,0.9222300425171852
0.02463328093290329,8344000,1608,0.9097940325737,104300,0.8565322905778885
0.08622734248638153,8352000,1608,0.9566899538040161,104400,0.588019996881485
0.008386687375605106,8360000,1609,0.9747337102890015,104500,0.7765356153249741
0.011201219633221626,8368000,1609,1.0109257698059082,104600,0.8346186727285385
0.02855914831161499,8376000,1609,1.0115687847137451,104700,0.8401555418968201
0.19881311058998108,8384000,1609,0.900731086730957,104800,0.7578441798686981
0.013381348922848701,8392000,1609,0.9615270495414734,104900,0.749070405960083
0.09402916580438614,8400000,1610,0.9080135226249695,105000,0.6133387386798859
0.01565542072057724,8408000,1610,1.0110232830047607,105100,0.7626927644014359
0.008659226819872856,8416000,1610,1.007158637046814,105200,0.8187816441059113
0.14393939077854156,8424000,1611,1.0330238342285156,105300,0.5080180168151855
0.021876081824302673,8432000,1611,1.025573492050171,105400,0.7133014798164368
0.008125608786940575,8440000,1611,0.9580318331718445,105500,0.8194583803415298
0.0268932543694973,8448000,1611,1.0493983030319214,105600,0.6294898688793182
0.06631533056497574,8456000,1612,1.0041015148162842,105700,0.8089920431375504
0.05165393278002739,8464000,1612,0.9114406704902649,105800,0.7055924236774445
0.02921782061457634,8472000,1612,0.9617171287536621,105900,0.3578765392303467
0.012009997852146626,8480000,1612,0.8919744491577148,106000,0.7675452828407288
0.06845977157354355,8488000,1613,0.9089816808700562,106100,0.5489652752876282
0.01621554046869278,8496000,1613,0.9060726165771484,106200,0.636992871761322
0.031830914318561554,8504000,1613,0.9690332412719727,106300,0.6336858868598938
0.031448110938072205,8512000,1613,0.8897641897201538,106400,0.3567448854446411
0.2319267988204956,8520000,1614,1.058780312538147,106500,0.32915300130844116
0.012684457004070282,8528000,1614,1.0023034811019897,106600,0.9135686531662941
0.022103026509284973,8536000,1614,0.8770429491996765,106700,0.2631424069404602
0.031214594841003418,8544000,1614,0.935787558555603,106800,0.9670292846858501
0.3907248377799988,8552000,1615,0.9243499636650085,106900,0.8877689614892006
0.04784367233514786,8560000,1615,0.9201713800430298,107000,0.8401208072900772
0.01570361666381359,8568000,1615,0.9850238561630249,107100,0.6680270731449127
0.008083654567599297,8576000,1616,1.017343521118164,107200,0.8582735806703568
0.010319186374545097,8584000,1616,0.9448009729385376,107300,0.7910077571868896
