nupdates,policy_entropy,total_timesteps,avg reward,explained_variance,fps,value_loss
61600,1.46718430519104,4928000,3.6991683833301066,0.9758428502827883,1961,0.04117104038596153
61700,1.5495480298995972,4936000,2.37537894025445,0.9815903790295124,1962,0.0209217369556427
61800,1.4917293787002563,4944000,3.1346733905375004,0.9810807779431343,1962,0.030660971999168396
61900,1.5484473705291748,4952000,2.8870254719484363,0.9893756341189146,1962,0.01393734198063612
62000,1.6435902118682861,4960000,2.102266481798142,0.9830449670553207,1962,0.02080250158905983
62100,1.5238049030303955,4968000,2.937060472741723,0.9605368077754974,1962,0.04643544182181358
62200,1.576517939567566,4976000,2.4735819513269233,0.9857306480407715,1962,0.014399325475096703
62300,1.5850986242294312,4984000,2.4981321832325194,0.9626354537904263,1962,0.044714249670505524
62400,1.5835802555084229,4992000,2.6256189977168107,0.9424649812281132,1962,0.14617110788822174
62500,1.5962976217269897,5000000,2.2924627624452114,0.8000977486371994,1962,0.18506574630737305
62600,1.5787144899368286,5008000,2.533059798181057,0.9657187759876251,1962,0.02640283666551113
62700,1.6010634899139404,5016000,2.5891017012298105,0.9900096347555518,1963,0.01701958104968071
62800,1.5037634372711182,5024000,2.5215142209082844,0.9935123925097287,1962,0.006727828178554773
62900,1.5490355491638184,5032000,2.6508996694814413,0.9888240434229374,1963,0.026174435392022133
63000,1.6265251636505127,5040000,1.8998159818351268,0.9820685610175133,1963,0.021315796300768852
63100,1.5394262075424194,5048000,4.151286275684834,0.974582139402628,1963,0.0402878001332283
63200,1.5174767971038818,5056000,2.8264631420373916,0.9683436080813408,1963,0.03410778194665909
63300,1.549179196357727,5064000,3.204901429452002,0.9813321568071842,1963,0.031226545572280884
63400,1.6103054285049438,5072000,2.5354368507862093,0.9819945078343153,1963,0.03284550458192825
63500,1.6111093759536743,5080000,2.1451506094803334,0.8977817520499229,1963,0.0940171554684639
63600,1.5326669216156006,5088000,3.000701007992029,0.9641199856996536,1963,0.048967454582452774
63700,1.5802890062332153,5096000,3.1711858306080103,0.9797123968601227,1964,0.03004445694386959
63800,1.585946798324585,5104000,2.2391640529269354,0.965159397572279,1964,0.03335412219166756
63900,1.615389108657837,5112000,2.5425297358073293,0.9813009239733219,1964,0.022550906985998154
64000,1.6195083856582642,5120000,3.0879751414060594,0.980941366404295,1964,0.02361779659986496
64100,1.5891492366790771,5128000,2.686297681555152,0.9724862910807133,1964,0.03833391144871712
64200,1.5178486108779907,5136000,2.8176103375852106,0.9815209675580263,1964,0.028441304340958595
64300,1.6371943950653076,5144000,3.1766370072960854,0.9844122864305973,1964,0.030708560720086098
64400,1.562859296798706,5152000,2.8435099558904766,0.930775098502636,1964,0.06984122097492218
64500,1.6348130702972412,5160000,1.8032583359628915,0.9720914103090763,1964,0.02822570875287056
64600,1.6688110828399658,5168000,2.457585734128952,0.9023701176047325,1964,0.06863519549369812
64700,1.6223926544189453,5176000,2.5040139832068236,0.9730921350419521,1964,0.04454538971185684
64800,1.5781642198562622,5184000,2.500176016241312,0.9826684985309839,1964,0.01798199489712715
64900,1.5845348834991455,5192000,3.0908492732793094,0.9432239048182964,1964,0.05965851992368698
65000,1.641589879989624,5200000,1.7856043176725507,0.9689956959336996,1965,0.03261718153953552
65100,1.599916934967041,5208000,3.049141306243837,0.8748349845409393,1965,0.07329172641038895
65200,1.4146597385406494,5216000,3.7608064711093903,0.9538248293101788,1965,0.06188805028796196
65300,1.5527136325836182,5224000,2.8460891388356684,0.9382291920483112,1965,0.06061599403619766
65400,1.5487040281295776,5232000,3.2636640563607218,0.9445525445044041,1965,0.13504435122013092
65500,1.6095787286758423,5240000,2.0752225851640107,0.9804909881204367,1965,0.038852252066135406
65600,1.5091938972473145,5248000,2.612692090496421,0.9884757753461599,1965,0.02049320749938488
65700,1.6223055124282837,5256000,2.280742097925395,0.979546656832099,1965,0.03422090411186218
65800,1.4501398801803589,5264000,2.8212312530726193,0.9600520357489586,1965,0.04741162806749344
65900,1.5605740547180176,5272000,2.5857365569099784,0.9476637728512287,1965,0.0759410411119461
66000,1.4432035684585571,5280000,3.4964666601503267,0.9706023633480072,1965,0.056460537016391754
66100,1.5836939811706543,5288000,2.2104763228446247,0.9759635757654905,1966,0.03594478964805603
66200,1.5768706798553467,5296000,2.990076594799757,0.9838883746415377,1966,0.027286279946565628
66300,1.5201754570007324,5304000,2.705952184647322,0.9760894812643528,1966,0.040929682552814484
66400,1.4981935024261475,5312000,3.540167750045657,0.9919087598100305,1966,0.019810395315289497
66500,1.5360219478607178,5320000,2.3325916081666946,0.9628380835056305,1966,0.06470383703708649
66600,1.5170472860336304,5328000,3.3009491860866547,0.9822858441621065,1966,0.03130806237459183
66700,1.644127607345581,5336000,2.451642683148384,0.970342505723238,1967,0.04183384031057358
66800,1.524165153503418,5344000,3.1477732077240943,0.7909529656171799,1967,0.2797476351261139
66900,1.5740453004837036,5352000,1.8018876545131206,0.9522538036108017,1967,0.05016692355275154
67000,1.5493671894073486,5360000,3.0781156068667768,0.9769866671413183,1967,0.029514843598008156
67100,1.5989329814910889,5368000,2.515730992332101,0.9886448783800006,1967,0.023028481751680374
67200,1.5366281270980835,5376000,2.706704342365265,0.9838757831603289,1967,0.01898675225675106
67300,1.5240085124969482,5384000,2.7996432553976773,0.9926536600105464,1967,0.012110376730561256
67400,1.572802186012268,5392000,2.599096430838108,0.9701742883771658,1968,0.03462082892656326
67500,1.5195496082305908,5400000,2.938024487905204,0.9734766893088818,1968,0.042032286524772644
67600,1.5580350160598755,5408000,2.231916055455804,0.9031146615743637,1968,0.08876755088567734
67700,1.568572998046875,5416000,3.1631476789712907,0.9232170507311821,1968,0.06379998475313187
67800,1.5952543020248413,5424000,2.6057461720891295,0.9721481502056122,1968,0.04219571128487587
67900,1.4271246194839478,5432000,2.9741814982146026,0.99600591044873,1968,0.005479748360812664
68000,1.591681718826294,5440000,2.654133065370843,0.9936039550229907,1968,0.00920308381319046
68100,1.5498731136322021,5448000,3.063106764853001,0.9853687146678567,1968,0.028669318184256554
68200,1.5418833494186401,5456000,2.4481465333723462,0.9675946347415447,1968,0.025068417191505432
68300,1.6536747217178345,5464000,2.1406348822638392,0.9685993492603302,1969,0.061113495379686356
68400,1.3852835893630981,5472000,3.4486655183136463,0.9514918103814125,1969,0.04507144168019295
68500,1.6495444774627686,5480000,2.049824782181531,0.9875340666621923,1969,0.02078656479716301
68600,1.5986559391021729,5488000,1.6762293322011828,0.9689749721437693,1969,0.030955716967582703
68700,1.556443452835083,5496000,3.443415627628565,0.9796809758991003,1969,0.02289191260933876
68800,1.638772964477539,5504000,2.1404033735860137,0.9282784312963486,1969,0.05817978456616402
68900,1.621249794960022,5512000,2.1037813224829733,0.9840100072324276,1969,0.02021486684679985
69000,1.5350087881088257,5520000,2.5770939104259014,0.952092606574297,1969,0.06484014540910721
69100,1.533819556236267,5528000,2.12648582495749,0.9632756747305393,1969,0.05308101698756218
69200,1.5540885925292969,5536000,2.6515433115244376,0.9622884914278984,1969,0.05481504276394844
69300,1.4872138500213623,5544000,2.7927510164678098,0.9771367888897657,1969,0.04197370260953903
69400,1.5310513973236084,5552000,1.9313052285462617,0.9439408555626869,1969,0.05088980123400688
69500,1.5735604763031006,5560000,2.9932470036670566,0.9687761124223471,1970,0.05088329315185547
69600,1.5004513263702393,5568000,2.9098865908104927,0.9794312138110399,1970,0.03236919641494751
69700,1.5060192346572876,5576000,2.983862926065922,0.9631243087351322,1970,0.0305841825902462
69800,1.5106875896453857,5584000,2.8298600640613585,0.9758668299764395,1970,0.035194091498851776
69900,1.5631673336029053,5592000,3.4185633026063442,0.9713240284472704,1970,0.0528988242149353
70000,1.499111533164978,5600000,3.080132217379287,0.9828944783657789,1970,0.024838680401444435
70100,1.5938124656677246,5608000,2.3942380018532274,0.932378888130188,1971,0.059091538190841675
70200,1.461843729019165,5616000,3.9328589744865896,0.9332190603017807,1971,0.10071281343698502
70300,1.66423761844635,5624000,2.263032604381442,0.9531149007380009,1971,0.04086275026202202
70400,1.4115917682647705,5632000,3.354220579564571,0.9706037677824497,1971,0.04510073363780975
70500,1.5404231548309326,5640000,2.1086053403792904,0.9642206393182278,1971,0.04011324420571327
70600,1.5489660501480103,5648000,2.3686152306385337,0.9536333046853542,1971,0.04066348820924759
70700,1.6199283599853516,5656000,2.488003735989332,0.9493883177638054,1971,0.0653497725725174
70800,1.4699971675872803,5664000,2.7814306396991015,0.9823089297860861,1971,0.02680903673171997
70900,1.542646050453186,5672000,2.7800011660903694,0.9670066349208355,1972,0.036814890801906586
71000,1.5710548162460327,5680000,2.0363096410408614,0.983018109574914,1972,0.019674312323331833
71100,1.4322330951690674,5688000,2.652633433043957,0.9738551806658506,1972,0.023261049762368202
71200,1.6507676839828491,5696000,1.8878307053819299,0.9845735020935535,1972,0.013560657389461994
71300,1.6222747564315796,5704000,2.135268942033872,0.9730522874742746,1972,0.03473134711384773
71400,1.4326691627502441,5712000,3.043468752503395,0.9737933538854122,1972,0.016563205048441887
71500,1.5683118104934692,5720000,2.454695372655988,0.9549980498850346,1973,0.05427185446023941
71600,1.5318844318389893,5728000,2.5083407171070577,0.9501539953052998,1973,0.024783793836832047
71700,1.5212780237197876,5736000,3.0800045087002217,0.986204500310123,1973,0.026144463568925858
71800,1.5108007192611694,5744000,3.2962457058019936,0.9901038696989417,1973,0.012069599702954292
71900,1.454764723777771,5752000,3.001041103154421,0.9758359882980585,1973,0.045319654047489166
72000,1.5413672924041748,5760000,2.7292486493475736,0.9682788588106632,1973,0.05911252647638321
72100,1.4006195068359375,5768000,3.483110203593969,0.95327403023839,1973,0.06019951030611992
72200,1.5765752792358398,5776000,2.890670872852206,0.9767183288931847,1974,0.03197655826807022
72300,1.571844458580017,5784000,2.1019442923367024,0.9624245464801788,1974,0.03384091705083847
72400,1.5883252620697021,5792000,2.422679363004863,0.970311289653182,1974,0.02772348001599312
72500,1.4702250957489014,5800000,2.402897352911532,0.9218991845846176,1974,0.07976670563220978
72600,1.4705145359039307,5808000,3.3038907408714295,0.9438990615308285,1974,0.07780949771404266
72700,1.5784881114959717,5816000,2.2034073465503754,0.9791030380874872,1974,0.02242124453186989
72800,1.5791034698486328,5824000,2.6641417330130936,0.9700916800647974,1975,0.037848372012376785
72900,1.5542689561843872,5832000,2.587248643534258,0.9877105643972754,1975,0.019610056653618813
73000,1.5406320095062256,5840000,2.5799767543561756,0.9369091242551804,1975,0.07141225039958954
73100,1.4967955350875854,5848000,2.9119994916021823,0.9592120945453644,1975,0.061570264399051666
73200,1.4249227046966553,5856000,2.4752729795873165,0.9811422526836395,1975,0.01532936654984951
73300,1.5753697156906128,5864000,2.498342208517715,0.9893855694681406,1975,0.018881220370531082
73400,1.6056573390960693,5872000,1.6614235308021308,0.981712656095624,1975,0.029357070103287697
73500,1.6048500537872314,5880000,3.061633285880089,0.9794713910669088,1976,0.022750113159418106
73600,1.446284532546997,5888000,2.8153965743258595,0.9546606354415417,1976,0.08233416080474854
73700,1.4407249689102173,5896000,3.1673576191067694,0.9832903780043125,1976,0.02968425489962101
73800,1.5989561080932617,5904000,2.2468724120408297,0.9828057438135147,1976,0.019376296550035477
73900,1.4617602825164795,5912000,3.5560611374676228,0.9069012403488159,1976,0.06627367436885834
74000,1.5537093877792358,5920000,2.617312690615654,0.9735720697790384,1976,0.029824187979102135
74100,1.659759759902954,5928000,2.6401922188699247,0.9790066815912724,1976,0.01928573288023472
74200,1.581926941871643,5936000,2.477707508765161,0.9536124914884567,1976,0.06543224304914474
74300,1.600672721862793,5944000,2.8917361944913864,0.9467299804091454,1977,0.030568990856409073
74400,1.5064572095870972,5952000,2.9118011347949504,0.9579411074519157,1977,0.053300417959690094
74500,1.4735946655273438,5960000,3.135539684817195,0.9756064098328352,1977,0.04367140308022499
74600,1.4807977676391602,5968000,2.8859214816242456,0.9121256023645401,1977,0.1789979338645935
74700,1.5716381072998047,5976000,2.2225247150287033,0.9892724677920341,1977,0.019213493913412094
74800,1.4967002868652344,5984000,2.579119904804975,0.9865013724192977,1977,0.027559857815504074
74900,1.471618890762329,5992000,3.226350771635771,0.9561345912516117,1978,0.03994465991854668
75000,1.4693490266799927,6000000,2.680187943484634,0.9936451618559659,1978,0.011544933542609215
75100,1.5392112731933594,6008000,3.6970535203814507,0.9785281959921122,1978,0.05405702069401741
75200,1.4428462982177734,6016000,3.364041842799634,0.970065537840128,1978,0.045768775045871735
75300,1.3313093185424805,6024000,3.933296337723732,0.8888463452458382,1978,0.0802755281329155
75400,1.6041675806045532,6032000,2.21253317669034,0.9843445792794228,1978,0.02188361994922161
75500,1.4930837154388428,6040000,3.28140651807189,0.8725022673606873,1978,0.10202188789844513
75600,1.5606348514556885,6048000,2.5651671230793,0.9864081935957074,1978,0.025844838470220566
75700,1.3871791362762451,6056000,3.3464338429272176,0.9625905826687813,1978,0.0518583282828331
75800,1.5969350337982178,6064000,2.2470008885487913,0.98390675149858,1978,0.01908046565949917
75900,1.5005674362182617,6072000,3.0330381504958495,0.9843041822314262,1978,0.01844271458685398
76000,1.5194181203842163,6080000,2.928395913541317,0.9743625391274691,1979,0.048252351582050323
76100,1.477097749710083,6088000,3.471164271235466,0.9780164398252964,1979,0.028455734252929688
76200,1.5706111192703247,6096000,3.0359634418040513,0.9873913861811161,1979,0.02772703394293785
76300,1.582061767578125,6104000,1.9413929742760956,0.9786342680454254,1979,0.042169325053691864
76400,1.5672374963760376,6112000,2.590593582205474,0.9736841432750225,1979,0.043704282492399216
76500,1.6065781116485596,6120000,2.411126958951354,0.9936506939120591,1979,0.013715215027332306
76600,1.430625557899475,6128000,3.7843050342053175,0.9696209989488125,1979,0.07290264219045639
76700,1.5709664821624756,6136000,2.325628589745611,0.9548543095588684,1979,0.041766680777072906
76800,1.5787546634674072,6144000,3.661940801225137,0.8723170310258865,1979,0.20604828000068665
76900,1.571883201599121,6152000,2.7012642204761503,0.9957664478570223,1979,0.007009987719357014
77000,1.5041539669036865,6160000,2.30307915918529,0.9254037961363792,1980,0.08400962501764297
77100,1.583099365234375,6168000,2.19236191958189,0.9775982350111008,1980,0.027778327465057373
77200,1.4126534461975098,6176000,3.37023344412446,0.9800569098442793,1980,0.02832374908030033
77300,1.5544532537460327,6184000,2.5151024060323834,0.9821622222661972,1980,0.041300445795059204
77400,1.5362672805786133,6192000,2.667142197303474,0.9906354043632746,1980,0.018285198137164116
77500,1.5127809047698975,6200000,2.8354387213476,0.982521302998066,1980,0.02926741912961006
77600,1.5242725610733032,6208000,2.919899419136345,0.980488482862711,1980,0.030861040577292442
77700,1.5362895727157593,6216000,2.034166759159416,0.9534396156668663,1981,0.06396479904651642
77800,1.5289417505264282,6224000,2.884961879439652,0.9268282651901245,1981,0.11093126237392426
77900,1.5410735607147217,6232000,2.2270975482533686,0.9924897155724466,1981,0.010252371430397034
78000,1.5541441440582275,6240000,2.2685538217425347,0.9782074149698019,1981,0.02732248231768608
78100,1.579803228378296,6248000,2.8525332489283755,0.9942254303023219,1981,0.008719113655388355
78200,1.6301259994506836,6256000,2.7978317376226185,0.9512079171836376,1981,0.034673742949962616
78300,1.5116136074066162,6264000,3.091034451127052,0.9708455055952072,1981,0.05232866853475571
78400,1.4630591869354248,6272000,3.0468315452337267,0.9703744370490313,1981,0.017474915832281113
78500,1.5369112491607666,6280000,2.4576913763768973,0.9945101961493492,1982,0.012935484759509563
78600,1.4387590885162354,6288000,3.088937744498253,0.9802098907530308,1982,0.026227498427033424
78700,1.5418733358383179,6296000,2.5651423687115313,0.9590763002634048,1982,0.033832333981990814
78800,1.5111852884292603,6304000,2.651913379947655,0.9665539488196373,1982,0.03926844149827957
78900,1.4737012386322021,6312000,2.2473145331256092,0.989538517780602,1982,0.020521391183137894
79000,1.46492600440979,6320000,3.008257756754756,0.9535418525338173,1982,0.0415194109082222
79100,1.4479612112045288,6328000,2.838902758806944,0.943333737552166,1982,0.03610759973526001
79200,1.5086122751235962,6336000,2.797139056771994,0.9829475302249193,1982,0.023894714191555977
79300,1.5302011966705322,6344000,3.1668772898614406,0.9660027213394642,1982,0.0259068813174963
79400,1.5914033651351929,6352000,3.0476554088294505,0.9709802679717541,1983,0.04973358288407326
79500,1.5200797319412231,6360000,3.7784227764699607,0.9885809700936079,1983,0.03145897388458252
79600,1.4881882667541504,6368000,2.91021735817194,0.9851076919585466,1983,0.037894170731306076
79700,1.5182297229766846,6376000,2.7818469741381704,0.9244695156812668,1983,0.09350638091564178
79800,1.5074665546417236,6384000,4.027639042027294,0.9580585956573486,1983,0.07256713509559631
79900,1.5738741159439087,6392000,2.5071737475693228,0.9912794744595885,1983,0.016756245866417885
80000,1.4933589696884155,6400000,3.819878449849784,0.9791771490126848,1983,0.038616158068180084
80100,1.5903480052947998,6408000,1.675509175285697,0.9850275479257107,1984,0.019680393859744072
80200,1.5201879739761353,6416000,3.7614524446427824,0.9789616093039513,1984,0.023079100996255875
80300,1.5898725986480713,6424000,2.5715701937675477,0.916960634291172,1984,0.0579209141433239
80400,1.48343825340271,6432000,3.677918167412281,0.9247632473707199,1984,0.03135811910033226
80500,1.543989896774292,6440000,2.1402906477451324,0.9637820720672607,1984,0.02118227630853653
80600,1.3860762119293213,6448000,3.956365943653509,0.9874983709305525,1984,0.015558818355202675
80700,1.465886116027832,6456000,2.343470387533307,0.9726800080388784,1984,0.03742573410272598
80800,1.4617829322814941,6464000,3.6869144678115844,0.9238138869404793,1984,0.062431883066892624
80900,1.5015380382537842,6472000,2.7254641227424146,0.9704151935875416,1984,0.038936715573072433
81000,1.5466032028198242,6480000,3.4679400876164435,0.9537840411067009,1984,0.044493965804576874
81100,1.5137163400650024,6488000,3.0975220941007136,0.9769822899252176,1985,0.020124614238739014
81200,1.5327885150909424,6496000,2.83195793107152,0.8905350640416145,1985,0.10775746405124664
81300,1.4997276067733765,6504000,3.6632372334599497,0.9589492417871952,1985,0.04793862998485565
81400,1.5248628854751587,6512000,2.6747902326285837,0.9600817449390888,1985,0.047643400728702545
81500,1.5328624248504639,6520000,2.918629386276007,0.9421450421214104,1985,0.05043170601129532
81600,1.521959900856018,6528000,3.1022661812603474,0.9585964307188988,1985,0.038197021931409836
81700,1.485364556312561,6536000,3.7155348286032677,0.9816778860986233,1985,0.024302463978528976
81800,1.52095627784729,6544000,2.9648175683803855,0.9781931862235069,1985,0.03515211492776871
81900,1.4892979860305786,6552000,2.576367386057973,0.9715719930827618,1985,0.03822309523820877
82000,1.5516669750213623,6560000,3.494305795431137,0.9646000526845455,1985,0.04341929033398628
82100,1.4980864524841309,6568000,2.4452919965377076,0.9952783319167793,1985,0.00895568449050188
82200,1.4692614078521729,6576000,3.2958089523017406,0.9522214382886887,1985,0.06346486508846283
82300,1.3581618070602417,6584000,3.1420264944434164,0.8131778985261917,1985,0.16995558142662048
82400,1.4836448431015015,6592000,3.678804187278729,0.9510693252086639,1985,0.08202899247407913
82500,1.4901683330535889,6600000,3.2745183780789375,0.9569070488214493,1985,0.05551762133836746
82600,1.5025920867919922,6608000,2.9197469390928745,0.9644652269780636,1986,0.05424048379063606
82700,1.5323641300201416,6616000,3.1281345531344416,0.9847582895308733,1986,0.017105933278799057
82800,1.4853909015655518,6624000,2.833297330327332,0.9665498062968254,1986,0.08659826964139938
82900,1.642555832862854,6632000,1.9877199880778789,0.9859977513551712,1986,0.028003960847854614
83000,1.5351200103759766,6640000,2.7243267924524845,0.9765009637922049,1986,0.034848760813474655
83100,1.4582607746124268,6648000,3.8859346210956573,0.975082453340292,1986,0.036360882222652435
83200,1.5166070461273193,6656000,2.6303052933420985,0.9399258457124233,1986,0.10311929881572723
83300,1.4992882013320923,6664000,3.519735916145146,0.9893431505188346,1986,0.023999009281396866
83400,1.499854564666748,6672000,3.246226766705513,0.9663111232221127,1986,0.07285194844007492
83500,1.3377889394760132,6680000,3.3157999373972418,0.9681944735348225,1987,0.0671880766749382
83600,1.4812803268432617,6688000,2.6234915690496563,0.9796926621347666,1987,0.0270145945250988
83700,1.4592726230621338,6696000,3.363741529546678,0.9816995225846767,1987,0.031391441822052
83800,1.466483473777771,6704000,3.5360177418217065,0.9835152197629213,1987,0.027286682277917862
83900,1.5056135654449463,6712000,2.946280626393855,0.9591110646724701,1987,0.09403067082166672
84000,1.3797481060028076,6720000,3.0568563038483263,0.9833658169955015,1987,0.031150609254837036
84100,1.4990819692611694,6728000,2.708349912520498,0.9938164511695504,1987,0.013512073084712029
84200,1.3283032178878784,6736000,3.187036722153425,0.9828139822930098,1987,0.03730623796582222
84300,1.455364465713501,6744000,3.0777956191450357,0.9830806516110897,1987,0.028160104528069496
84400,1.4044526815414429,6752000,2.8329450894147157,0.985486064106226,1988,0.027103716507554054
84500,1.3316795825958252,6760000,3.702821660041809,0.9760323762893677,1988,0.0405033603310585
84600,1.5664341449737549,6768000,2.712932492978871,0.9867377039045095,1988,0.020080894231796265
84700,1.3796859979629517,6776000,3.6467058777809145,0.9800838567316532,1988,0.026231160387396812
84800,1.4729779958724976,6784000,2.363393850950524,0.9879418639466166,1988,0.01993197202682495
84900,1.5371121168136597,6792000,3.282330528926104,0.9758499339222908,1988,0.0503816120326519
85000,1.514366865158081,6800000,2.207553105428815,0.980680163949728,1988,0.03935748711228371
85100,1.4227880239486694,6808000,3.9051466315984724,0.8796266466379166,1988,0.05689690262079239
85200,1.4891830682754517,6816000,2.231119723338634,0.9571482166647911,1989,0.08217189460992813
85300,1.3616933822631836,6824000,3.100581248477101,0.9277117028832436,1988,0.07831056416034698
85400,1.4429075717926025,6832000,2.839193590730429,0.9641298577189445,1989,0.04962346702814102
85500,1.4207755327224731,6840000,3.5492292709648607,0.9679211117327213,1989,0.07072477042675018
85600,1.4113587141036987,6848000,2.8309381507337092,0.9688925221562386,1989,0.04056892544031143
85700,1.4467910528182983,6856000,3.2172342866659163,0.938359122723341,1989,0.06042250245809555
85800,1.525807499885559,6864000,2.7018693186808376,0.9869803404435515,1989,0.023275423794984818
85900,1.4304250478744507,6872000,3.4779925093054773,0.9747286885976791,1989,0.02556513249874115
86000,1.523331880569458,6880000,2.825430605188012,0.9847135879099369,1989,0.03968145698308945
86100,1.564943552017212,6888000,2.7552231308072805,0.9629256688058376,1989,0.05048030614852905
86200,1.4167602062225342,6896000,3.765335251390934,0.9334393739700317,1989,0.05709722638130188
86300,1.5544235706329346,6904000,2.2625838383100927,0.9538300670683384,1989,0.05042533203959465
86400,1.4351087808609009,6912000,3.0998584523797037,0.9522927366197109,1989,0.038783155381679535
86500,1.4575141668319702,6920000,2.5469810171751304,0.9672005772590637,1989,0.05800176411867142
86600,1.558387041091919,6928000,2.8754379410296678,0.9794649817049503,1990,0.019529175013303757
86700,1.4743798971176147,6936000,2.8463757552206514,0.9806312154978514,1990,0.01846129819750786
86800,1.3896191120147705,6944000,3.2148159012198447,0.9873038753867149,1990,0.026580089703202248
86900,1.4963358640670776,6952000,2.5109028063714502,0.991027407348156,1990,0.014488758519291878
87000,1.5038812160491943,6960000,3.2972671917174012,0.9452500641345978,1990,0.11257229000329971
87100,1.5458208322525024,6968000,3.6464010804891585,0.9679977335035801,1990,0.06427831947803497
87200,1.4507709741592407,6976000,3.305366937071085,0.9735480286180973,1990,0.035266511142253876
87300,1.4759801626205444,6984000,2.295039301458746,0.983230222016573,1990,0.040963850915431976
87400,1.4510177373886108,6992000,3.617929371446371,0.9882263503968716,1990,0.013545507565140724
87500,1.4477910995483398,7000000,2.676439515128732,0.9599732011556625,1990,0.07227902859449387
87600,1.4314144849777222,7008000,3.025473803281784,0.8895725607872009,1990,0.1979445517063141
87700,1.4856257438659668,7016000,2.4382688721641896,0.9615660756826401,1990,0.0946383997797966
87800,1.4941340684890747,7024000,2.783379478380084,0.9710008502006531,1990,0.028952714055776596
87900,1.4581916332244873,7032000,3.752839249931276,0.9303220957517624,1990,0.17019614577293396
88000,1.469473123550415,7040000,2.1949643544852733,0.9273253679275513,1990,0.06071651726961136
88100,1.4426829814910889,7048000,2.9804419960826634,0.9836659803986549,1990,0.02889835275709629
88200,1.4701924324035645,7056000,2.646454463619739,0.9730003178119659,1991,0.059031326323747635
88300,1.511472225189209,7064000,3.1502177445217967,0.9638689309358597,1991,0.03405553847551346
88400,1.5579516887664795,7072000,2.829781310260296,0.9598517306149006,1991,0.08106132596731186
88500,1.4403772354125977,7080000,3.2421221505850553,0.9052319079637527,1991,0.12918922305107117
88600,1.3925154209136963,7088000,3.142319560609758,0.9948218897916377,1991,0.009916123934090137
88700,1.4984527826309204,7096000,2.5928334505297244,0.9726139642298222,1991,0.06925499439239502
88800,1.42742121219635,7104000,3.3634713135659693,0.9653815366327763,1991,0.04491143673658371
88900,1.4438663721084595,7112000,2.867244773823768,0.9907476706430316,1991,0.017545651644468307
89000,1.3816627264022827,7120000,3.073598649352789,0.9724684283137321,1991,0.028452981263399124
89100,1.495540738105774,7128000,3.318024341017008,0.9853190900757909,1991,0.018556777387857437
89200,1.5608044862747192,7136000,2.748351350799203,0.9538744576275349,1991,0.08204830437898636
89300,1.4672772884368896,7144000,3.1690771240275355,0.9788674227893353,1992,0.043461672961711884
89400,1.4955666065216064,7152000,2.9530421954579653,0.9860264416784048,1992,0.0332002229988575
89500,1.5313785076141357,7160000,2.7046144659630955,0.9766894821077585,1992,0.0383378341794014
89600,1.5088056325912476,7168000,2.920403750985861,0.9828495196998119,1992,0.0337333157658577
89700,1.5104906558990479,7176000,2.9756062384694815,0.9630226120352745,1992,0.06491798162460327
89800,1.5079389810562134,7184000,3.1917678296566008,0.9664041735231876,1992,0.050673991441726685
89900,1.5310872793197632,7192000,3.476419357955456,0.9806174598634243,1992,0.026220044121146202
90000,1.567380666732788,7200000,3.5758830638602377,0.984484251588583,1992,0.02954130992293358
90100,1.5217305421829224,7208000,2.7666703410446645,0.9844202538952231,1993,0.022927748039364815
90200,1.5269739627838135,7216000,2.0636639984324576,0.9441039301455021,1993,0.060593195259571075
90300,1.504132866859436,7224000,3.0172370046377184,0.9728206656873226,1993,0.057742852717638016
90400,1.451162338256836,7232000,2.5041465502232314,0.9531162530183792,1993,0.06402778625488281
90500,1.4265124797821045,7240000,4.192592180217616,0.995829246006906,1993,0.015003819949924946
90600,1.4932936429977417,7248000,2.7771476708352565,0.9768300577998161,1993,0.026943717151880264
90700,1.4448893070220947,7256000,2.6037637129426003,0.9944917382672429,1993,0.008269021287560463
90800,1.4199821949005127,7264000,3.0829902036115526,0.9715222679078579,1993,0.0531529076397419
90900,1.4739282131195068,7272000,2.9013384852558373,0.9790781084448099,1994,0.030080219730734825
91000,1.4361122846603394,7280000,3.519058372080326,0.9829776659607887,1994,0.017385020852088928
91100,1.4921672344207764,7288000,3.70352717936039,0.96701230853796,1994,0.04101154953241348
91200,1.4787461757659912,7296000,3.12878035902977,0.9557180963456631,1994,0.04888061806559563
91300,1.393080472946167,7304000,3.7332398533821105,0.9637551195919514,1994,0.05528134107589722
91400,1.4075443744659424,7312000,2.8269227385520934,0.9651084840297699,1994,0.03587090224027634
91500,1.4927915334701538,7320000,3.96975731998682,0.9891873691231012,1994,0.016342878341674805
91600,1.4244511127471924,7328000,2.406299594044685,0.9855239288881421,1994,0.029538029804825783
91700,1.393906831741333,7336000,3.641315111517906,0.9801543205976486,1994,0.03873779997229576
91800,1.5080435276031494,7344000,2.4626820620149372,0.9630637615919113,1994,0.0476926751434803
91900,1.496505856513977,7352000,3.07277120500803,0.9687880892306566,1994,0.029804814606904984
92000,1.4802181720733643,7360000,4.269402113556862,0.9869220377877355,1994,0.027152594178915024
92100,1.4149094820022583,7368000,2.649106609635055,0.9866939391940832,1995,0.018038202077150345
92200,1.530949354171753,7376000,2.772877875994891,0.9860055232420564,1995,0.0321933850646019
92300,1.3730851411819458,7384000,2.9902393870055675,0.9571900144219398,1995,0.06375599652528763
