total_timesteps,avgReward,policy_entropy,nupdates,value_loss,explained_variance,fps
2496000,0.9613833881914615,1.250187635421753,31200,0.007065523415803909,0.9433745481073856,455
2504000,0.8154661377891899,1.272186040878296,31300,0.0253749992698431,0.8534206748008728,455
2512000,0.7328837903216481,1.2267005443572998,31400,0.012942629866302013,0.8920140713453293,455
2520000,0.5666218409809517,1.270416021347046,31500,0.006656608544290066,0.9682647734880447,455
2528000,0.6292864731512964,1.2329380512237549,31600,0.004842807538807392,0.9553853087127209,455
2536000,0.5098350295796991,1.2294820547103882,31700,0.00904647447168827,0.9025788530707359,455
2544000,0.6675227145198732,1.2275335788726807,31800,0.01522264163941145,0.829304650425911,455
2552000,0.22148743277648464,1.1288330554962158,31900,0.006248988211154938,0.9477765113115311,455
2560000,1.0238496892154216,1.2228176593780518,32000,0.009205944836139679,0.8908012360334396,455
2568000,0.6499464057851583,1.2636237144470215,32100,0.00534298550337553,0.9587650671601295,455
2576000,0.39074684628285467,1.2370067834854126,32200,0.0106145478785038,0.8781319260597229,455
2584000,0.6449101384729147,1.2287473678588867,32300,0.008694021962583065,0.9436561800539494,455
2592000,0.3216890030889772,1.232317566871643,32400,0.009168930351734161,0.7990509271621704,455
2600000,0.430133267713245,1.3024141788482666,32500,0.0077891601249575615,0.9168483391404152,455
2608000,0.6544172512367368,1.14955735206604,32600,0.007926036603748798,0.9327878206968307,455
2616000,0.33914493415504693,1.210943579673767,32700,0.005739548243582249,0.9404692277312279,455
2624000,0.40571052827872334,1.2201237678527832,32800,0.007651290390640497,0.8528856337070465,455
2632000,0.7078942188993096,1.2218868732452393,32900,0.008429775014519691,0.9476223960518837,455
2640000,0.4823789505753666,1.1848576068878174,33000,0.007814531214535236,0.9013362303376198,455
2648000,0.6832323553040623,1.3033744096755981,33100,0.02141234651207924,0.8485889285802841,455
2656000,0.8332956422120332,1.2039287090301514,33200,0.02529313787817955,0.7643052041530609,455
2664000,0.6114229138242081,1.216738224029541,33300,0.017783230170607567,0.8687066584825516,455
2672000,0.5480503466213122,1.1931709051132202,33400,0.013096836395561695,0.9004539325833321,455
2680000,0.8498515515588224,1.2710480690002441,33500,0.013193568214774132,0.9235916435718536,455
2688000,0.6671017235144973,1.203464150428772,33600,0.0035657708067446947,0.9730831887573004,455
2696000,0.6789488127455116,1.266326665878296,33700,0.014624285511672497,0.8783632889389992,455
2704000,0.7882025665603578,1.22841477394104,33800,0.0073593659326434135,0.9390165135264397,455
2712000,1.1179994884878397,1.2795885801315308,33900,0.01406051218509674,0.9158006384968758,455
2720000,0.4169296768028289,1.2363306283950806,34000,0.00708293542265892,0.9541296884417534,455
2728000,0.5883131425827741,1.2895253896713257,34100,0.009260505437850952,0.9047722816467285,455
2736000,0.6195859441533684,1.278349757194519,34200,0.008795234374701977,0.9247661530971527,455
2744000,0.9374782338738441,1.2491730451583862,34300,0.02626619301736355,0.7576128095388412,455
2752000,0.7295064114034175,1.2075204849243164,34400,0.017894653603434563,0.7503129690885544,455
2760000,0.7603749204427004,1.2387771606445312,34500,0.010242179967463017,0.937668327242136,455
2768000,0.6320853234268725,1.231120228767395,34600,0.0070722042582929134,0.9296789169311523,455
2776000,0.8698157398262992,1.2415802478790283,34700,0.032894317060709,0.8185998797416687,455
2784000,0.5846382703399285,1.2401691675186157,34800,0.009174018166959286,0.9346490204334259,455
2792000,0.43811073605902495,1.2426424026489258,34900,0.012188723310828209,0.8442150801420212,455
2800000,0.4727149391081184,1.2865592241287231,35000,0.010971054434776306,0.8651803135871887,455
2808000,0.9963079238310456,1.274767279624939,35100,0.006161062978208065,0.948454711586237,456
2816000,0.4813521564938128,1.2798328399658203,35200,0.005290584173053503,0.9578665792942047,456
2824000,0.6594689045101404,1.2743968963623047,35300,0.029821360483765602,0.6853282153606415,456
2832000,0.5875326125882566,1.207061767578125,35400,0.04982318356633186,0.3431759476661682,456
2840000,0.5109037008078303,1.2576658725738525,35500,0.028591591864824295,0.7188480198383331,456
2848000,1.589623248577118,1.2875874042510986,35600,0.03711438179016113,0.8120204955339432,456
2856000,0.8443888016045094,1.2315706014633179,35700,0.030948499217629433,0.7352900207042694,456
2864000,0.8754656586796046,1.2388261556625366,35800,0.03242313861846924,0.6855453848838806,456
2872000,0.5859363539202604,1.28994882106781,35900,0.003832537680864334,0.978435829281807,456
2880000,0.6570968410698697,1.1836885213851929,36000,0.01330489106476307,0.8594510704278946,456
2888000,0.6983966372907162,1.1958560943603516,36100,0.019776834174990654,0.7730697244405746,456
2896000,0.8664337595924735,1.2407445907592773,36200,0.013377182185649872,0.8851148039102554,456
2904000,0.8083177648484707,1.2537882328033447,36300,0.015030309557914734,0.8745777755975723,456
2912000,0.8531638447195291,1.199732780456543,36400,0.016894206404685974,0.8497705906629562,456
2920000,0.7680888903327286,1.2236124277114868,36500,0.014115357771515846,0.8993899524211884,456
2928000,1.2387688893824815,1.2615883350372314,36600,0.019528215751051903,0.8216500878334045,456
2936000,0.7564733936567791,1.1651595830917358,36700,0.024695204570889473,0.8768348470330238,456
2944000,1.066382100433111,1.3105543851852417,36800,0.007570949848741293,0.9526004083454609,456
2952000,0.5350432661303784,1.196791648864746,36900,0.02343164198100567,0.6699755489826202,456
2960000,0.9201384152285754,1.2146539688110352,37000,0.015805097296833992,0.8829958066344261,456
2968000,0.7114979133009911,1.180689811706543,37100,0.014148538000881672,0.8612526506185532,456
2976000,0.6099272625520825,1.2357364892959595,37200,0.017450731247663498,0.8603114038705826,456
2984000,0.9577021604403854,1.2316957712173462,37300,0.017531568184494972,0.8459235280752182,456
2992000,0.35628294821362944,1.214250922203064,37400,0.011199633590877056,0.8558918386697769,456
3000000,0.7319266981561668,1.1750929355621338,37500,0.013715480454266071,0.8714063316583633,456
3008000,0.7054070008918643,1.184302568435669,37600,0.027698736637830734,0.7193215489387512,456
3016000,0.720358126051724,1.1699928045272827,37700,0.008501428179442883,0.9392239712178707,456
3024000,0.9403416726738214,1.2438831329345703,37800,0.029447708278894424,0.7722304314374924,456
3032000,0.7785639121197164,1.231255292892456,37900,0.03744076192378998,0.8421159535646439,456
3040000,0.9506298072636128,1.2392957210540771,38000,0.029575955122709274,0.7563444972038269,456
3048000,0.7046864456264302,1.1767178773880005,38100,0.013354179449379444,0.885019339621067,456
3056000,0.9886246433015913,1.1561185121536255,38200,0.016630496829748154,0.8742116987705231,456
3064000,0.6445920219412073,1.219280481338501,38300,0.012265736237168312,0.9084853604435921,456
3072000,1.023372321948409,1.1443209648132324,38400,0.033078134059906006,0.7038576304912567,456
3080000,0.8343945872038603,1.1798923015594482,38500,0.005686342716217041,0.9087994173169136,456
3088000,0.7089251540601254,1.2540420293807983,38600,0.04018562287092209,0.6264660656452179,456
3096000,0.8482262884266675,1.2048391103744507,38700,0.010166654363274574,0.914948582649231,456
3104000,0.8210031049326062,1.1459392309188843,38800,0.026723947376012802,0.7396456003189087,456
3112000,0.8187420591711998,1.2183701992034912,38900,0.03121006116271019,0.7629666179418564,457
3120000,1.0244353711605072,1.219468593597412,39000,0.035918064415454865,0.770137146115303,457
3128000,0.766380855999887,1.2394840717315674,39100,0.023834723979234695,0.6949415504932404,457
3136000,0.9282158719375729,1.1609594821929932,39200,0.014047721400856972,0.9257342889904976,457
3144000,0.8285234238952398,1.2296812534332275,39300,0.023419147357344627,0.782482922077179,457
3152000,1.3011494655162097,1.2388970851898193,39400,0.017825454473495483,0.8828564882278442,457
3160000,0.7952139502391219,1.2590903043746948,39500,0.020641451701521873,0.854812502861023,457
3168000,1.1177802683785558,1.0959190130233765,39600,0.019029606133699417,0.7601943910121918,457
3176000,0.6106208624783903,1.1400339603424072,39700,0.0203783567994833,0.7522388100624084,457
3184000,0.9760588457342237,1.274008870124817,39800,0.014586666598916054,0.8841363340616226,457
3192000,0.9950637266039848,1.196087121963501,39900,0.018756702542304993,0.7774359583854675,457
3200000,1.0290894437581302,1.1520038843154907,40000,0.020286496728658676,0.7939195185899734,457
3208000,0.9900957316160202,1.22039794921875,40100,0.01745477318763733,0.8586529046297073,457
3216000,0.842978747561574,1.1868938207626343,40200,0.020442118868231773,0.7969548106193542,457
3224000,0.9236328139901161,1.2223625183105469,40300,0.028190869837999344,0.7737603336572647,457
3232000,1.4183672443032265,1.1957422494888306,40400,0.027420317754149437,0.8043030500411987,457
3240000,0.7793455565348267,1.208315134048462,40500,0.015363332815468311,0.7493612766265869,457
3248000,0.7910927720367908,1.1591389179229736,40600,0.031241482123732567,0.7312779426574707,457
3256000,1.0189139204099775,1.1324068307876587,40700,0.04373806715011597,0.6846966743469238,457
3264000,1.2443598993122578,1.131565809249878,40800,0.028824275359511375,0.6896155178546906,457
3272000,0.7479132680688053,1.1694806814193726,40900,0.01623089797794819,0.7731520384550095,457
3280000,0.8700511049479246,1.206350564956665,41000,0.03549419716000557,0.7745510935783386,457
3288000,1.1512114223092795,1.1111568212509155,41100,0.011491186916828156,0.9129340499639511,457
3296000,0.9758086463436484,1.0609421730041504,41200,0.016470521688461304,0.8649574518203735,457
3304000,0.5527595581486822,1.1544363498687744,41300,0.017677612602710724,0.6649854779243469,457
3312000,0.8731340672820807,1.0608962774276733,41400,0.012221148237586021,0.8463637977838516,457
3320000,1.0702058751136065,1.2222750186920166,41500,0.02093207836151123,0.7831418514251709,457
3328000,1.375003207474947,1.1576546430587769,41600,0.02799634262919426,0.7820559144020081,457
3336000,0.9809843868017196,1.1744492053985596,41700,0.03216363862156868,0.715382307767868,457
3344000,0.7332751992158592,1.209477186203003,41800,0.016270145773887634,0.8820695504546165,457
3352000,1.2167248021811248,1.1038081645965576,41900,0.019170379266142845,0.8232153654098511,457
3360000,1.3711754016578197,1.0932470560073853,42000,0.03217168524861336,0.7439360022544861,457
3368000,1.0637548588216306,1.0366246700286865,42100,0.011708120815455914,0.8959200382232666,457
3376000,1.3389070615172387,1.2041966915130615,42200,0.01663964055478573,0.8357703387737274,457
3384000,1.1094269905239345,1.0835797786712646,42300,0.018258677795529366,0.8494285047054291,457
3392000,1.3351248808205127,1.0738046169281006,42400,0.015759101137518883,0.7739801555871964,457
3400000,0.9253076780587435,1.1515474319458008,42500,0.019436560571193695,0.7805329263210297,457
3408000,0.9942606883123517,1.2012109756469727,42600,0.029293790459632874,0.8453768789768219,457
3416000,1.2472227185964584,1.1544649600982666,42700,0.021973323076963425,0.7531955540180206,457
3424000,0.9980592384934426,1.1628004312515259,42800,0.020058032125234604,0.8670557588338852,457
3432000,1.0132013469934464,1.149082064628601,42900,0.01853339932858944,0.8069145530462265,457
3440000,0.9283731528092176,1.2184200286865234,43000,0.023243362084031105,0.8265808820724487,458
3448000,1.1665005639195443,1.148298978805542,43100,0.01421952061355114,0.8713105618953705,458
3456000,0.9515534006990493,1.215416669845581,43200,0.00898157712072134,0.895725280046463,458
3464000,1.083257162058726,1.1351563930511475,43300,0.015649357810616493,0.8789103850722313,458
3472000,1.0991760846227407,1.1458494663238525,43400,0.03469159081578255,0.6537381112575531,458
3480000,1.321338414028287,1.0249685049057007,43500,0.018260326236486435,0.8488536328077316,458
3488000,0.8855511367321014,1.108971118927002,43600,0.02004830539226532,0.7922814190387726,458
3496000,0.9764693920500577,1.1241028308868408,43700,0.026551108807325363,0.7363084852695465,458
3504000,0.9416902896016837,1.1915977001190186,43800,0.006739643402397633,0.9595280885696411,458
3512000,1.3087495960295201,1.106797218322754,43900,0.016142090782523155,0.7900261580944061,458
3520000,1.185025157034397,1.2062641382217407,44000,0.021170977503061295,0.8588048964738846,458
3528000,1.1697492658160626,1.1410179138183594,44100,0.025892267003655434,0.8764143884181976,458
3536000,1.0461465064436197,1.0432850122451782,44200,0.02052532508969307,0.7264168858528137,458
3544000,1.0753392573446034,1.1967202425003052,44300,0.021751869469881058,0.685390830039978,458
3552000,1.1481684163212775,1.088504672050476,44400,0.013875454664230347,0.7427053451538086,458
3560000,0.9845214795321227,1.1660816669464111,44500,0.025745367631316185,0.6240153014659882,458
3568000,1.5094244651496411,1.105868935585022,44600,0.03326380252838135,0.6742843091487885,458
3576000,1.4132808819413185,1.0932611227035522,44700,0.02057834155857563,0.5901822447776794,458
3584000,1.074157128855586,1.1879627704620361,44800,0.029829081147909164,0.7457277476787567,458
3592000,1.2167173076421023,0.9493688344955444,44900,0.008903040550649166,0.8719130605459213,458
3600000,1.191989530622959,1.1616286039352417,45000,0.011693998239934444,0.7993079572916031,458
3608000,1.0210037837270647,1.0613051652908325,45100,0.03404789790511131,0.7843097299337387,458
3616000,1.4572267092764377,1.1010336875915527,45200,0.018752459436655045,0.7454985976219177,458
3624000,1.2298801824450494,1.152336835861206,45300,0.020848874002695084,0.7296869456768036,458
3632000,1.3447931952774526,1.059683084487915,45400,0.01823071949183941,0.773142471909523,458
3640000,1.2525436452589929,1.1026827096939087,45500,0.016488755121827126,0.929766446352005,458
3648000,1.189921034872532,1.1283513307571411,45600,0.008879671804606915,0.8942973986268044,458
3656000,1.2063954807817936,1.0457805395126343,45700,0.007643523626029491,0.8668659031391144,458
3664000,1.0354097786359489,1.0445636510849,45800,0.032275401055812836,0.6190954744815826,458
3672000,0.9297446697950363,1.1463322639465332,45900,0.008103854954242706,0.9168529808521271,458
3680000,1.190117245912552,1.1338304281234741,46000,0.011601817794144154,0.8953536972403526,458
3688000,1.108304836973548,1.0816681385040283,46100,0.017699427902698517,0.8435640931129456,458
3696000,1.3696454666554927,1.154592752456665,46200,0.009698220528662205,0.8991853594779968,458
3704000,1.4983968615531922,0.966023325920105,46300,0.014910824596881866,0.8671668171882629,458
3712000,1.111462776735425,1.0765173435211182,46400,0.012860829941928387,0.929872639477253,458
3720000,1.2461844645440578,1.1702359914779663,46500,0.009907267987728119,0.920503668487072,458
3728000,1.1441219590604306,1.073763132095337,46600,0.01978808082640171,0.8603449016809464,458
3736000,1.4645479060709476,1.0695981979370117,46700,0.027986878529191017,0.6953016519546509,458
3744000,1.2010335042141378,1.0863116979599,46800,0.012880504131317139,0.913007840514183,458
3752000,1.030416807346046,1.126384973526001,46900,0.009836102835834026,0.9000851288437843,458
3760000,1.3233471218496562,1.1773293018341064,47000,0.022819168865680695,0.8296334445476532,459
3768000,1.376572412252426,1.114184856414795,47100,0.010964908637106419,0.9054079651832581,459
3776000,1.423167839832604,1.0463968515396118,47200,0.04337257146835327,0.7698740065097809,459
3784000,0.942579478956759,1.1345880031585693,47300,0.024773728102445602,0.8338242918252945,459
3792000,1.2190283975563942,1.0897531509399414,47400,0.04550043120980263,0.5377951264381409,459
3800000,1.0471603009849786,1.1133124828338623,47500,0.010915311984717846,0.8347546607255936,459
3808000,1.2488527372479439,1.136124610900879,47600,0.0483020655810833,0.6002466380596161,459
3816000,0.9699175703339279,1.1095155477523804,47700,0.013628872111439705,0.871109127998352,459
3824000,1.3043839037418365,0.9730128049850464,47800,0.013210167177021503,0.8629577308893204,459
3832000,1.6439005143940448,1.0441104173660278,47900,0.010115322656929493,0.8567976802587509,459
3840000,1.083606870472431,1.0911579132080078,48000,0.011628341861069202,0.8270781487226486,459
3848000,0.9881607823073864,1.142608642578125,48100,0.012155992910265923,0.7254824340343475,459
3856000,1.27496094442904,1.1093523502349854,48200,0.04503094404935837,0.6517922580242157,459
3864000,1.066975830506999,1.154147744178772,48300,0.025772085413336754,0.8281338810920715,459
3872000,1.4656176455318928,1.1004931926727295,48400,0.01758115366101265,0.871922567486763,459
3880000,1.578460417687893,0.9673551321029663,48500,0.03710566461086273,0.7126249372959137,459
3888000,1.646972443163395,1.1050554513931274,48600,0.021208932623267174,0.7729304134845734,459
3896000,1.1712482078000903,1.1364500522613525,48700,0.017675703391432762,0.8879509344696999,459
3904000,1.2632094293832778,1.040463924407959,48800,0.01120845042169094,0.8190950453281403,459
3912000,1.284429046139121,1.1151397228240967,48900,0.028581950813531876,0.7353181838989258,459
3920000,1.0892769053578377,1.1259419918060303,49000,0.026835713535547256,0.6381107270717621,459
3928000,1.3645604459103198,1.1198726892471313,49100,0.01330875139683485,0.9045631736516953,459
3936000,1.501864268630743,1.1214041709899902,49200,0.04971436411142349,0.6655012369155884,459
3944000,1.3084895525127649,1.00766921043396,49300,0.06829950958490372,0.45983076095581055,459
3952000,1.3575552530586719,1.0962507724761963,49400,0.047961026430130005,0.6656527817249298,459
3960000,1.559111575037241,1.0544060468673706,49500,0.01614917628467083,0.7965043634176254,459
3968000,1.440656977519393,1.170473575592041,49600,0.03127426281571388,0.7060511112213135,459
3976000,1.2771846096962691,0.9762700796127319,49700,0.05218174308538437,0.7007955610752106,459
3984000,1.441940817248542,0.994125247001648,49800,0.042313963174819946,0.739043653011322,459
3992000,1.5199346557259559,1.1613261699676514,49900,0.039453160017728806,0.38773858547210693,459
4000000,1.5568674057722092,1.1537742614746094,50000,0.00958316307514906,0.9048258289694786,459
4008000,1.4569987706840037,1.0665903091430664,50100,0.03496884927153587,0.6187876760959625,459
4016000,1.4454087875783443,1.030472755432129,50200,0.020291324704885483,0.7079295814037323,459
4024000,1.3603356235660613,0.9568884968757629,50300,0.03243923932313919,0.8614631593227386,460
4032000,1.2931633319705724,1.058103322982788,50400,0.05934334918856621,0.7333199679851532,460
4040000,1.3266001790761948,1.0618053674697876,50500,0.019617682322859764,0.7059484422206879,460
4048000,1.3775762982666493,1.0777031183242798,50600,0.009853501804172993,0.9334960579872131,460
4056000,1.5390793532133102,1.0768126249313354,50700,0.06048041582107544,0.1852361559867859,460
4064000,1.5762065678834916,1.0692861080169678,50800,0.010588367469608784,0.8512986302375793,460
4072000,1.349647174589336,0.9983804821968079,50900,0.03915408253669739,0.6058734655380249,460
4080000,1.552231465280056,1.0192956924438477,51000,0.04178595542907715,0.7316174209117889,460
4088000,1.4083132406696677,0.9640056490898132,51100,0.013791630044579506,0.8631507307291031,460
4096000,1.5758034378290176,0.9118402600288391,51200,0.018621686846017838,0.6731579303741455,460
4104000,1.673706042766571,0.8946390151977539,51300,0.017729688435792923,0.7404609024524689,460
4112000,0.9947110931621864,1.0476582050323486,51400,0.06138049438595772,0.6240013539791107,460
4120000,1.3747035205364226,1.0398788452148438,51500,0.04222048074007034,0.704242080450058,460
4128000,1.567138908803463,1.058243989944458,51600,0.018304675817489624,0.8131862133741379,460
4136000,1.799459208548069,1.0781985521316528,51700,0.026179421693086624,0.6926523745059967,460
4144000,1.4097167819738388,1.0538979768753052,51800,0.01566062867641449,0.8980339094996452,460
4152000,1.7000811018049717,1.1093629598617554,51900,0.02542840875685215,0.7860040068626404,460
4160000,1.4883373096585273,1.0797021389007568,52000,0.011673438362777233,0.888055793941021,460
4168000,1.7305700108408928,1.013660192489624,52100,0.017479214817285538,0.7945327460765839,460
4176000,1.5344007700681686,1.0856951475143433,52200,0.022175585851073265,0.7924675345420837,460
4184000,1.034274193039164,1.0879570245742798,52300,0.046637166291475296,0.7907555997371674,460
4192000,1.2351303949952126,1.0377755165100098,52400,0.01068559754639864,0.8095125257968903,460
4200000,1.7254570499062538,1.1086276769638062,52500,0.02290217950940132,0.7526912540197372,460
4208000,1.432279009371996,1.0253279209136963,52600,0.027691999450325966,0.7013939321041107,460
4216000,1.670574302226305,1.157904863357544,52700,0.01931575872004032,0.8234202265739441,460
4224000,1.164993579313159,1.0893611907958984,52800,0.02812560833990574,0.7550129592418671,460
4232000,1.359271851927042,1.125901460647583,52900,0.01942221261560917,0.8258251547813416,460
4240000,1.8287944301962853,0.8747907876968384,53000,0.019988909363746643,0.6454995572566986,460
4248000,1.4510740883648396,0.9763088226318359,53100,0.02294936589896679,0.8385582864284515,460
4256000,1.3425869025290011,1.067742943763733,53200,0.02349216863512993,0.8373943567276001,460
4264000,1.9578324854373932,1.101932406425476,53300,0.006694604642689228,0.8333219140768051,460
4272000,1.3940004646778106,1.0799064636230469,53400,0.01851196214556694,0.5661838352680206,460
4280000,1.6366469010710716,1.0966342687606812,53500,0.012772642076015472,0.844805508852005,460
4288000,1.5984701007604598,0.9859088063240051,53600,0.01751313917338848,0.8508913964033127,460
4296000,1.245800176076591,1.0884885787963867,53700,0.021338794380426407,0.8058826476335526,460
4304000,1.5471794359385966,1.0957716703414917,53800,0.034009452909231186,0.8551737517118454,460
4312000,1.53030576556921,0.9969475865364075,53900,0.022919930517673492,0.8109786212444305,460
4320000,1.824941198527813,0.9489477276802063,54000,0.06429082900285721,0.6663680672645569,460
4328000,1.6450878731906413,1.1026910543441772,54100,0.023202719166874886,0.4688684940338135,460
4336000,1.7762043669819831,1.017316460609436,54200,0.02103884518146515,0.6476878821849823,460
4344000,1.6818205207586288,1.0016908645629883,54300,0.02943667210638523,0.5151554048061371,460
4352000,1.5726791386492551,1.0078659057617188,54400,0.04219295457005501,0.6830455660820007,460
4360000,1.6095250010490418,1.0876884460449219,54500,0.019421178847551346,0.8417238146066666,460
4368000,1.5105766877532005,1.0349955558776855,54600,0.032611992210149765,0.6105101704597473,460
4376000,1.589020673930645,1.0089409351348877,54700,0.019670188426971436,0.8635104596614838,460
4384000,1.4932530585676431,1.0815531015396118,54800,0.022556550800800323,0.7455151975154877,460
4392000,1.7884648725390435,0.9834760427474976,54900,0.011456486769020557,0.7746215164661407,461
4400000,1.7641406953334808,0.9809854626655579,55000,0.04084373638033867,0.773027166724205,461
4408000,1.7426644340157509,1.017659068107605,55100,0.02708626352250576,0.7002169489860535,461
4416000,1.6888323470950126,0.9614396095275879,55200,0.022313376888632774,0.4474679231643677,461
4424000,1.6300870135426522,1.0311534404754639,55300,0.01528223417699337,0.9094361439347267,461
4432000,1.7683492571115493,1.0825263261795044,55400,0.011984999291598797,0.8719334751367569,461
4440000,1.8101754173636437,1.0016109943389893,55500,0.03881840035319328,0.7499582469463348,461
4448000,1.6303945198655128,1.0942625999450684,55600,0.015138593502342701,0.8844788298010826,461
4456000,1.9955767944455147,1.1084463596343994,55700,0.02431424893438816,0.7431419789791107,461
4464000,1.4688063561916351,1.08510422706604,55800,0.027816301211714745,0.785427451133728,461
4472000,1.7690258927643299,1.0110914707183838,55900,0.011491963639855385,0.7609270215034485,461
4480000,1.5961595930159092,1.0929676294326782,56000,0.02607809565961361,0.7108643054962158,461
4488000,1.8000332027673722,0.9020786285400391,56100,0.027565613389015198,0.5691423416137695,461
4496000,1.6581588104367255,0.9129322171211243,56200,0.008472254499793053,0.765526756644249,461
4504000,1.5201778896152973,0.9692211151123047,56300,0.05135883018374443,0.34617841243743896,461
4512000,1.6422658829018473,1.0679479837417603,56400,0.05434643104672432,0.7183749973773956,461
4520000,1.6023306092247367,1.057748556137085,56500,0.03214691951870918,0.8279326111078262,461
4528000,1.6333120316267014,1.0755780935287476,56600,0.017458591610193253,0.6625511944293976,461
4536000,1.858202514052391,1.0843875408172607,56700,0.048161525279283524,0.6994002759456635,461
4544000,1.918037748336792,1.016262412071228,56800,0.016972173005342484,0.696483850479126,461
4552000,1.6886577665805818,1.036364197731018,56900,0.03871488198637962,0.8124262392520905,461
4560000,1.972933378815651,1.0698444843292236,57000,0.021349390968680382,0.7366468906402588,461
4568000,1.917604498565197,0.9855920672416687,57100,0.013263767585158348,0.7696524113416672,461
4576000,1.5367454051971436,1.0430173873901367,57200,0.04528988152742386,0.7284302413463593,461
4584000,1.7377005517482758,0.9301616549491882,57300,0.018110644072294235,0.6762321889400482,461
4592000,1.7186567172408105,1.0447670221328735,57400,0.015227368101477623,0.9389790594577789,461
4600000,1.8159571662545204,0.9331086277961731,57500,0.026387369260191917,0.6203888952732086,461
4608000,2.0552880957722666,1.0926859378814697,57600,0.01445472426712513,0.8792901262640953,461
4616000,1.9210694164037705,1.0181097984313965,57700,0.01818745955824852,0.6707226932048798,461
4624000,1.5871100503951312,0.9545757174491882,57800,0.03463763743638992,0.727197140455246,461
4632000,1.649707242846489,0.9516533613204956,57900,0.03412896767258644,0.721552312374115,461
4640000,1.8442338153719902,1.066996455192566,58000,0.033156804740428925,0.6320807337760925,461
4648000,1.4521829620003701,1.098816990852356,58100,0.007587929256260395,0.9316850751638412,461
4656000,1.4036367080174386,1.1034983396530151,58200,0.12020079791545868,0.6644590497016907,461
4664000,1.980469200015068,0.9748104214668274,58300,0.008890918456017971,0.8429798036813736,461
4672000,1.6454650446772576,0.9385244250297546,58400,0.027333134785294533,0.5948792695999146,461
4680000,1.7166286662220955,1.1265764236450195,58500,0.024454444646835327,0.5471992194652557,461
4688000,1.7314094960689546,1.0269110202789307,58600,0.04949166998267174,0.32343804836273193,461
4696000,1.6728350788354873,0.9933683276176453,58700,0.008881675079464912,0.8196670711040497,461
4704000,1.9303806230425835,1.0029230117797852,58800,0.04884550720453262,0.4317440390586853,461
4712000,1.728541685640812,1.0698034763336182,58900,0.013029475696384907,0.8017633259296417,461
4720000,1.871422703564167,1.0221108198165894,59000,0.0144971814006567,0.6377736628055573,461
4728000,1.6986199110746383,0.9907432794570923,59100,0.0226159505546093,0.7253371179103851,461
4736000,1.9822947412729264,0.9699746966362,59200,0.0161583349108696,0.8878943473100662,461
4744000,1.8553788878023625,0.9418178796768188,59300,0.038847535848617554,0.5533932447433472,461
4752000,1.798222804069519,1.0261651277542114,59400,0.01623954437673092,0.7398073971271515,462
4760000,1.4519267625175416,0.9320434331893921,59500,0.03503496199846268,0.6925660967826843,462
4768000,1.547524113021791,1.0374042987823486,59600,0.05841588228940964,0.7935786694288254,462
4776000,1.8120606191456319,1.0668634176254272,59700,0.07420223951339722,0.5669037103652954,462
4784000,1.6568997249007225,1.043451189994812,59800,0.015407619997859001,0.8893325105309486,462
4792000,1.6030058341100812,0.9343082308769226,59900,0.10832308232784271,0.4925611615180969,462
4800000,2.137901724874973,0.9290474057197571,60000,0.021060548722743988,0.7458848059177399,462
4808000,1.8707343575544655,0.942156195640564,60100,0.07412980496883392,0.5182571113109589,462
4816000,1.7811957776546479,0.9629331827163696,60200,0.00810090359300375,0.8667809665203094,462
4824000,1.9076927661895753,0.9859870672225952,60300,0.007424695882946253,0.8772630244493484,462
4832000,2.0535710260272024,0.9447218179702759,60400,0.04845966771245003,0.6083722710609436,462
4840000,2.056217734515667,1.0005933046340942,60500,0.0599503293633461,0.6735930144786835,462
4848000,2.022862008213997,0.9176976084709167,60600,0.07801641523838043,0.24828630685806274,462
4856000,1.9650997832417487,1.1200069189071655,60700,0.031639330089092255,0.6114721596240997,462
4864000,1.9493702530860901,1.0208239555358887,60800,0.030238842591643333,0.6910662949085236,462
4872000,1.9115158781409263,0.991733193397522,60900,0.010938596911728382,0.848973885178566,462
4880000,1.502268585562706,1.0266538858413696,61000,0.020901303738355637,0.5256238877773285,462
4888000,2.020072504878044,1.0146617889404297,61100,0.019339971244335175,0.7196275293827057,462
4896000,1.9783696398139,1.0422728061676025,61200,0.028356125578284264,0.7038654983043671,462
4904000,1.7932287227362393,0.9356594085693359,61300,0.06371201574802399,0.482688307762146,462
4912000,1.6720947928726673,1.1064821481704712,61400,0.03337942436337471,0.7508685886859894,462
4920000,1.8356708638370036,1.02390456199646,61500,0.04734324663877487,0.5314444005489349,462
4928000,1.7095678687095641,0.9295600652694702,61600,0.016200384125113487,0.4694862961769104,462
4936000,1.8991164728999137,1.0846697092056274,61700,0.0109917176887393,0.8598222136497498,462
4944000,1.76373350918293,1.0115902423858643,61800,0.016586754471063614,0.8888306841254234,462
4952000,1.716939777135849,1.0444486141204834,61900,0.023850755766034126,0.6556268632411957,462
4960000,1.803096404671669,1.0472079515457153,62000,0.0109100928530097,0.8999966084957123,462
4968000,1.6086644609458745,0.8806867599487305,62100,0.09031470119953156,0.506007969379425,462
4976000,1.6270022615790367,1.0993831157684326,62200,0.01706859841942787,0.9436797611415386,462
4984000,1.885822807252407,1.0035791397094727,62300,0.014058549888432026,0.7421680688858032,462
4992000,1.8272448629140854,1.0357574224472046,62400,0.03650936484336853,0.7331852614879608,462
5000000,1.909167292714119,1.1061140298843384,62500,0.0186866857111454,0.7968116700649261,462
