policy_entropy,avg reward,fps,explained_variance,value_loss,nupdates,total_timesteps
1.6742823123931885,2.028326440602541,1954,0.9680415354669094,0.034427084028720856,30900,2472000
1.6192827224731445,1.9517709832638501,1954,0.9125120863318443,0.0415070615708828,31000,2480000
1.6963783502578735,1.474166525900364,1954,0.95065863057971,0.030624862760305405,31100,2488000
1.7089512348175049,1.5029245845973491,1954,0.9687852654606104,0.01267877034842968,31200,2496000
1.687628149986267,1.8171698786318302,1954,0.971376646310091,0.008934276178479195,31300,2504000
1.682485818862915,1.193136139214039,1955,0.9526530131697655,0.0158064067363739,31400,2512000
1.7397737503051758,1.5307966846972705,1955,0.9568227604031563,0.025244906544685364,31500,2520000
1.6734859943389893,1.73840829920955,1955,0.9530050940811634,0.02399528957903385,31600,2528000
1.6985981464385986,1.6483260305598377,1955,0.9593905843794346,0.017278466373682022,31700,2536000
1.712105393409729,0.9806939182803035,1955,0.895408108830452,0.05256744474172592,31800,2544000
1.6631475687026978,2.1615941233932974,1955,0.9717250410467386,0.02397739514708519,31900,2552000
1.6981395483016968,1.6083464856259524,1955,0.9603996463119984,0.034467052668333054,32000,2560000
1.6771045923233032,1.8299601297359913,1955,0.8710678964853287,0.08387311547994614,32100,2568000
1.6600711345672607,1.4389937417581677,1956,0.9796098191291094,0.01553300954401493,32200,2576000
1.7012183666229248,1.7442426890134812,1956,0.9244514256715775,0.045125946402549744,32300,2584000
1.7437642812728882,1.7334388114511967,1956,0.8582990169525146,0.07296194136142731,32400,2592000
1.6988518238067627,1.5497667741030454,1956,0.9526557140052319,0.02730572782456875,32500,2600000
1.6883131265640259,1.7399375533219428,1956,0.9826734252274036,0.024109812453389168,32600,2608000
1.6592416763305664,1.4515021286904812,1956,0.8754516839981079,0.03514362499117851,32700,2616000
1.6420339345932007,1.3052282034419478,1956,0.9767737258225679,0.014880580827593803,32800,2624000
1.6942085027694702,1.3759618386160581,1956,0.9629575051367283,0.026398230344057083,32900,2632000
1.7203843593597412,1.4489890476688743,1956,0.975301343947649,0.01580246537923813,33000,2640000
1.6612234115600586,1.6409648947417736,1956,0.9824941847473383,0.013887639157474041,33100,2648000
1.6862175464630127,1.7947399638593198,1956,0.9734730012714863,0.02067563682794571,33200,2656000
1.6937978267669678,1.4336274437606336,1956,0.7947741001844406,0.04184543341398239,33300,2664000
1.6963329315185547,1.365110121993348,1956,0.9576224647462368,0.018399160355329514,33400,2672000
1.7027013301849365,1.7433978914283217,1956,0.982062054798007,0.008889427408576012,33500,2680000
1.6498565673828125,2.0998929538298396,1956,0.9729417730122805,0.03211389482021332,33600,2688000
1.6781219244003296,1.7897268064320087,1956,0.7706677317619324,0.04779721423983574,33700,2696000
1.6564102172851562,1.6985002603381871,1957,0.9735841695219278,0.011591291055083275,33800,2704000
1.6699590682983398,1.7870179140940308,1957,0.9460701197385788,0.03000030852854252,33900,2712000
1.6994216442108154,1.9179344017989934,1957,0.9627570398151875,0.040713973343372345,34000,2720000
1.6890608072280884,1.4631439179182053,1957,0.9561280086636543,0.017429448664188385,34100,2728000
1.6646537780761719,1.8223577328026295,1957,0.9744355399161577,0.012418664060533047,34200,2736000
1.6477687358856201,1.6948817621916532,1957,0.674296647310257,0.14509539306163788,34300,2744000
1.655403733253479,0.9903942011296749,1957,0.9556784704327583,0.021333012729883194,34400,2752000
1.6098369359970093,2.2226951740682126,1957,0.9368984252214432,0.04890283942222595,34500,2760000
1.5852453708648682,1.9964384645223618,1957,0.9494124501943588,0.02955416776239872,34600,2768000
1.6036927700042725,1.8106183370575308,1957,0.9597908295691013,0.027470111846923828,34700,2776000
1.5959912538528442,2.1911985982209443,1958,0.9408474043011665,0.03639949485659599,34800,2784000
1.6210038661956787,1.9916971363127232,1958,0.9680035561323166,0.019965145736932755,34900,2792000
1.6960742473602295,1.2581154438667,1958,0.9585838057100773,0.01373523473739624,35000,2800000
1.6275993585586548,1.646136509627104,1958,0.9156215265393257,0.043117500841617584,35100,2808000
1.7123878002166748,1.375458448380232,1959,0.9590263664722443,0.01799285039305687,35200,2816000
1.7327131032943726,1.4023395530879497,1959,0.8097192943096161,0.04011928290128708,35300,2824000
1.6598659753799438,1.6810523178428411,1960,0.9342688396573067,0.037621624767780304,35400,2832000
1.6379826068878174,1.995511952205561,1960,0.9841475244611502,0.015718575567007065,35500,2840000
1.599077582359314,2.3908670105040075,1960,0.9788891896605492,0.013252971693873405,35600,2848000
1.665128469467163,1.984546233341098,1960,0.9902492742985487,0.007496665231883526,35700,2856000
1.6475887298583984,1.5781516569200904,1961,0.9460916258394718,0.0334605947136879,35800,2864000
1.583939790725708,2.159419101011008,1961,0.9584230706095695,0.031660933047533035,35900,2872000
1.6053085327148438,1.8006029438227416,1961,0.9786706622689962,0.011338304728269577,36000,2880000
1.6564009189605713,1.9025728084146976,1961,0.5741563737392426,0.09249161183834076,36100,2888000
1.6446300745010376,1.8066351257264615,1961,0.9629409424960613,0.03220895305275917,36200,2896000
1.696231484413147,1.513285662047565,1961,0.9043485447764397,0.08304152637720108,36300,2904000
1.6631479263305664,1.6704677555710077,1962,0.9820503611117601,0.016221793368458748,36400,2912000
1.6856855154037476,0.9021166290622205,1962,0.9778263084590435,0.011298120021820068,36500,2920000
1.7364113330841064,1.6327404357492923,1962,0.8433876633644104,0.05979384109377861,36600,2928000
1.7148994207382202,1.1358335621422158,1963,0.9526551999151707,0.019229043275117874,36700,2936000
1.651178002357483,2.157787373661995,1963,0.9095566347241402,0.10790322721004486,36800,2944000
1.6477336883544922,2.1655308596789835,1963,0.9802293740212917,0.008583740331232548,36900,2952000
1.6844093799591064,1.459521665237844,1963,0.9547328948974609,0.016808440908789635,37000,2960000
1.6952791213989258,1.916391472890973,1964,0.97197469137609,0.020331596955657005,37100,2968000
1.6861352920532227,1.6410295367240906,1964,0.9196556657552719,0.023887228220701218,37200,2976000
1.6389877796173096,1.8135789320804179,1964,0.9882338354364038,0.0143361184746027,37300,2984000
1.6204620599746704,2.092662049643695,1965,0.8790551498532295,0.09305191785097122,37400,2992000
1.6036732196807861,1.862213565222919,1965,0.9629229046404362,0.04308442026376724,37500,3000000
1.679648995399475,1.586080714687705,1965,0.8355030864477158,0.08604875952005386,37600,3008000
1.6594574451446533,2.1174308609217407,1965,0.9605080261826515,0.04136020317673683,37700,3016000
1.6402353048324585,2.5228542547672985,1965,0.9494669176638126,0.06893546879291534,37800,3024000
1.6372791528701782,2.186652025688818,1966,0.9647340625524521,0.021030815318226814,37900,3032000
1.6358983516693115,2.3697956662625073,1966,0.9562429003417492,0.044701285660266876,38000,3040000
1.6386101245880127,2.6628018245100975,1966,0.9816123433411121,0.014542801305651665,38100,3048000
1.6884491443634033,2.138575262669474,1967,0.9416375905275345,0.0937245786190033,38200,3056000
1.664929986000061,2.5830416880548,1967,0.9243915155529976,0.053429268300533295,38300,3064000
1.6345621347427368,1.4485972716473043,1967,0.9777601920068264,0.01735498197376728,38400,3072000
1.696499228477478,1.9879873234778642,1967,0.9519421756267548,0.04033391922712326,38500,3080000
1.6978219747543335,1.74626781642437,1968,0.8960928320884705,0.05711042881011963,38600,3088000
1.6778844594955444,1.5007482007145883,1968,0.961341142654419,0.043927066028118134,38700,3096000
1.6996548175811768,1.1815994564443826,1968,0.963245116174221,0.013609888963401318,38800,3104000
1.6698583364486694,2.4184571692720054,1968,0.9597581438720226,0.024843202903866768,38900,3112000
1.6606258153915405,1.8954586725565605,1968,0.9435832872986794,0.03378953039646149,39000,3120000
1.5636069774627686,2.6979957960546015,1969,0.9491834416985512,0.042123544961214066,39100,3128000
1.6362645626068115,1.9316662453114986,1969,0.9582980535924435,0.021434377878904343,39200,3136000
1.6505047082901,2.330910002440214,1969,0.9147171303629875,0.052894461899995804,39300,3144000
1.6532312631607056,1.9754288104362785,1969,0.9641653187572956,0.023553770035505295,39400,3152000
1.7209675312042236,1.292343508405611,1969,0.9457094706594944,0.026490146294236183,39500,3160000
1.669403076171875,1.244643204472959,1970,0.7891042232513428,0.1049712523818016,39600,3168000
1.65250563621521,2.1357738476479424,1970,0.9701850432902575,0.03557824343442917,39700,3176000
1.6826279163360596,1.818982590129599,1970,0.9863047152757645,0.00833676103502512,39800,3184000
1.6736637353897095,1.453373758494854,1970,0.9557295367121696,0.021749895066022873,39900,3192000
1.6474683284759521,2.052381011657417,1970,0.9302400052547455,0.03244083374738693,40000,3200000
1.6748783588409424,1.9878797535784543,1971,0.9581455066800117,0.04241044446825981,40100,3208000
1.6362167596817017,1.5942271385341882,1971,0.9429521076381207,0.04330521076917648,40200,3216000
1.6546732187271118,1.9422842010855674,1971,0.9645083621144295,0.01773696020245552,40300,3224000
1.6609885692596436,1.7662122894078494,1971,0.9562167748808861,0.03545472398400307,40400,3232000
1.648643136024475,2.6030155934393404,1971,0.9472909271717072,0.04466155171394348,40500,3240000
1.6168113946914673,1.9190701797604561,1971,0.9473377205431461,0.025617191568017006,40600,3248000
1.5911346673965454,1.9780373683199286,1971,0.9857095945626497,0.019692618399858475,40700,3256000
1.612484335899353,1.918589804135263,1971,0.9946864522062242,0.007794965989887714,40800,3264000
1.6568577289581299,1.902788578160107,1972,0.9031261801719666,0.06324651092290878,40900,3272000
1.6574722528457642,1.7019632360199466,1972,0.9811895731836557,0.01825896091759205,41000,3280000
1.6428117752075195,1.034848183183931,1972,0.9859389299526811,0.006099407561123371,41100,3288000
1.649683952331543,2.19330013692379,1972,0.9756964799016714,0.017964467406272888,41200,3296000
1.6585687398910522,2.2430839240550995,1973,0.8939371183514595,0.046784281730651855,41300,3304000
1.688111662864685,1.837648666818859,1973,0.9969856292009354,0.004498223774135113,41400,3312000
1.6764030456542969,1.6387446568813175,1973,0.8133247792720795,0.1399049013853073,41500,3320000
1.5963361263275146,1.681056333752349,1973,0.8605313897132874,0.058187585324048996,41600,3328000
1.701425552368164,1.946880044043064,1973,0.7983235269784927,0.0608840212225914,41700,3336000
1.6944777965545654,1.8996847625821829,1973,0.9610112383961678,0.028575900942087173,41800,3344000
1.6317001581192017,1.8176691222004593,1974,0.8521167635917664,0.18949200212955475,41900,3352000
1.6284481287002563,1.9938137623248622,1974,0.9640493616461754,0.029047315940260887,42000,3360000
1.7183237075805664,1.7057015873491763,1974,0.961671244353056,0.023751895874738693,42100,3368000
1.663517713546753,1.2978801277873573,1974,0.9760898649692535,0.007321997079998255,42200,3376000
1.5894439220428467,2.9060718908905985,1974,0.9727542567998171,0.020909365266561508,42300,3384000
1.7070703506469727,1.2662075512111186,1974,0.8277713805437088,0.04875722527503967,42400,3392000
1.608875036239624,1.5526402679271996,1974,0.9911027681082487,0.0048820809461176395,42500,3400000
1.5008716583251953,2.246997119858861,1974,0.9781842138618231,0.014925329014658928,42600,3408000
1.5929852724075317,2.1047614831477404,1974,0.9679911471903324,0.021330270916223526,42700,3416000
1.618651032447815,2.006001159735024,1975,0.9556260704994202,0.030614551156759262,42800,3424000
1.6076345443725586,2.675621066056192,1975,0.9746504686772823,0.03414057195186615,42900,3432000
1.6050002574920654,1.909296427667141,1975,0.8823755383491516,0.03242619335651398,43000,3440000
1.6105949878692627,2.3115377433598043,1975,0.967511985450983,0.027352789416909218,43100,3448000
1.5843194723129272,2.395782281458378,1976,0.8967327028512955,0.04142875596880913,43200,3456000
1.6521908044815063,1.2423981356434524,1976,0.9170459359884262,0.0616571307182312,43300,3464000
1.61061692237854,1.6246434274129569,1976,0.9746404197067022,0.016646727919578552,43400,3472000
1.6242396831512451,1.6414908185601234,1976,0.9285278841853142,0.033798784017562866,43500,3480000
1.6885513067245483,1.840098625794053,1976,0.9867104170843959,0.011935125105082989,43600,3488000
1.6111876964569092,2.4675714053213595,1977,0.9829685669392347,0.01471669040620327,43700,3496000
1.6239181756973267,2.006198782660067,1977,0.9907530667260289,0.01055318582803011,43800,3504000
1.6304584741592407,1.4652441611513496,1977,0.9609761945903301,0.027239877730607986,43900,3512000
1.6926523447036743,1.8259983276948333,1977,0.990230911411345,0.009271112270653248,44000,3520000
1.6981256008148193,1.8534436078276486,1978,0.9401523694396019,0.04265034571290016,44100,3528000
1.6477749347686768,1.8567402146756649,1978,0.9868842512369156,0.013743397779762745,44200,3536000
1.7190338373184204,1.2718324346467853,1978,0.9536262899637222,0.015457901172339916,44300,3544000
1.5924041271209717,1.9973792741075158,1979,0.9932938287965953,0.005788884591311216,44400,3552000
1.677697777748108,1.440312425000593,1979,0.944292213767767,0.028058191761374474,44500,3560000
1.6358444690704346,2.481403542496264,1979,0.9745387993752956,0.020754415541887283,44600,3568000
1.5952966213226318,1.9510336630046368,1979,0.8844517394900322,0.10423687845468521,44700,3576000
1.6747703552246094,1.7781428575515748,1979,0.9652543663978577,0.025112668052315712,44800,3584000
1.6252191066741943,2.117661649733782,1980,0.974549425765872,0.017851879820227623,44900,3592000
1.6766557693481445,1.4268925064243376,1980,0.9666433595120907,0.023401858285069466,45000,3600000
1.624305009841919,1.3836470183450729,1980,0.9589561857283115,0.021707067266106606,45100,3608000
1.693926215171814,1.2938174026086926,1981,0.923119306564331,0.013723239302635193,45200,3616000
1.6110765933990479,1.6867668950289954,1980,0.9936613850295544,0.006217559799551964,45300,3624000
1.503115177154541,2.6442482359707355,1981,0.9613288007676601,0.05090147256851196,45400,3632000
1.5927237272262573,1.6185643979843007,1981,0.990102686919272,0.008320470340549946,45500,3640000
1.6503856182098389,1.9845853888895362,1981,0.9319103211164474,0.0794486254453659,45600,3648000
1.6053078174591064,2.547464806586504,1981,0.9843560382723808,0.019779710099101067,45700,3656000
1.658522367477417,1.761160981282592,1981,0.9872506521642208,0.007634121924638748,45800,3664000
1.6334326267242432,2.0339121664874256,1981,0.9725061040371656,0.036005258560180664,45900,3672000
1.6802978515625,2.2759984895586967,1981,0.933336153626442,0.06565798074007034,46000,3680000
1.5881223678588867,1.9177102502435446,1982,0.9536531902849674,0.03371930494904518,46100,3688000
1.6730607748031616,1.6667987676337361,1982,0.9628614261746407,0.02211887203156948,46200,3696000
1.5092830657958984,2.009684721007943,1982,0.9064203053712845,0.06478359550237656,46300,3704000
1.5783668756484985,2.0085033065639437,1982,0.9767819195985794,0.016460660845041275,46400,3712000
1.646127462387085,2.034362230077386,1982,0.9419242590665817,0.04518963396549225,46500,3720000
1.6046922206878662,1.5520060596987606,1982,0.9680014401674271,0.03776269778609276,46600,3728000
1.5343507528305054,2.310864221630618,1982,0.9777879510074854,0.023573752492666245,46700,3736000
1.5540831089019775,2.7239668682217597,1983,0.9359371438622475,0.03818994760513306,46800,3744000
1.544677495956421,2.3514082320965826,1983,0.975875848904252,0.03035135567188263,46900,3752000
1.5686622858047485,1.8724025994539262,1983,0.9837083779275417,0.011355607770383358,47000,3760000
1.68010675907135,1.7156969483476132,1983,0.9719991907477379,0.014893563464283943,47100,3768000
1.5973833799362183,2.0462774224579334,1984,0.945347722619772,0.040181174874305725,47200,3776000
1.6452356576919556,1.9937818627804518,1984,0.9865298923105001,0.011981748044490814,47300,3784000
1.654711127281189,2.0298159327358007,1984,0.9261151477694511,0.046645332127809525,47400,3792000
1.6526778936386108,1.6793072264641524,1984,0.950001023709774,0.03621407225728035,47500,3800000
1.6201560497283936,1.407701082341373,1984,0.9097828641533852,0.03221352398395538,47600,3808000
1.7010377645492554,1.573447721078992,1985,0.9391258358955383,0.037702061235904694,47700,3816000
1.660421371459961,1.9852644115686418,1985,0.9798795860260725,0.021189143881201744,47800,3824000
1.6397815942764282,2.117813362553716,1985,0.9707591067999601,0.0326349139213562,47900,3832000
1.5975260734558105,1.4978905230294912,1985,0.9829701986163855,0.011924388818442822,48000,3840000
1.6252708435058594,2.43194768037647,1985,0.9889340735971928,0.012558162212371826,48100,3848000
1.5487829446792603,2.5228734754025934,1985,0.9486627653241158,0.03658413887023926,48200,3856000
1.6512943506240845,1.6964791547041387,1985,0.9730846807360649,0.04185465723276138,48300,3864000
1.6693432331085205,2.0597554370760918,1985,0.9563943073153496,0.028865188360214233,48400,3872000
1.6223539113998413,2.116072466596961,1986,0.9759836439043283,0.018221411854028702,48500,3880000
1.6441497802734375,1.898770647123456,1986,0.8458877503871918,0.04461401328444481,48600,3888000
1.629063606262207,1.8431570177897811,1986,0.973939124494791,0.03386371582746506,48700,3896000
1.6157881021499634,2.2632040817290546,1986,0.9721304401755333,0.027981141582131386,48800,3904000
1.5442616939544678,2.714055363088846,1986,0.9756879210472107,0.03165239840745926,48900,3912000
1.590661644935608,2.1578087018802763,1987,0.9900316717103124,0.009280209429562092,49000,3920000
1.667764663696289,2.0539580501616,1987,0.9674001298844814,0.0271341260522604,49100,3928000
1.6912834644317627,1.8529604869312606,1987,0.9902781853452325,0.007508494891226292,49200,3936000
1.6693611145019531,2.147146187064936,1987,0.9817024078220129,0.020034661516547203,49300,3944000
1.6600500345230103,2.0101543575525285,1988,0.9561085812747478,0.04058794677257538,49400,3952000
1.703145980834961,1.3557481355499477,1988,0.9833313561975956,0.00952078215777874,49500,3960000
1.5741695165634155,1.894609564403072,1987,0.9744069222360849,0.02804628387093544,49600,3968000
1.6305805444717407,2.7210865266621114,1988,0.9843414574861526,0.025091012939810753,49700,3976000
1.4629825353622437,2.8541587930172683,1988,0.9543167874217033,0.04010120406746864,49800,3984000
1.5941498279571533,2.1286966908257456,1988,0.9100106582045555,0.11236277967691422,49900,3992000
1.6315410137176514,2.197490094508976,1988,0.8949597924947739,0.09501944482326508,50000,4000000
1.5756213665008545,2.722802755236626,1988,0.9861112032085657,0.01904171332716942,50100,4008000
1.677446722984314,1.394118579197675,1988,0.9400247000157833,0.03993896767497063,50200,4016000
1.6186736822128296,2.9442580968141554,1988,0.9559179805219173,0.03287245333194733,50300,4024000
1.6764228343963623,1.5985728044994176,1988,0.7768369168043137,0.122218057513237,50400,4032000
1.632870078086853,2.243077281117439,1989,0.9471567273139954,0.01888216659426689,50500,4040000
1.6130813360214233,2.1013724837452172,1989,0.9823261629790068,0.020097525790333748,50600,4048000
1.6465818881988525,1.8498216569889336,1989,0.9767380133271217,0.018877750262618065,50700,4056000
1.6527721881866455,1.926577340066433,1990,0.9832771979272366,0.010352161712944508,50800,4064000
1.6248289346694946,1.9286262246314436,1990,0.9694792907685041,0.01770085282623768,50900,4072000
1.6280103921890259,2.0845710135996343,1990,0.965238481760025,0.027308564633131027,51000,4080000
1.6500396728515625,1.9515407048165798,1990,0.9155015051364899,0.035302236676216125,51100,4088000
1.6435964107513428,2.380021229060367,1990,0.9778914842754602,0.02965167723596096,51200,4096000
1.6617577075958252,2.0978980362415314,1991,0.9611944034695625,0.042389050126075745,51300,4104000
1.5840871334075928,2.9903566733002664,1991,0.9381704851984978,0.042516499757766724,51400,4112000
1.5622856616973877,2.4068194635212423,1991,0.9607592895627022,0.03292983025312424,51500,4120000
1.5809600353240967,2.78339981213212,1991,0.9565710313618183,0.04703585058450699,51600,4128000
1.6157081127166748,0.8749923473224044,1991,0.9666094370186329,0.027983665466308594,51700,4136000
1.6187655925750732,2.367101104557514,1991,0.9823792837560177,0.011684496887028217,51800,4144000
1.7080471515655518,1.73546162545681,1991,0.9732129480689764,0.02750444784760475,51900,4152000
1.6553394794464111,2.1521670028567312,1991,0.9731276836246252,0.01995242014527321,52000,4160000
1.6702063083648682,1.9172668263316155,1992,0.856664627790451,0.06334824860095978,52100,4168000
1.655556321144104,1.9551509791985153,1992,0.9910077610984445,0.00918063148856163,52200,4176000
1.6459758281707764,1.7936634314246476,1992,0.982544545084238,0.012093016877770424,52300,4184000
1.6183454990386963,1.9036430129781365,1992,0.9427681677043438,0.0407022163271904,52400,4192000
1.6416568756103516,1.837630012538284,1993,0.7416873574256897,0.19856056571006775,52500,4200000
1.6977897882461548,2.02941405698657,1993,0.9668016694486141,0.014885136857628822,52600,4208000
1.6650336980819702,2.2403712943196297,1993,0.964429147541523,0.04315705969929695,52700,4216000
1.6567497253417969,1.96365909203887,1993,0.9831290729343891,0.008344595320522785,52800,4224000
1.6580944061279297,1.8923895172774792,1993,0.9157688394188881,0.04244404286146164,52900,4232000
1.6682227849960327,1.8677575044930563,1993,0.986106788739562,0.010107489302754402,53000,4240000
1.6548992395401,1.9029852069914341,1993,0.9558850787580013,0.03120248392224312,53100,4248000
1.6376359462738037,2.134526630304754,1993,0.9487819708883762,0.0438256599009037,53200,4256000
1.6520917415618896,2.261432019993663,1993,0.9821786712855101,0.026673590764403343,53300,4264000
1.5588136911392212,2.2596857040189207,1993,0.9854305796325207,0.01607104018330574,53400,4272000
1.576043725013733,2.531929241120815,1994,0.9233952611684799,0.05558342486619949,53500,4280000
1.6483030319213867,2.4018268801271914,1994,0.9596194811165333,0.02757715806365013,53600,4288000
1.6047643423080444,1.6383304025512189,1994,0.8715620636940002,0.08761874586343765,53700,4296000
1.6479507684707642,1.9712989307940005,1994,0.8579923659563065,0.03839487582445145,53800,4304000
1.6238946914672852,2.725872828066349,1994,0.9640633650124073,0.03473351150751114,53900,4312000
1.5971115827560425,2.542479106038809,1995,0.892558790743351,0.08237528800964355,54000,4320000
1.659332036972046,1.6866506062448026,1995,0.8557645976543427,0.06687198579311371,54100,4328000
1.679857611656189,1.8972580768167973,1995,0.966924149543047,0.020388904958963394,54200,4336000
1.683803915977478,2.1721280958503484,1995,0.974820826202631,0.02605399489402771,54300,4344000
1.6232484579086304,1.932487594988197,1995,0.9854533607140183,0.01621500588953495,54400,4352000
1.6289713382720947,2.1707114435732366,1995,0.9886111868545413,0.012166807428002357,54500,4360000
1.6264369487762451,2.7516547977924346,1995,0.9263241142034531,0.08229130506515503,54600,4368000
1.6380294561386108,2.335946300253272,1995,0.989970687776804,0.010978182777762413,54700,4376000
1.6585733890533447,1.7479803919792176,1995,0.9336361810564995,0.04158979654312134,54800,4384000
1.657562494277954,2.2073398530483246,1996,0.937103845179081,0.03363804519176483,54900,4392000
1.6925857067108154,1.5579310027882456,1996,0.9561910666525364,0.027185112237930298,55000,4400000
1.7035439014434814,1.7612483953125775,1996,0.9890438290312886,0.011614790186285973,55100,4408000
1.6690311431884766,2.139976938068867,1996,0.9634930230677128,0.0157025046646595,55200,4416000
1.6762399673461914,2.087922985479236,1996,0.9859415916725993,0.014856195077300072,55300,4424000
1.6227476596832275,2.2913493015803397,1996,0.9817589577287436,0.018374327570199966,55400,4432000
1.6210674047470093,1.7675568755716085,1997,0.9597824029624462,0.021696005016565323,55500,4440000
1.6121740341186523,2.375203290162608,1997,0.9566247016191483,0.03820512443780899,55600,4448000
1.609419822692871,2.260507522057742,1997,0.9686115048825741,0.034057099372148514,55700,4456000
1.630968689918518,2.4661384884268047,1997,0.9757558852434158,0.026361748576164246,55800,4464000
1.6160714626312256,2.1026993154140654,1997,0.9772719983011484,0.019358625635504723,55900,4472000
1.6520159244537354,1.9013177398592234,1998,0.9647778421640396,0.031065624207258224,56000,4480000
1.7023899555206299,1.6402357770130038,1998,0.9828107748180628,0.017387622967362404,56100,4488000
1.6724764108657837,1.904417046532035,1998,0.9714037142693996,0.036567751318216324,56200,4496000
1.6595447063446045,2.486205143108964,1998,0.9662381447851658,0.02526942268013954,56300,4504000
1.6264575719833374,2.3817314486950636,1998,0.9147151410579681,0.08173812925815582,56400,4512000
1.6283597946166992,1.9837827821262182,1999,0.9585601538419724,0.03325077146291733,56500,4520000
1.6742290258407593,2.1226816492155196,1998,0.9817675221711397,0.012257536873221397,56600,4528000
1.6389119625091553,2.8282944481819867,1998,0.9595009684562683,0.034720681607723236,56700,4536000
1.7020862102508545,2.0538398690521715,1999,0.9326315149664879,0.04482664167881012,56800,4544000
1.6561412811279297,1.8404192626476288,1999,0.9895190000534058,0.006309194024652243,56900,4552000
1.5779569149017334,1.8968783970922232,1999,0.9747345708310604,0.02714644931256771,57000,4560000
1.614788293838501,2.263763993047178,1999,0.9632803797721863,0.043122753500938416,57100,4568000
1.6771900653839111,1.732112780213356,1999,0.8904665559530258,0.06595374643802643,57200,4576000
1.6480491161346436,1.7935831975191832,1999,0.9738700781017542,0.021968282759189606,57300,4584000
1.6336488723754883,2.4955177046358585,1999,0.8205299377441406,0.08096883445978165,57400,4592000
1.5628716945648193,1.8173682243563234,1999,0.9811443239450455,0.017611956223845482,57500,4600000
1.6564853191375732,2.550404877960682,2000,0.9620270542800426,0.030927985906600952,57600,4608000
1.6888262033462524,2.0928424624726176,2000,0.9512389674782753,0.05082941800355911,57700,4616000
1.6695022583007812,1.836308079957962,2000,0.8807585090398788,0.050807349383831024,57800,4624000
1.6741516590118408,2.0258673249743877,2000,0.9735560156404972,0.018717428669333458,57900,4632000
1.6236331462860107,2.3907099232077598,2000,0.9742887690663338,0.021019447594881058,58000,4640000
1.6731488704681396,1.384513073414564,2000,0.9463022574782372,0.03236766904592514,58100,4648000
1.666156530380249,1.8785535242408513,2001,0.9680846333503723,0.019655432552099228,58200,4656000
1.5819969177246094,2.480400936305523,2001,0.9344194978475571,0.0980825275182724,58300,4664000
1.6473567485809326,1.87107653003186,2001,0.9791214484721422,0.016247835010290146,58400,4672000
1.596392273902893,2.157932270690799,2001,0.9693459887057543,0.019019141793251038,58500,4680000
1.654943823814392,2.0621680385433137,2001,0.9826742149889469,0.018530430272221565,58600,4688000
1.6559919118881226,1.646379742026329,2001,0.9857964860275388,0.006950202398002148,58700,4696000
1.5366780757904053,2.1067304054275153,2001,0.9384167529642582,0.04391186684370041,58800,4704000
1.6859092712402344,1.74341681599617,2002,0.9124893993139267,0.025585617870092392,58900,4712000
1.6101878881454468,2.2178368173539638,2002,0.9837497510015965,0.011698119342327118,59000,4720000
1.6588443517684937,1.7115239329985343,2002,0.9484296552836895,0.034017302095890045,59100,4728000
1.6731208562850952,2.143429376510903,2002,0.9696283116936684,0.035136930644512177,59200,4736000
1.6730390787124634,1.4974518072791398,2002,0.9798076134175062,0.014104369096457958,59300,4744000
1.6184215545654297,2.5193362569436433,2002,0.9629259556531906,0.029100710526108742,59400,4752000
1.6084083318710327,2.082809752598405,2002,0.9822186063975096,0.013796806335449219,59500,4760000
1.6146438121795654,2.6675023809075356,2003,0.9731519725173712,0.02339119277894497,59600,4768000
1.598264455795288,2.547964443266392,2003,0.8827822878956795,0.04183588922023773,59700,4776000
1.6288650035858154,1.926923990622163,2003,0.9081128537654877,0.051976047456264496,59800,4784000
1.6282923221588135,2.4393308497965336,2003,0.9429410919547081,0.04470498859882355,59900,4792000
1.6651207208633423,1.7068975007627158,2003,0.9460977762937546,0.0342368483543396,60000,4800000
1.6587963104248047,1.747098287055269,2003,0.9771903865039349,0.02438623271882534,60100,4808000
1.6164077520370483,2.5631261438131334,2003,0.9809280373156071,0.017215732485055923,60200,4816000
1.567155122756958,2.1393020427785814,2003,0.9496100060641766,0.0539967343211174,60300,4824000
1.609310507774353,1.8018863582983613,2004,0.9867863319814205,0.019528832286596298,60400,4832000
1.6493349075317383,2.3713079053908586,2004,0.9920234065502882,0.00825075339525938,60500,4840000
1.7044498920440674,1.513251940254122,2004,0.9905884191393852,0.00980457104742527,60600,4848000
1.5816158056259155,2.5094676760956647,2004,0.8945681676268578,0.08504307270050049,60700,4856000
1.5740468502044678,2.283291462250054,2004,0.9761918820440769,0.023692350834608078,60800,4864000
1.603594422340393,2.564556237310171,2004,0.5084502398967743,0.1636568009853363,60900,4872000
1.6722253561019897,1.5085852652788163,2004,0.9682257398962975,0.022589590400457382,61000,4880000
1.6042144298553467,2.1005645379424096,2004,0.9806738551706076,0.011876482516527176,61100,4888000
1.5783567428588867,1.7659882102161646,2005,0.9337447956204414,0.03712654858827591,61200,4896000
1.6697238683700562,2.318071872740984,2005,0.9832256138324738,0.01814446970820427,61300,4904000
1.6597270965576172,1.175422930752393,2005,0.8797768130898476,0.09492585808038712,61400,4912000
1.6403229236602783,1.847293123230338,2005,0.9752111658453941,0.012089473195374012,61500,4920000
