nupdates,total_timesteps,policy_entropy,explained_variance,fps,value_loss
75900,6072000,0.8737972378730774,0.3095690608024597,1582,0.2075207680463791
76000,6080000,0.8900604248046875,0.8496433943510056,1582,0.010221158154308796
76100,6088000,0.6549009084701538,0.991879410110414,1583,0.06987045705318451
76200,6096000,0.960746169090271,0.8306593596935272,1583,0.009482787922024727
76300,6104000,0.9114757776260376,0.5928912162780762,1584,0.09726353734731674
76400,6112000,0.9480559229850769,0.8384417742490768,1584,0.011677761562168598
76500,6120000,0.8804030418395996,0.8463348746299744,1584,0.010845025070011616
76600,6128000,0.8904074430465698,0.7406547963619232,1585,0.012506802566349506
76700,6136000,0.9708135724067688,0.6549666523933411,1586,0.09599526226520538
76800,6144000,0.8764054179191589,0.9118276983499527,1586,0.007533141877502203
76900,6152000,1.0006208419799805,0.5568144619464874,1586,0.08329802751541138
77000,6160000,0.8152459263801575,0.9256247505545616,1587,0.026916135102510452
77100,6168000,0.9332385063171387,0.8008023202419281,1587,0.058637309819459915
77200,6176000,0.8677331805229187,0.8266414850950241,1588,0.02927446737885475
77300,6184000,0.7881778478622437,0.9664132706820965,1588,0.01983296312391758
77400,6192000,0.8509026765823364,0.7343401610851288,1589,0.052159857004880905
77500,6200000,0.7337785959243774,0.22903305292129517,1589,2.676541328430176
77600,6208000,0.833049476146698,0.8714552968740463,1590,0.011572553776204586
77700,6216000,0.8420998454093933,0.6282360255718231,1590,0.013690469786524773
77800,6224000,0.8448547124862671,0.6313308775424957,1591,0.019267341122031212
77900,6232000,1.010825276374817,0.7101729214191437,1591,0.015413515269756317
78000,6240000,1.0035063028335571,0.873234823346138,1592,0.03490855172276497
78100,6248000,0.9250259399414062,0.8389938920736313,1592,0.03512713313102722
78200,6256000,1.0399456024169922,0.8188527375459671,1593,0.03172784298658371
78300,6264000,0.9404416084289551,0.37567389011383057,1593,0.05466659739613533
78400,6272000,0.9300968050956726,0.887879490852356,1594,0.009109665639698505
78500,6280000,0.8652205467224121,0.521104633808136,1594,0.3104722499847412
78600,6288000,0.9447990655899048,0.7269898355007172,1595,0.08395671099424362
78700,6296000,0.9480623006820679,0.4853787422180176,1595,0.23469877243041992
78800,6304000,1.0495359897613525,0.6800520122051239,1596,0.03895803540945053
78900,6312000,0.9043267965316772,0.482066810131073,1596,0.031180674210190773
79000,6320000,0.7510188221931458,0.6734863221645355,1596,0.016003506258130074
79100,6328000,0.9884832501411438,0.8914180621504784,1597,0.07141580432653427
79200,6336000,0.9344043731689453,0.13277655839920044,1597,0.248078390955925
79300,6344000,0.8966482281684875,0.7181718945503235,1598,0.022718187421560287
79400,6352000,0.9667137265205383,0.9418297447264194,1598,0.010810699313879013
79500,6360000,0.9206193685531616,0.7808059751987457,1599,0.014955858699977398
79600,6368000,0.8944774866104126,0.4431722164154053,1599,0.06850709021091461
79700,6376000,0.832171618938446,0.9822975620627403,1600,0.2275022715330124
79800,6384000,0.9490460157394409,0.6976543664932251,1600,0.0891297459602356
79900,6392000,0.9328011274337769,0.8648841083049774,1601,0.012397798709571362
80000,6400000,0.8586665391921997,0.9004097655415535,1601,0.006695722695440054
80100,6408000,0.8282757997512817,0.5278064608573914,1602,0.21485669910907745
80200,6416000,0.9547395706176758,0.4456102252006531,1602,0.23018720746040344
80300,6424000,0.9217386245727539,0.6706570088863373,1602,0.0745180994272232
80400,6432000,0.9224191904067993,0.9092879295349121,1603,0.007332994602620602
80500,6440000,0.8833428621292114,0.8760099932551384,1603,0.014459948055446148
80600,6448000,1.062926173210144,0.8175235688686371,1604,0.009424613788723946
80700,6456000,0.8345972299575806,0.9873429117724299,1604,0.028039300814270973
80800,6464000,0.983832836151123,0.6590478420257568,1605,0.036284323781728745
80900,6472000,0.9597461819648743,0.7930573374032974,1605,0.0392397977411747
81000,6480000,0.905474066734314,0.582841694355011,1606,0.03173311799764633
81100,6488000,0.8145056962966919,0.8295239210128784,1606,0.025714794173836708
81200,6496000,0.9233692288398743,-0.13551092147827148,1607,0.4913828372955322
81300,6504000,0.7976690530776978,0.8902864530682564,1607,0.009861823171377182
81400,6512000,0.9113469123840332,0.9709951747208834,1607,0.04332596808671951
81500,6520000,0.866430938243866,0.966257382184267,1608,0.03917703405022621
81600,6528000,0.840065598487854,0.8361630439758301,1608,0.13262642920017242
81700,6536000,0.9217897653579712,0.7330161333084106,1609,0.028896499425172806
81800,6544000,0.8907910585403442,0.7168467938899994,1609,0.08329932391643524
81900,6552000,0.9012030363082886,0.854692816734314,1610,0.018146120011806488
82000,6560000,0.8785130381584167,0.8849115669727325,1610,0.026535576209425926
82100,6568000,0.89671391248703,0.9005394652485847,1611,0.01839134469628334
82200,6576000,0.9356652498245239,0.8279333263635635,1611,0.08597101271152496
82300,6584000,0.8719471096992493,0.3586500883102417,1611,0.3879219889640808
82400,6592000,0.8211433291435242,0.9568036310374737,1612,0.035965174436569214
82500,6600000,1.0004451274871826,0.8859110176563263,1612,0.009011717513203621
82600,6608000,1.0137845277786255,0.6964393556118011,1613,0.022832531481981277
82700,6616000,0.9726749658584595,0.9194583743810654,1613,0.01241964753717184
82800,6624000,0.9610193967819214,0.8040312379598618,1614,0.013509060256183147
82900,6632000,0.9665630459785461,0.7796220481395721,1614,0.10234330594539642
83000,6640000,0.9388192892074585,0.7168188095092773,1614,0.09396130591630936
83100,6648000,0.8472669720649719,0.9705313630402088,1615,0.046872787177562714
83200,6656000,0.8373457193374634,0.9622344337403774,1615,0.03397897630929947
83300,6664000,0.9219714999198914,-0.7910399436950684,1616,1.404218077659607
83400,6672000,0.8069960474967957,0.9289320409297943,1616,0.012026029638946056
83500,6680000,0.87652188539505,0.9453772753477097,1617,0.08072799444198608
83600,6688000,0.8824021220207214,0.6053654551506042,1617,0.0533158965408802
83700,6696000,0.933172881603241,0.7095459401607513,1618,0.20130574703216553
83800,6704000,0.8244654536247253,0.8519653230905533,1618,0.7523365020751953
83900,6712000,0.9356404542922974,0.8751861527562141,1619,0.027973290532827377
84000,6720000,0.9016373753547668,0.9115801975131035,1619,0.013502532616257668
84100,6728000,0.9455568194389343,0.7460252046585083,1619,0.10323349386453629
84200,6736000,0.8936419486999512,0.8933125361800194,1620,0.010673413053154945
84300,6744000,0.9605733156204224,0.9344964474439621,1620,0.013756081461906433
84400,6752000,0.8683292269706726,0.9017053693532944,1621,0.02946847677230835
84500,6760000,0.8444176912307739,0.9795222673565149,1621,0.027534842491149902
84600,6768000,0.8491260409355164,0.8059663027524948,1622,0.014150438830256462
84700,6776000,0.9143487811088562,0.845097228884697,1622,0.013718614354729652
84800,6784000,0.9474722146987915,0.9422168917953968,1623,0.0679224357008934
84900,6792000,0.8382172584533691,0.6218473017215729,1623,0.07165548205375671
85000,6800000,0.8770082592964172,0.7930723279714584,1623,0.010848418809473515
85100,6808000,0.916429877281189,0.6968252658843994,1624,0.03426465019583702
85200,6816000,0.8273611068725586,0.5722913146018982,1624,0.11808228492736816
85300,6824000,0.8491484522819519,-0.45326411724090576,1625,1.0558059215545654
85400,6832000,0.938552975654602,0.7868871837854385,1625,0.020748848095536232
85500,6840000,0.9391595721244812,0.797478199005127,1625,0.026203805580735207
85600,6848000,0.8730451464653015,0.9023115634918213,1626,0.055322837084531784
85700,6856000,0.9565065503120422,0.927212581038475,1626,0.017305027693510056
85800,6864000,0.9206698536872864,0.8971228525042534,1627,0.037024568766355515
85900,6872000,0.9344650506973267,0.9152849018573761,1627,0.007891761139035225
86000,6880000,0.7989784479141235,0.9170253798365593,1628,0.23774592578411102
86100,6888000,0.8415621519088745,0.9047355055809021,1628,0.05589446425437927
86200,6896000,0.7820406556129456,0.7951615899801254,1628,0.06006829813122749
86300,6904000,0.9854410290718079,0.6428406238555908,1629,0.03685043007135391
86400,6912000,0.959368884563446,0.8253069221973419,1629,0.02132267691195011
86500,6920000,0.9835430979728699,0.9540757648646832,1630,0.01427700836211443
86600,6928000,0.9286073446273804,0.9333261325955391,1630,0.016289588063955307
86700,6936000,0.7500566840171814,0.8592839539051056,1630,0.019969148561358452
86800,6944000,0.8835984468460083,0.8014728277921677,1631,0.10516814142465591
86900,6952000,0.8865148425102234,0.9404034800827503,1631,0.14122112095355988
87000,6960000,0.836900532245636,0.9159866571426392,1631,0.027076270431280136
87100,6968000,0.845142662525177,0.9916023975238204,1632,0.04104584828019142
87200,6976000,0.9022170901298523,0.9287419319152832,1632,0.01440442819148302
87300,6984000,0.960318922996521,-0.09274435043334961,1633,0.3334503173828125
87400,6992000,0.9464203119277954,0.8846603482961655,1633,0.011965960264205933
87500,7000000,0.8891621828079224,0.42875367403030396,1634,1.0516566038131714
87600,7008000,0.9407073259353638,0.8892602473497391,1634,0.045162420719861984
87700,7016000,0.9104543924331665,0.6160079836845398,1634,0.18601581454277039
87800,7024000,0.8766443133354187,0.9529307596385479,1635,0.02649027109146118
87900,7032000,0.8863689303398132,0.8164365738630295,1635,0.08673307299613953
88000,7040000,0.9659673571586609,0.48649609088897705,1636,0.28570637106895447
88100,7048000,0.8325872421264648,0.5740620791912079,1636,0.05259668827056885
88200,7056000,0.9321333765983582,0.7829005420207977,1636,0.014973548240959644
88300,7064000,1.0039198398590088,0.9572080448269844,1637,0.012718148529529572
88400,7072000,0.9210754632949829,0.9234669208526611,1637,0.04527365043759346
88500,7080000,0.8873656988143921,0.7468890845775604,1638,0.018610410392284393
88600,7088000,0.8616448640823364,0.5530153810977936,1638,1.7095229625701904
88700,7096000,0.8685401678085327,0.7213554680347443,1638,0.038219206035137177
88800,7104000,0.8075932264328003,0.8085127472877502,1639,0.020835530012845993
88900,7112000,0.8680256009101868,0.9698612876236439,1639,0.005201530642807484
89000,7120000,0.9342206120491028,0.9184436053037643,1640,0.05825306102633476
89100,7128000,0.9861728549003601,0.6226805448532104,1640,0.20783157646656036
89200,7136000,0.8773859739303589,0.9127140566706657,1640,0.017339671030640602
89300,7144000,0.949536144733429,0.32486283779144287,1641,0.14351694285869598
89400,7152000,0.8377925157546997,0.979954207316041,1641,0.03191901370882988
89500,7160000,0.9052238464355469,0.8872551769018173,1642,0.01635665073990822
89600,7168000,0.8160562515258789,0.9579976797103882,1642,0.050095826387405396
89700,7176000,0.7936232089996338,0.8607460409402847,1642,0.04600389674305916
89800,7184000,0.7770829200744629,0.8309602290391922,1643,0.02270634099841118
89900,7192000,0.7942352890968323,0.9512563198804855,1643,0.0663222074508667
90000,7200000,0.8101199269294739,0.9121339693665504,1644,0.044438742101192474
90100,7208000,0.9060611724853516,0.8234121948480606,1644,0.0811929926276207
90200,7216000,0.8905447125434875,0.5709301233291626,1644,0.31782597303390503
90300,7224000,0.8074603080749512,0.9330341592431068,1645,0.015743721276521683
90400,7232000,0.9285432696342468,0.7410932779312134,1645,0.19928574562072754
90500,7240000,0.8223699331283569,0.9232900962233543,1646,0.059781111776828766
90600,7248000,0.7714897394180298,0.9303977340459824,1646,0.030822794884443283
90700,7256000,0.974094569683075,0.9146010056138039,1646,0.023222949355840683
90800,7264000,0.8673813939094543,0.5365478098392487,1647,0.12037382274866104
90900,7272000,0.9424589276313782,0.9150116667151451,1647,0.026912366971373558
91000,7280000,0.8733342885971069,0.9624633267521858,1647,0.009486346505582333
91100,7288000,0.9168630838394165,0.8620142191648483,1648,0.04992065951228142
91200,7296000,0.9068142771720886,0.9205261766910553,1648,0.05991818383336067
91300,7304000,0.9361222982406616,0.7646870762109756,1649,0.14187462627887726
91400,7312000,0.9057340621948242,0.662780374288559,1649,0.32037001848220825
91500,7320000,0.7847479581832886,0.811056062579155,1649,0.05838754028081894
91600,7328000,0.8545169830322266,0.7828366160392761,1650,0.3772534430027008
91700,7336000,0.9166892766952515,0.9166683927178383,1650,0.015306194312870502
91800,7344000,0.8340564966201782,0.6138974726200104,1650,0.3216802477836609
91900,7352000,0.9351235628128052,0.9523272663354874,1651,0.12159468233585358
92000,7360000,0.8533848524093628,0.9622761011123657,1651,0.010462313890457153
92100,7368000,0.9726486206054688,0.47102057933807373,1652,0.2388903647661209
92200,7376000,1.0030784606933594,0.8119351863861084,1652,0.1617416888475418
92300,7384000,0.7913108468055725,0.9711376912891865,1652,0.014218216761946678
92400,7392000,0.8293722867965698,0.9612921215593815,1653,0.07259387522935867
92500,7400000,0.8630207777023315,0.44945579767227173,1653,0.29530563950538635
92600,7408000,0.949691653251648,0.9390997476875782,1654,0.039943356066942215
92700,7416000,0.8498505353927612,0.9153240844607353,1654,0.04065368324518204
92800,7424000,0.9149965047836304,0.9742308855056763,1654,0.03060729242861271
92900,7432000,0.8589937090873718,0.9145730659365654,1655,0.046276163309812546
93000,7440000,0.8961198925971985,0.8550251722335815,1655,0.03215646743774414
93100,7448000,0.9201431274414062,0.9583866596221924,1656,0.007225231733173132
93200,7456000,0.7749338746070862,0.9698729980736971,1656,0.07783222198486328
93300,7464000,0.9246362447738647,0.7845776826143265,1656,0.06729565560817719
93400,7472000,0.9205751419067383,0.6042793691158295,1657,0.24422302842140198
93500,7480000,0.8755878210067749,0.9088845178484917,1657,0.01674233004450798
93600,7488000,0.92279052734375,0.9834271837025881,1658,0.026135947555303574
93700,7496000,0.8875159025192261,0.9739875476807356,1658,0.009523740969598293
93800,7504000,0.7969974279403687,0.9134837463498116,1658,0.05257972329854965
93900,7512000,0.8952144384384155,0.8145130723714828,1659,0.4603961408138275
94000,7520000,0.7768703699111938,0.9778149779886007,1659,0.047119107097387314
94100,7528000,0.885217010974884,0.6833764910697937,1659,0.05865655094385147
94200,7536000,0.8797792196273804,0.9413283616304398,1660,0.07913802564144135
94300,7544000,0.8629242777824402,0.9723851457238197,1660,0.07164330035448074
94400,7552000,0.8453468084335327,0.6526338160037994,1661,0.36264508962631226
94500,7560000,0.8510240316390991,0.4201127886772156,1661,0.33136433362960815
94600,7568000,0.8433189392089844,0.9479458630084991,1661,0.06914673000574112
94700,7576000,0.8293595314025879,0.9345228224992752,1662,0.01556764729321003
94800,7584000,0.8115253448486328,0.9133396372199059,1662,0.04038798809051514
94900,7592000,0.7841469049453735,0.8658300936222076,1662,0.14486455917358398
95000,7600000,0.8359293937683105,0.7956929057836533,1663,0.21562223136425018
95100,7608000,0.8609936833381653,0.9510722011327744,1663,0.02643442712724209
95200,7616000,0.8805665969848633,0.9399943947792053,1663,0.03302648663520813
95300,7624000,0.8486480712890625,0.35502201318740845,1664,0.32219988107681274
95400,7632000,0.7812246084213257,0.47511547803878784,1664,0.6191407442092896
95500,7640000,0.7427997589111328,0.9370774030685425,1664,0.022984657436609268
95600,7648000,0.7529953718185425,0.9543054588139057,1665,0.07114865630865097
95700,7656000,0.7602669596672058,0.8457185178995132,1665,0.12006528675556183
95800,7664000,0.943093478679657,0.9754124209284782,1666,0.03369709104299545
95900,7672000,0.7939321398735046,0.8247653245925903,1666,0.11770842224359512
96000,7680000,0.9919412732124329,0.9402764923870564,1666,0.055810607969760895
96100,7688000,0.9002016186714172,0.9167867228388786,1667,0.0901828482747078
96200,7696000,0.8283704519271851,0.9367983639240265,1667,0.021921377629041672
96300,7704000,0.9740322232246399,0.8361462950706482,1667,0.024357615038752556
96400,7712000,0.8744840621948242,0.9736561421304941,1668,0.012023293413221836
96500,7720000,0.9180957674980164,0.925891600549221,1668,0.020230138674378395
96600,7728000,0.9073143005371094,0.9714233633130789,1668,0.03439329192042351
96700,7736000,0.904702365398407,0.9914797442033887,1669,0.01314521860331297
96800,7744000,0.8815109133720398,0.9101291596889496,1669,0.037639401853084564
96900,7752000,0.8052942156791687,0.8528673350811005,1669,0.41341882944107056
97000,7760000,0.8201508522033691,0.4569978713989258,1670,0.277434378862381
97100,7768000,0.9097156524658203,0.96744679287076,1670,0.00601492915302515
97200,7776000,0.8239175081253052,0.8575884252786636,1671,0.052152860909700394
97300,7784000,0.7288217544555664,0.7565111219882965,1671,0.1790173500776291
97400,7792000,0.8109341859817505,0.9142565354704857,1671,0.16492757201194763
97500,7800000,1.0013811588287354,0.9116374030709267,1672,0.0479813776910305
97600,7808000,0.9238762855529785,0.5836682915687561,1672,0.10861758887767792
97700,7816000,0.8308097124099731,0.9437008909881115,1672,0.017849061638116837
97800,7824000,0.9691907167434692,0.9260710179805756,1673,0.04755666106939316
97900,7832000,0.8115634918212891,0.9789555203169584,1673,0.01379847526550293
98000,7840000,0.8209460973739624,0.9452591724693775,1673,0.030371809378266335
98100,7848000,0.8279799222946167,0.2616426944732666,1674,0.3697264790534973
98200,7856000,0.8659654855728149,0.909454807639122,1674,0.024490874260663986
98300,7864000,0.920576274394989,0.9013473019003868,1674,0.07021892070770264
98400,7872000,0.8180255889892578,0.8451446145772934,1675,0.0553729310631752
98500,7880000,0.8104773759841919,0.9672397561371326,1675,0.04246712476015091
98600,7888000,0.8874088525772095,0.971213148906827,1675,0.01640239916741848
98700,7896000,0.8643930554389954,0.9788866769522429,1676,0.010582144372165203
98800,7904000,0.7793129682540894,0.9583392515778542,1676,0.03930919989943504
98900,7912000,0.8922654986381531,0.9742327947169542,1677,0.015832679346203804
99000,7920000,0.9136019945144653,0.9689927231520414,1677,0.014430863782763481
99100,7928000,0.8175433874130249,0.5800010561943054,1677,0.5414742231369019
99200,7936000,0.8358232378959656,0.94476018846035,1678,0.06181029602885246
99300,7944000,0.9216378331184387,0.9269127622246742,1678,0.030048619955778122
99400,7952000,0.7775915861129761,0.8932802602648735,1678,0.06793427467346191
99500,7960000,0.8547226786613464,0.9812259078025818,1679,0.038265787065029144
99600,7968000,0.8066182136535645,0.9842110555619001,1679,0.013736647553741932
99700,7976000,0.881875216960907,0.9163886457681656,1679,0.12736427783966064
99800,7984000,0.8503403663635254,0.8590492606163025,1680,0.08934269845485687
99900,7992000,0.902814507484436,0.9782288577407598,1680,0.016134878620505333
100000,8000000,0.7986127138137817,0.9094718843698502,1680,0.07073882967233658
100100,8008000,0.8646210432052612,0.8988930061459541,1681,0.04886889085173607
100200,8016000,0.7656858563423157,0.934242956340313,1681,0.022202786058187485
100300,8024000,0.9202812910079956,0.9360233843326569,1681,0.04269152134656906
100400,8032000,0.8328841328620911,0.444946825504303,1682,0.32329487800598145
100500,8040000,0.9887672662734985,0.9862555051222444,1682,0.02236265130341053
100600,8048000,0.9020444750785828,0.9342520013451576,1682,0.024340271949768066
100700,8056000,0.8026372790336609,0.9019265249371529,1683,0.022028950974345207
100800,8064000,0.835605263710022,-0.2692725658416748,1683,1.4641722440719604
100900,8072000,0.8631035089492798,0.8739584386348724,1683,0.14351867139339447
101000,8080000,0.8669085502624512,0.427274227142334,1684,0.2164846658706665
101100,8088000,0.878423810005188,0.7198317348957062,1684,0.16481834650039673
101200,8096000,0.7138495445251465,0.9803990051150322,1684,0.02183486893773079
101300,8104000,0.6655030250549316,0.977346021682024,1685,0.07165122777223587
101400,8112000,0.9758968353271484,0.8785073533654213,1685,0.10409913212060928
101500,8120000,0.8655610084533691,0.9718246348202229,1685,0.05039876699447632
101600,8128000,0.9622699022293091,0.9206459447741508,1686,0.015393299050629139
101700,8136000,0.8931270837783813,0.9542631022632122,1686,0.024821333587169647
101800,8144000,0.8516616821289062,0.9285859987139702,1686,0.08815260231494904
101900,8152000,0.7173122763633728,0.9564947746694088,1687,0.05717744678258896
102000,8160000,0.7576352953910828,0.7428081333637238,1687,0.04610409960150719
102100,8168000,0.8976837992668152,0.9197491034865379,1687,0.047385841608047485
102200,8176000,0.6460896730422974,0.9296079203486443,1688,0.04861254245042801
102300,8184000,0.8426724672317505,0.9867720352485776,1688,0.015367480926215649
102400,8192000,0.8106978535652161,0.9851380633190274,1688,0.012004261836409569
102500,8200000,0.7989646196365356,0.9792422465980053,1689,0.00980521272867918
102600,8208000,0.8708871603012085,0.9664314687252045,1689,0.02432927116751671
102700,8216000,0.8078151941299438,0.9152775183320045,1689,0.04888623207807541
102800,8224000,0.8669177293777466,0.9821953345090151,1690,0.031890083104372025
102900,8232000,0.7413183450698853,0.9753797315061092,1690,0.03068181313574314
103000,8240000,0.8486570119857788,0.9581853039562702,1690,0.01808694191277027
103100,8248000,0.8240450024604797,0.9772470761090517,1691,0.018257493153214455
103200,8256000,0.7430027723312378,0.9149371758103371,1691,0.1535482257604599
103300,8264000,0.8378766179084778,0.8006087839603424,1691,0.19051215052604675
103400,8272000,0.8641457557678223,0.9396243803203106,1692,0.06358429789543152
103500,8280000,0.840628445148468,0.9933109725825489,1692,0.0177173912525177
103600,8288000,0.8304480314254761,0.9787668567150831,1692,0.03277536481618881
103700,8296000,0.8091374635696411,0.9597061388194561,1693,0.03820735216140747
103800,8304000,0.8299600481987,0.985668913461268,1693,0.011589717119932175
103900,8312000,0.8268429040908813,0.9094968885183334,1693,0.017587382346391678
104000,8320000,0.8371683955192566,0.9401776120066643,1694,0.13313749432563782
104100,8328000,0.7680537700653076,0.9552237130701542,1694,0.23685500025749207
104200,8336000,0.8205960392951965,0.9515662752091885,1694,0.04196268320083618
104300,8344000,0.8899779319763184,0.9682836830615997,1694,0.04179462045431137
104400,8352000,0.9235233068466187,0.9725708328187466,1695,0.023552265018224716
104500,8360000,0.784012496471405,0.9763450846076012,1695,0.03718153387308121
104600,8368000,0.9320787191390991,0.9904724480584264,1695,0.007443457841873169
104700,8376000,0.8026103973388672,0.9356112107634544,1696,0.038270194083452225
104800,8384000,0.7486127614974976,0.9610742554068565,1696,0.02033597230911255
104900,8392000,0.8017152547836304,0.9524552449584007,1696,0.040204085409641266
105000,8400000,0.7876812815666199,0.9567354656755924,1697,0.05719714239239693
105100,8408000,0.8692758679389954,0.9864947563037276,1697,0.01123548112809658
105200,8416000,0.848244309425354,0.8519594371318817,1697,0.08395475149154663
105300,8424000,0.832503616809845,0.9507444873452187,1697,0.03543802350759506
105400,8432000,0.8410694003105164,0.9052569717168808,1698,0.059184759855270386
105500,8440000,0.8726553916931152,0.5675496757030487,1698,0.07420309633016586
105600,8448000,0.7839044332504272,0.8690655082464218,1698,0.0651220828294754
105700,8456000,0.9075481295585632,0.9654847756028175,1699,0.034513071179389954
105800,8464000,0.8525834083557129,0.9754022639244795,1699,0.03257684037089348
105900,8472000,0.881103515625,0.9426541738212109,1699,0.022372622042894363
106000,8480000,0.8898351788520813,0.9485082849860191,1700,0.04613376781344414
106100,8488000,0.8714990615844727,0.9782129433006048,1700,0.053212083876132965
106200,8496000,0.8208471536636353,0.7789474725723267,1700,0.5867279767990112
106300,8504000,0.7613347768783569,0.9735158681869507,1700,0.07358266413211823
106400,8512000,0.8527069091796875,0.9757912550121546,1701,0.015092718414962292
106500,8520000,0.7646036744117737,0.9515940472483635,1701,0.02978314459323883
106600,8528000,0.8462271690368652,0.9825474340468645,1701,0.018184499815106392
106700,8536000,0.8205392956733704,0.8868598788976669,1702,0.08585989475250244
106800,8544000,0.8288480043411255,0.9916257970035076,1702,0.012711996212601662
106900,8552000,0.736164391040802,0.9707931224256754,1702,0.03154512494802475
107000,8560000,0.790422260761261,0.9770915322005749,1702,0.025351041927933693
107100,8568000,0.8823803067207336,0.976480083540082,1703,0.05166191607713699
107200,8576000,0.8168996572494507,0.7773281186819077,1703,0.25769904255867004
107300,8584000,0.7395616173744202,0.9454868622124195,1703,0.05859413743019104
107400,8592000,0.8816587328910828,0.9677176550030708,1704,0.01570964604616165
107500,8600000,0.99347323179245,0.9217592775821686,1704,0.14396429061889648
107600,8608000,0.867902934551239,0.981647677719593,1704,0.012266388162970543
107700,8616000,0.8573951721191406,0.8736159056425095,1704,0.06747181713581085
107800,8624000,0.8378747701644897,0.987286682240665,1705,0.017840633168816566
107900,8632000,0.8995527029037476,0.8520769625902176,1705,0.11276936531066895
108000,8640000,0.8846508860588074,0.9057092145085335,1705,0.09283430874347687
108100,8648000,0.9370939135551453,0.9472341798245907,1706,0.017936723306775093
108200,8656000,0.9201362729072571,0.8291151970624924,1706,0.045546405017375946
108300,8664000,0.9240565299987793,0.5908344388008118,1706,0.3235953450202942
108400,8672000,0.870501697063446,0.94275226816535,1707,0.04429247975349426
108500,8680000,0.9539419412612915,0.875692293047905,1707,0.09244340658187866
108600,8688000,0.8415727615356445,0.9760334771126509,1707,0.02946341596543789
108700,8696000,0.8610048294067383,0.981968654319644,1707,0.04534340277314186
108800,8704000,0.7535151243209839,0.8678031116724014,1708,0.26852908730506897
108900,8712000,0.8488165140151978,0.6032313108444214,1708,0.27937883138656616
109000,8720000,0.8557570576667786,0.9829127173870802,1708,0.029318636283278465
109100,8728000,0.8865326642990112,0.9546532444655895,1709,0.04124874621629715
109200,8736000,0.9604264497756958,0.9542582295835018,1709,0.039999641478061676
109300,8744000,0.898186206817627,0.9674581438302994,1709,0.04964655265212059
109400,8752000,0.9188127517700195,0.8671194165945053,1710,0.20803435146808624
109500,8760000,0.8485451936721802,0.3755849599838257,1710,0.4551164209842682
109600,8768000,0.7673400044441223,0.9184099063277245,1710,0.044397447258234024
109700,8776000,0.9043364524841309,0.9583197943866253,1711,0.0606851652264595
109800,8784000,0.8409748077392578,0.9829293359071016,1711,0.09244175255298615
109900,8792000,0.8813849687576294,0.972017714753747,1711,0.019452493637800217
110000,8800000,0.7649072408676147,0.9503027051687241,1711,0.04558465629816055
110100,8808000,0.8206984400749207,0.9316426366567612,1712,0.02898637019097805
110200,8816000,0.6913302540779114,0.9878617003560066,1712,0.014562542550265789
110300,8824000,0.8377377390861511,0.9847838589921594,1712,0.022898267954587936
110400,8832000,0.8149674534797668,0.9749557916074991,1713,0.028292978182435036
110500,8840000,0.8110272288322449,0.8908388316631317,1713,0.161436527967453
110600,8848000,0.7959719300270081,0.8970750793814659,1713,0.2945874333381653
110700,8856000,0.859540581703186,0.6679135262966156,1713,0.3460386097431183
110800,8864000,0.9233369827270508,0.9661496803164482,1714,0.019322382286190987
110900,8872000,0.8643816709518433,0.9812186863273382,1714,0.010462730191648006
111000,8880000,0.789507269859314,0.9626310877501965,1714,0.05847351998090744
111100,8888000,0.8799896240234375,0.7958744168281555,1715,0.1637456715106964
111200,8896000,0.7321702837944031,0.46998196840286255,1715,0.22151419520378113
111300,8904000,0.7827836871147156,0.7912803441286087,1715,0.1942855268716812
111400,8912000,0.9023483395576477,0.9801184330135584,1716,0.06858638674020767
111500,8920000,0.8586492538452148,0.9562420807778835,1716,0.022522756829857826
111600,8928000,0.8888456225395203,0.9210193157196045,1716,0.23813924193382263
111700,8936000,0.8951526880264282,0.9682082645595074,1716,0.07715749740600586
111800,8944000,0.8064359426498413,0.9121090397238731,1717,0.10564322769641876
111900,8952000,0.8656428456306458,0.9925243281759322,1717,0.0255102701485157
112000,8960000,0.7790419459342957,0.9806817192584276,1717,0.011377302929759026
112100,8968000,1.0159204006195068,0.9060931280255318,1717,0.03205011785030365
112200,8976000,0.923436164855957,0.9786856081336737,1718,0.010040024295449257
112300,8984000,0.8905538320541382,0.9668766111135483,1718,0.05123141407966614
112400,8992000,0.9931591749191284,0.980962622910738,1718,0.013757000677287579
112500,9000000,0.8286598324775696,0.9201918840408325,1719,0.19943122565746307
112600,9008000,0.759181797504425,0.9878780003637075,1719,0.00921756960451603
112700,9016000,0.9273029565811157,0.9716203007847071,1719,0.01519167609512806
112800,9024000,0.7879357933998108,0.9779264330863953,1719,0.03269951790571213
112900,9032000,0.8109615445137024,0.8810347616672516,1720,0.13928663730621338
113000,9040000,0.8489090204238892,0.9317542612552643,1720,0.019746892154216766
113100,9048000,0.8076356053352356,0.9848211025819182,1720,0.04303015023469925
113200,9056000,0.8781141042709351,0.8091301172971725,1721,0.12495166063308716
113300,9064000,0.7800076603889465,0.9540977664291859,1721,0.04177446290850639
113400,9072000,0.8981393575668335,0.8986503109335899,1721,0.052088163793087006
113500,9080000,1.0329368114471436,0.9412355273962021,1722,0.028543472290039062
113600,9088000,0.8059016466140747,0.9844958204776049,1722,0.024690860882401466
113700,9096000,1.0006916522979736,0.9519079625606537,1722,0.020382078364491463
