policy_entropy,explained_variance,total_timesteps,fps,nupdates,value_loss,avg reward
0.0,-0.5653367042541504,6624000,1586,82800,37786.19140625,-661.5393981933594
0.0,-2.102268695831299,6632000,1586,82900,15564.2841796875,-617.278392791748
0.0,-0.21898651123046875,6640000,1586,83000,819.8531494140625,-169.16935749053954
0.0,-3.6117305755615234,6648000,1586,83100,599.2567138671875,-129.33871107101442
0.0,0.5770809054374695,6656000,1586,83200,344.01617431640625,-799.838850402832
0.0,-0.1641230583190918,6664000,1586,83300,17381.46484375,-795.8991043090821
0.0,-0.21239066123962402,6672000,1587,83400,1557.1209716796875,235.68953056335448
0.0,-3.9185194969177246,6680000,1587,83500,3796.268798828125,344.4787410736084
0.0,-0.31039583683013916,6688000,1587,83600,831.2315673828125,-122.19871295690537
0.0,0.6331568658351898,6696000,1587,83700,104.13560485839844,-432.59485015869143
0.0,-0.8280080556869507,6704000,1587,83800,15609.998046875,444.5195056915283
0.0,-0.36170995235443115,6712000,1587,83900,12928.421875,536.1309195995331
0.0,-8.372709274291992,6720000,1587,84000,681.1168823242188,695.4602104187012
0.0,0.229702889919281,6728000,1587,84100,42.21664047241211,286.55609130859375
0.0,-64.41233825683594,6736000,1587,84200,4069.272216796875,-395.8719757080078
0.0,-3.142213821411133,6744000,1587,84300,7130.015625,-512.1658447265625
0.0,0.5911699831485748,6752000,1587,84400,129.13375854492188,-488.47614631652834
0.0,-0.6628118753433228,6760000,1587,84500,33789.85546875,-554.163892364502
0.0,0.23683112859725952,6768000,1587,84600,28.943904876708984,230.44539813995362
0.0,-94.18136596679688,6776000,1588,84700,4543.76904296875,607.7991737365722
0.0,0.7393943965435028,6784000,1588,84800,80.14349365234375,-377.53627052307127
0.0,-55.97972869873047,6792000,1588,84900,1941.3372802734375,521.4116222381592
0.0,0.6254383325576782,6800000,1588,85000,62.502784729003906,-340.40656967163085
0.0,-0.04296863079071045,6808000,1588,85100,22804.361328125,590.4262097835541
0.0,0.7603156268596649,6816000,1588,85200,52.7727165222168,-303.5949234008789
0.0,-1.7955536842346191,6824000,1588,85300,6202.7509765625,-577.8163246154785
0.0,0.9562871009111404,6832000,1588,85400,1.7899668216705322,-46.145586252212524
0.0,-44.70753860473633,6840000,1588,85500,2683.055908203125,686.4741020202637
0.0,-1.8796265125274658,6848000,1588,85600,21035.173828125,-1056.3643676757813
0.0,-45.97621154785156,6856000,1588,85700,4037.46728515625,-599.9582328796387
0.0,-1.1362662315368652,6864000,1588,85800,40649.03125,683.6048591613769
0.0,0.1093149185180664,6872000,1588,85900,7722.6865234375,499.88475904464724
0.0,0.35479170083999634,6880000,1588,86000,49.58890914916992,295.3832691192627
0.0,-0.5289337635040283,6888000,1588,86100,168364.96875,-1161.0462322235107
0.0,-0.9387930631637573,6896000,1588,86200,16190.5185546875,796.0956840515137
0.0,-30.290042877197266,6904000,1588,86300,1078.362060546875,-471.8859462738037
0.0,-0.02179431915283203,6912000,1588,86400,105488.515625,-1642.153271484375
0.0,0.48271358013153076,6920000,1588,86500,631.0616455078125,-1068.3455612182618
0.0,0.27568161487579346,6928000,1588,86600,9.734980583190918,20.26718282699585
0.0,-0.5408834218978882,6936000,1588,86700,53655.6015625,-829.6459526062011
0.0,-50.24294662475586,6944000,1588,86800,588.3963623046875,253.15157470703124
0.0,0.7092466950416565,6952000,1588,86900,77.76651763916016,-372.3991916656494
0.0,-0.3342097997665405,6960000,1588,87000,5661.2548828125,-285.8920138090849
0.0,-56.91376495361328,6968000,1588,87100,2621.20263671875,-405.4547924041748
0.0,-1.5635693073272705,6976000,1588,87200,782.6714477539062,215.15654735565187
0.0,0.41146183013916016,6984000,1588,87300,38.6240234375,249.24784870147704
0.0,-0.954444169998169,6992000,1588,87400,2758.00830078125,-323.2684978485107
0.0,-6.259819984436035,7000000,1588,87500,110.60188293457031,-132.25769758224487
0.0,-0.6452690362930298,7008000,1588,87600,11942.466796875,-502.3260082244873
0.0,-0.7355328798294067,7016000,1588,87700,35278.5,975.2722373962403
0.0,0.15106964111328125,7024000,1588,87800,168.51968383789062,554.697176361084
0.0,-0.7038321495056152,7032000,1588,87900,205.7142791748047,74.52642908096314
0.0,-1.6583359241485596,7040000,1588,88000,441.2164611816406,156.9273355484009
0.0,-0.2821180820465088,7048000,1588,88100,51659.9453125,1005.7130966186523
0.0,-1.1472105979919434,7056000,1588,88200,167.6469268798828,71.3665267944336
0.0,0.18515515327453613,7064000,1588,88300,135.14491271972656,499.0571620941162
0.0,-0.17975211143493652,7072000,1588,88400,7719.5947265625,538.8342617034912
0.0,-0.4304037094116211,7080000,1588,88500,3126.08349609375,-223.75246906280518
0.0,0.09392392635345459,7088000,1589,88600,73382.078125,1022.9992958068848
0.0,-0.08963346481323242,7096000,1589,88700,68695.5390625,1380.963228225708
0.0,-0.3604515790939331,7104000,1589,88800,13996.0048828125,359.24013748168943
0.0,0.41918623447418213,7112000,1589,88900,43.266395568847656,45.084714925289155
0.0,-0.21712815761566162,7120000,1589,89000,30581.62109375,731.6323486328125
0.0,-0.2924090623855591,7128000,1589,89100,87802.359375,852.831245803833
0.0,0.24184870719909668,7136000,1589,89200,228.74526977539062,642.1788047790527
0.0,0.13594841957092285,7144000,1589,89300,4076.65625,370.4759861946106
0.0,-0.912140965461731,7152000,1589,89400,65678.640625,1616.4922561645508
0.0,-1.6551637649536133,7160000,1589,89500,63354.1328125,1917.317839050293
0.0,-17.454055786132812,7168000,1590,89600,3447.26416015625,-899.6014602661132
0.0,-0.0724020004272461,7176000,1590,89700,53551.84375,1239.8866600036622
0.0,-1.5819754600524902,7184000,1590,89800,20264.15234375,1099.477180480957
0.0,0.4755249619483948,7192000,1590,89900,1294.0728759765625,1526.984489440918
0.0,-0.0087357759475708,7200000,1590,90000,56652.0546875,800.8645034790039
0.0,-0.01813983917236328,7208000,1590,90100,64580.1796875,1286.8627243041992
0.0,-1.2440381050109863,7216000,1590,90200,76277.6328125,-1131.4988357543946
0.0,-0.1117703914642334,7224000,1590,90300,5161.7900390625,-267.45413939654827
0.0,-0.10623908042907715,7232000,1590,90400,3893.16162109375,-182.7828229904175
0.0,-0.14230918884277344,7240000,1590,90500,8361.7998046875,446.14796257019043
0.0,-0.22379088401794434,7248000,1590,90600,22149.67578125,618.5336769104003
0.0,-1.982079029083252,7256000,1590,90700,25292.984375,-1133.8658233642577
0.0,-0.25288093090057373,7264000,1590,90800,687449.5625,-2323.3751586914063
0.0,-26.166393280029297,7272000,1590,90900,12539.48828125,1765.2642379760741
0.0,-1.544090747833252,7280000,1590,91000,69034.109375,2041.8485275268554
0.0,-0.2787560224533081,7288000,1590,91100,86541.578125,-1462.6548011779785
0.0,-94.94192504882812,7296000,1590,91200,34802.3515625,1659.9560989379884
