total_timesteps,nupdates,fps,policy_entropy,value_loss,avgReward,explained_variance
3208000,40100,924,1.0414578914642334,0.0197751447558403,1.2577087718993425,0.5968813598155975
3216000,40200,924,1.1380897760391235,0.028826048597693443,1.2173121996223926,0.8106272220611572
3224000,40300,924,1.1282389163970947,0.006540557835251093,0.864060570532456,0.9304495602846146
3232000,40400,925,1.1912801265716553,0.015553650446236134,0.7642884857952594,0.8941630497574806
3240000,40500,925,1.100229263305664,0.022951899096369743,1.2303111411631107,0.6909104585647583
3248000,40600,925,1.150420904159546,0.01564093679189682,1.0917487874627114,0.8301499336957932
3256000,40700,925,1.1761839389801025,0.01508682407438755,1.000673345476389,0.8465034067630768
3264000,40800,925,1.1673203706741333,0.013714218512177467,0.7263837998732925,0.8587789982557297
3272000,40900,925,1.0591652393341064,0.018250390887260437,1.4905328094959258,0.5898992419242859
3280000,41000,925,1.1290935277938843,0.017360350117087364,1.4067114748060703,0.8726784884929657
3288000,41100,926,1.0771926641464233,0.01862076111137867,1.1729992158710956,0.8141404092311859
3296000,41200,926,1.204662561416626,0.03584352880716324,1.075395886041224,0.7207383811473846
3304000,41300,926,1.180711030960083,0.021139007061719894,0.5914598114788532,0.8990043476223946
3312000,41400,926,1.1867426633834839,0.026388099417090416,1.2749669402837753,0.8549844473600388
3320000,41500,926,1.198819875717163,0.026917263865470886,1.1266896676272153,0.6633204817771912
3328000,41600,926,1.1911288499832153,0.025500494986772537,1.3042915225028993,0.8210054636001587
3336000,41700,926,1.1776237487792969,0.036631498485803604,0.9420331470668316,0.6371856033802032
3344000,41800,927,1.1221847534179688,0.02191290259361267,1.139172015339136,0.6305533349514008
3352000,41900,927,1.1849768161773682,0.017699703574180603,0.8158389070536941,0.8488770872354507
3360000,42000,927,1.1274408102035522,0.014054656028747559,0.8679766654968262,0.8599125146865845
3368000,42100,927,1.102149248123169,0.04466580972075462,1.1640722678974271,0.7439799904823303
3376000,42200,927,1.1780226230621338,0.012239314615726471,0.8750611286610365,0.8416751623153687
3384000,42300,927,1.1484100818634033,0.02675684168934822,1.2748543113470077,0.7373557686805725
3392000,42400,927,1.0708705186843872,0.015385466627776623,1.023358491063118,0.879901185631752
3400000,42500,928,1.0368576049804688,0.022043216973543167,1.4313916712999344,0.5300919711589813
3408000,42600,928,1.221179723739624,0.0211932510137558,0.8919432677328587,0.7151802778244019
3416000,42700,928,1.15512216091156,0.012249795719981194,1.0343433551490306,0.904782734811306
3424000,42800,928,1.0721521377563477,0.029725397005677223,1.1858973510563373,0.6311140060424805
3432000,42900,928,1.2106420993804932,0.00870673917233944,0.7695145912468433,0.8191359490156174
3440000,43000,928,1.0402889251708984,0.009256715886294842,1.314577055722475,0.8804095461964607
3448000,43100,928,1.1164968013763428,0.03227449208498001,1.0007912468165159,0.7703600823879242
3456000,43200,929,1.1087077856063843,0.03594381734728813,1.607623203843832,0.6446443796157837
3464000,43300,929,1.0449497699737549,0.022735130041837692,0.9326775865629315,0.8012522161006927
3472000,43400,929,1.0818235874176025,0.026021769270300865,1.1488832898437977,0.6545355916023254
3480000,43500,929,1.22855544090271,0.014099342748522758,1.558118849992752,0.8968574777245522
3488000,43600,929,1.114527702331543,0.03314126655459404,1.454543401300907,0.7472322285175323
3496000,43700,929,1.1573795080184937,0.011826192028820515,1.1623238541185856,0.8493173569440842
3504000,43800,930,1.0441384315490723,0.03163596987724304,1.5636977516114712,0.5951820611953735
3512000,43900,930,0.9762325286865234,0.04720427840948105,1.2460248101502658,0.7056854963302612
3520000,44000,930,1.1308887004852295,0.019550684839487076,1.1795614026486874,0.8395693004131317
3528000,44100,930,1.0816075801849365,0.053296588361263275,1.2216577768325805,0.744841605424881
3536000,44200,930,1.009415864944458,0.02547127567231655,1.3917018081992865,0.7477692663669586
3544000,44300,930,1.101763367652893,0.01604035496711731,1.4223823636770248,0.7976705133914948
3552000,44400,930,1.0803508758544922,0.03831430897116661,1.3023714207112789,0.6375217437744141
3560000,44500,931,1.2003381252288818,0.030248034745454788,1.3632704980671406,0.6954678893089294
3568000,44600,931,1.0930474996566772,0.018977994099259377,1.4319890979677439,0.8137772083282471
3576000,44700,931,1.1932119131088257,0.05693655088543892,1.4963853634893893,0.7430112361907959
3584000,44800,931,1.0856801271438599,0.019036659970879555,1.4482418838888407,0.8236823976039886
3592000,44900,931,1.1213257312774658,0.05195312574505806,1.0324219098314642,0.7056238651275635
3600000,45000,931,1.081183671951294,0.03764789178967476,1.2112957529723645,0.6636452972888947
3608000,45100,931,1.0822604894638062,0.022299498319625854,1.4197531163692474,0.7251050770282745
3616000,45200,932,1.0693104267120361,0.01364909391850233,1.4434323377907277,0.8579529970884323
3624000,45300,932,1.1003426313400269,0.022794056683778763,1.1578165955841542,0.7394867837429047
3632000,45400,932,0.990296483039856,0.012618747539818287,1.3459925711154939,0.8562673777341843
3640000,45500,932,1.1132925748825073,0.014641028828918934,1.2030114099383353,0.6722784638404846
3648000,45600,932,1.118268370628357,0.017674490809440613,1.580602118372917,0.576336681842804
3656000,45700,932,1.0574829578399658,0.055421315133571625,1.226197194494307,0.7060077786445618
3664000,45800,932,1.1419932842254639,0.02182222530245781,1.6829291000962256,0.8768824934959412
3672000,45900,933,1.133893609046936,0.013346344232559204,1.0446133963763713,0.7820993810892105
3680000,46000,933,1.0612529516220093,0.025782695040106773,1.4269211579114198,0.8458932191133499
3688000,46100,933,1.0219814777374268,0.03937356173992157,1.4276618160307408,0.7163237035274506
3696000,46200,933,1.0763037204742432,0.07054183632135391,1.0150558172841557,0.6392953097820282
3704000,46300,933,1.136794090270996,0.12384802103042603,1.5941773705184459,0.4494091272354126
3712000,46400,933,1.0412763357162476,0.021452536806464195,1.3541204646229743,0.7522084265947342
3720000,46500,933,1.0612211227416992,0.02498740144073963,1.1669009000062942,0.856471449136734
3728000,46600,934,1.0015513896942139,0.02812553569674492,1.3206174500286578,0.6991109549999237
3736000,46700,934,0.9899629354476929,0.04556133225560188,1.2746469521429389,0.7290007770061493
3744000,46800,934,1.0708093643188477,0.020146049559116364,1.5262986794114113,0.8436790704727173
3752000,46900,934,1.0319958925247192,0.01757667399942875,1.502744334191084,0.7008210122585297
3760000,47000,934,1.0779540538787842,0.028951194137334824,1.5494624949991702,0.49130475521087646
3768000,47100,934,1.05375075340271,0.018788401037454605,1.364390078932047,0.6797272861003876
3776000,47200,935,1.0908476114273071,0.045060545206069946,1.4509066447615624,0.7049652338027954
3784000,47300,935,1.0295963287353516,0.030384456738829613,1.3109461344778537,0.7292414307594299
3792000,47400,935,1.0931421518325806,0.04885774105787277,1.432789082080126,0.7314822971820831
3800000,47500,935,1.0290782451629639,0.07090049237012863,1.2410487435758113,0.7500997334718704
3808000,47600,935,1.1074446439743042,0.05096764490008354,1.4311802111566068,0.7358270585536957
3816000,47700,935,0.9859670400619507,0.06720007956027985,1.59614821895957,0.647473156452179
3824000,47800,935,1.068081259727478,0.031736698001623154,0.8424350101500749,0.604907900094986
3832000,47900,936,0.9896130561828613,0.005694942083209753,1.6076802551746368,0.9072704687714577
3840000,48000,936,1.0709595680236816,0.032780226320028305,1.387875084578991,0.3706892132759094
3848000,48100,936,1.0286798477172852,0.047592539340257645,1.2367875918745994,0.41045480966567993
3856000,48200,936,1.1674082279205322,0.016231795772910118,1.5406429395079613,0.8467756509780884
3864000,48300,936,0.9584017992019653,0.023317020386457443,1.3777609787881375,0.7479462921619415
3872000,48400,936,1.025221586227417,0.05358270928263664,1.3851847916841507,0.6478083431720734
3880000,48500,936,1.0428768396377563,0.01397866290062666,2.069256517291069,0.8588413298130035
3888000,48600,937,0.9525078535079956,0.042093049734830856,1.0334893120452762,0.5181596875190735
3896000,48700,937,1.0642434358596802,0.05401403456926346,1.9266944378614426,0.71210578083992
3904000,48800,937,1.0124651193618774,0.08135519921779633,1.79893809966743,0.47728562355041504
3912000,48900,937,1.0871385335922241,0.019908718764781952,1.5833043798804283,0.7646314650774002
3920000,49000,937,0.9160598516464233,0.05050935596227646,1.4121363043785096,0.6974097490310669
3928000,49100,937,1.0102381706237793,0.03860856220126152,1.6635831829160452,0.7185313999652863
3936000,49200,937,1.1054726839065552,0.015681913122534752,1.602802512049675,0.9060372039675713
3944000,49300,938,1.0756609439849854,0.014667628332972527,1.668987214565277,0.8241207152605057
3952000,49400,938,1.0364500284194946,0.01926291175186634,1.8129826441407204,0.7863596528768539
3960000,49500,938,1.1035913228988647,0.026293035596609116,1.6711280092597007,0.8841369971632957
3968000,49600,938,1.1137139797210693,0.013450240716338158,1.570881712436676,0.8824535682797432
3976000,49700,938,1.0720223188400269,0.01954622194170952,1.5532097466289998,0.8035631775856018
3984000,49800,938,1.0457358360290527,0.013642986305058002,1.8219299629330634,0.8051121681928635
3992000,49900,938,1.1037105321884155,0.0512850396335125,1.6077180434018374,0.7432522475719452
4000000,50000,939,1.0629980564117432,0.027200186625123024,1.8355896770954132,0.8113008290529251
4008000,50100,939,0.9824649095535278,0.030471738427877426,1.706962503120303,0.7815716564655304
4016000,50200,939,1.0525031089782715,0.011873614974319935,1.6650949522852898,0.7918124794960022
4024000,50300,939,1.0632244348526,0.024373741820454597,1.535911860316992,0.8514394611120224
4032000,50400,939,1.0176223516464233,0.026606762781739235,1.7569048956036568,0.5921165943145752
4040000,50500,939,1.075683832168579,0.01407806295901537,1.650373563170433,0.8302937746047974
4048000,50600,939,1.007036805152893,0.07821211963891983,1.9565579771995545,0.569391280412674
4056000,50700,940,0.9717336893081665,0.013236336410045624,1.52673514559865,0.8212060630321503
4064000,50800,940,1.0181001424789429,0.02471213974058628,2.159196062386036,0.5762040317058563
4072000,50900,940,1.0508363246917725,0.03283708542585373,1.8748689368367195,0.7453716397285461
4080000,51000,940,1.017102837562561,0.04250723123550415,1.7585499808192253,0.767427459359169
4088000,51100,940,1.0842525959014893,0.06451721489429474,1.7164793595671655,0.5721507966518402
4096000,51200,940,0.9956048130989075,0.03783755004405975,1.7939001329243183,0.5217572450637817
4104000,51300,940,0.9816370010375977,0.11519553512334824,1.5174407880753278,0.5122944712638855
4112000,51400,941,1.0067023038864136,0.03142270818352699,1.6381249696016311,0.6253772675991058
4120000,51500,941,1.0020899772644043,0.012098554521799088,1.69495220631361,0.745186448097229
4128000,51600,941,1.1330463886260986,0.02469893917441368,2.5600791916251184,0.739461749792099
4136000,51700,941,1.0521044731140137,0.0271696038544178,1.8037865974009037,0.6860075891017914
4144000,51800,941,0.9579737782478333,0.004848652519285679,1.5069122895598412,0.8056607991456985
4152000,51900,941,1.0171178579330444,0.04112880676984787,1.6126304104924203,0.8570274710655212
4160000,52000,941,1.1040185689926147,0.02953774854540825,1.7425281569361686,0.4333154559135437
4168000,52100,942,1.121860384941101,0.0147164361551404,1.640146118402481,0.8146377056837082
4176000,52200,942,1.00967276096344,0.09060104936361313,1.7220560412853956,0.17017817497253418
4184000,52300,942,0.8927004933357239,0.07313920557498932,2.001844534277916,0.6272057890892029
4192000,52400,942,1.0582292079925537,0.028926795348525047,1.7236221715807916,0.6809388697147369
4200000,52500,942,1.0880520343780518,0.026289183646440506,1.7382971048355103,0.6871532797813416
4208000,52600,942,1.0948759317398071,0.021209562197327614,1.7506125718355179,0.6872915923595428
4216000,52700,942,1.02823805809021,0.008879756554961205,2.130510188639164,0.8861817717552185
4224000,52800,943,0.9962303042411804,0.012169466353952885,2.116792011260986,0.727417916059494
4232000,52900,943,0.9717591404914856,0.03403114527463913,1.834455729648471,0.8144316971302032
4240000,53000,943,1.0108582973480225,0.10201432555913925,1.6209512148052454,0.5212488174438477
4248000,53100,943,0.9862060546875,0.11721088737249374,1.7338960573077202,0.41780906915664673
4256000,53200,943,1.1274398565292358,0.024346884340047836,1.595705685019493,0.8471449315547943
4264000,53300,943,0.9161611795425415,0.018836060538887978,1.7837974816560744,0.757203221321106
4272000,53400,943,1.0397400856018066,0.03641700744628906,1.5813402190804482,0.49381399154663086
4280000,53500,944,1.03368079662323,0.015552917495369911,1.6936516270041466,0.8005237430334091
4288000,53600,944,0.925361156463623,0.028366049751639366,1.925077672302723,0.7568080574274063
4296000,53700,944,1.0702427625656128,0.015182966366410255,1.841188259422779,0.8485251814126968
4304000,53800,944,1.0402953624725342,0.056986939162015915,1.8925365298986434,0.5390413403511047
4312000,53900,944,1.0159492492675781,0.01969047635793686,1.861614665389061,0.7881787866353989
4320000,54000,944,1.0756282806396484,0.013946381397545338,2.194218721985817,0.8907570317387581
4328000,54100,944,0.9869004487991333,0.028060773387551308,1.8907467290759086,0.6881035268306732
4336000,54200,945,1.0326772928237915,0.011966352351009846,1.6752834558486938,0.8023572564125061
4344000,54300,945,0.968443751335144,0.029109615832567215,1.7682745471596717,0.4402540922164917
4352000,54400,945,1.0352652072906494,0.05560772866010666,1.8238863233476876,0.503360778093338
4360000,54500,945,1.009826898574829,0.02472635917365551,1.7166716411709786,0.4086077809333801
4368000,54600,945,0.8673882484436035,0.02026275359094143,1.7816451326012612,0.7528762966394424
4376000,54700,945,0.8878253698348999,0.05651745945215225,1.9298739321529865,0.5240719020366669
4384000,54800,945,1.0120623111724854,0.011353195644915104,2.120270220935345,0.8056660890579224
4392000,54900,945,0.9517802000045776,0.059591878205537796,1.9836622029542923,0.6112339496612549
4400000,55000,946,0.9953234791755676,0.04680642858147621,1.7918435260653496,0.6629773378372192
4408000,55100,946,1.0172566175460815,0.016088947653770447,1.7591543078422547,0.7541491985321045
4416000,55200,946,0.913722813129425,0.1537831872701645,1.967993113398552,0.5973281562328339
4424000,55300,946,0.9068108797073364,0.057092368602752686,2.065725516527891,0.36779510974884033
4432000,55400,946,0.8089536428451538,0.050148677080869675,2.0142940528690816,0.4859098792076111
4440000,55500,946,0.9424546360969543,0.06435628235340118,1.890792902559042,0.40360885858535767
4448000,55600,946,0.9045236706733704,0.0500415563583374,1.7800308221951127,0.7761716395616531
4456000,55700,947,1.0216114521026611,0.01184857077896595,1.8291505709290505,0.8103901594877243
4464000,55800,947,1.0499322414398193,0.06738384068012238,1.9590717494487762,0.5389279127120972
4472000,55900,947,0.958645224571228,0.03128858655691147,2.4517743051052094,0.7536398619413376
4480000,56000,947,0.9846535921096802,0.009611710906028748,2.060656374692917,0.7986670285463333
4488000,56100,947,0.9155071377754211,0.03951839357614517,2.184152400493622,0.7436475455760956
4496000,56200,947,0.7608195543289185,0.015256074257194996,1.8948907852172852,0.6767197251319885
4504000,56300,947,0.871170699596405,0.019023865461349487,1.9536675229668616,0.4641002416610718
4512000,56400,947,0.9925435781478882,0.024257566779851913,2.070401805639267,0.7437437474727631
4520000,56500,948,0.9924551248550415,0.014667552895843983,1.918909054994583,0.8255434930324554
4528000,56600,948,1.0583397150039673,0.03671088069677353,2.0214085981249807,0.8457387834787369
4536000,56700,948,1.0300257205963135,0.014468276873230934,2.0427957072854044,0.8167936503887177
4544000,56800,948,0.9681702852249146,0.037292640656232834,2.0934719279408456,0.838559478521347
4552000,56900,948,1.0089234113693237,0.009221583604812622,1.8096358999609947,0.9317282363772392
4560000,57000,948,0.9576776623725891,0.023265648633241653,1.9452630490064622,0.6921533644199371
4568000,57100,948,0.9747743606567383,0.014283798635005951,2.340245857834816,0.6917795538902283
4576000,57200,948,0.9852913618087769,0.019757114350795746,2.124785803258419,0.3517971634864807
4584000,57300,949,1.0453073978424072,0.009370115585625172,1.9249153792858125,0.7903584092855453
4592000,57400,949,0.9838857650756836,0.11060965061187744,1.532223916426301,0.5680505335330963
4600000,57500,949,1.0292257070541382,0.0075142765417695045,2.4711131498217584,0.8791925460100174
4608000,57600,949,1.026397943496704,0.02782491222023964,2.2283093765378,0.5846520364284515
4616000,57700,949,0.9810016751289368,0.05205665901303291,1.6077030070126057,0.6305748224258423
4624000,57800,949,1.0086313486099243,0.013144236989319324,2.103877839446068,0.8382595628499985
4632000,57900,949,1.0462709665298462,0.019377995282411575,2.040379472076893,0.6368066668510437
4640000,58000,949,0.9471187591552734,0.01248112227767706,1.9816673129796982,0.7441397905349731
4648000,58100,950,1.0428575277328491,0.0106014683842659,2.117943175137043,0.8049172312021255
4656000,58200,950,1.0142688751220703,0.009589722380042076,2.067476697266102,0.8461777567863464
4664000,58300,950,0.8763774633407593,0.0995839536190033,1.865986095368862,0.6490315198898315
4672000,58400,950,0.9979134798049927,0.014611986465752125,2.0599490329623222,0.7830422073602676
4680000,58500,950,0.9523218274116516,0.08023550361394882,2.2270219758152963,0.5071899592876434
4688000,58600,950,0.9582723379135132,0.024925151839852333,2.1542371958494186,0.7921186089515686
4696000,58700,950,1.0412884950637817,0.033847711980342865,2.1172782830893992,0.6142882704734802
4704000,58800,950,0.9864940643310547,0.019857257604599,2.0389383122324944,0.7124873995780945
4712000,58900,951,0.9645489454269409,0.010812093503773212,1.962249581515789,0.820424497127533
4720000,59000,951,1.0792591571807861,0.09102052450180054,1.8705522417090834,0.44798362255096436
4728000,59100,951,0.9763242602348328,0.17574185132980347,2.4679825723171236,0.5391131937503815
4736000,59200,951,0.9743453860282898,0.02643471583724022,2.116589392721653,0.7370931208133698
4744000,59300,951,0.9356452822685242,0.023574719205498695,2.133343054354191,0.8733484447002411
4752000,59400,951,0.9432536959648132,0.028909314423799515,2.32906184643507,0.5918379426002502
4760000,59500,951,0.9659536480903625,0.020499449223279953,2.796945831179619,0.6688318252563477
4768000,59600,951,1.0963279008865356,0.0886012464761734,1.7439672634005547,0.42754751443862915
4776000,59700,951,0.9515762329101562,0.01303145568817854,2.4396077379584313,0.7784219086170197
4784000,59800,952,0.9459069967269897,0.007054646499454975,2.1875450044870375,0.8967022746801376
4792000,59900,952,0.9317628741264343,0.01707286573946476,2.138641284406185,0.6484629511833191
4800000,60000,952,0.8689039349555969,0.01981360837817192,2.159491555392742,0.6062602400779724
4808000,60100,952,1.0054101943969727,0.11404237896203995,1.915937179327011,0.3503614068031311
4816000,60200,952,0.8912011981010437,0.010689279064536095,2.103385953605175,0.8060886561870575
4824000,60300,952,1.0034222602844238,0.01000690832734108,2.419449619948864,0.8607552349567413
4832000,60400,952,0.987193763256073,0.03506513312458992,2.290060023963451,0.2169034481048584
4840000,60500,952,0.9535329937934875,0.04471224546432495,2.345420727133751,-0.01838076114654541
4848000,60600,953,0.972287654876709,0.008408437483012676,2.3570585519075395,0.8396060913801193
4856000,60700,953,1.0131893157958984,0.018692558631300926,2.396070256829262,0.6185731291770935
4864000,60800,953,1.0339092016220093,0.05701842159032822,1.7984201796352863,0.5999074578285217
4872000,60900,953,0.9454855918884277,0.019706299528479576,2.603405538201332,0.7382953464984894
4880000,61000,953,0.8701839447021484,0.008695239201188087,2.36101510822773,0.8194520026445389
4888000,61100,953,0.9387731552124023,0.027239710092544556,2.0696195835247635,0.8826526626944542
4896000,61200,953,0.9664676785469055,0.06351616233587265,2.1046517878770827,0.6641813814640045
4904000,61300,953,0.9292641878128052,0.013261623680591583,2.59184357970953,0.8644979447126389
4912000,61400,953,0.9672901034355164,0.029568776488304138,2.260830283164978,0.33754414319992065
4920000,61500,954,1.0221036672592163,0.007759330328553915,2.362529496848583,0.8399786502122879
4928000,61600,954,0.9244306683540344,0.013125699944794178,2.231859955191612,0.6680195927619934
4936000,61700,954,0.911595344543457,0.03836765140295029,1.8733628511428833,0.8046759963035583
4944000,61800,954,0.9586648941040039,0.05787038058042526,2.2525640696287157,0.7120853662490845
4952000,61900,954,0.9104799032211304,0.016064846888184547,2.3670355334877966,0.7541995048522949
4960000,62000,954,1.0214574337005615,0.053996212780475616,2.1436324045062065,0.6186314523220062
4968000,62100,954,0.9103978276252747,0.012440296821296215,2.7632688730955124,0.7736600339412689
4976000,62200,954,0.9495131373405457,0.016947545111179352,2.472506181895733,0.7475931644439697
4984000,62300,954,0.983390212059021,0.03601490706205368,2.004876805841923,0.26663386821746826
4992000,62400,955,0.9344485402107239,0.07277639955282211,2.6503837674856188,0.0664178729057312
5000000,62500,955,0.9458299875259399,0.054318346083164215,2.4674703285098074,0.5482009947299957
5008000,62600,955,0.8512805700302124,0.015227273106575012,2.5568687349557875,0.4611492156982422
5016000,62700,955,0.9185523986816406,0.009677466936409473,2.4603298410773276,0.866074800491333
5024000,62800,955,0.9059084057807922,0.01141692977398634,2.221365262567997,0.7228510677814484
5032000,62900,955,0.9519807696342468,0.011098508723080158,2.155698698759079,0.8594447523355484
5040000,63000,955,0.9776382446289062,0.025329794734716415,2.182295647263527,0.5543183386325836
5048000,63100,955,0.909855842590332,0.009439440444111824,2.536216180026531,0.8172948658466339
5056000,63200,956,1.0063356161117554,0.014503504149615765,2.293236921727657,0.7974922955036163
5064000,63300,956,0.8930913805961609,0.03730738162994385,2.589066231250763,0.2457209825515747
5072000,63400,956,1.0328269004821777,0.052684687077999115,2.3936941787600516,0.7685790061950684
5080000,63500,956,0.9272138476371765,0.010990179143846035,2.3169451713562013,0.7875507920980453
5088000,63600,956,0.9827455282211304,0.06049663946032524,2.1903799757361413,0.5671600103378296
5096000,63700,956,0.8867635726928711,0.0685984343290329,2.575661277025938,0.5016201734542847
5104000,63800,956,1.0025056600570679,0.04447179660201073,2.5240546464920044,0.5037126839160919
5112000,63900,956,0.9757448434829712,0.00904691219329834,2.1192918077111242,0.7417202591896057
5120000,64000,956,0.9463332891464233,0.1437646746635437,2.3273973613977432,0.5939986109733582
5128000,64100,957,0.96612948179245,0.09232862293720245,2.282051903009415,0.3405442237854004
5136000,64200,957,0.9101535677909851,0.0773392841219902,2.200517825037241,0.41782689094543457
5144000,64300,957,0.9053579568862915,0.012132551521062851,2.327971550822258,0.7828416079282761
5152000,64400,957,0.9862810373306274,0.1853782683610916,3.4735832035541536,0.9876106642186642
5160000,64500,957,0.9352404475212097,0.013377794995903969,2.107461541891098,0.8325117975473404
5168000,64600,957,0.9557772874832153,0.01949079893529415,2.6550085857510566,0.7289784252643585
5176000,64700,957,0.8633886575698853,0.01277230679988861,2.4014740526676177,0.8751039728522301
5184000,64800,957,0.9078508615493774,0.008137946017086506,2.200692193210125,0.7814069241285324
5192000,64900,957,1.0135509967803955,0.024935368448495865,2.09736255556345,0.8532630503177643
5200000,65000,958,0.8347898721694946,0.16739781200885773,3.196786656975746,0.8857113122940063
5208000,65100,958,1.0051791667938232,0.01667945645749569,2.650399851799011,0.8030014485120773
5216000,65200,958,0.9323542714118958,0.03125960752367973,2.435805992782116,0.6753475069999695
5224000,65300,958,0.9522379636764526,0.09578932076692581,2.0355001453310253,0.46443915367126465
5232000,65400,958,0.9446307420730591,0.012811246328055859,2.4732320845127105,0.6094372868537903
5240000,65500,958,0.9371819496154785,0.03988654538989067,2.355614598095417,0.6619633138179779
5248000,65600,958,0.9773972630500793,0.03948347643017769,1.8494454875588417,0.7767995893955231
5256000,65700,958,0.9005365371704102,0.06076505035161972,2.0003845542669296,0.67812779545784
5264000,65800,958,0.9524521827697754,0.1250430941581726,2.2976154129952193,0.3102966547012329
5272000,65900,958,1.0042402744293213,0.1414010226726532,2.6210246801376345,0.8618892729282379
5280000,66000,959,1.0436512231826782,0.010366188362240791,2.130068325996399,0.8103189170360565
5288000,66100,959,0.9815484285354614,0.018829133361577988,2.477036389708519,0.8906214311718941
5296000,66200,959,1.0260179042816162,0.09073299914598465,2.411544367671013,0.627954363822937
5304000,66300,959,0.9237350225448608,0.02676616981625557,2.19061443656683,0.3676193356513977
5312000,66400,959,0.9516111612319946,0.010296789929270744,2.4799209266901014,0.7465563714504242
5320000,66500,959,0.9259485006332397,0.10327241569757462,2.796433785557747,0.4271758198738098
5328000,66600,959,0.9003772735595703,0.015940789133310318,2.9353970259428026,0.6585240066051483
5336000,66700,959,0.7879406213760376,0.04474850744009018,2.679813566803932,0.9004869908094406
5344000,66800,959,1.0477931499481201,0.008471183478832245,2.6118297249078752,0.8046111911535263
5352000,66900,959,0.9761577844619751,0.014078201726078987,2.7377724796533585,0.7398512661457062
5360000,67000,960,1.0534231662750244,0.00819819699972868,2.768564540147781,0.8616733551025391
5368000,67100,960,1.0363209247589111,0.011531062424182892,2.384728227555752,0.7919936329126358
5376000,67200,960,1.0353050231933594,0.02278457209467888,2.3608294785022736,0.8943849802017212
5384000,67300,960,1.0524314641952515,0.016643797978758812,2.319063752889633,0.8934207409620285
5392000,67400,960,1.0348585844039917,0.01654346100986004,2.3712983220815658,0.6264833211898804
5400000,67500,960,1.0181770324707031,0.1414988487958908,2.163163563236594,0.3036310076713562
5408000,67600,960,0.896715521812439,0.009193012490868568,2.233715759217739,0.7834410518407822
5416000,67700,960,0.9558679461479187,0.02021830528974533,2.410611924529076,0.3467751145362854
5424000,67800,960,1.0282232761383057,0.008566737174987793,2.7515555918216705,0.7924278527498245
5432000,67900,961,0.9834535717964172,0.011702002957463264,2.3486017689108847,0.7504870295524597
5440000,68000,961,0.9708335995674133,0.03223462775349617,2.211539927124977,0.8098119348287582
5448000,68100,961,0.8384217023849487,0.03251705318689346,2.679675129055977,0.38275736570358276
5456000,68200,961,0.9911273121833801,0.01680392026901245,2.6256557285785673,0.8695013374090195
5464000,68300,961,0.9110288619995117,0.08368676900863647,2.350039579719305,0.3087642788887024
5472000,68400,961,0.8961473703384399,0.06993694603443146,1.9552414022386073,0.2841419577598572
5480000,68500,961,1.0287294387817383,0.014813455753028393,2.7234743237495422,0.7630542069673538
5488000,68600,961,1.0344672203063965,0.05753596872091293,2.4961107581853867,0.7444263398647308
5496000,68700,961,0.9525650143623352,0.14970973134040833,2.422477665543556,0.48685556650161743
5504000,68800,961,1.0856918096542358,0.0834602490067482,2.5932404577732084,0.638975590467453
5512000,68900,962,0.8256122469902039,0.017568156123161316,2.6892997294664385,0.45247846841812134
5520000,69000,962,0.9898044466972351,0.04414517804980278,2.6225176259875296,-0.140466570854187
5528000,69100,962,0.9966882467269897,0.012772960588335991,2.5375631928443907,0.7235935628414154
5536000,69200,962,1.0208653211593628,0.015219052322208881,2.760083881020546,0.7391978204250336
5544000,69300,962,1.0324475765228271,0.007042418234050274,2.5092828035354615,0.8703903406858444
5552000,69400,962,0.9935181736946106,0.04372793808579445,2.4017464622855185,0.3767576217651367
5560000,69500,962,0.9618877172470093,0.016379239037632942,2.847340589761734,0.7188380360603333
5568000,69600,962,0.9266331791877747,0.143694207072258,2.4305747278034686,0.5059310495853424
5576000,69700,962,0.9795762300491333,0.008507320657372475,2.582957756519318,0.8759200274944305
5584000,69800,962,0.865400493144989,0.012583209201693535,2.413706025481224,0.9264853075146675
5592000,69900,962,1.000118613243103,0.08757753670215607,2.4733090311288835,0.6676499843597412
5600000,70000,963,1.071853518486023,0.06328967958688736,2.379620632529259,0.5704075694084167
5608000,70100,963,0.9235962629318237,0.012918111868202686,2.5627485811710358,0.9411269016563892
5616000,70200,963,0.9221187829971313,0.02891751006245613,3.0867106169462204,0.5472870767116547
5624000,70300,963,0.9243208169937134,0.012567359022796154,2.4884333819150926,0.7788496613502502
5632000,70400,963,0.8938490748405457,0.2003038376569748,2.437635410949588,0.30590033531188965
5640000,70500,963,0.9854797124862671,0.12763281166553497,2.4323155868332833,0.539063036441803
5648000,70600,963,1.0461604595184326,0.09366624057292938,2.5426746712997557,0.6659090518951416
5656000,70700,963,0.9158731698989868,0.009496650658547878,2.5726705223321913,0.7552266120910645
5664000,70800,963,0.9380871653556824,0.01050723809748888,2.505283831059933,0.7477315962314606
5672000,70900,963,0.8965786099433899,0.028681522235274315,2.4733901783823966,0.597128301858902
5680000,71000,964,0.9576829075813293,0.014656001701951027,2.794960170984268,0.8190228492021561
5688000,71100,964,0.9535125494003296,0.024804241955280304,2.8620278149843217,0.8439754694700241
5696000,71200,964,1.007415533065796,0.018620941787958145,2.818573459982872,0.7079555094242096
5704000,71300,964,1.0028901100158691,0.08530250191688538,2.6967643439769744,0.7201485633850098
5712000,71400,964,0.8779813647270203,0.01109420694410801,2.3662332981824874,0.7843974530696869
