total_timesteps,fps,nupdates,explained_variance,policy_entropy,value_loss
3392000,1758,42400,-0.9237086772918701,2.8903634548187256,5.4802389968244825e-06
3400000,1758,42500,-0.06028246879577637,2.890363931655884,5.5167274695122615e-06
3408000,1758,42600,-0.4114924669265747,2.890366554260254,7.28744544176152e-06
3416000,1758,42700,-0.12288248538970947,2.8903656005859375,4.192061169305816e-06
3424000,1758,42800,-0.6483417749404907,2.890366792678833,8.47102637635544e-06
3432000,1758,42900,-0.9887382984161377,2.890367031097412,7.2195080065284856e-06
3440000,1758,43000,-2.772416353225708,2.8903656005859375,5.372433406591881e-06
3448000,1758,43100,-0.31432807445526123,2.8903660774230957,4.471371539693791e-06
3456000,1758,43200,-3.245556354522705,2.8903648853302,4.624449047696544e-06
3464000,1758,43300,-0.8475050926208496,2.8903656005859375,6.086901066737482e-06
3472000,1758,43400,-0.45748424530029297,2.890367269515991,6.1144369283283595e-06
3480000,1758,43500,-0.8697669506072998,2.8903675079345703,7.559226105513517e-06
3488000,1758,43600,-0.45231926441192627,2.8903675079345703,3.6927551718690665e-06
3496000,1758,43700,-1.429013967514038,2.890367031097412,5.56479380975361e-06
3504000,1759,43800,-1.4322104454040527,2.890367031097412,6.130559086159337e-06
3512000,1759,43900,-1.1452741622924805,2.8903658390045166,3.1283002499549184e-06
3520000,1759,44000,-0.8324650526046753,2.8903660774230957,1.1001315215253271e-05
3528000,1759,44100,-0.47957921028137207,2.890367031097412,3.815186119027203e-06
3536000,1759,44200,-1.5445775985717773,2.890366554260254,6.154584298201371e-06
3544000,1759,44300,-0.8519537448883057,2.890366792678833,7.224119144666474e-06
3552000,1759,44400,-1.5056557655334473,2.890366315841675,6.745920018147444e-06
3560000,1758,44500,-2.4304542541503906,2.8903651237487793,3.754073532036273e-06
3568000,1758,44600,-0.9747639894485474,2.8903660774230957,4.57217356597539e-06
3576000,1758,44700,-0.18392610549926758,2.890366554260254,3.6780122627533274e-06
3584000,1758,44800,-1.320699691772461,2.8903656005859375,8.03805778559763e-06
3592000,1758,44900,-1.0571746826171875,2.8903651237487793,3.454334091657074e-06
3600000,1758,45000,-1.1447322368621826,2.8903660774230957,5.0106191338272765e-06
3608000,1758,45100,-0.28395211696624756,2.890367269515991,9.794190191314556e-06
3616000,1759,45200,-1.0999281406402588,2.890366792678833,4.58282283943845e-06
3624000,1759,45300,-0.13453137874603271,2.8903677463531494,5.388966201280709e-06
3632000,1759,45400,-0.1170581579208374,2.8903651237487793,5.325139682099689e-06
3640000,1759,45500,-0.6134142875671387,2.8903656005859375,8.742364116187673e-06
3648000,1759,45600,-0.3841252326965332,2.890366792678833,6.725224920955952e-06
3656000,1759,45700,-1.3232166767120361,2.890367269515991,4.087275101483101e-06
3664000,1759,45800,-0.5141726732254028,2.8903675079345703,6.133080660220003e-06
3672000,1760,45900,-1.4508121013641357,2.890366792678833,7.124218427634332e-06
3680000,1759,46000,0.10136491060256958,2.890366554260254,3.514992613418144e-06
3688000,1759,46100,0.03357398509979248,2.8903679847717285,5.353703272703569e-06
3696000,1759,46200,-0.319366455078125,2.890367031097412,2.31900276048691e-06
3704000,1759,46300,-1.1036708354949951,2.890367031097412,2.4082576146611245e-06
3712000,1759,46400,-1.3965733051300049,2.890367031097412,6.3401284933206625e-06
3720000,1759,46500,-1.1769070625305176,2.890367031097412,6.946299436094705e-06
3728000,1759,46600,-1.0946168899536133,2.890366792678833,4.55050485470565e-06
3736000,1759,46700,-1.515329360961914,2.8903679847717285,3.5489333640725818e-06
3744000,1759,46800,-2.7419488430023193,2.8903675079345703,5.868294920219341e-06
3752000,1759,46900,-0.6752934455871582,2.8903651237487793,7.550946520495927e-06
3760000,1759,47000,-0.3720005750656128,2.8903648853302,6.24782478553243e-06
3768000,1759,47100,-0.4317363500595093,2.8903648853302,2.781525836326182e-06
3776000,1759,47200,-0.010062932968139648,2.890366315841675,3.674442268675193e-06
3784000,1759,47300,-0.7946752309799194,2.890367031097412,6.130102065071696e-06
3792000,1759,47400,-1.8444573879241943,2.890367031097412,4.166909093328286e-06
3800000,1759,47500,-0.18021655082702637,2.8903651237487793,4.462556262296857e-06
3808000,1759,47600,-1.1634199619293213,2.890364408493042,4.380132395453984e-06
3816000,1759,47700,-1.0298941135406494,2.890364170074463,1.4934370256014518e-06
3824000,1759,47800,-1.103968858718872,2.8903651237487793,7.505070243496448e-06
3832000,1759,47900,-0.3482447862625122,2.890366792678833,6.6493471422290895e-06
3840000,1760,48000,-0.5404667854309082,2.890366554260254,7.214536253741244e-06
3848000,1760,48100,-0.6664566993713379,2.8903656005859375,3.0795877137279604e-06
3856000,1760,48200,-0.45434725284576416,2.890364646911621,2.586180244179559e-06
3864000,1760,48300,-6.202580451965332,2.8903656005859375,4.330097453930648e-06
3872000,1760,48400,-1.2532038688659668,2.8903656005859375,2.170982497773366e-06
3880000,1759,48500,-0.9187772274017334,2.89036226272583,3.827301952696871e-06
3888000,1760,48600,-1.3150825500488281,2.8903629779815674,8.236971552832983e-06
3896000,1760,48700,-0.2380605936050415,2.890361785888672,6.165943887026515e-06
3904000,1759,48800,-2.295501470565796,2.8903603553771973,2.76944911092869e-06
3912000,1759,48900,-1.1988811492919922,2.890362501144409,4.818502475245623e-06
3920000,1759,49000,-3.1560707092285156,2.890362501144409,4.166861799603794e-06
3928000,1759,49100,-1.4760963916778564,2.8903613090515137,3.738503437489271e-06
3936000,1759,49200,-0.6805051565170288,2.8903632164001465,3.3532755878695752e-06
3944000,1759,49300,-0.37842464447021484,2.890364170074463,3.760005256481236e-06
3952000,1759,49400,-1.2275636196136475,2.890364408493042,5.014693670091219e-06
3960000,1759,49500,-0.9317430257797241,2.890364170074463,3.507769633870339e-06
3968000,1759,49600,-0.5485745668411255,2.8903632164001465,6.143444807094056e-06
3976000,1759,49700,-1.4052622318267822,2.8903632164001465,5.023905487178126e-06
3984000,1759,49800,-0.20074617862701416,2.8903634548187256,5.500118732015835e-06
3992000,1759,49900,-0.1540623903274536,2.890364170074463,2.4813698473735712e-06
4000000,1759,50000,-0.424735426902771,2.8903634548187256,5.319298907124903e-06
4008000,1759,50100,-2.710393190383911,2.8903615474700928,4.249388894095318e-06
4016000,1759,50200,-0.21035313606262207,2.8903613090515137,4.922635525872465e-06
4024000,1759,50300,-1.2735950946807861,2.8903632164001465,5.014090220356593e-06
4032000,1759,50400,-0.9437289237976074,2.890364170074463,3.1609547477273736e-06
4040000,1760,50500,-3.309730052947998,2.8903648853302,4.999101292924024e-06
4048000,1760,50600,-0.6237490177154541,2.8903651237487793,2.2821973288955633e-06
4056000,1759,50700,-0.5877629518508911,2.8903651237487793,5.2110576689301524e-06
4064000,1760,50800,-2.0980708599090576,2.8903651237487793,3.5317418678459944e-06
4072000,1760,50900,-0.6560856103897095,2.8903660774230957,4.957730197929777e-06
4080000,1759,51000,-0.5886482000350952,2.8903656005859375,2.797954493871657e-06
4088000,1760,51100,-1.080502986907959,2.890367031097412,4.898874067293946e-06
4096000,1760,51200,-0.903887152671814,2.8903675079345703,7.483063200197648e-06
4104000,1760,51300,-0.37924492359161377,2.8903677463531494,6.2122867348080035e-06
4112000,1760,51400,-1.107097864151001,2.890366792678833,3.4374988899799064e-06
4120000,1761,51500,-1.2265613079071045,2.890367031097412,4.9869599934027065e-06
4128000,1761,51600,0.0676928162574768,2.890366792678833,4.3961395022051875e-06
4136000,1761,51700,-1.308696985244751,2.890367269515991,2.6444740797160193e-06
4144000,1761,51800,-0.8838068246841431,2.890366792678833,4.227229055686621e-06
4152000,1761,51900,-0.19984710216522217,2.8903675079345703,3.644936441560276e-06
4160000,1761,52000,-0.5202175378799438,2.8903679847717285,4.685115982283605e-06
4168000,1761,52100,-1.3952324390411377,2.8903679847717285,5.868943844689056e-06
4176000,1761,52200,-0.7253710031509399,2.890368938446045,6.356470748869469e-06
4184000,1761,52300,-0.35403263568878174,2.890369415283203,4.7454591367568355e-06
4192000,1761,52400,-0.7424086332321167,2.890368700027466,5.41966892342316e-06
4200000,1761,52500,0.3746466636657715,2.890368938446045,1.736399326546234e-06
4208000,1761,52600,-0.8461565971374512,2.890369415283203,5.367467565520201e-06
4216000,1761,52700,0.09086668491363525,2.8903679847717285,2.7688286081684055e-06
4224000,1761,52800,-0.30387866497039795,2.890367031097412,4.702987098426092e-06
4232000,1761,52900,-1.563431978225708,2.890367269515991,5.5302389228018e-06
4240000,1761,53000,-1.2038631439208984,2.890367269515991,5.413297003542539e-06
4248000,1760,53100,-1.4957659244537354,2.890366554260254,7.571165951958392e-06
4256000,1760,53200,-1.0589625835418701,2.8903682231903076,5.714570761483628e-06
4264000,1760,53300,-2.001960039138794,2.8903679847717285,4.1786065594351385e-06
4272000,1760,53400,-1.1711084842681885,2.8903679847717285,2.529460061850841e-06
4280000,1760,53500,-1.2618234157562256,2.8903675079345703,5.1490433179424144e-06
4288000,1760,53600,-0.9147388935089111,2.890366315841675,2.382339971518377e-06
4296000,1760,53700,0.11331862211227417,2.890366315841675,1.7465566770624719e-06
4304000,1760,53800,-0.8598575592041016,2.890366792678833,4.548013293970143e-06
4312000,1760,53900,-0.7438819408416748,2.8903651237487793,1.5718958366051083e-06
4320000,1760,54000,-1.1764099597930908,2.8903651237487793,5.065595814812696e-06
4328000,1760,54100,-0.9713848829269409,2.890367031097412,3.276491042925045e-06
4336000,1761,54200,-0.3619821071624756,2.890367269515991,2.704712869672221e-06
4344000,1760,54300,-1.6000769138336182,2.8903679847717285,6.796863999625202e-06
4352000,1760,54400,-1.0639588832855225,2.890368938446045,4.600688498612726e-06
4360000,1761,54500,-0.2222658395767212,2.8903679847717285,2.9809152692905627e-06
4368000,1760,54600,-0.6704905033111572,2.890369176864624,4.898561655863887e-06
4376000,1761,54700,-1.3630824089050293,2.8903679847717285,3.4370161756669404e-06
4384000,1760,54800,-1.770878553390503,2.8903679847717285,6.9971729317330755e-06
4392000,1760,54900,-0.734367847442627,2.8903682231903076,4.770155101141427e-06
4400000,1760,55000,-0.08360123634338379,2.8903675079345703,4.896338396065403e-06
4408000,1760,55100,-1.2634596824645996,2.8903679847717285,5.343083103070967e-06
4416000,1760,55200,-0.1907970905303955,2.8903675079345703,2.689322627702495e-06
4424000,1761,55300,-1.3528165817260742,2.890367031097412,2.6359534786024597e-06
4432000,1760,55400,-0.6336098909378052,2.8903660774230957,6.004473107168451e-06
4440000,1760,55500,-0.8767129182815552,2.8903675079345703,3.2639850360283162e-06
4448000,1760,55600,-0.5602935552597046,2.8903675079345703,3.2952252695395146e-06
4456000,1760,55700,-1.9905118942260742,2.890366792678833,4.157235707680229e-06
4464000,1760,55800,-0.8884714841842651,2.890366315841675,2.8556248707900522e-06
4472000,1760,55900,-0.37080252170562744,2.890366792678833,4.461975549929775e-06
4480000,1759,56000,-2.1414384841918945,2.8903660774230957,2.4072930955298943e-06
4488000,1759,56100,-0.6270297765731812,2.8903660774230957,4.909282324661035e-06
4496000,1759,56200,-1.6946380138397217,2.8903651237487793,4.7201292545651086e-06
4504000,1759,56300,-1.8419830799102783,2.890367031097412,3.420958819333464e-06
4512000,1759,56400,-0.6337227821350098,2.890367031097412,3.1355041301139863e-06
4520000,1759,56500,-0.6579229831695557,2.890368700027466,3.9775677578290924e-06
4528000,1759,56600,-3.848820686340332,2.890368938446045,2.8461224701459287e-06
4536000,1759,56700,-0.721453070640564,2.8903682231903076,6.962879069760675e-06
4544000,1759,56800,-0.40872395038604736,2.8903675079345703,3.2171669772651512e-06
4552000,1759,56900,-1.0163629055023193,2.890366792678833,3.292776909802342e-06
4560000,1759,57000,-0.5317226648330688,2.890367031097412,2.7298915483697783e-06
4568000,1759,57100,-1.3914833068847656,2.890367031097412,5.084299573354656e-06
4576000,1759,57200,-3.474247455596924,2.8903675079345703,4.609165443980601e-06
4584000,1759,57300,-2.408414602279663,2.8903656005859375,4.3321706471033394e-06
4592000,1759,57400,-2.0640459060668945,2.8903653621673584,3.285931143182097e-06
4600000,1759,57500,-0.798676609992981,2.890364170074463,4.364247615740169e-06
4608000,1759,57600,-2.245318651199341,2.8903653621673584,3.7794925447087735e-06
4616000,1759,57700,-0.9589972496032715,2.8903653621673584,3.061368715862045e-06
4624000,1759,57800,-1.1787612438201904,2.8903636932373047,2.052292529697297e-06
4632000,1759,57900,-1.4430150985717773,2.8903648853302,4.141568297200138e-06
4640000,1759,58000,-0.5102969408035278,2.8903660774230957,5.4561028264288325e-06
4648000,1759,58100,-2.1716439723968506,2.8903651237487793,2.9498962703655707e-06
4656000,1759,58200,-2.5580391883850098,2.890364170074463,3.805476353591075e-06
4664000,1759,58300,-1.443786859512329,2.8903648853302,3.0515204798575724e-06
4672000,1759,58400,-0.019928693771362305,2.890363931655884,2.1211103558016475e-06
4680000,1759,58500,-0.06032538414001465,2.8903636932373047,2.7901583052880596e-06
4688000,1759,58600,-0.25206220149993896,2.890366792678833,5.642992618959397e-06
4696000,1759,58700,-0.7502554655075073,2.8903660774230957,3.846448635158595e-06
4704000,1760,58800,-0.33910465240478516,2.8903660774230957,3.826443389698397e-06
4712000,1760,58900,-0.7049953937530518,2.890366792678833,3.22634377880604e-06
4720000,1759,59000,-0.25350964069366455,2.8903675079345703,1.7578764754944132e-06
4728000,1759,59100,-0.6040414571762085,2.890367269515991,2.1775181267003063e-06
4736000,1759,59200,-1.6395630836486816,2.890366792678833,4.5610422603203915e-06
4744000,1759,59300,-0.7475368976593018,2.890366315841675,4.825974428968038e-06
4752000,1759,59400,-0.26790499687194824,2.890366315841675,2.3288569082069444e-06
4760000,1759,59500,-1.2128620147705078,2.8903677463531494,3.0307869565149304e-06
4768000,1759,59600,-1.623666524887085,2.8903677463531494,3.7238110053294804e-06
4776000,1759,59700,-0.4183650016784668,2.8903679847717285,2.0275713268347317e-06
4784000,1759,59800,-1.6824824810028076,2.8903682231903076,8.582574082538486e-06
4792000,1760,59900,-0.08134496212005615,2.8903677463531494,2.3480279196519405e-06
4800000,1759,60000,-1.6682145595550537,2.8903679847717285,5.470532869367162e-06
4808000,1760,60100,-0.2827308177947998,2.8903684616088867,2.7697228688339237e-06
4816000,1760,60200,-0.9324326515197754,2.8903684616088867,3.308367695353809e-06
4824000,1760,60300,-0.9759622812271118,2.8903679847717285,5.452272944239667e-06
4832000,1760,60400,-1.0211334228515625,2.8903679847717285,4.494381300901296e-06
4840000,1760,60500,-0.5392712354660034,2.8903677463531494,4.063218511873856e-06
4848000,1760,60600,0.07576757669448853,2.8903679847717285,4.414344857650576e-06
4856000,1760,60700,-0.7384092807769775,2.8903675079345703,2.959407311209361e-06
4864000,1760,60800,-1.0005500316619873,2.890367031097412,2.1518521862162743e-06
4872000,1760,60900,-0.7692184448242188,2.8903660774230957,2.999218395416392e-06
4880000,1760,61000,-0.6039280891418457,2.890367031097412,3.2749205729487585e-06
4888000,1760,61100,-1.1361498832702637,2.8903679847717285,8.046552466112189e-06
4896000,1760,61200,-0.26683104038238525,2.890368700027466,3.1702361411589663e-06
4904000,1760,61300,-1.1767988204956055,2.8903679847717285,2.2394262941816123e-06
4912000,1760,61400,-1.3153340816497803,2.8903677463531494,2.8800063773815054e-06
4920000,1760,61500,-0.5635108947753906,2.8903682231903076,2.9699003789573908e-06
4928000,1760,61600,-1.0780293941497803,2.8903675079345703,2.8768904485332314e-06
4936000,1760,61700,-2.128662347793579,2.890367031097412,2.8399351776897674e-06
4944000,1760,61800,-0.12240660190582275,2.8903584480285645,3.247969971198472e-06
4952000,1759,61900,-0.5881080627441406,2.8903610706329346,4.085296495759394e-06
4960000,1759,62000,-0.22965002059936523,2.890361785888672,3.474073309917003e-06
4968000,1759,62100,-0.7323834896087646,2.890361785888672,2.3746642909827642e-06
