fps,policy_entropy,explained_variance,total_timesteps,nupdates,value_loss,avg reward
1937,1.7003648281097412,0.8784421011805534,3208000,40100,0.04802556335926056,1.4973302300553768
1937,1.6633552312850952,0.907541036605835,3216000,40200,0.0637984350323677,2.003987109614536
1937,1.692739486694336,0.9301756396889687,3224000,40300,0.04550585895776749,2.1481523379683494
1937,1.6745983362197876,0.9673037715256214,3232000,40400,0.010113838128745556,1.8731823779642582
1937,1.6981937885284424,0.907333143055439,3240000,40500,0.03427283093333244,2.680738477408886
1937,1.7264324426651,0.9657711386680603,3248000,40600,0.0164869986474514,1.5003403400536626
1936,1.6903045177459717,0.8428469896316528,3256000,40700,0.036898624151945114,1.7976548355072737
1936,1.5801951885223389,0.9471327401697636,3264000,40800,0.042594701051712036,2.718053873628378
1937,1.7091362476348877,0.8883352056145668,3272000,40900,0.04942803084850311,1.9479343866929413
1937,1.66399347782135,0.9035586044192314,3280000,41000,0.06615938246250153,2.116213584318757
1937,1.620975136756897,0.9814451839774847,3288000,41100,0.017738059163093567,2.5334549056366087
1937,1.6065759658813477,0.8768226951360703,3296000,41200,0.0714600533246994,1.7769806817173959
1937,1.6249516010284424,0.95736438408494,3304000,41300,0.019704848527908325,2.018848608992994
1937,1.6370322704315186,0.8422985672950745,3312000,41400,0.03636161983013153,1.8087076865136624
1937,1.7076911926269531,0.8500078469514847,3320000,41500,0.03349078446626663,1.2258420946076511
1937,1.6503242254257202,0.9357408136129379,3328000,41600,0.025697115808725357,2.1654634192585944
1937,1.6959298849105835,0.9187518730759621,3336000,41700,0.03689088672399521,2.1866687424480915
1937,1.6743415594100952,0.9567351676523685,3344000,41800,0.042281217873096466,1.4582997096236796
1937,1.6970958709716797,0.9922151477076113,3352000,41900,0.005726364906877279,1.4771556422114371
1937,1.6482731103897095,0.8837254792451859,3360000,42000,0.029473677277565002,2.391612332314253
1937,1.7138683795928955,0.9500519074499607,3368000,42100,0.025008630007505417,1.9802218360826374
1937,1.7072513103485107,0.9349899441003799,3376000,42200,0.03238219395279884,1.6728908121585846
1937,1.7426519393920898,0.9619402065873146,3384000,42300,0.027028094977140427,1.55211874502711
1937,1.645181655883789,0.892584003508091,3392000,42400,0.06892930716276169,2.104755031503737
1937,1.662257194519043,0.9121796041727066,3400000,42500,0.04548657685518265,2.0807570733129976
1937,1.6288988590240479,0.7089983224868774,3408000,42600,0.20036832988262177,2.248121313750744
1937,1.6330585479736328,0.9586050547659397,3416000,42700,0.023019667714834213,1.7352758126333356
1937,1.6417402029037476,0.8811904862523079,3424000,42800,0.09137798100709915,1.914211680740118
1937,1.6862159967422485,0.9502593763172626,3432000,42900,0.033425167202949524,1.9200441981723997
1938,1.679488182067871,0.9034742191433907,3440000,43000,0.036145709455013275,2.0953603025525807
1938,1.7307602167129517,0.9853295339271426,3448000,43100,0.014554319903254509,1.8618106286972762
1938,1.687476396560669,0.9445351734757423,3456000,43200,0.032987795770168304,2.485242345184088
1938,1.5579241514205933,0.7472295165061951,3464000,43300,0.10858919471502304,3.1605374574661256
1938,1.690201997756958,0.9378004893660545,3472000,43400,0.07476767897605896,1.952395086409524
1938,1.6853911876678467,0.9579732641577721,3480000,43500,0.01839294098317623,2.039591350778937
1938,1.6882317066192627,0.9450850188732147,3488000,43600,0.032609306275844574,2.046985664963722
1938,1.7046632766723633,0.9653693661093712,3496000,43700,0.02189474366605282,1.9445374614791944
1938,1.6819813251495361,0.8689350783824921,3504000,43800,0.10095343738794327,2.4857478734105825
1938,1.6641204357147217,0.9649095945060253,3512000,43900,0.041514020413160324,2.4397493429947645
1938,1.7038400173187256,0.9727880842983723,3520000,44000,0.016067761927843094,1.51761437356472
1938,1.687840461730957,0.974247869104147,3528000,44100,0.011039284989237785,2.1551405053585766
1939,1.6729437112808228,0.9715536739677191,3536000,44200,0.022986138239502907,2.293902604212053
1939,1.7047563791275024,0.8918317183852196,3544000,44300,0.06283063441514969,1.4833446193486453
1939,1.620142936706543,0.9234727397561073,3552000,44400,0.02369345724582672,1.8312105856835843
1939,1.7298357486724854,0.9388954304158688,3560000,44500,0.028113016858696938,2.157302328571677
1939,1.599710464477539,0.9354447647929192,3568000,44600,0.04575689882040024,1.9669148705666886
1939,1.6469507217407227,0.7948680371046066,3576000,44700,0.07608301937580109,1.7628732157871128
1939,1.710832953453064,0.8617372661828995,3584000,44800,0.05789322406053543,1.1842855650931596
1940,1.6518480777740479,0.9222109317779541,3592000,44900,0.03435104712843895,2.4512018341571093
1940,1.661096215248108,0.936309702694416,3600000,45000,0.05388472601771355,2.3366695056669413
1940,1.6491895914077759,0.9677166268229485,3608000,45100,0.022103000432252884,1.8263534270226955
1940,1.6218225955963135,0.9690668471157551,3616000,45200,0.0215136855840683,2.593632504157722
1940,1.6560786962509155,0.9476496651768684,3624000,45300,0.04663189500570297,2.2084018380381165
1940,1.6187890768051147,0.9565850012004375,3632000,45400,0.035711806267499924,1.9897230917587876
1940,1.655543565750122,0.9588687345385551,3640000,45500,0.04020756110548973,1.8502272706478835
1940,1.6909191608428955,0.9308128878474236,3648000,45600,0.03748353198170662,1.6294356828555465
1940,1.5547950267791748,0.9296117126941681,3656000,45700,0.06683778762817383,2.3091019216924904
1940,1.69951593875885,0.9496243745088577,3664000,45800,0.027983373031020164,1.8520212887437082
1940,1.637941598892212,0.7547833472490311,3672000,45900,0.07565805315971375,2.267703666538
1940,1.6705818176269531,0.9077751785516739,3680000,46000,0.03700702264904976,2.066694846749306
1940,1.5609279870986938,0.9629894457757473,3688000,46100,0.02695806697010994,2.5273306611925364
1940,1.621527075767517,0.9570564031600952,3696000,46200,0.029133057221770287,1.377999311813619
1940,1.6048082113265991,0.9622044041752815,3704000,46300,0.015912041068077087,1.8836508815409616
1940,1.6845207214355469,0.9124908968806267,3712000,46400,0.038202401250600815,2.653144419193268
1940,1.6524823904037476,0.9408830478787422,3720000,46500,0.04825837165117264,1.7953556905151344
1940,1.5966988801956177,0.8892296180129051,3728000,46600,0.06327515840530396,3.3203159395605324
1940,1.6636470556259155,0.9770000986754894,3736000,46700,0.02824229560792446,2.4838913339190185
1940,1.5819498300552368,0.9404090791940689,3744000,46800,0.06770153343677521,3.436549408733845
1940,1.6904785633087158,0.9672441706061363,3752000,46900,0.04386257380247116,2.2438531130552293
1940,1.7222563028335571,0.7351956963539124,3760000,47000,0.12084406614303589,1.6270312630571424
1940,1.6625912189483643,0.9555109888315201,3768000,47100,0.026828685775399208,2.2221292478963734
1940,1.728372573852539,0.9238018095493317,3776000,47200,0.05677640438079834,1.8316437759436668
1940,1.7386589050292969,0.968279991298914,3784000,47300,0.017445657402276993,1.51803307402879
1940,1.6938703060150146,0.9854997573420405,3792000,47400,0.010881064459681511,2.183982716500759
1941,1.6977622509002686,0.9195383042097092,3800000,47500,0.055367786437273026,2.6467008555307983
1941,1.6220353841781616,0.9538309089839458,3808000,47600,0.05234906077384949,2.3200621293857693
1941,1.6394319534301758,0.8618934154510498,3816000,47700,0.029202261939644814,2.8537864089012146
1941,1.6880028247833252,0.9728051815181971,3824000,47800,0.01895207166671753,2.1067740507423878
1941,1.6268608570098877,0.9301194176077843,3832000,47900,0.03775553032755852,1.5328048087656498
1941,1.6155726909637451,0.9705026317387819,3840000,48000,0.0371176041662693,2.830824489891529
1941,1.555593490600586,0.8918250054121017,3848000,48100,0.07462798058986664,2.411624270118773
1941,1.6068527698516846,0.9769639242440462,3856000,48200,0.023477960377931595,2.5327940091490744
1941,1.5586349964141846,0.9815866351127625,3864000,48300,0.013263143599033356,2.7425462447106836
1941,1.6348917484283447,0.9626238644123077,3872000,48400,0.036376871168613434,2.158974027237855
1941,1.6779865026474,0.9297790750861168,3880000,48500,0.10336470603942871,2.8028642108663915
1941,1.6718642711639404,0.7918242663145065,3888000,48600,0.13203778862953186,1.9414131481200456
1941,1.6618770360946655,0.9845868078991771,3896000,48700,0.017313970252871513,3.170882761105895
1941,1.5632394552230835,0.9847922995686531,3904000,48800,0.020993243902921677,2.8223110855557025
1941,1.5161800384521484,0.9318462163209915,3912000,48900,0.032205771654844284,2.7539237633347513
1941,1.6225473880767822,0.9124461263418198,3920000,49000,0.0768490880727768,2.1759027522057295
1941,1.6561250686645508,0.9602234177291393,3928000,49100,0.021800553426146507,2.332324622850865
1941,1.6457107067108154,0.9587381146848202,3936000,49200,0.050287969410419464,2.736060721427202
1941,1.6472002267837524,0.9679024741053581,3944000,49300,0.038449034094810486,2.788935662992299
1941,1.618722677230835,0.965461004525423,3952000,49400,0.0190487839281559,1.3304012298583985
1941,1.559623122215271,0.9392120912671089,3960000,49500,0.04850773140788078,2.0851883430033924
1941,1.6164238452911377,0.7553661018610001,3968000,49600,0.11016169935464859,2.7819034203886988
1941,1.6471455097198486,0.9590993002057076,3976000,49700,0.0455503836274147,2.659843278117478
1941,1.5828558206558228,0.9666757807135582,3984000,49800,0.0331328883767128,2.2231553811579943
1941,1.572129726409912,0.9768518302589655,3992000,49900,0.018821192905306816,2.10365039575845
1942,1.6382976770401,0.9777296874672174,4000000,50000,0.03250615671277046,1.9902775095775724
1942,1.6946195363998413,0.9751439429819584,4008000,50100,0.03392232581973076,1.9150528140366077
1942,1.653205156326294,0.9542081728577614,4016000,50200,0.03022412583231926,1.7783473504707217
1942,1.6528379917144775,0.8866361677646637,4024000,50300,0.05793709307909012,2.490813756198622
1942,1.624743103981018,0.9692449495196342,4032000,50400,0.03427876904606819,2.8996004139073195
1942,1.6224104166030884,0.9806068632751703,4040000,50500,0.018014689907431602,2.5642743073403835
1942,1.5727847814559937,0.991680852137506,4048000,50600,0.01147729717195034,2.7077191677875816
1943,1.6264545917510986,0.9724030625075102,4056000,50700,0.02189929597079754,2.2596171508543192
1943,1.581597089767456,0.9316360205411911,4064000,50800,0.05708581209182739,2.800950425118208
1942,1.601851224899292,0.9604016691446304,4072000,50900,0.04115802422165871,2.776600844413042
1943,1.6213018894195557,0.8842972740530968,4080000,51000,0.08154156059026718,2.5893458569422365
1943,1.6371644735336304,0.9798707235604525,4088000,51100,0.02140786126255989,1.7824590287171305
1943,1.5266287326812744,0.9004700630903244,4096000,51200,0.11144351959228516,2.8946541201323273
1943,1.6136343479156494,0.9637533910572529,4104000,51300,0.044271256774663925,2.4446648298297076
1943,1.650031328201294,0.9275649264454842,4112000,51400,0.05980996415019035,2.018108799215406
1943,1.5178630352020264,0.9700547866523266,4120000,51500,0.042809613049030304,2.134283113496349
1943,1.540703535079956,0.939701996743679,4128000,51600,0.02930731698870659,2.990190717577934
1943,1.5260794162750244,0.9439314641058445,4136000,51700,0.04910542815923691,1.569409779086709
1943,1.569374442100525,0.9245036095380783,4144000,51800,0.08609697967767715,2.3824920244980605
1943,1.5546797513961792,0.9795510210096836,4152000,51900,0.017041239887475967,2.849114316701889
1943,1.594300389289856,0.9617089219391346,4160000,52000,0.04297951981425285,2.2626592770218847
1943,1.5275566577911377,0.9606838785111904,4168000,52100,0.0343109667301178,2.0441742150112985
1943,1.4367434978485107,0.7287479937076569,4176000,52200,0.20576024055480957,2.149390295386547
1943,1.5186388492584229,0.9327769428491592,4184000,52300,0.08881437033414841,2.6378883474506436
1943,1.5777130126953125,0.9640263393521309,4192000,52400,0.030301397666335106,2.6283383574336767
1943,1.6232856512069702,0.9355639889836311,4200000,52500,0.05138447880744934,2.528278344217688
1943,1.662970781326294,0.9669359289109707,4208000,52600,0.038506075739860535,2.9682950001209973
1944,1.6751388311386108,0.9852075576782227,4216000,52700,0.015728702768683434,2.1619330789893865
1944,1.5844676494598389,0.9320832267403603,4224000,52800,0.05926726013422012,3.9683893263339995
1944,1.714935541152954,0.9055257737636566,4232000,52900,0.067808136343956,1.09920064387843
1944,1.68365478515625,0.9542516134679317,4240000,53000,0.02985820174217224,1.315479575342033
1944,1.6606260538101196,0.9481218606233597,4248000,53100,0.03557543829083443,1.8895206252112984
1944,1.609061598777771,0.9463549293577671,4256000,53200,0.05841120332479477,2.74551684781909
1944,1.6306930780410767,0.9339051619172096,4264000,53300,0.050376079976558685,2.540813600085676
1944,1.6678330898284912,0.9783067870885134,4272000,53400,0.013332161121070385,1.3854269044357352
1944,1.6728546619415283,0.9491786248981953,4280000,53500,0.04625254124403,2.313602976873517
1944,1.582167625427246,0.9822207354009151,4288000,53600,0.01548986416310072,1.947575728688389
1944,1.636413812637329,0.9260668009519577,4296000,53700,0.05765090137720108,2.63737700805068
1945,1.5639898777008057,0.9849582249298692,4304000,53800,0.018715493381023407,2.9017137615010142
1945,1.57177734375,0.9440440498292446,4312000,53900,0.04437413811683655,2.35884263664484
1945,1.6703846454620361,0.9432732872664928,4320000,54000,0.07723986357450485,2.5320821155328304
1945,1.5757074356079102,0.9155811443924904,4328000,54100,0.08256979286670685,2.924492174037732
1945,1.6794837713241577,0.983372638002038,4336000,54200,0.02144383266568184,2.6562564240768554
1945,1.627389669418335,0.9474784471094608,4344000,54300,0.03536416217684746,1.933189369738102
1946,1.4675695896148682,0.8566289395093918,4352000,54400,0.09161951392889023,2.709269958734512
1946,1.6655257940292358,0.9349887818098068,4360000,54500,0.03745631128549576,2.3899847373366354
1946,1.6557037830352783,0.9417458660900593,4368000,54600,0.037361107766628265,2.479019530303776
1946,1.5473767518997192,0.9652839489281178,4376000,54700,0.06762725859880447,3.158009614050388
1947,1.5574650764465332,0.9884314425289631,4384000,54800,0.015299886465072632,2.5043057071976365
1947,1.5338678359985352,0.9826566316187382,4392000,54900,0.018300499767065048,1.8439815630670637
1947,1.6028187274932861,0.9820138104259968,4400000,55000,0.014326316304504871,1.8519594511017203
1947,1.5543534755706787,0.9286684095859528,4408000,55100,0.05691283941268921,2.8001402247697116
1947,1.5772716999053955,0.9757345151156187,4416000,55200,0.023238591849803925,2.0449366001412272
1947,1.5837116241455078,0.892915166914463,4424000,55300,0.04078175500035286,2.2186321379616856
1947,1.6080926656723022,0.9322582632303238,4432000,55400,0.06790592521429062,2.5592986564151943
1947,1.6179656982421875,0.95344652608037,4440000,55500,0.04784051701426506,1.9233431044965983
1947,1.6268558502197266,0.8379401117563248,4448000,55600,0.14509961009025574,2.34136854079552
1947,1.562383770942688,0.9584458656609058,4456000,55700,0.05710659548640251,2.2876249047229065
1948,1.5588982105255127,0.9747747220098972,4464000,55800,0.038051754236221313,2.7931033946573733
1948,1.532415747642517,0.9757285062223673,4472000,55900,0.03305880352854729,3.749786730110645
1948,1.5499236583709717,0.9854295933619142,4480000,56000,0.018984824419021606,2.2852386435493828
1948,1.5780833959579468,0.7852096110582352,4488000,56100,0.23578473925590515,2.4641549753956498
1948,1.5749499797821045,0.9810592960566282,4496000,56200,0.03031868115067482,2.5330438969656823
1949,1.5636730194091797,0.941444642841816,4504000,56300,0.0397668331861496,2.1646150848828256
1948,1.617720603942871,0.8774761483073235,4512000,56400,0.04656807333230972,2.623591324687004
1948,1.5692126750946045,0.9693299699574709,4520000,56500,0.04024328291416168,3.006551692262292
1949,1.6420271396636963,0.9469097405672073,4528000,56600,0.08066783100366592,2.761530832038261
1949,1.5660161972045898,0.963263776153326,4536000,56700,0.05210232734680176,2.0478405172005294
1949,1.638079047203064,0.9383074417710304,4544000,56800,0.060788221657276154,2.3333444466814397
1949,1.5744479894638062,0.9703791476786137,4552000,56900,0.03607902675867081,2.3225372874177994
1949,1.6364465951919556,0.9738596305251122,4560000,57000,0.035514067858457565,2.734182666335255
1949,1.5082504749298096,0.9900177819654346,4568000,57100,0.01292333286255598,2.4106378095922993
1949,1.5318191051483154,0.9067520871758461,4576000,57200,0.1441439688205719,2.946146599762142
1949,1.5869656801223755,0.9749222118407488,4584000,57300,0.020545754581689835,2.316421576961875
1949,1.5739580392837524,0.9648859277367592,4592000,57400,0.0324358306825161,2.758973673731089
1949,1.5875431299209595,0.9608600102365017,4600000,57500,0.05644797533750534,3.07158211118076
1950,1.5965029001235962,0.9523209370672703,4608000,57600,0.04167234152555466,1.9083061394281686
1950,1.492624044418335,0.9052563607692719,4616000,57700,0.0422830805182457,3.0765397906303407
1950,1.6215187311172485,0.9405199810862541,4624000,57800,0.052167583256959915,2.3672731261700393
1950,1.574432134628296,0.9463639669120312,4632000,57900,0.05235115811228752,1.8674605950713157
1950,1.5749082565307617,0.957289569079876,4640000,58000,0.04128081351518631,2.5787327121943235
1950,1.627327561378479,0.8659098744392395,4648000,58100,0.10282770544290543,2.6362119350465947
1950,1.6247360706329346,0.9509098306298256,4656000,58200,0.04982622340321541,2.7215730298659766
1950,1.561315894126892,0.9741169922053814,4664000,58300,0.01643441617488861,2.82616131901741
1950,1.626556634902954,0.9008768945932388,4672000,58400,0.07683514058589935,2.755773151293397
1951,1.5058832168579102,0.949344702064991,4680000,58500,0.01608235388994217,2.717102673649788
1951,1.6288715600967407,0.9595634341239929,4688000,58600,0.07563246041536331,2.6491570964455606
1951,1.6569350957870483,0.9094948992133141,4696000,58700,0.05025119706988335,1.907967602275312
1951,1.5753909349441528,0.93037498742342,4704000,58800,0.05087197571992874,2.9893007263541223
1951,1.6066852807998657,0.8958339840173721,4712000,58900,0.06810527294874191,1.907835258357227
1951,1.6082394123077393,0.8487807065248489,4720000,59000,0.14568252861499786,2.632623840495944
1951,1.5912768840789795,0.9910963522270322,4728000,59100,0.015450914390385151,2.295419575262349
1951,1.6262645721435547,0.9232690408825874,4736000,59200,0.10910235345363617,2.2834227811545134
1951,1.592699408531189,0.8701082468032837,4744000,59300,0.1418652981519699,2.9829117994755507
1951,1.6109129190444946,0.9298976808786392,4752000,59400,0.0587877556681633,2.3956415904685855
1951,1.5383294820785522,0.9786828104406595,4760000,59500,0.01904786378145218,3.0900449089705946
1952,1.6449447870254517,0.9504357278347015,4768000,59600,0.04343796521425247,1.7696498706005515
1952,1.4894112348556519,0.9851714856922626,4776000,59700,0.014873558655381203,2.4973313651047646
1952,1.6520633697509766,0.9582818411290646,4784000,59800,0.04130280017852783,2.267000398039818
1952,1.493770956993103,0.9470787905156612,4792000,59900,0.028749410063028336,3.40573920160532
1952,1.5584335327148438,0.9753886349499226,4800000,60000,0.03406732156872749,3.554081407934427
1952,1.6172094345092773,0.9708917941898108,4808000,60100,0.02899317815899849,3.165144668519497
1952,1.6266517639160156,0.9062350764870644,4816000,60200,0.0929567739367485,2.819899268914014
1952,1.6047823429107666,0.9893030989915133,4824000,60300,0.011738156899809837,2.3241132303257475
1953,1.6899009943008423,0.9364249855279922,4832000,60400,0.04374590516090393,2.029990743752569
1953,1.5783504247665405,0.9374610334634781,4840000,60500,0.03887132182717323,1.3825178107868852
1953,1.5809962749481201,0.9675168506801128,4848000,60600,0.04339102655649185,2.638169394759461
1953,1.5564801692962646,0.9794356729835272,4856000,60700,0.02742447890341282,2.647134649194777
1953,1.5792138576507568,0.9397573582828045,4864000,60800,0.04337594658136368,3.070734977722168
1953,1.613837480545044,0.948640014976263,4872000,60900,0.06311863660812378,3.6763651199638843
1953,1.582037329673767,0.9375330246984959,4880000,61000,0.0774545818567276,2.4053170662373304
1953,1.6352707147598267,0.988360702060163,4888000,61100,0.028998974710702896,2.7497651800280436
1953,1.549736738204956,0.9969568841625005,4896000,61200,0.006447301246225834,2.5721481017768384
1953,1.5686570405960083,0.9584874548017979,4904000,61300,0.033792201429605484,2.6936303686350582
1953,1.621932029724121,0.9538418278098106,4912000,61400,0.03574560955166817,2.654158778488636
1954,1.6422584056854248,0.9846007945016026,4920000,61500,0.0341031551361084,2.4064449014142157
1954,1.5361579656600952,0.9115034565329552,4928000,61600,0.08801743388175964,2.833403569832444
1954,1.6019281148910522,0.9747049082070589,4936000,61700,0.03842303901910782,2.2433466375339775
1954,1.6143512725830078,0.9300280064344406,4944000,61800,0.04013398289680481,1.4837432611515395
1954,1.6157478094100952,0.9327555596828461,4952000,61900,0.04243237525224686,1.928865459561348
1953,1.571075677871704,0.9579279236495495,4960000,62000,0.029578369110822678,2.8614320065826178
1954,1.590999722480774,0.9621303789317608,4968000,62100,0.08021700382232666,2.660953476745635
1954,1.5388295650482178,0.9371478706598282,4976000,62200,0.03242558240890503,2.6135198175907135
1954,1.5780760049819946,0.9915171656757593,4984000,62300,0.01248674001544714,2.4302161706145853
1954,1.482153058052063,0.9440197199583054,4992000,62400,0.06020674109458923,3.2923160955309867
1954,1.570090889930725,0.9762208350002766,5000000,62500,0.024564942345023155,2.274692378565669
1954,1.5502445697784424,0.9401128627359867,5008000,62600,0.08259201794862747,3.027519055083394
1954,1.5160882472991943,0.9882620852440596,5016000,62700,0.022694339975714684,2.691489256545901
1954,1.5868054628372192,0.9638023190200329,5024000,62800,0.05518891289830208,2.1110248154960574
1954,1.4791738986968994,0.9797750189900398,5032000,62900,0.023631315678358078,2.4528013579547405
1954,1.5248725414276123,0.9787577278912067,5040000,63000,0.03091757372021675,3.335891906602774
1954,1.5312232971191406,0.9529539942741394,5048000,63100,0.056039758026599884,2.8717703714966776
1954,1.5126492977142334,0.9421773441135883,5056000,63200,0.051682233810424805,3.0592732404358687
1954,1.450944185256958,0.9846846396103501,5064000,63300,0.01860560104250908,3.6626803427934647
1955,1.5830179452896118,0.9333821535110474,5072000,63400,0.1104951947927475,3.0505107548786325
1955,1.5199401378631592,0.9291481375694275,5080000,63500,0.058634351938962936,2.3975659921765327
1955,1.5999791622161865,0.9868577122688293,5088000,63600,0.014548711478710175,1.9811308316886425
1955,1.5281108617782593,0.9835354126989841,5096000,63700,0.03966335207223892,2.675549669098109
1955,1.6195846796035767,0.9163462966680527,5104000,63800,0.0474797785282135,3.030519613623619
1955,1.4782123565673828,0.987331566400826,5112000,63900,0.01926519349217415,3.4408241950906815
1955,1.6348062753677368,0.9768118429929018,5120000,64000,0.04161716252565384,2.322197593189776
1955,1.5458214282989502,0.9905734984204173,5128000,64100,0.02443033456802368,2.8824968464672565
1955,1.4625637531280518,0.9765998460352421,5136000,64200,0.030079076066613197,2.762701921723783
1955,1.4920555353164673,0.9852894777432084,5144000,64300,0.016286375001072884,3.3456835839897394
1955,1.6170600652694702,0.9796106889843941,5152000,64400,0.02707928791642189,2.324172924645245
1955,1.5339558124542236,0.9791171923279762,5160000,64500,0.03623732551932335,2.907315108645707
1955,1.5326894521713257,0.928167462348938,5168000,64600,0.028251975774765015,2.7780710861086844
1955,1.5454000234603882,0.9810126572847366,5176000,64700,0.028956115245819092,2.387910536210984
1956,1.5719311237335205,0.9621040970087051,5184000,64800,0.029181307181715965,1.3397218257188797
1956,1.5851585865020752,0.9755734354257584,5192000,64900,0.027582580223679543,2.6557164274156095
1956,1.6004865169525146,0.9358458518981934,5200000,65000,0.05146273225545883,2.347997187823057
1956,1.5913890600204468,0.9814643319696188,5208000,65100,0.025352437049150467,2.7743258841801435
1956,1.5696182250976562,0.9775228332728148,5216000,65200,0.02301141805946827,2.4608051476301624
1956,1.5580132007598877,0.8715392202138901,5224000,65300,0.10219745337963104,2.90628396961838
1956,1.546311378479004,0.9866631468757987,5232000,65400,0.025729775428771973,3.3541112824808805
1956,1.5536677837371826,0.9161415100097656,5240000,65500,0.056350886821746826,2.528278921544552
1956,1.6170330047607422,0.9773490037769079,5248000,65600,0.03236852213740349,3.6875216484069826
1956,1.598698377609253,0.9682067222893238,5256000,65700,0.025269407778978348,2.1079555090516804
1956,1.5182416439056396,0.9512194320559502,5264000,65800,0.03434564173221588,3.4724088236689568
1956,1.4764182567596436,0.9757783003151417,5272000,65900,0.033183738589286804,2.4558388436213137
1956,1.5653024911880493,0.8569697290658951,5280000,66000,0.217430979013443,2.0545638035051526
1956,1.4866019487380981,0.9824368115514517,5288000,66100,0.020724933594465256,3.3070539021864533
1956,1.5766499042510986,0.9595256559550762,5296000,66200,0.04897862672805786,1.8138801823370159
1956,1.5503677129745483,0.9425186216831207,5304000,66300,0.06447052210569382,3.194199779443443
1956,1.5641645193099976,0.9718316234648228,5312000,66400,0.03741539269685745,2.950843294709921
1956,1.4934591054916382,0.9792981874197721,5320000,66500,0.03865924850106239,2.986219677887857
1956,1.5922805070877075,0.9331427067518234,5328000,66600,0.11923368275165558,2.0712949717068114
1956,1.5963753461837769,0.9800574835389853,5336000,66700,0.020377904176712036,2.5967370582045985
1957,1.4915109872817993,0.976615684106946,5344000,66800,0.02709301747381687,2.26445183865726
1957,1.4969217777252197,0.9408089034259319,5352000,66900,0.09056108444929123,2.822967319189047
1957,1.507234811782837,0.96733707934618,5360000,67000,0.03897013142704964,3.1699316166341305
1957,1.6146306991577148,0.9666560925543308,5368000,67100,0.05175461247563362,1.8372555436850235
1957,1.516753911972046,0.9677175730466843,5376000,67200,0.033207006752491,3.069776804931462
1957,1.556618332862854,0.9745952822268009,5384000,67300,0.03839149326086044,2.064389036316425
1957,1.4940884113311768,0.8766907900571823,5392000,67400,0.1369245946407318,2.77793217562139
1957,1.498753547668457,0.987761290743947,5400000,67500,0.018313463777303696,2.5367279469035564
1957,1.478053092956543,0.964390866458416,5408000,67600,0.05875878781080246,2.403900545090437
1957,1.5162972211837769,0.9749334249645472,5416000,67700,0.03690016269683838,3.599220901541412
1957,1.606845498085022,0.9615401327610016,5424000,67800,0.05189007520675659,3.113673911988735
1957,1.5784342288970947,0.978516848757863,5432000,67900,0.03627640753984451,3.0411308884155006
1958,1.5948947668075562,0.9650799445807934,5440000,68000,0.04264320433139801,1.8053223687689752
1958,1.4598801136016846,0.9917347151786089,5448000,68100,0.01640453189611435,2.7223957951180635
1958,1.5306589603424072,0.9496786184608936,5456000,68200,0.08557027578353882,2.3030165654839947
1958,1.490049958229065,0.9528476521372795,5464000,68300,0.06520155072212219,2.5679736457765103
1958,1.425716757774353,0.9585161805152893,5472000,68400,0.050449661910533905,3.330554137006402
1958,1.4168384075164795,0.9914762135595083,5480000,68500,0.0190096665173769,2.471414495038334
1958,1.559894323348999,0.9835585691034794,5488000,68600,0.023053336888551712,2.699706412293017
1958,1.5747649669647217,0.9717241432517767,5496000,68700,0.03394997492432594,2.7513738863170145
1958,1.4322340488433838,0.9678333662450314,5504000,68800,0.043200358748435974,3.2449998378753664
1958,1.5456148386001587,0.974354462698102,5512000,68900,0.033911582082509995,2.8254789665341375
1958,1.5971012115478516,0.9534890502691269,5520000,69000,0.06994591653347015,2.497761056013405
1958,1.505422592163086,0.9674239605665207,5528000,69100,0.04804958030581474,3.401516034454107
1958,1.5255424976348877,0.9894611146301031,5536000,69200,0.013738257810473442,2.593522343994118
1958,1.537251591682434,0.9508468173444271,5544000,69300,0.09767712652683258,2.933283112733625
1958,1.579521656036377,0.9344117417931557,5552000,69400,0.04370804503560066,2.288564281910658
1959,1.4726346731185913,0.9784255810081959,5560000,69500,0.036189183592796326,2.928425689321011
1959,1.5468690395355225,0.9885188275948167,5568000,69600,0.009632389061152935,2.423953825980425
1959,1.585579514503479,0.9843753008171916,5576000,69700,0.02326640859246254,2.277246037032455
1959,1.5709224939346313,0.9709929842501879,5584000,69800,0.04232950136065483,2.7922090580686927
1959,1.4914915561676025,0.9712638594210148,5592000,69900,0.0516233965754509,2.932204515906051
1959,1.4792745113372803,0.9763867761939764,5600000,70000,0.04345490410923958,2.6405071990564464
1959,1.6057956218719482,0.9336697310209274,5608000,70100,0.06636883318424225,2.6588178783655168
1959,1.4996201992034912,0.9552207216620445,5616000,70200,0.06027849763631821,3.307245410233736
1959,1.4635889530181885,0.9845710610970855,5624000,70300,0.03635676950216293,3.0396981481462717
1959,1.487419843673706,0.9773042891174555,5632000,70400,0.03194127976894379,2.913371280953288
1960,1.6211299896240234,0.9906778410077095,5640000,70500,0.015265258960425854,2.2557479317183606
1960,1.4708889722824097,0.9456071108579636,5648000,70600,0.04668799042701721,2.758795124292374
1960,1.5020253658294678,0.9862727206200361,5656000,70700,0.03185289353132248,3.1695726769044996
1960,1.4801721572875977,0.9218574613332748,5664000,70800,0.10449826717376709,3.4858144177123904
