fps,avg reward,nupdates,explained_variance,learning rate,epsilonValue,value_loss,total_timesteps,policy_entropy
1788,1.8273071211762726,45700,0.9899972826242447,0.001,0.0007272674363255627,0.01907516084611416,3656000,1.595101237297058
1789,2.6503208693116904,45800,0.988292689435184,0.001,0.0007272674363255627,0.04349604249000549,3664000,1.5480457544326782
1789,3.0879459772258997,45900,0.989756353199482,0.001,0.0007272674363255627,0.02992950938642025,3672000,1.4436992406845093
1789,2.984487024322152,46000,0.9797291923314333,0.001,0.0007272674363255627,0.059578560292720795,3680000,1.4823541641235352
1789,2.2933491822332144,46100,0.9835282992571592,0.001,0.0007272674363255627,0.04091709107160568,3688000,1.4761651754379272
1789,2.88055160343647,46200,0.9928400861099362,0.001,0.0007272674363255627,0.02025233395397663,3696000,1.4518959522247314
1790,2.0491139421705156,46300,0.9906512033194304,0.001,0.0007272674363255627,0.02269185706973076,3704000,1.5761635303497314
1790,2.501048486493528,46400,0.9967403162736446,0.001,0.0007272674363255627,0.007973487488925457,3712000,1.3278231620788574
1790,2.3096372443716975,46500,0.9923974014818668,0.001,0.0007272674363255627,0.015989679843187332,3720000,1.6078758239746094
1790,2.830804433301091,46600,0.9944115742109716,0.001,0.0007272674363255627,0.0195652823895216,3728000,1.5105888843536377
1791,3.3512899301946164,46700,0.9933745069429278,0.001,0.0007272674363255627,0.025837872177362442,3736000,1.4384695291519165
1791,2.0551213402301074,46800,0.9799222331494093,0.001,0.0007272674363255627,0.03404933959245682,3744000,1.495513916015625
1791,1.5783149547874928,46900,0.9888254906982183,0.001,0.0007272674363255627,0.01512850821018219,3752000,1.6505388021469116
1791,3.0126855563372374,47000,0.9870031587779522,0.001,0.0007272674363255627,0.042971715331077576,3760000,1.5459167957305908
1791,1.9405832318589091,47100,0.9919937811791897,0.001,0.0007272674363255627,0.02170485630631447,3768000,1.5452858209609985
1791,6.69259137660265,47200,0.9936450645327568,0.001,0.0007272674363255627,0.3992072641849518,3776000,1.4095942974090576
1792,4.52790055423975,47300,0.9841612242162228,0.001,0.0007272674363255627,0.6147329211235046,3784000,1.3661410808563232
1792,5.201026809215546,47400,0.9670113734900951,0.001,0.0007272674363255627,2.662778377532959,3792000,1.5280992984771729
1792,1.9599196324124932,47500,0.9701080955564976,0.001,0.0007272674363255627,0.03255627676844597,3800000,1.5687384605407715
1792,2.0073454085737468,47600,0.9562918730080128,0.001,0.0007272674363255627,0.09134968370199203,3808000,1.5188363790512085
1793,3.169983448460698,47700,0.9862476158887148,0.001,0.0007272674363255627,0.050807058811187744,3816000,1.3949874639511108
1793,2.717445685714483,47800,0.9799333550035954,0.001,0.0007272674363255627,0.060875821858644485,3824000,1.4913995265960693
1793,4.306618211418391,47900,0.9885140573605895,0.001,0.0007272674363255627,0.4817621111869812,3832000,1.43532395362854
1793,2.124576599895954,48000,0.9831790272146463,0.001,0.0007272674363255627,0.03819253295660019,3840000,1.5742712020874023
1794,2.359736064821482,48100,0.9861635379493237,0.001,0.0007272674363255627,0.027182593941688538,3848000,1.5988889932632446
1794,5.395125855505467,48200,0.9963749230373651,0.001,0.0007272674363255627,0.11945965141057968,3856000,1.4657431840896606
1794,2.1435980830341577,48300,0.9890307048335671,0.001,0.0007272674363255627,0.023953035473823547,3864000,1.5803462266921997
1794,2.9502095468342304,48400,0.9829041697084904,0.001,0.0007272674363255627,0.05333049222826958,3872000,1.4735870361328125
1794,6.679533517546952,48500,0.9986424366943538,0.001,0.0007272674363255627,0.1431792676448822,3880000,1.3195850849151611
1795,5.097616751492024,48600,0.9961429694667459,0.001,0.0007272674363255627,0.20649024844169617,3888000,1.4728748798370361
1795,2.071476280502975,48700,0.9835596084594727,0.001,0.0007272674363255627,0.03236820176243782,3896000,1.5631773471832275
1795,3.08881259188056,48800,0.9952873797155917,0.001,0.0007272674363255627,0.022243553772568703,3904000,1.449123740196228
1795,2.5371135829016565,48900,0.9878967702388763,0.001,0.0007272674363255627,0.04253503680229187,3912000,1.5679738521575928
1795,2.15510139670223,49000,0.9914672151207924,0.001,0.0007272674363255627,0.014550307765603065,3920000,1.588578701019287
1796,3.7281183380633593,49100,0.9643019661307335,0.001,0.0007272674363255627,0.1136849895119667,3928000,1.4809255599975586
1796,3.0040527222678066,49200,0.9954025587067008,0.001,0.0007272674363255627,0.017777524888515472,3936000,1.5971342325210571
1796,2.3867797713726757,49300,0.9909563502296805,0.001,0.0007272674363255627,0.032779015600681305,3944000,1.4935176372528076
1796,1.8558979846537114,49400,-9.198089599609375,0.001,0.0007272674363255627,15.85767650604248,3952000,1.5008772611618042
1796,1.793541407212615,49500,0.9925683015026152,0.001,0.0007272674363255627,0.01871754415333271,3960000,1.535798192024231
1796,2.5068025840446353,49600,0.7220544517040253,0.001,0.0007272674363255627,0.599609375,3968000,1.4550718069076538
1797,5.393280810490251,49700,0.9891470763832331,0.001,0.0007272674363255627,0.43733152747154236,3976000,1.3833274841308594
1797,5.066620263643562,49800,0.9959467831067741,0.001,0.0007272674363255627,0.3167171776294708,3984000,1.3138313293457031
1797,2.0396459382027388,49900,0.9486398324370384,0.001,0.0007272674363255627,0.07076336443424225,3992000,1.50276517868042
1798,3.1121816078200935,50000,0.9881427641957998,0.001,0.0007272674363255627,0.034797221422195435,4000000,1.4654334783554077
1798,2.4711812950670717,50100,0.9865440679714084,0.001,0.0007272674363255627,0.029890144243836403,4008000,1.3794903755187988
1798,3.0422621516510846,50200,0.9939981382340193,0.001,0.0007272674363255627,0.029401913285255432,4016000,1.48549485206604
1798,2.5427287354134025,50300,0.9901104290038347,0.001,0.0007272674363255627,0.03544263169169426,4024000,1.5603325366973877
1799,4.052366144768894,50400,0.9984485763125122,0.001,0.0007272674363255627,0.043014045804739,4032000,1.5089904069900513
1799,1.1047743984905538,50500,0.9859186904504895,0.001,0.0007272674363255627,0.017982451245188713,4040000,1.6327886581420898
1799,1.7763021163642407,50600,0.6537081897258759,0.001,0.0007272674363255627,0.30869871377944946,4048000,1.5366636514663696
1799,2.911768515780568,50700,0.9890066105872393,0.001,0.0007272674363255627,0.018555007874965668,4056000,1.4903961420059204
1799,2.808949153497815,50800,0.9956545368768275,0.001,0.0007272674363255627,0.014279362745583057,4064000,1.5281801223754883
1800,2.9193718913942575,50900,0.9956774031743407,0.001,0.0007272674363255627,0.015860656276345253,4072000,1.5382202863693237
1800,4.113731800019741,51000,0.9928117622621357,0.001,0.0007272674363255627,0.1666276603937149,4080000,1.4476346969604492
1800,2.073771948926151,51100,0.9960081353783607,0.001,0.0007272674363255627,0.01360844261944294,4088000,1.484112024307251
1800,3.0903692074120044,51200,0.9915683688595891,0.001,0.0007272674363255627,0.02035258710384369,4096000,1.5969047546386719
1800,3.179682042822242,51300,0.99050207529217,0.001,0.0007272674363255627,0.02992400899529457,4104000,1.5715672969818115
1801,1.9920918377116323,51400,0.9924404611811042,0.001,0.0007272674363255627,0.012852844782173634,4112000,1.5399653911590576
1801,4.414925844967366,51500,0.7688497304916382,0.001,0.0007272674363255627,4.632138729095459,4120000,1.3919700384140015
1801,4.1606206625699995,51600,0.993226648773998,0.001,0.0007272674363255627,0.2223505675792694,4128000,1.4400120973587036
1801,3.9666298657655714,51700,0.9910013256594539,0.001,0.0007272674363255627,0.03814069554209709,4136000,1.4736366271972656
1801,4.155863301455975,51800,0.7585700750350952,0.001,0.0007272674363255627,4.408245086669922,4144000,1.4741379022598267
1802,1.3230805905535816,51900,0.8616226762533188,0.001,0.0007272674363255627,0.1427435427904129,4152000,1.4094222784042358
1802,5.115568068064749,52000,0.9952980866655707,0.001,0.0007272674363255627,0.15007656812667847,4160000,1.2377324104309082
1802,1.984480344876647,52100,0.9852148592472076,0.001,0.0007272674363255627,0.03400534391403198,4168000,1.4465023279190063
1802,5.873460920900106,52200,0.9952793815173209,0.001,0.0007272674363255627,0.16663578152656555,4176000,1.244218349456787
1802,1.8913298640400171,52300,0.9789230562746525,0.001,0.0007272674363255627,0.03467506915330887,4184000,1.370734453201294
1803,1.6087138083763421,52400,0.9683493562042713,0.001,0.0007272674363255627,0.025431105867028236,4192000,1.4737098217010498
1803,2.40657356036827,52500,0.997253421228379,0.001,0.0007272674363255627,0.008651236072182655,4200000,1.5004206895828247
1803,4.2617836251854895,52600,0.9970714463852346,0.001,0.0007272674363255627,0.10627810657024384,4208000,1.4222939014434814
1803,3.454577375203371,52700,-14.49059009552002,0.001,0.0007272674363255627,24.608154296875,4216000,1.324349284172058
1804,5.096430433541537,52800,0.9712199978530407,0.001,0.0007272674363255627,0.9018523097038269,4224000,1.3281655311584473
1804,4.160646697878837,52900,0.9877222627401352,0.001,0.0007272674363255627,0.05878051370382309,4232000,1.3672723770141602
1804,4.116634551435709,53000,0.9883345067501068,0.001,0.0007272674363255627,0.054414570331573486,4240000,1.3699766397476196
1804,3.264217636920512,53100,0.9793781116604805,0.001,0.0007272674363255627,0.05852130055427551,4248000,1.4659020900726318
1805,2.7241819761693478,53200,0.9948438457213342,0.001,0.0007272674363255627,0.024925369769334793,4256000,1.4810365438461304
1805,2.5866785667836667,53300,0.9706714358180761,0.001,0.0007272674363255627,0.06780505925416946,4264000,1.5324547290802002
1805,2.19965659561567,53400,0.9955819454044104,0.001,0.0007272674363255627,0.013729901984333992,4272000,1.5835281610488892
1805,2.1851177744567396,53500,0.9672136716544628,0.001,0.0007272674363255627,0.06934718042612076,4280000,1.4589256048202515
1805,1.19235927869413,53600,0.9911743039265275,0.001,0.0007272674363255627,0.01371998805552721,4288000,1.6427876949310303
1805,1.5995996648445725,53700,0.9906065678223968,0.001,0.0007272674363255627,0.012945078313350677,4296000,1.6083770990371704
1805,3.3417769223451614,53800,-1.6686205863952637,0.001,0.0007272674363255627,9.858030319213867,4304000,1.4209368228912354
1805,2.3918492387980224,53900,0.9757218174636364,0.001,0.0007272674363255627,0.039195239543914795,4312000,1.1261930465698242
1805,1.8159579872444738,54000,0.9952472094446421,0.001,0.0007272674363255627,0.012670023366808891,4320000,1.5282251834869385
1805,6.042815655469894,54100,0.9712205249816179,0.001,0.0007272674363255627,0.7859450578689575,4328000,1.3546407222747803
1806,2.613993127644062,54200,0.994635809212923,0.001,0.0007272674363255627,0.01518587488681078,4336000,1.4070192575454712
1806,2.4544270128011703,54300,0.9639457203447819,0.001,0.0007272674363255627,0.026485290378332138,4344000,1.5556442737579346
1806,2.3807635072618725,54400,0.9832484256476164,0.001,0.0007272674363255627,0.04845695570111275,4352000,1.432120680809021
1806,2.935077683068812,54500,0.9949609856121242,0.001,0.0007272674363255627,0.013554515317082405,4360000,1.6091969013214111
1807,4.575808402895928,54600,0.986062222160399,0.001,0.0007272674363255627,0.1510169804096222,4368000,1.4783748388290405
