nupdates,total_timesteps,fps,policy_entropy,explained_variance,value_loss,epsilonValue,avg reward
49000,3920000,1889,1.7118797302246094,0.9645278789103031,0.01957966946065426,0.0007272674597696427,1.6681928805075585
49100,3928000,1889,1.7252435684204102,0.9349206164479256,0.0281020849943161,0.0007272674597696427,1.159737072326243
49200,3936000,1890,1.7546722888946533,0.9919070340692997,0.004297622945159674,0.0007272674597696427,1.733448027074337
49300,3944000,1890,1.7483532428741455,0.8877284452319145,0.04653027281165123,0.0007272674597696427,0.7490045174956321
49400,3952000,1890,1.6562236547470093,0.9533956199884415,0.029680371284484863,0.0007272674597696427,1.4354859209852293
49500,3960000,1889,1.7405755519866943,0.9744652770459652,0.015234217047691345,0.0007272674597696427,1.8397533990442754
49600,3968000,1889,1.7223985195159912,0.9163237363100052,0.038040995597839355,0.0007272674597696427,1.2525398793630302
49700,3976000,1889,1.6838935613632202,0.9758737850934267,0.011790638789534569,0.0007272674597696427,0.9753936458437238
49800,3984000,1889,1.75273859500885,0.9783697091042995,0.014302188530564308,0.0007272674597696427,0.9925649141892791
49900,3992000,1889,1.7317335605621338,0.9719686955213547,0.007811482064425945,0.0007272674597696427,1.2429869141429664
50000,4000000,1889,1.775939702987671,0.8796025291085243,0.035532284528017044,0.0007272674597696427,0.7938301839400083
50100,4008000,1888,1.7467777729034424,0.9654255695641041,0.011615922674536705,0.0007272674597696427,1.1687930047512054
50200,4016000,1888,1.7261335849761963,0.948642123490572,0.011995065025985241,0.0007272674597696427,0.9443309430032969
50300,4024000,1888,1.6953108310699463,0.9212298765778542,0.055015385150909424,0.0007272674597696427,1.7459209237247706
50400,4032000,1888,1.7258999347686768,0.9468048140406609,0.026092354208230972,0.0007272674597696427,1.2142983416095376
50500,4040000,1889,1.7202661037445068,0.9772840291261673,0.02149716392159462,0.0007272674597696427,1.682069227611646
50600,4048000,1888,1.7562106847763062,0.7759698182344437,0.0580606684088707,0.0007272674597696427,1.706694400915876
50700,4056000,1888,1.7505260705947876,0.9587259069085121,0.013439510948956013,0.0007272674597696427,1.3637091847136618
50800,4064000,1888,1.7400786876678467,0.8924046531319618,0.033380378037691116,0.0007272674597696427,1.3145290238782763
50900,4072000,1888,1.7499637603759766,0.9191931411623955,0.02951357327401638,0.0007272674597696427,1.0893062163726426
51000,4080000,1888,1.731458306312561,0.9603671357035637,0.012993820011615753,0.0007272674597696427,1.723582898452878
51100,4088000,1888,1.7201554775238037,0.9235910475254059,0.030370747670531273,0.0007272674597696427,1.3043231120565906
51200,4096000,1888,1.739198088645935,0.9055371657013893,0.032004810869693756,0.0007272674597696427,1.4154015187174083
51300,4104000,1888,1.7300809621810913,0.8569189459085464,0.04379544034600258,0.0007272674597696427,1.1532154070213436
51400,4112000,1888,1.7349936962127686,0.8538843393325806,0.04760092496871948,0.0007272674597696427,1.362487404793501
51500,4120000,1888,1.7715561389923096,0.9009352698922157,0.03717099130153656,0.0007272674597696427,1.025551766064018
51600,4128000,1888,1.7467734813690186,0.9496178478002548,0.013456675224006176,0.0007272674597696427,1.0533031337778085
51700,4136000,1888,1.7213106155395508,0.9626021981239319,0.041002821177244186,0.0007272674597696427,1.4895703797228634
51800,4144000,1888,1.7468887567520142,0.9381373524665833,0.030182715505361557,0.0007272674597696427,1.3140714041888715
51900,4152000,1887,1.7398936748504639,0.9543903656303883,0.024177901446819305,0.0007272674597696427,1.2295443363487721
52000,4160000,1887,1.7478103637695312,0.9058439806103706,0.03512049466371536,0.0007272674597696427,1.2129049955634401
52100,4168000,1887,1.7406831979751587,0.8621410429477692,0.05933169275522232,0.0007272674597696427,1.0647473651915789
52200,4176000,1887,1.7309656143188477,0.949780311435461,0.03420489653944969,0.0007272674597696427,2.059660679847002
52300,4184000,1887,1.7511180639266968,0.9206691756844521,0.033543337136507034,0.0007272674597696427,0.9992861083243042
52400,4192000,1887,1.7181224822998047,0.9772869627922773,0.019031308591365814,0.0007272674597696427,1.6797705562785268
52500,4200000,1887,1.675592064857483,0.9801395460963249,0.011548655107617378,0.0007272674597696427,1.460198780708015
52600,4208000,1887,1.7525968551635742,0.8194367587566376,0.055746905505657196,0.0007272674597696427,1.0808193237986417
52700,4216000,1887,1.7541115283966064,0.9330759048461914,0.0256966445595026,0.0007272674597696427,0.9702879599761218
52800,4224000,1887,1.7236645221710205,0.9288249909877777,0.04528067260980606,0.0007272674597696427,1.6968795269727708
52900,4232000,1887,1.7468054294586182,0.9561208114027977,0.017876235768198967,0.0007272674597696427,1.4597076609730721
53000,4240000,1887,1.6828457117080688,0.977173587307334,0.01682397723197937,0.0007272674597696427,1.4232704997295513
53100,4248000,1887,1.7543827295303345,0.9333259239792824,0.060108982026576996,0.0007272674597696427,1.3484833972528576
53200,4256000,1887,1.7363485097885132,0.8480283915996552,0.08355528861284256,0.0007272674597696427,1.8356261376291514
53300,4264000,1886,1.7542469501495361,0.9152311235666275,0.017025958746671677,0.0007272674597696427,0.9912499364465475
53400,4272000,1886,1.7398637533187866,0.7484960556030273,0.03633910045027733,0.0007272674597696427,0.9834116276353597
53500,4280000,1886,1.7200934886932373,0.9852328980341554,0.012741321697831154,0.0007272674597696427,1.6646380297839642
53600,4288000,1886,1.7469314336776733,0.9648836255073547,0.015739453956484795,0.0007272674597696427,1.2524533823132515
53700,4296000,1887,1.7605708837509155,0.9213516414165497,0.036569442600011826,0.0007272674597696427,1.3209456715267152
53800,4304000,1886,1.751551866531372,0.9580666348338127,0.017827611416578293,0.0007272674597696427,1.4097317506559193
53900,4312000,1886,1.7573314905166626,0.9357104599475861,0.012394474819302559,0.0007272674597696427,0.7877701485995203
54000,4320000,1886,1.6855223178863525,0.9252149239182472,0.0325317308306694,0.0007272674597696427,2.154526573047042
54100,4328000,1886,1.7186120748519897,0.9591354243457317,0.023275937885046005,0.0007272674597696427,1.367825628630817
54200,4336000,1886,1.7486000061035156,0.8822815492749214,0.05511115863919258,0.0007272674597696427,1.3988813446834683
54300,4344000,1886,1.7282688617706299,0.9511206410825253,0.018989894539117813,0.0007272674597696427,1.697786734253168
54400,4352000,1886,1.7560958862304688,0.9684709571301937,0.012619279325008392,0.0007272674597696427,1.3925149857997894
54500,4360000,1886,1.7241137027740479,0.9637821577489376,0.028469625860452652,0.0007272674597696427,1.7447484120726586
54600,4368000,1886,1.738847017288208,0.954758282750845,0.019447118043899536,0.0007272674597696427,1.316005064221099
54700,4376000,1886,1.7416082620620728,0.9757084213197231,0.020247329026460648,0.0007272674597696427,1.674723183736205
54800,4384000,1886,1.7574542760849,0.9248067140579224,0.02471102401614189,0.0007272674597696427,1.3501532872207462
54900,4392000,1886,1.7102692127227783,0.9818621817976236,0.020850863307714462,0.0007272674597696427,1.9650814832188188
55000,4400000,1887,1.7317402362823486,0.926967479288578,0.029428154230117798,0.0007272674597696427,1.2749265272170305
55100,4408000,1887,1.708211898803711,0.950047992169857,0.03131306171417236,0.0007272674597696427,1.8818507231771946
55200,4416000,1887,1.6921939849853516,0.9840225484222174,0.014348393306136131,0.0007272674597696427,2.0348031533882023
55300,4424000,1887,1.7128187417984009,0.9905955186113715,0.004883476998656988,0.0007272674597696427,0.8362307008355856
55400,4432000,1887,1.6975924968719482,0.9442614130675793,0.05016719549894333,0.0007272674597696427,1.900300842244178
55500,4440000,1887,1.6600404977798462,0.9536193013191223,0.029607554897665977,0.0007272674597696427,1.7629309044685215
55600,4448000,1887,1.7287847995758057,0.9629786722362041,0.01359926164150238,0.0007272674597696427,1.241780928429216
55700,4456000,1887,1.710671067237854,0.964679840952158,0.010095697827637196,0.0007272674597696427,1.1173422458581626
55800,4464000,1888,1.689918875694275,0.9935855460353196,0.005492345429956913,0.0007272674597696427,1.4003321679774672
55900,4472000,1888,1.6977360248565674,0.971645925194025,0.03015306033194065,0.0007272674597696427,2.000660391151905
56000,4480000,1888,1.698791742324829,0.8012669533491135,0.12434113025665283,0.0007272674597696427,1.6367004541680217
56100,4488000,1888,1.681065320968628,0.9455795660614967,0.0369594544172287,0.0007272674597696427,1.8666076836176217
56200,4496000,1888,1.704568862915039,0.979946531355381,0.010893844068050385,0.0007272674597696427,1.3718952162191271
56300,4504000,1888,1.7272144556045532,0.9858823996037245,0.013787400908768177,0.0007272674597696427,1.9725974433124065
56400,4512000,1888,1.6815048456192017,0.9549979269504547,0.021009141579270363,0.0007272674597696427,1.9236188817769289
56500,4520000,1888,1.7173715829849243,0.9296306222677231,0.03272343799471855,0.0007272674597696427,1.1338761034421623
56600,4528000,1888,1.6995506286621094,0.9455170594155788,0.05561327189207077,0.0007272674597696427,1.4608639620244503
56700,4536000,1888,1.7010791301727295,0.9719969891011715,0.01348454225808382,0.0007272674597696427,1.0145091153215617
56800,4544000,1888,1.6955667734146118,0.9728694129735231,0.013266968540847301,0.0007272674597696427,1.0855633296072482
56900,4552000,1888,1.7054773569107056,0.9220002666115761,0.03506356105208397,0.0007272674597696427,1.4729479014873506
57000,4560000,1888,1.62179696559906,0.9454621747136116,0.05934916064143181,0.0007272674597696427,1.673693357873708
57100,4568000,1888,1.690049409866333,0.9301073774695396,0.05187452957034111,0.0007272674597696427,2.2239357490092515
57200,4576000,1889,1.6562544107437134,0.9106299430131912,0.04069041460752487,0.0007272674597696427,1.62019347907044
57300,4584000,1889,1.6941883563995361,0.9423347488045692,0.02722926065325737,0.0007272674597696427,1.8457575047272257
57400,4592000,1889,1.6784467697143555,0.9665866680443287,0.02483385056257248,0.0007272674597696427,1.6921338635031133
57500,4600000,1889,1.6728532314300537,0.9741225447505713,0.009826618246734142,0.0007272674597696427,2.2258893981575967
57600,4608000,1889,1.6873481273651123,0.9632081016898155,0.03848358988761902,0.0007272674597696427,1.8515179428737611
57700,4616000,1890,1.657876968383789,0.8988897725939751,0.09109288454055786,0.0007272674597696427,2.135606836900115
57800,4624000,1890,1.7260026931762695,0.9400118105113506,0.03820129483938217,0.0007272674597696427,1.6709191996604205
57900,4632000,1890,1.7069171667099,0.9166810289025307,0.02812541462481022,0.0007272674597696427,1.9869094215333463
58000,4640000,1890,1.7026417255401611,0.8232843577861786,0.0423828661441803,0.0007272674597696427,1.7061291795223952
58100,4648000,1890,1.6665160655975342,0.9830654412508011,0.009371568448841572,0.0007272674597696427,1.7775665933266283
58200,4656000,1890,1.671258568763733,0.9919778537005186,0.003490536008030176,0.0007272674597696427,1.1453846192918717
58300,4664000,1890,1.727613091468811,0.8843616843223572,0.060048967599868774,0.0007272674597696427,1.50904006306082
58400,4672000,1890,1.6595643758773804,0.9528129659593105,0.0481768399477005,0.0007272674597696427,2.7307666001841424
58500,4680000,1890,1.6928255558013916,0.9379598572850227,0.03793943673372269,0.0007272674597696427,1.728599941288121
58600,4688000,1890,1.6913621425628662,0.9680976867675781,0.015091685578227043,0.0007272674597696427,1.6572573771118186
58700,4696000,1890,1.6694362163543701,0.9646042510867119,0.01378534734249115,0.0007272674597696427,1.51425756290555
58800,4704000,1890,1.6968424320220947,0.9616622813045979,0.028347525745630264,0.0007272674597696427,1.6429294139146804
58900,4712000,1890,1.7320449352264404,0.9323072209954262,0.040336281061172485,0.0007272674597696427,1.7051511858124286
59000,4720000,1890,1.7277202606201172,0.9492637366056442,0.01593964733183384,0.0007272674597696427,1.0474155799485743
59100,4728000,1890,1.7036113739013672,0.9313574507832527,0.01115522999316454,0.0007272674597696427,1.327887587994337
59200,4736000,1890,1.6526161432266235,0.9805224500596523,0.024996567517518997,0.0007272674597696427,2.560262168571353
59300,4744000,1891,1.7044284343719482,0.956525880843401,0.028220301494002342,0.0007272674597696427,1.352209501573816
59400,4752000,1891,1.700927734375,0.9859629673883319,0.00802468042820692,0.0007272674597696427,1.4393096416257323
59500,4760000,1891,1.6940845251083374,0.9499228298664093,0.030148405581712723,0.0007272674597696427,1.9642744697630405
59600,4768000,1891,1.690155029296875,0.9688183199614286,0.02240869589149952,0.0007272674597696427,1.685850672982633
59700,4776000,1891,1.6937532424926758,0.961897611618042,0.019711075350642204,0.0007272674597696427,1.6230656092986464
59800,4784000,1892,1.6915838718414307,0.8856297433376312,0.04872163012623787,0.0007272674597696427,1.9234002966433763
59900,4792000,1892,1.6959006786346436,0.9384981766343117,0.029065724462270737,0.0007272674597696427,1.5513156527187675
60000,4800000,1892,1.7186943292617798,0.985395448282361,0.004718109034001827,0.0007272674597696427,1.37807701039128
60100,4808000,1892,1.7142053842544556,0.9759080708026886,0.015558856539428234,0.0007272674597696427,1.3477128017693758
60200,4816000,1892,1.7192347049713135,0.9110083505511284,0.022149208933115005,0.0007272674597696427,1.2284881408093498
60300,4824000,1893,1.6582998037338257,0.9493567571043968,0.04421889781951904,0.0007272674597696427,1.5123877545818687
60400,4832000,1893,1.631079912185669,0.969139538705349,0.015209856443107128,0.0007272674597696427,1.8661822929978371
60500,4840000,1893,1.6867949962615967,0.9818416964262724,0.01954236812889576,0.0007272674597696427,1.83396846827236
60600,4848000,1893,1.6162725687026978,0.9444068633019924,0.031884320080280304,0.0007272674597696427,2.7035932950675488
60700,4856000,1893,1.7181432247161865,0.9729393534362316,0.022576864808797836,0.0007272674597696427,1.4604120929492637
60800,4864000,1893,1.695135474205017,0.8731436878442764,0.05288174748420715,0.0007272674597696427,1.5974244738928973
60900,4872000,1893,1.6456010341644287,0.9287729561328888,0.038224510848522186,0.0007272674597696427,1.5248245764523745
61000,4880000,1894,1.6454229354858398,0.9585250467061996,0.03048573061823845,0.0007272674597696427,2.0461350282654167
61100,4888000,1894,1.6670763492584229,0.9710045829415321,0.025721315294504166,0.0007272674597696427,2.4039888348430396
61200,4896000,1894,1.6394392251968384,0.8502819836139679,0.09565802663564682,0.0007272674597696427,2.2698735617101193
61300,4904000,1894,1.627777099609375,0.9482217915356159,0.04262801259756088,0.0007272674597696427,2.260052726045251
61400,4912000,1894,1.6101089715957642,0.9731784407049417,0.02151438221335411,0.0007272674597696427,1.5279653234407307
61500,4920000,1895,1.6729938983917236,0.9656022414565086,0.017893025651574135,0.0007272674597696427,1.9008868556469678
61600,4928000,1895,1.6684038639068604,0.9679915197193623,0.023965628817677498,0.0007272674597696427,1.7156714732031104
61700,4936000,1895,1.5853426456451416,0.9426070414483547,0.026541778817772865,0.0007272674597696427,2.101918787905015
61800,4944000,1895,1.634452223777771,0.946244839578867,0.03165701776742935,0.0007272674597696427,1.9785942258313298
61900,4952000,1895,1.6528043746948242,0.950330164283514,0.04671744257211685,0.0007272674597696427,1.9980267755687238
62000,4960000,1895,1.6762359142303467,0.9327457621693611,0.031246546655893326,0.0007272674597696427,2.1727485463023184
62100,4968000,1896,1.6571681499481201,0.9937008465640247,0.003849134547635913,0.0007272674597696427,2.111774585954845
62200,4976000,1896,1.6484607458114624,0.9490046761929989,0.03712782636284828,0.0007272674597696427,2.1484537463635207
62300,4984000,1896,1.6623436212539673,0.9855357268825173,0.012192939408123493,0.0007272674597696427,1.3894742629956454
62400,4992000,1896,1.7226743698120117,0.9567858204245567,0.025122130289673805,0.0007272674597696427,1.6776642945711502
62500,5000000,1896,1.694761872291565,0.9749088101089001,0.019781360402703285,0.0007272674597696427,1.8289112211903558
62600,5008000,1896,1.703921914100647,0.9090773537755013,0.05605630204081535,0.0007272674597696427,1.640763638727367
62700,5016000,1897,1.6812412738800049,0.9830716755241156,0.010565821081399918,0.0007272674597696427,2.072546287998557
62800,5024000,1897,1.7022355794906616,0.8710868656635284,0.06794825196266174,0.0007272674597696427,1.9480410432443023
62900,5032000,1897,1.6271915435791016,0.9848772119730711,0.014477389864623547,0.0007272674597696427,2.273500163946301
63000,5040000,1897,1.5985740423202515,0.9596592970192432,0.046868037432432175,0.0007272674597696427,3.1440593539504333
63100,5048000,1897,1.6627776622772217,0.9423267990350723,0.01853274181485176,0.0007272674597696427,1.9624260395765305
63200,5056000,1897,1.6009143590927124,0.9590019844472408,0.016687124967575073,0.0007272674597696427,2.1058289639651777
63300,5064000,1897,1.6517200469970703,0.9827937018126249,0.013933941721916199,0.0007272674597696427,2.410125186294317
63400,5072000,1897,1.7013705968856812,0.9755594003945589,0.019285906106233597,0.0007272674597696427,2.0686531722545625
63500,5080000,1898,1.6644792556762695,0.8391093313694,0.09147755056619644,0.0007272674597696427,2.172741670906544
63600,5088000,1897,1.6854959726333618,0.9822109863162041,0.012534478679299355,0.0007272674597696427,1.5726470384048299
63700,5096000,1898,1.6425025463104248,0.9517043270170689,0.04432696849107742,0.0007272674597696427,2.021430283412337
63800,5104000,1898,1.6135075092315674,0.9569806717336178,0.023294012993574142,0.0007272674597696427,2.06259922683239
63900,5112000,1898,1.6521384716033936,0.9515164457261562,0.03324944153428078,0.0007272674597696427,1.9667785053839908
64000,5120000,1898,1.6725438833236694,0.9172065034508705,0.045272719115018845,0.0007272674597696427,2.3056879211217165
64100,5128000,1898,1.6356289386749268,0.927945114672184,0.053479112684726715,0.0007272674597696427,2.2492517556995155
64200,5136000,1898,1.6722484827041626,0.9247716069221497,0.0553811676800251,0.0007272674597696427,2.0719120942056177
64300,5144000,1898,1.7079797983169556,0.9338809326291084,0.023381758481264114,0.0007272674597696427,2.001934591680765
64400,5152000,1899,1.6937309503555298,0.9721799865365028,0.015081594698131084,0.0007272674597696427,1.379786045011133
64500,5160000,1899,1.6867929697036743,0.9691563863307238,0.021725347265601158,0.0007272674597696427,1.9077833376824855
64600,5168000,1899,1.640507459640503,0.9471655711531639,0.028758496046066284,0.0007272674597696427,2.113778815418482
64700,5176000,1899,1.6635048389434814,0.9366666302084923,0.03491457551717758,0.0007272674597696427,2.046416619978845
64800,5184000,1899,1.6651216745376587,0.9772156085819006,0.030504023656249046,0.0007272674597696427,1.7659612057032064
64900,5192000,1899,1.6122344732284546,0.9347898960113525,0.05039656162261963,0.0007272674597696427,2.46221635552356
65000,5200000,1899,1.6095657348632812,0.9018746614456177,0.055514268577098846,0.0007272674597696427,1.9722822170704604
65100,5208000,1899,1.6075737476348877,0.9700751565396786,0.024809105321764946,0.0007272674597696427,2.3400587894022467
65200,5216000,1899,1.5739390850067139,0.8757075518369675,0.0987158864736557,0.0007272674597696427,2.6442611886421217
65300,5224000,1900,1.6059726476669312,0.9359161034226418,0.058160971850156784,0.0007272674597696427,2.834636578708887
65400,5232000,1900,1.5904611349105835,0.9722898937761784,0.029339540749788284,0.0007272674597696427,2.2278572745621203
65500,5240000,1900,1.6790145635604858,0.9601174630224705,0.0180770643055439,0.0007272674597696427,1.1039817557204514
65600,5248000,1900,1.6874574422836304,0.983361391350627,0.01746404357254505,0.0007272674597696427,1.5616344694048165
65700,5256000,1900,1.708295464515686,0.9580155648291111,0.03263934701681137,0.0007272674597696427,1.9197783201932908
65800,5264000,1900,1.6548793315887451,0.9428484588861465,0.029658224433660507,0.0007272674597696427,1.965813215263188
65900,5272000,1901,1.6688861846923828,0.9459205977618694,0.03792382776737213,0.0007272674597696427,1.8610566642135382
66000,5280000,1901,1.6039882898330688,0.9039636552333832,0.09814594686031342,0.0007272674597696427,2.243123899772763
66100,5288000,1901,1.6763086318969727,0.9513050802052021,0.023469511419534683,0.0007272674597696427,1.689385904627852
66200,5296000,1901,1.650986909866333,0.9592958018183708,0.03786153346300125,0.0007272674597696427,1.4626867800951004
66300,5304000,1901,1.6268727779388428,0.9471381530165672,0.04169396311044693,0.0007272674597696427,2.0509264931082725
66400,5312000,1901,1.6422593593597412,0.9859941275790334,0.010251251049339771,0.0007272674597696427,1.513433837890625
66500,5320000,1901,1.6167738437652588,0.9831001777201891,0.009592169895768166,0.0007272674597696427,1.5298564199358224
66600,5328000,1902,1.658355474472046,0.8777150958776474,0.04793085530400276,0.0007272674597696427,2.1288540467619894
66700,5336000,1902,1.6509411334991455,0.9214985817670822,0.04730073735117912,0.0007272674597696427,2.232709439471364
66800,5344000,1902,1.6945956945419312,0.9550160616636276,0.02161007560789585,0.0007272674597696427,1.513356980960816
66900,5352000,1902,1.6445194482803345,0.9403094127774239,0.05302562564611435,0.0007272674597696427,2.200414626300335
67000,5360000,1902,1.5721709728240967,0.880382739007473,0.09826995432376862,0.0007272674597696427,2.6465040812268854
67100,5368000,1902,1.666780710220337,0.9138946756720543,0.02552589774131775,0.0007272674597696427,1.3737265184521674
67200,5376000,1903,1.5818678140640259,0.9592433720827103,0.03034224733710289,0.0007272674597696427,1.9799322116188705
67300,5384000,1903,1.5462167263031006,0.8909748792648315,0.0703406110405922,0.0007272674597696427,2.7399582251906396
67400,5392000,1903,1.5913734436035156,0.9307560101151466,0.0470658503472805,0.0007272674597696427,2.037367130070925
67500,5400000,1903,1.6378211975097656,0.9397079795598984,0.0743848979473114,0.0007272674597696427,2.132437899988145
67600,5408000,1903,1.5767688751220703,0.8990131691098213,0.03974365070462227,0.0007272674597696427,2.471146875619888
67700,5416000,1903,1.5214736461639404,0.888641007244587,0.04527349770069122,0.0007272674597696427,2.725432252883911
67800,5424000,1904,1.5717415809631348,0.8938968703150749,0.04548240080475807,0.0007272674597696427,2.3254717283882202
67900,5432000,1904,1.6057484149932861,0.9683564826846123,0.023319996893405914,0.0007272674597696427,2.3531231549568474
68000,5440000,1904,1.5765349864959717,0.971108116209507,0.023002635687589645,0.0007272674597696427,1.8790698464028537
68100,5448000,1904,1.49137282371521,0.8983662351965904,0.04057519510388374,0.0007272674597696427,1.8204787410795689
68200,5456000,1904,1.6101725101470947,0.92864590883255,0.025827297940850258,0.0007272674597696427,2.1486669721081855
68300,5464000,1904,1.5309361219406128,0.8261482566595078,0.09756121784448624,0.0007272674597696427,1.9457715112715959
68400,5472000,1904,1.6037992238998413,0.9790049754083157,0.008028652518987656,0.0007272674597696427,2.05234434530139
68500,5480000,1905,1.5559338331222534,0.8946365416049957,0.05673377960920334,0.0007272674597696427,2.1381119579076766
68600,5488000,1905,1.623175859451294,0.9138332456350327,0.04471736028790474,0.0007272674597696427,2.1929469241760673
68700,5496000,1905,1.6425492763519287,0.9684195928275585,0.03567966818809509,0.0007272674597696427,1.5585417831200175
68800,5504000,1905,1.5815112590789795,0.9426497519016266,0.055208247154951096,0.0007272674597696427,3.027277645468712
68900,5512000,1905,1.6139793395996094,0.9910079231485724,0.011089975945651531,0.0007272674597696427,1.8870321799069643
69000,5520000,1905,1.6292617321014404,0.9530182927846909,0.0221580658107996,0.0007272674597696427,2.1485691137611864
69100,5528000,1905,1.5704782009124756,0.9783589262515306,0.032742343842983246,0.0007272674597696427,2.5801453478634357
69200,5536000,1906,1.6617190837860107,0.980379618704319,0.015648508444428444,0.0007272674597696427,1.9627495939843356
69300,5544000,1906,1.5948193073272705,0.9501224718987942,0.07567258179187775,0.0007272674597696427,2.4053980346769093
69400,5552000,1906,1.6799392700195312,0.9792018197476864,0.011291668750345707,0.0007272674597696427,1.721171244722791
69500,5560000,1906,1.654740571975708,0.9563594870269299,0.035476330667734146,0.0007272674597696427,2.402715902496129
69600,5568000,1906,1.5998880863189697,0.9064313396811485,0.07138754427433014,0.0007272674597696427,2.4664656588807703
69700,5576000,1906,1.6363083124160767,0.9753179457038641,0.019868627190589905,0.0007272674597696427,2.0890290971845387
69800,5584000,1907,1.585273027420044,0.9679295718669891,0.02894613705575466,0.0007272674597696427,2.6953041061758993
69900,5592000,1907,1.661123514175415,0.9359593242406845,0.07093194127082825,0.0007272674597696427,2.283876748662442
70000,5600000,1907,1.66766357421875,0.9887935752049088,0.013188019394874573,0.0007272674597696427,1.7172859023325144
70100,5608000,1907,1.5449144840240479,0.9688576404005289,0.03040541149675846,0.0007272674597696427,2.660243439860642
70200,5616000,1907,1.5457355976104736,0.9724928438663483,0.032199252396821976,0.0007272674597696427,1.8831797225400806
70300,5624000,1907,1.5590556859970093,0.9549071900546551,0.04601011425256729,0.0007272674597696427,2.5047833954915406
70400,5632000,1907,1.512470006942749,0.9070149958133698,0.05083383992314339,0.0007272674597696427,2.9953831270337106
70500,5640000,1908,1.55701744556427,0.9594334177672863,0.041244953870773315,0.0007272674597696427,2.3519647317007184
70600,5648000,1908,1.551853060722351,0.9464848078787327,0.027293255552649498,0.0007272674597696427,2.3295164354145528
70700,5656000,1908,1.5828297138214111,0.9781023189425468,0.026271086186170578,0.0007272674597696427,2.410400280728936
70800,5664000,1908,1.5830402374267578,0.9386771693825722,0.06651608645915985,0.0007272674597696427,2.330974002368748
70900,5672000,1908,1.6288484334945679,0.9535530656576157,0.03755051642656326,0.0007272674597696427,2.0619792266748846
71000,5680000,1908,1.5445225238800049,0.9215278476476669,0.0561709925532341,0.0007272674597696427,2.4976021751761435
71100,5688000,1908,1.6232982873916626,0.9559896551072598,0.034859247505664825,0.0007272674597696427,2.6648400163277985
71200,5696000,1909,1.5550254583358765,0.9358273446559906,0.03599891439080238,0.0007272674597696427,1.9768402261193843
71300,5704000,1909,1.587096929550171,0.9745394345372915,0.016687139868736267,0.0007272674597696427,2.1213501527905465
71400,5712000,1909,1.5687754154205322,0.9436715953052044,0.043520502746105194,0.0007272674597696427,2.277097100019455
71500,5720000,1909,1.6008201837539673,0.8693541139364243,0.09062856435775757,0.0007272674597696427,3.0891964765265585
71600,5728000,1909,1.6332393884658813,0.9785130247473717,0.011307088658213615,0.0007272674597696427,2.016037450172007
71700,5736000,1909,1.6476329565048218,0.9291157573461533,0.028134381398558617,0.0007272674597696427,2.299499160051346
71800,5744000,1909,1.6219803094863892,0.9202005788683891,0.04995444416999817,0.0007272674597696427,2.3471270360052587
71900,5752000,1909,1.6442146301269531,0.8737527281045914,0.09320775419473648,0.0007272674597696427,1.6310466459020971
72000,5760000,1909,1.5604594945907593,0.8675007969141006,0.07349039614200592,0.0007272674597696427,2.3904493160545828
72100,5768000,1910,1.5844852924346924,0.9227778539061546,0.05911305546760559,0.0007272674597696427,1.8785583708435296
72200,5776000,1910,1.6360267400741577,0.9688556864857674,0.027026047930121422,0.0007272674597696427,2.2085551641881467
72300,5784000,1910,1.676984429359436,0.9060210585594177,0.06189100816845894,0.0007272674597696427,2.0915588390082123
72400,5792000,1910,1.6339584589004517,0.9463448449969292,0.03201896324753761,0.0007272674597696427,2.060174535214901
72500,5800000,1910,1.633532166481018,0.9714147690683603,0.024202076718211174,0.0007272674597696427,1.7495920462533832
72600,5808000,1911,1.5176430940628052,0.9711607340723276,0.018996065482497215,0.0007272674597696427,3.1754110395908355
72700,5816000,1911,1.6778910160064697,0.8681608587503433,0.06805602461099625,0.0007272674597696427,2.4085431043524297
72800,5824000,1911,1.5858056545257568,0.9522092416882515,0.04299510642886162,0.0007272674597696427,2.984994684159756
72900,5832000,1911,1.6396366357803345,0.9405683316290379,0.0365418940782547,0.0007272674597696427,2.737756908684969
73000,5840000,1911,1.587400197982788,0.9497558809816837,0.03187601640820503,0.0007272674597696427,2.2551942065358164
73100,5848000,1911,1.6471704244613647,0.9018866345286369,0.07843863219022751,0.0007272674597696427,1.8903937075287103
73200,5856000,1911,1.6375744342803955,0.8436819911003113,0.13689154386520386,0.0007272674597696427,3.1101942509412766
73300,5864000,1912,1.5954005718231201,0.9507193379104137,0.036831390112638474,0.0007272674597696427,2.096144846454263
73400,5872000,1912,1.5605984926223755,0.9336743727326393,0.054403625428676605,0.0007272674597696427,2.8240268871188166
73500,5880000,1912,1.6197729110717773,0.9516076482832432,0.03303199261426926,0.0007272674597696427,2.190922523289919
73600,5888000,1912,1.665797233581543,0.9527354687452316,0.02369183674454689,0.0007272674597696427,1.9872523844242096
73700,5896000,1912,1.6280139684677124,0.9366376921534538,0.061869967728853226,0.0007272674597696427,2.101340874657035
73800,5904000,1912,1.5985682010650635,0.9011311084032059,0.07968054711818695,0.0007272674597696427,2.1444771121256054
73900,5912000,1912,1.599942922592163,0.9784783683717251,0.0124707892537117,0.0007272674597696427,2.2068893671035767
74000,5920000,1912,1.6757100820541382,0.9759952742606401,0.022605132311582565,0.0007272674597696427,2.369420682452619
