fps,avg reward,nupdates,total_timesteps,policy_entropy,explained_variance,value_loss
1899,2.2629839456640184,92300,7384000,1.6277039051055908,0.9587487168610096,0.037467245012521744
1899,2.5148437288589776,92400,7392000,1.5292985439300537,0.9782729763537645,0.03367370739579201
1899,1.959607225097716,92500,7400000,1.5987552404403687,0.9912228984758258,0.010195203125476837
1898,2.0345273580402137,92600,7408000,1.659693956375122,0.9779025204479694,0.01862703636288643
1898,2.622382955253124,92700,7416000,1.5618301630020142,0.9215565547347069,0.0490712933242321
1898,2.475442688167095,92800,7424000,1.5745398998260498,0.9566318094730377,0.04672914743423462
1898,2.618983218818903,92900,7432000,1.605269432067871,0.9360655769705772,0.061831843107938766
1898,2.4626018475741147,93000,7440000,1.6082487106323242,0.9801392126828432,0.019143929705023766
1898,2.424155300972052,93100,7448000,1.6079050302505493,0.9652836285531521,0.03140012547373772
1898,2.88288908735849,93200,7456000,1.5729420185089111,0.9893470807000995,0.019014442339539528
1898,2.035399788664654,93300,7464000,1.5609134435653687,0.9851757418364286,0.02017941325902939
1898,1.8549277144484222,93400,7472000,1.6193411350250244,0.9919295534491539,0.012710255570709705
1898,1.949084608256817,93500,7480000,1.6662992238998413,0.9637827090919018,0.03107263520359993
1898,2.7592761307954787,93600,7488000,1.607482671737671,0.9514097385108471,0.031205911189317703
1899,2.3523502425290643,93700,7496000,1.5455639362335205,0.9764727670699358,0.04200156405568123
1899,3.463448341935873,93800,7504000,1.532794713973999,0.9733217339962721,0.03707803040742874
1899,2.452868684194982,93900,7512000,1.5949846506118774,0.9878942826762795,0.01205009501427412
1899,2.312918203487061,94000,7520000,1.63619065284729,0.8975902795791626,0.0811382383108139
1899,2.919308098498732,94100,7528000,1.5464569330215454,0.9662986472249031,0.04164357855916023
1899,2.331759823701577,94200,7536000,1.620612382888794,0.969272218644619,0.034498441964387894
1899,1.731198149267584,94300,7544000,1.6402305364608765,0.9234288930892944,0.06316523253917694
1899,2.0720082744956017,94400,7552000,1.6683998107910156,0.7917762100696564,0.13882677257061005
1899,2.7453591782599687,94500,7560000,1.6403722763061523,0.8899635002017021,0.059792496263980865
1898,2.854772648215294,94600,7568000,1.5970566272735596,0.9601588696241379,0.027299493551254272
1898,1.7107904720585794,94700,7576000,1.6769899129867554,0.9780734963715076,0.019663279876112938
1898,2.742426815070212,94800,7584000,1.679887056350708,0.9609723724424839,0.03501051291823387
1898,2.1223548641661183,94900,7592000,1.6462547779083252,0.9600605219602585,0.056549035012722015
1898,2.6726921021938326,95000,7600000,1.5678472518920898,0.9354196935892105,0.04783744737505913
1898,2.8252697553485633,95100,7608000,1.6002652645111084,0.8775732144713402,0.06253530085086823
1898,2.877706988155842,95200,7616000,1.5525091886520386,0.9657549299299717,0.03708679601550102
1898,2.6663002020213753,95300,7624000,1.5130659341812134,0.9812350701540709,0.02042490616440773
1898,2.36785339564085,95400,7632000,1.612020492553711,0.8388808518648148,0.09220089018344879
1898,2.3786453887820245,95500,7640000,1.6171329021453857,0.9594318829476833,0.030348127707839012
1898,2.978412469103932,95600,7648000,1.5841851234436035,0.9544285275042057,0.0818946361541748
1898,2.8280165433883666,95700,7656000,1.5724451541900635,0.8893300518393517,0.04233848676085472
1898,2.4781131338328124,95800,7664000,1.4917259216308594,0.9550955705344677,0.04906079173088074
1898,2.623726935684681,95900,7672000,1.647845983505249,0.8828973397612572,0.03816633298993111
1898,3.7535582721233367,96000,7680000,1.4516940116882324,0.9286543503403664,0.056286878883838654
1898,1.9790737209375948,96100,7688000,1.648699164390564,0.9692749418318272,0.03940141946077347
1898,3.533257284760475,96200,7696000,1.6139841079711914,0.9287028983235359,0.10538442432880402
1898,2.330878703808412,96300,7704000,1.568106770515442,0.9619085863232613,0.044341471046209335
1898,2.878723480552435,96400,7712000,1.6029688119888306,0.9142272174358368,0.08805523812770844
1898,2.3275280758738517,96500,7720000,1.577263355255127,0.9240696653723717,0.05053258687257767
1898,1.971553112240508,96600,7728000,1.5983332395553589,0.9725297596305609,0.02640547789633274
1898,1.9616888089105486,96700,7736000,1.6184269189834595,0.9833649788051844,0.026086533442139626
1898,3.2872661471366884,96800,7744000,1.430192470550537,0.9336159154772758,0.03860248997807503
1898,2.0876704061403872,96900,7752000,1.515329360961914,0.9370640590786934,0.07079899311065674
1898,2.590577344968915,97000,7760000,1.5241587162017822,0.9525534808635712,0.05391896888613701
1898,3.3206757344305515,97100,7768000,1.4588950872421265,0.9686026312410831,0.036207184195518494
1898,2.7717237995937465,97200,7776000,1.4794867038726807,0.9660379774868488,0.06214667484164238
1898,2.2194665845483543,97300,7784000,1.5603135824203491,0.7090196013450623,0.14168117940425873
1898,2.3282356452196837,97400,7792000,1.5677986145019531,0.947020348161459,0.037115924060344696
1898,3.0894916497170923,97500,7800000,1.5701006650924683,0.9569461941719055,0.06827691197395325
1898,2.5809538593515753,97600,7808000,1.5924303531646729,0.9395679906010628,0.056278031319379807
1898,3.2652582176029683,97700,7816000,1.5105096101760864,0.9755502231419086,0.029160594567656517
1897,3.17073869407177,97800,7824000,1.3280606269836426,0.9722006525844336,0.041225094348192215
1897,3.453195524960756,97900,7832000,1.5135304927825928,0.9520422630012035,0.060239918529987335
1897,2.321844541747123,98000,7840000,1.6003191471099854,0.9825396090745926,0.024477850645780563
1898,3.65476558227092,98100,7848000,1.5306198596954346,0.9815032985061407,0.0308908112347126
1898,2.1427194696618246,98200,7856000,1.5527982711791992,0.9819750636816025,0.01906842552125454
1898,3.2392399925738573,98300,7864000,1.6161983013153076,0.9684320241212845,0.03059328719973564
1898,2.3500628102570773,98400,7872000,1.5640097856521606,0.9857454923912883,0.013503710739314556
1898,3.285254193097353,98500,7880000,1.5304685831069946,0.9592997804284096,0.04124591499567032
1898,2.879059651494026,98600,7888000,1.4801714420318604,0.9245614632964134,0.06043363735079765
1898,2.931810209900141,98700,7896000,1.576831579208374,0.9498678706586361,0.0750659629702568
1898,2.221253120485926,98800,7904000,1.557368278503418,0.9741739984601736,0.05786461755633354
1898,2.62905616723001,98900,7912000,1.447657823562622,0.9759122859686613,0.03129049763083458
1899,2.446909848600626,99000,7920000,1.552281141281128,0.9794934336096048,0.02454867586493492
1899,2.1749132529832425,99100,7928000,1.499140977859497,0.9558989033102989,0.06369630247354507
1899,2.493587201088667,99200,7936000,1.5692009925842285,0.9572634808719158,0.04975788667798042
1899,2.7530635565519335,99300,7944000,1.6079893112182617,0.966390073299408,0.04878604784607887
1899,2.8770883359014987,99400,7952000,1.6101566553115845,0.9760087374597788,0.03236353397369385
1899,3.344160598888993,99500,7960000,1.504230260848999,0.9700053911656141,0.0525471568107605
1899,2.5745988115668297,99600,7968000,1.5532299280166626,0.9546533152461052,0.044785723090171814
1899,3.302798324357718,99700,7976000,1.5014020204544067,0.9750901982188225,0.038284461945295334
1899,2.820421252399683,99800,7984000,1.6172361373901367,0.9746669512242079,0.051804620772600174
1899,3.089257226139307,99900,7992000,1.4967767000198364,0.9718273710459471,0.040563374757766724
1899,2.7414561685174705,100000,8000000,1.5380643606185913,0.9764070566743612,0.034700386226177216
1899,1.929372601211071,100100,8008000,1.5530751943588257,0.9629485160112381,0.0390261709690094
1899,2.277034549973905,100200,8016000,1.4832472801208496,0.9465727359056473,0.05297588184475899
1899,3.305600018799305,100300,8024000,1.436926007270813,0.9682509861886501,0.06722176820039749
1899,1.7362022807123139,100400,8032000,1.5255372524261475,0.9433048516511917,0.060071252286434174
1899,3.413470168760978,100500,8040000,1.4059423208236694,0.9758139494806528,0.04527343064546585
1899,2.2138671739492564,100600,8048000,1.5635478496551514,0.9622831605374813,0.061178334057331085
1899,3.5770461743697526,100700,8056000,1.483748197555542,0.9685174599289894,0.0637248158454895
1899,2.4604043804109095,100800,8064000,1.5075428485870361,0.9895644746720791,0.018240759149193764
1899,3.646753002330661,100900,8072000,1.431426763534546,0.9656683392822742,0.043944522738456726
1899,2.125655153021216,101000,8080000,1.5096848011016846,0.9846593094989657,0.033079806715250015
1899,3.3083490148186683,101100,8088000,1.4783189296722412,0.9661164730787277,0.03716392070055008
1899,2.1631282530288445,101200,8096000,1.4858639240264893,0.9768747910857201,0.041507430374622345
1899,2.1915055370889602,101300,8104000,1.5823615789413452,0.988119887188077,0.014224305748939514
1899,3.0355183195788413,101400,8112000,1.433587670326233,0.9826383534818888,0.037074241787195206
1899,2.5756002507172524,101500,8120000,1.5193508863449097,0.9526364840567112,0.03725375980138779
1899,2.2559992785565557,101600,8128000,1.450376272201538,0.9675675742328167,0.030799662694334984
1899,3.2690499514341353,101700,8136000,1.4525203704833984,0.9341501817107201,0.03658488765358925
1899,2.3505067422986032,101800,8144000,1.4888955354690552,0.9833844862878323,0.02735798992216587
1899,2.5329106150195004,101900,8152000,1.600469946861267,0.9628413692116737,0.06681294739246368
1899,2.6014512736350297,102000,8160000,1.5820081233978271,0.9932884057052433,0.01230950653553009
1899,2.541754210367799,102100,8168000,1.55390465259552,0.9729101490229368,0.03906506672501564
1899,3.0545701425056904,102200,8176000,1.5193663835525513,0.9766083359718323,0.04242585226893425
1899,2.9404525184072554,102300,8184000,1.463294506072998,0.9892273638397455,0.020160488784313202
1899,2.170674921758473,102400,8192000,1.6497869491577148,0.9689189065247774,0.021811313927173615
1899,2.8283555220812557,102500,8200000,1.4817001819610596,0.9515592120587826,0.06961162388324738
1899,2.247117157280445,102600,8208000,1.4881343841552734,0.9878018423914909,0.01536328811198473
1899,2.795179345831275,102700,8216000,1.5371530055999756,0.9780468940734863,0.02768849767744541
1899,2.1423943676054478,102800,8224000,1.5522444248199463,0.9832814056426287,0.036890000104904175
1899,3.402746266126633,102900,8232000,1.4725148677825928,0.9495435208082199,0.05214498192071915
1899,2.0767627635039387,103000,8240000,1.5817594528198242,0.9216809570789337,0.14760562777519226
1899,2.636818931205198,103100,8248000,1.5333797931671143,0.9841358363628387,0.026478970423340797
1899,2.8108246424031678,103200,8256000,1.5202744007110596,0.9751158654689789,0.039778389036655426
1899,2.7454623702447862,103300,8264000,1.4448162317276,0.8561974763870239,0.13886161148548126
1899,1.4893788250628859,103400,8272000,1.5773769617080688,0.9475590884685516,0.0779343694448471
1899,3.27878851108253,103500,8280000,1.407357931137085,0.9782289564609528,0.040153615176677704
1899,2.364242988824844,103600,8288000,1.5646886825561523,0.9825228620320559,0.02940371073782444
1899,2.9362939830869434,103700,8296000,1.297748327255249,0.9692580383270979,0.05375007912516594
1899,2.8909486945718528,103800,8304000,1.561377763748169,0.9846472898498178,0.03026527538895607
1899,2.7892473194748164,103900,8312000,1.5739824771881104,0.9600816667079926,0.06197577714920044
1899,2.5921004876494407,104000,8320000,1.5638043880462646,0.9539932049810886,0.061114825308322906
1899,2.104954840801656,104100,8328000,1.4766597747802734,0.9853583844378591,0.02338675782084465
1899,2.697544211894274,104200,8336000,1.5522563457489014,0.9846890978515148,0.0338711217045784
1899,3.282114435732365,104300,8344000,1.5795882940292358,0.9496637992560863,0.06359942257404327
1899,2.628206430375576,104400,8352000,1.456465244293213,0.8997630849480629,0.15525662899017334
1899,3.117351321747992,104500,8360000,1.4951438903808594,0.9882995160296559,0.027713533490896225
1900,2.4575201254338026,104600,8368000,1.549834966659546,0.9801445323973894,0.03558710962533951
1900,2.6512486804276705,104700,8376000,1.5301513671875,0.9859278528019786,0.01742883026599884
1900,2.730200031399727,104800,8384000,1.5169880390167236,0.9442399702966213,0.07594897598028183
1900,2.109261221438646,104900,8392000,1.4803810119628906,0.93524120002985,0.06251923739910126
1900,2.5123248819261788,105000,8400000,1.6074320077896118,0.9070489779114723,0.07752109318971634
1900,3.3954651698470117,105100,8408000,1.5020612478256226,0.9769061580300331,0.04304035007953644
1900,2.548907217383385,105200,8416000,1.515190839767456,0.9753206241875887,0.03877996653318405
1900,2.370214279403444,105300,8424000,1.4947378635406494,0.9826261941343546,0.019193831831216812
1900,3.0564982499927282,105400,8432000,1.482759714126587,0.9834358021616936,0.035684727132320404
1900,2.2096992772072555,105500,8440000,1.550432801246643,0.9933255491778255,0.011031114496290684
1900,2.7276585195213556,105600,8448000,1.5041431188583374,0.9859265880659223,0.021059732884168625
1900,2.5252981207333507,105700,8456000,1.540408968925476,0.9775728173553944,0.03042495809495449
1900,2.60803955164738,105800,8464000,1.5001859664916992,0.9773851800709963,0.03433758020401001
1900,2.995882756076753,105900,8472000,1.4546494483947754,0.9839455783367157,0.027072668075561523
1900,2.134897691337392,106000,8480000,1.5499663352966309,0.9641682393848896,0.06788112223148346
1900,2.5846333265304566,106100,8488000,1.5695356130599976,0.9320124313235283,0.09840445220470428
1900,2.1789199609309433,106200,8496000,1.5693418979644775,0.9909437373280525,0.01663421466946602
1900,3.670990724861622,106300,8504000,1.5158259868621826,0.9893992431461811,0.018772153183817863
1900,2.4939058132469656,106400,8512000,1.5886679887771606,0.9926082720048726,0.010790253058075905
1900,2.9448587713763117,106500,8520000,1.5795717239379883,0.9838356375694275,0.020187489688396454
1900,2.8010857798159123,106600,8528000,1.382912039756775,0.9582874029874802,0.04241739213466644
1900,3.1030440465547144,106700,8536000,1.2664878368377686,0.9629733636975288,0.05640807002782822
1900,2.8475443589501084,106800,8544000,1.4509615898132324,0.9525319933891296,0.08533307164907455
1900,2.9778610687702893,106900,8552000,1.5143177509307861,0.9862237814813852,0.035242848098278046
1901,3.7253497134894134,107000,8560000,1.4476068019866943,0.957689143717289,0.04552888497710228
1901,2.5479623839259147,107100,8568000,1.6087195873260498,0.9139303416013718,0.11537346988916397
1901,2.5199755551293492,107200,8576000,1.6259686946868896,0.9674701318144798,0.03998122364282608
1901,2.559110660199076,107300,8584000,1.5599160194396973,0.990898116491735,0.013718513771891594
1901,2.782864261418581,107400,8592000,1.510087013244629,0.9561254531145096,0.04597904533147812
1901,2.6505268860608338,107500,8600000,1.5956127643585205,0.9774587396532297,0.031110847368836403
1901,3.178181628882885,107600,8608000,1.5328668355941772,0.9709404744207859,0.023849882185459137
1901,2.4381087075918915,107700,8616000,1.4830242395401,0.9820861574262381,0.02755655348300934
1901,2.3400888699339704,107800,8624000,1.5897468328475952,0.9818625673651695,0.016566479578614235
1901,3.7271853253245353,107900,8632000,1.4411157369613647,0.9587807916104794,0.05172296240925789
1901,1.890773600153625,108000,8640000,1.5946762561798096,0.9804907832294703,0.03563456982374191
1901,3.0743318485096096,108100,8648000,1.4347255229949951,0.9894791711121798,0.02294994331896305
1901,2.2740754783153534,108200,8656000,1.4986464977264404,0.9858509348705411,0.02607296034693718
1902,3.622754929214716,108300,8664000,1.5005897283554077,0.953596942126751,0.05348963662981987
1902,3.130985972471535,108400,8672000,1.457096815109253,0.9913760703057051,0.0213053859770298
1902,2.3130902118980883,108500,8680000,1.539166808128357,0.8893039673566818,0.17270156741142273
1902,2.5167167875915766,108600,8688000,1.471099615097046,0.9727019518613815,0.04710035398602486
1902,3.26332732886076,108700,8696000,1.436458945274353,0.9847494373098016,0.02906101383268833
1902,2.7842466950416567,108800,8704000,1.446921944618225,0.9738463368266821,0.04637400060892105
1902,2.9566382175311445,108900,8712000,1.5441741943359375,0.985098585486412,0.02269633673131466
1902,2.853976698219776,109000,8720000,1.528503656387329,0.9877414433285594,0.024696674197912216
1902,2.9656345911324022,109100,8728000,1.4624282121658325,0.9899073056876659,0.01930883713066578
1902,2.994809088110924,109200,8736000,1.5244842767715454,0.9918562676757574,0.024955611675977707
1902,2.1931806896347554,109300,8744000,1.4711098670959473,0.9703142382204533,0.023299001157283783
1902,2.8173464632825924,109400,8752000,1.4646927118301392,0.9965823332313448,0.014280657283961773
1902,2.6226439997553825,109500,8760000,1.4746825695037842,0.9687106013298035,0.05502893775701523
1902,2.8012674164026974,109600,8768000,1.539668321609497,0.9937359713949263,0.0148532809689641
1902,2.70790457110852,109700,8776000,1.4200963973999023,0.9907228983938694,0.01363739836961031
1902,3.0508014617458685,109800,8784000,1.4769058227539062,0.9913567434996367,0.015171660110354424
1902,2.735551035904791,109900,8792000,1.4710652828216553,0.9701038263738155,0.05174001306295395
1902,2.886649139970541,110000,8800000,1.3621010780334473,0.9708618801087141,0.05330017954111099
1902,3.698860000818968,110100,8808000,1.414691686630249,0.9630271829664707,0.04858942702412605
1902,2.963700534030795,110200,8816000,1.4956715106964111,0.9857474258169532,0.02612803317606449
1902,3.695177314430475,110300,8824000,1.3903359174728394,0.966228611767292,0.05387362837791443
1903,2.181995051726699,110400,8832000,1.5120521783828735,0.9670343548059464,0.0398208424448967
1902,3.1611752888187765,110500,8840000,1.4591394662857056,0.9678297862410545,0.057367123663425446
1902,2.451305683515966,110600,8848000,1.6415777206420898,0.9741836339235306,0.03585715964436531
1902,2.924161620810628,110700,8856000,1.4875282049179077,0.9775385577231646,0.03232242912054062
1902,2.979881079797633,110800,8864000,1.3651809692382812,0.9791456516832113,0.034644752740859985
1902,1.9033371590077877,110900,8872000,1.562639832496643,0.9664705321192741,0.06281614303588867
1902,3.4080502158030868,111000,8880000,1.419750452041626,0.9822205919772387,0.023817557841539383
1903,2.005404728278518,111100,8888000,1.5493638515472412,0.9283047690987587,0.07883157581090927
1903,2.5635510995984077,111200,8896000,1.411611795425415,0.9843226671218872,0.01619105227291584
1903,2.6481851868331434,111300,8904000,1.4771047830581665,0.9678363017737865,0.041926734149456024
1903,3.0150372182484717,111400,8912000,1.4791473150253296,0.994039312005043,0.01668250374495983
1903,2.819407616555691,111500,8920000,1.5407546758651733,0.9090489149093628,0.09774492681026459
1903,2.530367747694254,111600,8928000,1.5914905071258545,0.982201186940074,0.021319102495908737
1903,2.524829179048538,111700,8936000,1.5014150142669678,0.9629052989184856,0.035764820873737335
1903,3.0449288334697484,111800,8944000,1.5273869037628174,0.9814534932374954,0.033601969480514526
1903,2.9218924555927517,111900,8952000,1.3501975536346436,0.982219347730279,0.026914706453680992
1903,3.1656910536810754,112000,8960000,1.5232055187225342,0.9214237034320831,0.07073589414358139
1903,2.9345893250778317,112100,8968000,1.5260612964630127,0.9773451797664165,0.03596584498882294
1903,2.870513288676739,112200,8976000,1.5595920085906982,0.9722345937043428,0.024546751752495766
1903,2.8195575607940553,112300,8984000,1.486066460609436,0.974589990451932,0.031320344656705856
1903,2.990995167940855,112400,8992000,1.3492345809936523,0.9501764327287674,0.06395410001277924
1903,3.1970941670238973,112500,9000000,1.3473484516143799,0.8590820729732513,0.19393186271190643
1903,3.632307482138276,112600,9008000,1.400475263595581,0.9881440103054047,0.02010362036526203
1904,1.6570329183246941,112700,9016000,1.5588122606277466,0.9709336943924427,0.026955997571349144
1904,2.883194458601065,112800,9024000,1.440045952796936,0.9765793811529875,0.030405351892113686
1904,3.3406188160181047,112900,9032000,1.467325210571289,0.9683203287422657,0.0312763974070549
1904,2.2967627441510556,113000,9040000,1.5360333919525146,0.9837736468762159,0.032583653926849365
1904,2.949326053261757,113100,9048000,1.4606707096099854,0.9720727261155844,0.036774612963199615
1904,2.7136573612689974,113200,9056000,1.4629642963409424,0.9749327935278416,0.02532738447189331
1904,2.9246058359742166,113300,9064000,1.4999263286590576,0.8386992514133453,0.05949299782514572
1904,2.6035112865269183,113400,9072000,1.5621949434280396,0.9368099570274353,0.06224147602915764
1904,3.0858279028674587,113500,9080000,1.5590288639068604,0.9758389424532652,0.031373657286167145
1904,2.9061624690890313,113600,9088000,1.4726135730743408,0.9850950101390481,0.017282987013459206
1904,2.1948494359850885,113700,9096000,1.503218650817871,0.9729996062815189,0.035320017486810684
1904,3.809592765569687,113800,9104000,1.3874247074127197,0.9894615048542619,0.01821075938642025
1904,2.645962130278349,113900,9112000,1.448938012123108,0.9881111066788435,0.02251075580716133
1904,3.197130250185728,114000,9120000,1.36751127243042,0.9669697433710098,0.04702862352132797
1904,3.1811412072740497,114100,9128000,1.4734265804290771,0.9789998084306717,0.0342530831694603
1904,3.176435238867998,114200,9136000,1.4418156147003174,0.9828468654304743,0.020666519179940224
1904,2.150732144713402,114300,9144000,1.4564988613128662,0.8210007697343826,0.08097285777330399
1905,2.5920438554137943,114400,9152000,1.3603804111480713,0.9874197216704488,0.02131648175418377
1905,2.474466111510992,114500,9160000,1.569223165512085,0.9584557898342609,0.043909959495067596
1905,3.1390536189079286,114600,9168000,1.4663450717926025,0.8993523195385933,0.05886869505047798
1905,2.6925356296822427,114700,9176000,1.3372867107391357,0.9853579634800553,0.03163272887468338
1905,3.2882193848490715,114800,9184000,1.518241047859192,0.9801366254687309,0.022143827751278877
1905,3.6530965000391005,114900,9192000,1.3207162618637085,0.9851108072325587,0.03818194940686226
1905,3.5579181000590325,115000,9200000,1.4611711502075195,0.9911979716271162,0.023035738617181778
1905,3.0325918558984997,115100,9208000,1.4453356266021729,0.9483167417347431,0.08382288366556168
1905,2.3933118569664655,115200,9216000,1.368354082107544,0.9702999051660299,0.06334582716226578
1905,3.940902070887387,115300,9224000,1.3720945119857788,0.9860881948843598,0.027224864810705185
1905,2.3890371773391963,115400,9232000,1.4495643377304077,0.9578491635620594,0.04494989663362503
1905,3.4353841019794347,115500,9240000,1.428084135055542,0.9431511387228966,0.07811041921377182
1905,1.928449320793152,115600,9248000,1.660191535949707,0.9319406077265739,0.036716584116220474
1905,4.039511427283287,115700,9256000,1.433305025100708,0.9708482846617699,0.026779761537909508
1905,1.697282020188868,115800,9264000,1.5992449522018433,0.9915820239111781,0.012970280833542347
1905,4.4556603074073795,115900,9272000,1.3475100994110107,0.9870934654027224,0.021765146404504776
1905,2.9264412861317397,116000,9280000,1.5177488327026367,0.9807578697800636,0.037250008434057236
1905,2.525184340775013,116100,9288000,1.4172325134277344,0.9516961313784122,0.0627995952963829
1905,3.074775895103812,116200,9296000,1.5007026195526123,0.9516641795635223,0.06012175232172012
1905,2.2308840677142143,116300,9304000,1.544173240661621,0.8946719542145729,0.13788393139839172
1905,2.7065292626619337,116400,9312000,1.4387719631195068,0.9722212478518486,0.04267805814743042
1905,2.25406829547137,116500,9320000,1.3728811740875244,0.9928032960742712,0.017984038218855858
1905,3.6802506618201734,116600,9328000,1.4536446332931519,0.974211735650897,0.029635658487677574
1905,2.9511743927374483,116700,9336000,1.4020500183105469,0.9872723063454032,0.02141730487346649
1905,2.1786732635926453,116800,9344000,1.480670690536499,0.8952175304293633,0.18151159584522247
1905,2.6106758773326875,116900,9352000,1.5449528694152832,0.8900264501571655,0.12868650257587433
1905,3.1329922124743463,117000,9360000,1.6133625507354736,0.9740005973726511,0.01885456219315529
1905,2.4872372129466385,117100,9368000,1.4542264938354492,0.9829986542463303,0.02737925946712494
1905,3.2132946878671644,117200,9376000,1.3877248764038086,0.9630585126578808,0.040425170212984085
1905,2.9148615792393686,117300,9384000,1.4855949878692627,0.9838714022189379,0.02511392906308174
1905,3.142930193245411,117400,9392000,1.4943757057189941,0.9767844323068857,0.028591465204954147
1905,2.70599654763937,117500,9400000,1.476190209388733,0.940160721540451,0.08959556370973587
1905,3.8847248002886774,117600,9408000,1.4625459909439087,0.9734586328268051,0.03929778188467026
1905,3.157698072632775,117700,9416000,1.5462141036987305,0.9889697069302201,0.02596760168671608
1905,2.71940052555874,117800,9424000,1.4638686180114746,0.9779909197241068,0.04851161688566208
1905,2.429696278553456,117900,9432000,1.5280323028564453,0.993477622512728,0.011957649141550064
1905,2.74691944681108,118000,9440000,1.5589487552642822,0.7964792549610138,0.24230866134166718
1905,2.8553992476314307,118100,9448000,1.5105078220367432,0.9825809113681316,0.02083832398056984
1905,2.6351105535402892,118200,9456000,1.4901729822158813,0.962657991796732,0.08673188835382462
1905,4.03491627573967,118300,9464000,1.4276659488677979,0.9408948011696339,0.0808122530579567
1905,2.620728464797139,118400,9472000,1.5249443054199219,0.9510538540780544,0.054692864418029785
1905,3.0795749559998513,118500,9480000,1.4150409698486328,0.994945059530437,0.008677969686686993
1905,2.895076935738325,118600,9488000,1.4999854564666748,0.9748001676052809,0.0292429868131876
1905,2.789638640731573,118700,9496000,1.5178031921386719,0.9860483324155211,0.018134010955691338
1905,2.9956237476319076,118800,9504000,1.419407606124878,0.9673211351037025,0.029494797810912132
1905,2.867869720607996,118900,9512000,1.4989240169525146,0.9839218817651272,0.03660121560096741
1905,2.4970684967935086,119000,9520000,1.4432041645050049,0.9547381065785885,0.043917518109083176
1905,3.519256664812565,119100,9528000,1.4559822082519531,0.987530430778861,0.02506789192557335
1905,3.2719037622213363,119200,9536000,1.541064977645874,0.9677168093621731,0.05736090987920761
1905,2.5435032059438525,119300,9544000,1.4984155893325806,0.9839877504855394,0.02182808704674244
1905,3.864831493794918,119400,9552000,1.4943857192993164,0.9441189207136631,0.0755457729101181
1905,3.021491941064596,119500,9560000,1.5600610971450806,0.9803966302424669,0.030727649107575417
1905,3.7242280393838882,119600,9568000,1.3768521547317505,0.9720198679715395,0.049645353108644485
1905,2.6349496309645475,119700,9576000,1.5238850116729736,0.9713910017162561,0.05423750728368759
1905,2.8835051571950316,119800,9584000,1.419195294380188,0.9737985208630562,0.024326303973793983
1905,2.5665777852758764,119900,9592000,1.436453104019165,0.9819044768810272,0.029024844989180565
1905,2.586277444660664,120000,9600000,1.4031093120574951,0.9881259193643928,0.017827218398451805
1905,2.044601177610457,120100,9608000,1.4331538677215576,0.951313890516758,0.052753619849681854
1905,3.327102441713214,120200,9616000,1.4797632694244385,0.9823036622256041,0.026708316057920456
1905,2.8268068518489597,120300,9624000,1.548276424407959,0.987777971662581,0.022756684571504593
1905,2.382816253788769,120400,9632000,1.6021406650543213,0.9833649471402168,0.022188907489180565
1905,3.1038204243406655,120500,9640000,1.5242252349853516,0.9484759122133255,0.08580879867076874
1905,2.6401388036087154,120600,9648000,1.543035626411438,0.9845122452825308,0.030755262821912766
1905,3.0940030958503484,120700,9656000,1.4334863424301147,0.9557422064244747,0.09192711859941483
1905,2.7938824191689493,120800,9664000,1.4807755947113037,0.980276346206665,0.025838786736130714
1905,2.4517678213393084,120900,9672000,1.463523268699646,0.9849429000169039,0.02082926034927368
1905,2.425000031571835,121000,9680000,1.5021497011184692,0.8699501007795334,0.13473714888095856
1905,3.2100790537893773,121100,9688000,1.5063436031341553,0.972381804138422,0.040145523846149445
1905,2.8798222318291664,121200,9696000,1.4984041452407837,0.9527352340519428,0.06980545818805695
1905,2.649577958136797,121300,9704000,1.4057363271713257,0.995521052274853,0.01092960312962532
1905,2.3964598404243587,121400,9712000,1.4510902166366577,0.98940116353333,0.01693505421280861
1905,3.2966821322217585,121500,9720000,1.548783302307129,0.9810711573809385,0.060482561588287354
1905,2.97528322506696,121600,9728000,1.537774682044983,0.9662508815526962,0.06249295547604561
1905,3.0655232994817196,121700,9736000,1.412393569946289,0.968160979449749,0.06402387470006943
1905,3.1387304475530984,121800,9744000,1.495451807975769,0.9944831761531532,0.015396314673125744
1905,2.4442760010482742,121900,9752000,1.547295331954956,0.9771667439490557,0.041638121008872986
1905,3.0304947920143603,122000,9760000,1.4975844621658325,0.9900692915543914,0.01875588670372963
1905,2.4770076469518245,122100,9768000,1.5036382675170898,0.9888478238135576,0.01807982660830021
1905,2.630942444503307,122200,9776000,1.5445609092712402,0.9224736616015434,0.17254093289375305
1905,2.6487506952136757,122300,9784000,1.3267379999160767,0.9890145855024457,0.025841137394309044
1905,3.044159796833992,122400,9792000,1.456323266029358,0.9611887149512768,0.044701024889945984
1905,3.1587910201400518,122500,9800000,1.4571211338043213,0.990842561237514,0.015099689364433289
1905,3.2534560739994047,122600,9808000,1.4159777164459229,0.9913373980671167,0.0193120576441288
1905,3.145709339529276,122700,9816000,1.273663878440857,0.987611441873014,0.02121005952358246
1905,2.3207154106348753,122800,9824000,1.5787805318832397,0.9733948931097984,0.04421209543943405
1905,2.3904312533326446,122900,9832000,1.5039403438568115,0.9752439595758915,0.023514827713370323
1905,3.2289155818521977,123000,9840000,1.5471546649932861,0.9537372030317783,0.053157396614551544
