fps,explained_variance,total_timesteps,value_loss,avg reward,policy_entropy,nupdates
1996,-0.06736266613006592,2528000,2.11744882108178e-05,-0.000718386318476405,2.197216749191284,31600
1997,0.08038568496704102,2536000,2.1162970824661897e-06,0.0023203206197649705,2.197218179702759,31700
1997,-0.6691746711730957,2544000,1.3671003216586541e-05,0.002687210369185777,2.1972174644470215,31800
1996,-0.2998002767562866,2552000,7.68285281083081e-06,0.001530656708200695,2.197221279144287,31900
1997,-0.3155003786087036,2560000,6.254484560486162e-06,0.0009519667702988955,2.197221040725708,32000
1996,-0.031334638595581055,2568000,4.353069471108029e-06,-0.0009584185791027267,2.197209119796753,32100
1997,-0.4183228015899658,2576000,4.92712661070982e-06,0.0033751730086805766,2.1972217559814453,32200
1997,-0.872979998588562,2584000,1.8421289496473037e-05,0.0008470656590361614,2.1972172260284424,32300
1997,0.10084235668182373,2592000,4.779486971528968e-06,-0.0021071428049253883,2.197220802307129,32400
1997,-0.30161798000335693,2600000,2.1917414414929226e-05,-0.0016001208641682751,2.197216033935547,32500
1996,-0.45015180110931396,2608000,7.721603651589248e-06,-0.000547921016232067,2.197221279144287,32600
1996,-0.2225818634033203,2616000,4.514519787335303e-06,0.0005747016124132643,2.197220802307129,32700
1996,-0.16538870334625244,2624000,6.61914236843586e-06,-0.0014669510590465506,2.1972060203552246,32800
1996,0.3981545567512512,2632000,2.9804841688019224e-06,0.0016771628232163493,2.197220802307129,32900
1997,-0.522939920425415,2640000,1.6156098354258575e-05,-0.0026617076862748947,2.1972193717956543,33000
1997,-0.6226427555084229,2648000,3.2151660889212508e-06,-0.0005317440193380208,2.1972203254699707,33100
1997,-0.6532701253890991,2656000,2.4126042262651026e-05,0.0005698825651052175,2.1972148418426514,33200
1996,0.015802085399627686,2664000,4.505470315052662e-06,0.00039062098658178003,2.1972217559814453,33300
1996,-0.41154778003692627,2672000,4.269384135113796e-06,0.0008036994826397858,2.1972129344940186,33400
1996,-0.5477701425552368,2680000,1.012022858049022e-05,0.0006913862629971846,2.1972227096557617,33500
1996,-0.7752944231033325,2688000,1.8823240679921582e-05,0.0006979367384701618,2.197219133377075,33600
1997,0.17419838905334473,2696000,1.6528276773897232e-06,0.002108593166485662,2.197221517562866,33700
1997,-1.2395546436309814,2704000,2.089716144837439e-05,-0.00235198550435598,2.1972179412841797,33800
1996,-0.5059019327163696,2712000,4.455836915440159e-06,0.0015831144777621376,2.1972224712371826,33900
1996,-1.9973692893981934,2720000,6.247522833291441e-06,-0.000869823156560301,2.1972227096557617,34000
1997,-3.7637295722961426,2728000,5.513385985977948e-06,-0.0009725355046612094,2.197211503982544,34100
1997,0.011527776718139648,2736000,4.156479008088354e-06,0.0005785838895462803,2.1972217559814453,34200
1997,-0.6175374984741211,2744000,1.479795446357457e-05,-0.003967660140915541,2.197218418121338,34300
1997,-0.11842072010040283,2752000,3.911573003279045e-06,0.0009892806090647354,2.1972217559814453,34400
1997,-0.8394532203674316,2760000,2.9674789402633905e-05,0.0015005932498752372,2.1972179412841797,34500
1997,-0.7612161636352539,2768000,5.200744453759398e-06,0.0011269426180660958,2.1972227096557617,34600
1997,-0.5516364574432373,2776000,4.217019068164518e-06,0.0002238774239231134,2.1972217559814453,34700
1997,-0.28543853759765625,2784000,6.0066095102229156e-06,3.226430731047003e-05,2.197205066680908,34800
1997,-1.1684880256652832,2792000,6.168082563817734e-06,0.003801675700742635,2.1972222328186035,34900
1997,-0.244340181350708,2800000,2.48129745159531e-05,-0.001870304812246104,2.197218656539917,35000
1997,-0.5118551254272461,2808000,2.175502004320151e-06,-1.0996245873684529e-05,2.1972222328186035,35100
1998,-0.2513657808303833,2816000,2.7769394364440814e-05,0.004804852641609614,2.1972107887268066,35200
1997,-1.2083323001861572,2824000,2.7791243155661505e-06,0.004768857157614548,2.19722318649292,35300
1997,-0.5077388286590576,2832000,3.837504209514009e-06,0.0040411298659819295,2.197204113006592,35400
1998,0.3825197219848633,2840000,3.6037959034729283e-06,0.0006945707245904487,2.197223663330078,35500
1997,-0.6576797962188721,2848000,1.4623810784542002e-05,0.001437929355961387,2.1972155570983887,35600
1997,-1.4463157653808594,2856000,3.6158446619083406e-06,3.5571387161326126e-05,2.1972217559814453,35700
1997,-0.2437981367111206,2864000,1.4674858903163113e-05,-0.0028890127636259423,2.1972172260284424,35800
1996,-1.2380526065826416,2872000,8.196182534447871e-06,0.0017980650991376024,2.1972239017486572,35900
1996,-0.3450101613998413,2880000,4.23672918259399e-06,0.0016224272965700947,2.19722318649292,36000
1996,-0.1496063470840454,2888000,4.843486294703325e-06,0.002718803742027376,2.1972038745880127,36100
1996,-0.9230741262435913,2896000,5.0344506234978326e-06,0.0021145142462046353,2.19722318649292,36200
1996,-0.5635337829589844,2904000,1.3171517821319867e-05,-0.0028659908653935417,2.197211742401123,36300
1997,-0.5614928007125854,2912000,2.2223566702450626e-06,-0.002678625654698408,2.1972219944000244,36400
1997,-1.4508857727050781,2920000,2.0467818103497848e-05,-6.752611661795527e-05,2.1972062587738037,36500
1996,-0.782407283782959,2928000,5.130206773173995e-06,0.002493631971810828,2.1972217559814453,36600
1996,-0.9360263347625732,2936000,6.705352461722214e-06,0.002416933670610888,2.197197675704956,36700
1997,-0.16453862190246582,2944000,8.78061109688133e-06,-0.001890684350291849,2.1972053050994873,36800
1997,-0.030919671058654785,2952000,6.694853254884947e-06,-0.0006097213474276942,2.1972196102142334,36900
1997,-7.571305274963379,2960000,1.3302656952873804e-05,-0.001512588664922987,2.197214365005493,37000
1997,-0.09798192977905273,2968000,1.8722363392953412e-06,0.0006589415193957393,2.197221040725708,37100
1996,-1.3038177490234375,2976000,2.792698251141701e-05,0.0014955879206354438,2.1972057819366455,37200
1996,-0.802604079246521,2984000,3.5336420296516735e-06,0.002498654922112564,2.197220802307129,37300
1996,-1.2379999160766602,2992000,3.5486839351506205e-06,0.001681534069848567,2.197204828262329,37400
1996,-0.601181149482727,3000000,4.341995918366592e-06,0.0015207378764444002,2.19722318649292,37500
1996,-1.3265645503997803,3008000,8.852924111124594e-06,-0.00017387446650900528,2.197216272354126,37600
1997,-0.6026078462600708,3016000,2.308597231603926e-06,0.0008920753709958263,2.1972227096557617,37700
1997,-0.5342562198638916,3024000,1.157995211542584e-05,-0.0036994956608396024,2.1972169876098633,37800
1996,-0.8102425336837769,3032000,5.123338723933557e-06,0.003008533063257346,2.197222948074341,37900
1996,-0.1550389528274536,3040000,5.063334356236737e-06,0.0016866126799868653,2.1972222328186035,38000
1996,-2.7056517601013184,3048000,1.0397362530056853e-05,0.0009897941740746319,2.1972172260284424,38100
1997,-0.15553998947143555,3056000,5.783650067314738e-06,-0.0003508356359816389,2.19722318649292,38200
1997,-0.6272059679031372,3064000,2.1750814994447865e-05,0.0006432778951420915,2.1972153186798096,38300
1997,-0.23039209842681885,3072000,1.8732065427684574e-06,-0.0014344779840030242,2.1972224712371826,38400
1998,-1.5146164894104004,3080000,1.4471394024440087e-05,0.0014630633453634801,2.1972062587738037,38500
1997,0.10445517301559448,3088000,2.547586973378202e-06,-0.0003491253875836264,2.197223663330078,38600
1997,-0.05687558650970459,3096000,2.035385250565014e-06,0.0005171519316718332,2.1972203254699707,38700
1997,-0.364188551902771,3104000,4.712544978247024e-06,-0.0005833326025822316,2.197222948074341,38800
1998,-1.6224675178527832,3112000,1.7813170416047797e-05,-0.0009885998093523084,2.1972193717956543,38900
1998,-0.578974723815918,3120000,1.60397139552515e-05,0.0014349051314638927,2.197219133377075,39000
1998,-4.650482177734375,3128000,1.2285578122828156e-05,0.002009029042892507,2.197221279144287,39100
1998,-0.6387141942977905,3136000,2.166020385629963e-05,-0.0008481835437123663,2.1972134113311768,39200
1997,-0.9379876852035522,3144000,2.4047124043136137e-06,0.00040223901260105777,2.1972222328186035,39300
1997,-0.12975502014160156,3152000,4.410102974361507e-06,-0.0024091763703836476,2.1972174644470215,39400
