policy_entropy,explained_variance,avg reward,nupdates,learning rate,total_timesteps,value_loss,fps
1.693838119506836,0.5450080633163452,-1.1930779196321963,31700,0.001,2536000,0.011661969125270844,2077
1.6775678396224976,0.8582366108894348,-1.2249891478568316,31800,0.001,2544000,0.011660055257380009,2077
1.73891282081604,0.8225197941064835,-1.286782043427229,31900,0.001,2552000,0.005774143151938915,2078
1.730139136314392,0.7268960475921631,-0.847882890328765,32000,0.001,2560000,0.022002777084708214,2078
1.7308238744735718,0.7278200387954712,-1.005824394756928,32100,0.001,2568000,0.020115302875638008,2078
1.7038848400115967,0.7609877586364746,-1.988736867159605,32200,0.001,2576000,0.015701210126280785,2078
1.6536372900009155,0.8971923738718033,-1.412824133783579,32300,0.001,2584000,0.006406926549971104,2079
1.6470121145248413,0.7771505117416382,-0.8638177756220102,32400,0.001,2592000,0.007175480481237173,2079
1.705950379371643,0.7186751663684845,-1.6053368374705315,32500,0.001,2600000,0.008796675130724907,2079
1.697157859802246,0.6102211475372314,-0.9718020346015692,32600,0.001,2608000,0.01322935987263918,2079
1.6268455982208252,0.7703949362039566,-1.3825500212609767,32700,0.001,2616000,0.014132089912891388,2080
1.74880850315094,0.9067268967628479,-1.0225019969046116,32800,0.001,2624000,0.006010893266648054,2080
1.620981216430664,0.8415870368480682,-0.7831361833028495,32900,0.001,2632000,0.00843674223870039,2080
1.6907249689102173,0.8310243785381317,-1.0327010490000248,33000,0.001,2640000,0.012169982306659222,2080
1.5865857601165771,0.809503823518753,-0.9722071347758174,33100,0.001,2648000,0.015044125728309155,2080
1.6958612203598022,0.6016495525836945,-1.0847828902304173,33200,0.001,2656000,0.01369380485266447,2080
1.6479297876358032,0.9117996394634247,-0.9183231176808476,33300,0.001,2664000,0.007224580738693476,2081
1.7115932703018188,0.5953265726566315,-0.9378776632249355,33400,0.001,2672000,0.009893178008496761,2081
1.691624641418457,0.8004590272903442,-1.1466886766254902,33500,0.001,2680000,0.010686171241104603,2081
1.7284173965454102,0.8435205072164536,-1.2122087076306343,33600,0.001,2688000,0.012490848079323769,2081
1.6357355117797852,0.8959674313664436,-1.0614590100944041,33700,0.001,2696000,0.005809564143419266,2081
1.6571162939071655,0.8127612173557281,-1.2354028202593326,33800,0.001,2704000,0.011251656338572502,2081
1.7335655689239502,0.8274784982204437,-1.0552446849644184,33900,0.001,2712000,0.009474247694015503,2081
1.7000446319580078,0.8665423691272736,-1.0266825838945806,34000,0.001,2720000,0.006484220270067453,2081
1.647405982017517,0.7055996358394623,-1.020887441188097,34100,0.001,2728000,0.027748888358473778,2081
1.6907546520233154,0.898402713239193,-0.9881713923066855,34200,0.001,2736000,0.006965948734432459,2081
1.7159690856933594,0.7630649209022522,-1.1516911484301091,34300,0.001,2744000,0.010281909257173538,2081
1.6570504903793335,0.8370667994022369,-1.1440884947776795,34400,0.001,2752000,0.008266570046544075,2082
1.7098724842071533,0.7707498073577881,-0.7139269404113293,34500,0.001,2760000,0.009351891465485096,2082
1.6618916988372803,0.8744675517082214,-0.9400528356432915,34600,0.001,2768000,0.008396063931286335,2082
1.5287959575653076,0.7345732748508453,-1.0216671057045459,34700,0.001,2776000,0.010377290658652782,2082
1.5829535722732544,0.7404707670211792,-1.0599130861461163,34800,0.001,2784000,0.01968778669834137,2082
1.712392807006836,0.835685059428215,-0.9758142933249474,34900,0.001,2792000,0.008073294535279274,2082
1.658666968345642,0.8827673494815826,-0.8946043569594622,35000,0.001,2800000,0.0077434079721570015,2082
1.7023732662200928,0.3796602487564087,-0.8861778534948825,35100,0.001,2808000,0.006795747671276331,2082
1.6924011707305908,0.90680892765522,-1.2075480587780476,35200,0.001,2816000,0.00331260752864182,2082
1.6254403591156006,0.7873566597700119,-0.8475014846771955,35300,0.001,2824000,0.01369969081133604,2083
1.64426589012146,0.8528531640768051,-0.9039329919964075,35400,0.001,2832000,0.006187999155372381,2083
1.6455295085906982,0.8762688562273979,-1.1032706812024116,35500,0.001,2840000,0.005692853592336178,2083
1.7524986267089844,0.7620526403188705,-0.9698427967727185,35600,0.001,2848000,0.008803823962807655,2083
1.6995222568511963,0.6183276176452637,-0.8704174652695655,35700,0.001,2856000,0.00826821569353342,2083
1.597281813621521,0.8213241994380951,-0.7834296058863401,35800,0.001,2864000,0.0055308290757238865,2084
1.69329035282135,0.9238877817988396,-1.120166763663292,35900,0.001,2872000,0.0030503752641379833,2083
1.6797908544540405,0.9066471680998802,-0.6551077725365758,36000,0.001,2880000,0.006539840251207352,2084
1.5770528316497803,0.7748330235481262,-1.294060831516981,36100,0.001,2888000,0.012172693386673927,2084
1.6585290431976318,0.761796236038208,-0.7964369297027588,36200,0.001,2896000,0.00625214446336031,2084
1.649549126625061,0.9482804872095585,-1.0359657183289528,36300,0.001,2904000,0.0031726392917335033,2084
1.6444473266601562,0.7984771132469177,-0.7674770254641772,36400,0.001,2912000,0.009520580060780048,2084
1.7021061182022095,0.4561834931373596,-0.7326327454298734,36500,0.001,2920000,0.021612633019685745,2084
1.6203174591064453,0.6818207800388336,-0.9138891898095608,36600,0.001,2928000,0.010579402558505535,2085
1.6683549880981445,0.799843892455101,-0.8139290295541286,36700,0.001,2936000,0.012762365862727165,2085
1.6994056701660156,0.4296579957008362,-0.7992807909846306,36800,0.001,2944000,0.008411110378801823,2085
1.6568641662597656,0.8258433490991592,-0.8784829474985599,36900,0.001,2952000,0.006687250919640064,2085
1.6259758472442627,0.7528323978185654,-0.8229849167168141,37000,0.001,2960000,0.015996789559721947,2085
1.6286561489105225,0.7751981019973755,-0.9891513239592313,37100,0.001,2968000,0.01967530883848667,2086
1.7144256830215454,0.8902381956577301,-1.1622243478894234,37200,0.001,2976000,0.0040916940197348595,2086
1.6809206008911133,0.5292851328849792,-0.7574841406196355,37300,0.001,2984000,0.027198050171136856,2086
1.6264572143554688,0.4788942337036133,-1.0250388562679291,37400,0.001,2992000,0.007787490729242563,2086
1.6409523487091064,0.304412305355072,-0.9632302649319172,37500,0.001,3000000,0.017883434891700745,2086
1.6007404327392578,0.9226527288556099,-0.9758334361016751,37600,0.001,3008000,0.005923622287809849,2087
1.5948073863983154,0.8209971040487289,-0.8824133794754744,37700,0.001,3016000,0.006882497109472752,2087
1.6646305322647095,0.8788508325815201,-0.9353531323373317,37800,0.001,3024000,0.004376087337732315,2087
1.5981667041778564,0.8683878630399704,-0.856999734044075,37900,0.001,3032000,0.00483658816665411,2087
1.633156180381775,0.8958167061209679,-0.6743895979598165,38000,0.001,3040000,0.00968615896999836,2087
1.7243049144744873,0.7668372988700867,-0.693168632988818,38100,0.001,3048000,0.01759454980492592,2087
1.693212866783142,0.6632088124752045,-0.6559442210942507,38200,0.001,3056000,0.02661028504371643,2087
1.6674442291259766,0.8068117499351501,-1.1745238125324249,38300,0.001,3064000,0.008520864881575108,2087
1.687254548072815,0.5723530948162079,-1.1468262581620365,38400,0.001,3072000,0.026364725083112717,2088
1.6859557628631592,0.7792376577854156,-0.8317806512117386,38500,0.001,3080000,0.007527736481279135,2088
1.624285101890564,0.5130173861980438,-0.5998484760522842,38600,0.001,3088000,0.004633287899196148,2088
1.7187122106552124,0.6628715097904205,-0.7717043820768594,38700,0.001,3096000,0.01728743128478527,2088
1.7143371105194092,0.8811217620968819,-0.9171773165464401,38800,0.001,3104000,0.0034218982327729464,2088
1.7243576049804688,0.7393207848072052,-0.4506298046559095,38900,0.001,3112000,0.02271249331533909,2088
1.6010417938232422,0.7592676877975464,-1.0838045813143253,39000,0.001,3120000,0.01901843026280403,2088
1.6687326431274414,0.28531551361083984,-0.7261572185903787,39100,0.001,3128000,0.010143841616809368,2088
1.7071635723114014,0.8684762865304947,-1.0262555204331876,39200,0.001,3136000,0.01407133974134922,2088
1.7034358978271484,0.8196120709180832,-0.5346093082800507,39300,0.001,3144000,0.009338855743408203,2089
1.7308132648468018,0.6227739155292511,-0.6224066521972418,39400,0.001,3152000,0.01742739975452423,2089
1.7074706554412842,0.8893183916807175,-0.7008215773850679,39500,0.001,3160000,0.00643620640039444,2089
1.666415810585022,0.9035472050309181,-0.6963370233774185,39600,0.001,3168000,0.004842088092118502,2089
1.6954036951065063,0.9406615570187569,-0.5289586845785379,39700,0.001,3176000,0.004479278810322285,2089
1.5807641744613647,0.2207736372947693,-0.9130747579038143,39800,0.001,3184000,0.017185652628540993,2090
1.6010555028915405,0.6628239154815674,-0.9807016126811504,39900,0.001,3192000,0.011131147854030132,2090
1.6526941061019897,0.7218739986419678,-0.6901166468858719,40000,0.001,3200000,0.007199088577181101,2090
1.7093803882598877,0.8324902951717377,-0.4640546506794635,40100,0.001,3208000,0.010828671045601368,2090
1.6081501245498657,0.6466218829154968,-0.7396454226225615,40200,0.001,3216000,0.008566097356379032,2090
1.6976181268692017,0.7257659435272217,-0.9461803887039423,40300,0.001,3224000,0.014762970618903637,2090
1.6665849685668945,0.8581844568252563,-0.5979324273765088,40400,0.001,3232000,0.011215636506676674,2091
1.7441482543945312,0.8351062536239624,-0.779981966689229,40500,0.001,3240000,0.005601526238024235,2091
1.4976774454116821,0.6162572205066681,-0.7880352834239602,40600,0.001,3248000,0.019969094544649124,2091
1.5931224822998047,0.5988262295722961,-0.6136874811723828,40700,0.001,3256000,0.016049368306994438,2091
1.5490423440933228,0.6672450006008148,-0.6787867814302444,40800,0.001,3264000,0.015520085580646992,2091
1.6716598272323608,0.7452983856201172,-1.0752244539558888,40900,0.001,3272000,0.006322324275970459,2092
1.744621992111206,0.8000940233469009,-0.5436550475656986,41000,0.001,3280000,0.009641921147704124,2092
1.6445302963256836,0.7944695353507996,-0.6523134205490351,41100,0.001,3288000,0.023190153762698174,2092
1.6252994537353516,0.7751868665218353,-0.6570826739072799,41200,0.001,3296000,0.011499820277094841,2092
1.6554206609725952,0.5522035956382751,-0.636025096103549,41300,0.001,3304000,0.005867332685738802,2092
1.6123126745224,0.8686668574810028,-0.745663458108902,41400,0.001,3312000,0.007553190924227238,2093
1.6691392660140991,0.7346711456775665,-0.7767277270555496,41500,0.001,3320000,0.007350425235927105,2093
1.6858069896697998,0.7255699634552002,-0.6358850087970496,41600,0.001,3328000,0.009655557572841644,2093
1.6818338632583618,0.7062240242958069,-1.0175965175032615,41700,0.001,3336000,0.007207826711237431,2093
1.7188787460327148,0.7828176766633987,-0.5707920585758984,41800,0.001,3344000,0.007331280503422022,2093
1.6244556903839111,0.9246838688850403,-0.7566340330988168,41900,0.001,3352000,0.007754787802696228,2093
1.6197373867034912,0.41946840286254883,-0.5953764330595732,42000,0.001,3360000,0.02276529185473919,2093
1.6941404342651367,0.7892965376377106,-0.7299392137676477,42100,0.001,3368000,0.014141814783215523,2094
1.695281744003296,0.8542025536298752,-0.6973502273671329,42200,0.001,3376000,0.00902925617992878,2094
1.6272804737091064,0.7876742482185364,-0.5195583505555987,42300,0.001,3384000,0.012393725104629993,2093
1.684770941734314,0.8483415842056274,-0.8912092266138643,42400,0.001,3392000,0.009579138830304146,2093
1.6613266468048096,0.661358118057251,-0.6562527116388083,42500,0.001,3400000,0.00780722638592124,2093
1.643934965133667,0.6699873805046082,-0.6776280838996172,42600,0.001,3408000,0.03811575844883919,2093
1.6797435283660889,0.7281066477298737,-0.8233247611671686,42700,0.001,3416000,0.009255247190594673,2094
1.7068735361099243,0.8875408843159676,-0.8153516627848149,42800,0.001,3424000,0.004136986564844847,2094
1.6644303798675537,0.7043176591396332,-0.7910655595362186,42900,0.001,3432000,0.005547658074647188,2094
1.7052671909332275,0.8634161204099655,-0.5280254412442446,43000,0.001,3440000,0.013449123129248619,2094
1.6210269927978516,0.8600096851587296,-0.45368923181667925,43100,0.001,3448000,0.014186479151248932,2094
1.6657384634017944,0.6055587828159332,-0.708070720359683,43200,0.001,3456000,0.011484451591968536,2094
1.6973927021026611,0.6007953584194183,-0.6068528851494193,43300,0.001,3464000,0.00781584344804287,2095
1.561654806137085,0.9113772884011269,-0.6223303955048323,43400,0.001,3472000,0.004941738210618496,2095
1.7360246181488037,0.8715101629495621,-0.5288442923687399,43500,0.001,3480000,0.006150932516902685,2095
1.6794284582138062,0.6908578872680664,-0.6105174956843257,43600,0.001,3488000,0.006629379000514746,2095
1.6560957431793213,0.6051133573055267,-0.8776585787534714,43700,0.001,3496000,0.005180020816624165,2095
1.5785293579101562,0.8163176625967026,-1.3899777315557003,43800,0.001,3504000,0.010678375139832497,2095
1.6887521743774414,0.9333766773343086,-0.7356077995151281,43900,0.001,3512000,0.002322447719052434,2095
1.6248832941055298,0.7981146425008774,-0.6992788001894951,44000,0.001,3520000,0.014142824336886406,2095
1.6858527660369873,0.8090738207101822,-0.7301260359585285,44100,0.001,3528000,0.006073266267776489,2095
1.6794757843017578,0.8976479321718216,-0.6407927833497524,44200,0.001,3536000,0.009561650454998016,2096
1.7494977712631226,0.5655715465545654,-0.5743464895524084,44300,0.001,3544000,0.02378137782216072,2096
1.567106008529663,0.5506709516048431,-0.6985692005604506,44400,0.001,3552000,0.022128868848085403,2096
1.690054178237915,0.8473384827375412,-0.5812718061730265,44500,0.001,3560000,0.014655830338597298,2096
1.7007601261138916,0.9198374301195145,-0.6122605135664344,44600,0.001,3568000,0.010707445442676544,2096
1.6597875356674194,0.7550284713506699,-0.75937689691782,44700,0.001,3576000,0.01270391047000885,2096
1.6371123790740967,0.8522282838821411,-0.6837812080979347,44800,0.001,3584000,0.0055261170491576195,2096
1.7194101810455322,0.909253254532814,-0.40484248362481595,44900,0.001,3592000,0.010289020836353302,2096
1.6405426263809204,0.7405101954936981,-0.7947384435683489,45000,0.001,3600000,0.005020176526159048,2096
1.6282024383544922,0.8008951991796494,-0.49814866445958617,45100,0.001,3608000,0.005301231052726507,2096
1.649031400680542,0.8673972189426422,-0.7065158322453499,45200,0.001,3616000,0.006983056664466858,2096
1.6219146251678467,0.8662231266498566,-0.6013972103595734,45300,0.001,3624000,0.00894176959991455,2096
1.6672344207763672,0.3247528076171875,-0.5497819747775793,45400,0.001,3632000,0.0057558524422347546,2097
1.688349962234497,0.8455068916082382,-0.6619017001241445,45500,0.001,3640000,0.01595068909227848,2097
1.609442949295044,0.8241680711507797,-0.4895226871129125,45600,0.001,3648000,0.01028622966259718,2097
1.6562480926513672,0.6636413931846619,-0.4531769716180861,45700,0.001,3656000,0.011858914978802204,2097
1.6425907611846924,0.5600452721118927,-0.3862383773754118,45800,0.001,3664000,0.03008727729320526,2096
1.5779629945755005,0.8844680264592171,-0.28691796101629735,45900,0.001,3672000,0.009229304268956184,2096
1.6363754272460938,0.42868655920028687,-0.44202799499034884,46000,0.001,3680000,0.029628414660692215,2097
1.6362884044647217,0.7939724177122116,-0.8544195171445608,46100,0.001,3688000,0.009724539704620838,2097
1.7231487035751343,0.7898706346750259,-0.7735158771276474,46200,0.001,3696000,0.013512462377548218,2097
1.608995795249939,0.7692078500986099,-0.6114943353459239,46300,0.001,3704000,0.017827391624450684,2097
1.6155650615692139,0.5986255705356598,-0.6705819126218557,46400,0.001,3712000,0.01836642250418663,2097
1.649224042892456,0.8098037987947464,-0.6699112970381975,46500,0.001,3720000,0.0076915002427995205,2097
1.555071234703064,0.8964005336165428,-0.7151974856853485,46600,0.001,3728000,0.004598093684762716,2097
1.6539541482925415,0.8258657455444336,-0.7030540153384208,46700,0.001,3736000,0.009465632028877735,2097
1.6006181240081787,0.7755756080150604,-0.5748294366523623,46800,0.001,3744000,0.01992020010948181,2098
1.5862451791763306,0.6465038657188416,-0.6332406148314476,46900,0.001,3752000,0.01196029968559742,2098
1.7117929458618164,0.8447276949882507,-0.5850946390070021,47000,0.001,3760000,0.002773723565042019,2098
1.7400619983673096,0.851362943649292,-0.6540702261030674,47100,0.001,3768000,0.004291381221264601,2098
1.6201789379119873,0.7495357692241669,-0.7680959697812796,47200,0.001,3776000,0.011061832308769226,2098
1.6409876346588135,0.46739721298217773,-0.6071511458605527,47300,0.001,3784000,0.02159412018954754,2099
1.6506980657577515,0.759101614356041,-0.6655552240088582,47400,0.001,3792000,0.008533772081136703,2099
1.698657751083374,0.7574754059314728,-0.6301998121663928,47500,0.001,3800000,0.012971445918083191,2099
1.597285509109497,0.7372222244739532,-0.6148603297770023,47600,0.001,3808000,0.01030773390084505,2099
1.649340271949768,0.8789835274219513,-0.6043908684048802,47700,0.001,3816000,0.008664362132549286,2099
1.6033451557159424,0.9443218037486076,-0.7924214467406273,47800,0.001,3824000,0.00587358558550477,2099
1.7011425495147705,0.7524996697902679,-0.3676215352024883,47900,0.001,3832000,0.018555104732513428,2100
1.6000198125839233,0.8983077332377434,-0.487889158539474,48000,0.001,3840000,0.0106488186866045,2100
1.6079744100570679,0.9266230762004852,-0.216071398393251,48100,0.001,3848000,0.009563934989273548,2100
1.5918238162994385,0.8782290071249008,-0.6147966049611568,48200,0.001,3856000,0.009260927326977253,2100
1.7095928192138672,0.8279549926519394,-0.3967545241117477,48300,0.001,3864000,0.006435985676944256,2100
1.5116002559661865,0.7993328720331192,-0.6218313728459179,48400,0.001,3872000,0.012714961543679237,2100
1.7156431674957275,0.8714093863964081,-0.464580891886726,48500,0.001,3880000,0.017472553998231888,2100
1.6421419382095337,0.9006777852773666,-0.6707002686336636,48600,0.001,3888000,0.006737879011780024,2100
1.6622482538223267,0.7708586305379868,-0.650106904655695,48700,0.001,3896000,0.010563391260802746,2100
1.6062860488891602,0.8498970866203308,-0.6233745865523815,48800,0.001,3904000,0.007551690097898245,2101
1.6233112812042236,0.8273462057113647,-0.5343660444486886,48900,0.001,3912000,0.007743725087493658,2101
1.636487364768982,0.8770685270428658,-0.6335277328267693,49000,0.001,3920000,0.004618859384208918,2101
1.7160953283309937,0.6463918089866638,-0.7821473751217127,49100,0.001,3928000,0.017118602991104126,2101
1.629217505455017,0.9401507116854191,-0.6002401515841485,49200,0.001,3936000,0.008227596059441566,2101
1.6479120254516602,0.7342511415481567,-0.5635367238894105,49300,0.001,3944000,0.014092238619923592,2101
1.599519968032837,0.7397358417510986,-0.7275430377572775,49400,0.001,3952000,0.011810166761279106,2101
1.6606597900390625,0.835020586848259,-0.48882020227611067,49500,0.001,3960000,0.009944604709744453,2101
1.5979923009872437,0.8369233906269073,-0.5028474429855123,49600,0.001,3968000,0.010995307937264442,2101
1.640941858291626,0.8287684917449951,-0.38309380956925454,49700,0.001,3976000,0.008456832729279995,2102
1.6632754802703857,0.801702082157135,-0.7476783219724894,49800,0.001,3984000,0.009090330451726913,2102
1.692635178565979,0.9131907597184181,-0.7041568893939256,49900,0.001,3992000,0.009881074540317059,2102
1.6541942358016968,0.7011511921882629,-0.5012598058208824,50000,0.001,4000000,0.01629706099629402,2102
1.6150667667388916,0.7405335307121277,-0.6810256313532591,50100,0.001,4008000,0.018305620178580284,2102
1.7012068033218384,0.8412481248378754,-0.6863648049533367,50200,0.001,4016000,0.009921379387378693,2102
1.5911839008331299,0.87424236536026,-0.831417540833354,50300,0.001,4024000,0.005542559549212456,2102
1.685312271118164,0.9188703373074532,-0.5229868457652629,50400,0.001,4032000,0.0077498420141637325,2102
1.6396242380142212,0.7750232368707657,-0.4778702178969979,50500,0.001,4040000,0.021693486720323563,2102
1.6618101596832275,0.6560520529747009,-0.654883835464716,50600,0.001,4048000,0.006853383034467697,2102
1.6127723455429077,0.8231044709682465,-0.27554146721959116,50700,0.001,4056000,0.007080909796059132,2103
1.6513805389404297,0.7133134007453918,-0.5018396966159344,50800,0.001,4064000,0.016814077273011208,2103
1.5718284845352173,0.5823689699172974,-0.7779228173196315,50900,0.001,4072000,0.031643111258745193,2103
1.6657402515411377,0.7505910992622375,-0.587049062550068,51000,0.001,4080000,0.021257763728499413,2103
1.6762832403182983,0.7602542638778687,-0.5082306125201285,51100,0.001,4088000,0.02629880979657173,2103
1.612131118774414,0.9147969782352448,-0.6190268427133561,51200,0.001,4096000,0.010717678815126419,2103
1.6401172876358032,0.7855032831430435,-0.8776783779263496,51300,0.001,4104000,0.008554215542972088,2103
1.6432254314422607,0.6957331895828247,-0.46615977347828447,51400,0.001,4112000,0.04594562202692032,2104
1.6248435974121094,0.867423489689827,-0.9519948836416006,51500,0.001,4120000,0.007595795206725597,2104
1.709604263305664,0.8500011265277863,-0.06459945160895586,51600,0.001,4128000,0.034101083874702454,2104
1.408862829208374,0.7163743078708649,-0.9067734746262431,51700,0.001,4136000,0.02781376801431179,2104
1.6695181131362915,0.8533530682325363,-0.6439536597579718,51800,0.001,4144000,0.007443478796631098,2104
1.6117321252822876,0.7761689573526382,-0.5309227784862742,51900,0.001,4152000,0.013500395230948925,2104
1.5877606868743896,0.854920968413353,-0.5987028082832694,52000,0.001,4160000,0.006391639821231365,2104
1.645408034324646,0.9226157292723656,-0.11388538088649511,52100,0.001,4168000,0.013133225962519646,2104
1.6975212097167969,0.4660264849662781,-0.6107392508536578,52200,0.001,4176000,0.01137910969555378,2104
1.614306092262268,0.46586382389068604,-0.4884632828645408,52300,0.001,4184000,0.024501753970980644,2104
1.5729215145111084,0.9129913151264191,-0.4326633379794657,52400,0.001,4192000,0.013606308028101921,2104
1.7387685775756836,0.7932632267475128,-0.49263536743819714,52500,0.001,4200000,0.01425740122795105,2105
1.5611162185668945,0.8648089915513992,-0.5222653288394212,52600,0.001,4208000,0.013883414678275585,2105
1.5086562633514404,0.8220522701740265,-0.8146030373871327,52700,0.001,4216000,0.014795705676078796,2105
1.4270274639129639,0.9400220774114132,-0.42038231608457866,52800,0.001,4224000,0.004824994597584009,2105
1.634019136428833,0.91704972833395,-0.2789736210310366,52900,0.001,4232000,0.010317553766071796,2105
1.5555853843688965,0.9133820161223412,-0.1962993017747067,53000,0.001,4240000,0.01042051613330841,2105
1.528222680091858,0.6781716644763947,-0.4892148231621832,53100,0.001,4248000,0.014765488915145397,2105
1.6278908252716064,0.36686789989471436,-0.5780403519980609,53200,0.001,4256000,0.014540648087859154,2105
1.7125638723373413,0.43930089473724365,-0.4635589923709631,53300,0.001,4264000,0.004950603470206261,2105
1.6768033504486084,0.7265314161777496,-0.6596855984069407,53400,0.001,4272000,0.01796002872288227,2105
1.5130218267440796,0.6231401264667511,-0.5354796133935451,53500,0.001,4280000,0.038371212780475616,2105
1.456438422203064,0.6929805874824524,-0.3581868744280655,53600,0.001,4288000,0.040699303150177,2106
1.5394318103790283,0.8705146759748459,-0.3483567599207163,53700,0.001,4296000,0.006234596483409405,2106
1.5824991464614868,0.7017341256141663,-0.5140464199706912,53800,0.001,4304000,0.013924571685492992,2106
1.6299091577529907,0.8986305668950081,-0.46545430086553097,53900,0.001,4312000,0.009687988087534904,2106
1.482903242111206,0.39967626333236694,-0.5765749190701172,54000,0.001,4320000,0.024936437606811523,2106
1.5468543767929077,0.8819869607686996,-0.513107457011938,54100,0.001,4328000,0.0038925069384276867,2106
1.6701691150665283,0.9318758770823479,-0.4372614868916571,54200,0.001,4336000,0.005053926259279251,2106
1.4847437143325806,0.8372552692890167,-0.1563186383107677,54300,0.001,4344000,0.0226658396422863,2106
1.502666711807251,0.6437132954597473,-0.4800226103514433,54400,0.001,4352000,0.02950168214738369,2106
1.6903789043426514,0.7636290639638901,-0.5264517985284328,54500,0.001,4360000,0.01889627054333687,2106
1.6120983362197876,0.7552522122859955,-0.6424785804003477,54600,0.001,4368000,0.014319243840873241,2107
1.7151672840118408,0.9137017801403999,-0.4482298891991377,54700,0.001,4376000,0.006925550289452076,2107
1.5245306491851807,0.6906501650810242,-0.19221551816444843,54800,0.001,4384000,0.030806750059127808,2107
1.6069930791854858,0.9261926338076591,-0.28419831227511166,54900,0.001,4392000,0.012902839109301567,2107
1.605865240097046,0.741303563117981,-0.39272536369389854,55000,0.001,4400000,0.013680468313395977,2107
1.5299062728881836,0.8772342130541801,-0.5749388696625829,55100,0.001,4408000,0.007940603420138359,2107
1.5671939849853516,0.5886552631855011,-0.6065859945490957,55200,0.001,4416000,0.02194877341389656,2107
1.630906343460083,0.6149911284446716,-0.5400746934115886,55300,0.001,4424000,0.041129566729068756,2107
1.7432804107666016,0.9465902037918568,-0.2130752045661211,55400,0.001,4432000,0.005142402835190296,2107
1.6398403644561768,0.9003686383366585,-0.304117688536644,55500,0.001,4440000,0.003298866329714656,2108
1.5911471843719482,0.8791321367025375,-0.3979035455733538,55600,0.001,4448000,0.016200071200728416,2108
1.470332384109497,0.7784262746572495,-0.353844718914479,55700,0.001,4456000,0.013409344479441643,2108
1.6178642511367798,0.6762319505214691,-0.597249512001872,55800,0.001,4464000,0.010457145981490612,2108
1.6435744762420654,0.758807361125946,-0.6556553366594017,55900,0.001,4472000,0.009128507226705551,2108
1.503003716468811,0.7670373618602753,-0.5890901348553598,56000,0.001,4480000,0.0198835302144289,2108
1.6876919269561768,0.7375868856906891,-0.5166816505836322,56100,0.001,4488000,0.007346001453697681,2108
1.5440406799316406,0.8667231798171997,-0.3366687698318856,56200,0.001,4496000,0.01461716927587986,2108
1.6362472772598267,0.9251348599791527,-0.610111360438168,56300,0.001,4504000,0.007592890411615372,2108
1.642383337020874,0.7639870494604111,-0.6942343390546739,56400,0.001,4512000,0.01227332092821598,2108
1.5837936401367188,0.7313129007816315,-0.6338809099048376,56500,0.001,4520000,0.005085140932351351,2109
1.3565298318862915,0.6865878403186798,-0.45566176730208097,56600,0.001,4528000,0.028082478791475296,2109
1.5243244171142578,0.8498066067695618,-0.5688822862692178,56700,0.001,4536000,0.01887696608901024,2109
1.6162583827972412,0.841747060418129,-0.3684558678418398,56800,0.001,4544000,0.010220206342637539,2109
1.5959255695343018,0.7902544289827347,-0.35140705239027736,56900,0.001,4552000,0.020980332046747208,2109
1.5283571481704712,0.8484648168087006,-0.3720288261771202,57000,0.001,4560000,0.02113891765475273,2109
1.5707178115844727,0.5161008536815643,-0.432296353764832,57100,0.001,4568000,0.04444832354784012,2109
1.5164586305618286,0.8634393066167831,-0.3907114642672241,57200,0.001,4576000,0.016599420458078384,2109
1.4628688097000122,0.8506585955619812,-0.42385403756052253,57300,0.001,4584000,0.02131613716483116,2109
1.6168901920318604,0.7137052416801453,-0.7162864896003157,57400,0.001,4592000,0.016303908079862595,2109
1.5341074466705322,0.7580022066831589,-0.7206338107585907,57500,0.001,4600000,0.008182036690413952,2109
1.6112120151519775,0.8730197101831436,-0.2521874073892832,57600,0.001,4608000,0.01264937687665224,2109
1.6462303400039673,0.7945837825536728,-0.48894834108650687,57700,0.001,4616000,0.009833140298724174,2109
1.5470495223999023,0.8633904159069061,-0.4517073201015592,57800,0.001,4624000,0.00718951690942049,2110
1.6097257137298584,0.5427688360214233,-0.35127755157882345,57900,0.001,4632000,0.012784183025360107,2110
1.719175100326538,0.906610943377018,-0.511991498991847,58000,0.001,4640000,0.004280481021851301,2110
1.7019010782241821,0.9291020333766937,-0.3653245223686099,58100,0.001,4648000,0.005474514327943325,2110
1.547151803970337,0.3681667447090149,-0.4127387387678027,58200,0.001,4656000,0.024138852953910828,2110
1.5659258365631104,0.6232311725616455,-0.5710788027383387,58300,0.001,4664000,0.015237724408507347,2110
1.5876718759536743,0.6859481036663055,-0.4311690157279372,58400,0.001,4672000,0.02451898902654648,2110
1.6802444458007812,0.7766422182321548,-0.4276407165452838,58500,0.001,4680000,0.00961291790008545,2110
1.526861548423767,0.8727425336837769,-0.2246391147375107,58600,0.001,4688000,0.010794447734951973,2110
1.6477670669555664,0.9070156738162041,-0.5498223744332791,58700,0.001,4696000,0.005213516764342785,2110
1.7250747680664062,0.8877021446824074,-0.3824727370403707,58800,0.001,4704000,0.011915876530110836,2110
1.51511549949646,0.8961990773677826,-0.47933360673487185,58900,0.001,4712000,0.012826746329665184,2110
1.6311146020889282,0.9492092728614807,-0.17722903485409916,59000,0.001,4720000,0.0051845707930624485,2110
1.5492433309555054,0.7965478003025055,-0.24857713961973787,59100,0.001,4728000,0.03157946467399597,2110
