fps,explained_variance,nupdates,value_loss,total_timesteps,avg reward,policy_entropy
1720,0.965317003428936,37000,0.042375944554805756,2960000,2.2241473898291586,1.6481482982635498
1721,0.983853941783309,37100,0.020278718322515488,2968000,1.819445113092661,1.6891282796859741
1721,0.9821484908461571,37200,0.02744458243250847,2976000,2.2833446986973285,1.5165725946426392
1721,0.9453315883874893,37300,0.08773632347583771,2984000,3.460902142524719,1.514617919921875
1722,0.9930362114682794,37400,0.009942660108208656,2992000,2.3091105200350284,1.4807913303375244
1722,0.945134561508894,37500,0.03585149720311165,3000000,1.6242575112730264,1.6438636779785156
1722,0.992661411408335,37600,0.010220850817859173,3008000,1.968319040723145,1.624712586402893
1722,0.9581173472106457,37700,0.10830537974834442,3016000,2.4867546550929545,1.5873260498046875
1723,0.9558029249310493,37800,0.05119282752275467,3024000,1.8929363794624805,1.5415300130844116
1723,0.9956514490768313,37900,0.008558218367397785,3032000,1.9093002039939164,1.5871469974517822
1723,0.9933830671943724,38000,0.015189191326498985,3040000,1.9445310425013305,1.5599334239959717
1724,0.9923041071742773,38100,0.023282503709197044,3048000,2.566886187810451,1.497188925743103
1724,0.9901738362386823,38200,0.03409574180841446,3056000,2.4094250441528855,1.631319284439087
1724,0.968947408720851,38300,0.06779974699020386,3064000,2.63254288546741,1.5070499181747437
1725,0.9034026861190796,38400,0.13111232221126556,3072000,1.395647813472897,1.6099367141723633
1725,0.9038375467061996,38500,0.0737314373254776,3080000,2.5156944900751115,1.5115296840667725
1725,0.9756547976285219,38600,0.06971584260463715,3088000,2.7052322324947453,1.3692004680633545
1725,0.8232007026672363,38700,0.18514323234558105,3096000,1.3779473775997757,1.6019771099090576
1725,0.9637961350381374,38800,0.042616456747055054,3104000,0.8827290687535424,1.5481503009796143
1725,0.9485267214477062,38900,0.08741320669651031,3112000,1.8597206328064204,1.644669771194458
1726,0.9920425284653902,39000,0.008441532962024212,3120000,1.4112238010391593,1.6282851696014404
1726,0.968713104724884,39100,0.02701805904507637,3128000,1.5458103850483895,1.4926645755767822
1727,0.9806348029524088,39200,0.028581682592630386,3136000,2.354065354540944,1.4645624160766602
1728,0.9211193397641182,39300,0.10806383937597275,3144000,1.9099810402840376,1.5646480321884155
1728,0.9747068341821432,39400,0.04719485342502594,3152000,1.6041387854100322,1.5949825048446655
1728,0.9947495148517191,39500,0.013545798137784004,3160000,2.7761024527135305,1.4210792779922485
1729,0.995623339433223,39600,0.010973677039146423,3168000,2.5504411056637766,1.5109275579452515
1729,0.9935635146684945,39700,0.013437611982226372,3176000,1.5236226935870945,1.5805143117904663
1729,0.958700381219387,39800,0.025723954662680626,3184000,0.9035133284283802,1.710777997970581
1729,0.988358935341239,39900,0.019412601366639137,3192000,1.6797920256853103,1.6764156818389893
1729,0.8845856264233589,40000,0.11015059798955917,3200000,2.04113082177937,1.6486999988555908
1730,0.9865231094881892,40100,0.03474249690771103,3208000,2.71571739371866,1.5153921842575073
1730,0.9831650070846081,40200,0.016920745372772217,3216000,1.4344651909996173,1.6274993419647217
1730,0.9929157732985914,40300,0.01243168581277132,3224000,2.3919956110417844,1.5021698474884033
1730,0.9868168234825134,40400,0.0350627526640892,3232000,2.6774646032601597,1.5676196813583374
1730,0.9795792866498232,40500,0.052537500858306885,3240000,2.578156801685691,1.5544618368148804
1730,0.9207425937056541,40600,0.175092414021492,3248000,2.695886131376028,1.5222889184951782
1731,0.996023619081825,40700,0.008629150688648224,3256000,1.8179535392671824,1.600708246231079
1731,0.9831607043743134,40800,0.023253802210092545,3264000,1.4695782675291411,1.5234451293945312
1732,0.9919724408537149,40900,0.025729233399033546,3272000,2.766050692414865,1.48712158203125
1732,0.9977393080480397,41000,0.008189071901142597,3280000,2.1791120622307063,1.6065469980239868
1732,0.9934130650945008,41100,0.019754961133003235,3288000,2.9680586509406566,1.63906729221344
1733,0.9918542858213186,41200,0.023821821436285973,3296000,2.826274926960468,1.5504385232925415
1733,0.9904371276497841,41300,0.019520321860909462,3304000,2.231766193732619,1.5696117877960205
1734,0.9955404163338244,41400,0.007845832966268063,3312000,1.0021885907859542,1.6466782093048096
1734,0.7220264375209808,41500,0.4575873017311096,3320000,2.85649051964283,1.49136483669281
1734,0.9178373739123344,41600,0.0763741284608841,3328000,2.0610954959120136,1.4547141790390015
1735,0.9867524337023497,41700,0.01798371970653534,3336000,1.8434280587127432,1.6520471572875977
1735,0.9898863239213824,41800,0.015278312377631664,3344000,2.070019968599081,1.486449956893921
1736,0.9592438153922558,41900,0.07417088747024536,3352000,2.1441469208337365,1.641363501548767
1736,0.9922054279595613,42000,0.014400702901184559,3360000,1.718856237269938,1.6627695560455322
1737,0.9693741798400879,42100,0.04723268002271652,3368000,2.341997327655554,1.609903335571289
1737,0.9860778385773301,42200,0.050789959728717804,3376000,2.551517973467708,1.5585570335388184
1737,0.9797980766743422,42300,0.04167506843805313,3384000,2.1940202943980696,1.5809060335159302
1738,0.924316756427288,42400,0.04701506346464157,3392000,1.0738990001380444,1.672450304031372
1738,0.9932027398608625,42500,0.017726067453622818,3400000,1.4273023523084702,1.6291444301605225
1739,0.991059928201139,42600,0.015739385038614273,3408000,1.6499321710318327,1.5904858112335205
1739,0.9690243806689978,42700,0.04715845733880997,3416000,1.9380514146760106,1.55049467086792
1739,0.9875745037570596,42800,0.023799825459718704,3424000,1.6166085435077548,1.684155821800232
1740,0.9666339866816998,42900,0.07477809488773346,3432000,2.5005575814982874,1.4378756284713745
1740,0.8875800371170044,43000,0.18899397552013397,3440000,1.6106360139790923,1.6494258642196655
1740,0.9841195680201054,43100,0.024477321654558182,3448000,1.8877678669989109,1.5573244094848633
1741,0.9903398035094142,43200,0.015564629808068275,3456000,2.4259536288678647,1.446919322013855
1741,0.9772346615791321,43300,0.041629064828157425,3464000,1.7822745883837343,1.4273593425750732
1741,0.9551350735127926,43400,0.07554982602596283,3472000,2.2781141959130764,1.3840364217758179
1742,0.9962050607427955,43500,0.007287971675395966,3480000,2.078221484646201,1.609832525253296
1742,0.8269380182027817,43600,0.15928402543067932,3488000,1.7334207287058234,1.5589802265167236
1742,0.9183788597583771,43700,0.08995714038610458,3496000,1.8543938029557467,1.4077924489974976
1743,0.9943963084369898,43800,0.010989533737301826,3504000,2.1372005762532353,1.4728217124938965
1743,0.9872216247022152,43900,0.015801383182406425,3512000,1.2543400753289462,1.5720828771591187
1743,0.9797591716051102,44000,0.04622701555490494,3520000,2.8630598530173303,1.4475599527359009
1744,0.9732406754046679,44100,0.054232675582170486,3528000,1.668969419086352,1.5655205249786377
1744,0.9941889005713165,44200,0.014011634513735771,3536000,2.234700683504343,1.5301941633224487
1744,0.989471766166389,44300,0.01548394002020359,3544000,1.3131084911176003,1.6622600555419922
1745,0.9684860296547413,44400,0.029851537197828293,3552000,1.416411418374628,1.599855661392212
1745,0.9895967664197087,44500,0.031639810651540756,3560000,2.556120965909213,1.4928045272827148
1746,0.985238597728312,44600,0.03257603198289871,3568000,1.3145248831249774,1.5259671211242676
1746,0.9963918165303767,44700,0.010197516530752182,3576000,2.2731588903814552,1.3874824047088623
1746,0.9897523168474436,44800,0.01713390089571476,3584000,1.4739603362977505,1.4904472827911377
1746,0.7873540967702866,44900,0.3364335596561432,3592000,1.174355785548687,1.4182355403900146
1747,0.9867536621168256,45000,0.024006355553865433,3600000,1.8647317402763293,1.5271128416061401
1747,0.9291728064417839,45100,0.13815608620643616,3608000,1.5162315905094146,1.591010332107544
1747,0.9914495283737779,45200,0.02450702153146267,3616000,2.7448872949928047,1.504429578781128
1748,0.9918244387954473,45300,0.024711918085813522,3624000,2.3036865778267384,1.493350625038147
1748,0.9963622677605599,45400,0.008564412593841553,3632000,1.3906825818121433,1.4952596426010132
1748,0.9891948215663433,45500,0.013926071114838123,3640000,1.678014517761767,1.5897703170776367
1749,0.6038291752338409,45600,0.4075935482978821,3648000,1.3339992681518198,1.5993609428405762
1749,0.9690374843776226,45700,0.04478948563337326,3656000,1.94831547960639,1.5406414270401
1749,0.9809238817542791,45800,0.03963451460003853,3664000,1.7295554105192423,1.560172200202942
1749,0.9906616657972336,45900,0.02551611326634884,3672000,2.6473887987434863,1.5468974113464355
1750,0.9928696379065514,46000,0.01956656575202942,3680000,2.9971098747104405,1.5194416046142578
1750,0.43390196561813354,46100,2.250767230987549,3688000,2.830977775901556,1.6354732513427734
1751,0.8268454372882843,46200,0.09180037677288055,3696000,1.2756484962999821,1.588029146194458
1751,0.9905799198895693,46300,0.024162717163562775,3704000,2.2726891822181643,1.4622228145599365
1751,0.9769399575889111,46400,0.05258514732122421,3712000,2.0571236314252017,1.5874711275100708
1751,0.9937371327541769,46500,0.0219402015209198,3720000,3.1385192674119025,1.5744383335113525
1751,0.9919977132230997,46600,0.021862780675292015,3728000,1.9066888728179037,1.6727371215820312
1752,0.9786525256931782,46700,0.043514300137758255,3736000,2.0587836395949126,1.5579370260238647
1752,0.9734880365431309,46800,0.0430840402841568,3744000,2.225080158561468,1.4439523220062256
1752,0.9886605916544795,46900,0.02078281342983246,3752000,1.7043416334316135,1.584656000137329
1752,0.9682609997689724,47000,0.0485578253865242,3760000,2.3415974425151944,1.4235562086105347
1753,0.970322523266077,47100,0.12013374269008636,3768000,3.075340133253485,1.3901368379592896
1753,0.9585673473775387,47200,0.2025291472673416,3776000,3.564886139705777,1.3731664419174194
1753,0.9304820224642754,47300,0.18554773926734924,3784000,1.8215305018005892,1.592647910118103
1753,0.9769775532186031,47400,0.02437201701104641,3792000,1.6453602639958262,1.619454026222229
1753,0.9823773540556431,47500,0.04230308532714844,3800000,1.7625480720773339,1.5534874200820923
1754,0.9902341542765498,47600,0.026756804436445236,3808000,2.108853324595839,1.6413004398345947
1754,0.983237411826849,47700,0.017365051433444023,3816000,1.1061792215332389,1.6850578784942627
1754,0.993237990885973,47800,0.009665792807936668,3824000,1.6048254195600749,1.5777603387832642
1755,0.9842976368963718,47900,0.032960232347249985,3832000,2.200259788427502,1.567408800125122
1755,0.9793087802827358,48000,0.04635811969637871,3840000,2.173558876942843,1.528434157371521
1755,0.994964168407023,48100,0.020535502582788467,3848000,2.8402425358071923,1.4107520580291748
1756,0.9631252102553844,48200,0.044137317687273026,3856000,1.6328107556328177,1.6012935638427734
1756,0.9791541490703821,48300,0.049596287310123444,3864000,2.7042031951248644,1.440517783164978
1756,0.9885875703766942,48400,0.03787606582045555,3872000,2.4753836205229165,1.4719371795654297
1756,0.9640852473676205,48500,0.10865762084722519,3880000,2.1777339613996447,1.5207453966140747
1757,0.9852404110133648,48600,0.018417861312627792,3888000,1.6559580519795418,1.638933539390564
1757,0.9907823149114847,48700,0.012062745168805122,3896000,1.8573277132585644,1.4337925910949707
1757,0.9049233868718147,48800,0.22565200924873352,3904000,3.3607397750020027,1.4227211475372314
1757,0.9805193226784468,48900,0.06357443332672119,3912000,2.0417514314875005,1.6136554479599
1757,0.9944439735263586,49000,0.01949901506304741,3920000,2.95611075013876,1.4556310176849365
1758,0.9938010489568114,49100,0.017326202243566513,3928000,2.040289567504078,1.5667335987091064
1758,0.9845551867038012,49200,0.04395977407693863,3936000,3.058691179566085,1.5485141277313232
1758,0.9832036811858416,49300,0.03399112820625305,3944000,2.1845903385430576,1.5009806156158447
1759,0.986727936193347,49400,0.02136131189763546,3952000,1.850230212882161,1.5369830131530762
1759,0.6172206103801727,49500,1.3036657571792603,3960000,3.7243253201246262,1.4158748388290405
1759,0.9673035405576229,49600,0.05968039482831955,3968000,2.6520213752985002,1.529806137084961
1759,0.9900058312341571,49700,0.03897887468338013,3976000,2.794697807729244,1.5304361581802368
1759,0.9854990104213357,49800,0.01878456398844719,3984000,1.7869476299732923,1.5489003658294678
1760,0.9921645000576973,49900,0.018404070287942886,3992000,1.8284335434436798,1.5984312295913696
1760,0.9302724301815033,50000,0.02826308272778988,4000000,1.043943558074534,1.6150054931640625
1760,0.9615445844829082,50100,0.02758055366575718,4008000,1.4404175736010074,1.5717591047286987
1760,0.9837706666439772,50200,0.009539224207401276,4016000,1.030959603190422,1.691152811050415
1761,0.9951512543484569,50300,0.013371105305850506,4024000,1.8883023917791433,1.5851997137069702
1761,0.9758205749094486,50400,0.035163767635822296,4032000,2.905639696866274,1.412184476852417
1761,0.9394888207316399,50500,0.10327859967947006,4040000,1.938154833484441,1.5373363494873047
1762,0.9957568356767297,50600,0.012690571136772633,4048000,2.1438628690317274,1.5444833040237427
1762,0.9903882471844554,50700,0.016454774886369705,4056000,1.7628192304633559,1.6203525066375732
1762,0.9886122485622764,50800,0.0381312295794487,4064000,3.295301403850317,1.5462733507156372
1762,0.9640112966299057,50900,0.2891029715538025,4072000,2.9129094414412977,1.6394745111465454
1762,0.9469946548342705,51000,0.04520300403237343,4080000,1.5025747623294592,1.627118468284607
1762,0.9872497962787747,51100,0.020368682220578194,4088000,2.4637850180268286,1.4513823986053467
1762,0.993862384930253,51200,0.016343969851732254,4096000,1.7896466230973602,1.6111059188842773
1763,0.9969946555793285,51300,0.009425540454685688,4104000,2.2683629389852284,1.5122301578521729
1763,0.993960415944457,51400,0.0215065386146307,4112000,3.45306355021894,1.525520920753479
1763,0.9731198735535145,51500,0.05682242661714554,4120000,1.93422831594944,1.5718977451324463
1763,0.9644219912588596,51600,0.1498759686946869,4128000,2.0697745511308314,1.5250612497329712
1763,0.9845405062660575,51700,0.046996790915727615,4136000,2.416034945845604,1.4586927890777588
1764,0.9931214218959212,51800,0.012179484590888023,4144000,1.5680431682616471,1.661026954650879
1764,0.9378136321902275,51900,0.31010502576828003,4152000,2.9983196265995504,1.605426549911499
1764,0.9837518148124218,52000,0.030109409242868423,4160000,1.802000010665506,1.5640102624893188
1765,0.961015846580267,52100,0.14896893501281738,4168000,2.440239389240742,1.536420226097107
1765,0.9798315949738026,52200,0.02649581991136074,4176000,1.2740080697461962,1.5650279521942139
1765,0.9885373376309872,52300,0.04119456931948662,4184000,2.338363722618669,1.5012952089309692
1765,0.9855876564979553,52400,0.028435641899704933,4192000,2.269098561629653,1.6006546020507812
1765,0.9946401040069759,52500,0.016146685928106308,4200000,3.0075451117008924,1.4894142150878906
1766,0.9846871299669147,52600,0.044208936393260956,4208000,2.4357170687057077,1.5973845720291138
1766,0.9941951935179532,52700,0.01856277324259281,4216000,2.052845787629485,1.6275345087051392
1766,0.9838975090533495,52800,0.040944524109363556,4224000,2.1355496048927307,1.5848643779754639
1766,0.9936739671975374,52900,0.01659192331135273,4232000,1.4654674941673875,1.643572449684143
1766,0.9727071691304445,53000,0.06826157867908478,4240000,1.6999333824962377,1.645638108253479
1767,0.9951275414787233,53100,0.010715174488723278,4248000,1.1058159477543086,1.615637183189392
1767,0.9941266640089452,53200,0.028375130146741867,4256000,2.735075656604022,1.4853975772857666
1767,0.9946162942796946,53300,0.016008812934160233,4264000,2.0302930688485503,1.6018238067626953
1767,0.9945490951649845,53400,0.022440146654844284,4272000,2.5010990388225762,1.565026044845581
1767,0.9762173146009445,53500,0.34588441252708435,4280000,4.6651182398200035,1.3732256889343262
1768,0.9946598568931222,53600,0.012674476020038128,4288000,1.1898158194497228,1.6790567636489868
1768,0.851436659693718,53700,0.1129128709435463,4296000,1.6081683656200767,1.5577226877212524
1768,0.9749070443212986,53800,0.030049238353967667,4304000,1.5772446896880865,1.5924969911575317
1767,0.9547987282276154,53900,0.06787482649087906,4312000,2.098557296022773,1.5069900751113892
1768,0.6290324330329895,54000,1.9114090204238892,4320000,3.773803122341633,1.4772905111312866
1768,0.9924279577098787,54100,0.020495418459177017,4328000,2.074480860307813,1.5444982051849365
1768,0.9865648429840803,54200,0.055445313453674316,4336000,3.1332848709076644,1.3209608793258667
1768,0.9635647758841515,54300,0.07424908131361008,4344000,2.250349802337587,1.421066403388977
1768,0.96550327911973,54400,0.44868069887161255,4352000,3.8923327580094336,1.360124111175537
1769,0.9704983606934547,54500,0.03944029659032822,4360000,2.6092859476804735,1.4450781345367432
1768,0.9862414980307221,54600,0.024932367727160454,4368000,2.2555027730762958,1.477787733078003
1769,0.9734141305088997,54700,0.02021409198641777,4376000,1.0893088126555086,1.6032224893569946
1769,0.9926634840667248,54800,0.022851351648569107,4384000,2.2894130770117043,1.4749748706817627
1769,0.9495925195515156,54900,0.4722859263420105,4392000,2.8271719357930123,1.5841761827468872
1769,0.9808178301900625,55000,0.06152436137199402,4400000,2.153229840414133,1.554854154586792
1770,0.9914995785802603,55100,0.08056662976741791,4408000,3.595964298862964,1.2872066497802734
1770,0.9813938979059458,55200,0.019338147714734077,4416000,1.3321670278906823,1.6261036396026611
1770,0.9915778813883662,55300,0.026437263935804367,4424000,2.74286307990551,1.4404500722885132
1770,0.9021879285573959,55400,0.27740734815597534,4432000,2.972351221740246,1.246206283569336
1770,0.9956659353338182,55500,0.0177020151168108,4440000,2.7993465773761272,1.480694055557251
1770,0.9933991497382522,55600,0.027920106425881386,4448000,2.7467549927532673,1.4731026887893677
1770,0.9953756076283753,55700,0.012486288323998451,4456000,1.8277459189295768,1.5332132577896118
1770,0.9887338439002633,55800,0.02846684493124485,4464000,1.9563751227455213,1.5990681648254395
1771,0.9912813622504473,55900,0.018425369635224342,4472000,2.212769163958728,1.5905840396881104
1771,0.9931347602978349,56000,0.11032760143280029,4480000,3.5117476688697935,1.3875219821929932
1771,0.9886124264448881,56100,0.02771705947816372,4488000,1.5113089240156115,1.5435208082199097
1771,0.9971488569863141,56200,0.013362360186874866,4496000,2.339442450553179,1.4482980966567993
1771,0.9451634027063847,56300,0.1164170503616333,4504000,2.4549329804256557,1.4893925189971924
1771,0.9809544961899519,56400,0.02054908312857151,4512000,1.238122057239525,1.4288520812988281
1771,0.9886432103812695,56500,0.023951798677444458,4520000,2.129568573273718,1.571985125541687
1771,0.9838572461158037,56600,0.059505023062229156,4528000,2.606739562191069,1.5357263088226318
1771,0.998060516663827,56700,0.012129776179790497,4536000,3.080266699101776,1.5563430786132812
1771,0.9772217646241188,56800,0.11925862729549408,4544000,3.2331227131187914,1.4700285196304321
1771,0.9920219080522656,56900,0.015157577581703663,4552000,1.417118407599628,1.6246846914291382
1772,0.9921087939292192,57000,0.03269540145993233,4560000,1.9415626277215778,1.5097581148147583
1772,0.9952628505416214,57100,0.024339498952031136,4568000,3.764650536701083,1.4114528894424438
1772,0.9971125242300332,57200,0.009470711462199688,4576000,1.5691861080005765,1.6821142435073853
1772,0.9807498119771481,57300,0.050772957503795624,4584000,1.17668098481372,1.6487672328948975
1772,0.9864804474636912,57400,0.030492912977933884,4592000,1.7521643419750035,1.4906713962554932
1773,0.9420684576034546,57500,0.15881316363811493,4600000,2.189378783851862,1.521672248840332
1773,0.9839353915303946,57600,0.048376183956861496,4608000,2.2490994771011175,1.4775745868682861
1773,0.9772113896906376,57700,0.3442494571208954,4616000,3.9740315902978183,1.452446699142456
1773,0.9881943613290787,57800,0.026812618598341942,4624000,1.71703217420727,1.5159766674041748
1773,0.9630398787558079,57900,0.13903191685676575,4632000,2.8218545436859133,1.3704782724380493
1774,0.9951467858627439,58000,0.022367507219314575,4640000,3.5873956862837075,1.3427112102508545
1773,0.9453174620866776,58100,0.0530536063015461,4648000,1.7297233060002326,1.5170862674713135
1774,0.975075276568532,58200,0.008936649188399315,4656000,0.5846989176701755,1.6356605291366577
1774,0.9975547271315008,58300,0.012021148577332497,4664000,2.622733433681424,1.439452886581421
1774,0.9964746630284935,58400,0.018455425277352333,4672000,2.2490264695254156,1.4728237390518188
1774,0.951028436422348,58500,0.024291448295116425,4680000,0.903592568426393,1.6100425720214844
1774,0.9845888735726476,58600,0.00991254486143589,4688000,1.575660163909197,1.468185544013977
1775,0.9963001336436719,58700,0.016203278675675392,4696000,2.2716368947178127,1.4473415613174438
1775,0.9425076507031918,58800,0.16512103378772736,4704000,2.0490874662995338,1.5509318113327026
1775,0.9886892326176167,58900,0.04573076590895653,4712000,1.6447938669938593,1.5165956020355225
1775,0.9976523909717798,59000,0.00817318819463253,4720000,1.4233119942015038,1.585250973701477
1775,0.9904080061241984,59100,0.020504768937826157,4728000,1.6614605545531957,1.4797601699829102
1776,0.6895844042301178,59200,21.272205352783203,4736000,6.6178170092403885,1.3767814636230469
1776,0.9825366381555796,59300,0.02534419856965542,4744000,1.0710049331188203,1.5222649574279785
1776,0.9937252877280116,59400,0.03283519670367241,4752000,2.9475818358361723,1.5122120380401611
1776,0.9935438577085733,59500,0.11444045603275299,4760000,4.168506788089871,1.4565321207046509
1776,0.9893788211047649,59600,0.054068662226200104,4768000,3.22203164389357,1.4756579399108887
1776,0.9098178297281265,59700,1.586630940437317,4776000,6.594074673950672,1.1734297275543213
1776,0.9465794302523136,59800,1.3738230466842651,4784000,6.215277309715748,1.406388521194458
1777,0.9895027140155435,59900,0.04858105257153511,4792000,2.7499724744819103,1.5149067640304565
1777,0.9951519067399204,60000,0.11551487445831299,4800000,4.434215676784516,1.3908368349075317
1777,0.9905307646840811,60100,0.5870688557624817,4808000,6.026459719240665,1.3361046314239502
1777,0.9912636084482074,60200,0.03512214869260788,4816000,2.238022434525192,1.5104771852493286
1777,0.9961202975828201,60300,0.2637977600097656,4824000,6.957581280171871,1.3213589191436768
1777,0.9912809366360307,60400,0.03006603941321373,4832000,3.837910494580865,1.4255599975585938
1777,0.9969734861515462,60500,0.20396295189857483,4840000,7.364951934106648,1.1955406665802002
1778,0.9910057187080383,60600,0.0368657186627388,4848000,1.7137641611741856,1.5130704641342163
1778,0.9907173858955503,60700,0.41803866624832153,4856000,5.8740661583840845,1.304075837135315
1778,0.8518296182155609,60800,0.3857744038105011,4864000,2.2823203794658182,1.4104127883911133
1778,0.9836605116724968,60900,0.32908445596694946,4872000,3.4685473391786217,1.4931601285934448
1778,0.9857917483896017,61000,0.030348753556609154,4880000,1.5434240020811558,1.6562268733978271
1778,0.5521911978721619,61100,15.273698806762695,4888000,4.185602631571237,1.3967502117156982
1778,0.9810971971601248,61200,0.07449648529291153,4896000,2.802290128171444,1.4509742259979248
1778,0.4523400068283081,61300,36.423614501953125,4904000,8.752905812859535,1.2769660949707031
1779,0.9969399045221508,61400,0.011132697574794292,4912000,2.4949079167097805,1.430823564529419
1779,0.9563945457339287,61500,2.813650608062744,4920000,6.3640523791313175,1.26779043674469
1779,0.9710894525051117,61600,0.11273962259292603,4928000,2.546798487752676,1.4119728803634644
1779,0.9460244290530682,61700,0.19671913981437683,4936000,3.479367958009243,1.3070164918899536
1779,0.9767023622989655,61800,0.06425897032022476,4944000,3.2925778537988664,1.217987298965454
1780,0.9898184165358543,61900,0.034580983221530914,4952000,1.3581571738235652,1.5052757263183594
1780,0.9909169226884842,62000,0.04057854786515236,4960000,2.331592250056565,1.4796735048294067
1780,0.7934506386518478,62100,6.403582572937012,4968000,4.63237483240664,1.2873857021331787
1780,0.9928602175787091,62200,0.04097038507461548,4976000,3.958109897375107,1.347325325012207
1781,0.9908251175656915,62300,0.2405785769224167,4984000,4.7673821419477465,1.3040196895599365
1781,0.9865642562508583,62400,0.0287494994699955,4992000,2.7185474634170532,1.4080979824066162
1781,0.9613019302487373,62500,0.11377938091754913,5000000,3.263872695341706,1.4882256984710693
1781,0.9931576028466225,62600,0.30825817584991455,5008000,7.223511318862438,1.2140076160430908
1781,0.9978585699573159,62700,0.04677800089120865,5016000,5.564959507808089,1.324204683303833
1781,0.9876268710941076,62800,0.4662504196166992,5024000,5.38655833825469,1.2267014980316162
1781,0.9655726067721844,62900,0.08633605390787125,5032000,2.3892529964447022,1.4719984531402588
1782,0.9751166496425867,63000,0.09276558458805084,5040000,4.925794286094606,1.2001864910125732
1782,0.936056837439537,63100,0.04661834239959717,5048000,1.1435280304402113,1.3247963190078735
1782,-8.268413543701172,63200,10.234724998474121,5056000,1.9752198606729507,1.2998888492584229
1782,0.9867542656138539,63300,0.2709476351737976,5064000,4.155205359309912,1.4094470739364624
1783,-1.471421718597412,63400,9.535308837890625,5072000,4.080095921549946,1.2748205661773682
1783,0.9899342637509108,63500,0.03569710999727249,5080000,3.19916083291173,1.264898657798767
1783,0.9769399110227823,63600,0.06078565865755081,5088000,3.3146724309772253,1.3042396306991577
1783,0.9784433208405972,63700,0.09323184192180634,5096000,1.9926351915346459,1.4413042068481445
1784,0.9870059518143535,63800,0.02993970550596714,5104000,2.1140289597213267,1.4101226329803467
1784,-1.3329086303710938,63900,9.45905876159668,5112000,3.964246215671301,1.321839690208435
1784,0.9870199058204889,64000,0.04211463779211044,5120000,3.412106588575989,1.3299920558929443
1784,0.9971872037276626,64100,0.019298728555440903,5128000,2.982581166923046,1.339402675628662
1784,0.9882977548986673,64200,0.26269611716270447,5136000,4.998406750708819,1.334137201309204
1785,0.9930715337395668,64300,0.03176651522517204,5144000,3.1571423388668336,1.3485682010650635
1785,0.980719231069088,64400,0.4474037289619446,5152000,5.17905567958951,1.2986780405044556
1785,0.991990284062922,64500,0.154850035905838,5160000,5.063553133606911,1.396305799484253
1785,0.995124835986644,64600,0.06812385469675064,5168000,4.879666607780382,1.1475276947021484
1785,0.9984458922408521,64700,0.0063470229506492615,5176000,2.173114769207314,1.5215493440628052
1785,0.9835498221218586,64800,0.04826746881008148,5184000,2.6623929895460607,1.4780083894729614
1786,0.9406891539692879,64900,0.2147601842880249,5192000,2.5542804415337743,1.4712650775909424
1786,0.977169930934906,65000,0.06323564797639847,5200000,2.7368453446775676,1.4298771619796753
1786,0.9827353414148092,65100,0.01625126414000988,5208000,1.4023399129509926,1.5392040014266968
1786,0.9742973409593105,65200,0.05903523042798042,5216000,2.076083701476455,1.3920382261276245
1786,0.07617533206939697,65300,14.782377243041992,5224000,3.7655886236578224,1.3961130380630493
1786,0.9867751458659768,65400,0.07210613042116165,5232000,3.703014200273901,1.347344160079956
1786,0.7777080982923508,65500,2.273961305618286,5240000,3.73069256413728,1.442131519317627
1786,0.9445325173437595,65600,0.2922530770301819,5248000,3.3217663269490005,1.342361330986023
1786,0.9910559486597776,65700,0.037536412477493286,5256000,3.0513712994754316,1.4335740804672241
1787,0.6859104037284851,65800,6.12716007232666,5264000,4.7562013894086705,1.439704418182373
1787,0.987798179499805,65900,0.04007979482412338,5272000,3.061932316608727,1.4874643087387085
1787,0.9436842054128647,66000,0.24158649146556854,5280000,2.9798762861639263,1.415380835533142
1787,0.9084258750081062,66100,2.4572250843048096,5288000,6.039680328965187,1.4338839054107666
1787,0.9439320936799049,66200,0.659209132194519,5296000,6.565828159078956,1.2674930095672607
1787,0.8624205589294434,66300,1.2077140808105469,5304000,5.044307941943407,1.2692725658416748
1787,0.9765553679317236,66400,0.3890644311904907,5312000,4.541250828374177,1.288606882095337
1787,0.939220953732729,66500,0.8018960952758789,5320000,4.443254933319986,1.1945453882217407
1787,0.9792310632765293,66600,0.03347595036029816,5328000,2.1361445893533526,1.4620187282562256
1787,0.9889968410134315,66700,0.11646630614995956,5336000,4.894873339124024,1.4731500148773193
1787,0.9300842806696892,66800,3.253142833709717,5344000,8.913046137243509,1.3356280326843262
1788,0.988332012668252,66900,0.27790987491607666,5352000,6.137092289328575,1.329552412033081
1788,0.9439702704548836,67000,0.4022589325904846,5360000,3.8816125145182014,1.426047682762146
1788,0.9301539435982704,67100,0.393891841173172,5368000,4.289937270246446,1.3832533359527588
1788,0.9888487029820681,67200,0.11630389839410782,5376000,4.734889027103781,1.2476376295089722
1788,0.9848117427900434,67300,0.07465709000825882,5384000,3.6911512952297927,1.2958911657333374
1788,0.9647249132394791,67400,0.08498692512512207,5392000,2.6478563468903302,1.341418743133545
1788,0.37876641750335693,67500,6.493474006652832,5400000,4.9074538189917805,1.3672033548355103
1789,0.9737306255847216,67600,0.09341877698898315,5408000,4.117830019816756,1.2079161405563354
1789,0.9914960572496057,67700,0.16705480217933655,5416000,5.298667750135064,1.2843585014343262
1789,0.645034909248352,67800,7.197514533996582,5424000,6.722537715360522,1.2132494449615479
