nupdates,avg reward,policy_entropy,policy_loss,total_timesteps,learning rate,fps,explained_variance,value_loss
24200,-1.9108815476298333,1.7827014923095703,-0.06800197064876556,1936000,0.001,2108,0.9435939341783524,0.008943771943449974
24300,-1.6259749345481396,1.7860729694366455,0.03293308988213539,1944000,0.001,2108,0.9339487254619598,0.01097737718373537
24400,-2.0853160358965397,1.7806917428970337,0.012008395977318287,1952000,0.001,2108,0.9111283272504807,0.008801346644759178
24500,-1.9246408760547637,1.7847683429718018,0.025685837492346764,1960000,0.001,2109,0.8853540122509003,0.019915804266929626
24600,-1.9232955254614352,1.78433358669281,0.020383436232805252,1968000,0.001,2109,0.7944633066654205,0.012967085465788841
24700,-1.8642271600663662,1.7824432849884033,0.060173630714416504,1976000,0.001,2109,0.8444429337978363,0.021393924951553345
24800,-1.9253955982625484,1.782346487045288,0.009007980115711689,1984000,0.001,2109,0.9598379656672478,0.004776507616043091
24900,-1.6813926197588445,1.7808291912078857,-0.0012316838838160038,1992000,0.001,2109,0.8444464206695557,0.01941043511033058
25000,-1.3376613058149815,1.7814769744873047,-0.015330287627875805,2000000,0.001,2109,0.9302615150809288,0.007491928990930319
25100,-2.132424645125866,1.7829946279525757,-0.12813270092010498,2008000,0.001,2109,0.8953808173537254,0.01582879200577736
25200,-1.8915259301662446,1.7769616842269897,-0.015737410634756088,2016000,0.001,2109,0.9172615185379982,0.01006309688091278
25300,-1.6958547815680505,1.7826499938964844,0.014915396459400654,2024000,0.001,2109,0.9042951539158821,0.011336532421410084
25400,-1.8395352497696877,1.784579873085022,0.10823682695627213,2032000,0.001,2110,0.5689660310745239,0.022401081398129463
25500,-1.5688183538615703,1.7768545150756836,-0.052708424627780914,2040000,0.001,2110,0.9607484005391598,0.004741915501654148
25600,-1.819971464574337,1.782989501953125,0.0683106929063797,2048000,0.001,2110,0.8086267113685608,0.028095316141843796
25700,-1.9601731657981873,1.7818866968154907,-0.024260293692350388,2056000,0.001,2110,0.9259198233485222,0.006071711424738169
25800,-1.857748945057392,1.7807458639144897,0.03717578575015068,2064000,0.001,2111,0.9690618962049484,0.0020694369450211525
25900,-1.6135732054710388,1.7850946187973022,0.020024796947836876,2072000,0.001,2111,0.9524397328495979,0.009284378960728645
26000,-1.7791285380721091,1.7760124206542969,0.07860223203897476,2080000,0.001,2111,0.9365596994757652,0.006277534179389477
26100,-2.0269637912511826,1.7822730541229248,-0.08649852871894836,2088000,0.001,2111,0.8902748301625252,0.010092242620885372
26200,-1.7456295974552631,1.7809665203094482,0.02126598171889782,2096000,0.001,2111,0.9862333573400974,0.0019309085328131914
26300,-1.8920506834983826,1.776785135269165,0.04190172627568245,2104000,0.001,2111,0.8286601603031158,0.010538275353610516
26400,-1.640155852586031,1.7677748203277588,0.016345074400305748,2112000,0.001,2111,0.8714746832847595,0.008457155898213387
26500,-1.788670252263546,1.7756397724151611,0.026252055540680885,2120000,0.001,2112,0.8495374023914337,0.012556398287415504
26600,-1.556034828722477,1.7629073858261108,0.03656959906220436,2128000,0.001,2112,0.9305082410573959,0.004400123376399279
26700,-1.6483139149844646,1.7831618785858154,-0.012214547954499722,2136000,0.001,2112,0.9116387441754341,0.012908714823424816
26800,-1.2441866867244245,1.7786811590194702,-0.012917903251945972,2144000,0.001,2112,0.9438120648264885,0.005071414168924093
26900,-1.2700195997953414,1.7833541631698608,0.03421390801668167,2152000,0.001,2112,0.8953511491417885,0.011088645085692406
27000,-1.366862204670906,1.7831790447235107,0.036974143236875534,2160000,0.001,2112,0.6115982234477997,0.016948996111750603
27100,-1.441797374561429,1.7827227115631104,0.07347416877746582,2168000,0.001,2112,0.7588708102703094,0.024181077256798744
27200,-1.5539232306182384,1.7785234451293945,0.054973311722278595,2176000,0.001,2112,0.7524455189704895,0.019699078053236008
27300,-1.954057976603508,1.7748756408691406,0.0031299255788326263,2184000,0.001,2112,0.9593122974038124,0.0034813671372830868
27400,-1.6579550936818124,1.7689106464385986,0.05393201857805252,2192000,0.001,2112,0.5894635617733002,0.010247878730297089
27500,-1.5251277193427086,1.7805941104888916,-0.050076425075531006,2200000,0.001,2112,0.9364068806171417,0.003771925810724497
27600,-1.6559646792709828,1.7793686389923096,-0.03036874160170555,2208000,0.001,2112,0.8998559713363647,0.012494787573814392
27700,-1.6235502686351537,1.7677863836288452,-0.00047925859689712524,2216000,0.001,2113,0.7019538581371307,0.04120093584060669
27800,-2.096176415681839,1.7320467233657837,0.010955428704619408,2224000,0.001,2112,0.9164367020130157,0.005299645476043224
27900,-1.9719145178794861,1.7713512182235718,0.05540425330400467,2232000,0.001,2112,0.8562057465314865,0.008592003025114536
28000,-1.3439011938869954,1.777593970298767,0.03540370613336563,2240000,0.001,2112,0.9323759377002716,0.0068910447880625725
28100,-1.5145007707178593,1.7662769556045532,0.034834541380405426,2248000,0.001,2113,0.9449052773416042,0.005574627313762903
28200,-2.053288921713829,1.7644001245498657,-0.007807323243469,2256000,0.001,2112,0.6208210587501526,0.02394975535571575
28300,-1.4665367282927035,1.7738797664642334,0.0024601579643785954,2264000,0.001,2113,0.9327512830495834,0.0033011981286108494
28400,-2.0376051738858223,1.7717387676239014,-0.09344572573900223,2272000,0.001,2112,0.8929448276758194,0.011029689572751522
28500,-1.7426008589565753,1.7790206670761108,0.030819464474916458,2280000,0.001,2113,0.9309920743107796,0.0080646937713027
28600,-1.7931899778544902,1.7537777423858643,-0.053922343999147415,2288000,0.001,2112,0.9305979460477829,0.0066138701513409615
28700,-1.5473037853837013,1.7683162689208984,0.049127623438835144,2296000,0.001,2112,0.8237891793251038,0.018553730100393295
28800,-1.410447119921446,1.7574660778045654,-0.0638466328382492,2304000,0.001,2112,0.5717698633670807,0.013316410593688488
28900,-1.710113848745823,1.767987608909607,0.0034563839435577393,2312000,0.001,2113,0.8578806668519974,0.017981503158807755
29000,-1.3682872593402862,1.7789500951766968,-0.01564311608672142,2320000,0.001,2113,0.7585928589105606,0.00842154398560524
29100,-1.639160007238388,1.7606685161590576,0.0601496621966362,2328000,0.001,2113,0.8454435020685196,0.007812845520675182
29200,-1.811485154926777,1.7571340799331665,-0.021040726453065872,2336000,0.001,2113,0.9574138075113297,0.009272659197449684
29300,-1.3379268694669009,1.7593395709991455,-0.033390771597623825,2344000,0.001,2113,0.9685714803636074,0.0049382103607058525
29400,-1.5063932318240405,1.752367615699768,-0.03204672783613205,2352000,0.001,2114,0.9236579462885857,0.011185744777321815
29500,-1.5488691341131926,1.757425308227539,0.06775268912315369,2360000,0.001,2114,0.8187052309513092,0.019906241446733475
29600,-1.7478380106389522,1.759050726890564,0.01175871305167675,2368000,0.001,2114,0.9269884452223778,0.005713770166039467
29700,-1.1895363122224807,1.7784996032714844,0.07023684680461884,2376000,0.001,2114,0.6700060367584229,0.013140490278601646
29800,-1.247593904286623,1.7618967294692993,0.04394371807575226,2384000,0.001,2114,0.8915825188159943,0.00477131363004446
29900,-1.6274277061223983,1.7579443454742432,0.1186848059296608,2392000,0.001,2114,0.8564154654741287,0.018955428153276443
30000,-1.0318290595751023,1.7693729400634766,-0.08494564145803452,2400000,0.001,2114,0.7618504613637924,0.020526355132460594
30100,-1.045564130693674,1.7625951766967773,0.008677670732140541,2408000,0.001,2114,0.907350942492485,0.005682702176272869
30200,-1.2683054335415362,1.7604808807373047,-0.06805838644504547,2416000,0.001,2114,0.933805301785469,0.005137854255735874
30300,-1.514606300741434,1.7714370489120483,0.05491768568754196,2424000,0.001,2114,0.8509795516729355,0.009332699701189995
30400,-1.533091750741005,1.7369186878204346,-0.05544189363718033,2432000,0.001,2114,0.8079304844141006,0.008467653766274452
30500,-1.0197784462012351,1.7700450420379639,0.093824602663517,2440000,0.001,2114,0.5187708139419556,0.03079194761812687
30600,-1.5158529803156853,1.723345160484314,-0.029102038592100143,2448000,0.001,2114,0.965284563601017,0.003436855273321271
30700,-1.6901207365095616,1.7398103475570679,-0.07094354927539825,2456000,0.001,2114,0.9197817891836166,0.008302691392600536
30800,-1.6978168457746505,1.7453193664550781,-0.044896941632032394,2464000,0.001,2114,0.8187386691570282,0.012164270505309105
30900,-1.4690573826432227,1.723300576210022,-0.07349760830402374,2472000,0.001,2115,0.8115360140800476,0.006288641598075628
31000,-1.4162248492240905,1.7345325946807861,-0.045462675392627716,2480000,0.001,2115,0.9406987614929676,0.003970918711274862
31100,-1.4069202661514282,1.7259563207626343,0.03167242929339409,2488000,0.001,2115,0.8955099433660507,0.006485252175480127
31200,-1.4137902863323688,1.7718241214752197,0.03046080470085144,2496000,0.001,2115,0.8797474578022957,0.005884919781237841
31300,-1.5398351445794105,1.7503643035888672,-0.003678643610328436,2504000,0.001,2115,0.7966593503952026,0.016913246363401413
31400,-1.2837514631450175,1.7565982341766357,0.05259023979306221,2512000,0.001,2115,0.8910189867019653,0.004135756753385067
31500,-1.1495433811098337,1.7244285345077515,0.012673212215304375,2520000,0.001,2115,0.6815699934959412,0.014000162482261658
31600,-0.9949911884963513,1.7341445684432983,0.02963916026055813,2528000,0.001,2116,0.9536547884345055,0.003222473431378603
31700,-1.2356953334063292,1.7328249216079712,0.04256080836057663,2536000,0.001,2116,0.8500958234071732,0.007495005615055561
31800,-1.3748423740267754,1.7276588678359985,0.014730197377502918,2544000,0.001,2116,0.2664816975593567,0.017953112721443176
31900,-1.4035271435976029,1.6718660593032837,0.0025332681834697723,2552000,0.001,2116,0.9004696309566498,0.005122790113091469
32000,-1.2396029606461525,1.7161839008331299,0.017928987741470337,2560000,0.001,2116,0.8801578432321548,0.011107071302831173
32100,-1.4165161818265914,1.7052195072174072,0.04239902272820473,2568000,0.001,2116,0.7557404637336731,0.017324298620224
32200,-1.3711115516722203,1.7155500650405884,-0.0030033886432647705,2576000,0.001,2116,0.8680378496646881,0.008020015433430672
32300,-1.2217223707586526,1.7553215026855469,-0.033272646367549896,2584000,0.001,2117,0.6048353016376495,0.017606377601623535
32400,-1.2619302950799465,1.7232942581176758,0.05343588441610336,2592000,0.001,2117,0.6569783687591553,0.014258002862334251
32500,-1.0894267782568932,1.6579402685165405,-0.041505344212055206,2600000,0.001,2117,0.1293247938156128,0.024185743182897568
32600,-0.949067323282361,1.6870877742767334,0.07231820374727249,2608000,0.001,2117,0.6607273817062378,0.015803616493940353
32700,-0.9225197687745095,1.7643760442733765,0.007910316810011864,2616000,0.001,2117,0.8218729794025421,0.009581131860613823
32800,-1.3437066540122031,1.655813217163086,-0.047913625836372375,2624000,0.001,2118,0.6196945011615753,0.013165568001568317
32900,-1.1674040485173465,1.669327974319458,0.023840710520744324,2632000,0.001,2118,0.8712129890918732,0.011746298521757126
33000,-1.2430868752300739,1.7119410037994385,-0.0635596513748169,2640000,0.001,2118,0.5833342373371124,0.04251907765865326
33100,-0.9586590968072415,1.711618423461914,-0.16992488503456116,2648000,0.001,2118,0.6418511867523193,0.02037779428064823
33200,-1.2251334872096777,1.7142127752304077,-0.01895051822066307,2656000,0.001,2119,0.9107433632016182,0.008406685665249825
33300,-1.2787452250719071,1.666025161743164,-0.00407419353723526,2664000,0.001,2119,0.8501393496990204,0.01103795412927866
33400,-1.0350913595408202,1.6691211462020874,0.03252740576863289,2672000,0.001,2119,0.46817439794540405,0.02033950760960579
33500,-0.7519700791686773,1.6985231637954712,0.082799531519413,2680000,0.001,2119,0.7235706150531769,0.0145102022215724
33600,-1.1102109402418137,1.666582703590393,-0.01203850470483303,2688000,0.001,2119,0.5344168841838837,0.01210632361471653
33700,-0.8044520270079374,1.7501099109649658,-0.017037929967045784,2696000,0.001,2119,0.9026257023215294,0.004762536380439997
33800,-1.03282065205276,1.7426421642303467,0.01331858616322279,2704000,0.001,2120,0.6598016023635864,0.02960597351193428
33900,-1.1541981302201747,1.7133398056030273,-0.0051679848693311214,2712000,0.001,2120,0.820293128490448,0.015577231533825397
34000,-1.1133090049028396,1.7281029224395752,0.060314618051052094,2720000,0.001,2120,0.9294373020529747,0.005033271387219429
34100,-1.1894818745553493,1.7479267120361328,-0.0056854067370295525,2728000,0.001,2120,0.8384326249361038,0.008983634412288666
34200,-1.0017555058002472,1.6533329486846924,0.13491833209991455,2736000,0.001,2120,0.539832592010498,0.0187484510242939
34300,-1.0466515608131886,1.6560828685760498,-0.06515921652317047,2744000,0.001,2120,0.7973431944847107,0.009117621928453445
34400,-1.2077558740973473,1.6498267650604248,-0.019926244392991066,2752000,0.001,2120,0.8651705831289291,0.01640136167407036
34500,-1.1753899291157723,1.6828975677490234,-0.0027783201076090336,2760000,0.001,2121,0.8267194181680679,0.009248645976185799
34600,-0.550360607728362,1.6575901508331299,0.017574409022927284,2768000,0.001,2121,0.7500036358833313,0.010623808950185776
34700,-0.7514943610876799,1.6157203912734985,0.18770816922187805,2776000,0.001,2121,0.719822883605957,0.02456977590918541
34800,-1.1783002845942974,1.6695196628570557,-0.0006902202730998397,2784000,0.001,2121,0.7867877930402756,0.0071036117151379585
34900,-0.906582597643137,1.6071414947509766,0.011938619427382946,2792000,0.001,2121,0.6292514801025391,0.010395722463726997
35000,-0.7906246397644281,1.696014642715454,-0.05897332355380058,2800000,0.001,2121,0.7926765382289886,0.011800329200923443
35100,-0.9533677265048027,1.6480871438980103,-0.00645823497325182,2808000,0.001,2121,0.8361107110977173,0.005694249179214239
35200,-0.8217369243502617,1.710282325744629,-0.024839885532855988,2816000,0.001,2121,0.8640895038843155,0.005979626439511776
35300,-1.1362261965870857,1.7018253803253174,-0.10224070399999619,2824000,0.001,2121,0.8763146251440048,0.008687088266015053
35400,-1.1008361227810384,1.689841628074646,0.005260986275970936,2832000,0.001,2121,0.906680628657341,0.008962078019976616
35500,-0.6922051382251084,1.6521713733673096,0.009640221484005451,2840000,0.001,2122,0.8727078139781952,0.004584815353155136
35600,-0.922788017988205,1.6802839040756226,0.020265545696020126,2848000,0.001,2122,0.7608368247747421,0.0030265087261795998
35700,-1.078165166079998,1.6534162759780884,-0.02226792648434639,2856000,0.001,2122,0.9263457953929901,0.004832298960536718
35800,-1.0801221620291472,1.5979865789413452,-0.02240750379860401,2864000,0.001,2122,0.8715938478708267,0.014081018976867199
35900,-1.0518577452749014,1.6488726139068604,-0.00834379717707634,2872000,0.001,2122,0.7126231491565704,0.018977422267198563
36000,-1.0545937992632388,1.7037906646728516,-0.007088938262313604,2880000,0.001,2122,0.7992997318506241,0.010518023744225502
36100,-1.0444303363561631,1.7114665508270264,0.037773340940475464,2888000,0.001,2122,0.9042476862668991,0.006277100648730993
36200,-0.7333408439531922,1.645053505897522,0.06766985356807709,2896000,0.001,2122,0.7822520136833191,0.009809456765651703
36300,-0.9913989305496216,1.6860116720199585,0.007912770844995975,2904000,0.001,2122,0.9135600328445435,0.006062013562768698
36400,-1.176856443285942,1.6130565404891968,0.020942680537700653,2912000,0.001,2122,0.7152152359485626,0.01927906647324562
36500,-0.89778131111525,1.6383157968521118,-0.022538982331752777,2920000,0.001,2123,0.9468476437032223,0.0055425274185836315
36600,-0.8072276961058378,1.57135009765625,-0.014801288954913616,2928000,0.001,2123,0.8800898194313049,0.006521558854728937
36700,-0.9750116884708404,1.709336519241333,-0.07488690316677094,2936000,0.001,2123,0.8113405704498291,0.011425016447901726
36800,-0.6575890123844147,1.7293497323989868,-0.05272544547915459,2944000,0.001,2123,0.7331200540065765,0.005696238949894905
36900,-0.918893838301301,1.673415184020996,0.008192615583539009,2952000,0.001,2123,0.9051222130656242,0.005234505049884319
37000,-0.8695454806089401,1.6421985626220703,0.006548346485942602,2960000,0.001,2123,0.8474478125572205,0.008072424679994583
37100,-0.8834298234432936,1.6320472955703735,0.03136027604341507,2968000,0.001,2123,0.7836161702871323,0.01673045940697193
37200,-0.6835124216973781,1.6484235525131226,0.05533095449209213,2976000,0.001,2124,0.9155588820576668,0.00924045778810978
37300,-0.7954314708709717,1.6946913003921509,0.08000482618808746,2984000,0.001,2124,0.9008583575487137,0.009382514283061028
37400,-1.158331386744976,1.6322662830352783,-0.012849184684455395,2992000,0.001,2124,0.8832029700279236,0.007670274935662746
37500,-0.8760174326598644,1.5205574035644531,0.04001735895872116,3000000,0.001,2124,0.3730087876319885,0.022896450012922287
37600,-0.936769999563694,1.6400327682495117,0.017338555306196213,3008000,0.001,2124,0.7575136870145798,0.029027994722127914
37700,-0.7328091986477375,1.684695839881897,-0.0697927325963974,3016000,0.001,2124,0.7413475811481476,0.02287091687321663
37800,-1.1892196789383889,1.6225299835205078,0.026486773043870926,3024000,0.001,2124,0.8460357189178467,0.008044036105275154
37900,-0.9103348892182112,1.6215028762817383,-0.0007449224358424544,3032000,0.001,2124,0.8016154617071152,0.009513011202216148
38000,-0.7456564508378506,1.631819725036621,0.06898567825555801,3040000,0.001,2124,0.605933278799057,0.013938641175627708
38100,-0.7818996705114841,1.6651334762573242,-0.04502994567155838,3048000,0.001,2124,0.6887907981872559,0.010406970046460629
38200,-0.5040674253832549,1.6332566738128662,-0.09071977436542511,3056000,0.001,2124,0.676141232252121,0.022959960624575615
38300,-0.6946977511048317,1.6266822814941406,-0.07297895848751068,3064000,0.001,2125,0.7114626467227936,0.009985330514609814
38400,-0.6147632170468569,1.7025792598724365,0.0276191346347332,3072000,0.001,2125,0.9156635254621506,0.006747069302946329
38500,-1.0122714255936445,1.7045505046844482,-0.07295550405979156,3080000,0.001,2125,0.8034447431564331,0.023919835686683655
38600,-0.8166086647659541,1.5750621557235718,0.06083157658576965,3088000,0.001,2125,0.6655532419681549,0.027090374380350113
38700,-0.331224385695532,1.6472632884979248,-0.024856124073266983,3096000,0.001,2125,0.8565451502799988,0.0069989352487027645
38800,-0.852855458110571,1.7050800323486328,0.05075756832957268,3104000,0.001,2125,-0.18111884593963623,0.01349573116749525
38900,-1.131128618121147,1.57698655128479,0.0030036165844649076,3112000,0.001,2125,0.640724390745163,0.007692808751016855
39000,-0.8108463976532221,1.6613267660140991,-0.11021639406681061,3120000,0.001,2125,0.8636437207460403,0.008085492067039013
39100,-0.6340380355715751,1.6667959690093994,0.0034707237500697374,3128000,0.001,2126,0.8690075874328613,0.007118300534784794
39200,-0.8066091186366975,1.6949608325958252,-0.052664708346128464,3136000,0.001,2126,0.771454468369484,0.02459479495882988
39300,-0.8778835024684668,1.7093799114227295,-0.0256691575050354,3144000,0.001,2126,0.8498682379722595,0.00749220559373498
39400,-0.6658500880002975,1.5549108982086182,-0.024733375757932663,3152000,0.001,2126,0.22364526987075806,0.00724310427904129
39500,-0.4910567870363593,1.6124521493911743,0.1010579839348793,3160000,0.001,2126,0.7042272984981537,0.021680939942598343
39600,-0.7373933792114258,1.5987259149551392,0.00197199871763587,3168000,0.001,2126,0.7668074518442154,0.014283704571425915
39700,-0.46774861458688977,1.6479381322860718,-0.012187610380351543,3176000,0.001,2126,0.8161926120519638,0.011881728656589985
39800,-0.41503664292395115,1.506788730621338,0.0693153366446495,3184000,0.001,2126,0.7530287057161331,0.017033688724040985
39900,-0.5832889094948769,1.587842345237732,0.0029868134297430515,3192000,0.001,2127,0.8690917491912842,0.011584065854549408
40000,-1.0617201653774828,1.693664789199829,-0.03179893270134926,3200000,0.001,2127,0.928255558013916,0.007205167319625616
40100,-0.47672508135437963,1.6175801753997803,-0.03442706912755966,3208000,0.001,2127,0.8460692167282104,0.014287379570305347
40200,-0.7166234258562326,1.6550073623657227,0.05158873647451401,3216000,0.001,2127,0.6730538606643677,0.01914757862687111
40300,-0.34344031136715786,1.6549408435821533,-0.014493906870484352,3224000,0.001,2127,0.9073454886674881,0.0052755121141672134
40400,-0.5961668375879526,1.7050902843475342,0.04159039258956909,3232000,0.001,2127,0.9426526799798012,0.004479696042835712
40500,-0.803886697255075,1.6296545267105103,-0.03292759507894516,3240000,0.001,2127,0.925469383597374,0.008842558600008488
40600,-0.762481689733977,1.523232340812683,0.014028601348400116,3248000,0.001,2128,0.7995211035013199,0.03007364273071289
40700,-1.2760378792881966,1.6377227306365967,-0.02784792147576809,3256000,0.001,2128,0.8357930481433868,0.008430595509707928
40800,-1.064046862348914,1.6206334829330444,0.031761087477207184,3264000,0.001,2128,0.8489375114440918,0.012899376451969147
40900,-0.8022800464183092,1.6937118768692017,0.03849842771887779,3272000,0.001,2128,0.8844829574227333,0.010341734625399113
41000,-0.8224043902009726,1.6170027256011963,-0.045267753303050995,3280000,0.001,2128,0.8242922276258469,0.017069313675165176
41100,-0.8547840781509877,1.683701753616333,-0.05181162804365158,3288000,0.001,2128,0.6708131432533264,0.005666895769536495
41200,-0.8627827074378729,1.6826298236846924,0.007245339453220367,3296000,0.001,2128,0.8634486049413681,0.005421887151896954
41300,-0.6541538946330547,1.6762235164642334,-0.061489034444093704,3304000,0.001,2128,0.5988331735134125,0.013294095173478127
41400,-0.9611439049243927,1.6276991367340088,-0.01572820544242859,3312000,0.001,2129,0.8430080711841583,0.005255703814327717
41500,-0.9289020545780658,1.7224071025848389,0.044183630496263504,3320000,0.001,2129,0.8542549908161163,0.004807169083505869
41600,-1.212357501871884,1.5714824199676514,-0.055508553981781006,3328000,0.001,2128,0.8229228556156158,0.021229516714811325
41700,-0.6934189233928919,1.6758142709732056,-0.027197157964110374,3336000,0.001,2128,0.8456974625587463,0.00797451101243496
41800,-0.47522536739706994,1.6867355108261108,0.03636518120765686,3344000,0.001,2129,0.811357706785202,0.01305022556334734
41900,-0.6815415240824223,1.6852937936782837,-0.0059583247639238834,3352000,0.001,2129,0.1729351282119751,0.029783541336655617
42000,-0.805843411758542,1.6985228061676025,-0.0030428350437432528,3360000,0.001,2129,0.851905956864357,0.01444127969443798
42100,-0.8216204728931189,1.7128705978393555,0.03343459963798523,3368000,0.001,2129,0.7579272836446762,0.008380119688808918
42200,-0.5293347135419026,1.6797406673431396,-0.03335224837064743,3376000,0.001,2129,0.7723414450883865,0.02601718343794346
42300,-0.6691826493944972,1.6687965393066406,0.00809385348111391,3384000,0.001,2129,0.7673863768577576,0.016582144424319267
42400,-0.41588819324970244,1.6943447589874268,-0.04581069201231003,3392000,0.001,2129,0.46062231063842773,0.005462915636599064
42500,-0.8255435223691165,1.6761932373046875,-0.009451602585613728,3400000,0.001,2130,0.7703680545091629,0.015010726638138294
42600,-0.2813113103678916,1.727311372756958,0.015534189529716969,3408000,0.001,2130,0.8827407956123352,0.005200850777328014
42700,-0.6135951802134514,1.671804666519165,0.033269960433244705,3416000,0.001,2130,0.8728766292333603,0.010659145191311836
42800,-0.5955908857285976,1.7059659957885742,-0.030404841527342796,3424000,0.001,2130,0.8864742964506149,0.013464903458952904
42900,-0.3833581917919219,1.6867637634277344,-0.054371047765016556,3432000,0.001,2130,0.8134044259786606,0.027690812945365906
43000,-0.7429852470755577,1.6446415185928345,0.09560032188892365,3440000,0.001,2130,0.2431647777557373,0.03187016770243645
43100,-0.6804533503949642,1.6168010234832764,-0.023289870470762253,3448000,0.001,2130,0.887055329978466,0.00968949869275093
43200,-0.6673015198670328,1.5735440254211426,0.12005703151226044,3456000,0.001,2130,0.8443222343921661,0.010189078748226166
43300,-0.8738453267142177,1.7019670009613037,0.04739067330956459,3464000,0.001,2130,0.933607317507267,0.008526652120053768
43400,-0.9317707382142544,1.5407464504241943,-0.00366749195381999,3472000,0.001,2130,0.8775126338005066,0.006904187612235546
43500,-0.5921593478880822,1.6073249578475952,-0.04676756262779236,3480000,0.001,2130,0.6738641262054443,0.009528623893857002
43600,-0.43328174951020626,1.6937921047210693,0.016678262501955032,3488000,0.001,2131,0.8713799715042114,0.003228196408599615
43700,-0.43963453960604965,1.6460580825805664,0.009867360815405846,3496000,0.001,2131,0.9061674401164055,0.019061747938394547
43800,-0.4617930666543543,1.5414608716964722,-0.02168344333767891,3504000,0.001,2130,0.7051368951797485,0.028285568580031395
43900,-0.3556798297446221,1.6659882068634033,0.012560760602355003,3512000,0.001,2130,0.8482666909694672,0.014808261767029762
44000,-0.9065089836716652,1.6291204690933228,-0.00040269046439789236,3520000,0.001,2130,0.8809358701109886,0.0075180246494710445
44100,-0.551480324100703,1.6055036783218384,0.050618432462215424,3528000,0.001,2130,0.5538515448570251,0.015292475000023842
44200,-0.4991852715611458,1.7110153436660767,0.03270186111330986,3536000,0.001,2130,0.8994084298610687,0.0038999251555651426
44300,-0.7618892256170511,1.5928475856781006,0.07194788008928299,3544000,0.001,2130,0.3335511088371277,0.015989873558282852
44400,-0.7256761938333511,1.5391327142715454,0.01979047618806362,3552000,0.001,2131,0.6940333545207977,0.005994460079818964
44500,-0.539077727496624,1.596943736076355,-0.017032241448760033,3560000,0.001,2131,0.8961218968033791,0.01738140732049942
44600,-0.8307356096804142,1.6045061349868774,-0.006411164999008179,3568000,0.001,2131,0.8524689823389053,0.008697370998561382
44700,-0.6643881447613239,1.5998306274414062,-0.01916254684329033,3576000,0.001,2131,0.3542490005493164,0.015362071804702282
44800,-0.5161723714321852,1.7223646640777588,-0.021675385534763336,3584000,0.001,2131,0.6659330427646637,0.026927728205919266
44900,-0.6004228553269059,1.587748408317566,-0.07696674019098282,3592000,0.001,2131,0.6777967512607574,0.04411051794886589
45000,-0.3467325815930963,1.6722681522369385,0.05217239260673523,3600000,0.001,2131,0.7919543981552124,0.00933203287422657
45100,-0.5226825324818491,1.626572847366333,0.10672678798437119,3608000,0.001,2131,0.6351325809955597,0.04109804704785347
45200,-0.4841839021537453,1.6558583974838257,0.0402865931391716,3616000,0.001,2131,0.8800113648176193,0.013773620128631592
45300,-0.44765208605676887,1.6774591207504272,-0.0021794855128973722,3624000,0.001,2132,0.9135905131697655,0.011152391321957111
45400,-0.8283999715000391,1.594056487083435,0.010495945811271667,3632000,0.001,2132,0.7583744078874588,0.007761817425489426
45500,-0.41981286474037915,1.6618133783340454,0.0030522167216986418,3640000,0.001,2132,0.8604736030101776,0.01534175593405962
45600,-0.226791172567755,1.698110818862915,0.07134803384542465,3648000,0.001,2132,0.7792597562074661,0.00825854204595089
45700,-0.6148687489330769,1.5430482625961304,-0.023502591997385025,3656000,0.001,2132,0.8463234156370163,0.01681309938430786
45800,-0.36990404278039934,1.675816297531128,0.021187420934438705,3664000,0.001,2132,0.9773159138858318,0.0037258327938616276
45900,-0.5701699043856934,1.6543018817901611,0.017434239387512207,3672000,0.001,2133,0.9256311729550362,0.008766060695052147
46000,-0.5246871138922871,1.6987533569335938,0.15404252707958221,3680000,0.001,2132,0.41430073976516724,0.03149442374706268
46100,-0.3880392835009843,1.6107689142227173,-0.0652589350938797,3688000,0.001,2133,0.871150404214859,0.01688355579972267
46200,-0.42104386774881275,1.4659919738769531,-0.0017729162937030196,3696000,0.001,2133,0.5407211184501648,0.03327805548906326
46300,-0.571501937508583,1.6253858804702759,-0.07042958587408066,3704000,0.001,2133,0.7244938611984253,0.015434086322784424
46400,-0.6156302937306464,1.6837278604507446,-0.017793118953704834,3712000,0.001,2133,0.8994919285178185,0.007951592095196247
46500,-0.47150222219061105,1.606418251991272,0.004500751383602619,3720000,0.001,2133,0.7839007675647736,0.014408324845135212
46600,-0.6160814931616188,1.6385875940322876,-0.02304007112979889,3728000,0.001,2133,0.8299520313739777,0.007124964147806168
46700,-0.5655505189672112,1.5294864177703857,-0.07640334218740463,3736000,0.001,2133,0.8135872781276703,0.019628126174211502
46800,-0.8069933865219354,1.5087604522705078,-0.019402271136641502,3744000,0.001,2133,0.7916594296693802,0.012567801401019096
46900,-0.7067100649699569,1.5241997241973877,0.03591364994645119,3752000,0.001,2133,0.8008621633052826,0.018369298428297043
47000,-0.5078262415307109,1.5770752429962158,-0.004701841622591019,3760000,0.001,2133,0.695981353521347,0.018742568790912628
47100,-0.2520645439159125,1.5546706914901733,0.08233332633972168,3768000,0.001,2133,0.8503701239824295,0.01981991156935692
47200,-0.2910569481551647,1.6769545078277588,0.057098496705293655,3776000,0.001,2133,0.8151371777057648,0.027823325246572495
