total_timesteps,explained_variance,value_loss,fps,avg reward,policy_entropy,nupdates,learning rate
6512000,-1.1920928955078125e-07,0.04377419501543045,2101,-2.129741996526718,1.7634750604629517,81400,0.01
6520000,-1.1920928955078125e-07,0.02426363341510296,2101,-2.1213041350245474,1.7575337886810303,81500,0.01
6528000,-1.1920928955078125e-07,0.04860740154981613,2101,-2.070740719139576,1.7670536041259766,81600,0.01
6536000,-1.1920928955078125e-07,0.02858033776283264,2101,-2.054661174118519,1.7793407440185547,81700,0.01
6544000,-1.1920928955078125e-07,0.028559934347867966,2102,-1.9995289534330367,1.7770401239395142,81800,0.01
6552000,-0.0008857250213623047,0.06824285537004471,2102,-1.9963783942162991,1.7856528759002686,81900,0.01
6560000,-1.1920928955078125e-07,0.049418702721595764,2101,-2.0647396072745323,1.7866665124893188,82000,0.01
6568000,0.0,0.05495529621839523,2101,-2.0854002207517626,1.782952070236206,82100,0.01
6576000,0.0,0.04344458505511284,2102,-2.0700927138328553,1.778137445449829,82200,0.01
6584000,0.0,0.06535913050174713,2102,-1.9344946980476379,1.7822719812393188,82300,0.01
6592000,0.0,0.002249345649033785,2102,-1.9929632663726806,1.7832587957382202,82400,0.01
6600000,0.0,0.007264368236064911,2102,-2.019668410718441,1.7815024852752686,82500,0.01
6608000,-0.015349626541137695,0.0018706951523199677,2102,-1.858747959136963,1.7813574075698853,82600,0.01
6616000,0.0,0.05999764800071716,2102,-1.8903204530477524,1.7764848470687866,82700,0.01
6624000,-2.384185791015625e-07,0.009171097539365292,2102,-1.76865179464221,1.7700504064559937,82800,0.01
6632000,-1.1920928955078125e-07,0.03320624306797981,2102,-1.987674216926098,1.7631914615631104,82900,0.01
6640000,-1.1920928955078125e-07,0.01741495355963707,2102,-2.1309159070253374,1.7470767498016357,83000,0.01
6648000,0.0,0.048964716494083405,2102,-2.4533767879009245,1.7461731433868408,83100,0.01
6656000,-0.0008023977279663086,0.06462439894676208,2102,-2.2568927861750128,1.73796808719635,83200,0.01
6664000,-0.004651784896850586,0.148533433675766,2102,-2.1450808927416802,1.7720226049423218,83300,0.01
6672000,0.0,0.04337873309850693,2102,-2.347460699081421,1.7791223526000977,83400,0.01
6680000,5.960464477539063e-08,0.042911428958177567,2102,-2.3133987456560137,1.7707598209381104,83500,0.01
6688000,0.0,0.032586369663476944,2102,-2.2375625342130663,1.777502417564392,83600,0.01
6696000,0.0,0.0027425382286310196,2102,-2.200633096694946,1.7821998596191406,83700,0.01
6704000,-1.1920928955078125e-07,0.02802850306034088,2102,-2.278860518336296,1.7793796062469482,83800,0.01
6712000,5.960464477539063e-08,0.023138299584388733,2102,-2.212111324071884,1.7712539434432983,83900,0.01
6720000,0.0,0.05917671322822571,2102,-2.2562378376722334,1.7785146236419678,84000,0.01
6728000,5.960464477539063e-08,0.04908664524555206,2102,-2.3333674162626266,1.7805767059326172,84100,0.01
6736000,1.1920928955078125e-07,0.08312913030385971,2102,-2.5681824535131454,1.7717094421386719,84200,0.01
6744000,0.004038751125335693,0.07592403143644333,2102,-2.4606688231229783,1.764718770980835,84300,0.01
6752000,0.0,0.04797588661313057,2101,-2.3244979843497275,1.765751838684082,84400,0.01
6760000,0.0,0.03753134608268738,2101,-2.3254597187042236,1.770912528038025,84500,0.01
6768000,0.0,0.012539615854620934,2101,-2.1603840619325636,1.764920949935913,84600,0.01
6776000,1.1920928955078125e-07,0.0331701897084713,2102,-1.889137078821659,1.7650130987167358,84700,0.01
6784000,0.0,0.07508959621191025,2102,-2.0485821038484575,1.7670719623565674,84800,0.01
6792000,-0.0006480216979980469,0.03493819758296013,2102,-1.9586764611303806,1.7726303339004517,84900,0.01
6800000,0.0,0.05475442856550217,2102,-1.9255089923739432,1.772020697593689,85000,0.01
6808000,-2.384185791015625e-07,0.0018005563179031014,2102,-1.7830966234207153,1.7720165252685547,85100,0.01
6816000,1.1920928955078125e-07,0.017620772123336792,2102,-2.0155594065785407,1.7648541927337646,85200,0.01
6824000,1.1920928955078125e-07,0.02143285423517227,2102,-1.8150557734072208,1.7735344171524048,85300,0.01
6832000,5.960464477539063e-08,0.01207937952131033,2102,-1.8468781232833862,1.7715327739715576,85400,0.01
6840000,0.0027541518211364746,0.08382777869701385,2102,-2.113925540447235,1.7660080194473267,85500,0.01
6848000,0.0,0.017704224213957787,2102,-2.120356076955795,1.7741323709487915,85600,0.01
6856000,0.0,0.04905134066939354,2102,-2.048849357664585,1.77615225315094,85700,0.01
6864000,0.0,0.007356496062129736,2102,-2.074726438522339,1.7844114303588867,85800,0.01
6872000,2.384185791015625e-07,0.017673254013061523,2102,-2.083254188299179,1.780339241027832,85900,0.01
6880000,5.960464477539063e-08,0.02309238724410534,2102,-2.1431160897016523,1.7882153987884521,86000,0.01
6888000,5.960464477539063e-08,0.007250554859638214,2101,-2.011230206489563,1.7855132818222046,86100,0.01
6896000,-1.1920928955078125e-07,0.03357071056962013,2102,-2.072308488190174,1.7855145931243896,86200,0.01
6904000,0.0,0.022618751972913742,2101,-1.9930438920855522,1.779419183731079,86300,0.01
6912000,0.0,0.001968224300071597,2101,-1.864269995689392,1.7826801538467407,86400,0.01
6920000,0.0,0.049161266535520554,2101,-1.9888028085231781,1.781463861465454,86500,0.01
6928000,0.0,0.04854244366288185,2101,-2.2557621002197266,1.7855806350708008,86600,0.01
6936000,0.0,0.0073230089619755745,2102,-2.054948091506958,1.7890567779541016,86700,0.01
6944000,1.1920928955078125e-07,0.08576686680316925,2102,-2.1393975615501404,1.7833973169326782,86800,0.01
6952000,0.0,0.049022968858480453,2102,-2.0647208362817766,1.7823699712753296,86900,0.01
6960000,0.0,0.05096965283155441,2101,-1.813127063214779,1.779624581336975,87000,0.01
6968000,5.960464477539063e-08,0.022959621623158455,2101,-1.8573527052998542,1.7773815393447876,87100,0.01
6976000,0.0,0.13862928748130798,2101,-2.293199487030506,1.7727816104888916,87200,0.01
6984000,-1.1920928955078125e-07,0.007396988570690155,2101,-2.0982997894287108,1.774692177772522,87300,0.01
6992000,-1.1920928955078125e-07,0.023057807236909866,2101,-2.0848395347595217,1.7827508449554443,87400,0.01
7000000,0.0019966959953308105,0.038045886904001236,2101,-2.0143971383571624,1.7876756191253662,87500,0.01
7008000,0.0,0.08149100095033646,2101,-1.8987980991601945,1.786495566368103,87600,0.01
7016000,5.960464477539063e-08,0.012279311195015907,2101,-1.935784389078617,1.7868331670761108,87700,0.01
7024000,0.0,0.001985889161005616,2101,-1.8726167678833008,1.7758798599243164,87800,0.01
7032000,-0.02201533317565918,0.007366808596998453,2101,-1.8689770981669427,1.7546861171722412,87900,0.01
7040000,-0.010793089866638184,0.0019475038861855865,2101,-1.8960103273391724,1.7624828815460205,88000,0.01
7048000,0.0,0.03870350867509842,2101,-1.9314617112278938,1.7729761600494385,88100,0.01
7056000,0.0,0.0021833195351064205,2101,-1.9634965419769288,1.7782882452011108,88200,0.01
7064000,0.0,0.001748256734572351,2101,-1.7570095539093018,1.7794889211654663,88300,0.01
7072000,-1.1920928955078125e-07,0.0015936581185087562,2101,-1.6775247573852539,1.78570556640625,88400,0.01
7080000,-2.384185791015625e-07,0.033129289746284485,2101,-1.928008285164833,1.7758709192276,88500,0.01
7088000,0.0,0.0229583028703928,2101,-1.8529415145516395,1.777197241783142,88600,0.01
7096000,-1.1920928955078125e-07,0.0020395684987306595,2101,-1.8977574825286865,1.7730162143707275,88700,0.01
7104000,-1.1920928955078125e-07,0.03316020965576172,2101,-2.0562156438827515,1.7732632160186768,88800,0.01
7112000,0.0,0.04948147386312485,2101,-2.0203285455703734,1.7732441425323486,88900,0.01
7120000,1.1920928955078125e-07,0.03326328471302986,2101,-1.9119438901543617,1.766553521156311,89000,0.01
7128000,-0.0007112026214599609,0.05224348232150078,2101,-2.0799626506865025,1.7559335231781006,89100,0.01
7136000,5.960464477539063e-08,0.054626334458589554,2101,-2.3287194669246674,1.75277841091156,89200,0.01
7144000,0.0,0.02319495752453804,2101,-2.287899971008301,1.7644727230072021,89300,0.01
7152000,5.960464477539063e-08,0.012604010291397572,2101,-2.209391525387764,1.777655005455017,89400,0.01
7160000,0.0,0.02802295982837677,2101,-2.2258513897657393,1.7886426448822021,89500,0.01
7168000,0.0,0.032871685922145844,2101,-2.2962684512138365,1.7826372385025024,89600,0.01
7176000,-1.1920928955078125e-07,0.023149816319346428,2101,-2.2282387256622314,1.7841103076934814,89700,0.01
7184000,0.0,0.03290010243654251,2101,-2.241809833049774,1.7851924896240234,89800,0.01
7192000,0.0,0.002453483873978257,2101,-2.0814356327056887,1.7870336771011353,89900,0.01
7200000,0.0,0.028659174218773842,2101,-2.214896509051323,1.7815577983856201,90000,0.01
7208000,-1.1920928955078125e-07,0.00737006077542901,2101,-2.0826625347137453,1.7858903408050537,90100,0.01
7216000,0.0,0.028021614998579025,2101,-2.1154308289289476,1.7862436771392822,90200,0.01
7224000,0.0,0.022624023258686066,2101,-2.0474786922335624,1.7889773845672607,90300,0.01
7232000,0.0,0.030130257830023766,2101,-2.028306479007006,1.7807092666625977,90400,0.01
7240000,0.0,0.007072027772665024,2101,-1.8973757743835449,1.7844291925430298,90500,0.01
7248000,-1.1920928955078125e-07,0.028541218489408493,2101,-1.9379597365856172,1.781395673751831,90600,0.01
7256000,1.1920928955078125e-07,0.056457631289958954,2101,-1.8466043516993522,1.776888132095337,90700,0.01
7264000,-1.1920928955078125e-07,0.04352812469005585,2101,-1.9520853012800217,1.7793798446655273,90800,0.01
7272000,0.0,0.0021654581651091576,2101,-1.9554481744766234,1.7794383764266968,90900,0.01
7280000,5.960464477539063e-08,0.012425622902810574,2101,-2.0679933339357377,1.7777408361434937,91000,0.01
7288000,0.0,0.01228717714548111,2101,-1.9433733493089675,1.7723830938339233,91100,0.01
7296000,-1.1920928955078125e-07,0.04327057674527168,2101,-2.0202104046940805,1.782015085220337,91200,0.01
7304000,0.0,0.01766457036137581,2101,-2.0725010111927986,1.7844583988189697,91300,0.01
7312000,0.003433406352996826,0.0918043851852417,2101,-2.0459369674324988,1.7834770679473877,91400,0.01
7320000,-1.1920928955078125e-07,0.03853476792573929,2101,-1.9678877025842667,1.7802174091339111,91500,0.01
7328000,0.0,0.0809374749660492,2101,-2.0512064307928086,1.7866156101226807,91600,0.01
7336000,1.1920928955078125e-07,0.0639609545469284,2101,-2.31189583837986,1.7803609371185303,91700,0.01
7344000,0.0,0.053796302527189255,2101,-2.121517097949982,1.7781620025634766,91800,0.01
7352000,0.0,0.05440207198262215,2101,-1.9774311527609825,1.7695327997207642,91900,0.01
7360000,-2.384185791015625e-07,0.007028813008219004,2101,-1.8683164358139037,1.775022268295288,92000,0.01
7368000,0.0,0.01209630724042654,2101,-1.8677056312561036,1.7843135595321655,92100,0.01
7376000,-1.1920928955078125e-07,0.05382823199033737,2101,-2.1049714952707292,1.7791467905044556,92200,0.01
7384000,0.0,0.028564509004354477,2101,-2.0127309784293175,1.7776470184326172,92300,0.01
7392000,0.0,0.012285605072975159,2101,-1.941858273744583,1.7796299457550049,92400,0.01
7400000,-1.1920928955078125e-07,0.017584335058927536,2101,-1.9640800222754478,1.775465726852417,92500,0.01
7408000,0.0,0.033053863793611526,2101,-2.021764229238033,1.7787716388702393,92600,0.01
7416000,0.0,0.06536763906478882,2101,-1.9317329481244088,1.7844359874725342,92700,0.01
7424000,0.0,0.017256174236536026,2101,-1.6791471540927887,1.782827615737915,92800,0.01
7432000,0.0,0.0703163594007492,2101,-1.9053145244717598,1.7854740619659424,92900,0.01
7440000,0.0009161829948425293,0.027811899781227112,2101,-1.904504083096981,1.783646821975708,93000,0.01
7448000,0.0,0.0019203036790713668,2101,-1.8414346694946289,1.7849433422088623,93100,0.01
7456000,1.7881393432617188e-07,0.03752297908067703,2102,-1.9264746591448785,1.785938024520874,93200,0.01
7464000,5.960464477539063e-08,0.012246450409293175,2102,-1.9033559367060662,1.7854187488555908,93300,0.01
7472000,-1.1920928955078125e-07,0.001904717879369855,2102,-1.8339466810226441,1.7842988967895508,93400,0.01
7480000,0.0,0.002297092229127884,2102,-2.014005351066589,1.7764142751693726,93500,0.01
7488000,0.0,0.04943864047527313,2102,-2.050457951426506,1.7753217220306396,93600,0.01
7496000,-1.1920928955078125e-07,0.012168747372925282,2102,-1.8214455887675285,1.7772506475448608,93700,0.01
7504000,1.7881393432617188e-07,0.022940978407859802,2102,-1.7863460257649422,1.777949571609497,93800,0.01
7512000,1.7881393432617188e-07,0.028076166287064552,2102,-1.8463959455490113,1.7787494659423828,93900,0.01
7520000,0.0,0.006952010095119476,2101,-1.814996099472046,1.7767890691757202,94000,0.01
7528000,0.0,0.0016778964782133698,2101,-1.7212901353836059,1.7751452922821045,94100,0.01
7536000,0.0,0.012106344103813171,2101,-1.748992921411991,1.784417748451233,94200,0.01
7544000,0.0016494393348693848,0.028472233563661575,2101,-1.781103679537773,1.7797889709472656,94300,0.01
7552000,-1.1920928955078125e-07,0.01204292755573988,2101,-1.7997937947511673,1.7816922664642334,94400,0.01
7560000,0.0,0.05184736102819443,2101,-1.878342589735985,1.7820909023284912,94500,0.01
7568000,0.0,0.028523406013846397,2101,-1.8584473118185998,1.7790387868881226,94600,0.01
7576000,-0.0019241571426391602,0.018092835322022438,2101,-1.9299146294593812,1.779886245727539,94700,0.01
7584000,1.1920928955078125e-07,0.033578790724277496,2101,-2.039058727025986,1.7804768085479736,94800,0.01
7592000,0.0,0.001879215589724481,2101,-1.8216278791427611,1.782217264175415,94900,0.01
7600000,0.0,0.002570884535089135,2101,-2.1306527614593507,1.7834466695785522,95000,0.01
7608000,-2.384185791015625e-07,0.03870560973882675,2101,-2.0696070685982706,1.7889854907989502,95100,0.01
7616000,0.0,0.017615852877497673,2102,-2.008853906393051,1.7875562906265259,95200,0.01
7624000,0.0,0.001961189555004239,2102,-1.8609345436096192,1.7871557474136353,95300,0.01
7632000,0.0,0.007102980278432369,2102,-1.9178056225180626,1.7890570163726807,95400,0.01
7640000,0.005655944347381592,0.059550583362579346,2102,-2.234782928228378,1.782282829284668,95500,0.01
7648000,0.0,0.03358493372797966,2102,-2.016659301519394,1.7748603820800781,95600,0.01
7656000,0.0,0.032758574932813644,2102,-2.051066203415394,1.7865495681762695,95700,0.01
7664000,0.0,0.0022582386154681444,2102,-1.9969003915786743,1.771526575088501,95800,0.01
7672000,0.0,0.04881465435028076,2102,-1.9771796390414238,1.7633945941925049,95900,0.01
7680000,0.0,0.0019539683125913143,2102,-1.857506513595581,1.7792409658432007,96000,0.01
7688000,0.0,0.06804005801677704,2102,-1.9529534682631493,1.7717781066894531,96100,0.01
7696000,-1.1920928955078125e-07,0.01727321743965149,2102,-1.7876684918999672,1.7613452672958374,96200,0.01
7704000,0.0,0.02777375839650631,2102,-1.9973583161830901,1.7570617198944092,96300,0.01
7712000,1.7881393432617188e-07,0.04865572601556778,2102,-2.1902579247951506,1.7625818252563477,96400,0.01
7720000,-1.1920928955078125e-07,0.012421652674674988,2102,-2.064631536602974,1.7707455158233643,96500,0.01
7728000,1.1920928955078125e-07,0.017600927501916885,2102,-1.9880508601665496,1.7663781642913818,96600,0.01
7736000,0.0,0.0740484967827797,2102,-2.3773486584424974,1.7620518207550049,96700,0.01
7744000,0.0,0.04911569505929947,2102,-2.306935852766037,1.7611665725708008,96800,0.01
7752000,-0.0029414892196655273,0.04570377618074417,2102,-2.289697128534317,1.7586002349853516,96900,0.01
7760000,0.0,0.0026206462644040585,2102,-2.1511730194091796,1.7597901821136475,97000,0.01
7768000,-1.1920928955078125e-07,0.007307164371013641,2102,-2.045499823987484,1.7579889297485352,97100,0.01
7776000,0.0,0.04865732043981552,2102,-2.0477895185351374,1.761704683303833,97200,0.01
7784000,-1.1920928955078125e-07,0.06012827157974243,2102,-2.0229491710662844,1.7583677768707275,97300,0.01
7792000,0.0010910630226135254,0.07338805496692657,2102,-1.8939974702894689,1.7718760967254639,97400,0.01
7800000,0.0,0.03309489041566849,2102,-1.9723376289010048,1.7663156986236572,97500,0.01
7808000,5.960464477539063e-08,0.0022458345629274845,2102,-1.991407608985901,1.769698143005371,97600,0.01
7816000,-1.1920928955078125e-07,0.023049313575029373,2102,-2.069445273280144,1.7773635387420654,97700,0.01
7824000,1.1920928955078125e-07,0.037263937294483185,2102,-2.023846784979105,1.7794153690338135,97800,0.01
7832000,0.0,0.002145887818187475,2102,-1.946592879295349,1.7868373394012451,97900,0.01
7840000,-0.00017833709716796875,0.04559314623475075,2102,-1.8853142164647578,1.7841663360595703,98000,0.01
7848000,0.0,0.03871563822031021,2102,-2.0562205746769906,1.7800018787384033,98100,0.01
7856000,0.0,0.03357793390750885,2102,-2.0423449501395226,1.7749824523925781,98200,0.01
7864000,5.960464477539063e-08,0.04363754764199257,2102,-1.9573523730039597,1.778686761856079,98300,0.01
7872000,0.0,0.1023540124297142,2102,-2.014704518020153,1.7814229726791382,98400,0.01
7880000,0.0,0.0022270171903073788,2102,-1.9830469369888306,1.7819254398345947,98500,0.01
7888000,-0.0047762393951416016,0.02643614076077938,2102,-2.021826273947954,1.7875607013702393,98600,0.01
7896000,0.0017341375350952148,0.06372645497322083,2102,-2.139174381643534,1.7834144830703735,98700,0.01
7904000,0.0,0.002660860773175955,2102,-2.167616081237793,1.7880141735076904,98800,0.01
7912000,0.0,0.03289785608649254,2102,-2.245892655849457,1.7862284183502197,98900,0.01
7920000,0.0,0.012307574041187763,2102,-1.9627729460597039,1.7880138158798218,99000,0.01
7928000,-1.1920928955078125e-07,0.02300954982638359,2102,-1.9895645558834076,1.7860009670257568,99100,0.01
7936000,0.0,0.033601678907871246,2102,-1.963884423673153,1.7780510187149048,99200,0.01
7944000,0.0007094740867614746,0.06683430820703506,2102,-1.95002646073699,1.7658302783966064,99300,0.01
7952000,0.0,0.12196077406406403,2102,-2.1464298233389854,1.7630093097686768,99400,0.01
7960000,5.960464477539063e-08,0.007175992242991924,2102,-1.9648081555962562,1.7695872783660889,99500,0.01
7968000,0.0,0.00707085570320487,2102,-1.89659526348114,1.7727813720703125,99600,0.01
7976000,0.0,0.0439453087747097,2102,-1.9946005016565322,1.7758023738861084,99700,0.01
7984000,0.0,0.0019481998169794679,2102,-1.8547624588012694,1.7738840579986572,99800,0.01
7992000,-1.1920928955078125e-07,0.043140750378370285,2102,-1.981404249370098,1.7816526889801025,99900,0.01
8000000,2.384185791015625e-07,0.01757265441119671,2102,-1.9466197207570075,1.7805726528167725,100000,0.01
8008000,0.0,0.01664014346897602,2102,-1.8958245255053043,1.7776466608047485,100100,0.01
8016000,-1.1920928955078125e-07,0.027793485671281815,2102,-1.9552351459860802,1.7705891132354736,100200,0.01
8024000,0.0,0.07129593938589096,2102,-2.133501020073891,1.7705522775650024,100300,0.01
8032000,1.7881393432617188e-07,0.012574493885040283,2102,-2.1871855050325393,1.7826013565063477,100400,0.01
8040000,-0.001133561134338379,0.02458938956260681,2102,-2.0479910001158714,1.7800737619400024,100500,0.01
8048000,0.0,0.05940796807408333,2101,-2.104324658215046,1.7809302806854248,100600,0.01
8056000,-1.1920928955078125e-07,0.02743743732571602,2101,-2.1227960646152497,1.7847793102264404,100700,0.01
8064000,0.0,0.007349944207817316,2102,-2.07087779045105,1.783900260925293,100800,0.01
8072000,-1.1920928955078125e-07,0.027757734060287476,2102,-2.0352542608976365,1.7869113683700562,100900,0.01
8080000,2.384185791015625e-07,0.07588694989681244,2102,-2.1058852419257166,1.7838728427886963,101000,0.01
8088000,-1.1920928955078125e-07,0.007069647312164307,2102,-1.89579176902771,1.785309076309204,101100,0.01
8096000,5.960464477539063e-08,0.11159040033817291,2102,-2.1412183925509454,1.7813774347305298,101200,0.01
8104000,0.001595139503479004,0.06506411731243134,2102,-2.0535475872457027,1.7828481197357178,101300,0.01
8112000,0.0,0.027754226699471474,2101,-2.0440947473049165,1.7724034786224365,101400,0.01
8120000,-1.1920928955078125e-07,0.02857162058353424,2101,-2.0322228893637657,1.7738673686981201,101500,0.01
8128000,-0.12613868713378906,0.002102187369018793,2101,-1.983470344543457,1.7828041315078735,101600,0.01
8136000,-1.1920928955078125e-07,0.11442379653453827,2101,-2.113597697764635,1.781519889831543,101700,0.01
8144000,0.0,0.08531173318624496,2101,-2.1797996893525124,1.782030701637268,101800,0.01
8152000,1.1920928955078125e-07,0.03442201018333435,2102,-1.784942413121462,1.7760703563690186,101900,0.01
8160000,0.0,0.029875630512833595,2101,-1.785119965672493,1.7669754028320312,102000,0.01
8168000,0.0,0.0015409790212288499,2102,-1.6495659828186036,1.7743597030639648,102100,0.01
8176000,0.0,0.022934723645448685,2102,-1.7558318585157395,1.7620573043823242,102200,0.01
8184000,0.0,0.028525134548544884,2102,-1.8678387880325318,1.7704899311065674,102300,0.01
8192000,1.7881393432617188e-07,0.04395170137286186,2102,-1.9898482263088226,1.7706472873687744,102400,0.01
8200000,2.384185791015625e-07,0.017645765095949173,2102,-2.048632927238941,1.7800203561782837,102500,0.01
8208000,-0.0002510547637939453,0.03367546945810318,2102,-1.867855367809534,1.7788690328598022,102600,0.01
8216000,0.0006927847862243652,0.07412651181221008,2102,-1.9959775425493718,1.7786219120025635,102700,0.01
8224000,0.0019206404685974121,0.03296974301338196,2102,-2.0559966444969175,1.7833629846572876,102800,0.01
8232000,0.0,0.03280424326658249,2102,-2.0077200829982758,1.7843942642211914,102900,0.01
8240000,1.1920928955078125e-07,0.03280393406748772,2102,-2.008010670542717,1.7807719707489014,103000,0.01
8248000,-1.9073486328125e-06,0.09189847856760025,2102,-2.0823718175292014,1.7773996591567993,103100,0.01
8256000,0.0,0.03356233984231949,2102,-2.1140093743801116,1.7780139446258545,103200,0.01
8264000,1.1920928955078125e-07,0.038333892822265625,2102,-2.167823114991188,1.7743666172027588,103300,0.01
8272000,-1.1920928955078125e-07,0.03791655972599983,2102,-2.2805212259292604,1.767979383468628,103400,0.01
8280000,-1.1920928955078125e-07,0.007423336151987314,2102,-2.113444471359253,1.7619587182998657,103500,0.01
8288000,0.0,0.0024627712555229664,2102,-2.085372734069824,1.755893349647522,103600,0.01
8296000,0.0,0.0022595482878386974,2102,-1.9974797248840332,1.7664120197296143,103700,0.01
8304000,0.0024300217628479004,0.012450098991394043,2102,-2.139867904782295,1.780970573425293,103800,0.01
8312000,0.0,0.0023489673621952534,2102,-2.0366187274456022,1.783106803894043,103900,0.01
8320000,0.0,0.05850934982299805,2102,-2.2206569105386733,1.784497618675232,104000,0.01
8328000,-1.1920928955078125e-07,0.023093754425644875,2102,-2.145295950770378,1.7854267358779907,104100,0.01
8336000,0.0,0.017362281680107117,2102,-2.0357320591807366,1.7834813594818115,104200,0.01
8344000,0.0,0.06464608758687973,2102,-2.1766555458307266,1.786158800125122,104300,0.01
8352000,0.0,0.03842717409133911,2102,-2.0693516194820405,1.7809782028198242,104400,0.01
8360000,-0.00400698184967041,0.028989017009735107,2102,-1.9125781267881394,1.7771546840667725,104500,0.01
8368000,0.0,0.02297579124569893,2102,-1.9062798008322717,1.7723734378814697,104600,0.01
8376000,-0.0010322332382202148,0.02798217535018921,2102,-1.8485848642885685,1.7707525491714478,104700,0.01
8384000,0.0,0.05448180437088013,2102,-1.944364319741726,1.7826998233795166,104800,0.01
8392000,0.0,0.06054113060235977,2102,-1.844015544652939,1.7855936288833618,104900,0.01
8400000,0.0,0.06958833336830139,2102,-2.0052551701664925,1.789841890335083,105000,0.01
8408000,0.0,0.017546886578202248,2101,-1.9061027944087983,1.7825374603271484,105100,0.01
8416000,0.0,0.007166826166212559,2101,-1.95899498462677,1.7775707244873047,105200,0.01
8424000,0.004042387008666992,0.06415130198001862,2101,-1.9758415281772614,1.7823867797851562,105300,0.01
8432000,-1.1920928955078125e-07,0.012359902262687683,2101,-2.0108019396662713,1.7817137241363525,105400,0.01
8440000,0.0,0.054958708584308624,2101,-2.0831092983484267,1.7836391925811768,105500,0.01
8448000,5.960464477539063e-08,0.012258965522050858,2101,-1.9158466845750808,1.772971510887146,105600,0.01
8456000,0.0,0.04942541569471359,2101,-2.0599120587110518,1.7781212329864502,105700,0.01
8464000,0.0,0.05933905392885208,2101,-2.187766596674919,1.7789497375488281,105800,0.01
8472000,0.0,0.0024763778783380985,2101,-2.091123342514038,1.7830911874771118,105900,0.01
8480000,0.0,0.03514310345053673,2101,-2.003398944437504,1.7792094945907593,106000,0.01
8488000,1.7881393432617188e-07,0.09110919386148453,2102,-2.166516636312008,1.7825839519500732,106100,0.01
8496000,0.0,0.03318014740943909,2102,-2.025549940764904,1.781419038772583,106200,0.01
8504000,-1.1920928955078125e-07,0.03823908418416977,2102,-1.9210978224873543,1.778464913368225,106300,0.01
8512000,0.0018439292907714844,0.027763983234763145,2102,-1.9207726895809174,1.780207872390747,106400,0.01
8520000,-1.1920928955078125e-07,0.03830279782414436,2102,-1.9601528912782669,1.7792580127716064,106500,0.01
8528000,0.0,0.07562630623579025,2102,-2.186785374581814,1.778501272201538,106600,0.01
8536000,0.0,0.012328071519732475,2102,-2.1088655948638917,1.773716926574707,106700,0.01
8544000,5.960464477539063e-08,0.012388288043439388,2102,-2.0359036713838576,1.7744356393814087,106800,0.01
8552000,0.0,0.053572990000247955,2102,-2.2091714292764664,1.777930498123169,106900,0.01
8560000,0.0,0.00245436723344028,2102,-2.0818113803863527,1.7819087505340576,107000,0.01
8568000,0.0,0.022999610751867294,2101,-1.9669643104076386,1.7797176837921143,107100,0.01
8576000,5.960464477539063e-08,0.04376521706581116,2101,-2.1373241424560545,1.7768609523773193,107200,0.01
8584000,0.0,0.028025150299072266,2101,-2.0692570179700853,1.762794852256775,107300,0.01
8592000,0.0,0.02752080000936985,2101,-1.9918814718723297,1.7646687030792236,107400,0.01
8600000,0.0,0.038283370435237885,2102,-2.2266964852809905,1.7749370336532593,107500,0.01
8608000,0.0,0.022489434108138084,2102,-2.1251788198947907,1.7737700939178467,107600,0.01
8616000,-1.1920928955078125e-07,0.022617986425757408,2102,-1.9799872100353242,1.780347466468811,107700,0.01
8624000,-0.0005865097045898438,0.04058418422937393,2102,-1.88127306625247,1.7807018756866455,107800,0.01
8632000,0.0,0.002149376552551985,2102,-1.948173499107361,1.7886604070663452,107900,0.01
8640000,0.0,0.028576761484146118,2102,-2.0456399619579315,1.7811918258666992,108000,0.01
8648000,5.960464477539063e-08,0.02859252691268921,2102,-2.0838401049375532,1.7803575992584229,108100,0.01
8656000,0.0,0.038370560854673386,2102,-2.1277176797389985,1.7653148174285889,108200,0.01
8664000,0.0021212100982666016,0.01768643967807293,2102,-2.1642995327711105,1.7802330255508423,108300,0.01
8672000,-1.1920928955078125e-07,0.022487683221697807,2102,-1.9985090762376785,1.7780721187591553,108400,0.01
8680000,-1.1920928955078125e-07,0.006996909622102976,2102,-1.846437406539917,1.7749412059783936,108500,0.01
8688000,0.0,0.04012564569711685,2102,-1.974242403358221,1.7784942388534546,108600,0.01
8696000,0.0,0.0022513207513839006,2102,-1.9938382863998414,1.7727848291397095,108700,0.01
8704000,0.003954410552978516,0.07002870738506317,2102,-2.05562863945961,1.7686026096343994,108800,0.01
8712000,0.0002993941307067871,0.055470578372478485,2102,-2.1559999853372576,1.7641289234161377,108900,0.01
8720000,0.0,0.002365896012634039,2102,-2.0439438343048097,1.768207311630249,109000,0.01
8728000,0.0019732117652893066,0.03977997601032257,2102,-2.0088209852576258,1.7659568786621094,109100,0.01
8736000,0.0,0.03943387418985367,2101,-1.8919069588184356,1.7687790393829346,109200,0.01
8744000,-1.1920928955078125e-07,0.0018861808348447084,2101,-1.8250017404556274,1.74993097782135,109300,0.01
8752000,-1.1920928955078125e-07,0.04870922118425369,2101,-2.0242141127586364,1.7639259099960327,109400,0.01
8760000,-1.1920928955078125e-07,0.038450486958026886,2102,-2.0464052632451057,1.7618377208709717,109500,0.01
